,dates,nzd0538-0000,nzd0538-0001,nzd0538-0002,nzd0538-0003,nzd0538-0004,nzd0538-0005,nzd0538-0006,nzd0538-0007,nzd0538-0008,nzd0538-0009,nzd0538-0010,nzd0538-0011,nzd0538-0012,nzd0538-0013,nzd0538-0014,nzd0538-0015,nzd0538-0016,nzd0538-0017,nzd0538-0018,nzd0538-0019
0,1999-08-17 22:13:37+00:00,142.9157874724274,138.7730448965329,151.35429182502358,,,187.45371201467793,191.08061526298965,,,182.2695691910437,,,,,,134.457495243543,,,169.51860347763204,
1,1999-10-04 22:13:49+00:00,141.9999908955406,143.20710031891826,152.26204744121182,,173.42546992235896,,,,,,,,192.63668767609542,170.1267205928255,,,,,155.79773612833685,
2,1999-10-13 22:07:36+00:00,137.779717392565,130.74557301783096,138.59870338410144,147.84387972833142,157.25445834604318,,,,,149.04672805263078,,,175.96647521025852,157.48122276049781,126.43729922820107,,,,126.3501413144092,
3,1999-11-05 22:13:40+00:00,166.32880101001018,159.81855467333799,161.06228418603726,173.79813689931152,,186.72465046774144,,,,181.49015484894696,169.93856177343176,193.32354986914,208.75107456446503,191.56777847213723,144.62287845498372,,,,,
4,1999-12-07 22:13:41+00:00,,177.73091379704525,170.19762810023263,,,215.2673648736926,,,,209.60097956071974,,,228.62198567136713,,185.9639453140074,,,,,
5,1999-12-16 22:07:33+00:00,168.75304015077347,149.7027896752303,158.98225522891696,,,192.35212203071578,,,200.12526476754388,,175.38469326958503,197.17842725213927,,185.97385736506968,,,,,,
6,2000-02-02 22:07:23+00:00,168.8896277870695,162.11508427728995,172.77310088151688,176.9327952173681,183.23676223597977,184.1884348932189,200.28623922831434,,199.66621000710947,,,193.36297125645507,225.36159760092994,211.08054160900946,163.83651249769312,,,,177.74458552141317,
7,2000-02-18 22:07:16+00:00,,,165.74700915782037,182.78479365131912,186.10326765939016,186.58509173526014,212.32441889517722,238.85110368448872,215.046135973702,207.72836122582206,,,233.2878837972462,,220.07547073104874,,,193.39681054063377,,198.39315259687442
8,2000-03-21 22:07:12+00:00,,165.87696373655714,,169.04755477280213,164.81661055751584,187.13949063160007,222.30169968403544,253.64986598256246,231.34163786388663,215.82406364513827,,,,,177.7893078938816,,,,137.68218040789392,186.36212617409225
9,2000-05-08 22:06:44+00:00,151.17806302744813,156.4089092141635,,172.3593941889447,183.87055101415208,186.09490932926334,,,198.55628775469515,177.56531937135568,170.09421579704244,193.20577180872903,208.65237576339047,201.19291035134958,163.38911536144974,,,,180.9720623003803,
10,2000-05-15 22:12:54+00:00,,145.45187009116287,,,,178.51542503728166,,,196.92928071462188,174.53467426192398,,194.25311333127516,,,,,,,170.88638653228378,179.38300980162452
11,2000-05-31 22:12:42+00:00,,,,,,,,,,,,,,,,,,,,
12,2000-06-16 22:12:38+00:00,134.3618510266411,,,169.38699550032632,171.48240535565049,183.69139747179543,190.68823011359513,,183.809117891467,162.61847469502345,,,189.27661485929184,,143.91083114105396,,,,,129.8051420582293
13,2000-08-12 22:05:41+00:00,131.98783634093846,136.73995817581275,144.8030252183241,163.87188788582444,176.5241018099154,180.10986515896974,179.219452369986,,177.9025082187712,163.28918931267495,,,183.6040275771402,174.0060042215634,138.15821735468407,,,,,151.49661416255486
14,2000-09-20 22:11:14+00:00,159.63752604323275,151.03729398628792,151.74311219353163,162.0906826478159,174.92585474384828,176.38979673173773,198.41194824359357,,198.86204872760356,173.59018215304098,172.15986849633742,196.0176094998958,208.97519913445515,,142.81679420816184,,,,,139.83903982709313
15,2000-10-15 22:04:43+00:00,,129.65108858463572,141.3961123010056,156.57604475257642,,165.8810249741356,183.1442421801454,,191.82982403593996,153.0896611300458,147.72814378986155,162.63224993369016,,,129.96548175565007,123.9707211870587,,,,138.4304704370461
16,2000-12-02 22:04:57+00:00,171.93390988930872,162.706641443083,160.81606834750446,168.84773970305153,174.23272157269383,182.97932114174463,193.6841073162701,,,162.96000136333822,164.7712100320861,,198.2209893483188,190.85071024532556,151.0745944912033,,155.23794434341988,,,156.2406941359615
17,2001-01-10 22:11:15+00:00,130.2509168583955,,128.6250435516946,147.4040831903806,,161.3636797229978,180.10322094784112,228.05264018473247,195.63895284461975,,,178.21796269627464,180.51190777781017,,132.38948446016047,124.202507722657,,194.7174874641169,,
18,2001-02-11 22:11:12+00:00,172.14825243704013,155.5094252635607,154.64155840052342,162.18487380980204,167.96040604888685,168.81867338726158,190.1908115343019,,176.781476107887,158.60500602044957,,172.81520919113902,189.68201458909775,,144.8110467995799,,,,153.6338597023433,
19,2001-02-20 22:05:00+00:00,206.80902580356775,182.64477460222275,,186.34961494504972,,194.78070185529796,,,212.78225103347222,191.38157368063824,,208.64846226393473,223.2718699234708,,171.68762274868837,165.46734203571833,,,196.6470387507322,
20,2001-05-27 22:04:24+00:00,,,,,,,,,,,,,,,,,,,,
21,2001-07-14 22:03:57+00:00,161.77100478008992,164.98785990411938,163.80069535106102,165.61674811698626,181.42995370032625,179.1413694641778,200.05248833959217,,206.94552897137078,186.32298138835802,,,,,150.08333687233124,,,,,192.19469016545185
22,2001-08-15 22:03:26+00:00,145.1940166511655,145.16671300576263,150.8882169293541,,171.3530530738627,175.39240729311726,,,196.4688457762311,167.58953406784033,173.20202905489896,,208.16054082731432,179.5699259942816,,,142.6367442985513,,,
23,2002-01-29 22:09:33+00:00,,,167.87537566579127,,186.79409653553662,204.1634989228518,,,,,,,,,,163.93609131617364,,225.59459029569538,,
24,2002-03-18 22:09:33+00:00,163.630654829096,,148.06928053816185,168.4861633940878,,186.09631487383393,,,185.30670260835515,149.60509589390523,138.9189402046326,,182.48366687539385,181.69925772124049,137.3192750385992,,,,157.29220983706765,162.52731929406468
25,2002-04-03 22:09:32+00:00,,104.73823925943947,,,,,,,,,132.86440448158476,,175.17282301749088,,,,114.93532489306956,,,
26,2002-04-12 22:03:25+00:00,151.09678115702548,136.26049496939953,,169.81736950942988,169.57551566021866,178.79272290477738,189.37821490291975,241.99801687961198,204.38055752346887,,154.31093615586263,192.63563098438263,,,154.3293899893497,,,167.21559383961753,,177.66850162982655
27,2002-05-14 22:03:19+00:00,150.62596476558133,142.18372793824096,,167.7336874189911,165.57548047208905,176.50134255929595,187.2769240883716,,,158.7486284756535,150.23808670038707,169.98697107358234,,,161.30276307296748,,,166.03985777241456,,155.0729867344487
28,2002-06-15 22:03:07+00:00,121.89469776780723,139.20101289617855,151.5592990798096,,163.0338390774559,166.3795192715895,182.0784885265948,210.1804141965176,178.35282235387263,152.01566887334664,149.43578202404245,170.53883262940118,182.314693499207,,138.33698600084912,,,,,138.2348711581178
29,2002-06-22 22:09:15+00:00,125.66801004731414,144.95158168127682,148.11017565369383,151.77178049056815,151.77013767919883,,185.06926278325224,191.59048187771202,164.51284598974595,,151.07442174328193,174.3096379501237,190.65475995807864,178.18827068789838,142.4179653534293,,146.5438433335162,,,144.09103836877838
30,2002-07-08 22:09:12+00:00,151.01283246928176,147.5482716009583,153.81361474347685,166.26435605124198,,172.51177408102956,202.29499719856523,209.0494244675962,176.04625411567935,159.9576139574247,145.3922050296959,189.75912226319548,222.10612444487523,,155.36328036198347,,,,,158.23813554759653
31,2002-08-09 22:08:57+00:00,,,115.56088002752584,129.19386668041778,,142.70457875472212,158.42350350416285,,161.54735063404155,,,,,,119.62311534576064,,,133.04677310029834,113.5088643783745,148.26619113402188
32,2002-09-10 22:08:43+00:00,159.142211974288,146.94177386355875,,175.7489654464149,,182.64883021878768,,,199.54687152238907,167.07343485085386,152.8287612425531,192.74279049375465,226.46213851502574,,167.77304708873191,,,170.3037603354714,,180.79303728881126
33,2002-09-26 22:08:32+00:00,128.81498311058633,119.58614263518898,134.52030882422346,149.69013532876835,151.99825059808396,,,182.9727615739178,156.69176828955864,,,162.51080727136457,181.8215407436232,174.69295761789698,144.58836411011657,,141.91446407538209,,,151.69630600927854
34,2002-11-13 22:08:42+00:00,134.06875415731773,132.24943363545214,145.36722368859193,,172.33512912575566,,181.83055005514285,180.01537011641125,157.7916237708273,,,176.16497572664102,209.6684170919563,,158.3227583122283,,,,161.07706708039638,168.8008379352314
35,2002-11-29 22:09:01+00:00,155.50793848191148,144.4476283140032,146.72949041852084,,166.39779811504602,,185.0931055613714,193.94928216223138,184.2737121253901,,,182.2662949268351,200.4453378440244,,154.42681162976206,,,,166.41973333678771,150.06611249747954
36,2002-12-24 22:02:57+00:00,126.54872369054681,93.4820500707913,,,116.13630394931522,,,160.51753840059973,153.63529467271002,,,147.3051692361634,168.55727468547934,159.71721480560694,,,,,122.76607185021359,127.42839596481718
37,2003-02-01 22:09:21+00:00,,170.21617154488112,160.48728880209566,183.75943917700516,,191.08608009552825,206.14434379469037,,,,,,245.67385965233535,,191.66005346701556,170.33597981665747,208.1091591615671,192.15931929609238,185.83576518073943,
38,2003-02-10 22:03:16+00:00,,,,,,,,,,,,,,,,,,,,
39,2003-03-21 22:09:27+00:00,,150.43619196574693,,169.9085194641179,,186.34906644113067,,,,,,,227.46507039051198,,158.99385909403298,,,188.792194510776,183.46879523858917,152.32371178964186
40,2003-05-01 22:03:22+00:00,138.63384138326032,131.1489398387802,,166.03090827737591,,180.2391530597493,188.48307118897216,,,164.83189784738602,,,,,160.23247725883968,152.79660475835908,,,169.71806972319987,179.4312977698851
41,2003-05-17 22:03:18+00:00,,151.9548628963472,,166.9925908369509,,191.4207801720102,,,,,,,,,164.812990889086,,161.8949493823799,176.18519738176585,179.7910008121128,173.75252215785326
42,2003-08-05 22:02:59+00:00,,,,,155.9299870733401,,,181.49108192496738,183.36523489288913,,,181.4030076545871,,,,,,,,
43,2003-08-13 21:51:32+00:00,,126.01020143017114,133.49319674244,161.148493337601,,160.30570797758904,,,237.83384434867324,,,,,,143.2291541181751,,,140.35594433174512,154.54804176185885,156.6203566838951
44,2003-10-07 21:58:35+00:00,167.78490795395155,,,181.47727825784585,,189.7184944424837,202.46168863845165,,233.8488866207764,179.11275322767614,174.1477517366775,,228.24590440046504,,165.12372083889167,166.2656824069599,,,,177.05470738904197
45,2003-10-15 22:08:58+00:00,,,,186.06422246571552,203.14631641516308,201.63091856088647,204.36145498525875,,226.76607654579553,198.34517732426687,,,229.80768093994263,,,,,,,174.63185298159522
46,2003-11-16 22:09:23+00:00,,,,,,174.5978189062025,,200.98295561571257,,,168.40010831464394,194.48340459401643,,178.29102013692793,140.06044613582313,,,,,169.56311509870267
47,2003-12-26 21:59:30+00:00,177.93436454406506,165.07652559575158,163.96310113542157,,205.95667706940483,170.89326419120377,192.1696090318665,223.38741052297215,211.94519296908328,187.10611536112583,,199.79672859437784,236.4997497265557,,193.43437241951042,180.70460718447146,,,181.83024620920776,
48,2004-01-20 21:53:24+00:00,,155.2219734593886,,175.16335094935658,,195.69704823177509,210.94709914322678,241.01425435006314,,211.59819878614545,,219.91612312628396,237.69796321867736,,183.5467007203687,,,,,184.78669114629758
49,2004-03-15 21:59:53+00:00,,,,,,,,,,,,,,,,,,,,
50,2004-03-23 22:10:04+00:00,,,,187.2591965170088,,,,259.828592578114,193.35513265424132,180.62709279500993,,192.71210766294797,208.00792036035233,,,,,,153.78866922856386,156.7197661083107
51,2004-03-31 21:59:59+00:00,165.61626066738302,155.00869144368312,156.69441831098487,,,187.46671793619456,,,,189.90223799421807,,,223.4314820407507,,172.3817271673548,,,,,180.8184191684591
52,2004-05-02 22:00:57+00:00,158.10264410467613,,,216.76266539078136,194.47295810041447,181.78401992935608,,,,178.79347783829232,,,,,,,,,,158.17333330533177
53,2004-05-03 22:03:47+00:00,159.8153532918462,147.86357514237682,,179.55856414144264,,,,,,,,,,,170.25068362135977,,181.86631588449924,,192.9597369361387,
54,2004-05-18 22:01:26+00:00,,175.62792499381194,,185.38496502418442,187.98323813595042,196.83761993417366,,239.42109185331003,230.8108518341568,188.72250450053266,,216.71976335622483,,,176.69057490735784,,174.72716875388898,,177.9965525058271,177.83199769389446
55,2004-05-26 22:09:57+00:00,164.93767820198156,,159.80075471049759,178.99872778662964,,193.59656550485022,,,217.46245580544766,192.71059156587978,,,,,,,,,,178.8488552118293
56,2004-06-04 22:03:43+00:00,147.32155172453793,176.0411784263717,157.46863025078216,,,,,,,,,,,,179.60797580941286,,,,,
57,2004-06-12 21:55:59+00:00,137.69703584887858,162.18745748845546,157.92625962494967,176.6068293827958,178.38404239050735,,,,,167.96474845966344,168.98938460010015,196.44762606643351,,200.54038057871998,159.66905986754043,,,157.35121721660377,,
58,2004-07-06 22:03:36+00:00,145.80921202351993,146.98364058334352,145.35534821261578,162.6554176934007,161.55101841689049,,,,,,,,,,144.20246689972885,,,,,155.52690571550414
59,2004-07-29 22:09:38+00:00,156.13255718214378,161.9699499287481,,177.35729134459632,185.26175890786007,189.59527459129578,,,,,,221.48308541726152,233.7700238438267,198.89978625618372,166.07411818446582,,172.9040445042239,,184.6529579607798,184.47361950281393
