,dates,usa_CA_0067-0000,usa_CA_0067-0001,usa_CA_0067-0002,usa_CA_0067-0003
0,1984-04-27 17:55:28+00:00,223.62790108427077,220.39883180170534,235.94434384573518,246.16686164462678
1,1984-06-14 17:56:37+00:00,212.95796443478125,229.20241291733993,239.54460274714197,248.77874795593414
2,1984-07-16 17:57:29+00:00,,,,
3,1985-02-25 17:58:46+00:00,228.14126334237395,221.31964542729966,235.46441435898507,244.54800400238278
4,1985-03-29 17:58:42+00:00,229.6820251685378,233.58878402215976,246.87704319963734,247.73090277488464
5,1985-09-21 17:57:31+00:00,218.30994762441503,226.34401405160668,239.28427649030857,245.63150047436736
6,1985-12-10 17:56:22+00:00,221.38585632641053,232.90908848050336,234.02079132912155,236.28186201938848
7,1986-01-27 17:55:26+00:00,224.4177452404839,226.15106828154939,218.10526497565684,234.6341719905655
8,1986-04-17 17:53:42+00:00,215.6597473991411,209.7444473423736,224.7584704900838,231.16538869612162
9,1986-05-03 17:53:18+00:00,205.7355604928527,211.42512890819097,229.08159227176475,236.19204286435763
10,1986-06-20 17:52:18+00:00,221.05231737125573,211.57737880049345,230.00030142371585,234.89425557255078
11,1986-07-22 17:50:49+00:00,207.21255529685254,214.12953291063832,232.285700628833,232.38479017548195
12,1986-08-23 17:49:39+00:00,219.61954463287285,233.86867764393054,240.31150560114193,242.56366349650986
13,1986-11-11 17:46:55+00:00,223.09553258060072,218.3387727124381,225.93674396163706,234.321903107759
14,1986-11-27 17:46:36+00:00,229.72204803215902,226.25264172308496,237.71381424908597,241.93024646547443
15,1987-01-14 17:48:01+00:00,218.75501089491752,218.5360621638088,220.62976735700656,232.25729181093425
16,1987-03-03 17:49:45+00:00,214.1809668901029,226.40320737066497,228.28858299179558,234.06225282688578
17,1987-03-19 17:50:21+00:00,225.35376222068535,230.1348312774278,231.7099377183832,234.60936446678133
18,1987-04-04 17:50:55+00:00,232.9034697376071,233.60723777353536,240.98585245101717,250.814445561344
19,1987-04-20 17:51:26+00:00,229.8550778785588,227.42419836791802,245.18536652809829,245.27155700158625
20,1987-05-22 17:52:20+00:00,219.89235702822333,225.36523148496394,239.00972148647472,246.06304048691686
21,1987-06-23 17:53:28+00:00,,,,
22,1987-07-25 17:53:44+00:00,235.79510430366287,235.55149646374576,253.3603160580461,257.51399586967807
23,1987-08-01 18:00:08+00:00,,,,
24,1987-08-10 17:54:14+00:00,207.80458334060108,210.8521881220071,228.58355888072407,236.63760417732018
25,1987-09-11 17:55:06+00:00,213.72350120265102,218.29821775386247,232.8205715746235,247.50185484782554
26,1987-10-13 17:56:09+00:00,208.2277674272472,220.96186372397827,235.26148847186104,241.60797741326192
27,1988-05-08 17:58:39+00:00,228.4493885521654,221.90129840028473,232.622068317703,243.45129452831776
28,1988-06-09 17:58:51+00:00,218.89392760768902,219.29449057976225,231.26325472998644,236.95848315435663
29,1988-06-25 17:58:57+00:00,216.06382499936876,224.3243676595786,237.13614143125298,245.98877137555283
30,1988-08-12 17:59:02+00:00,230.1235763035305,233.1560054790768,246.1988371515642,253.70265600709223
31,1988-08-28 17:59:07+00:00,208.75030180469213,224.71576502173843,241.17021997132423,249.56599324841477
32,1988-09-13 17:59:28+00:00,205.52943369496535,207.8713160419902,232.46395794928415,240.88255807189384
33,1988-10-15 17:58:53+00:00,219.7289401778538,229.34569773204225,240.63220287256644,244.73473331047146
34,1989-01-19 17:58:19+00:00,224.0427086669346,227.91825352879783,234.29612934707865,241.3399702577126
35,1989-05-11 17:56:55+00:00,220.80636088745402,221.1637804194331,234.70099858216133,241.75138085300995
36,1989-05-27 17:57:04+00:00,224.77907198745223,224.66157255507161,236.73905125918634,250.44755760732494
37,1989-06-12 17:56:42+00:00,223.2865905769246,226.9117195845841,235.85607260944678,250.40124350323924
38,1989-06-28 17:56:03+00:00,215.45494227929146,215.06342501178088,235.5388663421952,243.46555770134836
39,1989-07-14 17:55:43+00:00,211.77643378219258,226.88070206074957,241.1065996153062,249.14373495744934
40,1989-08-31 17:54:41+00:00,211.79758411337804,219.94475737358195,234.30972748693353,249.2014977380579
41,1989-10-18 17:53:18+00:00,229.43518514557192,242.89773542703358,254.56463021584366,257.4883262227693
42,1989-11-03 17:53:01+00:00,219.28992395231572,222.92783738856602,245.4771704514134,253.20420293864947
43,1989-11-19 17:52:20+00:00,211.01245879310426,223.43105912737553,233.89063409019656,241.44021370064448
44,1990-01-22 17:50:35+00:00,215.71928553589558,218.5255095251469,224.71725584599574,229.6614841582246
45,1990-02-23 17:49:34+00:00,215.63367746506805,222.96640594863243,228.82623656965993,234.95617514657934
46,1990-09-03 17:48:09+00:00,230.49113600832615,230.50820336936164,249.16185784293089,246.83195120660199
47,1990-10-05 17:48:17+00:00,212.77345897963184,226.13523275880172,246.4287596979966,251.45227690567557
48,1990-10-21 17:47:52+00:00,215.32478999062872,225.41457914871594,244.25300821112697,252.1087750335192
49,1991-03-30 17:50:19+00:00,221.33106900371607,217.01781843052893,228.42349289592545,231.364127342664
50,1991-05-17 17:50:46+00:00,213.49189382137885,209.51715805370642,220.99832184973494,228.1601208282655
51,1991-06-02 17:51:04+00:00,214.44552193074392,228.2331845812621,239.34593518427428,238.4287430250846
52,1991-09-22 17:52:41+00:00,208.29326883297844,210.66734717723585,228.91991302251918,237.3548406011853
53,1991-10-24 17:52:26+00:00,200.73009714825804,195.66338814990638,218.17693179454656,239.3028064478636
54,1991-11-25 17:52:37+00:00,226.8527713691492,233.02523845920922,232.6769364232635,234.42960654907182
55,1991-12-11 17:52:48+00:00,221.33488005265366,223.4208358447585,229.36651260389127,231.0182332725282
56,1991-12-27 17:52:40+00:00,223.55353258352085,220.06661373167117,217.19682695088363,224.4519502737086
57,1992-01-12 17:52:35+00:00,219.23946616715753,222.54231903065585,226.3077251669545,237.26543994495452
58,1992-02-13 17:52:49+00:00,209.10108328165714,213.19812289307552,221.61610657657624,227.39682504712843
59,1992-03-16 17:52:31+00:00,218.6333334484054,212.20290767342132,220.98858629634245,225.68989704989784
60,1992-07-06 17:51:26+00:00,220.20513486409314,215.68515043328924,236.02374668818632,240.28798731089853
61,1992-08-23 17:50:45+00:00,213.61653449211994,213.33779613672453,233.3244980190406,239.28543322579438
62,1992-09-24 17:50:14+00:00,207.54758160865288,218.6211439179077,233.96119929502456,245.76187810367435
63,1992-11-11 17:49:22+00:00,225.918466555146,237.18996054100754,239.96413146054132,242.45024250678486
64,1992-11-27 17:49:48+00:00,213.85576428792046,211.11883007603905,224.99251991889176,230.1343504583065
65,1992-12-13 17:50:01+00:00,215.16332482585003,207.86212648504502,213.68841004366107,224.2948947660248
66,1993-01-14 17:50:21+00:00,205.4839870652984,208.64514591529166,218.456061503161,227.59007591400803
67,1993-01-30 17:50:08+00:00,226.12661666449742,204.74851463812257,217.45903035415012,232.73275671605157
68,1993-03-19 17:50:30+00:00,213.81225363784202,205.22775749291094,219.68603871945928,221.916572982149
69,1993-04-04 17:50:34+00:00,216.55245698557252,215.61713044475695,225.89392078944047,224.0957409802829
70,1993-04-20 17:51:07+00:00,209.66763145353914,209.26274151316983,226.4422301433251,228.52798070677258
71,1993-06-07 17:50:52+00:00,224.77930550893015,228.02485351905224,237.17134805549404,240.05083706721132
72,1993-06-23 17:50:48+00:00,217.5563003870301,218.8001825414436,230.5005013588862,229.17396188818535
73,1993-08-26 17:50:42+00:00,204.60691658489534,224.15280988969218,236.45918462063486,241.75143536632146
74,1993-09-27 17:50:36+00:00,209.7320116801338,217.7172223050594,234.70768292863139,241.00336439154674
75,1993-10-29 17:50:50+00:00,204.96618096455808,208.75853814434328,226.63078136521892,233.62997703274166
76,1993-11-14 17:50:41+00:00,214.93701858398134,219.0554969451718,232.1207663656298,236.35825320660595
77,1993-11-30 17:50:14+00:00,213.22421689544205,211.2857052708396,230.587534665412,236.3631993679255
78,1993-12-16 17:50:31+00:00,210.67187652345308,201.47073327596732,206.41499888259773,233.05832399720313
79,1994-01-01 17:50:19+00:00,210.34771072744417,208.9871211077135,216.9346445885518,230.7754206888059
80,1994-03-22 17:48:50+00:00,227.14715873744967,226.74585408587564,242.7722174587862,245.7117138397456
81,1994-04-23 17:48:15+00:00,223.11029035824376,228.07245104064808,232.10261320922777,241.29108107473667
82,1994-06-26 17:46:59+00:00,214.56275445809646,225.0236521145507,235.5543723455111,239.42317739847974
83,1994-08-13 17:46:05+00:00,221.53629278716616,232.2135381220807,242.90395935609016,249.45729287982567
