,dates,mex0452-0000,mex0452-0001,mex0452-0002,mex0452-0003,mex0452-0004,mex0452-0005,mex0452-0006,mex0452-0007,mex0452-0008,mex0452-0009
0,1986-04-23 17:19:16+00:00,299.1757474726825,285.00047870593323,267.83420600070974,252.10181076374636,,,,,,
1,1990-04-18 17:14:16+00:00,314.65679188814283,286.11762376139984,290.3696513330391,287.737497603561,288.37102166933823,299.27332162729624,284.2701727703546,271.9457606109974,268.4017002681643,256.21053540909054
2,1990-05-04 17:14:10+00:00,326.1282941212445,308.14218711646964,288.272272434843,286.6155991250072,300.8692358041468,305.98766239683573,287.74268469528556,273.7156374590116,276.7311901322708,262.46534780033926
3,1992-08-29 17:16:22+00:00,216.85928112594132,217.5907074231922,215.01722722332408,218.45638744827903,222.10752867614372,231.67500001838846,222.4529753237515,212.03309655640294,211.66118606806342,204.3223827887384
4,1993-01-20 17:15:44+00:00,,236.0619162247294,232.15524355567277,239.5757759550489,244.081266722188,250.3106225751992,236.09181511967083,234.2398764448023,237.50656469959526,220.48147058498944
5,1993-02-05 17:15:54+00:00,,227.17449385971383,227.67143939248075,233.68818979034677,240.17757250385637,244.19286295210824,231.1194454176387,228.94365345205003,228.04110353540875,216.07060848093857
6,1993-02-21 17:16:00+00:00,229.7674573690022,225.11357594498202,218.36373437840993,217.86376608128802,227.14486527639878,230.97054411672866,225.3073445880815,215.75985693081242,212.05707168227286,206.06334038233
7,1993-03-09 17:16:11+00:00,219.55357403371016,214.28529013894934,214.66134628265962,219.28283223670888,226.90758234431905,230.84190400666427,215.87209253909356,209.8471716030602,205.90497884414606,197.86479400908357
8,1993-03-25 17:16:11+00:00,227.8096040911645,224.91181339097596,222.7656154543496,227.40612198435312,226.35249196558323,231.35260631001887,219.5832303147218,216.78519732812458,211.2928246425137,205.60206461677012
9,1993-04-10 17:16:19+00:00,252.28161478213815,248.48034871115735,242.5578291949507,239.17351160910079,236.03952199395007,239.97595817887407,233.74975586186486,222.69804185286534,217.2572894234523,201.8149716969463
10,1993-04-26 17:16:28+00:00,248.85982205196137,245.39448712905352,238.82904286552292,232.92178351138767,234.61355237546974,238.70140698499472,224.03886316867874,208.86127830188155,201.07893964203976,202.87700549821176
11,1993-05-28 17:16:34+00:00,285.66935714362637,275.56824231007363,266.7002483298293,254.49944018715883,251.05675091980493,258.01866239648956,238.32013176929257,236.33990438750652,238.03816110047785,225.0292656165543
12,1993-06-13 17:16:33+00:00,283.07637402969647,273.1106440206066,263.216999057227,265.9762462202308,259.7102812393367,260.48602257846824,245.22007847487419,226.1811260509009,223.20020968933778,223.5193670842654
13,1993-07-31 17:16:25+00:00,235.4781627035831,238.53974321711797,239.5926942588559,244.6822621664,251.98533330879474,252.47218197885832,239.6614608744512,238.52299592697534,225.31582103453306,213.16408802999976
14,1993-09-01 17:16:24+00:00,219.26272527430933,227.29877764268193,224.3719690686139,232.73384463335447,234.42798699750273,244.80121546953362,230.61789973761827,221.86280415477853,217.94099627018778,211.531704956876
15,1993-09-17 17:16:21+00:00,209.00489133782295,214.62003146565348,216.41321906868322,222.67854490224985,229.8527818657405,230.35744559223065,218.8254670758829,208.4002783422553,202.76678034937947,203.91058039586997
16,1993-10-03 17:16:18+00:00,212.28159309993003,224.22878304273405,226.3178850126284,228.80849654517988,239.67316660624186,242.76228656776937,229.00578455055614,217.52283907477224,218.94250963366053,218.59885648397716
17,1993-10-19 17:16:11+00:00,212.4684982025687,219.50598494233213,223.6247413825597,230.70372636761488,234.6618119167656,237.20194163275488,225.52769967056935,220.69178888860725,214.89571716500768,210.98331245259783
18,1993-11-04 17:16:06+00:00,209.08040998543822,224.00350205854312,222.52830613491733,234.58695547144492,245.7643486881653,242.24793303337037,231.64256164726612,222.89404884626555,223.5235971561777,215.21889242005676
19,1993-11-20 17:15:57+00:00,241.72157496521612,252.88539733184456,247.64747289094186,261.0623751562656,269.87734074694293,266.4400279670963,257.0853785663657,247.12402125783655,260.544574257775,245.6696669759379
20,1993-12-22 17:15:45+00:00,229.9534839373653,236.89511888838774,232.1570551734497,243.7581580576267,247.70128657603834,258.65064155914786,244.610443728161,235.12417909042065,235.14810498188712,221.55504907651124
21,1994-01-07 17:15:32+00:00,,259.1575370347073,256.0166517987462,256.49251969484783,264.025400006355,274.16699416898496,259.71579705989984,258.9357019668302,255.86007875596337,250.3315059044554
22,1994-02-24 17:14:55+00:00,287.4176930622922,282.2255653123291,267.64210698413433,257.73983761534976,254.1747708749449,263.6527126571914,246.3987780843123,238.1885770182741,250.45465210748574,241.19118511579288
23,1994-03-12 17:14:41+00:00,258.1914163587227,255.21334961454383,252.65476313103514,246.36671443769856,249.26187524052236,253.87727108068057,228.83915866362446,224.20575298415366,229.78793858105252,228.82720773300701
24,1994-03-28 17:14:26+00:00,269.5775760724948,257.8633921500247,251.03858964995382,244.42933481235553,247.50513130760515,248.46801873060022,231.45382236886823,231.03915115632242,228.24863499210375,224.53884848197904
25,1994-04-13 17:14:07+00:00,292.9115947500853,275.9633015202568,264.19459767049176,262.6281363383207,264.07292770242725,268.14832930456606,254.56319436463886,248.17989501613988,245.80925033236542,238.3413787610301
26,1994-04-29 17:13:50+00:00,303.0931517297975,281.2451572790625,262.65526909188634,272.62691899019677,270.6469494998484,265.5308922080309,257.09117727341504,251.52880521364852,253.44804218340883,237.8541762296705
27,1994-05-15 17:13:32+00:00,307.18468328795024,292.93040674907365,275.7486687933154,273.8922984855476,274.29347431355956,271.7967741557285,261.20559528829904,256.5369735554276,255.78646040839897,246.9215929893192
28,1994-05-31 17:13:15+00:00,316.54868972627185,306.49767405357386,290.0085415511443,282.0415658940526,277.85517139935604,280.30941233298074,272.15910397851246,269.8641768259657,262.7226337411727,252.71655021598087
29,1994-06-16 17:12:56+00:00,320.441571019581,318.8395169394486,309.94356750336124,296.12488222981324,285.65050381810045,287.96509451527436,284.6729490876969,278.89764689608756,269.71192956041136,262.3599314187527
30,1994-07-02 17:12:31+00:00,298.9859424360535,296.16370977775927,283.0041302029806,281.4711570766933,275.8785636409798,280.0477179396722,265.02095504232693,255.30728392357705,254.65927247779183,246.9238137584826
31,1994-07-18 17:12:06+00:00,306.5455878222432,299.5690502461494,289.0354239133989,292.003585996638,286.13720032688775,290.50837741604323,271.38297825185776,256.2715852874123,255.12835255734768,245.09390624780002
32,1994-08-19 17:11:15+00:00,,258.71101846473977,254.4803539111362,254.858774783601,258.4824830732472,261.52058589364617,242.91413076538734,233.40546156201452,228.4249391898439,225.07239637334948
33,1994-09-04 17:10:51+00:00,250.8339555657604,260.6820683418855,262.84126645796005,261.95497240593994,272.23935773115113,275.9526165907423,254.7221060681427,246.2950209827295,238.1261615571573,240.08469578439698
34,1994-09-20 17:10:26+00:00,237.9037927476383,244.7787265292362,253.3295372456873,254.698904406036,255.29148852528706,261.4166809028392,251.97916233492603,241.55091101226293,232.62600423946753,225.9949864462632
35,1994-10-22 17:09:27+00:00,242.88370223674008,254.51090900547848,254.12549479229622,256.9245380600742,259.98517216636026,268.65103441470933,253.7030081956215,242.8896392377545,242.39103133006523,228.42848720168382
36,1994-11-23 17:08:19+00:00,259.12578744577274,263.3061740068938,257.64270570127053,262.03236533362036,272.11855245777423,276.5005479815802,261.60652276403033,250.8647906174119,246.29351122313858,239.3136110654408
37,1994-12-09 17:07:51+00:00,,283.23321376520727,281.92175654960965,284.21404431047483,284.4182232054127,285.49055647984187,276.99516642304195,264.47663678133046,258.6083724963574,216.17880825106633
38,1995-02-27 17:04:54+00:00,276.535444272667,261.4457592824897,247.09400619141894,240.78719314510562,248.48361755659627,251.94219301331853,235.77589363928766,221.00422897145438,221.21513567740146,215.02800763635798
39,1995-03-15 17:04:15+00:00,276.0098928454744,259.9525954435543,250.79156627577203,251.5908158463479,245.27059920970106,248.1311056103087,231.2391370520325,228.0827593834436,217.67178646524496,215.91127879919566
40,1995-03-31 17:03:35+00:00,283.9686394716723,269.08026443676374,264.3017330338517,254.8900024854191,255.2449642351606,251.5383242434936,232.5505796328975,226.25913589995992,225.59176834023987,217.9465230045197
41,1995-04-16 17:02:55+00:00,274.74852641944074,269.2020942655755,254.8259474964366,246.7428124905647,248.92078425029314,246.1258606382987,228.40233119894384,217.3031835487431,216.2359979660833,212.02772218868472
42,1995-05-02 17:02:13+00:00,293.6654716361594,289.1660109956597,277.32282517413864,267.6503866096693,261.23262131121436,260.7810572516248,250.09508556063247,233.6496684277913,242.17439313282318,229.1535146758111
43,1995-05-18 17:01:30+00:00,310.16353610761894,285.18313070479326,278.44180790917864,271.12401022183906,264.20777058377223,273.0289078719992,254.98238251040553,246.0455354339553,236.7435299888244,231.7562892657135
44,1995-06-19 17:00:02+00:00,319.0305355009509,305.1477700515591,290.1810388687151,282.152387000027,270.46703747300546,271.17100142068705,257.13331920319604,240.89382052062246,247.7215680419642,231.65385560842685
45,1995-07-05 16:59:18+00:00,315.16000688001327,296.96452244173986,292.29374235892806,281.6355750387878,275.7438018461677,278.1047000269463,254.82512495974044,241.26682608114518,245.0695374211203,230.14467661437385
46,1995-07-21 16:58:34+00:00,320.37993621853786,306.26675083597024,298.71244387921297,290.1020198409852,284.992892095392,282.987438784569,262.46645159474525,250.0018468160733,236.9110307422647,237.635355819391
47,1995-08-06 16:57:51+00:00,310.74608552794496,301.33420500649186,289.14029463391716,277.7637135664328,276.0781774060239,272.7676251947949,254.45604378943545,236.02566189685695,241.49005513063622,233.8724647001635
48,1995-08-22 16:57:07+00:00,298.36949374018224,292.4052530245427,285.58452440429244,280.34592708752984,280.25385837873023,279.84655558011195,256.9513869875003,246.9211789272736,238.6177630328579,230.2061660746328
49,1995-09-07 16:56:21+00:00,290.06545497758964,286.1436237336229,279.3525164988929,274.85430753755713,271.96160904237854,272.82253873804285,253.84884737648423,240.6954635090469,238.95428526251825,228.83340471988646
50,1995-09-23 16:55:33+00:00,,257.61923467977977,258.1238374503513,259.69609362616086,255.45325991013868,251.85231225027965,240.79153187443353,230.90192793750376,222.87696949232836,213.97565756938639
