dates,satname,nzd0154-0000,nzd0154-0001,nzd0154-0002,nzd0154-0003,nzd0154-0004,nzd0154-0005,nzd0154-0006,nzd0154-0007,nzd0154-0008,nzd0154-0009,nzd0154-0010,nzd0154-0011,nzd0154-0012,nzd0154-0013,nzd0154-0014,nzd0154-0015,nzd0154-0016,nzd0154-0017,nzd0154-0018,nzd0154-0019,nzd0154-0020
1999-07-18 21:58:49+00:00,L7,,,,555.51,366.26,271.39,,,,,,298.01,310.89,308.79,,,387.06,,,,
1999-09-20 21:58:32+00:00,L7,286.68,277.35,280.49,290.88,301.77,293.44,291.14,288.87,307.85,,,,,,,,,327.05,334.82,328.65,331.33
1999-10-22 21:58:52+00:00,L7,297.57,279.93,279.70,292.66,304.19,292.81,291.54,288.20,297.78,314.91,317.59,323.05,323.15,326.01,330.15,328.15,331.27,329.37,337.44,337.42,333.09
1999-11-07 21:58:56+00:00,L7,,,279.12,283.18,292.86,285.81,280.78,286.62,291.62,301.14,311.50,310.75,313.09,320.28,319.37,329.65,319.61,323.74,327.55,322.14,325.52
1999-12-09 21:58:33+00:00,L7,243.68,257.58,262.70,273.33,283.12,270.05,272.35,281.59,291.48,302.96,305.05,310.67,311.49,312.43,322.19,322.07,321.05,324.88,321.51,329.37,328.91
2000-03-14 21:58:35+00:00,L7,299.19,289.38,291.24,302.08,307.23,300.16,297.57,304.47,316.00,326.09,329.24,336.39,341.11,338.06,341.96,347.41,337.56,338.83,337.79,328.86,338.23
2000-03-30 21:58:09+00:00,L7,308.83,292.57,294.19,306.67,310.31,305.67,305.28,311.00,322.74,328.54,335.11,338.44,341.93,341.21,336.24,346.62,335.24,336.26,334.33,322.81,334.83
2000-05-01 21:58:18+00:00,L7,310.86,304.57,293.83,306.50,317.95,305.51,305.51,307.74,322.58,329.16,330.88,337.13,339.46,340.99,340.28,338.12,340.70,336.31,335.88,328.07,332.93
2000-08-05 21:57:08+00:00,L7,237.24,238.99,255.46,271.69,283.81,282.77,282.73,288.29,305.02,309.43,315.39,317.97,315.95,316.72,308.81,312.18,303.03,302.85,299.71,291.37,308.03
2001-06-05 21:55:16+00:00,L7,256.09,257.15,275.73,291.71,300.69,298.94,301.99,313.25,322.51,324.66,328.24,333.45,338.60,336.52,332.60,335.12,325.04,325.67,323.19,322.12,330.71
2001-06-21 21:55:05+00:00,L7,253.82,,,283.78,290.47,,,,,,,,,,329.57,334.13,326.71,329.43,321.77,321.68,322.38
2001-09-09 21:54:36+00:00,L7,,,,,,290.08,288.96,288.29,305.63,307.62,313.76,319.11,320.76,318.61,319.82,323.84,316.92,306.28,314.48,312.45,
2001-09-25 21:54:04+00:00,L7,267.66,303.63,285.24,559.52,563.02,314.93,311.46,312.16,319.87,323.82,327.20,336.47,333.70,336.88,333.87,329.27,330.66,325.81,327.62,321.54,330.53
2001-10-11 21:54:09+00:00,L7,310.92,,288.18,556.11,566.17,309.51,300.63,303.64,314.72,323.86,326.33,327.43,327.81,325.78,324.76,321.72,325.83,326.68,319.69,323.73,
2001-12-30 21:54:13+00:00,L7,237.42,,273.91,287.02,299.71,296.38,294.09,298.15,304.09,317.92,315.18,324.66,323.70,320.84,323.00,320.14,320.08,311.14,317.22,315.60,324.51
2002-01-31 21:54:50+00:00,L7,235.93,228.70,266.84,283.61,289.98,287.38,282.72,286.63,297.36,306.25,311.28,308.96,316.61,313.28,309.99,310.12,303.69,302.88,308.60,307.22,318.51
2002-04-05 21:54:49+00:00,L7,121.66,,,599.29,537.05,,,,,,,,,,,,,,,,
2002-05-23 21:54:42+00:00,L7,287.24,,,295.53,305.20,301.29,302.48,297.22,320.11,325.90,324.22,332.59,325.44,330.04,335.50,327.72,328.25,322.25,317.83,321.61,320.58
2002-08-27 21:54:00+00:00,L7,248.95,265.09,269.05,284.57,292.64,290.64,292.23,294.10,307.57,314.54,314.29,331.63,329.57,329.78,324.88,327.68,323.92,316.79,330.01,323.69,
2002-10-14 21:53:19+00:00,L7,306.26,,276.87,563.73,569.83,306.65,304.76,304.97,320.78,324.56,327.43,338.02,340.57,341.34,332.63,339.43,337.74,338.18,347.85,335.94,346.39
2002-12-01 21:53:52+00:00,L7,325.19,305.21,282.60,295.34,303.84,302.32,301.54,297.38,313.72,320.40,316.42,319.77,329.22,336.88,336.40,336.27,329.61,336.48,343.42,333.34,346.31
2003-01-02 21:53:58+00:00,L7,271.69,281.69,281.00,292.71,302.25,301.39,299.54,296.89,312.10,317.79,317.07,324.23,328.80,330.14,330.17,327.87,326.81,332.41,336.97,328.88,336.82
2003-01-18 21:54:30+00:00,L7,240.66,274.84,276.89,286.14,297.88,292.83,292.84,300.17,308.78,319.51,318.07,319.21,323.89,324.67,328.36,328.55,328.47,329.92,323.06,324.44,330.63
2003-03-23 21:54:16+00:00,L7,266.43,278.32,279.09,301.24,307.67,300.20,299.31,301.71,308.72,315.95,310.19,321.51,320.44,316.74,328.23,328.79,322.93,314.97,316.38,311.22,316.97
2003-07-21 21:42:09+00:00,L5,342.75,302.18,313.11,326.35,338.63,328.60,322.98,323.89,336.20,343.29,344.95,348.48,355.82,356.27,351.38,357.51,353.56,352.07,358.31,350.93,
2003-08-06 21:42:27+00:00,L5,302.69,288.15,297.68,320.09,324.07,321.73,315.94,311.59,327.47,340.86,334.44,340.50,347.71,345.40,342.11,340.18,334.27,326.54,330.19,320.08,329.00
2003-10-17 21:54:15+00:00,L7,,,,308.05,315.49,305.12,303.56,313.52,315.32,323.90,327.70,328.39,,,,,337.83,336.82,333.41,327.10,328.04
2003-10-25 21:44:04+00:00,L5,244.07,277.83,277.45,293.28,308.41,312.32,310.95,313.67,318.34,332.15,333.15,338.94,341.38,337.65,338.74,339.67,335.20,335.41,329.30,328.40,339.82
2003-11-02 21:54:02+00:00,L7,246.43,282.41,283.48,295.91,306.42,298.97,286.12,292.14,,,,318.85,322.90,319.83,322.04,322.95,322.45,322.10,318.90,325.97,323.07
2003-11-18 21:54:39+00:00,L7,338.35,309.05,292.65,308.69,319.50,313.63,309.64,301.69,318.87,325.95,326.51,332.65,336.49,334.97,331.47,337.24,337.38,,,,
2004-01-05 21:54:57+00:00,L7,,258.49,258.61,268.13,265.44,264.94,265.52,,,,297.04,304.42,309.39,312.33,309.99,317.32,316.14,315.29,323.40,323.45,
2004-02-06 21:55:08+00:00,L7,313.91,309.23,303.60,309.67,315.15,306.23,299.73,313.44,319.10,323.13,324.61,334.39,332.40,333.36,331.74,334.63,336.09,337.34,334.97,337.58,
2004-02-14 21:44:33+00:00,L5,320.49,311.93,309.11,317.15,323.36,316.04,310.16,311.39,321.62,328.00,327.13,333.38,,337.39,336.59,342.65,335.79,,,,
2004-03-17 21:44:44+00:00,L5,302.86,297.22,298.02,312.64,321.23,303.81,307.30,307.42,318.09,328.60,329.49,333.49,338.48,,,,,,,,
2004-03-25 21:54:54+00:00,L7,281.69,278.55,,,307.59,300.44,297.40,300.25,308.11,316.43,314.79,318.95,326.40,318.44,321.93,329.75,323.29,320.39,330.77,326.93,327.94
2004-04-02 21:45:18+00:00,L5,320.90,308.57,302.59,314.94,324.41,313.63,311.11,315.39,321.78,332.06,329.15,333.17,340.61,334.50,342.50,340.80,338.76,338.79,340.74,339.90,340.47
2004-04-10 21:55:14+00:00,L7,170.15,,,259.97,294.38,297.19,301.51,297.65,311.12,319.38,316.56,326.63,325.18,323.10,328.20,,,,,,
2004-04-18 21:45:49+00:00,L5,288.07,291.05,293.47,304.26,307.61,300.87,293.40,295.68,309.62,315.86,316.11,321.93,322.49,323.29,322.18,322.48,326.10,324.11,329.53,328.00,320.82
2004-05-04 21:46:16+00:00,L5,303.94,299.52,299.69,306.47,315.89,307.88,305.01,315.87,327.25,329.94,335.97,335.06,338.65,339.14,335.14,341.98,335.87,335.76,338.08,330.23,337.62
2004-05-20 21:46:20+00:00,L5,299.97,297.27,291.99,304.51,307.74,304.01,306.43,306.23,321.02,325.79,326.40,333.53,333.07,336.37,336.44,335.68,335.54,338.42,338.15,333.10,336.59
2004-05-28 21:54:47+00:00,L7,298.99,294.64,293.31,306.43,311.73,303.14,301.07,307.29,314.23,321.23,324.43,325.16,329.56,331.70,329.91,334.29,330.15,326.19,330.16,,
2004-06-21 21:47:40+00:00,L5,305.82,298.90,299.81,301.60,306.85,300.67,296.43,299.96,309.59,318.44,321.00,321.20,323.74,319.93,319.39,333.99,326.45,324.34,326.18,,
2004-07-23 21:48:33+00:00,L5,302.09,297.77,297.40,308.90,312.39,306.40,303.45,316.71,320.09,338.21,337.52,337.87,342.98,338.81,347.07,347.28,341.16,344.29,342.80,340.31,339.66
2004-08-16 21:54:50+00:00,L7,268.98,281.42,280.26,295.24,300.04,290.89,290.30,289.40,299.55,309.99,309.85,311.28,,,,,320.70,323.25,321.94,322.52,326.22
2004-09-09 21:49:43+00:00,L5,345.16,330.50,317.21,326.34,336.37,325.89,318.01,318.58,327.92,327.27,338.87,338.40,338.03,343.24,344.67,350.86,345.37,347.95,350.77,350.39,352.31
2004-09-25 21:50:07+00:00,L5,342.76,312.77,309.63,305.05,321.83,314.47,310.35,312.80,323.58,335.91,333.09,339.53,338.26,332.04,337.18,344.83,339.10,344.17,347.76,347.90,354.76
2005-01-15 21:52:09+00:00,L5,303.56,306.27,296.25,303.91,308.25,302.00,294.95,301.27,308.99,316.55,319.31,321.53,337.08,337.15,340.10,345.90,340.21,344.11,348.69,351.98,354.61
2005-02-08 21:55:11+00:00,L7,285.20,,283.95,288.82,,284.09,282.61,287.94,300.34,307.68,313.61,317.22,317.59,319.21,317.51,321.03,317.09,317.86,322.80,318.25,322.84
2005-02-24 21:55:41+00:00,L7,292.52,286.74,289.03,295.72,301.77,297.64,,293.42,310.53,313.82,317.34,325.29,324.51,328.59,324.59,324.47,325.66,323.67,328.32,320.93,325.15
2005-03-20 21:52:38+00:00,L5,321.74,309.11,303.52,314.19,320.97,308.78,308.91,316.80,326.85,333.98,336.92,346.37,357.98,355.14,352.80,353.05,347.87,348.33,349.54,342.55,345.97
2005-04-21 21:52:46+00:00,L5,336.67,324.30,313.06,327.19,328.59,318.50,323.40,325.73,329.81,348.52,352.92,355.85,359.90,357.29,359.01,363.59,358.48,354.07,352.19,349.56,360.28
2005-04-29 21:55:36+00:00,L7,,,,,,304.38,305.36,312.31,318.47,325.16,326.20,333.65,338.39,337.90,346.72,351.02,345.24,349.14,341.81,340.90,339.22
2005-05-23 21:53:00+00:00,L5,313.19,307.96,307.01,312.78,317.78,314.55,313.92,313.29,326.96,328.40,332.78,335.70,339.60,342.49,337.26,342.73,342.36,335.82,337.36,331.37,340.00
2005-05-31 21:55:11+00:00,L7,323.54,,316.88,314.08,324.64,313.77,317.52,314.19,323.70,329.87,328.98,339.07,339.75,337.78,340.29,341.77,342.92,338.00,337.00,340.57,338.75
2005-06-08 21:53:33+00:00,L5,309.12,301.21,299.39,307.88,310.95,303.24,305.48,313.23,331.55,342.68,344.33,349.22,354.53,348.90,348.40,354.31,343.73,346.69,345.67,348.30,350.78
2005-08-03 21:55:25+00:00,L7,,304.48,300.80,315.17,323.36,310.11,310.79,314.91,318.24,326.81,336.76,336.24,341.37,344.06,340.88,343.36,337.67,338.27,341.51,335.92,339.99
2005-08-19 21:54:56+00:00,L7,306.79,291.81,289.90,308.87,310.22,303.31,303.94,310.37,315.56,323.60,325.98,325.59,328.62,325.70,333.01,,,,,341.70,326.50
2005-09-20 21:54:42+00:00,L7,242.40,274.25,277.49,286.85,298.19,293.59,,,316.73,314.28,314.16,319.49,322.52,318.89,323.55,319.42,322.40,,,,
2006-02-11 21:56:04+00:00,L7,290.53,286.77,,,305.89,297.18,293.86,296.96,305.99,315.78,315.10,319.32,322.98,320.60,323.59,326.97,324.89,318.95,323.52,317.04,322.57
2006-02-19 21:56:39+00:00,L5,283.73,286.77,289.15,302.36,304.94,294.47,292.48,297.14,304.66,314.90,318.44,322.68,324.49,321.04,323.41,323.45,323.99,321.73,317.44,314.64,323.07
2006-04-08 21:57:36+00:00,L5,322.98,304.42,305.97,315.92,324.46,317.39,305.57,304.82,322.82,329.09,329.45,329.99,330.15,338.40,332.69,336.71,333.27,333.69,338.52,332.49,337.73
2006-05-26 21:57:54+00:00,L5,530.65,,565.58,540.73,529.20,509.68,481.43,,,245.44,,,,,,,,,,,416.65
2006-06-19 21:56:00+00:00,L7,303.86,292.18,293.41,549.35,570.31,306.64,299.18,303.20,312.30,321.93,324.65,329.18,337.56,330.61,328.63,336.30,,,,,
2006-06-27 21:58:48+00:00,L5,290.75,290.81,290.55,301.85,305.43,302.40,299.09,308.77,316.33,324.30,318.25,330.01,332.93,328.04,336.96,330.51,334.95,327.85,331.75,326.41,331.75
2006-07-13 21:59:02+00:00,L5,288.09,295.63,294.08,301.04,313.55,306.82,305.66,312.86,320.98,334.03,330.70,334.73,336.93,334.37,335.55,336.52,330.82,330.82,327.81,320.18,323.59
2006-07-21 21:55:45+00:00,L7,,293.93,297.65,319.01,319.36,313.47,313.55,313.88,323.13,337.46,336.80,337.70,341.96,345.58,342.26,340.86,337.46,337.98,336.67,321.43,324.74
2006-08-22 21:55:17+00:00,L7,,297.55,292.76,309.16,315.82,305.10,302.86,308.40,317.52,330.70,329.64,333.65,339.91,343.67,339.47,344.10,337.66,337.82,336.72,328.57,334.95
2006-09-07 21:55:37+00:00,L7,295.49,287.49,288.81,300.51,309.74,301.48,297.20,304.00,310.37,323.53,323.44,323.43,328.22,329.87,330.78,330.32,329.21,328.42,328.18,,
2006-09-23 21:55:30+00:00,L7,286.21,283.77,282.81,296.11,307.15,301.82,300.75,308.50,308.90,322.81,329.43,323.47,332.59,,,,326.33,329.03,328.54,321.93,328.56
2006-10-09 21:55:00+00:00,L7,,279.87,281.58,291.56,301.92,297.23,293.83,297.93,308.07,316.29,320.46,325.82,331.08,325.97,333.07,328.00,328.10,327.23,322.86,322.32,326.42
2007-03-02 21:56:31+00:00,L7,309.74,299.40,301.21,554.04,566.90,302.97,301.00,304.73,319.42,324.34,,,,333.96,333.10,334.57,335.79,330.79,333.76,327.16,329.44
2007-03-18 21:56:33+00:00,L7,152.14,170.67,163.41,153.53,,,,,,,316.82,328.07,343.07,334.21,328.96,328.71,327.21,325.17,323.24,324.24,326.44
2007-04-19 21:56:31+00:00,L7,295.83,303.75,301.04,304.28,307.58,,,311.56,313.77,321.40,322.69,326.26,330.22,325.78,328.57,327.58,325.85,324.87,323.81,325.23,328.59
2007-05-05 21:56:27+00:00,L7,305.20,305.37,302.17,561.88,570.38,307.54,308.11,312.15,,,,,,,,,,,,,
2007-06-22 21:55:53+00:00,L7,,,,,,,,,311.38,321.03,321.14,328.32,322.61,330.11,328.22,329.77,324.40,322.32,326.44,321.11,
2007-09-10 21:55:51+00:00,L7,,,,301.97,305.89,294.44,292.75,302.90,310.40,320.53,320.35,322.20,328.67,322.93,319.31,319.51,320.70,308.35,,281.38,
2007-09-18 21:58:42+00:00,L5,253.67,269.92,284.23,303.43,305.85,298.44,298.70,308.29,316.02,319.65,323.81,324.98,326.90,325.10,326.81,329.98,325.09,327.19,327.81,325.48,333.65
2007-10-28 21:55:58+00:00,L7,218.50,,257.44,273.91,289.26,283.59,283.68,287.31,292.17,305.53,302.42,305.64,309.73,,,,,331.39,313.54,310.79,317.11
2007-11-13 21:56:08+00:00,L7,235.58,245.13,264.88,290.22,294.51,291.40,289.82,290.92,304.72,316.05,315.07,321.39,326.99,325.64,330.54,325.13,327.45,321.67,326.74,328.17,327.44
2007-12-15 21:55:56+00:00,L7,,,,,,,,289.47,297.57,309.67,306.71,313.17,,,,321.41,316.76,315.66,317.54,310.17,317.15
2008-02-01 21:55:57+00:00,L7,276.17,285.14,287.26,554.44,565.63,300.13,303.58,305.18,314.67,321.37,317.30,325.83,,,340.18,329.28,326.40,324.37,319.66,319.76,323.95
2008-03-04 21:56:12+00:00,L7,,,,,,294.10,293.54,296.18,305.98,312.04,305.19,,315.74,316.78,324.80,325.40,,,,,
2008-05-07 21:55:40+00:00,L7,274.25,277.66,281.63,293.76,294.84,287.64,287.84,292.11,301.32,307.09,308.93,310.19,319.60,315.92,316.69,319.73,317.74,311.20,,,
2008-05-23 21:55:34+00:00,L7,,,,466.71,493.50,,,,458.62,,,516.76,,613.77,,,,,,,
2008-08-27 21:54:42+00:00,L7,348.09,337.22,290.46,310.18,328.85,309.02,296.31,301.34,312.03,327.88,331.47,335.30,342.34,342.00,333.11,325.15,324.56,320.78,318.87,317.56,
2008-10-14 21:54:18+00:00,L7,,271.83,264.59,277.84,288.48,288.99,281.84,277.00,291.34,300.08,302.05,312.26,312.45,314.92,314.97,314.44,313.73,307.36,312.33,300.93,310.79
2008-12-09 21:49:42+00:00,L5,321.97,320.11,296.98,300.47,303.68,298.09,293.64,291.78,308.43,313.37,320.77,329.21,325.91,325.83,318.50,319.31,320.15,319.17,325.57,317.05,320.68
2008-12-17 21:55:09+00:00,L7,,261.70,271.62,284.09,294.67,295.19,291.10,292.18,306.30,310.57,315.20,319.85,317.92,318.66,,,,,324.99,319.36,324.70
2008-12-25 21:50:10+00:00,L5,304.50,303.29,301.06,301.28,311.24,304.63,303.43,307.60,313.35,320.04,324.70,329.31,330.11,331.68,332.65,335.81,332.42,332.43,338.62,329.20,341.30
2009-01-02 21:55:15+00:00,L7,235.48,,,,290.26,283.03,280.44,284.33,289.32,300.07,299.41,306.63,309.03,307.60,310.95,311.76,315.85,305.92,314.14,304.75,315.19
2009-02-03 21:55:25+00:00,L7,287.01,292.00,299.63,310.01,314.66,307.57,305.73,305.82,316.24,324.78,323.84,329.28,330.43,327.17,338.60,336.20,332.44,331.12,333.85,327.24,328.86
2009-03-23 21:56:15+00:00,L7,317.21,307.84,306.19,559.33,560.40,304.51,305.06,,,338.07,333.26,335.20,336.44,333.53,334.22,335.63,329.08,329.14,323.68,322.88,328.44
2009-07-13 21:56:21+00:00,L7,234.12,261.61,277.19,,,293.16,292.64,295.76,303.47,307.02,315.98,318.29,320.34,318.01,312.77,318.66,314.00,315.22,311.52,312.48,312.53
2009-10-17 21:56:13+00:00,L7,267.92,276.93,283.56,291.52,302.14,294.50,284.89,287.08,,,,,,,,,314.89,310.09,316.11,315.51,322.99
2009-11-26 21:56:28+00:00,L5,,,,,,,,,,,,,333.54,338.00,325.51,336.35,339.27,337.01,341.24,337.34,349.03
2009-12-20 21:56:43+00:00,L7,216.03,,,287.51,299.21,296.13,289.32,293.18,301.40,313.11,310.37,314.05,318.43,313.35,317.96,316.64,319.68,322.16,,,
2010-01-05 21:57:00+00:00,L7,233.35,288.00,293.16,303.97,309.96,300.64,299.53,296.02,313.79,320.64,,,,,348.14,327.33,327.34,330.91,324.43,330.44,330.01
2010-01-13 21:56:25+00:00,L5,254.60,296.43,306.43,313.38,321.95,313.18,307.59,314.85,320.14,324.63,332.71,329.37,335.81,337.84,336.94,343.92,342.60,338.58,344.07,340.38,351.34
2010-01-21 21:57:38+00:00,L7,,,292.04,,,,,,311.91,320.71,323.62,320.51,325.18,321.00,320.67,323.04,325.61,323.88,318.77,322.69,323.99
2010-02-06 21:57:27+00:00,L7,283.49,284.83,291.08,307.74,310.86,297.05,297.03,302.04,310.85,319.55,318.52,319.71,326.60,,,,327.94,325.50,320.76,322.71,326.28
2010-03-26 21:58:13+00:00,L7,,301.45,302.52,316.52,317.57,312.27,310.73,315.56,322.43,330.35,336.43,339.06,341.87,342.98,338.85,348.19,337.56,337.49,339.75,339.19,345.55
2010-05-13 21:58:09+00:00,L7,301.85,292.96,294.12,561.90,571.05,320.54,303.33,304.55,319.34,321.84,324.20,327.39,329.24,330.54,328.01,331.53,329.48,325.03,326.49,323.91,332.53
2010-05-29 21:58:09+00:00,L7,276.02,284.21,281.93,305.62,306.01,299.78,299.17,302.87,309.99,319.58,323.20,321.15,328.52,324.16,322.09,319.58,320.32,314.36,320.97,314.72,324.62
2010-06-14 21:58:10+00:00,L7,,,,,,,,,,,320.85,324.63,336.40,328.73,327.78,334.32,327.62,331.69,324.54,326.11,327.17
2010-06-30 21:58:13+00:00,L7,266.66,286.99,290.68,296.54,303.17,301.07,297.68,296.45,310.47,316.10,316.98,325.60,326.57,324.40,331.18,323.10,318.26,335.46,334.91,328.74,322.51
2010-10-04 21:58:17+00:00,L7,360.64,315.72,298.00,286.54,307.86,295.90,289.15,296.02,,,334.17,331.67,325.92,330.16,334.75,337.73,332.97,335.83,339.52,340.86,348.01
2010-10-28 21:55:27+00:00,L5,273.33,292.13,289.08,291.16,303.49,291.34,287.45,294.39,301.48,315.44,320.31,326.14,327.00,326.97,332.49,337.79,330.20,332.44,329.35,336.85,334.95
2010-11-05 21:58:13+00:00,L7,264.93,298.54,289.01,292.72,304.23,300.07,295.65,296.80,305.57,310.51,318.56,323.76,327.74,328.15,328.33,337.42,328.44,333.60,,,
2010-11-13 21:55:49+00:00,L5,,,,,,,,,,,,,,341.40,345.43,346.24,341.07,339.20,,,
