dates,satname,nzd0371-0000,nzd0371-0001,nzd0371-0002,nzd0371-0003,nzd0371-0004,nzd0371-0005,nzd0371-0006,nzd0371-0007,nzd0371-0008,nzd0371-0009,nzd0371-0010,nzd0371-0011,nzd0371-0012,nzd0371-0013,nzd0371-0014,nzd0371-0015,nzd0371-0016,nzd0371-0017,nzd0371-0018,nzd0371-0019,nzd0371-0020,nzd0371-0021,nzd0371-0022,nzd0371-0023,nzd0371-0024,nzd0371-0025,nzd0371-0026,nzd0371-0027,nzd0371-0028,nzd0371-0029,nzd0371-0030,nzd0371-0031,nzd0371-0032,nzd0371-0033,nzd0371-0034,nzd0371-0035,nzd0371-0036,nzd0371-0037,nzd0371-0038,nzd0371-0039,nzd0371-0040,nzd0371-0041,nzd0371-0042,nzd0371-0043,nzd0371-0044,nzd0371-0045,nzd0371-0046,nzd0371-0047,nzd0371-0048,nzd0371-0049,nzd0371-0050,nzd0371-0051
2009-02-10 22:03:16+00:00,L7,364.06,368.15,370.05,351.42,355.45,356.33,348.49,,,,,,329.17,333.48,332.76,334.56,339.14,343.67,346.71,350.13,,,,,,349.74,349.09,346.29,342.85,340.93,341.09,337.12,342.12,343.00,,,,,,349.61,349.04,347.33,346.37,347.93,345.15,341.61,342.79,348.77,,,,
2009-02-17 22:09:31+00:00,L7,,,,,,444.32,425.93,414.17,411.68,412.11,409.96,407.08,404.05,402.56,,,,,408.24,410.89,412.89,411.64,413.55,411.52,409.81,408.88,411.23,407.63,,,,,394.06,401.51,405.91,411.85,410.59,406.34,400.76,395.77,394.03,,,,,383.02,380.81,391.72,404.09,400.04,408.12,491.22
2009-03-21 22:09:47+00:00,L7,405.13,410.01,414.14,416.36,416.74,,,,,386.35,383.41,386.63,388.44,389.98,389.28,388.12,386.13,386.25,387.53,,,,,389.51,389.52,384.87,383.46,383.47,383.77,387.51,385.09,377.94,375.42,,,,388.64,389.43,395.02,393.31,385.44,374.20,377.94,376.60,374.77,378.18,,,,,,
2009-05-24 22:10:02+00:00,L7,323.99,350.02,353.38,349.61,349.59,346.45,341.23,329.70,,,,,329.44,334.64,338.64,332.98,334.65,338.95,338.04,337.48,333.64,332.73,,,,,335.20,333.41,334.16,337.03,335.49,339.05,334.32,327.79,330.11,324.43,,,,329.82,336.22,336.91,336.15,337.97,330.93,324.72,319.26,327.94,333.20,,,
2009-08-05 22:03:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.41,153.90
2009-08-21 22:03:35+00:00,L7,,,368.25,365.98,364.86,360.66,350.70,349.74,346.40,351.28,347.96,,,,,,331.46,330.63,338.14,327.72,331.88,332.83,337.28,340.60,344.94,,,,,,330.85,331.08,327.09,335.71,335.35,338.27,348.02,349.75,,,,,,,333.65,331.87,327.41,334.74,346.42,331.84,327.40,445.16
2009-08-28 22:09:46+00:00,L7,277.78,291.81,423.17,,,411.17,,,,,,,,,,,,371.12,372.22,,,,,,,,,,,376.20,,367.18,363.01,,,,,,,,,,,,,367.25,371.66,373.95,381.57,,372.94,451.23
2010-02-04 22:11:23+00:00,L7,466.95,517.57,627.96,435.75,439.99,443.64,,,,,419.93,418.69,415.92,414.49,413.47,415.67,410.59,410.01,412.84,,,,,,410.77,415.46,411.40,412.12,409.00,399.54,402.06,389.93,388.52,,,,,408.23,418.38,417.60,405.20,399.82,391.36,392.30,392.34,390.55,382.66,,,,,
2010-02-20 22:11:33+00:00,L7,,,,,,511.22,436.09,434.68,428.15,427.35,425.17,425.03,423.14,,,,,415.00,412.25,416.45,412.75,416.89,421.94,416.54,414.76,420.13,,,,,405.71,394.08,388.31,397.18,407.28,410.32,424.51,430.65,424.27,418.73,,,,,398.25,392.64,390.51,388.41,396.80,392.00,402.91,472.67
2010-03-08 22:11:41+00:00,L7,,,430.38,438.65,452.42,445.20,435.49,423.73,410.30,411.06,414.97,410.38,,,,,405.38,410.16,412.73,413.15,414.63,402.88,405.73,412.30,418.56,,,,,396.37,394.03,384.48,384.65,399.32,411.65,414.63,415.81,413.31,,,,,,399.80,398.95,386.69,383.26,386.73,403.40,397.42,396.53,473.62
2010-04-09 22:11:48+00:00,L7,395.98,406.97,413.48,407.41,424.40,429.06,420.52,407.23,383.14,387.58,,,,,402.62,400.77,400.48,400.42,397.39,402.35,403.57,401.74,398.12,,,,,392.04,397.31,389.92,386.21,382.21,382.63,392.38,396.43,401.09,408.92,,,,,398.41,390.75,394.86,395.15,392.46,387.93,386.31,395.10,385.44,381.27,472.06
2010-06-12 22:11:43+00:00,L7,306.97,304.25,333.85,,,367.88,,,,363.42,362.19,,,,,,,352.29,345.48,,,,,366.55,405.80,397.30,411.78,373.58,,483.74,,483.12,487.66,,,,,,,,,,,,,451.39,,,,,394.78,430.89
2010-07-07 22:05:37+00:00,L7,,,,402.67,,570.46,,,,,,,,,,,,497.17,505.29,,,,,,,,,,,376.06,,557.50,573.93,,455.77,,,,,,,,,,,470.79,472.67,432.92,440.04,,421.12,545.01
2010-07-14 22:11:48+00:00,L7,387.52,409.74,400.06,,,,,405.51,400.42,398.26,394.16,384.58,379.33,374.41,374.09,379.40,,,,,367.08,371.78,387.96,395.49,398.54,388.06,385.38,381.88,384.63,379.49,,,,,,,,,,,,408.75,391.58,,,,,,,,,
2010-08-15 22:11:49+00:00,L7,465.86,626.45,486.22,461.92,433.83,432.32,425.01,,,,417.68,411.40,408.64,400.53,398.41,396.85,403.73,403.23,409.34,413.08,420.05,,,,409.48,409.51,406.11,402.26,409.39,,,,,,,,,,411.07,413.42,416.95,407.45,400.30,388.16,385.29,379.62,379.49,,,,,
2010-09-09 22:05:42+00:00,L7,345.55,359.30,368.66,351.11,352.78,,,,,,341.92,343.82,340.78,343.97,339.87,319.47,,212.75,274.68,,,,,,328.27,,186.66,346.75,,352.36,346.67,337.01,,,,,,348.74,341.40,339.57,339.38,339.44,334.58,334.08,,386.72,,,,,,
2010-10-02 22:11:49+00:00,L7,614.13,599.06,467.13,,,,418.17,398.21,390.55,389.74,390.84,402.16,406.39,407.57,410.31,,,,,,403.26,405.33,409.64,412.04,413.96,416.73,418.49,418.80,419.96,,,,,383.82,387.62,390.20,389.01,403.94,402.63,397.41,394.12,390.08,386.17,,,,391.36,394.67,397.60,384.37,380.27,494.19
2010-10-11 22:05:45+00:00,L7,,,,,,415.52,401.20,386.82,377.78,370.86,372.54,375.83,375.63,,,,,,357.68,361.61,361.02,372.35,377.04,383.16,388.10,389.27,387.31,,,,,361.37,363.94,363.33,368.29,375.83,376.89,384.23,387.80,378.05,,,,,,374.33,367.11,371.56,378.78,374.24,364.39,469.32
2010-12-06 22:03:12+00:00,L5,344.03,352.66,364.54,366.01,377.72,376.09,365.84,353.51,349.84,346.86,343.26,342.35,336.73,337.75,340.61,343.59,347.74,353.12,352.74,352.12,353.21,351.11,355.79,356.34,354.47,355.79,355.05,358.92,358.06,352.62,351.99,346.90,347.94,345.60,350.11,355.57,356.35,350.66,348.61,350.91,351.69,352.97,348.28,349.04,347.01,340.08,338.75,345.71,360.63,353.38,351.42,458.69
2011-01-07 22:03:20+00:00,L5,397.39,416.23,433.07,419.07,414.32,411.46,400.10,386.15,378.74,373.79,381.83,377.57,371.90,360.87,360.17,367.38,380.08,371.55,362.93,372.74,372.63,370.59,367.76,372.27,379.84,381.03,373.66,373.89,375.95,373.15,368.45,360.71,363.12,363.43,357.54,357.77,365.85,374.36,376.00,370.76,369.63,369.97,369.53,371.36,373.36,364.91,365.75,366.42,383.39,373.50,367.63,482.93
2011-01-23 22:03:20+00:00,L5,605.10,585.58,570.86,455.94,459.16,443.86,427.40,409.42,403.21,405.22,406.58,401.32,402.60,402.50,405.43,403.93,404.33,406.83,402.35,406.22,413.02,414.97,423.28,417.88,417.93,424.40,421.29,411.26,405.98,397.31,399.14,387.20,381.31,388.22,383.89,392.19,400.51,410.82,405.83,399.07,396.93,397.18,390.12,388.65,392.56,386.48,384.62,391.30,398.19,393.49,400.46,485.17
2011-02-07 22:13:00+00:00,L7,589.33,578.04,441.94,424.62,414.07,415.50,408.55,,,,390.79,387.40,383.01,386.18,382.67,379.88,388.71,390.40,396.95,396.23,,,,,405.50,406.00,404.90,402.60,397.95,395.03,393.58,384.47,389.77,384.91,,,,403.17,403.80,396.77,387.99,394.00,380.05,377.17,383.11,377.05,374.84,,,,,
2011-02-08 22:03:23+00:00,L5,532.46,435.74,428.73,408.05,411.39,415.59,419.16,400.66,393.58,382.23,384.50,382.35,376.69,375.83,378.11,382.47,385.85,385.60,393.15,401.21,402.08,400.17,392.14,388.57,398.25,400.95,390.74,394.61,392.76,389.73,382.51,372.97,371.16,376.25,381.17,382.70,386.42,401.12,403.61,396.36,376.60,378.58,379.99,376.58,372.28,375.43,375.09,376.57,390.71,382.28,378.75,481.46
2011-02-16 22:06:51+00:00,L7,348.36,352.07,359.71,346.91,355.11,357.69,,,,,,346.78,348.46,346.59,341.78,338.03,336.14,340.07,341.92,,,,,,360.07,358.30,358.55,362.55,354.41,351.25,350.91,345.72,342.23,,,,,,355.88,353.14,354.98,344.30,341.60,338.08,340.04,338.38,,,,,,
2011-02-23 22:13:05+00:00,L7,631.22,604.24,536.47,444.41,,,,416.78,409.52,411.20,408.31,413.75,415.41,419.49,413.53,416.93,411.26,,,,413.50,415.52,417.56,414.94,417.02,421.01,417.76,422.92,422.97,407.19,,,,,390.61,391.24,393.28,413.66,426.72,429.97,419.92,398.12,384.79,386.90,,,,381.89,391.67,391.03,400.25,491.66
2011-03-11 22:13:09+00:00,L7,,,,,462.07,453.58,453.23,,,,425.39,426.33,417.82,420.50,417.36,430.75,427.84,419.91,443.32,452.84,,,,,428.69,433.82,435.41,431.61,429.63,425.26,425.95,407.56,402.57,402.50,,,,438.20,439.62,439.35,445.76,432.01,399.83,405.01,400.33,408.53,421.05,,,,,
2011-03-12 22:03:19+00:00,L5,618.70,584.42,457.76,453.81,452.02,448.45,433.75,419.09,416.00,410.40,403.94,404.19,408.88,405.95,400.30,408.61,407.51,415.30,423.79,426.52,428.56,426.05,421.27,421.92,413.58,415.37,414.33,412.54,409.21,410.56,405.46,402.81,397.91,399.08,405.05,410.94,408.57,420.45,417.78,415.89,413.44,403.03,389.04,386.12,392.09,400.18,410.66,400.34,402.64,389.13,414.41,483.52
2011-03-20 22:06:58+00:00,L7,334.02,340.28,357.69,347.41,,,,,,331.21,331.27,324.27,327.46,326.75,324.44,324.89,322.62,,,,,,341.38,339.73,339.36,333.62,327.74,332.07,331.01,330.35,330.02,,,,,,331.42,339.96,338.95,338.90,336.45,337.93,336.53,329.23,,,,,,,337.47,442.56
2011-04-28 22:13:12+00:00,L7,371.38,,,,,,399.38,388.77,381.29,369.84,363.11,356.71,365.52,368.38,369.94,,,,,367.42,362.66,368.95,366.53,374.93,376.26,376.73,380.45,378.22,373.19,,,,,372.60,377.87,379.65,382.11,383.66,382.70,381.73,386.56,385.46,,,,,372.14,374.78,377.59,366.42,360.01,471.94
2011-05-30 22:13:11+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-15 22:13:10+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-02 22:13:02+00:00,L7,,,,,,,,378.32,362.69,364.51,366.86,376.04,366.55,367.54,367.06,359.33,351.51,,,,,362.32,352.61,359.21,363.41,364.20,365.88,367.45,365.46,376.68,,,,,,,,,,,,,,,,,,,376.78,369.12,362.83,454.64
2011-08-18 22:12:59+00:00,L7,,,,,,445.54,437.08,424.88,416.07,412.39,403.92,405.68,400.86,399.82,,,,388.98,389.56,386.70,389.68,391.93,397.55,401.09,392.25,400.53,383.33,,,,,380.96,380.55,390.01,387.72,391.90,390.60,387.84,402.14,403.97,,,,,384.01,380.91,376.79,377.98,392.50,391.33,394.45,470.29
2011-09-03 22:12:56+00:00,L7,,,,,,,,,464.92,446.10,434.69,428.93,415.52,414.00,410.86,409.71,,,,,413.70,418.18,426.63,421.36,422.92,414.86,414.32,417.66,411.66,395.60,,,,320.25,316.12,318.59,341.81,,390.36,392.48,402.65,394.34,395.22,,,,,381.29,394.45,394.00,398.30,491.28
2011-09-19 22:12:51+00:00,L7,401.90,416.54,519.83,,,571.78,,,,439.05,,,,,,,,597.32,585.72,,,401.70,,,,,,,,316.53,,458.28,461.32,,,,,,,,,,,,,501.76,498.75,463.95,485.90,,464.07,431.24
2011-09-28 22:06:39+00:00,L7,339.03,349.23,350.32,335.87,344.80,350.62,342.71,338.33,329.81,,,,,,327.37,328.22,326.02,327.70,326.63,327.23,326.76,326.26,327.82,,,,,332.54,331.33,331.01,329.83,332.31,334.00,337.61,335.60,334.74,,,,,,336.28,333.71,326.79,321.50,326.18,329.25,333.54,345.02,334.57,,452.83
2011-11-06 22:13:03+00:00,L7,373.41,379.60,388.41,,,,,367.04,360.81,355.37,358.25,366.32,370.88,371.34,368.91,367.99,363.51,,,,,370.32,369.18,364.22,363.91,374.17,368.75,372.63,372.20,373.58,,,,,366.60,367.89,368.74,373.77,371.56,372.76,369.08,369.35,367.68,364.20,,,,,376.04,367.21,356.86,472.37
2011-11-15 22:06:58+00:00,L7,579.86,422.86,422.43,422.29,435.35,432.63,,,,,392.36,395.09,396.32,399.03,400.44,398.71,395.30,395.21,397.48,,,,,,397.28,399.84,399.11,404.95,402.03,398.68,392.95,392.79,,,,,,,410.44,405.95,393.47,392.84,390.33,385.97,388.27,386.67,,,,,,
2012-03-13 22:13:42+00:00,L7,639.08,604.19,590.68,457.01,461.81,458.92,456.40,440.78,,,,408.82,408.76,422.09,411.83,415.92,423.36,422.00,414.63,410.40,406.02,,,,403.36,408.38,400.83,404.91,413.62,417.42,416.17,395.30,388.72,392.75,,,,,407.35,402.06,401.23,396.64,404.54,402.79,395.18,393.51,385.65,374.78,,,,
2012-04-07 22:07:28+00:00,L7,,,348.04,336.30,348.98,354.01,356.32,345.10,341.33,337.64,332.19,,,,,,336.61,334.86,333.52,337.77,334.74,334.04,332.34,335.06,335.63,,,,,,340.21,332.49,329.31,330.04,329.18,328.34,332.36,337.36,,,,,,332.94,331.11,327.35,325.33,326.29,336.04,324.15,326.69,444.35
2012-04-30 22:14:02+00:00,L7,,,290.60,280.85,,588.85,,,,,,,,,,,,401.55,410.76,,,,,,,,,,,,,391.25,386.30,,,,,,,,,,,,,396.10,392.07,386.85,399.45,,379.45,455.89
2012-08-13 22:08:32+00:00,L7,360.96,368.28,370.04,366.34,378.47,377.85,370.74,,,,,,344.96,341.15,345.08,341.77,332.52,332.38,339.36,345.71,,,,,,352.04,351.04,351.92,349.37,352.75,352.38,352.40,349.86,342.57,,,,,,363.14,368.26,372.60,364.88,353.50,346.80,345.00,350.16,,,,,
2012-08-20 22:14:47+00:00,L7,398.45,412.25,403.55,388.59,397.95,413.22,403.42,388.98,380.22,368.07,,,,,192.36,135.74,,335.73,361.72,,,,374.89,,,,,359.55,361.65,362.95,360.59,357.39,366.52,369.99,364.97,367.93,365.16,,,,,,298.50,,,,,,,,340.12,
2012-08-29 22:08:40+00:00,L7,,,341.87,338.75,351.30,350.09,348.81,341.89,334.77,334.60,333.86,,,,,,319.82,322.42,325.48,325.60,332.65,334.79,337.70,339.35,335.48,,,,,,328.05,324.76,322.84,324.19,330.57,332.86,335.76,336.99,333.47,,,,,316.21,314.46,315.79,318.69,332.27,347.70,335.30,335.89,446.96
2012-09-21 22:15:05+00:00,L7,445.16,481.25,636.29,481.71,474.41,451.91,,,,,421.74,421.83,412.31,411.70,411.23,415.51,411.04,415.89,418.80,,,,,440.05,426.00,414.51,409.79,408.82,417.67,420.34,424.73,413.97,366.32,,,,,402.34,413.82,433.73,439.55,417.28,384.51,371.75,384.13,385.15,388.77,,,,,
2012-11-08 22:15:27+00:00,L7,465.73,556.75,443.47,436.82,442.82,456.66,446.38,423.47,404.06,397.41,,,,,398.30,396.43,394.32,401.34,420.89,434.39,435.90,433.45,427.75,,,,,404.91,408.78,409.83,414.28,395.02,396.86,400.95,386.02,393.26,406.32,,,,,394.63,371.91,371.78,373.05,395.54,412.97,418.97,421.15,413.66,414.96,496.44
2012-11-17 22:09:22+00:00,L7,399.46,421.56,425.03,416.00,416.72,424.30,414.33,377.57,360.28,351.80,,,,,,343.82,342.93,350.74,365.90,374.05,360.98,376.08,372.69,,,,,,359.95,360.90,368.20,357.21,360.26,353.74,349.91,356.24,350.91,,,,,,354.69,349.39,349.60,369.46,380.30,375.66,389.17,384.76,378.26,475.36
2012-12-03 22:09:22+00:00,L7,,,,,419.57,428.49,408.42,392.18,381.64,378.28,371.58,368.46,370.78,,,,,,376.37,373.30,374.04,382.53,384.27,368.98,383.40,382.23,,,,,,378.40,377.30,380.00,376.52,368.91,372.72,368.60,376.31,388.39,,,,,,360.68,367.92,380.89,390.37,379.15,376.57,471.89
2012-12-10 22:15:38+00:00,L7,372.48,380.04,377.16,372.47,393.62,397.12,389.12,,,,,343.89,344.57,343.51,342.64,352.77,357.64,360.84,360.39,358.29,360.11,,,,366.61,361.66,350.89,344.92,346.30,355.84,362.82,363.22,367.09,361.82,,,,,359.09,371.42,374.13,364.85,355.79,345.05,345.43,350.39,350.72,362.30,,,,
2012-12-19 22:09:32+00:00,L7,439.63,,,,,,,439.30,431.07,433.55,421.99,399.12,388.95,390.40,383.67,,,,,,417.90,417.95,417.21,428.26,438.64,417.74,408.88,392.79,,,,,,399.26,398.99,405.41,394.82,391.46,398.06,408.48,424.26,427.10,,,,,,402.28,415.34,408.54,416.45,492.51
2013-01-04 22:09:34+00:00,L7,445.42,504.44,617.31,416.99,,,,,,426.42,432.12,430.44,408.81,393.03,386.86,399.75,402.33,,,,,,413.65,415.28,420.62,425.74,422.13,413.83,417.44,410.51,406.23,,,,,,402.29,392.53,390.30,395.34,414.11,437.20,434.87,401.94,,,,,,,,
2013-01-11 22:15:44+00:00,L7,307.16,322.64,322.40,,,352.93,,,,,,,,,,,,324.39,328.22,,,,,319.06,,,253.69,330.98,,326.98,,327.13,333.47,,,,,,,,,,,,,311.65,312.30,335.24,349.27,,342.70,
2013-01-20 22:09:35+00:00,L7,,,,,423.02,634.08,,,,,,,,,,,,,566.01,,,,,,,,552.66,,,,,388.48,553.18,,,,,,,,,,,,,,,,,,,
2013-01-27 22:15:47+00:00,L7,,,,,,382.36,377.26,367.32,362.36,362.20,363.38,365.25,365.89,359.12,354.47,,,,354.91,361.27,364.59,365.07,369.08,366.28,365.79,371.68,367.75,369.35,,,,,,,,,,,,,,,,,,,351.35,364.81,374.06,370.28,372.04,489.14
2013-02-05 22:09:37+00:00,L7,,,402.10,394.47,400.51,400.91,386.00,369.27,360.88,367.34,362.32,,,,,,351.85,348.82,348.53,350.88,353.09,364.38,367.88,367.61,,,,,,373.39,365.81,362.04,360.81,363.24,355.28,359.85,364.69,368.16,,,,,,366.48,353.77,350.13,353.53,359.80,367.19,364.30,364.09,452.82
2013-02-28 22:15:43+00:00,L7,,,,388.88,397.45,403.99,393.05,375.50,366.01,360.37,357.86,356.66,349.26,,,,350.22,348.46,352.56,352.86,358.12,356.77,359.07,359.71,358.50,357.73,,,,,356.58,352.37,351.00,349.99,361.96,368.24,380.47,379.79,378.32,381.34,,,,365.14,373.90,368.47,365.83,372.29,392.69,390.53,380.34,469.52
2013-03-09 22:09:33+00:00,L7,333.61,342.17,345.55,340.25,353.81,359.60,350.11,,,,,,328.80,329.38,326.79,327.56,328.05,329.34,331.31,336.82,,,,,,334.32,334.38,336.52,336.26,340.06,337.87,333.85,335.94,335.98,,,,,,343.58,342.77,342.79,330.36,324.90,317.14,319.19,322.84,,,,,
2013-03-25 22:09:27+00:00,L7,,334.82,338.87,328.96,344.01,349.39,350.41,340.37,332.39,331.82,330.09,,,,,,329.97,330.69,332.95,334.87,331.88,330.68,337.71,336.70,,,,,,333.57,335.69,330.34,330.97,330.88,335.12,335.62,343.30,340.17,,,,,,331.65,330.33,328.81,325.81,340.62,350.16,339.53,341.97,431.21
2013-04-10 22:09:26+00:00,L7,,,355.74,341.27,355.85,366.76,362.79,349.45,342.77,335.05,331.89,,,,,,333.00,334.46,335.29,333.94,332.20,336.36,337.24,336.35,341.06,,,,,,346.77,342.32,341.34,339.23,345.43,345.72,347.45,347.63,,,,,,346.10,342.52,336.30,343.89,348.42,361.05,353.87,352.77,451.72
2013-05-11 22:21:31+00:00,L8,362.25,375.53,374.47,365.00,367.46,372.66,367.77,364.72,357.30,352.91,358.84,353.91,352.31,345.75,340.13,349.35,333.73,345.67,345.27,337.67,340.90,342.89,353.32,336.79,339.98,346.84,343.13,339.61,341.14,351.83,356.40,353.11,339.96,339.25,350.49,360.17,356.14,357.49,352.86,350.38,353.62,356.90,359.37,349.77,355.81,359.38,354.62,363.59,368.06,362.50,355.87,445.55
2013-05-12 22:09:17+00:00,L7,389.36,400.44,,,,,,,,,,378.01,378.68,374.12,374.02,367.84,361.25,371.27,363.68,,,,,,,371.78,366.11,350.10,355.57,360.19,365.14,361.85,364.87,,,,,,375.10,372.03,373.58,377.88,369.00,374.13,368.63,362.78,,,,,,
2013-05-27 22:21:38+00:00,L8,348.32,325.93,320.72,318.49,341.88,350.03,349.96,337.43,334.32,326.41,321.47,322.31,318.65,313.73,315.39,311.89,313.70,320.16,321.04,324.14,323.73,322.66,323.59,323.85,327.01,328.70,331.97,329.37,333.04,329.33,330.90,320.84,315.57,323.47,327.34,328.44,336.05,340.83,331.43,332.27,332.72,326.65,323.81,330.04,336.32,328.45,336.97,341.03,356.68,338.34,347.79,431.30
2013-05-28 22:09:11+00:00,L7,383.13,392.89,388.26,,,389.32,,,,,,,,,,,,366.96,372.25,,,,,,,,345.79,335.94,,339.04,,338.48,344.42,,,,,,,,,,,,,355.44,356.59,359.69,,,115.12,103.37
2013-06-04 22:15:16+00:00,L7,301.80,304.22,314.43,,,321.37,,,,,,,,,,,,294.31,288.28,,286.77,,,,,,291.99,286.77,,281.49,,297.54,292.91,,,,,,,,,,,,,265.18,281.31,269.18,,,173.76,202.12
2013-06-05 22:15:27+00:00,L8,322.41,326.98,328.63,321.65,337.43,348.31,345.44,333.04,333.26,332.73,322.86,321.79,323.21,324.55,322.09,320.03,322.09,325.13,325.94,325.60,324.33,321.12,322.28,333.97,334.14,326.41,324.79,327.54,328.71,327.51,328.01,324.59,322.94,324.29,334.36,327.07,330.79,329.99,326.55,332.23,335.93,336.28,329.04,334.36,334.13,320.71,317.73,324.74,333.02,319.60,318.47,398.08
2013-06-13 22:09:04+00:00,L7,577.39,541.53,441.61,430.56,429.75,427.99,416.06,,,,,,390.14,388.85,391.52,382.73,381.32,386.41,382.54,379.44,379.45,,,,,,401.20,397.82,399.20,390.67,387.96,378.30,374.53,375.20,,,,,,,393.45,394.01,395.53,392.17,389.16,387.23,386.45,375.85,,,,
2013-07-14 22:21:34+00:00,L8,,,,,,,,391.70,385.40,378.98,381.76,382.08,379.21,376.80,374.25,374.73,375.27,371.11,380.93,381.05,380.93,377.39,378.92,380.85,383.01,382.72,381.40,382.13,388.19,383.09,382.21,367.57,369.13,377.68,374.00,381.60,385.10,389.11,395.21,393.44,383.31,385.72,373.75,370.45,372.15,372.37,374.37,374.34,378.97,369.10,357.20,453.00
2013-09-01 22:08:54+00:00,L7,396.51,411.50,410.22,396.53,402.18,394.75,378.83,372.15,364.72,,,,,,364.24,362.89,363.15,365.46,367.00,372.72,366.98,365.97,365.23,,,,,,373.56,376.01,379.66,379.94,377.50,374.79,370.52,371.79,368.34,,,,,,366.11,362.74,369.26,368.38,366.00,370.79,376.26,365.54,364.78,455.17
2013-09-16 22:21:33+00:00,L8,368.26,387.68,395.40,390.07,390.90,387.09,369.97,362.78,353.04,346.60,348.89,347.52,347.09,346.35,344.34,352.77,359.57,360.17,361.92,363.92,368.81,366.10,369.48,367.48,364.03,365.24,360.75,368.99,369.13,367.56,371.36,365.51,368.65,369.92,367.33,367.83,360.49,358.35,360.37,373.17,372.96,368.77,365.22,359.36,355.60,358.07,354.58,362.80,367.66,357.26,356.61,453.04
2013-10-18 22:21:25+00:00,L8,337.48,339.64,330.04,329.88,342.46,346.83,346.30,330.63,320.77,313.15,312.65,314.03,313.12,312.09,318.67,314.03,316.00,318.07,319.11,315.03,314.92,323.87,331.15,335.65,342.22,342.65,338.78,340.58,338.34,337.65,335.45,334.37,337.72,337.18,337.45,332.49,335.94,336.99,337.30,338.71,342.15,339.67,332.95,325.99,324.76,320.28,328.02,340.06,348.08,336.14,335.25,410.95
2013-10-19 22:09:27+00:00,L7,,,,,,,,,,,,,,291.35,,309.62,,,,,,,316.92,313.31,328.43,296.28,309.11,312.76,,307.21,298.43,,,,,,,,,,,,,,,,,,,,337.96,323.75
2013-11-11 22:15:46+00:00,L7,475.84,441.17,446.96,,,,403.00,386.81,380.08,376.75,376.58,385.25,386.05,387.97,380.83,387.22,,,,,392.92,394.97,394.02,396.90,401.87,405.62,403.13,401.66,398.46,389.76,,,,389.26,388.13,384.22,384.26,395.40,397.66,391.78,390.21,382.51,378.35,,,,,374.04,388.48,380.99,371.07,488.57
2013-11-12 22:15:08+00:00,L8,400.78,428.29,438.28,431.62,424.18,412.03,399.13,383.66,373.16,372.84,370.61,373.07,368.79,367.48,371.06,371.06,379.07,388.49,388.57,390.37,395.82,394.88,397.28,398.02,395.15,395.57,397.07,395.27,397.22,392.83,387.97,380.75,375.76,384.39,391.32,391.01,387.71,387.80,383.95,387.21,386.96,386.45,374.67,375.35,372.28,374.73,377.20,375.22,385.82,379.53,372.44,473.84
2013-12-13 22:15:56+00:00,L7,376.80,,,,,,375.53,364.53,360.10,359.54,363.45,361.35,360.50,364.26,363.58,,,,,375.79,373.83,371.62,370.23,372.27,379.29,382.07,383.38,384.10,385.54,,,,,371.59,373.07,374.77,378.39,378.12,380.86,376.63,380.27,377.10,,,,,359.43,361.09,374.01,365.62,365.74,468.81
2013-12-14 22:14:57+00:00,L8,367.76,387.67,398.30,395.92,391.34,380.15,368.22,356.76,361.47,362.01,358.14,358.34,354.18,356.37,356.03,352.58,363.59,365.18,365.39,371.53,377.84,374.00,371.55,368.13,370.57,373.39,380.72,377.35,376.71,375.25,,,,,,,,,,,,,,,,,,,,,,
2013-12-21 22:21:03+00:00,L8,587.30,571.19,440.69,430.82,431.69,419.14,398.69,383.06,392.81,395.95,393.41,386.61,383.27,379.87,375.21,378.59,380.15,377.58,383.37,391.35,403.80,402.91,400.83,397.14,395.55,400.46,402.92,402.00,400.19,393.69,387.09,382.19,383.28,391.15,390.68,389.96,388.82,385.70,383.14,406.33,402.18,396.82,388.52,381.13,377.19,378.13,368.88,374.69,385.96,372.53,369.54,473.13
2014-01-07 22:09:51+00:00,L7,460.02,515.56,616.99,463.34,458.40,442.09,410.60,,,,,,402.47,404.50,406.92,410.70,409.28,413.74,415.82,419.69,422.84,,,,,,415.93,414.93,419.11,411.77,407.92,394.00,385.02,390.52,,,,,,408.14,406.71,400.58,393.38,386.45,386.32,385.19,381.14,381.94,,,,
2014-02-07 22:20:33+00:00,L8,616.83,571.16,443.21,458.10,446.00,443.19,427.45,411.27,404.62,407.50,406.80,407.61,409.72,415.18,415.04,415.13,418.65,420.75,424.58,423.87,416.75,415.66,414.56,410.74,411.62,413.33,415.59,417.08,418.71,416.13,414.66,409.48,394.98,396.69,397.35,399.68,406.65,406.16,407.47,404.37,405.41,400.89,395.50,394.72,398.58,405.61,398.83,399.27,403.82,393.33,390.96,493.03
