dates,nzd0371-0000,nzd0371-0001,nzd0371-0002,nzd0371-0003,nzd0371-0004,nzd0371-0005,nzd0371-0006,nzd0371-0007,nzd0371-0008,nzd0371-0009,nzd0371-0010,nzd0371-0011,nzd0371-0012,nzd0371-0013,nzd0371-0014,nzd0371-0015,nzd0371-0016,nzd0371-0017,nzd0371-0018,nzd0371-0019,nzd0371-0020,nzd0371-0021,nzd0371-0022,nzd0371-0023,nzd0371-0024,nzd0371-0025,nzd0371-0026,nzd0371-0027,nzd0371-0028,nzd0371-0029,nzd0371-0030,nzd0371-0031,nzd0371-0032,nzd0371-0033,nzd0371-0034,nzd0371-0035,nzd0371-0036,nzd0371-0037,nzd0371-0038,nzd0371-0039,nzd0371-0040,nzd0371-0041,nzd0371-0042,nzd0371-0043,nzd0371-0044,nzd0371-0045,nzd0371-0046,nzd0371-0047,nzd0371-0048,nzd0371-0049,nzd0371-0050,nzd0371-0051,satname
2007-09-24 22:09:21+00:00,450.77,433.58,430.64,416.46,420.24,420.94,405.31,392.10,383.14,384.56,386.39,381.89,381.98,381.27,374.32,375.96,379.79,400.10,386.45,387.19,388.57,389.01,391.89,391.90,391.04,387.11,385.83,387.51,383.10,391.47,380.29,392.32,383.91,376.21,379.47,382.14,379.13,379.63,384.77,384.59,385.34,384.65,381.32,378.68,373.98,382.93,379.06,375.20,388.04,368.27,366.71,457.38,L7
2007-09-25 22:06:24+00:00,457.69,435.95,430.42,417.21,420.91,420.73,404.92,392.88,384.47,385.51,386.81,380.36,381.21,382.59,376.12,376.24,378.76,398.24,389.54,388.00,388.77,388.45,391.06,392.13,390.47,386.87,387.55,388.50,383.18,389.17,379.05,390.12,380.82,375.39,377.53,381.69,378.90,380.23,384.87,384.87,385.29,384.57,380.37,378.95,374.20,379.99,376.34,375.34,388.32,369.29,368.16,459.64,L5
2007-10-02 22:12:30+00:00,457.69,435.95,425.06,409.82,409.61,411.74,400.86,389.34,382.33,381.96,383.69,379.18,378.33,376.92,371.79,371.06,374.76,388.39,378.63,381.04,383.29,384.80,388.23,388.91,386.59,383.49,379.69,381.90,379.42,384.11,375.23,381.16,375.46,374.24,376.46,379.32,377.43,379.59,382.55,381.67,379.46,380.66,378.23,376.74,368.64,371.25,368.38,372.46,385.46,368.95,367.03,459.77,L5
2007-10-26 22:09:31+00:00,459.98,435.26,421.85,409.82,409.61,410.67,400.86,389.34,382.33,381.96,383.69,379.18,378.33,374.74,370.03,368.98,372.75,386.19,378.15,381.04,383.29,384.80,388.23,388.91,386.59,383.49,380.45,382.22,379.42,381.31,375.23,378.26,371.54,374.24,376.46,379.32,377.43,379.59,382.55,381.67,379.46,380.66,378.23,376.74,368.64,371.83,368.89,371.50,384.38,368.95,367.03,459.77,L7
2007-11-20 22:03:34+00:00,459.98,436.46,419.08,409.82,409.61,407.88,402.93,391.36,384.16,383.49,383.07,380.64,380.02,376.61,370.03,368.98,369.57,378.04,378.15,382.92,384.84,386.74,389.55,390.25,388.45,385.56,382.81,384.80,379.42,375.36,375.23,369.79,363.38,375.51,376.90,380.40,379.38,380.62,382.72,382.48,381.30,380.66,378.23,376.74,368.64,364.75,368.63,371.38,383.42,369.91,367.75,465.47,L7
2007-11-27 22:09:48+00:00,468.58,436.21,420.26,407.94,408.08,407.49,402.69,391.23,384.46,383.05,383.57,383.16,381.68,376.94,371.72,370.04,370.65,376.65,376.28,380.81,383.12,384.12,388.12,390.57,387.73,385.41,382.41,383.27,375.72,372.20,370.74,366.53,362.66,374.47,377.18,380.34,379.36,380.50,381.78,382.58,381.59,373.62,370.94,370.73,363.54,362.81,366.60,369.94,381.34,370.71,367.01,469.07,L7
2007-12-06 22:03:40+00:00,464.74,436.62,422.87,410.52,411.17,409.43,403.82,391.97,385.25,383.05,383.57,383.16,381.68,376.94,375.73,373.91,374.40,378.84,379.15,382.56,384.44,385.52,388.88,390.57,387.73,385.41,382.41,385.67,379.41,376.03,375.79,366.53,366.46,375.18,377.50,380.33,379.36,380.50,381.78,382.58,381.59,376.22,375.18,374.31,367.68,365.64,367.96,370.60,381.76,371.67,367.01,473.65,L7
2008-01-14 22:09:56+00:00,464.74,440.80,422.87,409.66,411.17,409.43,405.04,393.72,388.07,385.04,383.57,383.16,381.68,376.94,378.59,376.97,378.36,379.45,378.54,382.11,384.98,387.31,390.69,390.57,387.73,385.41,382.41,385.91,380.56,378.22,381.75,366.53,368.29,374.94,377.09,378.95,379.79,380.50,381.78,382.58,381.59,382.53,379.89,378.35,373.62,368.12,366.09,367.96,378.95,371.55,370.18,473.67,L7
2008-01-30 22:09:55+00:00,465.06,436.70,422.48,409.58,409.40,407.22,405.04,393.72,388.07,384.44,383.61,382.97,381.32,377.72,379.38,377.36,378.41,378.77,377.97,382.11,384.98,387.31,390.69,390.11,386.16,383.39,379.99,385.60,380.86,378.97,382.89,368.84,370.53,374.94,377.09,378.95,379.79,379.10,379.59,380.06,381.13,383.98,382.53,381.59,376.02,369.57,366.09,367.96,378.95,371.55,370.18,473.67,L7
2008-03-18 22:09:43+00:00,465.04,435.79,423.96,411.67,411.27,407.11,403.77,392.85,390.01,386.24,385.99,381.61,380.17,374.97,379.60,377.58,380.02,380.01,379.70,383.24,385.84,388.36,390.53,390.72,389.80,388.06,377.54,385.34,379.83,378.44,383.85,372.12,373.54,376.23,378.40,380.07,381.61,382.23,382.23,381.27,377.64,383.68,382.94,381.89,376.47,372.48,368.65,370.76,381.58,375.25,376.81,480.13,L7
2008-04-19 22:09:42+00:00,460.39,430.68,425.17,413.51,414.43,407.35,403.23,394.27,393.40,388.34,389.81,385.94,385.05,378.01,384.24,382.86,384.37,380.82,381.43,385.36,389.30,392.33,394.54,395.52,396.38,394.74,382.25,388.13,383.67,377.73,391.91,371.65,374.79,379.00,381.14,381.38,385.96,385.64,384.23,383.92,384.65,388.19,387.40,385.18,383.40,377.47,370.73,369.20,380.75,375.67,380.89,490.24,L7
2008-05-05 22:09:38+00:00,463.85,432.39,430.03,413.78,416.08,409.94,403.24,394.27,393.40,388.34,389.81,383.73,382.36,384.71,387.29,386.50,386.94,382.22,382.32,383.83,387.40,392.33,394.54,395.52,396.38,396.46,390.65,392.11,387.22,382.15,390.63,374.72,377.38,377.53,379.49,381.38,385.96,385.64,385.37,384.58,384.41,386.24,384.69,382.28,379.02,376.81,371.92,370.37,381.24,375.67,380.89,490.24,L7
2008-06-15 22:03:08+00:00,468.68,436.79,431.74,414.71,417.26,407.29,397.57,384.94,383.47,390.39,388.03,379.39,376.92,376.60,386.95,385.22,387.29,382.76,380.73,379.17,383.56,392.86,395.30,393.04,396.86,396.07,389.63,390.88,391.10,381.96,395.02,380.84,376.38,373.63,374.69,376.36,382.80,385.83,387.36,385.87,384.50,397.64,394.35,388.57,387.88,380.40,373.20,369.47,383.30,376.54,387.19,468.19,L7
2008-07-17 22:02:46+00:00,468.68,425.69,431.74,418.11,417.26,407.24,392.06,373.60,369.01,377.54,378.67,377.59,375.66,376.46,381.11,378.62,381.03,382.52,382.03,376.75,378.36,382.37,385.43,388.09,393.56,394.07,388.12,389.12,392.33,378.10,387.52,380.84,375.45,372.22,375.70,381.00,380.97,384.46,386.85,387.05,385.91,386.27,387.45,383.91,377.18,379.11,378.47,374.96,391.61,377.60,381.39,467.06,L7
2008-08-18 22:02:32+00:00,464.72,435.76,430.97,412.59,411.55,403.85,386.60,367.34,363.06,366.94,376.06,376.49,374.70,374.49,376.49,372.35,377.22,380.24,379.65,372.63,375.48,378.57,379.59,388.34,398.64,399.26,395.66,391.23,387.15,374.24,380.80,378.36,371.59,371.14,372.95,375.91,375.05,389.04,391.40,391.94,388.28,378.42,373.79,371.57,358.72,372.95,374.70,372.02,388.41,373.07,376.15,466.89,L7
2008-09-10 22:08:32+00:00,452.64,433.14,430.21,411.79,410.71,402.37,386.60,367.34,363.06,364.24,369.55,373.75,374.67,375.87,383.53,376.22,379.33,382.13,381.00,372.63,375.48,378.57,379.59,387.00,394.77,396.03,392.92,390.46,387.38,379.10,384.28,379.78,373.05,371.14,372.95,375.91,375.37,388.29,390.60,390.93,388.71,382.31,374.87,373.39,364.04,372.49,374.70,372.02,388.41,373.07,376.15,466.89,L7
2008-10-05 22:02:06+00:00,452.64,430.02,426.56,405.66,404.16,400.22,385.94,364.95,359.12,359.60,362.63,371.67,374.10,375.87,383.53,376.22,376.38,378.66,376.67,367.27,369.82,371.47,377.38,384.17,390.13,391.26,389.64,388.90,386.44,379.10,382.54,374.22,368.26,365.99,367.65,370.22,374.63,386.72,388.35,388.40,386.01,380.89,372.31,368.31,364.04,366.01,369.70,367.23,383.41,365.78,367.14,458.78,L7
2008-10-12 22:08:13+00:00,452.64,430.71,426.56,405.66,404.16,400.22,385.94,364.95,359.12,359.60,362.63,371.67,374.10,375.87,383.53,376.22,376.38,378.66,376.67,367.27,369.82,371.47,377.38,384.17,390.13,391.26,389.64,388.90,386.44,379.10,382.54,374.22,368.26,365.99,367.65,370.22,374.63,386.72,388.35,388.40,386.01,380.89,372.31,368.31,364.04,366.01,369.70,367.23,383.41,365.78,367.14,458.78,L7
2008-11-06 22:02:27+00:00,435.60,438.11,426.40,404.36,397.92,393.94,377.93,364.95,359.12,359.60,362.63,373.45,376.23,375.21,386.67,375.64,375.67,374.85,375.82,369.81,367.13,371.47,377.38,384.17,390.13,390.70,384.74,384.27,385.02,384.26,384.95,380.20,374.48,370.01,366.44,370.22,374.63,386.72,390.26,389.97,387.58,386.72,372.85,367.63,370.55,367.09,366.50,363.35,380.39,365.78,362.88,458.78,L7
2008-12-31 22:09:13+00:00,434.07,441.42,431.77,409.91,404.74,391.57,372.68,361.14,361.95,359.60,362.63,374.18,378.61,379.10,386.67,375.64,375.67,374.85,377.28,370.62,366.25,368.63,374.57,381.94,387.11,389.78,382.44,386.78,385.02,384.26,384.95,380.20,377.66,373.49,369.91,371.23,374.44,386.52,389.94,389.53,386.79,386.72,372.85,367.63,370.55,367.09,368.09,364.46,381.22,366.76,360.86,464.85,L7
2009-01-09 22:03:04+00:00,434.07,441.42,431.77,409.91,404.74,391.57,378.66,368.48,365.44,363.07,366.26,373.15,376.64,378.96,381.62,375.64,375.67,374.85,377.28,370.62,373.05,374.36,376.07,381.42,384.29,386.13,382.74,386.64,385.02,384.26,384.95,380.20,377.66,372.86,371.96,373.93,374.80,383.31,388.26,386.59,384.85,383.56,372.85,367.63,370.55,367.09,368.09,366.98,382.05,369.64,366.71,472.54,L7
2009-01-24 22:04:54+00:00,444.59,443.96,432.92,411.00,405.69,392.31,384.12,372.86,370.98,367.95,373.59,376.48,377.53,379.16,378.66,374.77,375.52,375.74,379.12,380.23,383.07,384.40,381.77,386.32,387.26,387.62,383.94,388.19,384.47,383.41,383.18,380.17,377.02,378.57,376.17,377.79,377.68,386.60,391.55,385.29,383.72,383.47,374.62,370.19,373.12,370.35,370.31,372.53,389.85,375.87,376.53,480.58,L5
2009-01-25 22:03:09+00:00,450.03,445.84,434.46,412.34,407.67,396.38,386.85,375.37,372.08,369.69,373.59,376.48,377.53,379.16,378.66,375.96,377.73,378.08,380.88,383.24,386.23,387.18,383.71,386.32,387.26,387.62,383.94,388.19,385.57,384.69,383.61,381.46,378.29,380.20,379.33,380.81,379.48,386.60,391.55,385.29,383.72,383.47,374.62,370.19,373.12,370.35,370.31,372.53,389.85,375.87,376.53,480.58,L7
2009-02-10 22:03:16+00:00,451.70,444.32,432.41,409.12,405.69,396.10,385.58,375.37,372.08,369.69,373.59,376.48,374.04,376.42,374.96,373.63,375.87,377.68,380.52,382.10,386.23,387.18,383.71,386.32,387.26,385.88,383.47,386.77,383.39,382.35,380.97,378.64,375.82,377.55,379.33,380.81,379.48,386.60,391.55,383.92,382.51,381.45,373.91,370.48,372.32,370.09,370.29,372.59,389.85,375.87,376.53,480.58,L7
2009-02-17 22:09:31+00:00,451.09,445.60,434.65,411.91,409.71,404.86,395.50,387.52,381.97,377.57,377.47,379.15,376.25,377.94,374.96,374.78,377.58,380.38,385.47,390.14,394.82,394.66,391.09,388.44,388.86,387.08,385.01,387.25,385.14,383.85,382.68,379.82,378.08,381.44,387.48,390.42,386.47,388.00,390.66,383.53,382.08,381.45,373.95,371.13,376.42,372.48,372.89,378.01,394.49,382.83,386.12,484.24,L7
2009-03-21 22:09:47+00:00,453.83,445.77,434.58,414.73,412.80,407.12,395.50,387.52,381.97,384.00,384.51,384.31,379.25,381.00,376.13,377.04,379.10,381.36,386.83,390.14,394.82,394.66,391.09,391.18,391.56,388.36,386.02,387.71,385.65,384.01,382.11,379.74,378.19,381.44,387.48,390.42,389.39,389.93,393.12,385.47,382.44,380.49,375.38,371.93,378.00,375.41,372.89,378.01,394.49,382.83,386.12,484.24,L7
2009-05-24 22:10:02+00:00,453.83,447.17,434.53,414.26,413.54,409.30,394.62,385.76,384.12,385.98,387.78,385.59,376.16,381.39,375.71,377.03,379.63,384.81,387.57,388.76,390.99,390.67,392.33,391.56,390.82,385.71,387.48,388.00,382.14,382.63,378.11,379.47,375.44,377.14,382.54,384.57,389.97,389.12,392.80,381.76,381.38,376.53,377.30,377.48,374.67,373.93,370.47,375.34,389.67,388.09,395.43,493.07,L7
2009-08-21 22:03:35+00:00,430.13,437.35,424.76,414.25,414.00,403.96,387.97,381.72,381.40,390.48,387.35,393.77,383.51,390.98,388.53,385.12,377.13,382.72,385.35,368.60,368.76,368.78,367.28,383.62,385.80,392.01,387.99,387.11,383.54,386.84,373.56,375.74,366.13,359.75,360.73,362.85,382.77,385.84,402.16,386.13,385.40,377.06,378.55,378.79,369.53,371.30,359.34,362.84,375.81,358.09,357.40,466.16,L7
2009-08-28 22:09:46+00:00,430.13,437.35,418.24,414.25,414.00,399.83,387.97,381.72,381.40,390.48,387.35,393.77,383.51,390.98,388.53,385.12,377.13,375.74,377.98,368.60,368.76,368.78,367.28,383.62,385.80,392.01,387.99,387.11,383.54,378.63,373.56,370.10,362.63,359.75,360.73,362.85,382.77,385.84,402.16,386.13,385.40,377.06,378.55,378.79,369.53,366.79,358.78,362.46,373.06,358.09,358.17,453.80,L7
2010-02-04 22:11:23+00:00,,450.24,409.71,401.67,403.23,399.16,385.70,384.74,381.40,386.28,384.61,389.83,387.06,380.82,384.61,386.81,371.60,365.59,369.40,357.72,361.88,362.83,367.28,370.60,378.43,386.60,377.73,378.45,380.14,366.44,366.96,358.44,356.21,359.04,358.68,364.52,371.35,379.49,389.52,388.74,376.34,374.57,366.11,367.05,363.50,358.94,356.29,361.35,372.00,358.09,358.17,453.80,L7
2010-02-20 22:11:33+00:00,,450.24,398.67,395.35,399.59,397.40,411.42,410.01,403.48,402.68,393.38,396.86,394.53,380.82,384.61,386.81,381.73,373.82,374.21,395.31,391.61,395.75,400.80,395.40,387.76,392.80,377.73,378.45,380.14,366.44,382.01,362.40,363.36,380.74,390.84,391.82,408.07,397.56,396.32,393.16,376.34,374.57,366.11,367.05,373.42,362.15,360.28,365.81,371.62,373.50,370.36,449.65,L7
2010-03-08 22:11:41+00:00,,450.24,408.88,408.40,417.40,415.62,416.29,409.70,399.73,399.71,395.80,397.27,394.53,380.82,384.61,386.81,387.41,387.50,388.38,398.09,396.98,393.17,397.12,397.70,393.93,392.80,377.73,378.45,380.14,377.38,382.43,368.73,371.01,385.25,396.46,397.85,407.16,399.23,396.32,393.16,376.34,374.57,366.11,378.05,378.35,369.20,364.71,372.95,383.38,380.09,383.00,461.44,L7
2010-04-09 22:11:48+00:00,433.98,441.27,420.68,413.14,424.80,425.17,421.92,413.10,398.42,399.89,395.80,397.27,394.53,380.82,399.05,399.22,395.39,393.90,393.80,403.13,402.79,399.65,401.07,397.70,393.93,392.80,377.73,391.58,394.15,385.18,385.75,374.82,376.03,390.44,399.27,402.10,410.56,399.23,396.32,393.16,376.34,391.24,383.18,386.82,384.92,377.73,373.23,380.57,390.91,385.04,386.05,467.52,L7
2010-06-12 22:11:43+00:00,437.98,425.60,414.24,413.14,424.80,424.35,421.92,413.10,398.42,402.02,398.65,397.27,394.53,380.82,399.05,399.22,395.39,394.58,393.14,403.13,402.79,399.65,401.07,400.18,406.54,407.15,377.73,400.58,394.15,385.18,385.75,374.82,376.03,390.44,399.27,402.10,410.56,399.23,396.32,393.16,376.34,391.24,383.18,386.82,384.92,377.73,373.23,380.57,390.91,385.04,386.05,465.11,L7
2010-07-07 22:05:37+00:00,437.98,425.60,414.24,411.52,424.80,424.35,421.92,413.10,398.42,402.02,398.65,397.27,394.53,380.82,399.05,399.22,395.39,394.58,393.14,403.13,402.79,399.65,401.07,400.18,406.54,407.15,377.73,400.58,394.15,383.62,385.75,374.82,376.03,390.44,399.27,402.10,410.56,399.23,396.32,393.16,376.34,391.24,383.18,386.82,384.92,377.73,373.23,394.28,403.91,385.04,395.53,465.11,L7
2010-07-14 22:11:48+00:00,437.98,422.63,411.44,411.52,424.80,424.35,421.92,411.70,399.42,401.67,398.15,394.52,390.03,378.62,391.30,393.18,395.39,394.58,393.14,403.13,394.29,393.11,398.22,399.43,405.28,402.81,382.56,396.40,391.55,383.13,385.75,374.82,376.03,390.44,399.27,402.10,410.56,399.23,396.32,393.16,376.34,397.58,386.48,386.82,384.92,377.73,373.23,394.28,403.91,385.04,395.53,465.11,L7
2010-08-15 22:11:49+00:00,437.98,413.43,416.00,417.76,422.35,421.22,414.03,411.70,399.42,401.67,397.50,392.49,387.32,371.13,385.99,386.63,392.82,393.02,392.24,398.19,393.50,393.11,398.22,399.43,404.86,401.11,379.41,393.69,391.40,386.24,388.73,379.40,379.34,390.44,399.27,402.10,410.56,407.36,392.25,390.65,387.24,399.87,389.21,385.19,382.97,383.07,372.23,394.28,403.91,385.04,395.53,465.11,L7
2010-09-09 22:05:42+00:00,449.17,420.90,420.55,412.78,411.67,418.95,411.77,413.70,399.12,402.98,392.57,382.60,378.92,376.08,383.46,378.84,392.68,392.98,372.97,398.29,391.19,393.05,399.33,401.16,397.17,401.81,379.41,392.70,391.40,387.31,386.94,383.04,391.07,400.82,404.87,410.59,417.36,380.24,379.38,379.64,381.31,392.64,383.43,377.37,381.97,413.02,374.28,415.62,424.43,394.94,408.05,468.78,L7
2010-10-02 22:11:49+00:00,449.17,420.90,424.15,412.78,411.67,418.95,408.34,402.98,390.70,395.50,388.89,383.92,382.21,379.79,385.97,378.84,392.68,392.98,372.97,398.29,390.63,392.38,398.00,400.02,397.67,401.97,386.88,394.27,394.97,387.31,386.94,383.04,391.07,386.76,390.69,394.14,397.63,385.84,382.37,380.80,380.82,389.63,381.48,377.37,381.97,413.02,375.21,404.47,410.72,383.40,394.03,473.91,L7
2010-10-11 22:05:45+00:00,456.76,417.10,422.48,409.50,397.71,405.37,394.35,388.62,381.36,385.65,384.50,380.59,379.18,379.79,379.10,367.91,374.02,382.92,357.38,368.21,375.14,376.10,384.50,393.66,394.64,397.72,384.49,392.19,390.56,382.83,378.17,362.90,357.27,364.69,369.06,373.01,374.06,382.80,381.58,377.97,380.82,385.06,376.78,363.87,359.29,394.24,361.80,393.88,398.81,369.31,381.93,468.47,L7
2010-12-06 22:03:12+00:00,451.18,416.99,420.83,408.23,403.84,407.65,395.22,387.85,381.48,384.29,383.18,378.79,376.68,377.78,376.89,368.69,374.60,383.66,362.85,371.99,376.24,376.71,384.18,391.69,392.82,395.30,385.00,391.97,389.29,382.13,377.08,366.71,363.27,365.43,369.86,375.20,375.27,380.77,380.47,378.04,380.39,383.44,375.88,366.93,365.15,385.33,362.89,387.84,396.12,372.00,381.16,470.82,L5
2011-01-07 22:03:20+00:00,455.79,420.98,425.36,410.43,405.56,404.15,395.60,386.91,380.33,376.77,379.13,378.24,375.63,374.46,373.67,367.91,375.57,374.08,356.74,371.53,375.21,374.97,380.38,384.60,383.24,385.73,382.61,384.03,386.11,380.05,373.45,364.57,362.55,364.43,366.28,370.28,372.41,379.04,379.30,376.40,377.73,380.82,374.45,367.47,367.14,379.58,362.95,370.03,380.60,371.81,366.43,476.63,L5
2011-01-23 22:03:20+00:00,455.79,423.40,429.82,414.41,411.16,406.97,397.34,383.02,376.22,373.49,377.57,377.78,376.10,375.25,375.56,368.82,378.19,376.93,360.79,374.81,379.53,379.61,383.44,385.08,383.15,388.45,384.71,385.04,386.38,379.50,375.88,365.44,363.69,366.35,366.96,371.46,375.19,381.67,380.48,377.03,377.88,375.97,371.29,368.51,369.49,377.30,363.51,371.08,380.46,372.95,369.58,475.78,L5
2011-02-07 22:13:00+00:00,455.79,423.40,429.34,414.11,409.65,406.39,397.51,383.02,376.22,373.49,377.97,377.91,375.89,375.39,375.35,369.23,378.58,377.63,364.52,376.95,379.53,379.61,383.44,385.08,384.87,389.74,386.16,386.12,386.88,380.89,377.92,367.18,367.57,368.33,366.96,371.46,375.19,383.67,382.32,378.42,378.10,377.48,371.47,368.70,370.72,375.83,363.91,371.08,380.46,372.95,369.58,475.78,L7
2011-02-08 22:03:23+00:00,461.35,416.48,424.97,409.82,406.47,404.28,397.72,382.63,375.78,371.62,376.47,376.50,374.07,372.94,373.56,368.67,376.93,375.62,365.60,377.97,380.30,380.18,382.04,382.81,384.45,389.00,384.24,384.68,385.27,379.51,376.18,365.56,365.95,367.56,367.10,370.83,374.84,383.97,382.78,378.51,375.77,375.74,370.66,367.68,368.48,373.33,363.16,369.50,379.31,372.00,368.25,474.73,L5
2011-02-16 22:06:51+00:00,467.85,416.48,424.25,407.27,409.11,407.50,398.77,382.63,375.78,371.62,375.66,377.03,375.10,376.32,375.15,370.19,377.24,378.60,367.30,377.07,378.63,380.18,382.04,382.81,386.68,391.27,388.41,389.84,387.34,381.15,377.54,368.04,366.97,367.56,367.10,370.83,374.84,383.97,384.36,379.53,376.70,375.44,370.91,369.21,371.06,373.92,365.07,369.50,379.31,372.00,368.25,474.73,L7
2011-02-23 22:13:05+00:00,467.85,416.48,424.25,406.92,409.11,407.50,398.77,382.75,375.84,372.51,375.58,377.85,376.27,377.42,376.24,372.46,378.02,378.60,367.30,377.07,379.53,381.15,383.03,383.31,386.86,391.40,387.97,389.81,388.22,380.83,377.54,368.04,366.97,367.56,367.29,370.18,374.30,384.49,385.74,381.72,378.33,375.18,369.68,368.30,371.06,373.92,365.07,367.70,377.00,371.15,368.74,474.29,L7
2011-03-11 22:13:09+00:00,466.62,407.54,423.02,407.69,413.75,409.96,402.83,382.75,375.84,372.51,377.75,380.61,378.49,378.81,378.76,379.51,381.89,381.35,380.38,385.20,379.53,381.15,383.03,383.31,391.41,393.76,390.52,392.13,390.72,383.08,382.00,370.00,369.59,370.09,367.29,370.18,374.30,389.10,390.08,386.21,384.05,380.13,371.60,371.16,372.88,369.79,369.71,367.70,377.00,371.15,368.74,474.29,L7
2011-03-12 22:03:19+00:00,466.62,407.54,422.84,409.85,414.93,411.04,403.60,384.29,377.86,374.25,377.97,380.89,379.38,379.12,378.86,380.46,382.45,382.60,382.54,387.79,383.09,384.19,385.24,385.57,391.56,393.85,390.50,391.77,390.52,383.85,382.69,371.36,370.96,371.53,370.01,373.02,376.58,390.44,390.73,387.04,384.93,380.62,371.54,370.82,373.04,370.88,371.98,369.53,377.63,371.15,371.88,473.64,L5
2011-03-20 22:06:58+00:00,467.22,413.23,423.13,408.91,414.93,411.04,403.60,384.29,377.86,374.46,377.81,379.38,378.27,378.45,377.41,378.76,380.32,382.60,382.54,387.79,383.09,384.19,384.65,384.76,390.42,392.05,389.02,390.43,388.61,382.36,380.58,371.36,370.96,371.53,370.01,373.02,374.90,388.92,389.63,386.24,384.03,379.81,371.43,370.04,373.04,370.88,371.98,369.53,377.63,371.15,372.34,473.19,L7
2011-04-28 22:13:12+00:00,467.22,413.23,420.42,408.91,414.93,411.98,406.80,388.58,382.55,377.68,379.76,378.85,378.07,377.80,376.24,378.76,380.32,382.60,386.89,391.23,385.58,385.83,384.71,384.82,390.48,391.94,389.53,389.65,386.85,382.36,380.58,373.69,372.67,374.66,372.86,375.62,377.29,390.51,391.25,388.83,385.84,381.57,371.20,370.04,373.04,371.52,374.68,370.89,379.75,372.64,375.30,474.04,L7
2011-08-02 22:13:02+00:00,476.28,413.01,420.37,405.00,411.81,411.04,410.68,389.32,381.22,376.23,378.77,379.98,379.09,379.95,377.47,378.72,377.54,384.32,393.89,398.44,388.41,384.83,380.20,381.50,389.35,390.22,388.68,389.66,386.51,384.36,383.32,377.62,376.77,378.98,378.34,379.51,378.09,394.78,395.85,393.73,389.93,383.93,371.19,369.37,373.12,374.83,380.36,371.77,378.11,371.05,373.91,469.76,L7
2011-08-18 22:12:59+00:00,469.02,430.28,423.48,410.28,429.44,425.86,420.11,395.70,387.25,382.54,382.35,383.49,382.85,383.16,380.10,383.07,379.12,388.62,399.45,399.16,386.96,384.50,382.20,384.69,386.86,388.96,385.51,388.47,386.58,384.98,386.89,380.44,380.71,383.88,381.26,383.25,379.95,393.38,396.84,397.16,397.17,388.46,371.11,370.38,377.56,379.87,385.94,373.56,379.78,374.01,377.62,468.67,L7
2011-09-03 22:12:56+00:00,469.02,430.28,423.48,413.21,429.44,425.86,420.11,398.76,398.06,388.13,385.93,385.49,382.70,382.18,379.47,381.40,378.23,388.62,399.45,399.16,386.72,384.80,383.52,385.56,387.54,387.92,384.83,387.37,384.50,382.43,386.89,380.44,380.71,383.88,385.55,388.91,382.17,394.32,390.59,390.72,393.49,387.50,373.47,373.20,377.56,379.87,385.94,373.16,380.11,374.40,377.10,468.47,L7
2011-09-19 22:12:51+00:00,,,,,,430.74,419.73,399.99,399.58,396.38,385.48,386.13,381.40,380.77,378.53,371.81,355.80,376.65,377.23,378.35,379.63,380.05,380.12,383.43,383.00,383.37,379.33,383.00,379.34,373.43,,370.39,372.33,382.31,383.80,386.90,387.35,386.87,382.69,383.68,386.32,382.65,369.22,,374.76,370.34,375.75,370.10,379.62,375.22,373.18,468.04,L7
2011-09-28 22:06:39+00:00,470.03,436.56,415.82,388.27,397.20,416.88,408.61,395.49,394.36,396.38,385.48,386.13,381.40,380.77,375.10,369.76,359.62,374.01,373.76,373.78,375.77,377.32,377.14,383.43,383.00,383.37,379.33,381.30,376.70,371.77,362.58,370.06,367.72,377.11,377.43,380.43,387.35,386.87,382.69,383.68,386.32,378.11,367.84,359.54,364.50,366.98,372.73,369.15,380.18,373.64,373.18,470.24,L7
2011-11-06 22:13:03+00:00,470.03,423.75,413.87,388.27,397.20,416.88,405.56,390.14,390.33,393.55,384.35,388.60,382.81,381.59,374.91,372.67,365.40,374.01,373.76,370.40,375.76,377.60,377.73,380.83,379.98,382.80,376.49,379.99,376.52,375.58,362.58,370.06,367.72,374.26,373.75,376.59,380.78,382.05,379.07,380.79,377.73,372.82,371.70,367.75,364.50,366.98,366.45,363.44,379.93,373.85,372.47,470.36,L7
2011-11-15 22:06:58+00:00,470.03,414.78,410.22,397.48,408.48,416.93,405.56,390.14,390.33,393.55,383.35,387.67,383.29,382.48,377.79,375.65,370.09,376.74,377.34,370.40,375.76,377.60,377.73,380.83,381.21,383.98,378.41,382.38,379.40,377.97,372.89,373.93,367.72,374.26,373.75,376.59,380.78,382.05,384.13,384.29,379.26,375.39,373.92,370.57,369.18,369.83,366.45,363.44,379.93,373.85,372.47,470.36,L7
2012-03-13 22:13:42+00:00,470.03,414.78,410.22,404.26,413.19,413.26,405.06,390.94,374.98,393.38,376.64,381.51,383.42,387.49,380.07,380.64,379.98,380.97,378.91,373.53,371.11,376.38,373.93,377.65,379.61,385.56,379.56,382.17,382.73,383.10,379.15,372.90,365.02,368.85,370.88,373.56,379.18,385.52,387.88,385.02,379.36,376.34,376.63,372.50,367.82,368.22,362.16,358.28,385.96,373.14,370.29,480.40,L7
