,dates,chi0073-0000,chi0073-0001,chi0073-0002,chi0073-0003,chi0073-0004,chi0073-0005,chi0073-0006,chi0073-0007,chi0073-0008,chi0073-0009,chi0073-0010,chi0073-0011,chi0073-0012,chi0073-0013,chi0073-0014,chi0073-0015,chi0073-0016,chi0073-0017,chi0073-0018,chi0073-0019,chi0073-0020,chi0073-0021,chi0073-0022,chi0073-0023,chi0073-0024
0,1985-03-05 14:07:05+00:00,213.42748014945022,221.64259001174784,226.83778339156936,237.48835314100302,221.7883284901098,199.38814897590206,211.51329894416952,209.61237829947268,210.97251424352945,218.34838134178742,203.02863609822055,214.27186481547648,217.20686654717517,207.892877374109,199.3111928090275,216.9612533340401,211.06966581603214,204.69190185312127,218.26368273832972,215.5694667269292,223.22435189966995,241.0336798960429,234.80827862973354,241.89384860735856,201.0862050259566
1,1985-03-28 14:13:13+00:00,209.13320593316575,221.20387942795963,225.5878978969224,226.61155276407095,217.34624490984788,191.88990462529404,207.3070887854576,217.8122277022866,216.13178141656306,219.72109179262054,205.16397286684816,208.78178503969028,214.4099318007809,202.87291734625666,205.93120837399857,221.00690949082565,216.04226358647293,217.20238801386668,224.58805260066393,212.27367585787863,222.0489955975515,240.50951116830686,230.28496728463907,240.1522174847856,
2,1985-08-03 14:12:36+00:00,220.7876359921679,223.43018446279683,230.4319013480768,235.95854635082694,214.9682505268321,,,,,,,,197.48267011749192,,191.21735534532067,212.45573994064532,215.6583253513567,204.8879528488531,220.82864736930387,213.6679094229582,218.47777301355458,235.96487013651833,227.74340007486666,224.59841673601414,
3,1986-02-04 14:03:35+00:00,213.41914046168128,229.04808725050245,219.65780670395682,231.23889916250363,222.38160011195217,195.05310801549788,209.63627033388067,216.24979325476926,215.2257538241661,215.64372514789392,200.92153894782476,211.46422755328845,210.36979796284186,203.88312621916683,208.8250206996989,220.67108179704599,218.98545974544774,216.05337395520172,225.49712249639697,209.7551989582652,222.69122796549502,238.08856817090108,225.36826145064578,229.143778043178,193.85293948615626
4,1986-04-09 14:02:13+00:00,202.87351004537476,218.63345593437623,221.8846844313746,243.70002869174846,229.0959502845714,186.6580134162205,210.7434071141096,215.4163005319963,212.1850094596949,206.23557106478737,201.22317235775625,209.81353359121138,214.60463760626138,209.77867511365386,211.14745876133296,227.67200096052244,210.837284553503,,,,194.91864923120664,234.29984630124235,230.9430279029067,241.4221673164309,207.20601120444528
5,1986-07-21 14:05:23+00:00,221.04533047647993,229.46931188940493,237.02393810404936,238.70768638590175,233.01109672934558,206.5872981616616,216.43292127080196,212.74831613044125,219.03822303517785,214.3035513570366,212.80157904538385,216.86627308842958,223.92099868596577,206.2669783040394,207.83502729663533,218.37616045401057,217.59517392609018,213.46818830649207,225.09052548781239,216.19660128966046,223.48771381059277,242.82466405670408,238.53188813415403,240.9644875129912,213.0979639948105
6,1986-09-07 14:03:37+00:00,202.96831203598654,216.9434063396587,219.5926118407833,230.55188418648666,218.3144829662055,194.3050512104585,212.34746080927445,214.87297643683425,209.95559429699895,210.18373520525267,201.4775585546996,206.77044462677856,210.57497207510878,203.485246506345,197.78140325342167,223.60015450362033,218.08962183853131,212.08490107671727,218.80018889982713,208.30619818423563,219.539550043362,243.99200185576484,238.15360790431308,240.51409977123342,206.92729348722966
7,1986-09-23 14:03:08+00:00,195.86598963059132,219.26384244912472,213.6539337521513,225.36889967612618,221.1471659027887,197.09205039511315,206.23328678880424,194.46821713734926,199.99655636549596,201.13720948242155,204.59143478868575,204.16330470901468,212.43773913916544,201.2935621854948,,215.9747371429485,,,,197.6291944868224,210.8107780552054,238.15764272409643,229.3905773822487,226.34187203009083,
8,1986-10-18 13:56:08+00:00,200.4640680541915,208.8212729614847,207.06205350726353,215.80806683504568,211.70779484141943,193.7249569208206,207.1015659152506,207.88418474919104,209.5679706029741,206.39042040425974,197.44478854931577,200.55855415807667,202.9068028318495,191.66184391128323,193.94715584765729,215.42666512726112,216.8671048339145,212.40831310549973,216.57264842379672,202.08259046002175,206.65343347074352,228.63057154020387,221.81102483466938,229.7713058024951,200.64848656914802
9,1986-11-03 13:55:34+00:00,208.08549549044713,215.032040607957,218.15179076233505,232.73393629468964,227.66770624055764,199.4651477668197,216.3845036115371,212.7380091958882,205.61685427502053,204.73693154434474,201.01269121456497,205.02655093847565,212.0665236346297,203.97529370495656,206.65529034974733,225.654619580797,219.45031056205752,212.63361677059547,216.20058459566906,204.20072424861561,218.39868220491928,235.45660540717748,236.20480097746233,240.6933356919511,213.9002798831685
10,1986-11-10 14:01:28+00:00,197.60102859373228,215.7983836993122,221.46110585576042,228.0334344779061,219.6127774196551,200.73817332911736,205.57090871347287,203.32336804858852,205.47948294474008,200.91448460252792,199.45159768337365,210.56428428911013,209.0680432494613,207.2077180566615,206.80854088899721,225.82513491680567,217.60978996788688,209.47239402219827,221.7406605172959,205.96752808303802,215.153472910665,236.31688781075047,225.7630603138556,229.03375768612696,197.95979095466546
11,1986-11-26 14:01:05+00:00,212.9045865559479,229.92848180049006,224.6605675163443,243.24832596451571,240.4577589039492,202.14797947804814,202.1116784882976,225.5297302727798,227.93381115232975,218.3187870295329,215.78916921567935,217.67203927155515,216.797629423017,218.48053473599566,219.12518287683778,232.1011198267576,232.6531074417714,225.78694449986958,228.38684348144224,216.58353627603586,227.1014442829777,250.85032396344346,238.10220073831434,240.45976296992046,218.47499700048587
12,1986-12-21 13:55:38+00:00,208.48816226809063,209.94152114614675,203.64111219076227,206.43774810820784,,176.26236426712543,,191.30367373615638,188.68369889745662,192.55851535765902,,,,186.8633376795067,191.41639446235357,214.1233363657487,206.8710324214605,203.7804128026314,201.05352356635726,188.6091540834733,209.6900758154088,231.95452966324376,229.63019475835947,236.12118452782764,202.5805256076112
13,1986-12-28 14:02:01+00:00,215.89065841731323,224.13033197754163,224.0542859869265,234.02830702319864,223.4936637568125,205.41443562479844,219.76635262503714,221.574494328864,220.62566145781915,216.32858033803856,216.36800724576634,215.82510426464606,218.2038823003797,212.19808734511892,209.06692005372295,221.6275008359509,219.42177606968798,215.8891837838579,220.46149829252,212.9325440000912,223.97124551764858,243.56795365913734,235.22955857916133,241.55371861626526,208.0384049729605
14,1987-01-06 13:56:06+00:00,189.25280020083432,201.53513961718647,202.20059058035167,219.1125402182594,211.77022909859855,188.59631778486644,194.93594219008827,198.30118284307872,191.1715892430514,189.0726617494232,184.96380532255907,194.75648585697047,200.00416447767162,199.37478741252892,203.59453140550067,216.56393630342083,203.08320366963923,210.53558377228944,201.0069989014593,192.461653691924,196.80595994261586,220.62937775249873,208.7906814905226,226.23338100790357,194.5961930518238
15,1987-01-13 14:02:29+00:00,212.5571335764468,224.31067878192414,226.1260280054338,235.2495519806014,221.32228427561637,204.7175008189742,212.5818128048977,213.57201714253648,213.44930299981783,213.53160094189738,201.51380841940133,211.33148591563682,212.75519548853484,209.40434638738017,207.7111964400803,224.90670335623878,221.51646956159095,218.8443286897257,220.06536651151995,212.82716617562102,216.2685736668364,243.87435079601136,241.8258050534387,243.30998272896733,212.29930463463145
16,1987-02-07 13:57:09+00:00,207.87054651825264,216.86827871315253,220.72723881440407,226.7152553411066,218.51004762531107,202.23249632939428,207.56674821877212,208.20554565339526,203.40775699124893,201.90111009055255,201.4051366590998,201.62616529438873,210.2860017734185,207.1210543049268,206.7821940626535,220.57083782277107,213.3373694557959,210.4860625769285,213.34513724915894,199.41789282941522,211.6569180370703,226.9197715935512,230.30656887134163,238.70366907523604,205.3051572987574
17,1987-03-02 14:04:14+00:00,,,,,,195.67963485233616,,,,,,,180.0393874426412,186.1147870497368,177.38383598442513,187.53474140738155,194.4485712598409,,214.58952415220492,206.91653612310714,218.91972010896117,221.9871567999838,205.83371161317,236.54630502160666,191.21976807276812
18,1987-03-18 14:04:49+00:00,216.8814747317522,229.09742965912488,235.08191702832895,240.23332625239368,229.97739806994736,208.96189021125576,217.82163404482657,221.0967047751385,221.1721520858306,217.80496861524298,205.81769172855945,209.5236140220926,213.70593571733667,210.8437253226341,213.38668440820837,223.2543707128383,216.72808704201614,215.25271346509692,217.46044145366,210.04248618688902,220.23497148183475,245.3695587457476,237.13689081014428,245.9640793360411,211.6274843353464
