dates,nzd0517-0000,nzd0517-0001,nzd0517-0002,nzd0517-0003,nzd0517-0004,nzd0517-0005,nzd0517-0006,nzd0517-0007,nzd0517-0008,nzd0517-0009,nzd0517-0010,nzd0517-0011,nzd0517-0012,nzd0517-0013,nzd0517-0014,nzd0517-0015,nzd0517-0016,nzd0517-0017,nzd0517-0018,nzd0517-0019,nzd0517-0020,nzd0517-0021,nzd0517-0022,nzd0517-0023,nzd0517-0024,nzd0517-0025,nzd0517-0026,nzd0517-0027,nzd0517-0028,nzd0517-0029,nzd0517-0030,nzd0517-0031,nzd0517-0032,nzd0517-0033,nzd0517-0034,nzd0517-0035,nzd0517-0036,nzd0517-0037,nzd0517-0038,nzd0517-0039,nzd0517-0040,nzd0517-0041,nzd0517-0042,nzd0517-0043,nzd0517-0044,nzd0517-0045,nzd0517-0046,nzd0517-0047,satname
2002-07-15 22:15:19+00:00,399.57,407.01,400.22,388.59,365.64,361.41,353.75,359.42,361.89,350.57,362.75,328.58,382.03,388.35,393.68,395.78,395.50,387.07,373.62,372.93,376.30,385.31,357.32,363.18,364.07,367.54,375.45,363.97,370.70,360.59,366.82,386.71,368.95,353.51,362.21,356.81,368.53,370.27,369.89,369.18,363.80,380.75,361.09,369.86,369.56,368.99,373.71,351.69,L7
2002-07-31 22:15:11+00:00,398.37,405.30,396.34,385.64,362.49,361.53,354.63,358.02,360.44,356.24,362.64,349.03,378.81,385.04,388.89,392.41,391.38,384.27,373.93,372.93,376.30,385.31,357.32,363.18,367.83,370.30,375.11,363.15,366.86,359.27,364.29,380.49,367.38,357.30,364.53,359.89,369.07,371.17,370.01,369.58,364.35,376.51,363.04,371.80,371.43,370.68,374.43,354.20,L7
2002-10-03 22:14:41+00:00,400.01,406.99,399.53,385.34,362.47,364.52,360.44,360.80,368.02,360.08,369.38,364.38,381.75,390.11,392.14,386.15,384.87,383.60,374.45,376.81,378.08,391.87,332.75,356.73,366.11,368.47,371.02,365.43,358.20,359.83,358.82,378.01,366.77,358.67,369.73,363.24,375.06,380.27,381.20,381.25,370.55,378.20,365.15,376.92,381.52,379.57,386.42,353.94,L7
2003-01-14 22:21:34+00:00,394.23,396.14,398.39,376.35,356.95,361.57,366.87,358.21,359.62,357.03,357.41,361.17,366.57,378.66,386.76,391.19,393.33,391.54,385.91,394.06,399.60,385.01,,366.39,375.82,370.60,369.62,364.41,358.58,355.18,356.12,360.34,361.08,361.17,369.09,375.38,374.38,374.22,370.80,373.23,370.12,362.93,362.79,372.32,376.33,369.39,368.14,365.98,L7
2003-02-24 22:15:37+00:00,385.89,394.42,393.13,364.11,356.02,367.83,371.89,359.47,359.82,354.92,356.95,359.52,366.16,377.62,389.49,393.94,397.07,394.44,388.56,388.79,392.74,382.40,,369.42,372.34,370.13,369.85,367.25,362.21,356.82,357.16,358.29,362.43,361.38,367.12,376.38,373.54,369.62,368.16,369.71,369.34,363.29,359.69,368.15,373.99,365.15,364.65,365.06,L7
2003-03-19 22:21:50+00:00,393.11,403.15,398.70,372.37,356.02,367.83,371.89,359.47,359.82,354.92,356.95,359.52,366.16,377.62,389.49,393.94,397.07,394.44,388.56,388.79,392.74,382.40,,369.42,372.34,370.13,369.85,367.25,362.21,356.82,357.16,358.29,362.43,361.38,367.12,376.38,373.54,369.62,368.16,369.71,369.34,363.29,359.69,368.15,373.99,365.15,364.65,365.06,L7
2003-05-15 22:15:40+00:00,389.41,400.20,390.38,368.24,351.18,362.43,353.55,358.19,357.22,353.97,354.96,361.10,369.47,376.37,384.54,391.74,392.80,387.60,383.05,385.37,385.79,377.66,,367.79,373.12,369.81,364.75,364.59,358.59,352.38,355.15,351.97,360.46,358.87,365.99,369.01,371.13,360.74,364.40,364.17,365.26,362.63,351.87,366.47,368.69,363.92,361.49,360.41,L7
2003-08-03 22:15:22+00:00,388.48,400.65,389.43,367.93,354.19,359.50,359.35,367.46,366.61,366.82,358.87,366.35,365.93,364.94,382.72,392.45,391.81,384.26,383.09,378.25,379.04,377.17,,370.39,376.83,371.98,363.68,364.64,355.46,356.14,353.70,352.75,361.85,365.27,371.93,371.69,374.09,361.98,363.95,355.58,356.43,359.89,359.02,368.74,369.20,368.19,369.00,365.14,L7
2003-08-11 22:03:51+00:00,386.88,397.38,389.03,366.77,347.85,361.73,361.32,369.84,368.62,367.32,359.96,367.73,367.57,368.45,383.62,396.12,398.59,391.84,381.34,356.17,379.04,377.17,,371.39,377.55,373.31,366.89,366.60,359.39,358.11,355.73,354.45,363.40,365.52,371.40,373.29,375.15,364.44,365.91,359.41,358.45,357.75,359.02,365.00,368.92,365.52,365.37,363.39,L5
2003-10-14 22:04:51+00:00,380.67,390.14,383.32,362.23,346.90,359.67,358.75,369.56,367.90,365.82,358.78,368.11,366.95,367.05,377.34,391.76,392.69,385.71,369.27,344.19,346.75,352.79,360.00,367.35,374.30,370.55,365.34,364.08,357.72,355.69,354.42,354.20,362.41,367.11,373.66,373.30,373.57,363.38,362.79,357.79,353.69,355.58,359.89,364.98,364.63,362.75,359.95,358.20,L5
2003-12-16 22:21:56+00:00,380.03,392.44,383.35,361.78,346.90,362.75,365.06,369.56,371.68,371.18,361.04,369.46,363.86,362.11,377.34,390.45,392.36,386.60,369.27,344.19,346.75,352.79,360.00,367.35,374.30,370.55,369.40,363.54,359.40,360.43,356.17,356.81,363.20,370.54,376.77,377.65,373.97,367.87,362.57,357.17,354.23,355.92,368.53,364.15,363.03,361.69,358.29,356.60,L7
2003-12-25 22:15:51+00:00,375.39,390.17,379.00,355.59,344.96,362.89,362.93,365.96,368.16,369.04,360.39,367.28,362.00,361.65,375.38,383.78,382.39,378.22,366.52,346.06,345.50,352.23,358.87,365.94,370.78,368.19,367.97,361.56,357.45,358.57,355.52,356.63,363.20,370.54,376.77,377.65,373.97,367.87,362.57,355.34,352.97,355.13,365.46,362.54,359.78,358.45,355.24,352.94,L7
2004-01-09 22:11:54+00:00,371.24,386.37,373.91,351.65,343.41,360.37,360.14,363.15,365.11,365.52,359.23,364.74,361.91,361.49,372.94,378.96,377.97,372.43,362.72,345.55,344.27,350.62,357.50,363.20,367.75,365.26,366.61,359.28,356.19,356.76,353.77,354.05,360.68,366.58,371.84,373.32,370.28,365.28,362.57,355.34,352.97,355.13,365.46,362.54,359.78,358.45,355.24,352.94,L5
2004-01-17 22:22:07+00:00,371.24,386.37,373.91,351.65,343.41,360.37,360.14,363.15,365.11,365.52,359.23,364.74,361.91,361.49,372.94,378.96,377.97,372.43,362.72,345.55,344.27,350.62,357.50,363.20,367.75,365.26,366.61,359.28,356.19,356.06,354.08,354.14,360.63,366.50,371.86,373.73,371.62,366.06,362.64,356.66,354.62,356.53,363.96,361.38,360.94,359.49,356.00,354.76,L7
2004-02-11 22:16:05+00:00,363.34,381.86,365.18,343.05,341.55,359.93,354.18,354.60,361.56,356.44,356.39,360.45,361.15,362.52,369.08,370.79,366.57,360.91,357.10,349.36,344.27,350.62,357.50,359.11,359.53,361.18,364.39,354.99,352.82,351.40,352.02,352.27,358.23,364.25,368.63,369.27,366.40,366.91,364.62,355.60,354.15,356.64,360.06,359.69,356.76,356.27,351.69,349.95,L7
2004-04-06 22:22:23+00:00,363.34,381.86,365.18,343.05,341.55,359.93,354.18,354.60,361.56,356.44,356.39,360.45,361.15,362.52,369.08,370.79,366.57,360.91,357.10,349.36,344.27,350.62,357.50,359.11,359.53,361.18,364.39,354.99,352.82,351.52,351.53,356.91,360.96,364.93,368.81,368.37,368.00,365.58,362.29,357.41,354.65,356.80,359.21,359.84,357.84,357.37,352.37,349.84,L7
2004-04-23 22:06:53+00:00,368.23,387.69,371.34,348.48,339.67,361.79,356.05,357.59,366.28,362.67,360.53,363.88,364.17,366.43,373.46,373.89,370.41,366.69,361.23,353.32,349.42,355.44,362.30,362.04,363.16,361.55,367.08,359.49,356.71,355.84,356.02,360.95,365.97,368.02,369.62,371.12,372.42,368.74,365.22,359.60,356.72,358.55,360.89,359.98,358.91,358.05,352.77,351.17,L5
2004-05-09 22:07:21+00:00,379.17,397.27,379.11,354.20,341.90,360.33,363.17,357.59,373.92,375.04,362.36,374.77,373.77,370.70,375.19,381.13,375.62,368.71,363.97,353.32,349.42,355.44,362.30,363.09,366.41,365.53,373.55,357.43,363.95,360.31,360.47,363.10,369.49,373.71,372.72,375.31,375.78,371.92,366.63,359.79,355.95,361.44,363.65,360.82,359.46,359.38,352.77,354.44,L5
2004-06-09 22:22:13+00:00,380.20,399.29,381.92,358.86,344.49,363.65,363.08,363.46,375.39,376.41,365.59,378.25,376.55,373.62,374.43,381.32,377.00,371.06,363.97,353.32,349.42,355.44,362.30,363.09,366.41,365.53,373.55,357.44,363.82,361.70,360.61,363.38,370.56,375.07,375.40,376.41,375.78,371.92,366.63,359.79,355.95,361.44,363.65,360.82,359.46,359.38,352.77,354.44,L7
2004-07-12 22:09:13+00:00,394.97,413.98,396.70,367.26,348.70,362.89,361.90,373.39,385.46,389.32,371.65,391.97,388.27,382.31,378.36,390.55,385.95,379.58,371.76,366.17,362.18,367.25,374.41,369.21,374.89,373.74,384.66,360.46,367.94,361.88,360.45,363.63,369.48,375.03,373.29,379.63,379.93,376.11,367.58,363.85,357.99,364.93,364.96,361.69,362.79,363.07,355.83,359.12,L5
2004-08-20 22:16:18+00:00,394.97,413.98,396.70,367.26,348.70,362.89,361.90,373.39,386.63,389.32,370.25,389.21,385.48,382.26,377.17,386.55,381.45,376.15,368.18,359.10,351.76,361.99,369.29,369.18,368.09,369.05,377.00,359.13,363.05,362.39,361.67,367.38,371.10,376.30,373.36,380.99,382.50,374.69,362.86,360.49,352.41,361.94,362.97,358.52,357.12,357.42,349.25,353.18,L5
2004-08-28 22:21:54+00:00,390.48,406.77,398.60,370.66,353.70,364.24,366.17,373.84,383.91,381.75,368.72,385.73,384.51,383.13,381.01,389.17,385.99,380.93,375.21,366.27,358.96,367.78,374.30,371.42,370.60,369.54,377.61,361.92,364.34,361.72,362.24,367.53,370.85,375.41,375.09,382.60,384.93,374.69,362.86,360.49,352.41,361.94,362.97,358.52,357.12,357.42,349.25,353.18,L7
2004-08-29 22:10:22+00:00,388.39,403.35,397.17,370.81,355.18,364.35,368.04,373.28,380.59,377.62,368.14,383.01,383.14,382.75,382.18,388.95,387.17,382.43,376.37,365.89,361.57,369.32,373.21,369.69,370.36,369.12,376.15,362.07,365.12,361.02,361.44,366.60,369.98,374.71,375.49,383.05,384.20,375.40,365.39,364.97,354.24,360.47,361.58,359.13,359.02,355.90,350.49,354.33,L5
2004-09-06 22:15:40+00:00,387.05,400.73,397.17,369.82,351.31,362.75,365.65,368.36,375.60,375.86,366.91,379.18,383.14,382.75,382.18,388.95,387.17,382.43,376.37,365.89,361.57,369.32,373.21,369.69,370.36,364.59,373.62,360.12,362.12,358.51,359.31,364.92,367.44,371.80,373.22,380.16,379.81,369.54,360.63,361.28,350.62,356.34,360.19,355.24,354.80,352.30,344.80,349.36,L7
2004-11-01 22:11:49+00:00,386.35,399.95,396.33,369.85,351.30,362.44,365.93,369.30,374.63,376.12,366.90,378.78,383.45,382.66,381.14,389.62,387.13,381.73,376.03,364.79,360.39,367.92,370.64,368.22,368.22,364.10,372.21,358.14,361.42,358.08,359.10,361.92,365.49,370.61,372.29,380.77,379.74,370.84,361.82,359.38,348.50,355.79,359.65,354.68,352.92,349.57,341.50,348.77,L5
2005-01-28 22:16:23+00:00,381.34,395.16,396.72,374.31,352.13,367.27,368.95,367.91,368.39,369.84,366.59,372.94,377.54,382.09,385.56,391.08,389.48,386.71,378.96,367.06,362.68,367.92,370.64,368.71,366.24,361.42,368.06,359.65,357.40,354.00,357.97,363.70,362.47,369.34,375.21,381.42,380.20,370.16,363.93,362.98,352.78,356.71,359.56,357.76,356.74,352.22,348.41,347.79,L7
2005-02-12 22:19:40+00:00,381.34,395.13,393.33,372.71,349.03,364.93,364.77,366.98,369.99,371.65,367.64,374.75,378.09,382.06,382.25,388.78,384.69,381.99,376.18,366.15,361.19,365.21,367.32,365.30,358.38,358.48,363.79,362.46,357.40,351.51,355.14,358.27,360.35,366.65,372.73,380.92,378.49,366.00,362.80,363.73,353.49,359.14,359.29,356.51,356.63,350.64,349.13,345.34,L5
2005-03-16 22:20:06+00:00,384.63,402.77,390.30,372.19,344.15,367.30,358.89,367.56,371.16,375.36,368.53,375.54,374.21,377.69,375.87,386.75,378.06,377.62,372.23,365.99,359.57,359.41,361.85,359.92,344.94,359.48,359.91,363.63,357.15,352.47,352.93,348.46,357.99,365.40,372.05,380.01,375.17,366.74,367.35,367.65,361.88,369.04,366.37,364.91,363.97,360.84,360.71,351.41,L5
2005-04-02 22:16:37+00:00,370.20,402.77,390.30,372.19,344.15,367.30,347.87,356.96,361.22,365.94,359.88,363.33,361.92,377.69,367.10,386.75,378.06,377.62,372.23,365.99,359.57,359.41,361.85,359.92,336.40,359.48,359.91,363.63,357.15,343.59,341.88,348.46,357.99,365.40,372.05,380.01,375.17,366.74,367.35,367.65,353.63,360.59,358.73,358.45,363.97,360.84,360.71,351.41,L7
2005-04-09 22:22:45+00:00,370.20,402.77,390.30,372.19,344.15,367.30,347.87,356.96,361.22,365.94,359.88,363.33,361.92,377.69,367.10,386.19,378.06,384.94,374.49,360.01,354.83,359.74,362.46,360.00,341.09,361.83,358.54,364.03,355.15,345.09,343.19,349.00,357.00,363.70,370.05,378.39,372.42,365.65,364.99,365.39,354.05,359.52,357.81,358.86,363.97,360.84,360.71,351.41,L7
2005-04-17 22:20:16+00:00,370.90,399.58,387.48,368.03,344.38,368.09,347.87,356.23,358.44,362.65,357.47,359.38,359.74,373.23,365.91,383.44,375.48,384.94,371.69,357.04,354.39,359.03,359.48,359.48,343.66,360.67,358.15,362.75,353.32,345.77,344.36,348.86,356.63,362.79,368.85,377.30,371.96,364.63,364.18,363.40,354.95,359.46,357.13,359.76,365.01,361.47,361.60,353.31,L5
2005-05-12 22:14:14+00:00,367.56,394.92,382.03,360.84,339.77,365.79,340.63,352.69,355.36,358.85,353.62,355.04,354.47,369.45,360.64,377.75,370.73,386.33,368.51,356.09,353.78,358.37,358.31,325.44,338.85,359.08,355.71,363.72,351.20,342.48,339.46,344.16,351.22,357.71,367.54,375.49,368.13,360.42,359.90,356.75,354.82,359.16,351.72,355.57,359.77,362.93,358.96,350.98,L5
2005-05-28 22:14:23+00:00,367.56,394.92,382.03,360.84,339.77,365.79,340.63,351.50,362.22,358.85,353.62,355.04,358.24,369.45,360.64,377.75,370.73,386.33,368.51,356.09,353.78,358.37,358.31,325.44,338.85,359.08,355.71,363.72,351.20,342.48,339.46,344.16,351.22,357.71,367.54,375.49,368.13,354.62,352.42,354.59,353.92,359.16,351.72,355.57,359.77,362.93,358.96,350.98,L5
2005-06-05 22:16:29+00:00,368.75,394.92,382.03,361.07,344.00,363.65,340.63,351.01,362.87,356.76,352.84,354.31,358.81,369.45,360.64,376.85,370.73,386.33,362.88,347.13,353.18,358.37,358.31,302.87,338.85,359.08,355.71,363.72,351.20,342.48,344.75,344.16,351.22,357.71,367.54,375.49,368.13,354.62,352.42,354.59,353.92,359.16,351.72,355.57,359.77,362.93,358.96,350.98,L7
2005-06-13 22:14:31+00:00,368.75,399.97,389.34,361.07,347.11,367.06,340.63,351.01,366.61,356.76,352.84,354.31,358.81,369.45,360.64,376.85,370.73,390.31,362.88,347.13,353.18,358.37,358.31,281.53,338.85,359.08,355.71,363.72,351.20,350.18,349.07,344.16,351.22,357.71,367.54,375.49,368.13,354.62,352.42,354.59,357.49,359.16,351.72,355.57,359.77,362.93,358.96,350.98,L5
2005-07-15 22:14:43+00:00,368.75,399.97,389.34,356.70,341.28,365.13,336.27,351.01,366.61,356.76,352.84,354.31,358.81,369.45,360.64,376.85,370.73,390.31,362.88,347.13,353.18,358.37,358.31,281.53,338.85,359.08,355.71,349.91,346.05,348.94,348.20,342.82,351.22,357.71,367.54,375.49,368.13,354.62,352.42,354.59,357.49,359.16,351.72,355.57,359.77,362.93,358.96,350.98,L5
