dates,nzd0517-0000,nzd0517-0001,nzd0517-0002,nzd0517-0003,nzd0517-0004,nzd0517-0005,nzd0517-0006,nzd0517-0007,nzd0517-0008,nzd0517-0009,nzd0517-0010,nzd0517-0011,nzd0517-0012,nzd0517-0013,nzd0517-0014,nzd0517-0015,nzd0517-0016,nzd0517-0017,nzd0517-0018,nzd0517-0019,nzd0517-0020,nzd0517-0021,nzd0517-0022,nzd0517-0023,nzd0517-0024,nzd0517-0025,nzd0517-0026,nzd0517-0027,nzd0517-0028,nzd0517-0029,nzd0517-0030,nzd0517-0031,nzd0517-0032,nzd0517-0033,nzd0517-0034,nzd0517-0035,nzd0517-0036,nzd0517-0037,nzd0517-0038,nzd0517-0039,nzd0517-0040,nzd0517-0041,nzd0517-0042,nzd0517-0043,nzd0517-0044,nzd0517-0045,nzd0517-0046,nzd0517-0047,satname
2000-09-02 22:23:58+00:00,393.63,409.04,396.68,380.69,346.28,363.26,364.47,376.95,372.85,386.36,372.96,375.23,388.33,388.93,402.06,420.29,413.64,402.99,398.97,394.08,391.07,401.82,410.08,,386.83,393.17,393.51,381.35,376.17,367.51,368.96,372.83,372.73,370.45,374.49,377.43,376.67,379.33,378.63,371.98,371.10,379.08,390.18,367.78,361.44,382.39,386.08,383.78,L7
2000-09-27 22:17:24+00:00,,,,,340.73,353.80,358.27,345.25,347.40,338.78,343.40,342.58,358.93,368.88,378.35,375.91,383.14,375.64,374.36,368.74,374.41,362.13,354.96,350.22,351.97,351.89,352.89,350.47,350.59,351.67,355.09,354.27,350.47,351.86,356.17,363.94,358.58,355.75,354.01,359.76,362.76,354.47,353.49,356.11,369.71,363.10,365.31,374.39,L7
2000-10-29 22:17:19+00:00,368.64,390.88,373.91,343.27,340.76,370.82,357.84,350.87,348.17,340.76,339.22,343.20,345.08,360.83,363.99,377.57,376.40,373.92,372.06,366.34,357.51,360.28,360.97,359.39,362.76,361.67,367.87,360.47,,,,,,,,,,,,,,353.23,350.81,356.62,347.67,351.42,355.03,351.19,L7
2001-02-18 22:17:22+00:00,365.42,386.40,389.74,368.76,349.21,347.65,362.05,346.23,345.37,343.81,349.32,356.48,363.05,370.06,385.09,385.68,390.04,383.81,381.23,368.31,371.98,367.08,360.53,357.30,365.71,366.65,350.37,355.59,355.79,349.00,351.67,351.31,356.27,350.01,364.56,366.50,370.14,365.74,,376.16,355.77,345.02,,,,,,354.11,L7
2001-02-25 22:23:29+00:00,380.63,396.53,381.14,356.04,357.27,376.09,372.78,365.42,369.02,367.64,367.33,371.04,381.23,382.19,389.45,395.52,394.54,386.54,383.43,374.63,376.03,378.86,378.32,376.12,378.11,382.03,393.36,383.58,378.57,377.06,371.91,366.20,367.17,369.63,370.66,374.45,372.12,362.60,361.09,360.27,367.25,369.53,372.17,362.16,362.54,356.55,360.23,358.36,L7
2001-03-06 22:17:18+00:00,,,,,,,,,,,,,,,,,392.04,377.99,373.23,373.38,379.05,374.16,359.18,354.45,361.98,363.68,360.72,358.21,353.67,347.94,350.49,346.91,358.85,356.65,356.78,357.98,359.73,352.54,355.91,357.87,356.19,349.02,344.28,360.48,372.13,347.51,347.59,350.88,L7
2001-03-22 22:17:09+00:00,382.60,391.76,396.29,377.68,361.79,368.88,378.30,373.36,367.25,360.24,359.08,362.21,372.30,381.98,392.00,395.46,399.55,395.30,393.19,384.62,386.92,383.76,377.43,376.24,378.28,377.22,376.76,376.40,367.70,368.31,362.12,358.81,360.42,364.27,374.38,379.73,374.71,377.21,371.85,372.01,373.20,366.15,360.51,368.81,377.44,359.31,363.53,364.54,L7
2001-04-07 22:17:01+00:00,384.52,388.47,388.92,371.39,364.19,365.13,373.02,366.90,362.81,351.77,352.97,357.40,366.02,375.97,388.50,393.24,396.12,390.94,394.43,376.43,381.71,381.69,366.91,367.50,365.61,366.21,369.03,367.02,370.39,363.20,358.33,354.74,355.73,358.19,360.47,374.42,371.58,375.78,370.34,372.33,378.24,368.68,362.02,368.05,376.95,366.98,361.80,369.39,L7
2001-06-01 22:22:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.82,L7
2001-06-10 22:16:35+00:00,394.37,412.44,393.59,370.46,339.75,369.89,347.63,338.17,346.09,356.74,356.56,359.22,341.63,378.00,365.00,387.85,394.41,388.64,358.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-07-28 22:16:09+00:00,376.95,359.69,355.45,353.18,327.26,364.81,351.64,353.06,,,,340.75,345.28,344.52,,,,,,,341.67,353.66,344.08,345.57,349.18,346.60,,,314.25,334.09,340.53,363.45,368.98,323.59,316.09,343.16,336.03,373.63,348.14,330.30,340.33,363.29,326.76,347.06,344.59,326.41,335.89,338.16,L7
2001-09-05 22:21:44+00:00,376.82,393.39,383.82,353.01,341.03,362.87,365.68,352.95,356.82,357.91,354.14,362.23,366.14,373.45,376.93,386.29,386.34,381.90,374.69,361.24,364.15,370.17,367.86,368.24,376.72,376.90,372.09,360.90,351.19,351.27,348.04,343.24,352.09,350.19,350.39,356.34,361.43,358.62,361.14,353.01,349.00,356.39,353.42,355.74,352.42,351.13,352.78,349.02,L7
2002-02-28 22:22:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.54,355.83,357.41,355.28,348.32,345.59,347.39,356.35,360.61,359.56,359.83,359.75,362.29,357.79,L7
2002-03-25 22:15:47+00:00,393.25,385.86,398.63,371.33,355.34,346.14,356.80,349.78,346.52,339.40,338.38,328.58,354.93,372.71,388.43,395.12,399.94,395.14,389.37,382.62,394.24,380.50,379.43,363.91,365.57,364.08,363.88,364.62,366.12,352.58,358.78,357.01,359.59,360.24,364.89,376.34,372.05,364.71,368.32,364.44,370.04,359.55,361.57,367.29,370.39,358.36,364.47,367.92,L7
2002-04-01 22:21:54+00:00,393.89,406.48,,391.13,368.06,367.66,356.89,361.92,355.52,361.74,361.99,,381.37,382.76,390.09,417.04,417.13,395.60,382.04,378.20,385.15,390.12,384.37,391.29,379.94,382.49,396.09,,398.94,,382.57,396.26,376.14,,,,364.34,371.79,365.50,374.94,370.16,396.66,,,363.43,364.17,357.09,357.81,L7
2002-07-06 22:21:34+00:00,,,,,,,,,,,,,,,,,,,362.28,357.98,349.52,,347.55,348.36,353.12,356.04,355.55,351.43,353.80,348.89,347.25,,350.01,346.79,347.13,338.25,349.36,,,,,,,,,,,323.26,L7
2002-07-15 22:15:19+00:00,411.57,428.68,401.81,403.32,373.53,370.42,347.57,366.56,383.62,,387.89,,409.78,409.58,402.51,375.17,369.42,370.46,360.81,,,,317.94,349.15,357.64,,386.28,375.86,363.94,380.30,378.67,406.85,390.06,,390.29,,399.47,389.31,397.42,391.73,367.59,410.42,,382.73,384.60,393.69,410.99,,L7
2002-07-31 22:15:11+00:00,394.76,400.17,388.58,376.77,353.02,361.89,357.25,353.81,356.08,367.58,362.30,369.48,369.18,375.12,374.55,382.29,379.03,375.89,375.13,,,,,,382.89,378.60,373.76,360.70,351.50,355.32,354.20,361.83,361.08,364.86,373.80,369.13,371.82,374.77,370.50,371.21,366.57,359.56,366.93,377.62,378.88,377.43,377.31,364.20,L7
2002-10-03 22:14:41+00:00,393.69,392.11,408.21,375.93,360.87,361.24,376.49,362.02,364.36,352.58,357.94,359.27,366.30,385.62,399.37,400.98,406.15,404.44,399.59,395.64,406.65,391.87,,372.68,370.78,370.77,368.49,373.72,363.55,354.81,355.17,365.35,365.94,364.35,367.69,382.33,379.59,376.73,375.67,380.80,377.49,364.61,363.37,370.42,381.09,367.60,370.97,374.37,L7
2003-01-14 22:21:34+00:00,,,,,,,,358.80,358.43,350.93,351.99,354.77,364.22,375.24,386.37,390.31,394.80,394.28,383.01,392.49,392.54,378.15,,360.11,373.78,362.44,366.60,358.81,360.69,355.41,358.98,353.83,356.23,354.29,365.77,374.69,371.72,371.16,366.22,367.67,366.29,364.62,358.06,368.93,369.02,363.13,356.13,359.37,L7
2003-02-24 22:15:37+00:00,378.10,396.72,378.05,352.28,351.18,374.42,367.29,357.58,356.66,361.26,360.91,364.51,367.96,372.01,382.72,390.52,390.25,384.60,383.09,378.25,379.04,377.17,,375.48,372.47,377.18,374.46,369.23,362.40,360.24,357.34,355.70,365.11,365.49,367.90,372.11,369.32,360.98,362.58,360.66,364.23,360.64,357.63,365.11,371.85,364.71,366.85,361.44,L7
2003-03-19 22:21:50+00:00,407.54,420.63,409.84,388.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-05-15 22:15:40+00:00,382.58,383.24,383.25,363.55,,350.44,339.80,,356.57,349.73,351.99,364.03,376.22,381.87,,394.38,393.36,383.93,,,,,,,,,353.19,365.72,352.68,341.48,349.14,346.37,360.05,356.83,364.30,360.22,372.36,350.07,,,,,339.91,365.36,365.21,,,,L7
2003-08-03 22:15:22+00:00,385.68,402.00,386.58,366.99,357.21,353.65,370.96,377.34,386.61,389.47,363.71,370.51,353.62,340.93,,,,,,,,,,365.30,381.18,366.78,363.38,358.97,351.31,366.71,354.62,356.18,360.38,373.50,383.59,382.75,380.59,374.88,365.33,350.49,348.62,359.14,379.53,375.74,370.53,371.66,371.16,368.85,L7
2003-08-11 22:03:51+00:00,380.50,384.29,387.44,362.13,335.17,368.40,367.23,374.61,374.65,368.82,363.24,371.86,372.48,378.98,384.53,403.47,412.17,407.00,379.59,334.09,,,,373.39,378.99,375.97,376.52,372.46,371.17,364.00,361.82,359.56,368.08,366.28,369.80,378.08,378.34,371.84,369.81,367.08,362.49,353.47,,353.77,368.07,360.20,358.11,359.89,L5
2003-10-14 22:04:51+00:00,373.92,391.04,376.02,356.23,348.32,366.21,356.99,356.73,353.79,355.25,356.17,366.02,365.49,366.41,370.15,377.43,372.55,366.20,358.96,354.29,346.75,352.79,360.00,363.37,362.72,368.91,368.29,359.18,355.72,350.58,352.08,354.69,361.14,371.83,376.93,372.13,362.98,356.74,353.22,355.80,349.97,354.13,360.24,365.04,354.70,356.40,350.59,345.86,L5
2003-12-16 22:21:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.02,361.92,355.33,355.82,356.94,365.81,362.04,358.84,358.49,353.30,351.81,L7
2003-12-25 22:15:51+00:00,361.47,383.35,365.96,337.00,339.15,363.29,356.53,355.16,357.60,362.61,358.43,360.74,356.40,360.29,371.46,370.45,362.45,361.46,361.01,349.79,344.25,351.67,357.73,361.71,360.23,361.12,363.67,355.62,351.60,352.99,353.57,356.09,,,,,,,,347.99,347.94,351.99,356.26,356.11,346.78,345.50,343.05,338.31,L7
2004-01-09 22:11:54+00:00,354.64,371.18,353.55,335.92,337.18,350.29,349.01,351.90,352.90,351.45,354.58,354.58,361.56,360.85,365.62,364.48,364.70,355.08,351.34,344.01,341.82,347.39,354.77,352.25,355.63,353.52,361.20,350.18,351.13,349.54,346.74,343.75,353.14,354.71,357.03,360.33,359.21,354.91,,,,,,,,,,,L5
2004-01-17 22:22:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.51,355.68,354.55,360.42,366.20,371.93,375.36,377.00,369.96,362.93,363.27,362.88,363.52,357.95,355.58,366.72,364.67,359.81,363.83,L7
2004-02-11 22:16:05+00:00,,,,,,,,,381.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.90,380.40,,,,,,,,,,L7
2004-04-06 22:22:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.97,349.56,375.46,369.16,366.97,369.36,365.67,372.81,358.95,352.97,364.68,356.62,357.44,355.80,360.43,362.15,361.78,355.08,349.38,L7
2004-04-23 22:06:53+00:00,388.57,408.55,394.52,372.52,342.68,371.78,362.62,365.72,372.66,373.95,368.59,376.31,374.54,378.14,383.31,386.73,384.09,383.52,371.34,366.17,362.18,367.25,374.41,372.16,373.61,370.02,376.38,372.66,367.39,372.20,374.53,374.92,381.17,384.21,380.14,383.10,380.65,375.72,367.90,366.75,360.33,362.84,368.65,365.74,360.08,359.82,352.61,352.52,L5
2004-05-09 22:07:21+00:00,411.98,426.00,402.41,371.36,348.59,355.95,384.52,,404.50,412.16,367.82,407.44,402.60,383.53,380.38,402.85,391.26,374.80,372.18,,,,,366.25,376.17,377.46,392.95,351.26,385.69,382.63,382.73,373.81,383.55,396.44,385.12,392.08,389.24,391.00,373.69,360.69,352.13,375.91,377.43,365.01,362.21,366.00,,370.77,L5
2004-06-09 22:22:13+00:00,384.35,407.38,393.18,377.50,354.84,376.92,362.70,381.07,382.74,381.86,378.54,392.17,387.67,385.27,371.39,382.08,382.50,380.43,,,,,,,,,,357.47,363.31,370.05,361.44,365.07,375.92,381.88,388.80,381.94,,,,,,,,,,,,,L7
2004-07-12 22:09:13+00:00,,,,347.65,,346.92,337.76,,,,,,,,,,,,,,,,,,,,,,355.35,341.92,338.77,337.98,346.68,354.49,344.41,,,,,,,,,,,,,,L5
2004-08-20 22:16:18+00:00,,,,,,,,,,,366.03,380.90,377.10,382.12,373.60,374.56,367.94,365.85,361.03,352.03,341.34,356.72,364.16,369.13,354.49,359.66,361.68,355.12,343.52,355.56,362.98,377.04,370.10,373.82,372.32,382.14,387.29,373.07,356.87,349.84,340.57,351.59,350.01,342.91,344.04,342.07,340.06,340.04,L5
2004-08-28 22:21:54+00:00,377.01,385.15,404.28,384.25,368.68,369.65,383.24,374.72,375.74,359.01,362.61,371.83,380.64,386.60,396.38,399.62,404.15,400.03,396.30,380.60,373.35,379.36,384.32,378.13,378.11,371.01,379.44,373.09,370.75,357.72,365.64,368.45,369.36,370.09,385.48,390.64,394.65,,,,,,,,,,,,L7
2004-08-29 22:10:22+00:00,380.02,389.65,391.45,371.55,361.13,364.87,377.38,371.60,367.32,361.11,365.26,369.41,376.28,380.82,388.02,387.84,393.10,389.92,380.98,364.77,369.43,373.94,369.93,362.79,369.43,367.47,370.30,362.81,369.80,356.09,355.84,360.06,363.86,369.79,378.30,385.75,380.58,378.26,375.52,382.87,361.53,354.57,356.00,361.56,366.64,349.83,354.20,358.96,L5
2004-09-06 22:15:40+00:00,380.39,387.66,,363.88,331.94,353.15,351.34,348.69,350.64,367.08,359.49,356.19,,,,,,,,,,,,,,341.92,360.96,348.41,341.13,338.43,342.28,351.49,347.17,348.53,355.04,359.93,353.47,340.24,336.83,342.83,332.55,335.68,353.22,335.80,333.67,334.31,322.04,324.46,L7
2004-11-01 22:11:49+00:00,384.35,403.85,390.34,372.79,342.62,369.62,364.59,370.44,366.87,375.49,368.55,373.49,376.44,377.64,377.10,390.79,383.83,379.38,369.64,361.76,357.44,361.66,364.14,364.79,362.91,367.05,367.91,358.84,361.80,362.21,363.13,361.44,367.27,369.82,368.81,372.90,373.23,371.62,366.17,360.65,355.74,361.22,361.57,368.10,358.04,355.63,349.69,349.63,L5
2005-01-28 22:16:23+00:00,384.92,409.48,400.81,379.10,356.29,379.04,368.20,374.09,381.40,386.51,377.60,385.83,377.22,383.28,392.72,402.58,398.37,398.36,386.87,376.16,371.84,,,,,,,,,,,,357.05,383.99,391.32,397.18,391.99,387.60,384.26,378.71,373.52,380.51,376.99,380.44,381.33,379.27,376.08,365.85,L7
2005-02-12 22:19:40+00:00,,394.98,379.75,364.67,333.53,353.24,343.87,362.37,377.97,380.69,373.91,385.58,380.86,381.89,365.67,377.26,360.73,358.42,362.27,361.59,353.76,354.38,354.07,351.66,326.97,343.80,342.42,376.47,357.42,339.05,340.98,331.13,347.65,350.54,357.83,377.91,368.25,345.24,357.16,367.50,357.01,371.27,357.93,350.26,356.06,342.71,352.73,333.10,L5
2005-03-16 22:20:06+00:00,,,,,,,,363.34,358.39,358.73,354.05,357.24,362.30,367.93,367.97,376.38,369.33,374.32,370.13,364.44,355.25,362.20,367.35,363.30,,367.60,369.39,355.57,352.22,356.14,354.68,352.82,360.00,357.27,370.25,372.05,367.19,362.50,361.79,363.73,361.27,363.18,368.97,360.82,360.44,365.75,364.32,357.07,L5
2005-04-02 22:16:37+00:00,341.32,,,,,,314.83,314.56,321.49,328.30,325.29,314.50,312.79,,332.05,,,,,,,,,,319.33,,,,,316.95,308.75,,,,,,,,,,320.61,326.77,328.19,332.61,,,,,L7
2005-04-09 22:22:45+00:00,,,,,,,,,,,,,,,,383.94,,414.22,383.52,336.09,335.86,360.72,364.29,360.27,355.15,368.88,354.43,365.24,349.18,351.10,348.41,350.62,353.05,356.88,362.05,371.91,361.45,361.30,355.59,356.38,356.16,354.16,353.19,360.90,,,,,L7
2005-04-17 22:20:16+00:00,373.01,390.00,379.00,355.54,345.08,370.45,,352.57,344.54,346.19,345.44,339.66,348.80,355.40,359.93,369.66,365.16,,357.68,342.18,352.17,356.17,347.53,357.38,353.93,356.04,356.60,357.61,345.99,349.18,350.23,348.31,354.76,358.24,362.83,371.84,369.63,359.51,360.12,353.45,360.36,359.09,353.06,365.20,369.16,363.98,365.19,360.92,L5
2005-05-12 22:14:14+00:00,370.99,385.22,368.58,344.04,324.18,360.43,335.62,349.24,348.39,352.67,345.44,347.45,344.87,358.73,345.51,356.68,360.08,,350.57,,,,,194.58,,,,,,,333.69,337.92,334.83,339.36,360.96,362.08,350.29,346.36,340.48,320.75,,,323.70,338.78,331.88,,336.50,337.96,L5
2005-05-28 22:14:23+00:00,,,,,,,,344.33,403.33,,,,380.85,,,,,,,,,,,,,,,,,,,,,,,,,319.83,307.52,341.59,348.50,,,,,,,,L5
2005-06-05 22:16:29+00:00,373.49,,,361.98,360.91,355.10,,347.55,367.41,344.22,348.15,349.91,362.83,,,371.42,,,329.15,302.32,350.18,,,190.00,,,,,,,376.54,,,,,,,,,,,,,,,,,,L7
2005-06-13 22:14:31+00:00,,420.19,418.54,,362.66,384.07,,,396.53,,,,,,,,,406.24,,,,,,153.52,,,,,,388.63,379.28,,,,,,,,,,382.48,,,,,,,,L5
2005-07-15 22:14:43+00:00,,,,334.87,306.34,353.59,318.81,,,,,,,,,,,,,,,,,,,,,294.65,325.42,341.53,341.27,336.14,,,,,,,,,,,,,,,,,L5
2005-07-22 22:20:58+00:00,338.27,361.82,,308.20,299.76,317.28,309.96,321.04,326.40,325.26,310.99,317.99,325.11,330.22,319.23,327.74,320.64,308.34,321.65,,,,,156.83,,,,314.97,300.40,304.03,307.67,307.36,315.27,,,,316.46,320.57,,,,,,325.65,,,,,L5
2005-08-16 22:15:00+00:00,375.09,373.95,378.58,,320.38,342.89,332.47,336.31,337.28,329.57,330.64,337.17,345.95,350.39,348.67,362.78,356.18,342.75,285.86,324.57,,,,226.71,337.62,338.39,347.48,341.34,340.66,339.59,334.78,334.67,349.02,350.63,354.24,369.55,365.82,352.15,357.55,350.28,356.61,335.57,337.68,347.07,347.87,332.11,340.61,369.73,L5
2005-09-01 22:15:05+00:00,370.06,373.87,383.49,,334.49,354.07,361.54,341.94,340.52,333.67,340.90,337.49,353.56,362.92,372.24,366.68,377.49,364.58,372.92,354.23,356.07,358.14,345.81,349.71,358.29,358.88,355.64,354.11,355.78,357.11,352.48,335.98,356.94,354.96,360.85,369.77,366.17,360.35,360.41,357.26,359.47,348.52,344.50,,,,,,L5
2005-09-09 22:16:04+00:00,379.96,396.00,382.78,367.81,332.44,360.93,347.21,360.20,353.80,351.24,343.15,354.96,,,,,,,,,,,371.67,375.09,371.29,371.27,367.14,357.30,354.39,355.88,346.64,346.23,352.64,361.93,364.91,366.30,372.54,371.94,371.36,365.70,354.48,349.94,345.19,356.51,352.13,352.05,347.03,345.28,L7
2005-09-25 22:16:02+00:00,371.31,385.61,,351.27,334.82,352.05,344.44,346.49,342.68,342.30,340.23,343.90,349.81,354.51,357.25,363.56,357.34,350.40,350.40,341.22,344.84,350.49,347.33,341.50,344.09,353.32,358.00,347.40,,,,,,,,,,,,,,,,,,,,,L7
2005-10-02 22:22:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.23,356.70,372.93,379.27,374.93,374.22,368.03,369.41,368.41,359.77,358.40,360.83,370.89,358.70,360.45,362.65,L7
2005-10-10 22:21:11+00:00,,,,362.90,348.26,370.81,360.82,356.83,354.75,357.45,356.70,359.28,363.52,366.89,369.42,380.71,379.76,376.16,370.71,366.71,364.46,362.61,361.42,369.15,365.47,,,363.08,356.56,353.22,355.42,354.04,353.37,356.81,360.21,365.51,365.48,363.24,357.71,355.08,351.28,354.08,357.73,352.18,344.52,343.25,350.70,347.02,L5
2005-11-20 22:15:29+00:00,371.18,391.19,377.99,360.12,344.20,366.35,355.18,355.75,354.23,357.77,353.79,353.84,357.76,364.16,359.63,363.28,352.83,,,338.08,352.75,363.91,359.70,356.28,340.12,349.11,356.24,350.36,345.71,343.32,338.81,341.29,342.49,343.65,347.49,356.73,359.57,355.50,348.86,347.16,347.19,348.59,342.59,342.20,341.84,341.91,346.07,340.08,L5
2006-01-15 22:16:51+00:00,337.15,,,,,,348.24,339.23,,,,344.03,342.34,353.43,357.40,358.71,,,,,,343.17,352.22,350.32,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-01-22 22:23:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,381.81,379.78,373.19,366.45,,,,,,,,,,,,,,,,,,,341.22,L7
2006-01-23 22:16:59+00:00,,403.72,382.74,356.14,352.16,370.70,369.53,363.26,364.36,363.76,359.63,356.97,354.09,363.05,372.86,379.91,379.64,373.79,374.25,367.70,364.90,362.75,366.12,363.60,369.94,369.11,375.09,365.57,361.57,356.27,352.48,357.16,356.97,358.12,360.65,370.97,364.28,359.63,356.18,352.65,347.78,346.61,347.78,354.62,355.60,352.52,353.37,345.50,L5
2006-02-08 22:17:21+00:00,368.84,374.94,383.73,355.76,348.53,360.11,358.56,349.24,348.46,341.55,347.89,347.78,345.09,358.77,367.93,372.36,376.59,370.11,373.66,368.47,375.62,361.74,352.96,350.69,356.20,359.22,357.54,354.22,353.97,349.79,350.60,349.73,354.87,354.88,358.92,364.16,362.53,361.19,357.37,354.64,352.94,352.23,352.16,358.39,357.87,353.03,354.29,362.22,L5
2006-03-04 22:17:04+00:00,,,,,,,,,,,,,,,387.39,408.30,394.41,391.92,391.72,390.05,381.77,393.98,,,389.92,390.40,,388.37,383.73,389.24,383.14,368.64,391.36,391.52,391.96,397.41,402.38,399.24,391.54,393.80,381.59,388.47,382.89,383.17,376.70,374.15,375.16,368.51,L7
2006-03-12 22:18:01+00:00,377.27,384.22,388.85,362.76,344.22,354.27,362.68,352.31,355.33,345.42,352.34,353.52,359.19,367.51,372.52,374.15,374.73,371.99,376.27,365.94,377.68,363.34,353.54,355.11,355.98,359.21,359.87,356.44,360.03,349.83,353.16,348.88,354.23,355.61,363.63,372.66,366.37,362.04,358.21,355.90,356.70,351.90,351.78,355.53,359.04,349.01,354.78,359.56,L5
2006-04-13 22:18:38+00:00,369.19,381.81,384.01,361.60,353.89,374.19,366.48,365.37,364.04,356.38,356.74,363.41,364.34,368.88,380.25,385.59,388.51,383.02,382.72,365.46,372.93,376.98,367.81,369.37,366.58,371.58,370.04,371.81,365.00,365.27,361.51,357.02,362.36,363.37,372.54,377.85,379.14,372.76,372.80,372.00,366.69,359.21,357.50,368.73,370.67,362.51,352.11,360.48,L5
