dates,satname,nzd0336-0000,nzd0336-0001,nzd0336-0002,nzd0336-0003,nzd0336-0004,nzd0336-0005,nzd0336-0006,nzd0336-0007,nzd0336-0008
1999-08-17 22:12:02+00:00,L7,389.61,,390.51,389.37,352.56,348.76,313.92,319.70,329.00
1999-08-26 22:06:20+00:00,L7,339.13,324.67,173.98,346.21,332.80,319.07,320.17,304.02,302.65
1999-10-13 22:06:00+00:00,L7,361.46,358.41,366.35,344.62,331.80,334.46,325.00,319.19,305.47
1999-11-21 22:12:00+00:00,L7,345.85,351.31,352.48,342.39,320.92,313.29,301.63,309.00,305.03
2000-03-21 22:05:37+00:00,L7,331.66,309.84,314.96,312.22,312.36,304.76,307.72,301.38,306.91
2000-04-13 22:11:30+00:00,L7,364.60,320.38,375.14,371.20,330.44,336.93,334.22,330.44,335.32
2000-05-24 22:04:58+00:00,L7,554.58,553.37,344.05,385.70,616.22,527.46,531.62,488.60,565.60
2000-06-25 22:05:07+00:00,L7,,463.06,478.15,455.68,485.00,453.50,452.23,,294.13
2000-07-11 22:04:29+00:00,L7,,,,,,,,,152.52
2000-08-12 22:04:05+00:00,L7,,,,214.76,224.57,,,295.66,283.69
2000-08-19 22:10:13+00:00,L7,374.91,326.37,381.82,395.65,376.83,366.64,312.47,356.91,329.36
2000-09-13 22:04:02+00:00,L7,345.97,340.76,330.63,322.27,312.99,299.49,293.24,282.06,257.85
2000-11-07 22:09:29+00:00,L7,363.25,363.65,364.68,352.09,331.39,319.54,317.56,316.31,312.30
2000-11-23 22:09:30+00:00,L7,343.04,343.34,346.06,337.87,317.79,311.87,306.13,317.37,312.68
2000-12-18 22:03:25+00:00,L7,387.51,370.72,385.57,367.49,343.31,334.82,337.24,345.66,338.29
2001-01-03 22:03:48+00:00,L7,,,,,352.51,338.05,333.65,336.07,332.93
2001-01-10 22:09:39+00:00,L7,346.08,341.20,346.21,352.91,328.07,320.47,323.32,324.23,317.51
2001-01-19 22:03:55+00:00,L7,357.72,338.08,367.64,359.40,329.04,332.41,332.90,326.75,330.44
2001-02-20 22:03:24+00:00,L7,339.02,342.59,355.46,353.39,324.51,333.95,331.47,328.40,334.22
2001-03-15 22:09:27+00:00,L7,367.46,359.43,378.78,371.35,331.04,334.25,331.07,328.60,337.95
2001-03-31 22:09:19+00:00,L7,394.55,375.79,396.38,388.03,365.55,360.12,359.26,355.11,351.67
2001-04-16 22:09:18+00:00,L7,381.82,374.70,375.72,386.50,342.69,342.21,335.58,326.91,332.14
2001-05-11 22:03:21+00:00,L7,,,,172.38,311.34,314.24,563.64,495.42,
2001-05-27 22:02:48+00:00,L7,469.99,479.03,460.50,475.17,446.14,482.90,453.25,452.36,458.39
2001-07-05 22:08:33+00:00,L7,,,,,,,,147.33,197.94
2001-07-14 22:02:21+00:00,L7,,463.08,462.12,495.78,454.07,438.52,428.63,439.89,416.26
2001-08-31 22:01:41+00:00,L7,334.54,,181.11,215.42,330.06,339.23,324.67,304.85,315.12
2001-09-23 22:07:39+00:00,L7,321.24,331.21,360.15,371.04,331.48,325.40,325.31,327.36,323.34
2001-10-02 22:01:16+00:00,L7,341.89,343.15,341.54,338.85,314.79,325.71,320.55,318.71,309.65
2001-11-03 22:01:22+00:00,L7,351.71,351.34,347.80,340.91,330.70,321.12,307.14,307.84,299.77
2001-12-21 22:01:41+00:00,L7,387.32,371.00,388.06,369.26,349.17,337.78,327.93,328.51,337.25
2002-01-29 22:07:57+00:00,L7,371.50,372.32,366.59,357.08,317.80,334.34,318.81,317.91,319.06
2002-02-07 22:01:54+00:00,L7,395.77,,,,,,,,
2002-04-03 22:07:57+00:00,L7,390.33,380.10,397.33,390.93,360.48,360.49,352.38,352.88,358.07
2002-05-14 22:02:07+00:00,L7,465.06,635.77,587.65,623.77,407.66,605.95,564.03,381.62,384.50
2002-05-30 22:02:01+00:00,L7,484.66,491.86,491.96,480.23,457.23,464.73,469.85,449.24,462.12
2002-07-08 22:07:36+00:00,L7,639.16,619.04,547.01,571.01,612.22,,292.21,351.18,408.83
2002-07-17 22:01:20+00:00,L7,525.41,524.09,547.60,573.76,578.85,588.86,595.75,583.45,556.60
2002-07-24 22:07:26+00:00,L7,578.65,641.43,447.17,627.24,519.92,558.39,488.75,485.16,484.83
2002-08-02 22:01:13+00:00,L7,399.90,408.07,383.53,385.76,346.40,348.94,332.14,322.36,338.60
2002-08-18 22:01:33+00:00,L7,,,,229.87,255.33,302.52,557.43,564.81,512.13
2002-10-05 22:00:43+00:00,L7,340.41,325.43,327.54,308.15,309.45,303.96,293.87,295.69,302.79
2002-11-13 22:07:06+00:00,L7,347.20,359.96,360.95,356.73,335.74,328.44,320.95,318.76,323.29
2003-01-25 22:01:30+00:00,L7,375.51,363.79,386.29,368.44,353.73,349.05,336.34,332.89,341.48
2003-02-26 22:02:04+00:00,L7,351.21,340.69,345.44,342.78,330.01,332.90,326.90,326.01,318.16
2003-03-05 22:07:55+00:00,L7,358.99,346.96,363.16,347.28,337.90,339.95,335.71,338.88,334.94
2003-04-06 22:07:56+00:00,L7,375.76,359.72,368.33,357.58,337.23,347.47,338.88,341.87,343.50
2003-04-15 22:02:09+00:00,L7,366.37,487.13,470.96,310.53,479.59,494.74,596.92,505.78,577.23
2003-05-24 22:07:53+00:00,L7,439.55,432.35,419.55,445.99,365.51,347.39,390.33,391.25,361.42
2003-07-20 22:01:56+00:00,L7,490.41,611.17,621.89,612.45,378.02,385.79,530.49,537.33,
2003-08-04 21:55:58+00:00,L5,410.19,399.13,395.63,355.86,339.56,334.50,318.94,,
2003-08-13 21:50:20+00:00,L5,362.04,396.27,330.39,313.66,307.05,310.17,323.59,297.75,276.03
2003-08-29 21:50:14+00:00,L5,,,,,,,,95.03,175.10
2003-09-05 21:56:31+00:00,L5,366.04,368.70,355.83,340.78,324.43,329.50,333.40,325.77,324.46
2003-09-14 21:50:30+00:00,L5,355.59,348.47,349.20,352.56,333.01,333.56,323.91,313.51,
2003-11-09 22:01:54+00:00,L7,346.48,341.38,344.87,338.76,329.16,318.39,320.33,308.31,
2004-01-04 21:52:10+00:00,L5,324.05,333.66,337.21,328.48,305.25,328.50,328.68,322.16,321.29
2004-01-19 22:08:11+00:00,L7,345.31,326.36,338.08,,,,,,
2004-03-23 22:08:28+00:00,L7,346.26,338.15,345.69,343.90,324.84,,,,
2004-04-08 22:08:24+00:00,L7,,,360.06,357.44,351.87,346.31,334.16,342.24,342.83
2004-04-16 21:58:55+00:00,L5,,,,222.17,318.88,333.65,314.52,310.01,196.62
2004-04-17 22:02:32+00:00,L7,324.04,,,306.23,353.63,365.41,356.52,328.32,319.02
2004-05-18 21:59:50+00:00,L5,,,,,,,,,
2004-05-26 22:08:21+00:00,L7,470.81,470.14,456.02,453.05,448.12,478.34,567.41,365.90,
2004-06-12 21:54:47+00:00,L5,420.04,580.96,570.43,536.82,449.44,511.11,407.83,310.07,359.19
2004-07-14 21:55:43+00:00,L5,508.83,496.26,496.08,424.20,639.62,591.07,617.18,552.24,481.19
2004-07-22 22:02:20+00:00,L7,614.64,644.49,599.39,530.11,549.98,,,349.51,489.43
2004-08-23 22:01:47+00:00,L7,,,375.47,371.29,337.26,334.67,297.12,315.47,324.85
2004-09-08 22:01:41+00:00,L7,405.03,398.73,391.16,386.90,371.99,370.50,366.49,,
2004-09-16 21:56:53+00:00,L5,329.42,321.86,322.87,316.27,311.94,305.67,320.75,318.47,301.18
2004-09-24 22:01:37+00:00,L7,,353.05,351.78,337.31,325.91,332.27,331.02,321.99,313.30
2004-10-18 21:57:35+00:00,L5,,,,,,,,,
2004-12-21 21:58:48+00:00,L5,,,,,,,,,
2005-01-06 21:59:00+00:00,L5,,,,,511.65,542.55,497.73,583.32,602.65
2005-02-07 21:59:26+00:00,L5,,,,,,,,,
2005-02-14 22:05:45+00:00,L5,375.02,371.52,384.86,373.82,358.62,351.81,340.10,336.25,335.31
2005-02-23 22:00:07+00:00,L5,349.88,362.53,363.60,352.12,337.75,340.71,339.39,339.52,346.81
2005-03-11 22:00:19+00:00,L5,345.24,353.04,350.67,344.15,323.19,330.25,328.56,322.74,328.19
2005-03-27 22:00:03+00:00,L5,,,553.50,546.48,545.09,560.83,553.62,536.53,483.77
2005-04-04 22:03:03+00:00,L7,372.76,,,348.59,344.07,338.46,332.59,334.16,340.42
2005-04-11 22:08:47+00:00,L7,378.44,374.36,,,,,,247.64,363.94
2005-04-12 22:00:30+00:00,L5,,,285.85,282.91,169.28,337.77,346.04,349.77,345.08
2005-04-20 22:02:56+00:00,L7,343.46,341.58,350.25,353.26,347.60,354.55,348.53,349.95,
2005-04-28 22:00:35+00:00,L5,607.09,568.42,,,331.14,334.04,333.44,331.43,603.30
2005-05-05 22:06:25+00:00,L5,,,,,,,319.99,331.48,335.76
2005-05-14 22:00:18+00:00,L5,,,,,,323.86,332.74,333.90,327.87
2005-05-30 22:00:27+00:00,L5,622.99,459.23,393.40,,,357.87,394.66,,
2005-06-07 22:02:55+00:00,L7,,,445.08,577.22,614.74,377.40,598.78,525.48,297.74
2005-06-15 22:00:58+00:00,L5,410.79,370.13,378.97,396.78,405.67,590.88,516.36,532.03,536.82
2005-06-23 22:02:49+00:00,L7,,,,,,,,,
2005-06-30 22:08:35+00:00,L7,597.91,643.32,591.84,608.07,614.69,,,,
2005-08-01 22:08:35+00:00,L7,,,,,,421.47,423.47,382.55,400.25
2005-08-17 22:08:30+00:00,L7,,,,199.39,335.36,315.27,290.68,311.99,318.14
2005-08-26 22:02:15+00:00,L7,379.59,372.23,386.30,370.23,347.30,341.24,331.51,324.01,
2005-09-02 22:08:22+00:00,L7,,,,,250.46,325.41,321.58,315.77,318.23
2005-09-11 22:02:29+00:00,L7,396.40,386.46,396.19,373.34,354.24,348.43,342.85,332.97,329.99
2005-09-19 22:01:32+00:00,L5,367.66,361.74,358.60,325.35,299.89,300.56,297.61,284.74,288.55
2005-10-05 22:01:05+00:00,L5,351.86,347.23,345.89,630.59,592.09,540.40,517.08,531.97,
2005-11-21 22:08:43+00:00,L7,,,,,,321.27,316.06,309.18,304.83
2005-11-22 22:01:34+00:00,L5,386.91,373.80,377.16,364.99,355.71,465.96,,,
2005-12-23 22:08:51+00:00,L7,344.21,316.86,360.18,356.22,329.46,,,,
2006-01-25 22:03:05+00:00,L5,341.31,354.43,354.96,479.78,492.84,501.25,499.90,485.82,324.48
2006-02-02 22:03:25+00:00,L7,383.15,374.24,377.50,367.43,356.53,362.09,,,
2006-02-10 22:03:27+00:00,L5,463.58,443.19,357.76,360.09,351.15,355.11,357.71,352.89,356.48
2006-02-25 22:09:16+00:00,L7,,,,,,342.37,341.97,346.91,348.95
2006-02-26 22:03:47+00:00,L5,,581.21,571.19,603.56,589.49,327.43,322.82,324.93,
2006-03-13 22:09:17+00:00,L7,337.94,348.56,358.10,353.25,349.41,342.56,338.31,348.64,
2006-05-09 22:03:04+00:00,L7,509.33,528.64,501.49,491.27,502.54,455.30,466.08,480.57,461.60
2006-05-17 22:05:09+00:00,L5,,,,,,,,,340.81
2006-06-01 22:09:14+00:00,L7,455.82,494.70,484.77,476.16,465.29,452.59,,,
2006-06-25 22:11:56+00:00,L5,,355.04,372.93,354.93,339.23,264.71,281.44,338.10,325.12
2006-06-26 22:02:56+00:00,L7,,,,,,,,,
2006-07-12 22:03:13+00:00,L7,,300.20,299.40,577.42,,,,419.86,406.76
2006-08-13 22:03:05+00:00,L7,,,,341.06,333.63,314.01,322.36,350.62,348.50
2006-08-21 22:06:31+00:00,L5,,,,,,,319.95,332.10,311.79
2006-08-28 22:12:47+00:00,L5,374.04,365.74,371.38,373.89,379.15,375.50,363.62,361.53,351.38
2006-10-16 22:02:55+00:00,L7,,,325.83,316.18,311.62,300.23,314.19,308.55,308.70
2006-10-24 22:07:38+00:00,L5,316.60,318.89,321.44,318.52,308.39,316.04,328.40,316.28,304.97
2006-10-31 22:13:29+00:00,L5,386.06,379.87,369.99,356.82,351.01,349.64,342.33,340.73,343.53
2006-11-01 22:03:10+00:00,L7,438.36,373.46,375.65,,,,341.60,331.09,323.04
2007-02-05 22:03:23+00:00,L7,352.22,346.38,,,175.09,341.98,343.30,342.75,338.64
2007-02-13 22:07:59+00:00,L5,353.49,348.21,355.81,352.37,347.55,343.52,349.75,348.85,347.48
2007-02-21 22:03:28+00:00,L7,379.76,375.75,381.56,370.16,358.58,349.13,356.98,,
2007-03-25 22:03:56+00:00,L7,383.39,370.91,382.85,385.88,355.94,359.50,,,
2007-05-28 22:03:40+00:00,L7,478.33,465.70,,,,361.68,481.26,436.53,536.32
2007-09-08 22:09:02+00:00,L7,,,,351.26,344.57,342.81,332.71,341.17,330.54
2007-09-09 22:06:33+00:00,L5,349.70,363.25,361.70,337.14,321.79,330.77,330.08,330.09,324.67
2007-09-17 22:02:48+00:00,L7,384.56,,,279.70,360.05,356.72,356.23,342.87,337.23
2007-10-02 22:12:06+00:00,L5,381.74,381.57,378.92,350.39,339.10,350.24,340.65,328.66,320.67
2007-12-22 22:03:44+00:00,L7,,,364.35,353.82,343.50,335.17,334.58,349.24,346.01
2008-01-23 22:03:21+00:00,L7,345.26,346.38,349.81,347.47,325.87,332.22,337.77,,
2008-03-27 22:03:33+00:00,L7,573.49,435.48,480.07,463.16,321.35,230.78,191.22,,
2008-04-12 22:03:08+00:00,L7,389.95,378.09,390.20,381.86,360.87,359.03,357.56,,
2008-04-19 22:09:18+00:00,L7,345.54,,,,,,,,328.16
2008-05-05 22:09:14+00:00,L7,,,,,341.77,302.31,353.56,341.41,344.85
2008-05-14 22:03:00+00:00,L7,,411.16,596.76,626.14,554.48,538.38,591.13,411.23,386.45
2008-05-30 22:03:17+00:00,L7,,,496.42,501.89,604.94,607.35,463.65,523.87,508.77
2008-06-15 22:03:08+00:00,L7,,,,,,,,,145.74
2008-07-01 22:02:34+00:00,L7,568.44,626.24,636.63,551.66,614.99,591.23,543.78,525.52,514.86
2008-07-17 22:02:46+00:00,L7,,,271.04,262.45,481.16,280.38,314.50,406.89,368.99
2008-08-09 22:08:23+00:00,L7,411.08,399.05,403.71,379.45,360.17,337.34,,,
2008-08-18 22:02:32+00:00,L7,435.15,444.02,533.90,531.78,364.05,400.96,393.74,418.94,426.51
2008-09-10 22:08:08+00:00,L7,,,,371.99,354.55,342.03,335.55,328.37,334.94
2008-10-05 22:02:06+00:00,L7,384.31,374.92,367.88,,,342.86,328.31,319.11,317.86
2008-10-28 22:08:05+00:00,L7,356.52,357.19,355.72,343.21,337.63,335.06,,,
2009-01-01 21:57:43+00:00,L5,391.97,396.93,401.03,542.95,536.43,523.58,517.74,509.54,521.99
2009-02-01 22:08:58+00:00,L7,,,376.14,358.97,335.77,338.29,333.01,336.89,339.55
2009-02-02 21:58:34+00:00,L5,376.19,373.37,370.59,360.06,349.46,349.43,352.55,347.94,348.69
2009-02-17 22:09:07+00:00,L7,389.20,391.75,398.99,386.65,372.07,370.65,,,
2009-03-14 22:03:09+00:00,L7,362.07,364.11,,,,353.96,356.98,356.21,358.90
2009-05-01 22:03:49+00:00,L7,,,393.93,389.62,374.58,366.72,357.10,352.69,342.92
2009-05-08 22:09:37+00:00,L7,,,,,,421.90,428.51,544.34,539.29
2009-06-18 22:03:49+00:00,L7,411.66,,,,397.26,394.07,364.58,341.41,340.59
2009-08-05 22:03:13+00:00,L7,485.36,582.02,602.58,603.68,,,283.22,274.10,469.55
2009-10-24 22:03:42+00:00,L7,383.29,376.45,390.64,,,164.13,360.13,357.82,353.21
2010-02-04 22:10:59+00:00,L7,,,,,369.77,364.77,348.10,343.94,350.43
2010-02-13 22:04:54+00:00,L7,339.42,346.83,352.40,349.70,343.01,342.41,339.67,325.00,
2010-02-21 22:04:20+00:00,L5,399.47,386.02,388.00,390.65,372.91,375.11,364.90,352.59,358.35
2010-03-17 22:05:09+00:00,L7,331.28,320.64,335.27,331.44,320.45,326.02,,,
2010-05-04 22:05:35+00:00,L7,,,,,274.66,337.77,359.10,349.81,343.83
2010-07-07 22:05:37+00:00,L7,409.42,612.74,593.23,620.87,618.20,608.36,503.77,530.44,518.58
2010-07-14 22:11:24+00:00,L7,351.74,367.01,427.81,417.20,445.30,429.43,448.37,426.74,419.11
2010-08-31 22:11:28+00:00,L7,395.49,,,,,,357.51,352.28,344.28
2010-10-02 22:11:25+00:00,L7,394.86,379.98,392.34,385.25,358.92,350.74,354.89,,
2010-10-11 22:05:45+00:00,L7,,352.26,355.98,350.31,331.38,331.53,327.52,334.76,331.18
2010-12-30 22:06:34+00:00,L7,,374.30,372.98,364.73,349.30,344.67,348.02,342.45,338.13
2011-01-07 22:02:56+00:00,L5,378.24,371.23,377.00,368.64,358.49,353.54,353.88,349.95,343.50
2011-01-23 22:03:20+00:00,L5,386.52,378.61,377.13,371.57,368.86,364.08,360.40,353.77,351.90
2011-01-31 22:06:48+00:00,L7,347.58,342.68,345.85,,,,322.85,329.24,324.71
2011-02-08 22:03:23+00:00,L5,368.89,368.49,372.97,373.83,359.52,352.47,347.73,350.61,340.95
2011-02-15 22:09:10+00:00,L5,368.17,368.30,369.88,355.56,338.92,339.05,339.39,338.18,340.14
2011-02-16 22:06:51+00:00,L7,343.76,349.58,356.48,352.87,,,,344.37,344.31
2011-03-04 22:06:57+00:00,L7,331.53,332.76,335.33,324.65,312.96,311.86,,,232.40
2011-03-11 22:12:45+00:00,L7,,,,286.96,362.56,368.73,368.04,372.58,370.29
2011-03-12 22:02:55+00:00,L5,390.22,385.78,395.37,388.20,370.59,373.77,361.58,364.94,359.96
2011-03-28 22:02:50+00:00,L5,339.03,339.75,346.28,345.91,338.00,339.41,341.11,341.34,340.18
2011-08-02 22:12:38+00:00,L7,,483.18,485.69,419.56,503.58,400.33,408.17,398.96,406.95
2011-08-18 22:12:35+00:00,L7,391.29,359.93,394.89,392.68,371.35,,,,
