dates,nzd0336-0000,nzd0336-0001,nzd0336-0002,nzd0336-0003,nzd0336-0004,nzd0336-0005,nzd0336-0006,nzd0336-0007,nzd0336-0008,satname
1999-08-17 22:12:02+00:00,375.44,,,376.29,346.02,343.09,309.67,315.45,324.75,L7
1999-08-26 22:06:20+00:00,369.45,338.57,,372.48,345.02,335.94,318.57,313.38,317.35,L7
1999-10-13 22:06:00+00:00,366.68,348.39,366.08,363.09,340.57,335.41,320.68,315.29,313.36,L7
1999-11-21 22:12:00+00:00,367.22,353.75,368.48,363.22,338.31,332.18,317.64,315.44,313.00,L7
2000-03-21 22:05:37+00:00,359.88,361.34,368.48,345.59,327.95,322.93,315.52,313.92,309.87,L7
2000-04-13 22:11:30+00:00,360.59,364.45,372.48,346.23,327.34,323.62,318.49,317.57,319.72,L7
2000-05-24 22:04:58+00:00,356.46,,354.66,328.84,325.25,324.18,323.47,318.41,323.62,L7
2000-08-12 22:04:05+00:00,356.46,,354.66,328.84,325.25,324.18,323.47,312.51,311.99,L7
2000-08-19 22:10:13+00:00,361.50,324.47,362.82,328.84,325.25,337.89,319.47,312.51,316.08,L7
2000-09-13 22:04:02+00:00,363.25,339.05,359.27,335.94,324.62,330.54,314.60,306.58,316.08,L7
2000-11-07 22:09:29+00:00,368.66,347.75,357.46,348.80,328.00,331.47,309.94,302.21,310.07,L7
2000-11-23 22:09:30+00:00,366.83,349.27,363.83,350.79,327.41,328.40,310.36,307.38,312.10,L7
2000-12-18 22:03:25+00:00,367.74,351.71,365.59,351.24,329.52,328.39,314.77,314.06,316.36,L7
2001-01-03 22:03:48+00:00,367.74,351.71,365.59,351.24,332.90,329.12,317.26,317.07,318.47,L7
2001-01-10 22:09:39+00:00,368.04,352.20,365.50,355.91,333.91,329.23,319.13,319.10,319.34,L7
2001-01-19 22:03:55+00:00,367.07,350.47,366.20,357.03,333.44,329.80,320.98,320.19,320.86,L7
2001-02-20 22:03:24+00:00,364.92,354.48,364.82,358.82,333.34,326.76,324.14,324.31,327.03,L7
2001-03-15 22:09:27+00:00,362.80,354.19,367.54,361.04,333.50,329.29,327.50,328.76,327.88,L7
2001-03-31 22:09:19+00:00,364.89,355.81,369.65,362.68,336.29,332.05,330.53,331.19,330.02,L7
2001-04-16 22:09:18+00:00,366.05,357.50,369.74,364.66,336.63,332.80,330.84,330.57,330.04,L7
2001-05-11 22:03:21+00:00,366.07,356.54,370.11,365.92,334.34,332.02,332.23,332.06,331.92,L7
2001-08-31 22:01:41+00:00,365.38,363.25,374.20,371.09,334.26,336.38,336.38,327.61,332.96,L7
2001-09-23 22:07:39+00:00,369.30,353.46,367.46,370.37,334.16,334.45,334.79,327.14,329.15,L7
2001-10-02 22:01:16+00:00,363.81,349.47,358.82,365.10,327.35,330.47,327.83,320.76,321.36,L7
2001-11-03 22:01:22+00:00,359.33,344.85,353.96,355.03,326.49,327.58,321.97,317.24,314.52,L7
2001-12-21 22:01:41+00:00,362.66,349.30,359.55,355.20,333.02,331.40,322.28,318.61,318.19,L7
2002-01-29 22:07:57+00:00,369.06,356.55,364.67,359.86,332.27,333.43,322.86,319.66,319.49,L7
2002-02-07 22:01:54+00:00,374.32,356.55,364.67,359.86,332.27,333.43,322.86,319.66,319.49,L7
2002-04-03 22:07:57+00:00,381.23,369.36,375.88,365.62,340.07,338.90,326.91,327.13,328.89,L7
2002-05-14 22:02:07+00:00,386.06,373.43,382.53,370.73,341.64,343.47,332.49,345.67,350.16,L7
2002-07-08 22:07:36+00:00,390.53,378.83,385.62,378.24,341.25,349.25,336.97,353.90,370.62,L7
2002-08-02 22:01:13+00:00,389.05,387.33,380.97,377.42,347.98,349.98,338.71,352.55,385.48,L7
2002-08-18 22:01:33+00:00,383.28,387.33,380.97,377.42,347.98,334.83,338.71,352.55,385.48,L7
2002-10-05 22:00:43+00:00,380.24,372.51,363.61,356.26,332.58,321.83,316.03,341.54,371.44,L7
2002-11-13 22:07:06+00:00,366.89,367.00,360.85,354.27,332.56,322.78,316.97,324.45,349.20,L7
2003-01-25 22:01:30+00:00,364.63,363.67,363.68,353.73,335.81,326.62,320.49,317.09,323.04,L7
2003-02-26 22:02:04+00:00,356.37,349.06,357.29,346.60,333.52,329.70,320.35,319.17,322.27,L7
2003-03-05 22:07:55+00:00,358.70,349.67,359.90,348.40,335.23,332.47,323.96,323.66,325.34,L7
2003-04-06 22:07:56+00:00,359.33,352.85,362.91,352.35,337.81,338.60,331.04,330.96,331.55,L7
2003-04-15 22:02:09+00:00,365.51,352.85,362.91,349.99,337.81,338.60,331.04,330.96,331.55,L7
2003-05-24 22:07:53+00:00,381.15,352.07,364.81,349.94,343.91,342.51,334.08,334.54,339.27,L7
2003-07-20 22:01:56+00:00,381.15,352.07,364.81,349.94,348.42,348.71,334.08,334.54,339.27,L7
2003-08-04 21:55:58+00:00,386.60,360.62,366.74,347.05,345.91,346.16,329.58,336.85,340.04,L5
2003-08-13 21:50:20+00:00,385.16,369.41,361.79,343.72,341.31,341.84,329.25,328.17,340.04,L5
2003-09-05 21:56:31+00:00,388.85,379.34,360.28,339.13,339.50,340.34,327.85,322.63,341.96,L5
2003-09-14 21:50:30+00:00,383.77,372.90,357.69,341.01,338.42,339.24,326.92,320.18,341.96,L5
2003-11-09 22:01:54+00:00,380.26,371.61,356.33,341.65,338.64,336.27,324.46,313.35,341.54,L7
2004-01-04 21:52:10+00:00,364.26,366.62,355.01,341.61,331.32,334.69,325.87,315.95,324.40,L5
2004-01-19 22:08:11+00:00,364.10,362.32,354.63,341.61,324.70,327.18,325.87,315.95,324.40,L7
2004-03-23 22:08:28+00:00,355.36,343.36,353.33,349.82,326.13,329.94,329.38,320.11,325.49,L7
2004-04-08 22:08:24+00:00,355.36,343.36,355.13,352.38,332.89,335.78,331.26,327.77,334.59,L7
2004-04-16 21:58:55+00:00,355.36,343.36,355.13,352.38,331.88,337.18,328.52,324.78,334.59,L5
2004-04-17 22:02:32+00:00,353.76,343.36,355.13,347.46,337.30,344.69,328.52,326.89,331.73,L7
2004-05-26 22:08:21+00:00,372.43,340.50,354.00,345.36,337.22,349.42,329.40,336.55,331.73,L7
2004-06-12 21:54:47+00:00,380.92,340.50,354.00,345.36,337.22,349.42,329.40,336.55,338.85,L5
2004-07-22 22:02:20+00:00,396.08,343.29,357.61,346.68,343.59,354.52,327.66,340.58,343.30,L7
2004-08-23 22:01:47+00:00,396.08,343.29,359.03,348.91,340.76,354.52,315.78,335.54,337.41,L7
2004-09-08 22:01:41+00:00,397.03,343.29,366.23,355.74,340.76,358.10,315.78,335.54,337.41,L7
2004-09-16 21:56:53+00:00,388.13,336.62,359.82,351.34,337.04,358.10,318.09,333.71,331.01,L5
2004-09-24 22:01:37+00:00,394.70,343.12,360.51,349.73,336.97,353.39,321.01,332.46,328.34,L7
2005-02-14 22:05:45+00:00,368.21,349.76,362.64,354.13,332.05,349.75,321.35,322.14,317.76,L5
2005-02-23 22:00:07+00:00,368.67,355.84,366.21,357.16,336.46,349.51,334.70,330.94,326.04,L5
2005-03-11 22:00:19+00:00,359.44,357.41,361.77,352.83,335.53,341.73,334.59,330.42,327.59,L5
2005-04-04 22:03:03+00:00,368.31,366.93,372.77,361.67,344.41,343.34,337.44,335.44,339.96,L7
2005-04-11 22:08:47+00:00,372.07,370.03,372.77,361.67,344.41,343.34,337.44,335.44,345.27,L7
2005-04-12 22:00:30+00:00,372.07,370.03,372.77,361.67,344.41,342.16,339.11,338.26,345.20,L5
2005-04-20 22:02:56+00:00,369.27,365.69,369.51,362.17,346.14,345.02,341.27,340.80,345.20,L7
2005-04-28 22:00:35+00:00,369.27,365.69,369.51,362.17,343.09,343.04,339.84,339.15,345.20,L5
2005-05-05 22:06:25+00:00,369.27,365.69,369.51,362.17,343.09,343.04,338.06,338.89,344.64,L5
2005-05-14 22:00:18+00:00,369.27,365.69,369.51,362.17,343.09,340.13,337.13,337.99,342.17,L5
2005-05-30 22:00:27+00:00,369.27,365.69,371.73,362.17,343.09,341.39,337.13,337.99,342.17,L5
2005-06-07 22:02:55+00:00,369.27,365.69,371.73,362.17,343.09,345.73,337.13,337.99,337.84,L7
2005-06-15 22:00:58+00:00,369.27,365.34,371.40,366.17,343.09,345.73,337.13,337.99,337.84,L5
2005-08-17 22:08:30+00:00,371.09,365.79,371.08,367.38,341.78,343.40,332.75,336.41,337.04,L7
