,dates,jap0265-0000,jap0265-0001,jap0265-0002,jap0265-0003,jap0265-0004,jap0265-0005,jap0265-0006,jap0265-0007,jap0265-0008,jap0265-0009,jap0265-0010,jap0265-0011,jap0265-0012,jap0265-0013,jap0265-0014,jap0265-0015,jap0265-0016,jap0265-0017,jap0265-0018,jap0265-0019,jap0265-0020,jap0265-0021,jap0265-0022,jap0265-0023,jap0265-0024,jap0265-0025,jap0265-0026,jap0265-0027,jap0265-0028,jap0265-0029,jap0265-0030,jap0265-0031,jap0265-0032,jap0265-0033,jap0265-0034,jap0265-0035,jap0265-0036,jap0265-0037,jap0265-0038,jap0265-0039,jap0265-0040,jap0265-0041,jap0265-0042,jap0265-0043
0,1984-06-18 01:03:06+00:00,172.12877589637034,170.66142876689423,,,,,,139.57366551098767,140.53563336368939,,,,,,,,,,,,,,,,,,108.6215806168699,,123.37529719858247,123.0954735649528,,113.69531114122752,124.16186721404385,113.57120166673835,112.08680354342226,,,,,112.29886026177994,121.72657385125027,119.83647764063737,112.61532414590981,126.01879455395182
1,1984-09-06 01:04:50+00:00,205.2377908949797,194.26043128601083,195.3675985428026,184.3334482903069,178.3547470948308,178.98645575870762,176.915509512886,171.52315247018126,160.40395860137673,157.47308770367775,152.94657960875725,151.9670551344942,154.90238701655207,156.4394338310769,159.28660084681545,153.39003251977783,152.83851290269476,154.57711879891158,159.30658155086445,152.464109105721,156.2139730972531,164.70624093612577,158.2781289513198,152.37383993277106,153.14838931702857,144.81092141633417,134.52356072298855,149.21354043364695,152.76950306621777,146.6000687651849,142.9047452532341,138.5317927868967,139.33849021506762,132.98953837534916,138.50480311821872,148.84533054924646,144.12037917093627,139.11917616560456,143.22830366588337,143.47374933464533,145.43671800966266,135.40991199263206,129.95042461167407,137.54861369854132
2,1984-09-22 01:05:16+00:00,208.94998504065728,204.07846754100098,195.6425294804331,188.3867626895635,188.44808576714965,183.14819396656029,188.6079305418133,177.05210907484636,166.68146973359438,157.8800332917363,156.7708459722512,166.26700130566834,166.07225281446807,169.18469137292524,165.32324972820564,166.8097299470864,159.4436448222606,167.81954349153202,157.1722976559426,162.01856378570446,161.88413841132507,170.955358019573,157.31233121821376,164.2686061095027,150.56034030706226,159.2693562623095,159.74138548143688,157.74623265525634,161.15259771464508,156.88694253043496,157.9038259232771,149.0010983638012,156.65886328853503,148.89936087458375,151.12554996324366,145.53614107272324,144.08497682829284,138.1487158999158,146.09833085439942,143.1076652671972,146.50903085802815,136.78666317253766,130.64018475366672,137.05089333206462
3,1984-10-08 01:05:16+00:00,203.69735028432396,203.2377708811549,194.07453465595012,185.44537454809665,183.33320685826502,183.01155994413054,186.10097845878903,176.16555671579627,165.26758363003907,156.81949587015097,152.82673293798962,152.61097471398753,156.40292759567077,152.6758432118825,167.63757259897545,163.19479848608006,166.56809165423707,165.56689014603114,164.18292456411604,172.4877781502677,168.3773389125806,171.77927760470817,166.4575164045942,164.3097735413845,162.89877372488374,162.01488474473436,159.530228919885,158.36925275071238,160.37487812352921,162.76494099443366,151.75412798030484,153.04829376029016,150.1365755522566,149.65374883475744,149.77923931923735,149.47507521017766,148.47181909053805,142.56508435416205,144.2303316790498,141.56218378572035,137.41188593780504,139.46852907989063,134.2109954427285,147.64105739265128
4,1984-10-24 01:05:11+00:00,198.20691278963588,181.69774057814047,180.1449926530622,175.36955246415806,172.2794259845201,172.46429199963262,177.8067915096228,164.24813053353822,143.21534588104072,146.30821746510543,145.00354238360057,144.6809899163492,144.33596285870502,143.31314153550815,141.31263566129266,135.16863019061748,135.13487265698421,137.7187475143907,,,,,,131.42462054686547,147.39598232046222,132.90635167758586,141.04498821116587,128.96496592148392,142.59667611888938,138.43607215614432,137.16567135043945,133.43181826422884,135.32883725127397,138.3299513365901,123.66440479101887,99.40727447450065,103.96931162785584,,,,,,,
5,1985-01-12 01:05:29+00:00,199.619232245896,194.97085017871834,186.14041401583214,181.99164237668347,178.5565883724276,171.97658470509208,182.31206996084143,166.1363211874696,159.01317489449667,146.92926599556574,146.69271013171476,143.47832609810052,146.25046147195835,149.21230059002767,160.18458071669832,159.63586069975682,146.9211714858794,154.3556390965119,,,,,,,142.86039905160672,,132.63855926037908,142.51873155793962,147.43306694297323,137.06859442807297,146.40828425588776,145.38250057236746,131.82846993252824,135.53304083898516,139.72158332233582,137.0848938594571,140.51424576315978,133.20216249077853,132.80732051923462,132.1276782641156,135.04781442493768,127.24401114190766,123.2044410190207,136.38736892267877
6,1985-06-05 01:05:16+00:00,187.55137906621678,188.5527906474681,182.5830045831302,179.9580827129186,174.2206856999452,172.78570684622986,178.14125893848853,170.49999733992072,160.14216244491226,154.8956389006487,147.62485463023688,145.88356271155004,143.10173326754182,150.22343064811716,149.20019816167778,141.0988791078001,141.78209120122804,141.7273838741387,139.23970393615176,149.38993081677214,149.73783852233342,155.98097099520865,154.3934614706465,153.85362786208952,156.25881734446574,159.65146889377363,153.74965084287712,156.2225995356064,159.64616915203393,155.69938401974238,154.70336646692814,148.84488558425832,146.91747391475482,148.00419164752054,146.21727051821856,145.08727715660248,133.10329416739086,130.91236598434992,140.91396278399193,130.98420319198289,136.99244406055513,124.13396574268477,122.83315243634988,130.88198627189558
7,1985-07-23 01:04:38+00:00,183.1993224171442,169.52218335917732,164.5201992351384,163.37682055260416,161.63523313552716,160.03544808531925,164.36810362583662,163.42431253634524,143.57730814594825,136.26482178280673,123.0291049012676,123.36117872216323,123.61574648390066,,97.27437414017393,109.8508984390428,,,,,,,,,,,,,,140.72453046656253,130.75021564568112,,119.20699377190992,120.0717299807896,118.61517382679577,130.94653792764325,117.97192894227442,118.02796513044021,120.12294546055091,118.2255290249777,109.39700651150484,114.00974574817707,111.7353117192377,116.61603508164428
8,1985-08-08 01:04:29+00:00,176.1658557223657,166.19814799034663,168.3357296918412,162.4294099667301,157.760915159856,159.6204710003321,153.35647177152237,132.93606004199432,126.9130504793277,117.52966430423878,101.61012186081005,109.59921149593275,113.30668793141966,,118.6569374584275,104.52375576932451,115.57256257610122,,,,,,,,,,,,,,135.83014110364047,129.84797915976952,115.91603227857087,128.86213016036552,,,,,,,,,,110.48604897125914
9,1985-08-24 01:04:19+00:00,191.2699295110266,183.03700740338815,175.75605503436233,172.2676769121011,171.10135905054833,166.71802497880816,174.45282674248827,161.30236811547738,153.03959538992416,149.68136632269392,145.299567423853,140.36668772911634,149.37197425858312,149.70915397418506,155.46154804069698,152.77810887607953,,,,,,,,,,,,,147.94306544225407,138.57580759276655,142.65860205835114,139.13245304428452,137.66853492070794,143.88880778392402,146.70311933239535,147.57998567291278,149.87009502883726,135.63232487086094,,,,,,
