,dates,jap0265-0000,jap0265-0001,jap0265-0002,jap0265-0003,jap0265-0004,jap0265-0005,jap0265-0006,jap0265-0007,jap0265-0008,jap0265-0009,jap0265-0010,jap0265-0011,jap0265-0012,jap0265-0013,jap0265-0014,jap0265-0015,jap0265-0016,jap0265-0017,jap0265-0018,jap0265-0019,jap0265-0020,jap0265-0021,jap0265-0022,jap0265-0023,jap0265-0024,jap0265-0025,jap0265-0026,jap0265-0027,jap0265-0028,jap0265-0029,jap0265-0030,jap0265-0031,jap0265-0032,jap0265-0033,jap0265-0034,jap0265-0035,jap0265-0036,jap0265-0037,jap0265-0038,jap0265-0039,jap0265-0040,jap0265-0041,jap0265-0042,jap0265-0043
0,1984-06-18 01:03:06+00:00,170.52432180831315,168.7227134104918,,,,,,137.63495015458523,138.51262603526942,,,,,,,,,,,,,,,,,,107.12063969578413,,121.8743562774967,121.59453264386703,,112.43776604518268,122.90432211799902,112.07026074565258,110.58586262233649,,,,,110.79791934069416,120.2256329301645,118.3355367195516,111.11438322482404,124.51785363286605
1,1984-09-06 01:04:50+00:00,209.72006403662323,199.67651133216341,200.78367858895518,189.33290679444775,182.68761113175287,183.46872890035115,181.91496801702684,176.93923251633385,166.0555203886664,161.95536084532128,157.9460381128981,155.6809385947131,158.32306915096422,160.772297867999,163.47969507609486,157.45209255439227,157.03160713197417,158.40023412560754,162.63955388695834,156.65720333500042,160.4070673265325,168.21937393903556,162.21709625761258,155.7945220671832,157.34148354630798,148.32405441924396,138.71665495226796,153.40663466292636,156.96259729549718,150.7931629944643,147.0978394825135,142.04492578980648,142.85162321797742,137.18263260462857,142.69789734749813,152.17830288534034,148.31347340021568,143.31227039488397,147.42139789516278,147.66684356392474,149.62981223894207,139.60300622191147,134.14351884095348,141.74170792782073
2,1984-09-22 01:05:16+00:00,214.5857318918034,210.88832831946917,202.4523902589013,194.67278802353417,193.89597438992422,188.7839408177064,194.89395587578394,183.86196985331455,173.78741141547425,163.51578014288242,163.05687130622186,170.9366201251894,170.3732175166585,174.6325799956998,170.59540000831007,171.91712553093754,164.71579510236504,172.62650404103897,161.36298121192303,167.29071406580888,167.1562886914295,175.37256501101183,162.2649572389179,168.56957081169315,155.8324905871667,163.68656325374832,165.0135357615413,163.01838293536076,166.4247479947495,162.1590928105394,163.17597620338154,153.41830535524002,161.07607027997386,154.17151115468818,156.39770024334808,149.72682462870367,149.35712710839726,143.42086618002023,151.37048113450385,148.37981554730163,151.78118113813258,142.05881345264208,135.91233503377114,142.32304361216904
3,1984-10-08 01:05:16+00:00,207.701670542229,208.07632452612347,198.9130883009187,189.91173175883688,187.20404977423988,187.0158802020356,190.56733566952926,181.00411036076486,170.31650917261499,160.82381612805602,157.29309014872985,155.92884007053743,159.4588562135457,156.54668612785736,171.383549614435,166.8237137198065,170.3140686696966,168.9823397777737,167.16049603794286,176.23375516572725,172.12331592804014,174.91779888793104,169.9764645100259,167.3657021592594,166.64475074034328,165.15340602795723,163.27620593534454,162.11522976617192,164.12085513898876,166.5109180098932,155.5001049957644,156.18681504351304,153.27509683547947,153.39972585021698,153.5252163346969,152.4526466840045,152.2177961059976,146.3110613696216,147.97630869450936,145.3081608011799,141.15786295326458,143.21450609535017,137.95697245818803,151.38703440811082
4,1984-10-24 01:05:11+00:00,201.5475341514653,185.73432472368432,184.18157679860605,179.0956301369678,175.50869330095517,175.80491336146204,181.53286918243253,168.28471467908207,147.4274336850865,149.64883882693485,148.7296200564103,147.44893333043643,146.88538442431167,146.54240885194324,144.43773306429438,138.1960682997754,138.25997005998593,140.56810102889227,,,,,,133.97404211247212,150.52107972346394,135.52467652874944,144.1700856141676,132.09006332448564,145.7217735218911,141.56116955914604,140.29076875344117,136.05014311539242,137.94716210243755,141.45504873959183,126.78950219402057,101.8913262563738,107.09440903085755,,,,,,,
5,1985-01-12 01:05:29+00:00,195.73820724634885,190.28127830426553,181.45084214137933,177.66280680026549,174.80493087286536,168.09555970554493,177.98323438442344,161.4467493130168,154.11970859071982,143.0482409960186,142.36387455529677,140.26261966990432,143.2886266038829,145.46064309046542,156.55394442679938,156.1186817939172,143.29053519598045,151.0453530674864,,,,,,,139.22976276170778,,129.00792297048014,138.88809526804067,143.80243065307428,133.43795813817403,142.77764796598882,142.34061611326294,128.7865854734237,131.9024045490862,136.09094703243687,134.19900347517847,136.88360947326083,129.5715262008796,129.17668422933568,128.49704197421664,131.41717813503874,123.61337485200872,119.57380472912176,132.75673263277983
6,1985-06-05 01:05:16+00:00,189.30441155678716,190.67103824024062,184.7012521759027,181.91338818317018,175.9152837741632,174.53873933680023,180.0965644087401,172.61824493269324,162.35250775910967,156.64867139121907,149.58016010048846,147.33607534659404,144.4395738524508,151.91802872233518,150.84013178188877,142.68756480237948,143.42202482143904,143.22261746903695,140.54324091631946,151.02986443698313,151.37777214254442,157.3549694337638,155.9340051744811,155.1914684469985,157.89875096467674,161.0254673323288,155.3895844630881,157.8625331558174,161.28610277224493,157.33931763995338,156.34330008713914,150.21888402281348,148.29147235330998,149.64412526773154,147.85720413842955,146.3908141367702,134.74322778760185,132.55229960456091,142.55389640420293,132.62413681219388,138.63237768076613,125.77389936289575,124.47308605656086,132.52191989210658
7,1985-07-23 01:04:38+00:00,180.2005672498795,165.89868753206582,160.8967034080269,160.032055173732,158.73643647383795,157.03669291805454,161.02333824696447,159.80081670923374,139.79626902200582,133.26606661554203,119.68433952239545,120.87649586928677,121.32722280361972,,94.46908704821664,107.13327656870916,,,,,,,,,,,,,,137.91924337460523,127.94492855372383,,116.85661810027003,117.2664428888323,115.80988673483847,128.71669434172847,115.16664185031712,115.22267803848291,117.31765836859361,115.4202419330204,106.59171941954754,111.20445865621977,108.9300246272804,113.81074798968699
8,1985-08-08 01:04:29+00:00,174.6728026624484,164.3940422096132,166.53162391110777,160.7640815537454,156.31763053526927,158.12741794041477,151.69114335853766,131.1319542612609,125.03050531682324,116.03661124432145,99.94479344782535,108.3621103891441,112.16725270148275,,117.26021040237582,103.17067643377443,114.17583552004953,,,,,,,,,,,,,,134.43341404758877,128.67774838307756,114.7458015018789,127.46540310431384,,,,,,,,,,109.08932191520745
9,1985-08-24 01:04:19+00:00,191.78341041997248,183.65746350169778,176.37651113267196,172.8404056182331,171.59772392919604,167.23150588775405,175.02555544862025,161.922824213787,153.68702784033422,150.1948472316398,145.872296129985,140.7921433393858,149.76384126804183,150.20551885283277,155.94190114906573,153.24345094981174,,,,,,,,,,,,,148.4234185506228,139.0561607011353,143.13895516671988,139.53491105399888,138.0709929304223,144.36916089229277,147.1834724407641,147.9618048103341,150.350448137206,136.1126779792297,,,,,,
10,1985-09-09 01:04:07+00:00,191.43651904292568,181.74069932115188,182.35306284352893,180.86810554395535,174.78369728527286,180.336902528619,174.2509100994095,169.7578442405249,156.52168428861427,150.01310892553204,146.84416094702414,143.96579396454425,150.3574797957886,148.17146884912458,156.89747019122063,147.80489286733842,,151.40809358247958,156.5207029080034,159.07526336026433,161.59845474280078,165.4623522629398,161.46598155573824,156.73281679441982,157.59063814382299,143.85419306909876,155.11828137437254,147.08162553561067,152.2541991745511,148.62876541340336,146.61541543117858,142.14292829103863,143.7455023296291,144.26436086079792,140.60490248333014,144.76327510007025,136.21841191598023,133.4864461435245,133.4120387928986,131.52661558044002,132.21193727689055,127.10215279038522,125.46243644397147,129.2672484524881
11,1985-11-12 01:03:44+00:00,,,,,,,,,,,,,,,,,,,,,,155.69073265777934,,,,,,,,,,,147.08290843064603,151.92234784962076,144.26866291274104,147.8914692514899,141.59794645578685,132.25308121638898,128.75374710306602,125.80904338908947,126.64159614854519,120.44898180093998,109.41118299056973,121.75013822140487
12,1986-05-07 01:00:03+00:00,200.2917874851961,184.15605184179452,181.56572291630079,181.93805644752265,177.67003292068517,181.95454204172518,182.15352284185286,172.83678624699525,168.030153596032,155.048205162999,151.07039890767805,146.6975447732337,144.4802869149433,148.58793494270336,153.13481171848844,150.0616739467107,147.4251681889902,151.08449045909603,152.9277009598446,153.17044102731452,159.05675248759587,161.95627879236122,161.8471980305493,162.12924392991204,156.97830433972155,154.72639841494453,158.12066663941954,158.6852173663397,156.9160389950893,155.7463319654616,150.27518749754654,152.71253608547502,143.55414911435804,150.24911922417468,143.40063494350204,143.0870356065648,146.75072818984663,140.9230911634129,134.28850117195122,128.6423132362459,131.69395557661016,125.70008789571175,126.9372426105453,136.86385449384477
13,1986-05-23 00:59:37+00:00,191.6894817234998,187.21121206852087,180.00935738040565,176.40394169222282,169.54865168932986,165.07191834533643,167.642434928819,155.8552601255878,149.3568904195034,142.66510689336906,132.94204424440295,113.79612313936792,115.57908300293877,,,,,,,,,154.1295923783679,118.49260675660572,,,,120.86995780904505,,114.63902623249473,128.2219107039167,134.40070958504617,132.98881084883567,125.77039670170764,133.30343549367052,144.462433962614,144.08645613596826,136.6493870468126,123.64565064558246,122.61362921994947,125.09451388990624,124.61844476668409,120.65386653756798,124.07686690419933,129.70938997656452
14,1986-06-08 00:59:08+00:00,197.6672483024087,190.51681381541277,181.96059375830208,179.29347183737602,171.7416775706293,171.84007308201728,180.95174144432696,173.62737489131416,165.92085725903692,151.3060776502388,153.60132578895997,144.4923846503103,149.90731088519564,144.0778564094582,156.72797115126312,153.47346476592776,144.11155751195793,157.42946117415553,150.12049220624735,148.6142445716306,153.23516648104277,162.3198788932928,154.25940504239577,150.4985752857532,147.906742425466,149.43903577729824,147.14575139721282,152.21510751075064,148.63496922662947,149.52704909910432,146.96699605245834,141.72729546314716,143.10182846039604,137.6854418365661,134.5751164860007,148.31226267025158,141.89165300754806,136.36583412023532,140.40716105550155,132.9327266613334,122.81604295154536,122.71696802543305,122.4848550984406,132.89409186509397
15,1986-08-11 00:56:58+00:00,190.38524513914405,182.51340846642353,177.0910578473833,170.1128455893558,164.01115535122062,165.57308095518994,172.17464464181256,168.50823623127602,156.43856425010654,154.1110089030982,147.53678831154974,143.0321068163383,145.1681024028938,147.98376882003097,153.27371647096626,143.72658298326127,153.8420321588709,147.8592342617363,154.0055050021696,153.68941187210862,158.87333723278027,154.70724517253305,157.941723400017,147.4159049551964,153.42401017427957,148.35275294709305,160.9328745490422,158.27794621861403,161.29705997490967,156.12641931524377,151.68619591303178,157.24044836427936,148.31470862603464,152.5255116642133,150.42642302547108,153.06521774412874,145.80712775321828,142.54979695862158,136.1147002040047,141.1085531966848,133.80230516692978,127.56478661731174,126.48058449689785,136.71740882921193
16,1986-09-28 00:55:19+00:00,173.87118618748315,168.9907127426922,169.44037081749985,164.50137784910052,159.50044039391508,160.77363377307896,162.74334228031051,157.43404735690655,150.9103683949076,142.13028298020689,132.6672871085071,135.0698820521451,131.4250289893914,137.43522020255864,140.8215912061852,137.23698059147142,137.56739016579036,130.98203656913262,141.80103390752913,134.2761496513665,147.74575375702693,148.35653350574276,147.02510791858714,140.48583799500133,137.10644235378012,138.54567423935737,133.54246522914227,134.4969400503672,129.53646795474583,127.11714868279638,123.74710947330925,121.51242215089749,124.29803398881471,122.1150378705187,122.74454742077135,121.4565344745647,123.49149127883942,118.19263854538741,113.47838282478676,110.1506872710269,107.2154063871917,108.25029011448139,103.1392812270575,113.58203572089135
17,1986-10-14 00:54:47+00:00,210.02117277219725,197.79804309342123,195.9291949222278,192.14373265129075,184.55639871646076,186.74284674055554,187.36371798877752,178.34907246485744,171.33231968301095,161.9981118254191,164.028775177562,161.58920202552363,166.019646405208,163.55413754387254,171.8621714070682,162.48498405951028,155.5288483650701,156.6411725916626,160.88529753563444,163.02820339553273,165.0759410817795,173.12091805982513,169.15213142808702,166.87131034060317,167.5050012383183,165.72660616400984,157.60545828208558,165.83783795973218,165.43085688384406,159.6505490091649,162.61400249113518,161.57676837542272,153.30662619178497,158.4144062843794,156.75289170381262,157.13179120848625,155.33701447389174,152.42721136832222,150.64778927615444,148.81141970713242,154.24469286488227,,,149.2124039227101
18,1986-12-17 00:53:36+00:00,182.633014920153,176.9669363508383,,,,168.94196048256578,173.8327790290155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1987-04-24 00:58:22+00:00,190.39420919240538,185.0426974787468,180.68680837056283,177.88813512209296,176.3236128197712,172.9108607628446,178.02388641570428,165.31046100720033,158.91827709388386,152.000492670523,148.90892023218348,147.20611496702617,147.29984400298264,151.92197533797452,150.5967310958821,147.99034948499758,147.37961117085246,151.19468287928996,155.0546920660216,161.41389939479544,164.5565845400713,170.3938429552018,165.65773442273644,162.72928631007764,160.52328003247231,164.09491469744216,160.38243493447322,161.86629961696323,156.3448937046955,155.2782473875646,158.31681867787955,149.83636730781404,153.73223058744418,146.08048176706467,153.9329342838083,149.38287236097855,145.2528833589205,143.47975016980746,138.77607883670512,138.4256812874687,135.02329984475958,129.6603208436506,128.72059440407233,137.0573057035071
20,1987-06-27 00:59:34+00:00,179.55417881769588,173.58704492999655,166.4880226442628,163.30266399271892,158.7045281870141,161.3917966375071,166.95479636912188,160.78163218511176,155.4328538652453,146.0355461699192,139.5890353374436,137.3023426568803,140.57354637815766,141.40233503897076,145.50059301139157,140.27579009454058,137.20281538304994,137.3189578296596,145.8529234240363,140.37707318480062,145.4302937618349,148.84774784481732,146.95310474048784,145.55939510289798,138.64834658084115,137.98621739903797,144.1687678912695,143.83679702116038,137.57632344523017,142.77999543443042,141.35258164343395,133.68338508547362,132.61053246534522,133.5040575322141,132.89788124674664,126.10055495635663,131.98489228489046,128.08450419779055,122.60497687953648,117.62116229160566,113.20899353431015,121.66284863719044,126.03774340272051,129.37898671583162
21,1987-08-14 01:00:46+00:00,177.03365714148794,177.4745373200092,174.1914984512823,167.5875511888383,163.3264349521557,158.50237540224225,155.4329317045862,146.69578318643426,141.87258293532935,141.88264193194803,126.85977781953919,128.90936175942392,121.20827212411446,113.70007456501122,111.01466829707395,,,,,,,,,,,,,,,126.91005785671182,136.95387278770767,135.34042949613246,127.54739641152955,129.3842333562384,131.4085929245696,135.62942271642942,125.4221130496431,129.98929518356232,125.12775419104693,119.58001011756716,115.31858316553937,114.45115164923045,104.05893170181284,105.16354225735057
22,1987-11-18 01:02:54+00:00,201.89001683858314,192.61437085595276,189.3162398933411,182.5616470215759,188.5794701990372,185.61859389850167,190.6481540163345,185.80725506215416,169.1327613958075,166.84471097017305,162.15495745144452,161.1368890405352,161.62622974250212,162.61068926355637,164.21171573177364,164.5580761569817,163.54649020759058,161.17536244631842,170.71864892418205,161.79455045552191,168.75291791410686,174.08379965229005,184.33719821006042,174.21524819193695,176.4413453332127,170.0652064695307,176.94382262277395,172.28690604829256,176.69260617760887,168.37028928670156,169.36720026755125,164.68962281808115,164.62410321310477,165.08019272355108,162.99659568631,164.52957328909855,156.5348425512543,144.21021600845953,150.28504851964786,150.93051326060578,143.83389979738598,142.5534400890503,131.7367293839063,140.11728713750406
23,1988-02-22 01:04:52+00:00,186.23202483558612,189.19514426293745,187.12615075412876,181.49018190576382,182.3824677991243,179.46507502092763,183.33155562946044,175.80437666099175,163.1233118535757,161.37097328722498,154.84225319293927,158.95870925339068,155.6789409040694,157.12614612336276,163.56793826684162,169.55175844806465,172.16890996342784,175.61689993866725,174.0379873543872,172.08103158094352,177.84021630282516,178.45002195620026,178.151167188234,172.36877759944184,176.04664314744792,168.70051690722852,171.23880311793025,164.6058979292592,169.643814814445,165.1470143513102,167.40817172858607,159.71414848934026,159.9552538076873,156.01087191951103,155.98904984830486,154.8764857585168,149.87389912196437,149.05319302585474,142.8995939212383,142.9879404185754,134.65660233587786,135.88405311789782,130.19311797731663,137.420626852043
24,1988-09-17 01:05:53+00:00,170.4196167916582,159.1249164776304,156.1822032541645,162.28138918907223,169.5767498026147,161.85381722058113,169.13357904141782,156.01308580092012,154.9046221175705,151.88299613651355,147.4364884039257,148.86284615761033,148.88450243874559,160.37353333203998,167.489689320425,167.67115654773875,155.34892183885583,179.9188177134754,191.2978484959539,165.91443200335962,138.875072872013,149.6119328203628,139.64835808946654,152.03286577713914,143.8198140266635,135.4948217665177,138.98461424913378,137.7720040832902,139.79121600681773,136.64885337843452,142.5180996862453,139.0067895536182,139.6202401222705,133.85554336483065,138.89102388590106,137.70522813691912,133.8024790558394,129.86003904669235,122.38236160218742,115.2365543175773,126.45413923076546,121.23858748505073,125.52046896889684,122.98998265647803
25,1988-10-19 01:05:19+00:00,196.86413934346706,189.82185072095263,183.39107681965356,181.73951880981505,182.99885172095384,185.75509772552232,186.61600522477693,183.34675636935748,169.74522980269433,170.96734101118008,155.7168873605351,159.03030157145443,163.87470848736098,166.62800548073187,167.25010527790732,163.250527467341,169.45848018917118,162.91433503499525,165.07878310091135,164.48649039645082,167.71147764587988,169.06741768001774,169.11877112052943,173.6380984755873,170.61799956038348,175.82979901195412,168.75541210008643,170.6339242655962,172.84014553533638,172.71856184276663,166.92057064447854,164.62477739470063,165.04309368848274,164.13261432228404,162.37792580724528,164.95901705598158,156.09640559074708,157.14250158691422,152.63376164081689,149.9372345882295,148.19649322228486,144.99136810781863,140.93571387940023,147.45190397364306
