,dates,chi0435-0000,chi0435-0001,chi0435-0002,chi0435-0003,chi0435-0004,chi0435-0005,chi0435-0006,chi0435-0007,chi0435-0008,chi0435-0009,chi0435-0010,chi0435-0011,chi0435-0012,chi0435-0013,chi0435-0014,chi0435-0015,chi0435-0016,chi0435-0017,chi0435-0018,chi0435-0019,chi0435-0020,chi0435-0021,chi0435-0022,chi0435-0023,chi0435-0024,chi0435-0025,chi0435-0026,chi0435-0027,chi0435-0028,chi0435-0029,chi0435-0030,chi0435-0031,chi0435-0032,chi0435-0033
0,1986-02-04 14:07:59+00:00,194.0352042301257,192.97198935641504,203.0764581384469,220.32909122652913,221.3278266554023,219.15407898495252,204.69806369230668,,189.3453378193333,183.50766628442105,208.50865145509496,186.79949963483577,170.377414568866,179.90129123991753,207.97993607390356,198.74551335063362,197.4234765725123,197.59333326933736,210.9092280360341,214.6081748968679,202.61297190286476,192.24127535008893,177.39578131187173,175.49208360480552,178.4577841559487,183.4814435339994,186.81413363252943,176.53250376347563,176.50118123304128,185.48499506761067,197.74967215415685,191.72975941512234,179.25292183789924,187.81296921595452
1,1986-08-15 14:02:41+00:00,180.61827967948807,194.24902701641702,205.44689869574913,211.43399905341658,201.51201365266883,192.96897332358355,189.44440113078528,120.16816735837425,161.62629584815974,170.2468128198019,199.41224849609475,204.62789931525373,195.7707115193646,188.99402576623055,180.1667651226003,173.90208789855205,183.46363439925014,184.72806438024537,197.42564176271438,196.36744275951685,192.0184044780532,186.66853024727703,176.87061156708646,173.70707370929398,174.70306150072545,174.13068759694988,171.73802889231973,154.2538624261646,161.30578762280993,179.7291598497358,172.9953702580595,178.9141386579128,164.23427256450648,167.66999806808724
2,1986-10-18 14:00:32+00:00,160.24904013006693,192.51185399268988,195.2716596264818,198.85607425440566,182.06932689870396,173.9244457515742,,145.80440684429774,188.4620506236193,186.14391468793895,178.11770034582588,179.04634755450573,181.9613982699938,179.27585586870805,174.911319024647,,,,,,165.3965422008165,168.0432768380192,154.38699270770852,151.950567699869,158.48547322125268,166.50652841606984,166.79612003879114,156.85311909029403,165.914033060074,168.21560730225,169.19216313337049,173.97513679557213,161.74202219107764,164.33388681260732
3,1986-12-21 14:00:01+00:00,195.42496519671104,198.03706739887232,205.51967307362514,214.21465864625046,216.63166247857353,209.06089121950635,215.5605858800933,212.588101415301,213.30322400192352,203.15736403032045,192.6688022680726,187.22534126315375,184.7305940261831,191.95438061136082,195.62064414341154,191.49585282165452,183.46322631785623,198.93473902062075,196.56820842046392,192.05271168574495,194.14505864700868,186.0033793760231,174.6818579018927,170.9863897559011,176.93633915146063,171.4295864917793,181.8517662517101,174.4745114513223,179.0646259086966,187.77439200347095,185.33552947589462,188.81910874835467,177.72696900347708,183.29954946962778
4,1987-01-06 14:00:30+00:00,188.20137807975493,211.4480523599989,212.44741840492694,190.79759189810255,211.98086512149402,222.04265937415641,198.05047932030976,186.2142431043771,202.13892194241026,206.13356807139945,183.86683877155696,175.9968645636688,188.51566501883565,191.0894663135325,192.48649813537145,192.81217022742408,198.65016200212554,193.8934623910771,196.43509243927198,186.5072942628801,180.90654220965598,181.65279235158286,175.00567515251404,178.409536317358,184.2936834622142,177.7290525695632,174.61398311147394,167.99448292606095,169.3776228544185,181.18860779088772,186.36863528745158,188.12741772155104,180.71076624297697,185.4769348245959
5,1987-01-22 14:00:58+00:00,189.43457249440615,212.8437821942163,224.81644866981048,201.94398659985083,201.79201743732182,219.32987587155293,202.37470936114855,197.71114523540257,215.79825778594795,207.3550269220653,196.7928122945543,188.5988371716408,184.4211061889355,190.07334295599355,185.2330098634744,181.86204871449925,196.2847970288007,201.1423455245612,207.91937062660492,196.76997777282713,182.8916407434896,184.09428573832713,180.48524129678455,178.54334538457934,180.59957046069547,181.22533623033715,183.4492315370074,170.91188042525124,179.6883045029282,180.66204325144741,189.00342366084885,197.92316412259603,185.10674371627138,181.93229217535125
6,1987-02-07 14:01:33+00:00,187.42304028624798,233.29418281204212,234.81504260347145,218.3909195771386,198.8718903131563,213.03453181493498,211.1944134048195,203.7829538251567,217.55027662808223,210.82007738841156,209.87947075139752,197.34511545252576,192.9534181740038,198.63567013215624,190.35437119435005,188.51512658772793,189.63910053124874,204.18315293441768,214.54995817582576,219.57319759525177,211.42329248632342,197.23541396480084,187.1428055067439,185.4079969813499,179.70891742975107,184.39658235636952,189.26780016468774,183.90980682331147,180.53624335469212,180.75610181707108,190.67625812739135,209.6370090937132,187.2449723803738,184.54637988542729
7,1998-03-09 14:17:33+00:00,170.7326096329472,186.04340386075356,189.35891626740818,203.83038999127282,212.05816684285764,207.29906737742365,195.24436960627327,200.44669258926075,192.88260154668203,164.4839936262182,160.00303726038257,183.53097350759018,206.3620145737356,205.7992348991069,189.2808570468574,168.86430404400159,171.08043120835697,184.1630526588737,201.55417563015897,216.87884843836903,193.37377142723577,181.38433044653445,174.21207804079162,180.30814506418562,169.90480339050487,172.9361009233777,185.28947420903347,182.87875979289095,182.46894853830736,175.17191592836772,173.80385332992753,200.97598566472487,189.15506485625582,184.81020015688182
8,1998-03-25 14:17:47+00:00,170.92528724233853,179.10024090127658,189.8887321252383,218.02919247360657,224.17323189695725,211.0740653001891,194.15377184303222,211.03993304314736,202.12778859290367,165.95258243570248,163.72992760484908,177.51001089571008,210.06978572574715,214.19003207734536,198.08327387190874,173.0778273037206,166.23588168630306,179.58448631706906,205.12806304869127,222.52354423887496,194.0468959926526,180.4551247366215,193.05623649796385,174.1888360067315,174.6965673329072,187.62117271228368,185.25727466272548,175.64707194505326,186.52916238885382,179.38093262034351,181.21538779655762,205.7366346284477,192.30029186702774,193.2467862728911
9,1998-09-17 14:19:50+00:00,147.12998402236585,179.97849717255303,190.69385670525048,192.57739263726097,190.8533618916183,176.74616394981695,163.26077498543103,149.2156093958563,153.9149359421371,147.65606196597594,167.38253342381066,199.42684341492344,196.09800040477882,179.82073019204432,159.4045772303635,156.94506741634834,166.12073662933273,197.1884592392381,221.18718507523542,189.91462479546072,163.5513581397054,156.84589271627277,161.5188829388327,163.20605639416144,164.33477068365892,165.34020741070307,167.33001783804895,156.7631572547768,159.6689438668255,176.93084619134646,176.88345671189268,181.4667207660138,172.6303945497501,182.14642976982157
10,1998-12-22 14:20:06+00:00,163.49288313790538,174.87446542781137,202.37334433194073,202.92248821008155,201.55525949182356,193.06152573474134,179.02056286221486,157.5266490979058,151.01669789936184,179.53702307279306,184.64998889548966,188.96172818764302,188.67606816115284,179.5599312992307,166.056431298603,177.6252166948738,192.22241958000515,202.235218532523,197.53980641129758,197.45740975821926,,184.0011723661504,169.97749277906524,173.3935698974142,185.05493155059187,176.6951315745027,185.09670718710632,179.07099597088077,170.4905607192414,174.76633362931182,179.97571156407298,187.55904018352848,176.30896731115166,176.37595278825012
11,1999-02-08 14:20:13+00:00,,158.49813316540536,163.95766574653487,174.5099627829176,183.7377468800669,185.74666177023894,189.6916470838981,180.64904017685842,174.38512888980728,173.71097797709382,167.481509468653,160.8207819532904,186.6906671011182,205.78567067033325,186.3036541287188,179.00892112636123,186.32851537905302,189.9809801070815,191.87934744455677,199.02318516444333,,194.60074111020344,182.50163195801574,180.24784594699983,177.718982922003,175.55513941928507,179.00884306702798,161.10206473491903,164.48503774988234,180.87730091790368,185.04218663041544,188.4971770253442,179.20057726447422,185.03912628780034
12,1999-07-10 14:33:50+00:00,,132.5063728385723,145.60584944556075,155.02178412488678,,,,159.15799512888964,163.8783752372322,153.38635395047885,151.18660233613883,154.8232394853944,163.33622567851742,,,152.84751966361983,,,161.05281896592936,161.37512283674795,164.64206966013532,161.16207598583816,138.66731403199398,140.8281582580102,147.44005773567682,150.13480070389517,168.08136706507918,149.32353430281643,123.63570570199236,125.1626369548255,158.8754806744165,184.2103546592447,159.29842390652476,
13,1999-09-28 14:34:03+00:00,,172.01970314989387,170.92576916280262,200.63763357681876,194.12859672787457,215.10114599738318,214.2128322290521,199.4693740447561,202.01061759769297,188.3079339126325,193.6094480906248,198.93806865051218,202.11203978280884,196.3284789986695,190.03683538424255,191.9968037361671,197.42088291442363,197.61933654818637,190.58298030650658,185.52939083395256,185.424120340136,187.48997308273604,172.72243857600526,172.1622024629772,175.87441012189024,176.2712700645273,182.43929856187154,161.06474494298058,160.26513350687574,161.53512015194332,183.01976865463124,204.11890143187412,180.09099043688707,183.22793379861966
14,1999-10-06 14:17:39+00:00,151.12192307615513,162.57324895466695,176.03754318291647,193.26144541242158,192.58863115813213,197.13538027195614,198.89592898846098,192.52624558939002,194.25190139721778,187.1692986466878,192.41403678099454,192.46822700873005,198.0747385492531,200.24039802236103,190.34687564463775,189.93007715401774,192.86520859466555,195.56452289768595,179.41275362484166,185.7330145449173,188.4470350581009,179.6385824581953,162.40772241998144,163.45199467300256,169.51664522189762,173.97276402438044,171.44454862292335,153.01777742910167,156.66871576952752,165.4728018759765,181.54775078728943,202.02323287154007,177.62454015090916,179.52710306006554
15,1999-10-30 14:33:56+00:00,178.01159471932195,179.95733854181032,192.02857603690657,205.15884995015875,200.78917643043889,208.74324182162633,206.906962701796,187.3028655688709,179.91330599857633,185.73677263864613,182.42864161457362,180.31952524118768,187.04921238335436,191.94303004202757,184.81140417412158,188.14094472791797,187.41698247366784,180.40427406105962,194.6363298251113,202.29060883684411,195.79613624224046,189.2197496621551,170.1720291540723,164.50294843935455,173.17620200102408,181.6124759710316,177.8461760515404,167.61510066688743,156.50263321318516,175.65860065068594,188.50711150747523,199.38971947424216,189.1655566537322,187.28700014735452
16,1999-12-01 14:33:50+00:00,176.5684564888739,188.5837076594927,198.10814022552535,210.7558384331279,207.15287810692473,199.2170780393659,188.21156804785917,197.31462511167967,194.06344223848637,188.49492041844348,187.09030093088236,181.3853329399105,181.49246193061487,181.71794704206417,189.91975165363942,191.67090900256377,185.8908597171692,200.01486882929186,198.77143443807145,192.22002215770505,193.97291163847376,181.0106194638818,170.93585194555232,172.93040354531118,171.63363740229832,170.1157910517603,181.92194234626925,158.67729982817636,162.55088511353446,186.56537877602807,197.33510438770452,190.5052123694523,171.7150048720218,182.38158557029897
17,1999-12-09 14:16:10+00:00,177.62527459268327,182.01396206024629,191.12113453198768,214.56821060908644,209.16164338260083,191.09379379293182,178.80989071622022,191.9668490014111,191.1809051850624,186.9903154824898,187.95135749889462,180.02426018643342,186.78085965784416,190.85638058663008,194.0846863227974,197.39312208417422,193.2052598253666,197.9488126709907,201.39116263492042,194.8530649585054,186.3690516578197,179.15649697833453,171.80988912024858,176.0159436433155,181.5271901456175,172.64309589818686,178.58450005920258,166.19585898340307,164.84661615036094,199.5555710017065,190.0774790163952,194.3323042501709,177.41852677085345,185.56674461305226
18,1999-12-25 14:16:08+00:00,182.69742789643468,192.13275283757991,194.0727296775406,200.65740139243616,208.04301086101114,196.07643099322897,192.08496731128162,185.3067943073967,203.86251761487162,204.79720181559662,201.13445771814713,184.10763221305302,183.49594419400336,197.00606040266004,193.95675688021407,194.14164723769264,205.70906390445168,207.60192422256324,205.14573395117515,196.66491001265828,190.50826966090565,190.79730047865334,177.09596409457208,176.6470874173751,178.72621768983294,184.9293913785524,185.15824025350005,175.19615692313488,180.385696822482,195.82845759759562,194.1642163010172,201.50128340042457,190.41499266081627,196.2390308777422
19,2000-01-18 14:33:49+00:00,175.86399733179405,192.1571204994648,200.90137481606172,192.0005357101196,207.15852453025587,201.91891328802384,204.9195386793407,189.59521901602562,201.69399193087867,185.38542614031093,190.47955830261216,182.29492161428976,180.9009271089641,185.8508918788277,199.61870636223838,201.02647156054505,196.40856769020473,210.4415650981945,206.30877677951804,220.37012935968275,211.5584087322144,209.2091721076042,179.95126744369628,172.40997564974893,174.2199659302614,177.98879638033833,180.11732746431954,183.47554447448138,176.40482913487452,186.53218109029063,194.00410844948055,204.75542155256213,186.39887818504334,179.35988614648434
