,dates,jap0009-0000,jap0009-0001,jap0009-0002,jap0009-0003,jap0009-0004,jap0009-0005,jap0009-0008,jap0009-0011,jap0009-0012,jap0009-0015,jap0009-0016,jap0009-0017,jap0009-0018,jap0009-0019,jap0009-0022,jap0009-0023,jap0009-0024,jap0009-0027,jap0009-0030,jap0009-0031,jap0009-0034,jap0009-0037,jap0009-0039,jap0009-0040,jap0009-0041,jap0009-0042,jap0009-0043,jap0009-0044,jap0009-0045,jap0009-0046,jap0009-0047,jap0009-0048,jap0009-0049,jap0009-0050,jap0009-0051,jap0009-0052,jap0009-0053,jap0009-0054,jap0009-0055,jap0009-0056,jap0009-0057,jap0009-0058,jap0009-0059,jap0009-0060,jap0009-0061,jap0009-0062,jap0009-0063,jap0009-0064,jap0009-0065,jap0009-0066,jap0009-0067,jap0009-0068,jap0009-0069,jap0009-0070,jap0009-0071,jap0009-0072,jap0009-0073,jap0009-0074,jap0009-0075,jap0009-0076,jap0009-0077,jap0009-0078,jap0009-0079,jap0009-0080,jap0009-0081,jap0009-0082,jap0009-0083,jap0009-0084,jap0009-0085,jap0009-0086,jap0009-0087,jap0009-0088,jap0009-0089,jap0009-0090,jap0009-0091,jap0009-0092,jap0009-0093,jap0009-0094,jap0009-0095,jap0009-0096,jap0009-0097,jap0009-0098,jap0009-0099,jap0009-0100,jap0009-0101,jap0009-0102,jap0009-0103,jap0009-0104,jap0009-0105,jap0009-0106,jap0009-0107,jap0009-0108,jap0009-0109,jap0009-0110,jap0009-0111,jap0009-0112,jap0009-0113,jap0009-0114,jap0009-0115,jap0009-0116,jap0009-0117,jap0009-0118,jap0009-0119,jap0009-0120,jap0009-0121,jap0009-0122,jap0009-0123,jap0009-0124,jap0009-0125,jap0009-0126,jap0009-0127,jap0009-0128,jap0009-0129,jap0009-0130,jap0009-0131,jap0009-0132,jap0009-0133,jap0009-0134,jap0009-0135,jap0009-0136,jap0009-0137,jap0009-0138,jap0009-0139
0,1984-09-28 00:25:00+00:00,177.81977469615796,160.84559878701697,154.61956031812727,137.47216075861044,131.9790468005095,130.67968052800586,120.12725798446012,101.38171490211488,,,,,88.66092063308638,119.46483035940614,,115.61861278627802,106.72497481831913,103.15662142549782,,115.50227663612638,,115.5072020522601,,,,,,,126.18634802769799,,,,,,,,,,,,106.23924383684418,111.14886932227134,,,,,,,,,,,,,,131.57006394917127,117.87602162989315,124.14611456721386,143.20007461117766,135.4834869860937,134.53492555981572,137.3297033758109,137.87661145636216,137.52191115912316,130.56737317817198,,,123.5946819948353,123.05047626535539,117.92136799738262,,,,147.15122942676047,,,,,,160.83298934335656,156.88296867587107,140.7745055556517,144.39361737560878,,148.29145282791526,140.8568479989486,137.98255161333594,135.58757795756924,128.0713920952402,135.6668276073406,134.7455305237897,125.26682337032906,,,,,99.38689902382725,118.52543642162446,,120.2239599786458,,,,,,,,,,,,,,,,,,,,,,,
1,1985-08-14 00:24:34+00:00,186.17473748321953,171.4320104366326,168.3626419588171,149.66426328326287,148.71502187166985,145.5568541847365,129.96895499681037,110.15958709779143,,,,,105.4343126909373,124.6872098206436,,133.58598414177544,,126.89780465684885,,137.05380980582473,124.02191157449019,104.18937007552837,115.82303111098176,104.70734480085677,115.56855922392488,,111.52351334539105,110.58677092117318,113.06052660715193,,,,,133.10746831339523,,,109.59472245510935,92.4941762738066,99.63748858660793,104.73043188399936,103.67511179937611,106.89395839353614,109.70071982842494,111.60245245124287,111.78407660998614,121.42025510143941,123.64480491539433,123.99997844099994,120.1286302413234,117.57874400962719,115.92047884655821,114.73114671564144,117.76733352851649,119.48177067781513,124.48044400605647,126.71436923548742,133.233196693531,136.85005606101777,131.67302985188434,138.45096915568456,148.00557302718346,152.41568821730937,156.5943697940224,157.71774697169542,152.44845207045256,,,133.7613745980613,143.0914445771753,144.62661373426482,160.40028944356538,161.41996086653796,157.49402388351461,,122.68003624851252,162.42578806077404,166.0793250280817,170.81303736032731,173.71032022266647,183.9438242898567,175.60708612516655,164.35665061085004,166.24333648408782,157.8529821412714,152.98455008587013,143.20493204622926,144.74295396586365,144.40947539731218,143.8795463995011,145.60286101893774,142.04548322817533,141.06060449646742,130.66445839912586,125.4079592325464,,132.97501917977434,122.53528628376671,143.0314695940633,151.19929262219796,147.27545149610143,145.70704134806832,146.6742060183668,146.48659188505331,138.27757138196074,144.9835394010915,149.15252360234484,148.43384017727232,147.3675568814144,139.53017065558672,143.5273996413947,140.35969620367405,152.7869306579635,151.93563092616208,149.77346614855384,143.53966127738613,151.31753385971473,138.43381921249392,145.6293443503723,139.6826327638966,136.81557930933832,138.24200918217895,135.13582898971987,118.35681832795693
2,1986-10-20 00:14:19+00:00,,189.54684829874404,,,,146.91110378203092,,,,96.03224769958888,,98.70122702406036,93.1597990729818,120.35672895239523,,,,,,,,148.49859065717445,120.52404409454732,119.69033835368327,117.34540628448744,156.76200803895952,,,,,,,,123.58181312325718,,,92.84117657928824,110.62005712194564,76.03195435175154,116.21097825534315,113.04094177975975,117.64471133964217,118.173631680684,118.77937877820389,115.64309633558359,125.23136629583982,136.1062818289199,142.21848718030594,138.19629912986784,137.11656548104702,129.47761673989834,116.41125818222076,120.54008363551513,123.3336472829921,126.88118367855891,126.63337416063399,132.2904742721361,137.11369040635853,138.92964136449206,146.43985280674474,150.32765385193278,156.37401634970416,155.93013273692975,,,,,143.25893921482714,145.17014529790163,150.6345689146474,145.65102523408746,154.64198056333177,149.06483218721408,153.13960501685074,154.6080778424545,144.7710915798167,173.01461811344086,,185.763641260155,190.19810108793985,180.71933866925391,175.31154039363747,175.40053685211154,169.13017077725124,165.0024926355434,159.6971113731052,156.74326940167623,151.1302511296354,153.00466609828487,154.52416505347057,147.94318213284072,146.42463208776445,146.16095453187,,,146.5305043283803,,144.77077988965124,155.74358194331455,154.09098311469626,152.34977876131563,150.2193128408398,145.193979865956,146.7573593761479,142.5806491508083,150.42303276723158,,136.09605368848577,129.3050032939811,,149.83474434411994,148.28118151466023,142.19610584533825,149.04328253866277,148.4285450228409,151.06045012888882,151.2917083018277,140.02125337714142,135.75045477146858,136.1497598621371,135.1126720528033,132.9685897485316,131.21886667718863
3,1987-06-01 00:19:08+00:00,195.01076892800282,181.63786233863746,172.65282334907081,157.71493560055805,154.101105857604,153.43995672263475,140.84127613462897,136.47945119572552,,120.91517477929486,,121.5755746847478,119.03107211355814,128.278416744245,,133.01084667223708,,137.0751888192804,143.0054688312216,134.06234893203123,124.85355346101807,122.80550023687212,,89.09465497246023,114.78718215641157,,113.55766549195664,116.56684779341728,118.95339145148141,,119.37787376643423,119.52245874560177,121.48564522182593,124.76770390926535,137.0416039785894,131.10641950827954,121.68623206447953,113.78605200723591,116.42819836654198,102.97966669761107,103.48124434670385,107.22863388428372,101.94826556692782,108.97013690835918,110.64098681890461,118.60046365534994,127.625164926244,131.98920814787954,127.10612127040869,120.43297746894277,127.93103286314252,120.30810634212354,122.25140666517981,121.94498260072038,116.99530733060773,122.61370480541484,134.63101425226668,135.68935543998975,140.88331030743845,145.66695821979678,146.02506737255914,154.26040475351783,,,152.89240982804503,,131.44157380263516,,156.94750964208674,145.30704340866836,158.86451354311046,152.62071185401496,152.65742831509138,150.62180175268026,115.32368766260606,160.50963620835435,180.83351846069004,181.8410364422131,180.33602017500593,185.7362016212306,173.26306363451107,169.22058368859038,167.0842937170865,158.79720981225708,154.90880242341737,154.30340101204186,150.30662223548532,150.24574408857947,147.3056745831698,,149.1273199775463,149.17199609514896,141.8267459362361,130.66053091283894,,142.1864492607345,142.99919947124968,140.88747128166142,140.6874297924892,139.17244202633745,143.3844145134686,141.46255865577942,147.45202407380597,145.182413046927,140.79860574238413,141.79605588679775,144.65474883741123,150.8690798563209,155.647948361206,143.4672288222774,143.97402860877216,151.99717374930518,148.60341336791632,144.3814946446428,140.92522959346482,142.0908003879366,138.99610126431926,142.51950950058105,139.39001148131567,137.7659097833328,133.8896785396257,126.0260824956139,122.48132148912688
4,1987-07-03 00:19:49+00:00,,144.45274575489688,,,,,,,,,,,,,,,99.11887469712084,106.8637917050539,,,,,,,,,,,,,,,106.1500263727299,103.98790355942265,112.9465622898364,107.14291582054891,102.85630543648175,87.42037046499998,89.59695361922414,92.19033893909193,99.52057328768163,96.76750967456167,97.69193402031226,99.3041041576436,98.29681032287384,100.02093821982113,102.20611970066895,102.71321760885328,106.11634615566918,107.7514618954021,95.71985181832889,94.51157539993547,97.55740043552994,100.15369600806326,100.32070058527442,101.32480962650664,106.65171848049164,115.37622747784049,114.48757892539626,122.39452883500093,132.32340444842362,139.80495087636166,140.4246921303963,135.73715539692404,133.6767110596455,107.2343139720515,,113.53556911897354,118.14370072701647,112.6796474220101,,,,,115.80081448989347,120.6321714429771,153.34385489379176,164.85629585352268,164.7826763196851,170.16297238657637,,153.60814311475474,147.97777857099447,136.1472322008226,135.03744191163344,136.1994249868922,,128.50567309188486,128.20118167253486,124.83978960003347,,126.21494133219556,102.91117155381559,,,,106.77641997511044,145.3622220645484,,124.12855216076173,132.29026592965678,152.3618200080944,140.61318905864698,140.11890979807146,125.16446494958453,128.3560825808096,128.2576993489556,121.30469801520188,,,,,,,,,,,,,,,
5,1988-09-07 00:25:41+00:00,195.47360475805374,182.4513568014094,177.33744109134958,161.0594496740913,158.78325320092537,161.1236503766164,142.3164735461082,138.47884616924082,108.59346044829361,,81.21354669491437,85.73541350414531,123.10200728462526,132.62759805722362,,143.54285005774594,,138.31569858786304,,133.8259414371174,122.44284054726599,116.4439735206939,115.99582924692625,127.74295324439431,114.2225683190407,115.78984180202012,119.79640325752266,,114.99278133308799,,119.55988344670457,118.46477720299737,,126.44343317736265,133.34461266802995,125.55975629361264,121.21010506718709,105.36402270966205,109.87657376591667,108.25201320326603,113.1219055250035,113.42784163791238,108.50554994761688,106.16695195986956,104.07670073768111,112.63094067307452,124.44498736174454,124.97880361114191,118.9221643903226,118.29826753306364,115.69116240095563,114.62676025356438,120.03303244198689,119.6683294303211,121.8429794003741,123.9931846369795,124.99173635089159,130.68982997917664,138.56180630489695,148.50150097133192,149.81677584128295,160.42222681602792,167.14951866069677,145.89622081666303,141.96556645011898,135.937689538662,122.37623826007446,144.52361887478378,137.84972717481511,137.76135754313748,147.83800640861463,152.94712132260568,152.88103781575475,152.09942587858112,,154.39356582117676,172.0069877438691,173.8903524459783,183.61633719980583,189.48144973810523,185.4287242006923,171.44758658705481,166.39096264856164,156.2523513842635,156.8091086222512,151.87770872768976,145.53478477744952,,145.37823029198867,136.71041070873656,138.7919046648694,137.89756932324323,,135.88407429808748,,145.81294700870708,136.0947451389852,138.03002464841805,143.71576300801044,134.31695046055702,140.51891340332702,,140.4542696708335,138.13507168144713,136.66904556893977,141.419391608923,,136.17375559760026,135.46503916410114,,146.60744895502373,149.5365775663931,133.97468172087184,137.23707642950208,135.42719953873856,136.61549136553148,135.3843951443103,130.4700169977497,132.41355390337696,133.88722179331978,133.89991263320633,121.65915061889292,111.2286391209284
6,1989-11-29 00:18:49+00:00,171.61810165635768,160.25614260679853,141.89890367124897,140.0442717604047,,,125.35278222252363,,85.27834383285258,,,84.66398508938414,90.50756191415829,,116.2777673939351,111.26907483826037,112.490129653606,114.77188506537729,,,,90.10833868198537,,,,93.94985722813615,111.44740171573122,92.2407624427102,110.08988641382291,118.24554851393688,117.26339156267063,121.73056543855202,109.25325698553836,129.83393932996475,133.97228530729436,122.06256610773913,124.52881533351987,111.25961787516934,118.66287869127757,117.55641199839907,99.09529360328496,97.93625422380669,97.81994601260884,103.48138337412117,108.74765259737386,112.84764013503631,127.33275252049009,125.60968598861324,116.33590419741476,115.36090891974824,114.85787319480444,113.67036879505238,114.9093454439919,116.50753767980717,117.44140200030077,113.5833922249611,121.19530668055066,126.0183216436827,132.6508399952515,135.27162332659222,145.42769153081622,143.29069934805239,140.0599427892864,141.1768814948832,135.48751119359468,123.87145320766652,107.0644849930152,114.75937073552696,136.1851347977719,138.14948417367881,,137.0951879500257,135.0335595597435,134.73847988599397,123.64722396834895,129.57574404173664,158.85602600314687,173.80222841458217,184.11926708851203,173.0941095015775,,160.65257497670214,156.041064170098,,149.75498626630954,146.72779025047356,143.65060522761527,144.11751576935936,138.3793619694923,141.7855852196098,143.52321381764045,135.73003939323982,119.6481796132965,,,,109.34202594110215,125.2992469671529,139.923278608979,132.43413969714055,136.65350486170362,140.2286361481629,133.63496274889826,141.10070372476642,133.14381609020884,137.73198003017887,130.59170918339342,116.41423010640439,127.92345952437013,136.59418941895782,135.9569393923136,130.3362281780272,122.38392811705324,133.3392883064996,135.8922836402173,129.54766366321908,131.190182760198,123.6287946805329,129.2201921052677,118.76075937102783,116.14897774426944,97.94423024744304,102.66273430336756
7,1990-05-24 00:15:04+00:00,187.9577932935726,165.60369837952595,149.65852376910848,,,137.36020798576928,127.03699316845852,116.29809603592189,,,81.24886894675369,99.0537437822194,108.98732080180562,112.11974470836107,136.73397869691146,136.00122912054846,,135.9061969281834,,127.37999220286734,111.95331022037261,107.00967795589085,108.44528698742471,114.15712208966069,107.27490724451118,,110.93831524213415,,114.81991542416147,123.93299845014998,120.07139563707777,128.28842220164645,124.31755859423974,124.90115420182674,129.51115684516984,118.64300958807887,113.61855332764017,103.26296752967197,108.65679422628456,110.00634202077298,105.86151981740738,105.05338160763658,103.40035619934017,105.51268935120699,116.62523756974446,119.81316927311677,122.03637085753714,125.28533358484451,127.57974841901107,116.08622208051267,116.31521612718177,127.16981715283417,124.9120021602648,122.54249677931351,129.1802409257087,128.27416583565613,120.50339101090206,121.82979744895017,128.30986556119325,133.74408800325781,146.86500936039488,149.8106864795206,,153.28048444663298,147.31807305012907,136.7277320456068,147.02675642545796,157.57417542746668,147.29246051448771,141.9812257439757,148.40494093790204,169.7690442504622,159.97010585473134,169.1630204816044,166.19251830196094,139.99351181671832,166.1357374942791,,178.51197563336692,177.9221800960765,176.75025221022975,169.3434656540789,171.16875946475002,162.59208062697013,159.73911036599594,154.3114728002327,146.72340241587423,145.2340762597612,145.24774126651204,146.08124686337626,136.73429557550304,132.95152385678767,129.51700722316642,139.6169217300395,141.95228527418953,,144.2572631352295,144.6782151023026,145.57394109463294,141.9445378958144,137.65161422219057,139.05776917015208,137.81453928918444,,139.54244172176982,144.94718621101345,161.76124397904417,130.05306526371754,,154.7520597648169,,157.43157828815708,150.2791363978153,147.21495804991875,143.0426514799593,145.24700659309798,135.9558426053501,131.03257854433892,134.28903102623008,132.51382461667183,129.9915047705842,118.1224572231395,
8,1990-07-27 00:14:57+00:00,178.25691710203813,171.41081069263615,155.58875117165368,,140.95515630981973,143.75552860362478,133.5191405998778,117.26611915266135,108.51790342044117,,71.02357874962141,107.17278089512848,118.82295374490941,132.68867819025235,147.19052738292658,142.99882373841973,,142.65760024908064,,126.88377392288565,121.62013129881906,106.94994055929568,87.6596080517947,122.30945652487242,118.75963788365944,112.54082734374568,118.78592281504058,116.92212702147417,114.25903790378877,,121.48782775470919,123.51860684512461,116.03740279835152,124.62977487049534,133.9093526179125,127.3447614106256,123.01291156048701,115.57072086781183,118.12669704702903,114.52145831118374,109.56999502315333,114.71131220870956,112.20724728784877,111.7173054818432,107.92660349076628,113.63165143624853,117.57785051335289,120.50437475677303,119.29581033984081,114.94318791719688,111.20325833415525,113.67008096753729,114.26773197123987,115.59115318789826,118.79538032107337,120.18648100450564,125.55635968561812,130.2344708188131,132.61614353707037,139.98919771309318,142.53245242446997,152.87034198035678,157.49155324750993,156.12885218718935,143.96716766251893,131.75432738382415,136.37170617515022,135.36606796463735,137.30986224825784,139.88338688754607,151.11344183875195,156.56282688562888,156.98992775872244,155.41613866230045,146.10726923156008,156.81274338010127,172.14995739576494,,186.6293272022612,194.38638242761306,,180.95928454988626,161.9692903714344,157.62076838708052,150.65653438724667,150.55424227118996,150.71243331293107,148.19533949559735,147.5405494561441,139.03878304773545,139.55900890763593,142.92539289829608,,129.35630367057516,150.1318498818348,155.80695569093538,155.1695220013403,154.39619322118617,145.18552176382488,141.29949059168112,136.29099212704904,,140.8110746532231,141.8571845463976,137.22925122771383,149.6507112937508,144.70451088883797,,157.0364076627504,157.6175356035636,158.62457754707503,160.61556455374102,145.35194165756567,133.09698294294643,139.74312043776908,136.72538464282292,133.31587785743383,130.0644185819456,133.72711042421594,135.23060219479495,134.96821141484048,124.91427253378227,127.98715395274859
9,1993-10-07 00:17:08+00:00,177.82197694923158,160.12901938353613,154.10137376583992,140.44088026469095,,,121.23001811685364,,93.97637725917922,,,,,,131.66547401322626,124.69686584133592,132.04027041910712,135.565556702767,,128.1122346624472,121.59615831783175,,81.58861409221453,77.1437788074954,96.26842363111409,92.42899509619001,104.00305701060148,98.0879975339991,107.64453283339061,110.3229340239431,119.38235131139348,117.80604652854984,118.9548261706082,111.34541942407431,130.3452260443734,120.83147064918008,118.36817814817269,106.62898355047136,108.6651928096346,108.29259560798151,109.20298165940089,105.52601800500821,111.10604770203724,113.52019968198705,116.24606493045648,121.2272851524075,127.29360389762743,125.14647641194809,125.19518810671694,105.8645577213786,110.51715931162838,104.17257240480696,112.30878710606466,,115.0590219299211,118.0081064149759,116.510139285167,,135.42895279420745,134.73071554367127,140.93782116025605,149.69791908841628,147.96840569430336,149.14271616087282,145.10366507512313,130.24852101979226,116.25586333151276,,138.3522179964991,139.18213912601038,137.37437250638962,142.60839503232145,135.00077171568023,133.12018627274907,137.05699104782488,133.53417258379207,155.36956774234707,168.0600199850622,170.29237079825842,177.46654648545208,,173.46298440029076,165.37636153303023,163.88192115198515,157.7603816957817,149.2127399036938,141.29386362366708,132.18617056345985,137.89026598604332,144.39927609693714,139.9239146104019,138.3313112913625,121.03985044729053,,,,127.26182717899961,137.87875228237428,144.9084993951001,143.73628866282976,144.5160691580372,140.25523349479923,134.69234655743182,138.68274316717196,140.4892332164362,129.97646176152904,118.42881707055564,96.48346530244085,,129.5685604494766,141.9157671003606,135.83572848115548,134.620592579222,138.1193857681171,139.0332331313229,141.3118123935418,,121.31491581385922,119.14943073659312,125.88597782549725,109.19681344747927,89.87283729066557,86.68270181707686
