dates,nzd0300-0000,nzd0300-0001,nzd0300-0002,nzd0300-0003,nzd0300-0004,nzd0300-0005,nzd0300-0006,nzd0300-0007,nzd0300-0008,nzd0300-0009,nzd0300-0010,nzd0300-0011,nzd0300-0012,nzd0300-0013,nzd0300-0014,nzd0300-0015,nzd0300-0016,nzd0300-0017,nzd0300-0018,nzd0300-0019,nzd0300-0020,nzd0300-0021,nzd0300-0022,nzd0300-0023,nzd0300-0024,nzd0300-0025,nzd0300-0026,nzd0300-0027,nzd0300-0028,nzd0300-0029,nzd0300-0030,nzd0300-0031,nzd0300-0032,nzd0300-0033,nzd0300-0034,nzd0300-0035,nzd0300-0036,nzd0300-0037,nzd0300-0038,nzd0300-0039,nzd0300-0040,nzd0300-0041,nzd0300-0042,nzd0300-0043,nzd0300-0044,nzd0300-0045,nzd0300-0046,nzd0300-0047,nzd0300-0048,nzd0300-0049,nzd0300-0050,nzd0300-0051,nzd0300-0052,nzd0300-0053,nzd0300-0054,nzd0300-0055,nzd0300-0056,nzd0300-0057,nzd0300-0058,nzd0300-0059,nzd0300-0060,nzd0300-0061,nzd0300-0062,nzd0300-0063,nzd0300-0064,satname
2005-06-24 21:54:25+00:00,316.36,316.89,311.15,314.77,296.50,314.54,295.76,303.35,302.85,296.38,288.67,282.50,273.54,264.40,253.04,261.35,258.39,265.23,263.96,262.93,269.87,272.98,275.83,300.98,295.79,292.40,280.00,283.36,286.18,272.99,266.05,281.29,234.82,238.94,246.11,243.22,221.30,265.14,309.72,248.44,265.91,250.95,251.95,271.07,264.37,244.42,259.59,244.69,257.69,271.63,297.47,295.98,297.17,288.37,280.86,272.08,292.85,291.03,290.55,320.49,310.70,305.67,263.24,297.41,306.96,L5
2005-07-03 21:48:16+00:00,318.65,320.13,311.15,314.77,296.50,314.54,295.76,303.35,302.85,296.38,288.67,282.50,273.54,264.40,253.04,261.35,258.39,265.23,263.96,262.93,269.87,272.98,275.83,300.98,295.79,292.40,280.00,283.36,286.18,272.99,266.05,281.29,234.82,238.94,246.11,243.22,221.30,265.14,309.72,248.44,265.91,250.95,251.95,271.07,264.37,244.42,259.59,244.69,257.69,271.63,297.47,295.98,297.17,288.37,280.86,272.08,292.85,291.03,290.55,320.49,310.70,305.67,263.24,297.41,306.96,L5
2005-08-03 21:56:13+00:00,314.26,314.50,305.60,304.09,292.78,307.63,290.34,300.33,297.78,291.31,284.95,279.82,269.65,259.35,242.24,250.78,250.13,258.70,257.85,254.95,262.92,264.20,268.67,290.74,288.38,286.62,275.23,279.36,280.27,264.71,259.38,277.26,227.62,229.53,238.64,242.45,221.30,254.46,309.72,250.32,257.50,248.13,251.95,266.33,254.22,244.42,249.93,244.69,255.35,267.23,291.90,291.88,294.25,281.76,280.86,272.08,282.89,284.64,292.57,322.11,308.41,298.03,263.24,281.97,297.06,L7
2005-08-20 21:48:42+00:00,313.24,313.44,304.95,302.55,292.24,306.90,289.02,299.32,297.25,289.76,284.58,278.86,268.79,258.26,238.64,247.81,249.12,256.33,256.55,253.14,259.54,260.53,265.75,288.48,287.53,285.45,274.79,279.37,278.39,263.13,253.39,273.82,217.53,221.32,230.80,234.95,221.30,244.41,317.04,239.83,253.01,243.60,251.95,266.33,254.22,244.42,249.93,244.69,255.35,267.23,291.90,291.88,294.25,281.76,280.86,272.08,282.89,284.64,292.57,322.11,308.41,298.03,263.24,281.97,297.06,L5
2005-08-27 21:54:55+00:00,311.67,311.68,303.49,300.25,293.49,306.83,290.75,298.82,296.43,289.21,284.67,278.78,268.30,258.36,237.20,245.62,247.81,254.90,256.18,252.75,257.97,260.55,265.90,287.27,288.18,283.94,274.14,278.63,277.52,262.73,252.80,275.06,217.53,231.50,239.86,242.34,237.13,254.76,314.56,239.83,249.92,242.47,247.35,259.67,250.41,240.70,247.40,240.48,252.34,264.55,289.71,289.86,291.22,281.10,277.78,267.46,282.82,288.92,303.88,328.15,316.65,306.77,281.04,292.62,304.39,L5
2005-09-12 21:54:58+00:00,310.98,310.11,303.31,297.53,292.17,304.77,289.00,298.05,298.03,290.13,285.17,278.32,267.94,255.21,231.24,242.19,245.35,253.13,254.61,251.99,255.31,257.79,265.54,284.34,287.19,282.07,272.26,278.26,274.92,261.30,252.59,274.38,219.43,234.57,241.19,241.91,248.11,253.02,311.32,256.02,256.16,245.46,260.48,246.63,246.04,237.49,247.94,240.51,250.63,264.93,290.36,289.73,291.80,282.49,276.53,267.46,285.57,301.80,312.68,334.39,322.08,312.18,294.01,298.02,309.25,L5
2005-09-20 21:55:54+00:00,310.98,310.19,303.31,297.53,292.17,304.77,289.00,298.05,298.03,290.13,285.17,278.32,267.94,257.13,235.13,245.59,246.26,253.61,255.67,253.39,256.98,259.09,267.35,286.36,288.42,282.81,273.27,278.39,276.35,263.12,255.18,276.32,229.29,241.49,247.71,248.68,256.34,260.81,311.64,263.12,256.16,245.46,263.01,248.85,248.35,238.98,249.03,241.16,251.52,265.20,290.10,289.70,291.29,282.78,275.93,268.60,285.57,304.15,315.53,335.95,324.44,315.12,297.84,302.69,312.82,L7
2005-09-28 21:54:56+00:00,311.22,310.65,303.33,298.02,292.51,306.78,290.55,298.92,298.26,291.16,285.96,279.04,268.83,258.17,240.54,248.97,249.09,256.17,257.92,256.96,261.43,262.45,269.90,288.09,289.73,283.75,274.76,279.20,277.43,264.90,257.56,278.47,238.12,247.72,253.19,254.57,263.90,268.10,313.95,270.15,263.25,253.97,268.30,254.93,250.08,240.06,250.83,242.82,252.83,267.05,290.44,289.79,290.94,283.58,276.60,272.91,293.63,308.75,318.80,337.96,327.18,318.71,303.03,308.34,317.70,L5
2005-10-22 21:56:03+00:00,310.60,312.87,306.97,297.02,294.15,309.53,294.75,301.00,298.08,292.67,285.49,280.39,270.09,261.71,246.32,253.86,253.01,258.24,260.60,259.99,263.57,265.51,271.43,290.45,290.57,287.45,276.96,281.53,279.73,266.85,257.65,279.25,247.42,255.41,259.10,260.35,271.36,276.52,314.12,276.89,268.61,259.72,272.35,259.03,252.44,242.07,251.18,245.30,253.04,268.09,292.62,290.07,290.99,288.26,283.90,282.31,303.95,317.55,325.64,340.51,332.22,325.66,315.38,317.69,323.46,L7
2005-10-30 21:54:51+00:00,310.60,312.87,306.97,297.02,294.15,309.53,294.75,301.00,298.08,292.67,285.49,280.39,270.09,261.71,246.32,253.86,253.01,258.24,260.60,259.99,263.57,265.51,271.43,290.45,290.57,287.45,283.09,281.53,279.73,266.85,257.65,279.25,247.42,255.41,259.10,260.35,271.36,276.52,314.12,276.89,273.57,263.67,274.56,264.08,256.83,245.29,258.00,249.55,254.91,269.07,292.79,294.04,293.08,290.99,288.02,288.13,307.17,319.82,327.16,339.21,332.73,327.11,315.38,317.69,323.46,L5
2005-10-31 21:49:59+00:00,313.73,316.25,309.60,297.02,294.15,309.53,294.75,301.00,298.08,292.67,285.49,280.39,270.09,261.71,246.32,253.86,253.01,258.24,260.60,259.99,263.57,265.51,271.43,290.45,290.57,287.45,283.09,281.53,279.73,266.85,257.65,279.25,247.42,255.41,259.10,260.35,271.36,276.52,314.12,276.89,273.57,263.67,274.56,264.08,256.83,245.29,258.00,249.55,254.91,269.07,292.79,294.04,293.08,290.99,288.02,288.13,307.17,319.82,327.16,339.21,332.73,327.11,315.38,317.69,323.46,L7
2005-11-07 21:56:15+00:00,316.97,319.94,313.71,297.02,294.15,314.41,300.61,305.07,301.98,296.90,289.61,284.55,274.98,266.34,252.34,253.86,253.01,258.24,260.60,259.99,263.57,265.51,271.43,290.45,290.57,287.45,283.09,281.53,279.73,266.85,257.65,279.25,247.42,255.41,259.10,260.35,271.36,276.52,314.12,276.89,273.57,267.46,276.97,267.06,260.51,248.48,261.93,256.54,261.29,273.89,295.67,297.06,296.27,294.87,292.65,292.25,311.12,322.74,328.55,339.18,333.80,328.77,319.21,321.47,327.06,L7
2006-01-10 21:56:40+00:00,320.81,323.56,320.00,300.10,299.46,319.94,309.04,309.99,305.13,300.97,294.03,288.67,280.93,274.02,266.09,262.34,259.98,265.01,266.68,270.00,274.26,276.24,285.21,296.18,297.71,292.76,292.59,286.24,285.50,278.13,270.84,285.84,291.35,280.29,283.81,289.64,305.27,309.26,311.90,298.60,291.77,285.18,285.35,273.04,265.08,252.54,266.97,260.62,263.21,275.97,296.86,298.80,297.12,299.20,298.28,299.82,322.87,332.95,338.83,343.54,343.00,340.54,335.67,339.05,343.08,L7
2006-01-26 21:56:48+00:00,322.34,324.53,320.00,300.10,299.46,319.94,309.04,309.99,305.13,300.97,294.03,288.67,280.93,274.55,267.47,263.91,261.46,266.84,268.06,271.34,276.30,278.27,287.32,298.72,299.03,293.38,293.02,286.57,286.46,279.56,273.03,285.84,289.57,280.87,285.01,291.08,305.14,309.06,310.70,297.35,292.21,284.93,284.80,274.40,266.83,254.51,268.30,262.29,265.46,277.41,296.29,297.43,297.39,299.56,298.87,302.38,323.50,332.90,337.75,342.79,342.18,339.32,333.06,337.74,343.53,L7
2006-01-27 21:50:46+00:00,322.34,324.53,320.00,300.10,299.46,319.94,309.04,309.99,305.13,300.94,294.16,288.58,281.45,275.01,268.94,264.61,263.06,269.03,269.89,272.84,278.03,279.50,288.61,298.72,299.03,293.38,293.02,286.57,286.46,279.56,273.03,285.84,289.57,280.87,285.01,291.08,305.14,309.06,310.70,297.35,292.21,284.93,284.80,274.40,266.83,254.51,268.30,262.29,265.46,277.41,296.29,297.43,297.39,299.56,298.87,302.38,323.50,332.90,337.75,342.79,342.18,339.32,333.06,337.74,343.53,L5
2006-02-28 21:51:28+00:00,329.09,331.99,328.51,306.13,301.01,335.10,321.01,319.07,310.58,306.91,297.92,292.67,286.52,279.68,281.90,274.18,268.44,274.36,274.59,279.73,285.68,285.70,295.58,305.45,302.42,297.77,299.10,289.86,290.22,284.96,279.34,288.67,289.57,290.02,293.71,299.58,305.91,309.48,310.47,303.93,308.06,302.10,292.12,281.30,272.10,258.61,272.74,267.81,269.05,280.78,298.47,299.67,299.68,302.20,303.64,309.35,329.36,336.26,336.33,341.59,341.25,339.02,332.87,338.10,344.93,L5
2006-03-15 21:56:55+00:00,332.72,335.86,332.22,310.07,300.88,329.23,315.63,315.41,307.81,305.90,297.49,293.55,287.40,281.51,278.35,275.07,270.50,278.04,276.18,280.90,288.92,288.31,296.50,307.56,303.94,299.42,300.29,290.92,293.21,286.76,280.12,289.46,288.28,286.54,292.92,299.53,305.75,309.08,307.33,297.68,296.77,292.24,286.13,278.32,270.71,259.77,274.84,268.82,271.98,283.47,297.82,300.37,299.28,301.99,301.47,306.49,325.10,331.47,333.24,340.28,339.13,334.94,328.60,333.75,342.55,L7
2006-03-31 21:56:54+00:00,342.93,343.45,337.97,311.36,301.75,327.15,315.24,314.93,307.81,305.47,297.30,294.07,288.11,283.71,276.78,271.56,270.67,279.98,276.24,280.09,286.75,287.63,298.50,308.88,305.73,300.97,302.33,292.81,295.00,288.25,280.89,288.34,285.18,283.75,291.52,296.64,304.04,306.91,304.55,293.77,290.37,281.24,281.39,277.52,273.34,262.64,276.52,273.34,274.53,284.15,299.52,303.02,301.85,304.13,306.36,311.28,323.13,330.50,332.89,340.58,339.51,336.08,329.16,333.73,345.25,L7
2006-06-19 21:56:48+00:00,323.12,324.75,314.89,302.87,294.67,305.77,291.94,306.44,301.65,298.80,293.44,287.27,282.48,275.96,268.29,266.78,266.33,278.23,274.11,277.00,285.35,284.43,298.32,308.02,305.47,286.79,284.16,284.28,283.83,276.78,268.82,288.36,261.03,260.81,269.71,275.35,281.87,284.76,282.80,271.94,267.99,249.93,258.04,254.10,256.01,244.29,252.43,248.74,257.66,269.31,285.31,289.11,291.94,287.32,288.39,289.21,297.45,306.54,327.72,336.44,339.02,316.70,320.21,326.44,341.17,L7
2006-06-27 21:59:36+00:00,317.90,319.99,312.53,302.40,296.25,306.03,289.12,304.14,300.37,296.65,290.23,285.83,279.97,272.92,261.16,263.29,263.40,275.33,270.72,271.86,280.88,279.87,292.76,302.10,301.42,285.36,283.60,283.07,281.15,273.38,264.96,284.24,250.53,251.04,262.01,267.58,273.37,276.46,276.11,268.46,265.50,246.64,256.50,252.43,255.40,242.14,251.25,247.39,255.79,268.47,284.97,289.39,291.47,285.56,285.86,285.14,291.51,300.80,308.65,335.27,329.00,309.70,320.21,326.44,341.17,L5
2006-07-21 21:56:33+00:00,311.19,314.66,307.45,297.25,294.47,304.53,282.62,296.20,295.87,292.34,285.95,282.82,274.82,265.75,249.48,255.82,256.06,269.68,264.39,264.49,273.66,273.49,284.11,292.53,294.27,279.43,277.55,279.91,274.40,265.48,256.95,282.21,234.35,237.53,248.25,255.76,260.68,262.37,264.83,258.70,257.27,243.02,254.37,248.95,251.92,240.04,248.13,243.10,252.70,266.12,283.59,286.86,288.65,281.55,278.19,276.44,279.15,288.08,281.71,331.25,319.37,298.57,318.91,327.27,343.11,L7
2006-08-22 21:56:29+00:00,298.73,307.98,308.40,297.45,294.79,304.42,283.54,295.81,296.25,290.51,284.00,282.36,272.89,259.24,235.76,246.34,247.68,262.10,255.96,254.81,263.29,264.41,275.41,286.52,291.39,276.30,275.22,279.09,271.06,263.00,254.59,282.82,225.51,226.80,237.87,244.96,250.67,252.37,256.90,253.18,251.67,237.33,251.21,245.29,248.83,237.42,244.52,239.13,249.04,262.40,283.19,286.67,287.90,279.03,274.15,269.53,269.87,279.27,265.16,327.20,314.85,290.42,320.96,326.60,341.34,L7
2006-12-05 21:50:46+00:00,311.39,310.01,308.85,299.50,294.73,303.39,282.89,296.65,295.63,290.41,283.41,281.62,272.50,263.32,241.56,250.31,252.18,263.33,258.89,256.71,265.72,268.66,276.20,279.22,284.57,270.01,271.83,275.04,262.46,254.46,244.30,278.27,196.20,199.00,227.42,219.70,223.45,225.98,234.43,245.67,242.54,228.43,243.77,237.84,242.29,230.37,236.86,230.38,242.19,256.42,278.68,282.50,284.03,275.07,268.08,259.01,250.76,261.15,265.16,314.84,295.92,268.50,,,,L7
2006-12-13 21:55:19+00:00,321.79,318.68,320.22,299.50,303.73,311.75,294.12,306.13,303.47,298.35,291.43,289.23,279.72,271.98,253.11,259.02,258.38,267.88,265.73,265.79,272.87,276.54,287.95,295.24,300.16,283.87,285.11,286.16,274.50,267.54,257.24,290.55,196.20,199.00,237.87,234.53,241.74,225.98,234.43,245.67,242.54,228.43,243.77,237.84,255.69,230.37,249.65,243.86,253.89,264.13,283.90,290.21,288.67,282.30,268.08,259.01,250.76,261.15,265.16,314.84,309.33,268.50,340.89,332.33,354.00,L5
2007-02-06 22:01:48+00:00,338.82,331.77,338.04,313.81,318.38,328.64,319.12,319.06,309.18,306.25,298.81,295.15,288.63,282.18,277.60,273.11,272.68,279.18,279.21,282.84,288.00,292.61,309.63,324.94,326.13,318.06,317.06,312.46,305.45,300.12,292.88,295.00,227.60,220.52,277.04,279.78,287.12,247.85,255.95,262.31,261.72,248.98,261.97,260.59,286.80,270.78,281.95,276.07,281.45,282.75,297.35,309.90,313.83,309.90,278.73,278.86,272.31,279.69,279.47,325.63,332.70,280.64,337.12,336.20,347.87,L5
2007-02-14 21:57:15+00:00,334.94,331.88,334.58,310.92,318.94,327.69,319.49,318.80,307.24,305.65,297.46,293.55,288.06,281.23,278.69,274.48,271.45,279.34,278.71,283.36,288.31,292.37,309.04,324.42,321.02,315.35,315.75,307.58,302.59,296.73,291.78,292.27,227.60,220.52,277.04,279.78,287.12,247.85,255.95,262.31,261.72,248.98,261.97,260.59,286.80,270.78,281.95,276.07,281.45,282.75,297.35,309.90,313.83,309.90,278.73,278.86,272.31,279.69,279.47,325.63,332.70,280.64,337.12,336.20,347.87,L7
2007-04-19 21:57:19+00:00,330.34,332.17,334.20,312.23,322.37,329.49,319.33,319.89,307.86,305.95,298.80,293.05,288.52,282.01,287.72,282.05,276.10,283.51,283.67,290.31,295.20,298.91,317.09,336.22,329.63,327.29,326.69,315.33,312.08,303.60,297.66,294.80,,,292.36,301.50,308.52,247.20,250.14,258.58,267.57,243.17,260.23,258.14,287.64,288.99,280.13,278.59,281.43,282.35,299.17,312.09,314.06,309.59,274.40,,,,,338.22,330.70,,337.12,336.20,339.73,L7
2007-05-21 21:57:09+00:00,330.34,332.17,334.20,312.23,322.37,329.49,319.33,319.89,307.86,305.95,298.80,293.05,284.12,274.89,287.72,271.25,267.98,274.12,275.29,280.26,284.23,289.26,303.45,317.25,317.68,311.60,311.80,303.85,297.58,290.72,297.66,288.21,,188.36,292.36,301.50,308.52,229.74,233.14,242.58,248.03,228.51,242.87,239.36,274.36,288.99,265.56,264.00,268.34,273.55,291.53,303.01,304.72,298.24,268.50,243.24,236.67,247.00,245.32,338.22,315.85,258.98,337.12,336.20,339.73,L7
2007-09-10 21:56:39+00:00,311.91,308.94,309.34,303.51,313.50,312.86,287.36,299.68,300.88,293.02,291.04,284.25,273.47,257.99,250.67,243.80,246.02,251.44,251.68,250.26,259.88,262.90,268.38,276.46,292.37,278.04,276.65,281.17,270.98,268.69,278.53,278.70,,241.00,317.06,326.42,,229.74,233.14,242.58,261.21,228.51,242.87,239.36,256.07,258.38,249.72,251.51,252.73,262.59,286.96,288.36,289.95,279.36,273.31,261.87,260.69,263.87,268.27,330.48,295.05,258.98,,,320.64,L7
2007-10-28 21:56:46+00:00,321.73,324.60,306.01,306.89,311.64,310.46,298.24,293.75,290.00,289.37,286.92,281.57,270.94,260.42,264.14,254.02,256.28,258.70,257.92,258.12,265.85,271.18,279.71,287.95,292.54,282.46,281.36,283.45,282.99,279.45,287.89,280.79,287.61,256.01,306.96,315.71,306.28,261.54,266.89,272.87,280.15,267.35,268.82,260.22,264.96,270.19,261.63,259.43,260.74,270.42,284.10,285.84,287.81,277.78,273.17,271.15,273.47,277.45,277.31,314.90,291.80,258.98,314.19,326.73,329.67,L7
2007-12-15 21:57:08+00:00,321.73,324.60,306.01,306.89,311.64,310.46,298.24,293.75,290.00,289.37,286.92,295.07,288.78,282.86,274.39,276.68,277.14,280.11,266.00,284.26,289.87,292.10,301.16,312.38,311.22,306.73,305.33,304.92,305.50,297.99,291.27,294.54,292.99,294.32,312.94,315.71,323.55,327.25,328.60,326.56,314.03,328.35,308.77,297.99,285.16,280.08,289.32,280.00,281.27,291.74,304.17,302.56,304.68,296.33,285.33,296.74,307.72,303.90,293.31,330.29,326.99,,314.19,326.73,339.71,L7
2007-12-31 21:57:10+00:00,348.21,347.38,340.41,334.97,332.48,328.45,323.71,318.60,311.37,305.38,303.46,303.62,297.66,288.93,281.49,282.62,285.79,289.30,266.00,293.29,295.68,299.82,306.29,319.41,318.74,315.74,313.23,313.82,311.28,301.72,296.97,303.88,300.84,297.72,314.35,320.66,328.66,333.68,332.13,330.85,323.88,328.08,312.54,299.19,289.51,286.22,288.57,280.00,281.27,291.74,304.17,302.56,304.68,296.33,285.33,296.74,307.72,303.90,293.31,330.29,326.99,,314.19,326.73,339.71,L7
2008-01-16 21:57:11+00:00,347.39,345.34,339.31,334.97,332.48,328.45,323.71,318.60,311.37,305.38,303.46,303.62,297.66,287.60,281.45,284.45,285.79,289.56,272.91,293.88,295.10,300.53,306.09,318.67,316.99,317.06,315.40,312.88,309.82,302.44,296.34,303.32,298.34,295.31,308.13,315.79,326.27,331.26,328.89,329.53,324.65,324.87,307.47,295.30,287.63,285.73,285.12,277.13,278.78,289.62,303.84,302.90,306.09,294.12,287.20,299.32,306.95,306.60,291.91,330.29,331.51,,330.91,335.50,340.29,L7
2008-01-25 21:50:59+00:00,348.47,345.52,339.32,334.19,329.16,328.23,322.06,316.62,307.51,305.73,304.45,301.06,295.19,286.84,281.73,285.37,288.32,288.51,276.26,293.06,294.88,301.31,306.38,319.41,317.18,318.82,315.70,312.98,308.17,300.87,295.01,301.69,296.98,294.21,306.51,314.96,326.12,331.26,328.89,329.53,324.65,324.87,307.47,295.30,287.63,285.73,285.12,277.13,278.78,289.62,303.84,302.90,306.09,294.12,287.20,299.32,306.95,306.60,291.91,330.29,331.51,,330.91,335.50,340.29,L7
2008-05-07 21:56:52+00:00,346.10,341.09,338.52,331.03,325.95,327.45,317.04,314.25,309.46,310.42,310.10,305.25,299.13,288.86,290.52,294.55,302.76,289.32,277.75,295.66,293.99,301.50,302.70,328.25,319.78,322.35,319.56,315.25,306.73,297.06,290.67,304.37,299.32,296.40,306.29,314.45,331.08,338.08,332.65,332.99,337.11,326.21,293.92,283.50,282.87,284.03,279.16,268.32,273.70,286.48,306.58,305.35,309.24,296.92,289.39,300.28,303.43,320.53,281.04,345.60,360.98,,347.63,344.27,350.91,L7
2008-05-16 21:50:38+00:00,346.10,341.09,338.52,319.20,318.93,321.68,307.40,307.09,304.55,304.23,302.44,298.88,299.13,288.86,290.52,294.55,302.76,289.32,277.75,295.66,293.99,301.50,302.70,328.25,319.78,322.35,319.56,315.25,306.73,297.06,290.67,304.37,299.32,296.40,306.29,314.45,331.08,338.08,332.65,332.99,337.11,326.21,293.92,283.50,282.87,284.03,279.16,268.32,273.70,286.48,306.58,305.35,309.24,296.92,289.39,300.28,303.43,320.53,281.04,345.60,360.98,,347.63,344.27,350.91,L7
2008-06-08 21:56:37+00:00,346.10,341.09,338.52,319.20,318.93,321.68,307.40,307.09,298.89,299.16,296.13,292.69,289.26,279.99,290.52,294.55,302.76,279.12,266.51,284.68,284.25,291.97,291.12,328.25,310.67,311.61,307.43,305.93,297.70,286.91,279.11,297.17,299.32,296.40,306.29,314.45,331.08,338.08,332.65,332.99,337.11,326.21,279.37,270.12,272.30,269.64,266.62,255.11,262.06,275.08,297.09,297.62,300.23,288.40,282.59,285.23,287.42,320.53,281.04,333.85,360.98,250.70,347.63,344.27,350.91,L7
2008-08-27 21:55:53+00:00,309.00,304.57,302.37,290.74,295.84,306.98,280.83,286.14,287.31,283.88,278.89,271.33,260.52,250.43,,,,241.59,246.49,245.21,252.10,255.52,257.19,,282.83,271.99,268.04,275.01,266.73,258.00,245.25,276.24,,,,,,,,,,,243.47,236.64,245.36,232.94,237.54,237.61,244.31,256.89,280.29,282.19,284.91,274.57,272.74,256.93,252.81,,272.96,322.27,309.82,250.70,,,313.36,L7
2008-12-25 21:51:22+00:00,325.56,302.28,319.06,304.58,296.12,318.27,311.48,303.92,296.92,295.50,292.57,286.37,277.87,,294.68,290.56,282.60,,278.34,265.85,276.27,272.79,282.29,323.27,307.62,276.40,291.90,290.07,283.76,279.81,273.00,286.76,298.57,301.08,325.77,333.14,333.75,334.56,331.39,318.80,313.90,305.48,275.07,240.65,282.06,238.91,242.08,280.38,246.64,287.30,296.14,297.93,299.05,290.52,289.05,303.86,,,,326.33,309.82,,,,313.36,L5
2009-04-01 21:50:55+00:00,345.38,,336.18,300.23,305.95,328.09,299.77,293.51,292.50,288.97,286.04,277.38,268.61,242.57,294.68,262.51,256.94,238.48,263.15,280.10,289.65,285.80,291.71,323.27,323.53,,307.06,293.77,276.81,272.27,290.66,291.61,298.57,301.08,325.77,333.14,333.75,334.56,331.39,318.80,313.90,305.48,298.83,,311.73,,,317.88,,309.88,308.10,309.94,306.67,303.59,298.34,303.86,,,,,,,,,,L7
2009-04-17 21:51:00+00:00,345.38,,336.18,300.23,305.95,328.09,293.42,292.96,291.86,287.92,283.51,275.78,266.93,243.33,294.68,253.19,250.16,237.16,259.02,261.26,270.82,270.02,273.22,295.39,304.85,269.37,285.13,282.56,272.35,267.24,271.47,291.61,298.57,301.08,325.77,333.14,333.75,334.56,331.39,318.80,313.90,305.48,298.83,,311.73,,,317.88,,309.88,308.10,309.94,306.67,303.59,298.34,303.86,,,,,,,,,,L7
2009-05-03 21:51:03+00:00,345.38,301.60,317.36,295.36,294.37,318.20,290.73,291.11,292.08,287.76,282.04,275.57,267.26,244.04,294.68,247.22,247.11,237.35,258.08,255.23,265.52,265.38,267.07,290.01,299.46,274.09,280.82,281.12,272.14,266.50,262.31,291.46,298.57,301.08,325.77,333.14,333.75,334.56,331.39,318.80,313.90,305.48,298.83,,302.22,,,317.88,,309.88,308.10,309.94,306.67,303.59,298.34,303.86,,,,,,,,,,L7
2009-06-20 21:51:03+00:00,345.38,301.60,317.36,295.36,294.37,318.20,290.73,291.11,292.08,287.76,282.04,275.57,267.26,244.04,294.68,247.22,247.11,237.35,258.08,250.98,265.52,261.22,264.96,282.96,299.46,273.36,279.53,279.22,272.14,266.50,262.31,291.46,298.57,301.08,325.77,333.14,333.75,334.56,331.39,318.80,313.90,305.48,298.83,,302.22,,,317.88,,309.88,308.10,309.94,306.67,303.59,298.34,303.86,,,,,,,,,,L7
2009-11-11 21:51:13+00:00,360.66,355.70,354.27,,,,,,,,,,,,,,,,,238.23,,248.74,258.63,261.80,,271.92,275.68,273.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-01-29 21:57:41+00:00,347.70,343.25,337.99,313.92,298.19,316.38,305.79,297.78,295.00,294.09,296.12,292.77,286.44,281.22,304.01,,,,286.82,,,,,,308.87,310.70,308.84,303.88,306.77,,,298.88,302.72,294.17,312.34,319.01,313.44,314.76,312.04,315.32,316.58,307.71,309.25,,281.38,268.23,,287.45,,287.88,298.30,294.90,300.94,294.19,284.50,290.20,312.91,320.02,334.23,346.65,338.75,332.83,313.97,318.88,341.57,L5
2010-02-22 21:58:49+00:00,347.70,343.25,337.99,313.92,298.19,316.38,305.79,297.78,295.00,294.09,296.12,311.24,305.75,281.22,315.96,,,,286.82,,,,,,327.57,310.70,324.14,322.18,320.40,,,298.29,308.43,306.20,314.62,321.91,313.13,315.81,324.68,314.87,312.92,321.46,322.06,,289.71,280.89,,294.36,,297.75,311.90,313.01,318.44,294.19,284.50,290.20,320.51,334.94,343.38,345.41,339.90,339.88,326.46,328.90,340.90,L7
2010-03-03 21:52:42+00:00,334.11,334.74,326.08,307.75,300.33,315.88,301.98,295.41,292.51,290.62,289.94,301.04,288.57,283.88,308.53,,,,286.82,,,,,,327.57,310.70,324.14,322.18,320.40,,,298.29,308.43,306.20,314.62,321.91,313.13,315.81,324.68,314.87,312.92,321.46,322.06,,289.71,280.89,,294.36,,297.75,311.90,313.01,318.44,294.19,284.50,290.20,320.51,334.94,343.38,345.41,339.90,339.88,326.46,328.90,340.90,L7
2010-04-04 21:52:51+00:00,334.11,334.74,318.72,301.19,295.61,313.55,296.36,293.68,291.31,289.56,286.82,294.29,283.20,270.52,308.53,,236.06,240.46,269.25,245.83,246.87,257.31,266.82,274.89,314.36,293.35,305.80,304.50,303.53,255.69,,292.63,308.43,309.37,314.16,316.35,309.11,315.94,324.68,314.87,312.92,321.46,312.90,,273.59,280.89,238.32,283.04,,284.16,299.61,302.52,304.15,285.59,284.50,290.20,319.29,330.08,336.21,338.91,335.00,332.49,319.67,322.56,335.30,L7
2010-05-13 21:58:57+00:00,319.17,320.39,307.03,300.68,292.02,313.63,291.67,291.43,291.49,289.95,286.62,291.69,281.34,269.40,308.53,,236.06,240.46,269.25,245.83,246.87,257.31,266.82,274.89,314.36,293.35,305.80,304.50,303.53,255.69,,292.63,308.43,309.37,314.16,316.35,309.11,315.94,324.68,314.87,312.92,321.46,300.46,,270.49,280.89,251.81,274.75,,281.11,297.86,300.51,301.40,285.05,282.81,280.65,309.20,330.08,324.97,334.50,326.35,321.36,319.67,322.56,335.30,L7
2010-05-29 21:58:57+00:00,316.44,315.58,306.48,297.64,290.84,312.21,287.23,283.60,291.49,289.37,284.87,287.75,277.48,265.31,308.53,232.68,237.74,245.90,263.80,244.37,252.03,258.96,262.45,274.89,304.79,288.40,295.84,295.96,294.69,252.57,248.04,284.90,308.43,309.37,314.16,316.35,309.11,315.94,324.68,314.87,312.92,321.46,300.46,,270.49,280.89,251.81,274.75,,281.11,297.86,300.51,301.40,285.05,282.81,280.65,309.20,330.08,324.97,334.50,326.35,321.36,319.67,322.56,335.30,L7
