dates,nzd0213-0000,nzd0213-0001,nzd0213-0002,nzd0213-0003,nzd0213-0004,nzd0213-0005,nzd0213-0006,nzd0213-0007,nzd0213-0008,nzd0213-0009,nzd0213-0010,nzd0213-0011,nzd0213-0012,nzd0213-0013,nzd0213-0014,nzd0213-0015,nzd0213-0016,nzd0213-0017,nzd0213-0018,nzd0213-0019,nzd0213-0020,nzd0213-0021,nzd0213-0022,nzd0213-0023,nzd0213-0024,nzd0213-0025,nzd0213-0026,nzd0213-0027,nzd0213-0028,nzd0213-0029,nzd0213-0030,nzd0213-0031,nzd0213-0032,nzd0213-0033,nzd0213-0034,nzd0213-0035,nzd0213-0036,nzd0213-0037,nzd0213-0038,nzd0213-0039,nzd0213-0040,nzd0213-0041,nzd0213-0042,nzd0213-0043,nzd0213-0044,nzd0213-0045,nzd0213-0046,nzd0213-0047,nzd0213-0048,nzd0213-0049,nzd0213-0050,satname
2001-04-04 21:43:43+00:00,397.18,375.98,367.03,358.46,356.04,354.73,360.07,367.11,368.66,373.68,369.77,371.79,362.38,359.40,360.69,358.83,359.06,362.55,362.31,367.75,372.13,369.62,372.72,,,,,,,,,,,,,,367.69,375.65,379.31,381.53,376.15,378.19,382.80,385.86,392.46,399.46,402.13,419.89,404.32,392.06,398.37,L7
2001-04-20 21:43:46+00:00,385.76,371.52,361.39,359.71,356.86,359.21,360.57,369.90,362.24,373.41,366.84,362.30,359.49,359.27,359.01,361.40,359.94,362.89,361.98,368.27,365.74,369.58,369.72,374.41,377.11,379.27,396.05,396.51,379.27,364.91,363.08,365.07,,367.36,368.87,366.35,365.11,369.87,371.35,375.59,374.12,373.43,383.78,386.05,387.30,398.78,399.24,413.80,403.34,389.43,396.38,L7
2001-05-22 21:43:30+00:00,392.10,371.04,350.91,350.11,347.74,344.79,351.42,357.19,,,356.24,359.37,351.80,,,,329.33,,,,346.13,,,,,,,,,,,,,,,,,,,356.16,358.21,354.28,360.22,364.81,366.85,382.28,382.15,393.68,388.44,370.98,370.73,L7
2001-06-07 21:43:18+00:00,404.06,386.48,368.99,364.10,362.50,367.49,371.36,375.91,362.52,375.93,369.21,369.79,367.37,367.41,366.62,365.54,368.25,367.05,367.38,370.81,373.38,380.88,385.70,391.01,,,,,,,,,,,,,,,,,,376.68,381.28,387.27,391.11,398.66,400.65,415.76,405.12,389.69,393.12,L7
2001-06-30 21:49:12+00:00,402.24,382.60,373.75,369.83,369.01,371.19,377.17,381.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-07-25 21:42:54+00:00,411.36,391.34,377.15,369.35,371.51,375.24,378.24,381.49,360.71,382.10,375.06,376.08,374.38,374.68,370.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.02,426.09,414.37,393.48,411.09,L7
2001-08-10 21:42:36+00:00,401.58,378.08,362.94,357.92,363.12,369.70,371.37,373.32,364.53,369.89,368.36,361.97,359.25,362.61,370.19,370.41,363.49,366.56,365.50,369.36,369.27,367.06,370.53,377.24,378.04,372.25,364.13,362.11,338.17,,,,,362.31,365.31,,,359.33,355.91,356.90,353.66,362.10,359.04,370.37,367.73,379.18,381.27,400.85,389.24,370.03,,L7
2001-08-26 21:42:25+00:00,401.17,379.37,361.20,361.14,366.47,368.87,374.16,377.83,368.78,369.51,363.92,365.62,361.55,363.61,364.21,363.54,365.08,370.37,370.29,369.95,370.27,375.59,378.77,379.23,382.73,391.00,404.39,373.39,361.02,358.19,370.18,377.46,380.42,380.16,381.01,376.84,374.63,380.73,375.76,374.69,373.71,375.37,380.08,386.43,390.17,397.14,399.45,412.87,404.61,388.01,396.03,L7
2001-09-11 21:42:14+00:00,405.94,380.15,372.07,371.57,369.36,371.88,377.76,383.80,372.74,385.89,380.06,377.78,371.09,369.22,370.06,371.23,371.16,377.85,377.65,380.03,381.65,384.90,384.41,384.80,396.59,401.34,379.92,,,,346.53,372.69,376.38,381.11,382.81,385.13,387.35,,,,,,,,,,,,,,,L7
2001-09-27 21:42:05+00:00,397.38,377.96,367.24,363.40,364.73,365.10,370.73,370.26,364.20,374.96,368.08,370.40,365.52,363.73,361.93,364.76,365.62,369.59,370.78,371.87,374.30,377.22,374.83,377.47,393.13,396.50,370.85,352.15,,357.68,,,,,370.24,368.04,361.17,373.67,375.01,369.82,369.53,371.76,375.45,377.19,383.79,399.47,402.33,425.25,408.12,392.47,396.74,L7
2001-10-13 21:41:51+00:00,402.56,379.28,372.63,373.46,368.92,368.78,377.11,379.20,367.92,376.36,377.43,374.99,370.98,369.78,366.81,369.54,371.18,376.49,376.01,378.40,378.94,381.14,377.76,381.75,396.40,394.60,352.05,334.85,355.96,353.18,355.87,365.31,366.36,367.37,370.18,365.73,358.46,367.87,371.40,372.90,372.24,371.29,379.01,382.62,390.81,396.89,399.68,417.12,,388.61,395.69,L7
2002-04-07 21:42:28+00:00,404.25,385.69,377.30,370.36,364.77,365.12,370.51,381.64,379.35,372.49,369.73,368.89,365.63,362.68,364.54,363.83,365.51,369.38,371.13,377.03,375.63,377.05,375.88,373.45,375.03,371.28,375.25,,382.37,364.97,351.95,348.11,349.03,355.50,359.59,344.76,,339.99,357.33,360.33,358.18,354.21,356.14,362.00,371.24,384.79,390.43,407.81,400.05,381.88,393.82,L7
2002-08-29 21:41:39+00:00,408.72,388.29,367.27,364.98,371.05,375.54,381.50,387.89,386.31,386.92,378.22,377.60,380.70,383.94,380.22,379.45,384.31,386.49,391.83,395.13,397.85,409.42,,,,,,,,,,,,,,,384.19,379.15,381.88,376.92,375.44,375.67,378.33,382.29,395.99,399.30,399.16,417.26,410.83,398.73,406.48,L7
2002-09-14 21:41:31+00:00,400.93,380.80,360.72,361.25,367.58,370.87,376.72,382.58,379.94,379.59,374.77,377.84,377.07,375.54,374.37,376.16,380.34,384.92,388.80,389.98,395.46,406.43,409.26,,,,,,,,,,,,,,367.66,374.31,375.28,369.97,365.55,369.76,370.23,377.27,384.31,391.76,394.42,412.14,405.42,380.51,395.09,L7
2002-10-16 21:41:24+00:00,380.28,365.09,337.95,339.56,342.27,347.16,352.94,360.12,360.07,362.04,346.86,344.44,342.66,352.65,355.43,354.23,358.15,363.94,367.96,374.31,375.04,381.54,387.87,386.80,338.00,,,,,,,,,342.83,346.35,,,343.49,353.36,,,,353.51,362.37,365.26,376.61,375.23,396.47,378.62,364.43,370.04,L7
2002-11-01 21:41:30+00:00,386.76,361.78,339.36,330.76,334.37,341.54,353.19,362.71,,,340.46,343.71,344.17,347.30,351.56,354.56,354.16,362.90,363.31,373.08,375.96,376.99,375.00,376.02,356.06,,,,,,,,332.65,337.66,344.89,,,343.97,352.11,,,,354.95,361.56,366.32,381.05,377.74,399.52,378.81,367.19,371.91,L7
2003-04-10 21:42:26+00:00,385.15,365.24,360.12,355.17,354.50,353.83,359.90,367.46,366.39,366.51,366.39,369.25,376.20,375.17,374.81,376.07,381.51,387.15,385.41,381.63,386.75,382.29,380.01,389.64,,,,,,,,,,,,,347.37,346.39,357.13,349.87,353.28,359.12,358.30,362.26,372.44,383.46,386.14,403.12,390.46,377.07,381.75,L7
2003-04-26 21:42:25+00:00,396.12,380.95,373.24,363.99,361.35,364.60,373.19,378.14,373.14,382.74,379.80,384.64,377.79,378.79,380.97,382.73,388.66,389.85,390.14,387.88,388.38,,,,,,,,,,,,,,,,,368.25,370.40,366.04,362.43,364.48,365.56,368.20,378.53,384.55,391.91,407.02,391.89,376.51,380.12,L7
2003-05-28 21:42:22+00:00,414.90,401.35,386.20,383.84,380.58,380.93,387.10,393.21,381.07,394.36,391.38,392.71,392.52,392.49,395.88,396.45,399.81,398.71,399.58,399.19,397.85,403.01,402.56,,,,,,,,,,,,,,,,372.65,373.26,369.86,369.88,375.69,379.31,385.02,389.92,396.24,408.61,402.86,386.09,380.54,L7
2003-09-09 21:31:05+00:00,389.83,374.98,357.76,357.23,361.81,363.45,370.64,376.75,365.07,369.98,369.90,370.59,369.59,370.30,372.86,372.32,375.99,382.61,381.06,379.61,379.68,389.41,391.82,396.26,394.72,411.83,377.09,320.36,,,349.83,357.64,345.66,345.42,345.34,339.00,327.67,348.13,356.25,353.13,349.36,348.81,352.93,355.74,365.40,379.93,388.99,400.49,383.56,369.78,375.10,L5
2003-11-04 21:42:03+00:00,392.04,377.31,359.56,359.26,358.56,365.74,376.81,384.92,,,,,375.18,377.90,376.71,381.42,383.87,387.88,388.82,391.21,389.11,393.77,398.37,398.27,399.63,398.20,406.76,,380.88,,,,,,357.04,351.50,351.06,362.52,364.66,363.48,361.80,360.62,366.02,366.62,377.86,389.09,386.93,,,,,L7
2003-11-20 21:42:19+00:00,391.63,376.98,356.05,353.84,355.02,362.14,369.90,378.20,374.02,369.45,369.88,,,,,372.23,372.71,378.91,379.88,382.74,384.22,383.07,390.27,388.74,391.52,390.29,389.79,,355.63,342.18,330.95,340.85,,,,,331.38,348.40,353.17,350.25,349.19,350.63,349.81,357.08,366.14,380.45,376.71,401.60,380.68,365.31,,L7
2003-11-28 21:32:10+00:00,383.79,368.53,350.04,345.83,352.39,364.89,368.56,376.84,367.01,367.21,366.96,361.93,370.27,374.39,371.37,372.18,376.96,379.64,379.21,385.54,391.01,404.45,412.91,414.12,415.14,408.28,,306.78,,,,361.67,373.06,365.58,360.25,351.05,342.44,349.51,355.48,354.45,354.03,351.75,349.37,349.38,364.00,383.01,388.13,404.11,389.98,375.60,381.26,L5
2003-12-30 21:32:24+00:00,386.39,365.45,356.39,347.23,352.42,360.37,368.01,377.13,376.84,371.89,367.58,370.98,372.56,379.13,383.05,382.60,387.51,388.88,394.07,395.80,402.15,409.66,411.22,405.78,402.90,405.28,403.68,278.77,358.80,365.37,366.87,362.41,361.54,361.49,365.30,361.43,362.85,367.49,367.80,362.23,361.94,361.81,364.09,362.80,371.32,381.52,383.41,402.54,385.90,375.49,395.40,L5
2004-01-22 21:38:40+00:00,350.07,334.70,310.74,312.49,316.55,,326.40,,,,,,,,,,,415.29,385.25,362.36,365.76,371.97,384.11,373.77,387.62,,,260.21,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-01-23 21:42:42+00:00,388.42,367.77,348.26,345.57,349.99,365.39,366.00,376.80,373.59,361.68,370.17,371.33,376.87,379.71,383.49,,,,,394.41,399.45,404.86,414.45,413.12,419.65,417.48,404.80,,368.93,387.93,389.98,382.75,384.32,371.79,370.33,354.28,,,,359.17,,,359.71,359.11,368.34,377.68,385.81,399.66,382.49,375.60,388.17,L7
2004-02-23 21:38:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.43,320.42,,,,,,,,,,,,,,,L5
2004-02-24 21:42:45+00:00,379.08,356.89,336.34,328.90,335.78,354.32,,,,,,360.95,364.69,368.40,368.86,372.03,374.06,378.11,381.15,382.19,384.24,390.68,399.04,400.24,400.73,402.70,,,,,,,362.14,358.75,354.25,325.11,342.60,347.60,353.92,348.29,341.05,,,346.62,363.62,373.22,,,,371.09,379.71,L7
2004-03-27 21:42:57+00:00,,,,,,343.47,353.35,355.07,354.13,363.65,361.01,364.03,364.73,364.90,365.96,369.86,369.48,375.84,374.87,376.20,382.40,388.12,,,,,,,,,,,350.53,348.52,343.91,347.05,334.94,346.85,353.88,344.98,339.90,,,,,367.02,365.98,386.48,370.54,359.45,366.71,L7
2004-05-14 21:42:51+00:00,,,369.14,361.88,368.00,368.83,368.20,371.46,378.96,379.04,379.19,377.68,381.95,376.43,373.09,376.61,375.01,372.18,376.02,393.20,,,,,386.91,379.43,,266.71,,,,,336.72,337.21,338.89,337.63,319.04,340.04,345.46,341.76,,,,,362.64,377.88,378.11,395.05,382.43,364.80,354.41,L7
2004-06-23 21:35:22+00:00,395.29,377.67,363.35,360.30,363.61,372.10,379.40,384.32,381.13,376.16,381.24,384.04,385.62,386.40,387.72,393.14,395.79,400.88,396.98,403.61,405.88,406.13,419.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-09-02 21:43:21+00:00,,,,372.52,337.89,,,,,,,,,,346.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-09-03 21:42:23+00:00,386.34,371.84,355.07,348.72,358.10,380.68,,,,,,378.30,385.12,388.76,384.37,390.07,393.70,398.25,403.43,401.30,402.78,405.48,401.61,402.50,408.12,412.55,414.90,,,,,,388.61,386.76,382.41,386.72,394.15,386.01,378.55,369.09,364.90,362.54,365.28,371.06,379.32,385.98,,,,,391.48,L7
2004-09-18 21:43:46+00:00,,,,,,,,,,,,,397.45,373.54,373.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-09-19 21:42:17+00:00,,,,,360.78,371.01,377.67,385.36,379.25,384.23,381.88,383.99,383.99,386.06,385.47,387.24,390.52,397.88,400.17,401.66,,,,,,405.75,404.73,,391.18,405.35,405.20,400.99,395.32,393.08,383.18,384.30,389.64,379.47,377.76,369.70,365.50,,,,,390.79,392.05,409.42,391.94,387.52,402.41,L7
2004-10-04 21:44:07+00:00,,,,,,,,,,,,391.98,341.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-10-13 21:38:08+00:00,379.63,351.81,338.64,328.71,333.75,338.56,352.26,363.79,355.65,364.65,359.04,365.00,367.37,373.79,375.55,375.26,381.19,389.99,388.31,388.16,388.51,391.14,384.31,368.92,367.44,370.83,372.81,,,,,377.24,374.32,361.34,361.90,359.13,358.41,369.26,363.78,355.89,352.13,347.72,347.99,351.12,357.24,370.95,374.57,392.14,377.00,368.40,378.93,L5
2005-02-18 21:40:18+00:00,375.56,357.88,348.85,347.06,349.90,348.36,356.02,360.31,354.22,362.70,364.63,370.45,370.36,367.44,371.18,370.85,377.73,380.18,377.38,372.66,375.14,377.68,371.53,367.90,352.40,342.28,,285.73,,,,329.99,334.51,376.64,380.98,371.22,371.35,374.66,374.16,373.98,365.26,363.70,369.97,375.44,373.86,377.09,382.94,400.11,386.37,376.56,386.18,L5
2005-02-25 21:46:35+00:00,,,391.90,353.58,326.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-02-26 21:43:20+00:00,,,,,,353.38,359.61,361.95,356.16,373.01,379.14,372.53,374.66,375.85,377.43,378.24,382.81,383.54,385.56,390.07,388.97,392.92,,,,,,,364.16,372.06,372.46,369.53,,401.35,395.75,399.11,400.88,394.00,389.51,375.27,372.12,378.82,,,,,,,,,,L7
2005-03-14 21:43:22+00:00,,373.77,361.74,357.01,363.40,372.86,357.65,351.13,344.63,,362.37,371.62,390.42,,,,,,376.44,379.47,385.76,390.25,391.05,390.77,386.60,388.68,386.61,,383.27,391.39,389.62,385.45,,408.56,337.83,,,,378.48,370.01,364.60,368.50,375.51,382.32,384.64,392.74,392.35,406.12,391.60,373.36,383.24,L7
2005-03-22 21:40:41+00:00,,,,355.27,357.83,362.90,367.78,368.21,363.81,370.86,379.03,383.56,382.31,381.24,384.94,383.78,383.15,386.83,388.44,388.42,385.06,383.94,385.69,376.07,365.14,369.24,363.70,288.70,,,340.12,350.44,335.62,365.98,377.62,376.52,374.48,378.05,377.92,,,,367.40,371.67,379.51,380.07,384.59,401.73,384.18,372.66,386.64,L5
2005-03-29 21:46:54+00:00,,,,,,,,,,,,,,,,,,384.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-03-30 21:43:20+00:00,417.27,,,,,,,378.23,371.92,378.40,381.85,383.79,383.00,381.88,382.42,380.19,385.53,389.58,392.21,392.86,394.85,395.57,395.41,387.77,,,,,,374.50,372.94,368.34,372.89,389.62,391.36,394.53,400.61,390.31,383.69,374.45,367.80,365.02,365.73,383.49,,,,405.63,389.52,376.26,391.63,L7
2005-04-06 21:49:28+00:00,390.85,367.85,354.49,351.72,358.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-04-22 21:49:23+00:00,390.83,370.24,357.91,354.33,358.94,363.77,371.99,377.62,370.75,378.25,,,,,,,,,,,388.77,386.93,379.45,377.76,373.11,369.27,370.51,,362.07,356.19,354.42,,,,,,,,,,,,,,,,,,,,,L7
2005-04-30 21:47:03+00:00,373.93,348.61,335.01,327.42,332.55,337.09,344.06,355.39,346.77,354.87,361.49,365.85,367.08,367.57,368.68,367.21,367.28,367.54,363.29,365.45,366.43,369.93,364.83,349.26,,,,281.76,,,,,,307.08,,,,351.06,358.28,345.87,,,,,,363.25,,,,,,L5
2005-05-09 21:40:56+00:00,392.37,372.60,359.65,359.16,363.13,369.22,374.60,381.67,377.17,384.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.09,384.07,368.50,367.24,370.75,376.30,380.26,386.64,389.50,405.33,388.87,379.94,394.95,L5
2005-06-09 21:49:20+00:00,384.18,368.47,349.20,345.53,358.61,366.65,365.82,383.89,382.31,384.02,385.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-06-26 21:41:16+00:00,392.76,375.33,360.90,349.90,360.98,370.49,375.49,383.07,381.90,384.83,390.44,389.97,390.58,392.82,393.44,386.72,389.70,390.74,392.21,383.35,,,,,,,,,,,,,,,,,,,390.70,381.75,373.05,368.76,372.09,377.35,378.98,388.49,390.28,406.51,394.74,380.80,383.74,L5
2005-07-11 21:49:16+00:00,,367.74,361.94,366.76,382.65,395.18,407.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-07-19 21:47:39+00:00,,,,,,,,,,,389.68,350.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-08-28 21:49:05+00:00,391.76,368.56,355.15,351.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-08-29 21:41:46+00:00,400.49,369.94,360.95,358.78,368.43,375.10,381.49,377.29,373.86,379.02,380.01,387.01,387.22,379.55,389.47,391.50,392.16,396.07,396.61,393.98,394.47,390.63,389.12,387.42,385.85,385.96,387.25,,364.91,358.57,362.00,364.77,362.24,344.65,371.51,381.96,384.45,403.44,406.91,396.96,386.65,385.34,389.45,391.80,394.09,406.01,388.83,405.20,,371.88,378.75,L5
2005-10-08 21:42:41+00:00,391.46,356.75,333.39,329.07,336.81,340.15,353.98,,,,,,364.32,365.77,367.58,369.96,374.07,372.36,372.40,368.97,369.96,366.58,363.38,358.71,351.83,354.07,,291.33,,,,,,,,,386.26,390.91,385.57,371.63,361.44,,356.10,357.15,363.08,371.12,374.19,,,,371.20,L7
2005-10-24 21:42:55+00:00,,352.74,350.90,352.07,355.21,363.25,379.86,386.10,,,,,,,,,,,,,,,,376.39,371.19,365.71,364.63,,368.54,369.58,368.20,370.82,334.65,,,,355.70,411.15,415.98,400.82,383.71,375.12,374.70,376.18,382.89,384.30,385.93,403.87,382.32,374.04,,L7
2005-11-17 21:42:07+00:00,388.30,368.05,359.62,353.89,357.19,365.13,370.06,366.14,359.75,369.43,369.58,372.57,375.25,376.13,377.15,377.39,381.72,378.18,383.44,380.04,382.26,385.99,384.35,377.33,374.58,376.23,371.91,,362.11,365.62,371.69,368.81,364.14,296.97,,,368.20,415.18,408.34,392.80,383.20,378.84,376.42,377.49,384.71,388.45,384.85,395.87,382.36,366.95,382.49,L5
2005-11-24 21:48:28+00:00,,,,,,,,,,,,,,,,,,389.19,353.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-02-05 21:44:00+00:00,379.46,363.47,362.85,355.97,352.99,362.52,367.51,368.43,364.64,372.76,371.26,373.91,369.42,370.67,375.25,369.19,374.03,380.05,369.80,372.66,378.95,377.38,371.91,373.01,372.97,373.75,297.34,269.71,366.22,359.40,349.64,355.56,355.86,262.19,,,,385.18,399.86,386.42,376.89,375.50,382.61,377.95,378.82,381.29,384.34,394.30,375.36,362.50,376.93,L5
2006-02-12 21:50:20+00:00,343.70,334.37,,322.06,318.30,,,,,,,,,,,,,340.35,344.61,338.24,,,,,,,285.56,,,,,,,,,,,413.45,373.73,,,,,,,,,,,,,L5
2006-03-01 21:43:46+00:00,389.34,370.23,361.73,372.65,,,,,,,369.67,373.74,375.52,379.14,376.58,379.35,376.85,378.81,379.25,378.67,377.47,379.90,381.66,379.68,383.88,390.24,313.63,311.69,,,,380.03,374.28,299.40,292.25,371.60,393.81,390.08,392.53,381.54,373.53,370.63,370.91,371.56,376.79,374.86,,,,361.31,374.83,L7
2006-04-02 21:43:44+00:00,409.26,,,,,,,370.35,360.72,371.55,376.17,376.41,374.45,376.24,379.33,378.15,372.24,378.20,377.99,375.78,379.96,379.71,377.26,379.11,,,,,,391.99,,384.95,372.99,293.28,282.86,,335.43,387.90,390.85,380.56,371.55,370.26,372.57,389.52,,,,395.19,379.25,365.45,375.86,L7
2006-04-18 21:43:39+00:00,,,353.84,353.56,353.49,360.52,366.76,375.06,369.76,372.68,371.55,373.61,374.99,370.57,374.02,373.35,374.78,375.01,378.88,,,,,,,367.55,308.85,272.60,378.43,384.55,383.97,376.67,,287.47,279.41,,327.73,394.56,390.50,,,,,,380.00,377.61,379.83,394.24,375.66,366.91,378.73,L7
2006-04-26 21:45:32+00:00,386.98,372.49,362.98,355.43,352.30,362.73,366.66,372.29,362.01,357.63,370.85,371.35,372.08,374.06,366.57,369.43,368.64,370.88,372.21,368.46,362.86,355.78,363.09,366.58,359.10,362.68,333.49,282.58,,,,,,269.06,268.78,,295.13,356.17,373.38,364.15,371.14,371.08,366.76,368.56,370.91,373.96,379.41,386.93,371.35,353.12,359.04,L5
2006-05-20 21:43:44+00:00,400.59,380.08,362.57,363.84,364.10,373.08,380.43,385.44,381.98,375.92,380.12,386.27,385.94,387.16,401.73,,,,,,,,,,,,,,,,,,,,,,,,,,,381.90,383.62,386.19,387.08,388.24,390.85,399.59,393.45,377.64,381.38,L7
2006-06-05 21:43:42+00:00,390.97,379.10,365.73,361.40,369.37,372.89,382.50,395.75,,,,,,386.10,384.25,385.35,383.44,387.29,386.58,387.34,386.41,383.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-06-13 21:46:13+00:00,388.84,367.60,356.93,357.30,362.77,370.34,377.41,379.82,368.62,366.95,376.90,382.50,382.96,380.96,380.36,383.86,385.91,382.42,386.10,386.37,385.86,385.81,382.53,382.83,378.79,,,,,,,,,,,,,,,,,,,,,,,,,,371.96,L5
2006-07-22 21:52:58+00:00,370.11,356.21,348.61,,,,,,,,,,,,384.63,374.79,363.57,363.10,370.40,367.90,369.23,367.78,366.98,360.79,351.93,,,,,,,,,,,378.82,,,,,,,,,,,,,,,,L5
2006-07-23 21:43:23+00:00,392.46,376.36,366.19,363.77,367.12,371.31,378.60,383.64,379.66,370.06,381.57,385.23,386.18,386.75,386.50,,,,,,,,,,,,,,,,,,,,,,,,,,,386.78,388.01,393.05,391.76,391.84,387.19,402.86,384.31,369.59,382.32,L7
2006-08-15 21:49:31+00:00,391.30,378.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-08-23 21:53:23+00:00,373.10,344.97,336.57,333.59,336.11,334.93,342.99,353.15,,,,,,356.01,358.94,355.21,357.34,362.47,356.99,358.44,353.57,361.40,351.21,341.84,,,,,,,,,,,367.54,,279.15,,,336.54,363.93,,,,,,,,,,,L5
