dates,satname,nzd0213-0000,nzd0213-0001,nzd0213-0002,nzd0213-0003,nzd0213-0004,nzd0213-0005,nzd0213-0006,nzd0213-0007,nzd0213-0008,nzd0213-0009,nzd0213-0010,nzd0213-0011,nzd0213-0012,nzd0213-0013,nzd0213-0014,nzd0213-0015,nzd0213-0016,nzd0213-0017,nzd0213-0018,nzd0213-0019,nzd0213-0020,nzd0213-0021,nzd0213-0022,nzd0213-0023,nzd0213-0024,nzd0213-0025,nzd0213-0026,nzd0213-0027,nzd0213-0028,nzd0213-0029,nzd0213-0030,nzd0213-0031,nzd0213-0032,nzd0213-0033,nzd0213-0034,nzd0213-0035,nzd0213-0036,nzd0213-0037,nzd0213-0038,nzd0213-0039,nzd0213-0040,nzd0213-0041,nzd0213-0042,nzd0213-0043,nzd0213-0044,nzd0213-0045,nzd0213-0046,nzd0213-0047,nzd0213-0048,nzd0213-0049,nzd0213-0050
2006-04-18 21:43:39+00:00,L7,,,351.09,350.74,350.25,355.28,363.62,371.82,367.01,367.68,368.22,370.72,371.06,366.17,369.95,369.28,370.38,370.94,374.30,,,,,,,355.33,299.68,261.60,366.21,362.55,361.97,360.96,252.22,273.72,268.41,286.55,309.40,384.56,383.17,,,,,,372.67,370.28,373.72,385.78,369.19,362.33,370.27
2006-04-25 21:49:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-26 21:45:32+00:00,L5,391.72,376.58,365.23,357.74,354.95,367.02,369.23,374.94,364.26,361.72,373.58,373.72,375.29,377.66,369.90,372.76,372.24,374.21,375.96,371.92,367.36,361.07,370.59,374.76,368.10,372.68,340.99,291.58,276.21,277.78,266.24,236.00,264.32,280.31,277.78,287.62,310.13,364.35,379.38,367.90,375.23,374.83,371.05,374.19,376.91,379.96,384.41,393.85,376.64,356.87,365.96
2006-05-20 21:43:44+00:00,L7,401.96,381.26,363.22,364.51,364.86,374.32,381.17,386.20,382.63,377.10,380.91,386.95,386.87,388.20,402.69,,,,,,,,,,,,,,,,,,,,,,,,,,,382.98,384.86,387.81,388.81,389.97,392.29,401.59,394.98,378.72,383.38
2006-06-05 21:43:42+00:00,L7,395.60,383.10,367.93,363.66,371.96,377.08,385.01,398.34,,,,,,389.62,387.51,388.61,386.96,390.55,390.25,390.72,390.81,388.39,,,,,,,,,,,,,,,359.44,,,,,,,,,,,,,,
2006-06-13 21:46:13+00:00,L5,384.52,363.87,354.88,355.20,360.36,366.44,375.07,377.41,366.57,363.22,374.42,380.34,380.03,377.68,377.32,380.82,382.63,379.38,382.68,383.22,381.76,380.99,375.70,375.38,370.59,,,,,,,,,,,,,,,,,,,,,,,,,,365.65
2006-07-22 21:52:58+00:00,L5,376.95,362.12,351.86,,,,,,,,,,,,389.44,379.60,368.77,367.91,375.82,372.90,375.73,375.43,377.81,372.61,364.93,,,,,,,,,,469.02,395.07,367.26,310.81,,,,,,,,,,,,,
2006-07-23 21:43:23+00:00,L7,396.99,380.27,368.34,365.98,369.65,375.41,381.06,386.17,381.81,373.97,384.18,387.49,389.25,390.19,389.69,,,,,,,,,,,,,,,,,,,,,,,,,,,390.36,392.11,398.42,397.49,397.57,391.97,409.48,389.37,373.17,388.94
2006-08-15 21:49:31+00:00,L7,388.04,375.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-23 21:53:23+00:00,L5,373.84,345.61,336.92,333.95,336.52,335.60,343.39,353.56,307.91,,,,,356.57,359.46,355.73,357.90,362.99,357.57,358.98,354.27,362.22,352.38,343.11,,,,,,,,,,407.25,368.94,302.13,281.48,292.90,314.37,337.12,364.57,282.04,283.67,224.90,,,,,,,
2006-09-01 21:47:19+00:00,L5,397.50,381.07,367.32,367.22,365.49,373.81,381.45,388.72,387.05,385.12,380.16,386.95,387.82,385.10,386.39,382.41,378.70,380.59,378.42,379.20,381.52,383.53,384.09,385.34,388.19,404.69,407.49,391.33,384.13,380.31,382.68,375.48,371.03,360.57,368.05,367.68,362.94,382.52,399.81,,423.99,400.46,389.37,396.87,394.87,393.67,393.37,409.87,397.67,385.32,402.72
2006-09-17 21:47:31+00:00,L5,405.04,383.35,368.32,366.45,366.29,376.87,378.68,385.85,384.68,392.26,383.03,387.66,390.36,389.51,391.14,389.86,389.33,383.19,380.17,383.26,385.52,382.99,385.59,387.35,388.64,402.49,402.33,400.01,388.85,377.73,383.91,381.31,371.72,374.24,370.10,377.80,375.25,380.77,387.55,389.89,410.04,401.35,386.85,396.06,395.77,395.24,399.24,419.29,401.81,382.26,399.71
2006-10-10 21:53:56+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-12 21:43:34+00:00,L7,380.31,,,,,,355.38,361.47,353.79,361.02,359.51,363.26,366.46,368.06,364.82,367.12,367.89,367.22,365.48,365.08,365.93,367.46,369.81,,,,,,351.31,355.84,357.42,353.46,274.03,280.76,352.26,357.75,359.39,368.03,355.09,375.62,385.37,383.63,385.98,289.84,,,380.80,394.33,369.06,363.35,384.43
2006-11-28 21:43:44+00:00,L7,,,,,341.73,350.16,,,,,,,,,,,,,,,,373.44,374.97,375.51,377.49,,,237.68,190.21,,,,,242.63,362.23,360.19,361.90,370.41,372.29,378.51,380.62,381.85,386.37,386.95,386.94,381.50,,,,,381.66
2006-12-14 21:43:50+00:00,L7,,,,,,,,,,,,,,,,383.99,384.67,390.05,388.08,389.31,391.73,391.50,394.45,399.32,,,,,378.27,383.12,378.49,377.72,375.98,375.25,379.40,381.86,387.18,392.88,396.93,399.50,402.67,398.90,401.92,407.02,,,,415.11,395.15,383.37,406.42
2007-01-31 21:44:00+00:00,L7,383.52,365.55,353.48,353.78,354.22,360.69,364.09,372.63,368.88,364.54,369.04,372.04,374.37,369.97,372.93,,,,,,382.34,386.86,391.47,400.81,383.53,374.61,369.68,260.41,360.52,366.22,370.19,364.29,361.56,362.26,367.85,373.35,383.43,337.77,,,380.20,381.22,387.83,390.98,389.31,392.76,392.42,403.78,379.01,369.23,386.55
2007-02-16 21:44:06+00:00,L7,383.90,360.83,356.46,353.83,359.60,,,,,,375.45,378.63,377.28,376.45,375.90,379.35,381.05,383.68,385.32,386.79,390.34,392.95,395.93,395.75,395.37,388.41,381.99,348.29,,,,375.16,371.71,372.26,372.22,376.83,378.39,385.78,385.90,386.00,383.49,388.48,395.05,395.75,396.39,398.70,,,,,386.92
2007-04-05 21:44:12+00:00,L7,383.67,367.16,360.69,358.72,355.88,363.40,370.61,378.49,376.67,,,,,,376.70,382.86,387.06,390.61,391.13,392.32,393.79,389.61,385.25,389.07,387.61,382.82,376.85,276.59,367.84,380.64,319.88,163.99,,,377.55,377.37,382.47,386.58,385.56,384.59,380.53,377.40,385.17,389.67,393.03,388.05,390.71,409.44,,,
2007-04-21 21:44:09+00:00,L7,389.67,375.05,362.14,360.53,361.41,367.85,368.87,380.48,377.93,378.58,374.61,378.54,379.04,377.90,379.80,,,,,393.05,392.39,389.97,392.16,394.70,393.59,384.53,376.97,381.65,365.77,373.27,371.02,375.07,372.61,372.16,377.84,374.57,313.50,,,384.36,385.53,388.73,392.63,401.41,397.33,394.39,390.60,399.45,379.63,372.20,381.68
2007-05-07 21:44:05+00:00,L7,397.63,376.11,364.93,363.64,366.15,364.34,366.60,382.48,375.67,375.81,377.70,380.27,379.65,,,,,,390.40,388.09,392.09,388.58,391.83,392.08,387.40,386.46,375.08,384.09,365.77,375.85,375.59,372.42,368.62,370.01,376.15,284.44,,,381.46,385.67,383.62,387.50,391.56,397.00,396.82,390.01,392.85,399.37,382.63,373.56,380.58
2007-05-30 21:50:06+00:00,L7,,,,,,,,,,,,394.67,397.15,392.84,395.01,394.70,398.60,400.78,400.07,402.20,398.00,406.49,412.00,,,,,,,,,,,,,,,,,,,,,311.25,,,,,,,392.31
2007-07-17 21:50:02+00:00,L7,,,357.53,354.47,357.89,362.55,373.03,379.48,374.55,368.34,380.55,379.88,376.74,378.65,,,,,,,,,,,,,,,,,386.30,379.84,382.10,376.65,370.78,389.18,,,,,,,,,,,,,,,
2007-09-12 21:43:29+00:00,L7,384.89,362.47,356.93,347.32,356.62,361.53,367.92,373.62,370.78,,,,,,376.32,378.11,380.51,381.82,384.24,383.46,386.17,384.23,380.97,377.71,379.85,377.65,381.56,376.36,376.46,380.56,319.87,215.18,,,375.74,375.63,380.70,385.04,379.68,382.70,381.75,375.87,380.35,384.92,389.56,393.37,393.24,406.15,,,
2007-10-30 21:43:38+00:00,L7,379.07,,,,,,359.64,365.94,368.41,365.42,359.49,361.96,368.45,368.00,369.93,364.54,369.53,371.29,366.59,368.42,366.51,371.28,378.91,,,,,,,,351.49,365.34,371.78,379.77,376.90,377.64,380.93,381.20,374.64,367.40,363.74,362.72,376.97,318.81,,,388.38,399.42,372.24,367.59,378.98
2007-12-01 21:43:54+00:00,L7,383.83,366.48,347.80,345.33,346.20,357.85,364.98,371.95,379.40,,,,,,373.10,371.99,374.26,374.91,371.09,375.90,375.47,378.71,372.86,373.92,374.96,377.09,371.23,372.52,368.77,245.70,148.98,115.36,,,386.50,388.06,389.58,388.92,388.75,381.96,380.10,379.03,384.04,387.84,392.94,395.40,396.52,412.02,,,
2008-01-18 21:44:01+00:00,L7,385.45,366.13,358.80,357.49,354.81,,,,,,371.49,369.13,370.20,365.29,369.25,364.12,365.27,367.35,362.47,368.32,367.42,372.01,375.04,372.08,372.65,372.79,,260.49,,,,382.02,378.08,381.51,371.63,373.00,371.28,375.29,374.78,367.81,364.57,367.33,370.00,374.24,388.39,,,,381.76,370.15,388.82
2008-02-26 21:50:04+00:00,L7,379.57,359.50,353.51,352.02,354.34,359.34,366.95,372.80,372.60,,,,,,,,,,,379.17,379.30,375.91,378.53,374.49,369.53,370.00,363.19,361.95,366.81,364.87,359.37,,251.32,,,,,,,,,,,,,387.39,391.98,403.72,399.05,,
2008-03-06 21:43:50+00:00,L7,,,,,356.69,359.48,366.13,373.49,368.52,363.54,368.45,369.37,364.68,361.75,364.73,360.43,361.75,362.13,363.36,361.68,375.65,,,,,367.56,364.13,359.77,365.30,261.36,243.20,385.18,387.97,385.82,377.01,381.15,384.42,384.05,384.05,375.29,,,,,388.46,393.20,400.42,409.66,388.49,,
2008-03-13 21:49:59+00:00,L7,,,,,,351.00,357.92,363.16,360.83,,368.18,369.12,371.56,370.60,369.90,367.84,378.89,,,,,,,,,460.85,457.16,447.30,380.76,333.89,260.71,390.48,391.09,388.99,426.85,388.44,,,,,,,,,,,,,,,
2008-03-22 21:43:49+00:00,L7,380.87,357.28,355.98,351.10,356.94,,,,,,,372.77,372.88,373.87,374.03,371.29,371.17,372.98,370.98,370.06,373.99,373.00,372.94,372.90,371.88,367.46,367.00,327.64,210.13,210.72,,381.81,383.35,377.42,379.58,374.52,379.92,379.99,381.45,371.58,369.96,372.23,376.98,380.25,383.62,375.28,,,,368.95,379.97
2008-04-30 21:49:55+00:00,L7,,,,,,,,,,370.97,375.57,374.05,371.35,372.68,378.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-16 21:49:50+00:00,L7,,,,,,,,,,,400.60,398.32,402.65,402.63,402.45,409.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-10 21:43:27+00:00,L7,,,,,372.02,377.73,381.21,389.07,386.26,380.71,388.80,390.93,386.11,389.04,383.86,386.24,384.27,387.15,385.04,385.53,389.48,,,,,,,,,,,,,,,,,,,,,,,,,392.23,395.92,404.15,397.26,373.51,383.77
2008-07-03 21:49:23+00:00,L7,,,,,,,,,,,,374.26,372.75,374.69,372.41,367.66,368.07,369.63,364.75,364.90,360.66,363.60,363.33,,,,,,,,,,,,,,,,,,,,366.47,240.36,,,,,,,
2008-07-12 21:43:06+00:00,L7,405.59,382.83,365.34,361.03,360.52,371.32,379.74,,,,,378.51,382.85,385.26,381.85,380.43,376.32,382.69,379.36,376.48,376.99,376.64,378.22,375.62,384.78,395.47,395.79,400.66,124.49,,,,,,,,,,,,,,,,,,,,,,383.73
2008-07-19 21:49:11+00:00,L7,384.96,369.22,354.93,350.31,352.79,361.71,,,,,,,,,,,367.60,371.24,367.00,370.03,366.32,310.39,363.57,368.93,367.65,378.96,399.23,389.46,78.59,243.86,,,,,,,,,330.09,368.66,365.50,364.57,372.37,373.41,373.96,297.99,275.89,286.91,,,
2008-08-04 21:49:04+00:00,L7,381.48,364.59,353.37,344.49,350.02,,,,,,,,,,,370.51,368.05,367.43,367.29,364.56,364.78,368.61,371.69,374.26,380.41,,,,,,,,,,,437.46,376.02,368.00,358.53,365.13,366.06,363.63,359.74,369.48,371.41,374.46,,,,,
2008-08-13 21:42:50+00:00,L7,381.26,357.94,347.18,342.01,344.44,,,,,,360.21,360.96,356.73,362.52,361.87,358.99,357.90,353.30,358.36,357.70,359.98,362.10,365.49,371.75,,,,,,,,,,,,,,,,,,,,244.49,365.18,,,,,359.67,361.08
2008-08-20 21:48:58+00:00,L7,,,,,,,,,,366.86,368.15,370.19,373.04,374.36,376.02,374.59,371.67,371.36,373.47,371.46,384.33,,,,,,,,,,380.09,379.66,383.14,383.31,377.33,375.36,376.45,373.95,371.46,369.59,369.52,,,,,,,,384.36,369.92,374.08
2008-08-29 21:42:43+00:00,L7,401.28,381.66,365.76,363.62,368.77,376.04,384.83,386.49,383.18,384.24,381.42,387.46,391.78,403.35,,,,,,394.85,395.26,393.93,407.06,410.61,421.17,406.12,391.40,395.18,391.09,394.33,401.98,404.35,402.15,396.64,334.02,332.11,,,,391.48,387.75,387.21,392.07,395.58,404.04,401.44,402.74,416.89,405.85,383.66,405.15
2008-09-05 21:48:50+00:00,L7,395.02,380.89,361.43,363.92,362.26,367.26,374.94,377.75,375.28,383.97,386.95,,,,,,,,,,,395.73,401.57,408.32,408.79,403.21,386.38,385.08,384.77,387.91,383.19,398.60,327.03,,,,,,,,,,,,,,397.64,406.46,387.93,384.02,
2008-09-14 21:42:35+00:00,L7,387.32,376.68,359.57,358.34,357.64,364.15,371.39,375.50,378.14,376.95,376.06,382.33,,,,,380.87,380.45,379.07,390.81,394.12,394.42,396.18,401.79,407.43,379.25,381.86,387.16,384.10,386.13,389.86,395.92,331.50,289.14,,,390.16,391.69,381.51,383.05,375.84,375.25,378.82,380.32,391.22,399.37,399.03,416.68,393.42,383.13,
2008-12-19 21:43:12+00:00,L7,378.75,355.18,340.45,339.73,340.67,349.64,356.78,359.86,353.16,351.07,355.56,,,,,,367.68,367.04,371.41,374.36,377.19,378.86,382.83,377.89,372.88,353.66,306.76,279.51,364.46,365.89,367.74,366.96,340.31,,,,365.91,371.33,362.96,360.72,358.35,350.28,357.51,359.88,373.74,380.04,383.37,398.02,374.32,370.00,
2009-01-04 21:43:18+00:00,L7,382.92,363.38,353.14,350.33,351.98,355.79,362.63,373.07,,,,,,368.41,369.95,370.06,369.87,370.81,376.64,381.95,388.57,387.97,389.18,381.86,383.14,387.03,323.56,373.96,379.75,285.83,,,,373.25,374.01,374.17,376.23,378.01,375.68,371.91,364.31,364.62,367.48,373.68,374.70,378.92,386.68,,,,381.52
2009-01-20 21:43:24+00:00,L7,385.79,374.68,358.17,355.35,360.47,364.46,372.23,371.91,371.97,368.91,367.11,365.85,372.39,375.64,376.37,378.81,,,,,393.50,395.04,394.72,383.17,387.51,388.27,360.70,381.92,383.14,384.45,384.02,383.72,383.99,381.31,376.47,378.90,382.97,,,,375.59,370.26,372.67,376.84,386.72,390.51,395.57,410.89,383.69,372.04,399.83
2009-02-12 21:49:44+00:00,L7,,,,,334.75,341.80,356.12,,,,,,,,,,360.81,369.88,373.12,372.17,375.42,375.61,374.73,368.60,363.69,339.84,297.53,250.45,,,,,,,,,,,349.94,,,,354.80,357.09,351.61,355.23,376.26,,,,
2009-03-09 21:43:47+00:00,L7,398.54,378.15,361.17,358.99,356.43,356.11,369.51,371.89,373.92,370.31,369.65,370.29,374.12,375.82,376.36,379.17,383.42,,,,,,391.61,398.77,398.48,345.27,316.48,292.44,370.22,377.54,378.67,377.53,382.40,380.75,380.30,379.62,381.01,,,,,372.11,372.95,372.58,377.37,393.38,395.92,405.53,381.25,372.07,400.31
2009-03-25 21:43:54+00:00,L7,394.42,375.57,362.26,363.95,363.72,,,,,,378.31,377.07,377.32,378.21,382.90,382.96,388.36,389.43,391.54,394.97,393.68,395.16,402.64,410.23,410.16,408.04,377.80,347.08,,,,392.71,391.18,385.68,385.88,389.03,389.21,387.80,388.98,384.87,380.77,380.77,385.61,384.09,393.46,,,,395.50,382.72,405.87
2009-05-12 21:44:06+00:00,L7,387.95,,,,,,354.26,364.79,369.52,374.39,369.87,370.86,369.83,370.96,375.37,377.20,382.59,381.18,380.33,387.70,389.76,395.25,412.88,,,,,,,,,,,,,,,,,,,368.25,375.00,242.03,,,379.45,387.61,372.76,363.88,364.82
2009-05-28 21:44:07+00:00,L7,,,362.11,360.26,360.76,363.70,371.63,381.40,383.04,387.78,379.84,381.39,381.51,386.39,390.51,390.67,391.56,391.74,403.79,,,,,,,,,,,,,,,,,,,,,,,,,379.28,381.44,371.45,389.82,398.98,385.33,375.28,384.77
2009-06-13 21:44:06+00:00,L7,386.03,370.17,361.92,,,,,,360.95,301.35,361.87,365.42,364.37,363.04,363.48,365.25,365.55,364.62,369.62,373.80,384.64,383.23,370.65,346.51,335.95,,,,,364.88,369.26,365.45,357.40,278.08,269.83,274.41,370.94,365.38,358.14,351.87,350.74,352.53,357.08,369.82,264.65,,,,,,
2009-06-20 21:50:16+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-06 21:50:12+00:00,L7,386.72,364.73,350.83,339.39,344.51,363.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-07 21:50:02+00:00,L7,387.15,376.05,357.30,352.25,357.49,,,,,,,,,,,378.42,384.14,385.86,388.22,395.15,398.91,395.82,397.47,409.82,406.22,395.67,,,,,,,,,,,380.75,385.48,382.59,387.50,382.61,377.32,376.83,381.00,388.56,398.41,,,,,
2009-09-01 21:43:50+00:00,L7,386.69,359.91,357.23,351.39,355.69,361.61,363.78,374.57,371.66,375.06,,,,,,381.45,380.91,390.48,392.59,393.62,403.84,415.05,393.98,340.04,321.53,306.81,308.80,372.20,364.51,365.49,370.24,,,,,377.23,375.06,381.67,379.05,372.05,368.29,369.05,371.26,375.80,379.67,384.35,395.17,410.49,385.11,,
2009-09-08 21:50:01+00:00,L7,381.34,358.60,354.44,347.83,349.69,353.04,362.87,373.82,368.99,369.09,375.06,,,,,,,,,,407.49,420.62,380.15,345.04,394.25,360.41,315.09,363.86,368.84,367.14,370.00,383.61,334.43,,,,,,,,,,,,,387.98,389.78,399.35,379.16,371.02,
2009-10-10 21:49:54+00:00,L7,,,,,,,,,,367.25,367.83,374.89,376.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-20 21:44:21+00:00,L7,,,,,,,,,,,,,,,,,386.08,386.78,384.64,389.66,376.75,371.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.73,
2009-12-06 21:44:31+00:00,L7,,,,,,,345.07,353.94,351.47,339.46,351.57,361.42,362.95,366.93,370.95,374.86,379.45,384.26,385.15,390.10,374.72,353.78,327.27,,,,,,350.21,354.43,357.75,353.22,248.25,268.58,256.93,351.37,358.66,355.23,354.78,350.41,349.39,348.20,,,,,373.24,384.67,364.48,356.62,359.83
2009-12-22 21:44:48+00:00,L7,,,,,,,,,,,371.69,376.21,379.77,383.79,389.75,396.07,399.30,403.06,401.39,404.23,397.63,381.53,395.33,372.55,310.15,309.95,314.85,261.66,,,379.75,379.02,379.03,376.11,374.60,373.42,379.02,380.23,377.81,371.05,367.39,,370.78,380.04,400.98,,,,383.86,375.70,392.24
2009-12-29 21:51:06+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-07 21:45:04+00:00,L7,379.03,355.06,339.94,332.32,338.98,347.04,359.73,365.22,362.89,370.36,364.77,368.69,374.90,381.35,,,,,391.69,396.10,388.87,370.36,369.40,370.83,310.38,307.70,307.05,368.49,367.34,367.28,370.89,370.14,368.83,380.90,328.08,291.40,,,369.22,365.11,363.92,362.75,364.58,372.24,382.53,385.72,387.46,405.11,381.89,369.53,387.70
2010-01-23 21:45:18+00:00,L7,380.13,358.42,336.42,336.52,338.99,346.81,360.82,370.15,369.30,365.92,371.40,373.21,383.99,,,,,399.61,400.48,401.39,394.61,386.13,378.76,380.81,310.97,303.88,306.11,377.44,375.62,376.86,374.74,373.83,375.65,379.84,340.29,,,379.09,377.62,374.21,369.93,372.34,376.26,376.58,380.43,371.05,386.89,398.84,373.52,366.22,380.70
2010-03-12 21:45:47+00:00,L7,392.41,375.31,360.77,356.74,356.94,361.85,366.97,374.69,376.93,382.66,384.78,383.92,391.36,,,,,402.23,400.92,401.16,394.11,392.71,393.37,389.29,385.31,378.19,378.68,374.09,378.86,381.56,384.04,386.25,386.16,389.15,331.11,,,379.14,377.52,369.37,368.63,,375.65,378.52,384.99,390.13,398.78,416.26,391.78,374.53,387.94
2010-04-29 21:45:51+00:00,L7,384.41,357.85,352.15,346.64,349.31,,,,,,376.25,376.93,375.13,378.24,381.97,380.84,389.99,387.30,386.09,385.73,377.12,385.64,382.95,,,,,,,,,,,372.96,366.48,369.97,364.34,370.07,367.76,362.63,362.57,364.01,367.41,371.46,376.46,363.51,,,,367.47,379.39
2010-05-06 21:52:01+00:00,L7,,,,,,,,385.17,387.45,392.23,393.59,395.66,,392.59,398.72,403.95,406.79,406.41,416.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-16 21:45:48+00:00,L7,,,,,,369.68,377.24,384.44,385.55,385.86,,,,,,397.69,398.22,407.08,,,,,,,,,,,,,,,,,,376.43,,,,,,,,,,,,,,,
2010-07-02 21:45:52+00:00,L7,399.21,382.55,374.74,364.84,366.33,372.29,376.45,385.44,384.24,389.22,392.41,395.69,400.69,406.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-18 21:45:53+00:00,L7,389.18,372.54,365.57,363.44,363.80,366.09,372.16,378.29,379.35,380.50,382.33,388.56,395.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-25 21:52:04+00:00,L7,398.94,382.29,367.06,369.27,372.48,375.62,380.62,388.39,386.88,384.04,391.93,401.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-10 21:52:03+00:00,L7,396.99,383.65,367.04,365.33,369.77,373.20,380.49,386.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.82,381.71,380.14,378.98,390.06,390.08,397.22,402.93,405.22,,,,
2010-10-13 21:52:13+00:00,L7,383.07,359.63,357.18,359.28,,,,,,,,,,,,,,,,,395.70,396.09,396.32,396.24,411.85,412.12,209.52,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-22 21:46:07+00:00,L7,,,,,356.32,364.36,372.56,379.29,380.13,382.82,383.42,382.02,384.69,385.93,391.23,391.21,394.25,397.41,396.34,396.36,,,,,406.24,411.79,425.47,431.70,402.20,394.66,386.47,382.24,380.86,381.86,375.99,372.01,373.71,374.87,373.33,366.08,,,,,381.42,389.98,393.86,408.90,384.29,382.39,394.90
2010-12-09 21:46:39+00:00,L7,378.26,355.06,349.38,340.52,341.90,351.24,359.24,,,,,,371.19,372.55,374.08,372.46,374.43,377.62,379.74,373.15,375.66,316.49,381.19,387.33,390.47,395.30,378.90,,124.91,210.00,157.58,130.89,,362.92,362.30,356.51,357.41,358.19,352.53,349.71,,,350.60,353.03,360.78,361.94,374.82,,,,373.17
2011-01-25 21:49:47+00:00,L5,363.15,341.12,329.77,326.86,331.80,337.11,342.09,351.51,343.92,340.02,359.25,359.88,360.76,363.63,364.78,365.08,358.41,357.03,354.10,356.29,353.33,356.92,361.56,359.97,363.20,353.89,348.69,,363.84,371.57,360.87,354.92,351.74,344.57,262.09,330.32,344.24,331.39,333.42,330.20,325.98,327.18,333.75,325.81,331.19,340.79,357.44,366.65,357.15,351.52,363.21
2011-02-02 21:53:15+00:00,L7,380.83,356.59,352.71,349.40,347.96,357.21,363.07,370.42,377.75,,,,,,,,,,,385.57,387.13,392.01,392.02,394.25,394.36,390.43,406.95,423.20,407.71,407.87,,,,,,,,,,,357.70,358.37,360.19,363.37,,373.01,382.76,403.57,394.41,,
2011-02-11 21:47:06+00:00,L7,,,355.50,343.81,351.08,356.91,361.84,372.43,370.33,375.32,373.58,379.68,380.39,382.44,381.81,378.86,380.22,383.58,383.16,,,,,,390.84,389.03,399.86,405.82,389.02,410.29,391.76,373.67,374.48,372.90,369.45,368.24,364.11,367.80,365.22,,,,,365.72,371.80,378.16,384.10,398.56,390.11,381.62,389.21
2011-02-27 21:47:11+00:00,L7,393.51,370.82,359.49,360.22,367.94,,,,,389.45,384.69,385.78,388.55,389.53,389.70,393.68,396.57,397.12,399.53,397.06,393.61,393.71,402.34,403.11,403.13,,262.63,253.86,,,401.28,392.56,389.21,382.53,375.27,379.07,379.83,375.72,366.70,363.55,364.04,362.17,373.65,370.42,377.99,,,,388.12,373.21,395.20
2011-03-06 21:53:24+00:00,L7,378.65,355.11,347.97,343.22,,,,,,,,,,,376.04,377.93,378.58,381.63,380.62,384.56,388.18,389.77,390.33,395.25,401.88,412.16,334.58,,,,,,,,,357.88,364.23,362.61,358.68,352.23,351.49,352.83,356.19,357.56,368.25,,,,,,
2011-03-07 21:43:36+00:00,L5,378.31,352.59,349.56,345.21,352.74,362.60,368.04,377.64,373.29,376.42,376.49,375.30,371.37,375.83,381.25,380.53,381.25,382.26,381.18,381.16,380.49,381.96,381.99,384.28,389.47,396.96,397.71,396.46,356.92,400.34,398.91,386.69,377.45,373.00,369.59,368.68,366.37,372.91,365.14,357.97,356.75,353.92,346.49,342.35,361.11,366.77,372.93,381.79,369.02,363.92,375.40
2011-03-15 21:47:14+00:00,L7,,,,,,,,376.36,374.74,385.67,382.23,384.20,383.58,383.11,385.77,386.72,391.42,393.41,394.23,397.33,395.74,397.84,,,,,,399.75,385.22,403.23,399.58,395.37,382.96,382.60,374.44,381.65,384.01,384.01,383.65,378.61,375.06,377.13,,,,,392.29,410.97,390.37,377.63,397.04
2011-03-31 21:47:17+00:00,L7,383.12,364.44,357.06,361.64,,,,,,385.13,382.99,383.05,383.69,383.95,384.04,384.36,384.74,387.40,388.62,386.76,389.94,391.91,392.45,394.40,407.71,,262.60,210.17,131.85,412.53,401.46,388.96,382.42,374.86,366.46,357.59,363.17,366.49,364.56,358.96,357.59,358.83,361.58,361.12,366.21,,,398.35,370.78,361.52,372.90
2011-04-07 21:53:28+00:00,L7,382.91,359.46,354.34,352.34,358.67,364.69,372.66,378.85,380.96,383.21,386.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-18 21:47:14+00:00,L7,397.88,376.07,368.47,369.41,371.65,375.61,380.26,393.13,392.98,,,,,384.42,385.81,385.02,,,,,,,,,,,,,,,,,,,375.46,366.71,,,,,,,,,,,,,,,
2011-06-26 21:53:22+00:00,L7,413.52,389.48,379.97,378.15,382.16,,,,,,,,,,,397.74,396.61,399.31,397.36,397.05,394.23,397.52,396.49,,,,,,,,,,,,,,381.77,,,,,,,,,,,,,,
