dates,nzd0213-0000,nzd0213-0001,nzd0213-0002,nzd0213-0003,nzd0213-0004,nzd0213-0005,nzd0213-0006,nzd0213-0007,nzd0213-0008,nzd0213-0009,nzd0213-0010,nzd0213-0011,nzd0213-0012,nzd0213-0013,nzd0213-0014,nzd0213-0015,nzd0213-0016,nzd0213-0017,nzd0213-0018,nzd0213-0019,nzd0213-0020,nzd0213-0021,nzd0213-0022,nzd0213-0023,nzd0213-0024,nzd0213-0025,nzd0213-0026,nzd0213-0027,nzd0213-0028,nzd0213-0029,nzd0213-0030,nzd0213-0031,nzd0213-0032,nzd0213-0033,nzd0213-0034,nzd0213-0035,nzd0213-0036,nzd0213-0037,nzd0213-0038,nzd0213-0039,nzd0213-0040,nzd0213-0041,nzd0213-0042,nzd0213-0043,nzd0213-0044,nzd0213-0045,nzd0213-0046,nzd0213-0047,nzd0213-0048,nzd0213-0049,nzd0213-0050,satname
2001-06-30 21:49:12+00:00,394.97,375.44,362.08,358.09,357.38,358.87,363.67,369.40,362.60,373.25,364.27,364.76,359.91,362.38,361.40,360.69,355.29,363.08,364.07,368.30,365.65,375.11,379.34,387.64,388.09,392.50,401.27,402.89,394.52,357.61,387.99,384.08,402.12,386.02,383.80,381.49,379.85,379.10,380.76,374.44,372.81,372.84,379.74,384.20,387.80,397.45,398.73,413.31,401.21,387.79,394.54,L7
2001-07-25 21:42:54+00:00,398.78,379.83,366.54,361.93,360.61,362.11,366.47,372.17,363.53,376.28,367.42,367.87,363.08,365.19,364.13,361.92,354.14,364.16,363.89,368.94,364.35,373.36,376.05,382.71,377.11,379.27,396.05,396.51,379.27,364.91,363.08,365.07,,367.36,368.87,366.35,366.40,372.76,375.33,371.09,369.49,370.64,377.02,381.00,384.43,394.80,398.64,413.84,403.12,387.13,393.94,L7
2001-08-10 21:42:36+00:00,399.18,379.58,366.02,361.35,360.97,363.19,367.17,372.33,363.73,375.00,367.58,366.88,362.44,364.67,365.34,364.05,356.01,364.76,364.29,369.05,365.33,371.78,374.67,380.89,377.58,375.76,380.09,379.31,358.72,364.91,363.08,365.07,,364.84,367.09,366.35,366.40,368.28,368.86,367.54,365.53,368.94,373.42,378.87,381.09,391.67,395.74,411.68,400.81,384.28,393.94,L7
2001-08-26 21:42:25+00:00,399.43,379.55,365.42,361.33,361.66,363.90,368.05,373.02,364.57,374.09,367.06,366.70,362.32,364.50,365.15,363.94,357.52,365.88,365.49,369.23,366.15,372.55,375.49,380.47,379.29,380.84,388.19,377.34,359.49,361.55,366.63,371.26,380.42,369.94,371.73,371.60,369.14,371.39,370.58,368.97,367.17,370.01,374.53,380.13,382.60,392.58,396.27,411.85,401.35,384.81,394.29,L7
2001-09-11 21:42:14+00:00,400.15,379.62,366.16,362.47,362.51,364.79,369.12,374.22,365.74,375.77,368.68,368.09,363.41,365.17,365.85,365.16,359.47,367.88,367.52,371.03,368.37,374.60,376.97,381.34,383.62,385.96,386.12,377.34,359.49,361.55,359.93,371.74,378.40,372.74,374.50,376.11,373.69,371.39,370.58,368.97,367.17,370.01,374.53,380.13,382.60,392.58,396.27,411.85,401.35,384.81,394.29,L7
2001-09-27 21:42:05+00:00,399.88,379.45,366.27,362.56,362.73,364.82,369.28,373.82,365.55,375.67,368.62,368.34,363.65,364.99,365.36,365.10,360.24,368.12,367.98,371.15,369.11,374.98,376.67,380.69,385.52,388.07,383.07,371.04,359.49,360.26,359.93,371.74,378.40,372.74,373.65,374.09,371.19,371.85,371.47,369.12,367.56,370.26,374.66,379.71,382.77,393.57,397.03,413.52,402.19,385.77,394.64,L7
2001-10-13 21:41:51+00:00,400.42,379.78,366.83,364.06,364.02,366.23,370.99,375.03,365.45,376.01,369.47,368.70,364.60,366.29,366.13,366.63,361.76,370.11,369.94,372.67,369.96,376.62,377.39,380.84,387.33,389.16,377.90,363.80,358.61,358.49,358.91,370.13,374.39,371.66,373.07,372.42,369.34,370.29,369.89,367.68,366.91,369.27,374.12,379.25,382.54,393.20,396.72,413.18,401.89,385.34,394.25,L7
2002-04-07 21:42:28+00:00,403.40,382.49,374.97,371.91,366.85,366.95,373.81,380.42,373.63,374.43,373.58,371.94,368.31,366.23,365.68,366.69,368.35,372.94,373.57,377.71,377.28,379.10,376.82,377.60,385.71,382.94,363.65,334.85,369.16,359.08,353.91,356.71,357.69,361.44,364.88,355.25,358.46,353.93,364.37,366.62,365.21,362.75,367.57,372.31,381.02,390.84,395.06,412.47,400.05,385.25,394.75,L7
2002-08-29 21:41:39+00:00,406.49,386.99,372.28,367.67,367.91,370.33,376.00,384.76,382.83,379.71,373.98,373.25,373.16,373.31,372.38,371.64,374.91,377.94,381.48,386.08,386.74,393.24,375.88,373.45,375.03,371.28,375.25,,382.37,364.97,351.95,348.11,349.03,355.50,359.59,344.76,384.19,359.57,369.61,368.62,366.81,364.94,367.24,372.14,383.62,392.05,394.80,412.53,405.44,390.31,400.15,L7
2002-09-14 21:41:31+00:00,404.63,384.93,368.43,365.53,367.80,370.51,376.24,384.04,381.87,379.67,374.24,374.78,374.47,374.05,373.04,373.15,376.72,380.26,383.92,387.38,389.65,397.63,392.57,373.45,375.03,371.28,375.25,,382.37,364.97,351.95,348.11,349.03,355.50,359.59,344.76,375.93,364.48,371.50,369.07,366.39,366.55,368.23,373.85,383.85,391.95,394.67,412.40,405.43,387.04,398.46,L7
2002-10-16 21:41:24+00:00,396.64,378.06,355.31,355.26,360.30,364.52,370.39,376.86,375.44,376.18,366.62,366.63,366.81,370.71,370.01,369.95,374.27,378.45,382.86,386.47,389.45,399.13,398.56,386.80,338.00,,,,,,,,,342.83,346.35,,375.93,365.65,370.17,373.45,370.50,372.71,367.36,373.98,381.85,389.22,389.60,408.62,398.29,381.22,390.54,L7
2002-11-01 21:41:30+00:00,394.17,373.99,351.33,349.14,353.82,358.78,366.09,373.32,375.44,376.18,360.08,360.90,361.15,364.86,365.40,366.10,369.24,374.56,377.98,383.12,386.08,393.60,390.71,381.41,347.03,,,,,,,,332.65,340.25,345.62,,375.93,360.23,365.66,373.45,370.50,372.71,364.25,370.87,377.97,387.18,386.64,406.35,393.42,377.72,385.88,L7
2003-04-10 21:42:26+00:00,384.06,364.04,345.81,341.83,343.71,347.51,355.34,363.43,363.23,364.27,351.24,352.47,354.34,358.37,360.60,361.62,364.61,371.33,372.23,376.34,379.25,380.27,380.96,384.15,347.03,,,,,,,,332.65,340.25,345.62,,347.37,344.62,354.20,349.87,353.28,359.12,355.59,362.06,368.01,380.37,379.70,399.70,382.63,369.56,374.57,L7
2003-04-26 21:42:25+00:00,389.34,369.32,357.57,349.97,350.07,353.32,362.09,369.44,369.76,374.62,362.22,365.87,366.05,367.09,369.11,371.12,374.78,379.97,379.62,380.86,383.70,379.64,377.51,382.83,356.06,,,,,,,,332.65,337.66,344.89,,347.37,352.87,359.88,357.96,357.86,361.80,359.60,364.01,372.43,383.02,385.26,403.22,387.05,373.59,377.93,L7
2003-05-28 21:42:22+00:00,398.72,382.51,373.19,367.67,365.48,366.45,373.40,379.60,373.53,381.20,379.19,382.20,382.17,382.15,383.89,385.08,389.99,391.90,391.71,389.57,390.99,392.65,391.28,389.64,,,,,,,,,,,,,347.37,357.32,366.73,363.06,361.86,364.49,366.52,369.92,378.66,385.98,391.43,406.25,395.07,379.89,380.80,L7
2003-09-09 21:31:05+00:00,396.50,380.63,369.33,365.06,364.56,365.70,372.71,378.89,371.42,378.40,376.87,379.30,379.02,379.19,381.13,381.89,386.49,389.58,389.05,387.08,388.16,391.57,391.46,392.95,394.72,411.83,377.09,320.36,,,349.83,357.64,345.66,345.42,345.34,339.00,337.52,354.26,364.11,360.57,358.73,360.57,363.12,366.38,375.35,384.47,390.82,404.81,392.19,377.36,379.38,L5
2003-11-04 21:42:03+00:00,398.92,384.55,367.84,366.78,366.98,370.04,378.18,384.96,373.07,382.17,380.64,381.65,379.10,380.23,381.82,383.40,386.56,389.73,389.82,390.00,388.88,395.40,397.58,397.26,397.18,405.01,391.92,320.36,380.88,,349.83,357.64,345.66,345.42,351.19,345.25,339.37,355.32,364.52,363.29,360.34,359.77,364.88,367.22,376.09,386.31,390.72,404.55,393.21,377.93,377.82,L7
2003-11-20 21:42:19+00:00,397.10,382.65,364.89,363.54,363.99,368.06,376.11,383.27,373.39,377.93,377.05,381.65,379.10,380.23,381.82,380.61,383.10,387.03,387.34,388.19,387.72,392.31,395.75,394.42,395.29,400.11,391.21,320.36,368.25,342.18,340.39,349.25,345.66,345.42,351.19,345.25,336.70,353.02,361.68,360.03,357.55,357.49,361.11,364.69,373.60,384.85,387.22,403.57,389.03,373.73,377.82,L7
2003-11-28 21:32:10+00:00,389.32,374.45,355.85,354.04,356.94,364.05,371.48,379.18,368.70,368.88,368.91,366.26,371.68,374.20,373.65,374.54,377.38,382.26,382.24,384.77,386.00,392.68,398.34,399.35,400.25,402.15,391.21,313.57,368.25,342.18,340.39,353.39,359.36,355.50,354.21,347.18,338.14,352.14,357.39,355.33,353.60,352.95,354.53,357.20,368.35,383.12,385.19,402.07,384.74,370.23,378.18,L5
2003-12-30 21:32:24+00:00,388.74,372.65,355.96,352.68,356.04,363.32,370.78,378.77,370.74,369.63,368.58,367.83,371.90,375.43,376.00,376.15,379.41,383.58,384.61,386.98,389.23,396.07,400.92,400.63,400.78,402.78,394.33,301.97,365.10,353.77,349.22,355.64,360.09,357.50,356.98,350.75,343.08,355.21,359.47,356.71,355.26,354.72,356.44,358.32,368.94,382.80,384.83,402.19,385.03,371.55,383.92,L5
2004-01-22 21:38:40+00:00,382.29,366.32,348.42,345.98,349.46,363.32,363.39,378.77,370.74,369.63,368.58,367.83,371.90,375.43,376.00,376.15,379.41,388.87,384.71,382.88,385.32,392.06,398.12,396.16,398.59,402.78,394.33,291.53,365.10,353.77,349.22,355.64,360.09,357.50,356.98,350.75,343.08,355.21,359.47,356.71,355.26,354.72,356.44,358.32,368.94,382.80,384.83,402.19,385.03,371.55,383.92,L5
2004-01-23 21:42:42+00:00,383.17,366.53,348.40,345.92,349.53,363.66,363.76,378.44,371.31,368.04,368.90,368.71,372.89,376.29,377.50,376.15,379.41,388.87,384.71,384.52,387.34,393.88,400.45,398.58,401.60,405.23,396.42,291.53,366.06,365.16,359.41,361.06,366.14,361.07,359.65,351.45,343.08,355.21,359.47,357.12,355.26,354.72,356.99,358.45,368.84,381.95,385.00,401.68,384.52,372.36,384.98,L7
2004-02-23 21:38:50+00:00,383.17,366.53,348.40,345.92,349.53,363.66,363.76,378.44,371.31,368.04,368.90,368.71,372.89,376.29,377.50,376.15,379.41,388.87,384.71,384.52,387.34,393.88,400.45,398.58,401.60,405.23,396.42,291.53,366.06,365.16,359.41,361.06,366.14,361.07,359.65,352.28,339.30,355.21,359.47,357.12,355.26,354.72,356.99,358.45,368.84,381.95,385.00,401.68,384.52,372.36,384.98,L5
2004-02-24 21:42:45+00:00,382.66,365.33,346.89,343.79,347.81,362.33,363.76,378.44,371.31,368.04,368.90,367.16,371.53,374.97,376.06,375.46,378.52,387.33,384.21,384.23,386.95,393.48,400.27,398.79,401.49,404.87,396.42,291.53,366.06,365.16,359.41,361.06,365.34,360.61,358.75,348.40,339.77,353.94,358.55,355.86,352.89,354.72,356.99,356.76,368.10,380.70,385.00,401.68,384.52,372.14,383.93,L7
2004-03-27 21:42:57+00:00,381.63,363.95,345.34,341.87,345.82,359.47,361.29,374.83,369.12,366.78,367.12,365.84,370.72,374.07,374.91,375.05,377.43,386.36,383.32,383.81,387.29,393.32,401.48,399.15,402.46,403.70,401.26,281.92,366.06,365.16,362.60,361.92,366.32,361.23,358.51,349.55,340.81,353.73,358.15,354.69,351.32,356.20,357.80,356.93,368.55,378.86,381.16,398.88,381.92,370.42,382.25,L7
2004-05-14 21:42:51+00:00,379.90,361.72,346.71,342.25,347.16,359.92,360.06,372.58,370.76,368.82,369.13,367.82,371.85,373.83,374.30,374.25,375.95,384.12,381.49,384.05,387.03,393.26,402.00,399.30,400.64,400.58,399.42,278.12,361.12,365.16,362.60,361.92,361.38,357.22,355.49,347.57,336.24,349.98,354.95,351.59,349.22,354.73,355.75,355.00,366.01,377.25,379.69,398.24,382.00,369.62,377.61,L7
2004-06-23 21:35:22+00:00,379.85,360.50,347.37,342.73,347.72,360.75,360.23,372.96,372.93,370.48,371.84,371.50,374.40,375.83,377.03,378.85,380.37,388.53,384.72,386.82,389.98,395.24,405.64,398.23,399.56,401.22,404.24,268.56,363.87,376.65,378.43,372.58,359.05,355.55,354.54,346.99,335.97,350.50,355.26,351.29,347.63,361.81,361.90,356.18,366.48,375.46,378.33,395.93,380.34,369.29,376.88,L5
2004-09-02 21:43:21+00:00,395.29,377.67,366.25,364.90,356.50,361.47,366.98,370.28,371.41,372.95,373.81,375.25,377.43,375.91,368.38,379.87,380.09,382.97,382.62,391.00,394.14,397.12,419.40,,386.91,379.43,,266.71,,,,,343.62,342.87,341.40,342.34,326.99,343.44,349.67,343.37,339.90,,,,362.64,372.45,372.05,390.76,376.49,362.13,360.56,L5
2004-09-03 21:42:23+00:00,390.81,374.75,362.52,360.86,356.90,366.27,366.98,370.28,371.41,372.95,373.81,376.01,379.36,379.12,371.58,382.42,383.50,386.79,387.82,393.58,397.02,399.91,410.50,402.50,397.51,395.99,414.90,266.71,,,,,358.62,357.50,355.07,357.13,349.38,357.63,359.30,351.94,352.40,362.54,365.28,371.06,370.98,376.96,372.05,390.76,376.49,362.13,370.87,L7
2004-09-18 21:43:46+00:00,390.81,374.75,362.52,360.86,356.90,366.27,366.98,370.28,371.41,372.95,373.81,376.01,382.97,378.01,371.87,382.42,383.50,386.79,387.82,393.58,397.02,399.91,410.50,402.50,397.51,395.99,414.90,266.71,,,,,358.62,357.50,355.07,357.13,349.38,357.63,359.30,351.94,352.40,362.54,365.28,371.06,370.98,376.96,372.05,390.76,376.49,362.13,370.87,L5
2004-09-19 21:42:17+00:00,390.81,374.75,362.52,360.86,357.68,367.22,369.65,374.05,373.37,375.77,375.83,377.61,383.14,379.35,373.81,383.38,384.90,389.01,390.29,395.19,397.02,399.91,410.50,402.50,397.51,399.24,409.81,266.71,391.18,405.35,405.20,400.99,367.80,366.39,362.10,363.93,359.44,363.09,363.91,356.38,356.77,362.54,365.28,371.06,370.98,380.42,378.71,396.98,381.64,370.59,378.75,L7
2004-10-04 21:44:07+00:00,390.81,374.75,362.52,360.86,357.68,373.15,375.09,380.38,379.78,379.81,380.77,383.20,379.35,382.24,375.12,386.76,388.75,392.30,394.15,399.94,404.33,405.81,410.50,402.50,397.51,399.24,409.81,266.71,391.18,405.35,405.20,400.99,373.55,372.35,368.16,369.55,367.61,368.51,367.26,360.18,365.20,362.54,365.28,371.06,370.98,384.88,385.08,402.24,387.19,376.16,382.77,L5
2004-10-13 21:38:08+00:00,387.09,367.11,356.55,354.43,353.69,366.24,369.38,376.23,373.75,376.02,375.34,380.17,377.64,380.83,375.18,384.46,387.24,391.84,392.98,397.59,399.06,400.92,401.77,385.71,387.49,392.14,397.48,266.71,391.18,405.35,405.20,389.12,373.74,369.60,366.59,366.95,365.31,368.69,366.39,359.11,360.84,355.13,356.63,361.09,366.40,381.40,381.58,398.87,383.79,373.57,381.81,L5
2005-02-18 21:40:18+00:00,380.51,360.51,347.52,349.25,348.08,359.65,361.98,369.82,363.04,370.53,368.52,377.94,374.37,377.92,372.78,380.86,385.78,391.57,392.32,390.94,388.81,391.43,385.82,379.77,375.99,382.85,397.48,285.73,391.18,405.35,405.20,369.41,373.19,379.45,377.12,375.34,378.39,377.35,373.56,367.16,361.95,357.99,361.08,365.87,370.14,381.20,383.19,400.56,385.10,377.49,389.75,L5
2005-02-25 21:46:35+00:00,380.51,360.51,358.62,350.12,344.41,359.65,361.98,369.82,363.04,370.53,368.52,377.94,374.37,377.92,372.78,380.86,385.78,391.57,392.32,390.94,388.81,391.43,385.82,379.77,375.99,382.85,397.48,285.73,391.18,405.35,405.20,369.41,373.19,379.45,377.12,375.34,378.39,377.35,373.56,367.16,361.95,357.99,361.08,365.87,370.14,381.20,383.19,400.56,385.10,377.49,389.75,L5
2005-02-26 21:43:20+00:00,380.51,360.51,358.62,350.12,344.41,358.40,361.39,367.85,361.32,371.15,371.17,377.04,374.41,377.57,373.44,380.33,385.19,389.97,390.97,390.77,388.85,391.81,385.82,379.77,375.99,382.85,397.48,285.73,377.67,388.71,388.83,369.44,373.19,383.83,380.84,380.10,382.89,380.68,376.75,368.79,363.98,363.19,361.08,365.87,370.14,381.20,383.19,400.56,385.10,377.49,389.75,L7
2005-03-14 21:43:22+00:00,377.59,361.15,360.28,346.59,346.77,356.83,360.64,364.51,357.98,371.15,369.41,375.93,375.17,375.34,376.59,377.90,383.06,387.90,385.57,386.40,384.60,388.00,382.30,375.86,368.81,376.88,388.05,285.73,379.54,389.60,389.09,372.64,368.05,388.19,371.93,378.44,380.07,379.35,376.74,368.97,363.92,364.69,364.49,369.63,371.91,382.89,385.48,401.95,386.73,376.46,387.69,L7
2005-03-22 21:40:41+00:00,377.59,361.15,360.28,348.33,346.18,355.21,358.66,361.08,354.89,367.81,368.84,375.86,371.18,374.58,377.28,377.03,381.22,385.13,383.23,383.76,384.69,387.19,383.14,375.91,367.89,367.76,374.37,287.22,373.72,381.72,367.40,362.53,348.15,382.77,370.82,376.50,376.28,378.99,376.77,368.79,363.53,364.69,365.22,370.14,373.81,380.21,383.61,400.02,384.79,372.75,383.75,L5
2005-03-29 21:46:54+00:00,377.59,361.15,360.28,348.33,346.18,355.21,358.66,361.08,354.89,367.81,368.84,375.86,371.18,374.58,377.28,377.03,381.22,385.01,383.23,383.76,384.69,387.19,383.14,375.91,367.89,367.76,374.37,287.22,373.72,381.72,367.40,362.53,348.15,382.77,370.82,376.50,376.28,378.99,376.77,368.79,363.53,364.69,365.22,370.14,373.81,380.21,383.61,400.02,384.79,372.75,383.75,L5
2005-03-30 21:43:20+00:00,390.82,361.15,360.28,348.33,346.18,355.21,358.66,363.94,357.73,369.92,371.01,376.99,372.87,376.04,378.30,377.66,382.08,385.78,384.72,385.27,386.38,388.58,385.60,378.29,367.89,367.76,374.37,287.22,373.72,379.32,368.78,363.50,354.33,383.92,374.24,380.10,381.15,381.26,377.92,369.92,364.38,364.75,365.32,372.81,373.81,380.21,383.61,401.15,385.73,373.45,385.32,L7
2005-04-06 21:49:28+00:00,390.83,362.83,359.12,348.89,348.29,355.21,358.66,363.94,357.73,369.92,371.01,374.49,378.02,376.04,378.30,377.66,382.08,385.78,384.72,385.27,386.38,388.58,385.60,378.29,367.89,367.76,374.37,287.22,373.72,379.32,368.78,363.50,354.33,383.92,374.24,380.10,381.15,381.26,377.92,369.92,364.38,364.75,365.32,372.81,373.81,380.21,383.61,401.15,385.73,373.45,385.32,L7
2005-04-22 21:49:23+00:00,393.63,367.44,362.98,353.16,352.49,360.25,362.61,366.24,360.25,372.64,373.40,376.39,380.15,376.60,378.99,378.26,382.31,384.93,384.01,384.70,386.43,387.88,384.63,380.05,369.31,367.37,373.61,287.22,369.83,373.53,365.91,360.75,347.67,388.43,376.71,385.34,386.83,384.25,380.75,373.43,367.44,369.01,369.65,378.23,379.34,383.30,386.63,403.40,387.92,374.71,386.92,L7
2005-04-30 21:47:03+00:00,389.69,363.67,358.32,349.48,349.64,356.39,359.52,364.69,358.32,369.68,371.42,374.63,377.97,374.80,376.93,376.05,379.30,382.03,380.55,381.49,383.57,385.32,381.33,374.92,369.31,367.37,373.61,285.40,369.83,373.53,365.91,360.75,347.67,374.87,376.71,385.34,386.83,377.62,377.01,367.92,367.44,369.01,369.65,378.23,379.34,378.29,386.63,403.40,387.92,374.71,386.92,L5
2005-05-09 21:40:56+00:00,390.13,365.16,358.51,350.69,351.32,358.23,361.67,366.81,360.68,371.77,371.42,374.63,377.97,374.80,376.93,376.05,379.30,382.03,380.55,381.49,383.57,385.32,381.33,374.92,369.31,367.37,373.61,285.40,369.83,373.53,365.91,360.75,347.67,374.87,376.71,385.34,386.83,377.62,379.45,370.61,367.66,368.66,369.87,377.84,379.57,379.96,387.35,403.78,388.11,375.76,388.53,L5
2005-06-09 21:49:20+00:00,389.28,365.63,357.34,350.12,352.13,359.28,362.19,368.71,363.08,373.30,373.37,374.63,377.97,374.80,376.93,376.05,379.30,382.03,380.55,381.49,383.57,385.32,381.33,374.92,369.31,367.37,373.61,285.40,369.83,373.53,365.91,360.75,347.67,374.87,376.71,385.34,386.83,377.62,379.45,370.61,367.66,368.66,369.87,377.84,379.57,379.96,387.35,403.78,388.11,375.76,388.53,L7
