,dates,usa_CA_0158-0000,usa_CA_0158-0001,usa_CA_0158-0002,usa_CA_0158-0003
0,1984-05-02 18:13:39+00:00,185.8557645510122,184.35204722070497,187.45784230053144,201.66561278920142
1,1984-05-11 18:07:47+00:00,201.05437895423128,189.07023189012537,190.04729837049808,195.32531177121746
2,1984-05-18 18:14:11+00:00,192.52837659017632,193.01094487144002,189.60785063723705,196.89627355799607
3,1984-05-27 18:08:14+00:00,190.4130229402877,198.46692891952426,195.5109703131344,194.36043272442606
4,1984-06-03 18:14:34+00:00,180.4549007352585,186.76071345266854,189.80105014685486,186.54062344125902
5,1984-06-12 18:08:33+00:00,215.24073220411645,204.88480905462544,201.42110628749663,214.51307999960176
6,1984-06-28 18:08:46+00:00,197.98588494034988,202.07266248642642,202.68185515560026,208.5615344380334
7,1984-07-14 18:08:58+00:00,202.05187089413045,200.19263068166458,205.40113986200626,221.3162949574365
8,1984-08-06 18:15:57+00:00,214.15984806113354,209.56451956658535,207.615429953517,212.6262992490554
9,1984-09-16 18:10:24+00:00,210.32476183026452,211.26626580997132,211.3415924087273,213.2393640235788
10,1984-10-18 18:10:21+00:00,194.2235399491421,209.7727314094049,204.21629126397278,211.18180504089727
11,1984-11-19 18:10:10+00:00,165.55741045356893,184.329422983252,191.7590135843769,196.48337436870895
12,1985-01-22 18:10:40+00:00,159.12390819438517,192.44412838524204,199.4756257577122,205.95595982110612
13,1985-03-18 18:16:53+00:00,176.4397913190056,193.13232015321898,202.46873535255787,195.72255445050686
14,1985-04-03 18:16:50+00:00,,193.80828699223758,193.41405748439098,
15,1985-05-05 18:16:36+00:00,177.5448661927575,193.84001273058072,193.68340043838487,
16,1985-05-21 18:16:35+00:00,186.67850989159123,191.333892111467,197.3846401461925,204.58384541284752
17,1985-06-15 18:10:23+00:00,197.3578921519641,201.4486404802617,203.99957121892123,212.94893327285413
18,1985-08-02 18:10:04+00:00,213.64091054536613,208.00048284412958,216.34275882521965,234.92854593292515
19,1985-08-09 18:16:11+00:00,195.88255599638427,196.8086101027914,197.81247212203678,212.42759725589445
20,1985-08-18 18:09:54+00:00,223.27985232583822,218.9119158691592,226.9289534074875,236.6820199358338
21,1985-08-25 18:16:00+00:00,211.8067717689798,203.4704380817415,211.63414223760103,232.76959369170478
22,1985-09-03 18:09:43+00:00,,,,
23,1985-10-05 18:09:21+00:00,201.45226791456048,201.37529962512502,205.94950364008713,227.056343896679
24,1985-10-12 18:15:27+00:00,204.47906285790876,209.40148423000048,213.00798470514823,229.6474062759459
25,1985-10-21 18:09:10+00:00,206.65326941000004,,,
26,1985-12-08 18:08:22+00:00,164.06744737466965,187.8998711566091,197.70546335391367,194.45460499009783
27,1986-01-09 18:07:47+00:00,154.78856423099845,182.0557077948829,195.00138975933612,195.43011680877146
28,1986-01-25 18:07:27+00:00,154.2543988344777,172.5208199646734,196.41415083225866,200.98626231444487
29,1986-02-01 18:13:28+00:00,,153.8017402122986,179.26454499758015,181.59476832502372
30,1986-02-26 18:06:42+00:00,178.11610379745062,180.7243643318221,186.57249103571334,192.1163156139808
31,1986-03-14 18:06:23+00:00,166.9026601842613,180.99578951814166,194.69683931542264,190.62942688313723
32,1986-03-21 18:12:25+00:00,194.44242551408044,194.6322871700769,194.8698452688074,192.70036136054748
33,1986-03-30 18:06:03+00:00,196.93361187593726,188.17286030708152,197.7267670291562,188.50090001171208
34,1986-05-01 18:05:19+00:00,214.50454862596268,196.07059934243853,196.88361385484777,202.0800158424376
35,1986-05-08 18:11:19+00:00,187.7172871332944,193.26291626098185,185.66491509998716,214.2530515107948
36,1986-05-17 18:04:53+00:00,207.4110998248823,202.17546063924283,202.29958447673948,214.73290662495845
37,1986-05-24 18:10:52+00:00,,,,
38,1986-06-09 18:10:23+00:00,183.484292295073,185.62689925341832,185.7640487747759,199.8112052877692
39,1986-06-18 18:03:56+00:00,195.61732086509167,197.33778668696746,199.8234367159756,208.20262471600702
40,1986-07-04 18:03:24+00:00,201.14597531373377,203.39253759946715,202.70471626814876,213.20038867375612
41,1986-07-20 18:02:51+00:00,211.48454664249263,215.25811617838042,211.47182239592257,215.5042276424833
42,1986-08-28 18:07:36+00:00,195.97034948034863,192.7754370587448,200.06766714139647,211.10796108615943
43,1986-09-13 18:07:04+00:00,210.24992545792202,206.1320204914163,216.0361940460168,227.8419099907435
44,1986-09-22 18:00:36+00:00,215.24507349771284,216.02748791530385,219.0127998967457,234.72423765467903
45,1986-09-29 18:06:34+00:00,203.04505147783217,203.11598045694257,216.0615734183412,228.77270949571763
46,1986-10-24 17:59:33+00:00,195.8099843041986,200.5750343955224,206.4720431890013,221.77132972229307
47,1986-11-09 17:58:58+00:00,213.7289589651797,213.05850114654467,215.50073057919994,225.29862050842638
48,1986-11-16 18:04:52+00:00,,,,
49,1986-11-25 17:58:31+00:00,,191.13045004165002,197.81075105967722,206.48741404802695
50,1986-12-27 17:59:28+00:00,141.76304446395534,187.112643709367,196.6323150528882,195.32685313675583
51,1987-01-12 17:59:56+00:00,166.48878675638997,185.27709055912317,195.65856558231573,202.09423007598167
