dates,sar2339-0000,sar2339-0001,sar2339-0002,sar2339-0003,satname
1984-04-13 09:26:43+00:00,236.73,217.67,254.75,250.32,L5
1984-05-06 09:33:03+00:00,232.67,213.84,248.86,249.88,L5
1984-06-07 09:33:54+00:00,228.79,211.84,248.09,244.36,L5
1984-07-18 09:28:22+00:00,229.18,212.40,246.00,244.75,L5
1984-08-03 09:29:20+00:00,227.89,212.34,245.24,244.44,L5
1984-08-26 09:35:45+00:00,224.37,210.93,242.54,241.94,L5
1984-09-04 09:29:37+00:00,225.92,212.45,243.70,243.17,L5
1984-09-11 09:35:50+00:00,227.22,213.25,245.03,244.59,L5
1984-09-20 09:30:04+00:00,228.12,214.25,246.28,245.31,L5
1984-10-13 09:35:49+00:00,226.61,213.10,244.57,242.66,L5
1984-10-22 09:29:36+00:00,227.86,213.52,246.08,244.35,L5
1984-11-07 09:29:29+00:00,228.63,215.02,247.03,244.56,L5
1984-12-09 09:29:34+00:00,230.31,216.82,248.54,247.07,L5
1985-01-17 09:36:05+00:00,230.63,217.08,249.89,247.50,L5
1985-02-02 09:36:09+00:00,231.85,217.40,250.70,248.72,L5
1985-03-15 09:29:58+00:00,234.08,218.01,252.22,247.91,L5
1985-04-16 09:30:15+00:00,231.60,215.91,249.06,244.70,L5
1985-04-23 09:35:59+00:00,230.05,216.43,247.73,243.34,L5
1985-05-02 09:29:43+00:00,229.07,215.39,247.62,244.15,L5
1985-06-03 09:30:04+00:00,227.59,213.65,246.70,244.02,L5
1985-06-10 09:35:50+00:00,225.37,211.18,243.57,239.99,L5
1985-06-26 09:35:47+00:00,224.13,210.88,242.44,239.10,L5
1985-07-05 09:29:57+00:00,223.40,210.17,242.18,238.76,L5
1985-07-12 09:35:41+00:00,224.35,210.67,243.21,240.24,L5
1985-08-13 09:35:25+00:00,222.94,209.30,241.57,238.43,L5
1985-08-22 09:29:32+00:00,222.04,208.58,241.47,238.65,L5
1985-11-10 09:28:33+00:00,223.27,208.24,241.80,242.19,L5
1985-12-03 09:33:55+00:00,225.31,209.52,242.97,243.39,L5
1986-01-13 09:27:22+00:00,231.86,212.73,247.59,249.71,L5
1986-02-21 09:32:17+00:00,239.28,219.18,252.69,256.85,L5
1986-03-25 09:31:37+00:00,236.43,219.02,252.21,254.85,L5
1986-04-10 09:31:17+00:00,236.36,218.27,252.21,254.85,L5
1986-05-12 09:30:29+00:00,236.37,218.94,252.73,255.96,L5
1986-05-28 09:30:02+00:00,235.44,218.00,251.22,253.69,L5
1986-06-06 09:23:35+00:00,228.77,216.70,248.49,249.84,L5
