dates,sar2339-0000,sar2339-0001,sar2339-0002,sar2339-0003,satname
1984-04-13 09:26:43+00:00,236.73,217.67,254.75,250.32,L5
1984-05-06 09:33:03+00:00,228.61,210.01,242.96,249.43,L5
1984-06-07 09:33:54+00:00,221.02,207.85,246.56,233.32,L5
1984-07-18 09:28:22+00:00,230.36,214.06,239.75,245.91,L5
1984-08-03 09:29:20+00:00,222.71,212.1,242.16,243.21,L5
1984-08-26 09:35:45+00:00,206.79,203.87,229.06,229.47,L5
1984-09-04 09:29:37+00:00,235.25,221.6,250.67,250.51,L5
1984-09-11 09:35:50+00:00,236.25,218.86,254.33,254.55,L5
1984-09-20 09:30:04+00:00,235.36,222.2,256.28,251.05,L5
1984-10-13 09:35:49+00:00,223.14,207.34,239.34,226.53,L5
1984-10-22 09:29:36+00:00,239.15,217.33,259.68,259.54,L5
1984-11-07 09:29:29+00:00,236.26,224.95,252.51,251.48,L5
1984-12-09 09:29:34+00:00,237.8,225.91,261.63,258.42,L5
1985-01-17 09:36:05+00:00,233.6,216.63,253.28,250.2,L5
1985-02-02 09:36:09+00:00,234.86,215.35,250.18,255.42,L5
1985-03-15 09:29:58+00:00,232.46,214.34,244.88,230.64,L5
1985-04-16 09:30:15+00:00,207.08,196.88,221.25,207.21,L5
1985-04-23 09:35:59+00:00,228.26,220.93,250.39,249.99,L5
1985-05-02 09:29:43+00:00,222.26,208.15,246.88,249.85,L5
1985-06-03 09:30:04+00:00,224.41,211.0,245.11,250.45,L5
1985-06-10 09:35:50+00:00,220.01,206.13,236.57,226.15,L5
1985-06-26 09:35:47+00:00,214.21,208.49,233.42,232.01,L5
1985-07-05 09:29:57+00:00,216.89,203.78,239.86,235.71,L5
1985-07-12 09:35:41+00:00,233.76,215.71,253.54,255.04,L5
1985-08-13 09:35:25+00:00,230.08,207.57,243.81,247.26,L5
1985-08-22 09:29:32+00:00,213.01,201.43,240.43,240.86,L5
1985-11-10 09:28:33+00:00,233.81,211.8,241.68,250.07,L5
1985-12-03 09:33:55+00:00,240.75,221.28,254.43,260.0,L5
1986-01-13 09:27:22+00:00,241.66,221.55,257.61,250.35,L5
1986-02-21 09:32:17+00:00,240.9,222.09,257.05,266.96,L5
1986-03-25 09:31:37+00:00,225.05,218.4,250.26,246.85,L5
1986-04-10 09:31:17+00:00,235.96,214.48,,,L5
1986-05-12 09:30:29+00:00,233.87,215.81,244.3,255.64,L5
1986-05-28 09:30:02+00:00,229.87,212.38,243.68,242.31,L5
1986-06-06 09:23:35+00:00,194.05,212.22,238.04,236.92,L5
1986-06-22 09:23:04+00:00,242.11,214.97,248.74,236.75,L5
1986-07-08 09:22:57+00:00,238.92,222.67,258.11,248.93,L5
1986-07-24 09:22:23+00:00,222.35,211.95,250.24,256.3,L5
1986-07-31 09:27:55+00:00,236.61,217.9,249.12,255.34,L5
1986-08-16 09:27:20+00:00,239.4,218.08,259.45,258.24,L5
1986-09-17 09:26:13+00:00,238.15,218.51,255.98,254.04,L5
1986-09-26 09:20:09+00:00,239.96,214.78,254.75,256.23,L5
1986-12-31 09:18:50+00:00,224.53,213.96,242.19,245.2,L5
1987-01-07 09:25:13+00:00,225.23,215.39,243.21,240.49,L5
1987-02-01 09:19:48+00:00,236.02,221.13,255.52,257.46,L5
1987-02-08 09:26:31+00:00,245.33,222.4,256.77,251.55,L5
1987-02-17 09:20:35+00:00,214.01,206.07,240.01,249.24,L5
1987-03-21 09:22:02+00:00,241.55,222.28,251.81,252.84,L5
1987-04-06 09:22:12+00:00,228.69,219.82,252.51,251.03,L5
1987-04-29 09:29:06+00:00,233.67,211.94,245.85,241.96,L5
1987-05-08 09:23:11+00:00,242.49,222.73,261.19,252.83,L5
1987-05-15 09:29:33+00:00,220.48,212.08,248.92,242.06,L5
1987-06-09 09:23:59+00:00,222.14,204.19,240.49,239.26,L5
1987-06-16 09:30:19+00:00,219.06,204.35,233.58,225.84,L5
1987-06-25 09:24:20+00:00,223.52,209.18,251.64,245.01,L5
1987-07-02 09:30:39+00:00,232.66,213.74,253.87,246.63,L5
1987-07-11 09:24:39+00:00,234.69,216.63,251.38,248.8,L5
1987-07-18 09:30:57+00:00,228.52,207.92,241.06,245.44,L5
1987-07-27 09:25:01+00:00,228.88,216.27,250.08,242.56,L5
1987-08-03 09:31:25+00:00,222.59,210.39,238.52,241.37,L5
1987-08-19 09:31:54+00:00,233.82,215.82,248.62,244.09,L5
1987-08-28 09:25:57+00:00,237.35,216.46,253.92,261.87,L5
1987-09-04 09:32:19+00:00,235.81,225.5,254.7,254.31,L5
1987-09-13 09:26:21+00:00,229.33,212.72,242.85,249.41,L5
1987-10-31 09:27:16+00:00,242.82,223.18,258.78,265.8,L5
1987-11-16 09:27:39+00:00,240.34,218.92,253.69,256.86,L5
1987-12-02 09:27:54+00:00,244.41,218.48,259.34,269.73,L5
1988-01-10 09:34:42+00:00,238.58,217.09,253.63,243.05,L5
1988-01-19 09:28:41+00:00,,,,280.31,L5
1988-02-11 09:35:17+00:00,236.92,217.69,256.3,258.25,L5
1988-02-20 09:29:14+00:00,238.82,222.76,255.3,246.3,L5
1988-03-14 09:35:39+00:00,,223.56,256.14,247.66,L5
1988-04-15 09:35:50+00:00,240.91,218.62,253.75,244.75,L5
1988-05-17 09:36:08+00:00,232.15,208.33,248.72,239.87,L5
1988-06-02 09:36:14+00:00,223.81,201.19,233.83,232.74,L5
1988-06-11 09:30:05+00:00,229.46,211.88,243.72,249.31,L5
1988-06-18 09:36:19+00:00,222.89,207.89,237.61,229.43,L5
1988-07-04 09:36:24+00:00,230.2,213.48,248.51,243.59,L5
1988-07-13 09:30:39+00:00,213.22,198.95,235.23,245.32,L5
1988-07-29 09:30:18+00:00,218.87,212.03,250.29,236.19,L5
1988-08-05 09:36:28+00:00,231.46,213.44,251.75,235.97,L5
1988-08-14 09:30:40+00:00,244.54,222.18,260.58,261.63,L5
1988-08-21 09:36:29+00:00,215.09,205.04,234.42,239.98,L5
1988-08-30 09:30:21+00:00,232.13,210.62,251.44,250.67,L5
1988-09-15 09:30:17+00:00,241.59,217.6,240.29,235.89,L5
1988-09-22 09:36:26+00:00,230.43,216.29,248.13,251.81,L5
1988-10-01 09:30:34+00:00,221.82,212.36,242.29,245.03,L5
1988-10-08 09:36:21+00:00,219.11,214.68,238.25,220.76,L5
1988-12-04 09:30:05+00:00,218.43,208.04,243.45,256.77,L5
1988-12-11 09:36:09+00:00,228.96,211.29,248.95,250.35,L5
1989-01-12 09:35:56+00:00,,,279.98,235.78,L5
1989-01-28 09:35:43+00:00,239.67,212.62,244.65,258.3,L5
1989-03-26 09:28:29+00:00,230.67,213.79,253.81,249.31,L5
1989-04-02 09:34:48+00:00,239.21,221.91,256.21,254.56,L5
1989-05-20 09:34:09+00:00,229.77,218.7,250.2,250.84,L5
1989-06-14 09:27:46+00:00,228.08,215.76,244.06,246.79,L5
1989-06-21 09:33:31+00:00,219.49,208.83,241.9,241.08,L5
1989-06-30 09:27:15+00:00,227.01,204.63,236.71,239.8,L5
1989-07-16 09:27:19+00:00,220.76,211.26,239.18,240.88,L5
1989-07-23 09:32:57+00:00,237.59,215.03,253.29,244.75,L5
1989-08-01 09:26:59+00:00,204.88,196.27,221.83,220.18,L5
1989-08-24 09:32:15+00:00,228.77,215.85,251.86,251.04,L5
1989-09-02 09:25:53+00:00,209.42,201.55,216.02,212.02,L5
1989-09-18 09:25:20+00:00,249.05,237.27,255.87,253.39,L5
1989-09-25 09:31:28+00:00,238.59,226.56,259.6,255.12,L5
1989-10-04 09:25:12+00:00,219.33,205.71,229.85,223.25,L5
1989-10-11 09:31:06+00:00,232.65,221.38,254.29,263.56,L5
1989-11-12 09:30:07+00:00,195.8,194.86,,,L5
1989-12-14 09:29:14+00:00,239.78,225.86,258.19,271.67,L5
