dates,satname,nzd0346-0000,nzd0346-0001,nzd0346-0002,nzd0346-0003,nzd0346-0004,nzd0346-0005,nzd0346-0006,nzd0346-0007,nzd0346-0008,nzd0346-0009,nzd0346-0010,nzd0346-0011
2003-03-16 21:49:46+00:00,L7,346.42,335.89,326.76,328.04,333.96,353.12,358.46,349.79,354.48,359.28,361.22,363.75
2003-05-03 21:49:49+00:00,L7,347.57,341.08,333.06,324.79,327.42,332.97,332.02,333.44,339.53,336.02,337.78,322.23
2003-05-19 21:49:43+00:00,L7,337.50,330.02,329.52,319.05,313.04,323.12,323.88,315.16,324.65,309.71,311.67,301.08
2003-07-23 21:31:26+00:00,L5,354.99,342.81,336.61,337.48,330.10,331.81,327.10,327.74,332.74,326.12,333.67,341.26
2003-07-30 21:37:45+00:00,L5,344.62,335.55,328.16,329.64,325.06,327.54,320.81,321.27,330.71,324.70,334.61,334.10
2003-08-08 21:31:43+00:00,L5,349.16,338.20,336.50,346.74,336.34,339.22,334.60,324.03,332.96,327.16,341.82,361.29
2003-08-24 21:32:00+00:00,L5,,,406.82,,596.88,618.42,,,,,480.74,566.24
2003-10-18 21:39:00+00:00,L5,327.11,326.18,329.63,337.69,331.63,337.53,337.29,335.57,336.59,325.52,325.74,325.10
2003-11-19 21:39:26+00:00,L5,350.78,344.34,341.86,344.02,341.76,328.74,327.82,330.82,335.04,329.68,336.38,336.86
2003-11-28 21:33:21+00:00,L5,334.83,325.75,323.24,320.03,322.07,325.37,323.15,321.44,325.24,318.41,319.72,
2003-12-14 21:33:26+00:00,L5,341.10,337.98,335.42,332.79,330.09,334.60,331.59,330.75,332.45,319.09,321.18,311.36
2003-12-30 21:33:36+00:00,L5,335.07,327.03,320.99,321.41,322.92,324.78,326.24,325.48,328.75,321.31,321.27,325.48
2004-01-22 21:39:52+00:00,L5,345.23,337.18,331.43,337.78,340.32,346.17,325.31,331.71,338.83,332.60,333.38,331.37
2004-02-23 21:40:02+00:00,L5,326.66,318.15,323.79,327.32,325.09,330.25,326.82,328.88,331.10,313.76,308.00,
2004-04-20 21:34:43+00:00,L5,340.85,330.50,328.34,328.73,320.94,326.37,324.59,317.52,325.49,319.16,315.94,314.11
2004-05-21 21:50:13+00:00,L7,,,,,,,324.06,,,,,548.68
2004-06-22 21:50:04+00:00,L7,,315.57,323.23,321.87,320.05,330.92,326.27,330.06,334.65,331.52,317.33,304.23
2004-06-23 21:36:34+00:00,L5,334.20,326.76,326.19,324.52,320.62,331.20,334.35,333.89,335.05,327.32,307.94,301.89
2004-07-08 21:50:02+00:00,L7,,,,331.86,331.58,335.78,340.33,340.75,344.76,337.23,311.12,305.33
2004-08-25 21:49:49+00:00,L7,341.41,,,,,,,,,353.37,342.93,287.36
2004-08-26 21:38:11+00:00,L5,,,308.46,314.69,,299.28,286.85,322.61,327.21,331.60,357.80,314.63
2004-09-18 21:44:58+00:00,L5,332.50,330.16,320.11,316.84,319.46,328.36,316.57,309.00,315.78,315.90,316.88,
2004-09-26 21:49:38+00:00,L7,,351.95,344.39,341.95,340.61,341.23,344.50,335.05,340.95,341.22,346.40,353.20
2004-10-12 21:49:36+00:00,L7,353.25,349.60,338.18,344.83,,,338.53,337.77,340.98,341.12,342.60,350.09
2004-10-13 21:39:20+00:00,L5,355.10,345.55,340.08,339.95,335.94,338.25,336.55,331.19,332.16,333.59,334.94,339.28
2004-10-20 21:45:40+00:00,L5,337.46,325.46,318.17,335.65,332.39,330.39,325.64,323.76,326.63,326.23,319.71,310.26
2004-11-13 21:49:35+00:00,L7,,,,,,,,,,,,
2004-11-30 21:40:15+00:00,L5,337.49,331.68,326.20,325.03,321.96,313.69,316.35,315.67,318.64,315.22,314.58,308.76
2004-12-16 21:40:34+00:00,L5,336.93,327.15,325.63,322.31,318.37,312.14,311.53,308.88,313.10,316.87,310.70,
2005-01-08 21:47:04+00:00,L5,343.67,336.47,331.29,330.01,321.63,326.81,338.61,338.65,345.02,348.11,349.12,354.25
2005-01-17 21:41:01+00:00,L5,342.69,332.61,328.26,332.43,327.21,324.00,327.67,321.79,331.12,326.57,326.87,309.18
2005-02-17 21:50:40+00:00,L7,344.76,336.66,328.74,323.84,,,,344.90,348.88,339.47,340.49,342.01
2005-02-18 21:41:30+00:00,L5,343.54,332.68,321.80,323.65,325.76,335.99,338.85,349.06,354.56,343.41,342.33,345.24
2005-04-06 21:50:40+00:00,L7,349.51,339.79,,,,342.09,344.87,345.84,348.94,346.45,441.48,472.91
2005-04-22 21:50:35+00:00,L7,335.03,,,324.63,329.48,338.62,343.34,341.50,342.97,365.98,389.42,404.76
2005-05-08 21:50:39+00:00,L7,339.88,,,,339.10,340.90,341.84,337.32,340.74,353.31,350.90,347.92
2005-05-24 21:50:38+00:00,L7,342.08,338.87,337.77,344.29,347.57,350.54,352.40,345.50,351.32,355.87,,
2005-06-01 21:48:30+00:00,L5,340.11,331.40,333.52,337.58,336.13,343.40,340.57,336.37,342.67,333.80,328.16,
2005-07-28 21:42:45+00:00,L5,339.23,331.30,325.34,332.47,330.27,334.71,335.02,324.61,330.81,326.71,287.89,306.68
2005-08-12 21:50:23+00:00,L7,338.94,335.45,,,,338.62,336.13,333.29,328.21,322.52,303.49,310.72
2005-08-20 21:49:06+00:00,L5,356.68,356.18,343.33,341.87,344.85,342.48,335.60,335.38,337.70,335.00,326.71,337.99
2005-08-28 21:50:16+00:00,L7,343.35,336.69,333.70,340.32,339.07,344.38,340.48,,,326.21,326.18,327.71
2005-08-29 21:42:58+00:00,L5,347.65,338.41,336.38,341.47,349.37,348.23,337.62,334.21,330.91,327.71,332.14,340.63
2005-09-29 21:50:07+00:00,L7,352.95,345.27,341.07,345.42,,,,333.98,329.06,335.12,340.01,341.76
2005-09-30 21:42:58+00:00,L5,354.51,342.90,341.98,342.93,340.66,342.50,341.27,334.25,327.33,325.14,332.93,336.61
2005-10-07 21:49:06+00:00,L5,337.49,336.87,331.27,333.07,335.59,332.62,331.09,315.76,310.84,306.22,301.18,
2005-10-31 21:50:23+00:00,L7,359.78,351.98,348.89,347.62,357.85,358.09,350.06,346.48,348.27,348.91,,
2005-11-16 21:50:33+00:00,L7,354.36,,,347.70,346.10,342.26,341.85,336.61,338.97,333.19,320.28,308.27
2005-11-17 21:43:19+00:00,L5,354.12,339.10,334.22,340.30,332.78,337.12,336.56,334.18,336.77,329.12,306.83,291.91
2006-01-03 21:50:49+00:00,L7,326.40,327.16,321.27,324.91,324.01,328.81,325.19,,,163.24,293.19,276.87
2006-01-19 21:50:58+00:00,L7,336.62,332.17,326.64,325.10,333.46,341.60,335.19,321.11,329.99,,,
2006-01-27 21:51:10+00:00,L5,355.00,349.15,345.04,345.33,350.09,353.49,347.64,338.22,342.77,341.00,341.17,350.98
2006-02-20 21:51:07+00:00,L7,,,,,,,323.77,,,318.99,321.75,303.30
2006-02-28 21:51:52+00:00,L5,342.65,335.87,332.73,337.75,340.01,346.74,342.96,339.88,343.72,331.62,332.63,340.36
2006-04-26 21:46:44+00:00,L5,341.91,333.74,327.07,325.65,332.94,339.54,342.30,334.26,342.65,340.91,330.67,349.89
2006-05-27 21:51:06+00:00,L7,351.70,344.72,341.56,340.82,339.65,,,341.27,344.71,338.94,341.22,344.76
2006-06-04 21:53:28+00:00,L5,326.70,327.91,324.31,322.98,325.90,328.25,334.52,335.41,336.76,329.61,332.49,323.64
2006-06-28 21:50:58+00:00,L7,332.37,331.17,326.58,330.40,328.72,328.80,332.03,327.47,333.24,,,299.13
2006-07-30 21:50:44+00:00,L7,345.34,337.17,334.71,335.02,,,338.79,322.98,333.72,328.22,335.70,270.44
2006-08-15 21:50:43+00:00,L7,,354.69,364.74,,,,350.42,335.14,346.45,333.13,341.17,328.86
2006-08-31 21:50:40+00:00,L7,339.75,328.29,325.64,326.26,328.73,337.46,326.91,324.47,320.80,325.33,,
2006-09-01 21:48:31+00:00,L5,343.55,331.47,327.62,332.90,332.34,337.38,333.26,326.62,328.29,327.73,335.17,329.48
2006-09-16 21:50:34+00:00,L7,345.87,337.06,338.00,330.25,,,339.10,330.71,330.04,325.42,335.55,330.42
2006-09-17 21:48:42+00:00,L5,338.58,331.96,332.63,336.66,335.67,341.47,338.31,333.01,328.90,328.31,337.21,335.13
2006-10-02 21:50:03+00:00,L7,344.29,335.99,,,,,,,,,,
2006-10-10 21:55:08+00:00,L5,338.24,331.47,327.26,327.17,325.85,330.96,325.23,314.72,315.50,312.28,311.80,304.16
2006-11-19 21:50:38+00:00,L7,,,,,346.16,,,,342.57,337.25,341.71,340.01
2006-11-20 21:49:20+00:00,L5,353.78,339.86,334.46,334.55,334.48,334.98,326.30,326.66,335.77,333.91,333.85,329.62
2006-11-27 21:55:35+00:00,L5,345.29,337.39,329.15,324.79,319.50,315.24,313.14,311.71,313.34,317.72,312.56,290.09
2006-12-06 21:49:29+00:00,L5,342.78,336.78,333.37,334.64,333.68,336.71,336.22,332.74,334.31,325.20,326.77,315.67
2006-12-13 21:55:43+00:00,L5,326.67,320.47,316.25,317.25,334.13,332.64,322.18,319.47,322.90,316.54,314.47,298.52
2007-01-22 21:51:19+00:00,L7,340.38,333.85,328.09,326.72,332.02,330.02,324.11,,,313.19,313.05,301.03
2007-01-30 21:56:00+00:00,L5,364.72,342.62,338.59,344.70,342.46,340.53,336.63,343.40,352.13,346.92,340.62,343.48
2007-02-08 21:49:50+00:00,L5,336.41,325.28,316.76,317.63,318.02,314.83,317.03,325.69,327.64,321.58,313.52,295.64
2007-05-30 21:51:18+00:00,L7,357.22,349.56,343.28,350.00,354.06,347.95,342.11,339.39,,172.49,339.70,343.17
2007-07-01 21:51:17+00:00,L7,,,,334.26,340.77,339.62,338.13,327.77,332.30,331.07,338.93,333.30
2007-08-18 21:51:03+00:00,L7,,,,,328.14,333.22,323.41,320.57,,134.06,333.82,326.82
2007-10-05 21:50:42+00:00,L7,353.50,,,340.35,336.95,337.93,332.79,327.19,337.84,328.47,329.28,330.17
2007-11-06 21:51:05+00:00,L7,356.20,347.31,341.30,,,,334.80,333.60,337.89,334.46,336.19,345.30
2007-11-22 21:51:13+00:00,L7,359.07,,,348.98,342.98,343.15,339.02,338.23,341.89,348.46,359.44,358.46
2008-01-25 21:51:23+00:00,L7,,,,,,334.57,329.68,328.89,335.68,334.23,334.09,328.83
2008-02-26 21:51:16+00:00,L7,341.94,333.30,327.94,,,339.02,334.83,332.38,330.45,327.51,321.72,329.80
2008-05-16 21:51:02+00:00,L7,,,340.49,343.40,337.10,344.30,352.34,345.24,348.42,347.99,358.41,395.62
2008-06-01 21:50:54+00:00,L7,,,,,,,,403.61,,330.34,351.92,384.96
2008-07-03 21:50:35+00:00,L7,348.69,344.83,353.08,344.91,333.70,338.37,336.29,326.94,331.53,,,357.04
2008-08-20 21:50:10+00:00,L7,340.88,330.92,327.51,330.90,330.19,326.00,319.85,316.08,320.11,,176.54,298.12
2008-09-21 21:49:53+00:00,L7,329.28,331.87,326.74,323.98,328.08,330.83,325.00,319.72,316.94,320.90,306.67,
2008-11-24 21:50:19+00:00,L7,343.07,333.05,328.12,330.84,331.53,336.15,335.38,332.38,332.94,,163.38,224.41
2008-12-10 21:50:30+00:00,L7,,329.65,320.06,323.66,330.15,338.46,335.36,335.29,337.91,333.00,334.07,338.58
2009-01-27 21:50:48+00:00,L7,330.60,323.90,323.33,327.19,333.24,337.52,335.22,332.51,,177.88,337.73,333.46
2009-04-17 21:51:24+00:00,L7,,,322.12,321.00,314.47,316.30,314.85,315.35,328.82,323.62,327.79,322.56
2009-06-04 21:51:29+00:00,L7,347.40,343.04,335.24,,,345.45,340.02,325.61,328.25,329.70,350.12,350.87
2009-07-06 21:51:24+00:00,L7,349.05,345.21,355.06,351.81,350.43,345.77,,,,324.90,346.97,367.23
2009-08-07 21:51:14+00:00,L7,352.94,344.14,348.38,354.29,342.45,,,327.36,328.10,322.27,331.69,341.16
2009-09-08 21:51:13+00:00,L7,343.43,335.70,334.06,334.76,,,321.49,309.74,312.42,309.51,318.24,326.06
2009-10-10 21:51:06+00:00,L7,,,316.65,319.50,322.91,316.58,313.23,304.73,306.26,299.37,304.04,302.59
2009-12-13 21:52:01+00:00,L7,,,357.18,356.86,351.92,346.89,338.34,331.45,331.97,329.51,334.99,333.19
2009-12-29 21:52:18+00:00,L7,,353.97,348.18,349.78,345.14,342.29,336.42,324.64,320.61,325.10,331.01,343.17
2010-03-03 21:53:06+00:00,L7,343.90,336.46,329.69,330.19,330.90,,,314.88,316.59,312.38,307.46,322.12
2010-03-19 21:53:12+00:00,L7,334.50,325.77,326.38,324.91,324.14,331.24,326.52,322.29,322.73,320.24,,
2010-04-20 21:53:15+00:00,L7,337.58,331.00,322.90,323.92,,,319.36,311.75,312.47,308.45,307.49,310.70
2010-07-25 21:53:16+00:00,L7,344.09,,,348.78,347.08,352.19,339.18,341.94,343.72,332.13,342.93,358.36
2010-08-10 21:53:15+00:00,L7,349.46,341.19,341.59,,,,339.40,334.74,340.13,334.48,348.66,352.91
2011-01-01 21:54:14+00:00,L7,345.85,343.71,334.87,341.57,343.06,350.32,349.84,352.50,361.71,346.64,346.17,
2011-01-25 21:50:59+00:00,L5,329.29,325.09,321.33,323.25,316.37,320.66,315.98,316.31,324.13,320.91,317.36,321.71
2011-02-02 21:54:27+00:00,L7,339.62,334.35,330.04,,,344.09,342.95,339.67,348.34,339.65,342.15,352.86
2011-06-26 21:54:34+00:00,L7,320.20,334.66,328.75,338.38,337.04,336.33,,,355.34,350.01,344.62,344.07
2011-07-28 21:54:31+00:00,L7,347.35,339.75,343.82,346.88,340.69,342.13,340.88,342.75,345.91,,,393.16
2011-09-14 21:54:19+00:00,L7,329.06,324.70,326.20,324.65,,328.57,322.14,316.19,318.62,320.44,327.09,324.22
2011-10-16 21:54:20+00:00,L7,,,323.77,323.32,324.48,326.51,323.83,315.80,319.35,317.86,317.14,322.05
2011-11-17 21:54:39+00:00,L7,336.55,331.41,328.39,,,,323.92,326.31,328.36,324.21,312.93,312.80
2012-01-04 21:55:04+00:00,L7,351.26,343.74,343.22,347.94,342.14,346.36,,,,347.38,343.06,361.76
2012-03-24 21:55:10+00:00,L7,337.03,331.39,328.45,327.40,332.62,335.28,334.40,338.98,344.64,343.62,341.18,
2012-04-09 21:55:05+00:00,L7,336.11,330.72,,,326.37,331.83,320.35,330.99,338.59,330.96,327.46,267.86
2012-04-25 21:55:22+00:00,L7,336.98,326.87,326.17,321.45,327.73,332.46,,,,333.23,331.51,340.18
2012-05-11 21:55:44+00:00,L7,,,,320.87,324.59,327.75,323.29,321.38,337.53,312.14,294.65,268.24
2012-06-28 21:55:35+00:00,L7,,,,,,,,,,,,
2012-09-16 21:56:29+00:00,L7,337.82,331.93,333.13,336.00,333.78,343.34,,,,328.24,330.03,323.71
2012-10-02 21:56:40+00:00,L7,,,325.57,327.30,328.87,337.51,334.04,336.07,330.23,326.60,316.21,301.59
2012-11-19 21:57:01+00:00,L7,330.41,328.55,308.34,312.72,307.11,315.34,317.65,,,322.32,307.96,309.69
2012-12-05 21:57:01+00:00,L7,,,,323.33,314.94,319.41,323.15,323.08,329.61,324.58,315.93,
2013-02-07 21:57:15+00:00,L7,349.35,342.92,337.65,344.19,344.11,345.85,349.54,353.32,354.92,356.88,350.91,
2013-03-27 21:57:05+00:00,L7,345.22,335.05,336.09,338.39,335.65,,,344.20,355.48,346.44,340.79,350.52
2013-04-28 21:56:57+00:00,L7,,,328.29,329.07,335.03,342.22,340.95,339.75,345.35,349.33,336.51,314.50
2013-05-14 21:56:55+00:00,L7,328.67,325.68,329.85,324.14,325.95,333.20,327.01,333.13,340.91,332.46,321.22,
2013-05-30 21:56:48+00:00,L7,315.73,316.00,317.51,318.01,318.73,318.26,317.50,319.87,,163.08,317.85,298.81
2013-06-07 22:02:40+00:00,L8,,,,,,,,,,,,
2013-07-17 21:56:25+00:00,L7,339.31,339.23,340.22,337.51,338.16,335.43,339.36,340.80,347.02,340.39,,
2013-07-25 22:02:37+00:00,L8,328.57,323.59,328.25,321.07,320.32,330.07,316.91,313.36,316.49,316.60,326.34,288.86
2013-09-27 22:02:31+00:00,L8,341.64,329.70,323.19,327.57,329.22,337.85,335.97,339.18,332.74,322.96,311.97,
2013-10-29 22:02:46+00:00,L8,349.63,343.57,338.45,346.07,347.57,347.12,346.72,347.12,348.27,339.12,331.27,329.22
2013-11-14 22:02:21+00:00,L8,349.48,341.63,337.12,346.41,344.88,351.52,350.47,349.35,350.21,350.60,349.66,350.06
2013-11-30 22:02:16+00:00,L8,350.52,344.61,347.45,348.99,364.11,357.49,360.34,368.92,364.19,357.39,405.67,406.12
2013-12-08 21:57:24+00:00,L7,339.28,334.16,,,,,,,,593.62,550.49,586.85
2013-12-24 21:57:26+00:00,L7,325.25,,,340.82,337.94,342.05,341.58,340.60,335.83,329.41,331.30,297.82
2014-01-17 22:02:11+00:00,L8,336.31,332.78,327.85,324.72,334.63,339.54,339.28,341.05,343.61,344.29,336.63,315.07
2014-01-25 21:57:50+00:00,L7,338.33,,,332.54,321.94,330.18,333.46,342.68,355.36,365.84,353.21,319.90
2014-02-18 22:01:51+00:00,L8,339.64,331.07,328.87,330.67,330.70,338.63,337.72,343.51,348.42,343.12,333.01,328.70
2014-03-06 22:01:37+00:00,L8,323.76,316.94,313.57,312.78,312.18,316.58,315.04,319.48,330.47,326.46,317.29,290.46
2014-03-30 21:58:01+00:00,L7,,345.96,344.85,346.34,348.73,349.98,347.98,353.24,359.09,353.08,346.89,353.18
2014-05-01 21:58:16+00:00,L7,333.45,328.18,324.10,326.65,338.52,343.57,345.52,,,,334.58,324.28
2014-05-17 21:58:23+00:00,L7,328.14,322.65,327.22,332.81,340.83,350.16,350.37,351.80,353.76,,,
2014-08-13 22:00:42+00:00,L8,334.01,329.27,333.23,335.75,335.33,337.98,336.59,329.70,336.41,321.94,302.63,309.34
2014-09-22 21:58:47+00:00,L7,346.73,343.66,342.73,340.41,334.46,335.37,338.87,,,348.34,332.17,328.62
2014-10-08 21:58:59+00:00,L7,354.25,346.05,346.67,346.96,345.39,342.32,338.92,,,341.16,326.06,322.53
2014-11-01 22:00:50+00:00,L8,348.39,339.25,335.99,341.35,335.27,339.89,335.26,331.79,334.43,319.60,310.70,308.21
2014-11-09 21:59:18+00:00,L7,344.97,335.53,331.48,326.74,331.08,332.29,,,,327.58,312.14,315.14
2014-11-17 22:00:50+00:00,L8,345.54,339.35,335.04,340.66,336.93,336.24,338.04,322.85,334.57,324.46,314.25,310.88
2014-11-25 21:59:21+00:00,L7,344.00,335.84,334.01,335.82,332.18,338.89,333.56,329.38,330.26,319.82,298.64,
2014-12-03 22:01:13+00:00,L8,359.56,357.32,352.94,353.09,355.79,353.89,,,,,,
2014-12-19 22:00:46+00:00,L8,350.28,344.21,338.80,342.25,341.50,342.70,338.82,332.72,332.64,326.22,323.57,328.58
2015-01-04 22:00:41+00:00,L8,348.16,342.34,335.75,340.44,338.75,345.43,342.29,338.39,343.61,330.57,331.23,332.74
2015-01-28 21:59:42+00:00,L7,337.76,,,335.81,337.74,344.22,342.05,343.95,346.27,342.60,337.50,332.16
2015-03-01 21:59:55+00:00,L7,,,334.93,345.36,346.49,347.22,350.68,352.93,359.89,360.21,344.26,347.26
2015-03-09 22:00:42+00:00,L8,333.26,317.86,320.39,322.54,333.39,337.96,328.30,338.06,342.44,331.17,315.38,323.86
2015-04-02 22:00:08+00:00,L7,338.13,333.14,331.60,332.12,335.63,,,353.50,355.88,351.90,348.45,348.32
2015-04-18 22:00:16+00:00,L7,,,338.74,345.65,344.95,345.47,345.01,353.15,356.30,348.70,345.83,352.05
2015-05-12 22:00:04+00:00,L8,332.94,329.74,327.38,324.82,324.23,328.68,333.67,335.38,341.56,329.63,324.43,324.83
2015-05-21 21:53:55+00:00,L8,,,,,,,,,,334.56,377.39,500.57
2015-05-28 21:59:43+00:00,L8,341.37,332.81,323.47,324.12,322.34,337.15,337.56,334.61,343.30,341.84,337.26,330.17
2015-06-05 22:00:36+00:00,L7,322.40,320.92,325.16,324.74,,,344.55,338.38,340.53,335.38,320.25,317.92
2015-06-06 21:54:04+00:00,L8,,,,,,,,,,,,
2015-06-13 21:59:55+00:00,L8,347.12,335.66,333.66,332.58,326.45,332.91,332.70,332.93,339.20,335.90,339.00,336.34
2015-06-21 22:00:39+00:00,L7,,,,,,,,,,312.71,305.79,289.40
2015-06-29 22:00:26+00:00,L8,346.86,346.50,343.12,344.84,336.24,341.08,333.39,321.92,331.69,325.37,341.72,361.00
2015-07-15 22:00:12+00:00,L8,348.06,346.72,342.07,341.70,337.59,336.67,330.32,321.13,327.63,322.02,335.23,349.52
2015-07-31 22:00:16+00:00,L8,344.55,339.35,337.34,339.97,333.25,333.65,325.55,317.99,325.64,325.06,336.20,349.48
2015-08-16 22:00:46+00:00,L8,343.19,334.66,330.06,327.81,321.53,321.67,323.52,309.83,313.95,311.63,321.44,285.17
2015-10-11 22:01:11+00:00,L7,350.80,342.10,347.62,344.95,338.46,,,,332.17,328.47,340.45,354.72
2015-12-06 22:01:10+00:00,L8,343.79,341.47,335.09,341.25,339.43,337.59,326.60,326.39,325.64,319.19,314.67,326.62
2015-12-14 22:02:13+00:00,L7,,324.07,331.08,337.85,334.62,334.99,330.27,323.40,320.42,316.55,,
2016-02-08 22:00:39+00:00,L8,350.96,345.97,337.13,346.41,342.96,344.00,341.86,341.02,340.48,329.52,332.85,328.09
2016-02-24 22:00:56+00:00,L8,340.60,332.52,327.28,330.77,332.25,337.91,337.09,335.17,340.21,329.53,325.21,322.78
2016-03-27 22:00:21+00:00,L8,322.41,321.47,320.94,318.70,319.30,316.35,314.06,315.97,322.27,318.59,313.63,316.42
2016-04-20 22:03:21+00:00,L7,356.33,345.10,343.99,343.41,,,345.56,348.03,356.87,358.56,345.42,352.47
2016-04-28 22:00:13+00:00,L8,329.04,330.04,322.25,322.97,326.24,332.51,324.06,324.28,338.99,325.97,324.91,322.81
2016-05-07 21:54:27+00:00,L8,356.84,343.71,340.88,344.49,340.74,343.11,338.93,345.01,350.64,340.75,336.25,333.75
2016-05-22 22:03:29+00:00,L7,,329.18,325.29,321.43,324.40,331.32,331.32,324.04,332.67,328.90,318.36,316.51
2016-05-23 21:54:29+00:00,L8,,,,,,,,,,,,
2016-06-07 22:03:34+00:00,L7,337.57,327.99,328.36,326.59,324.79,326.82,320.23,320.51,324.09,321.47,,
2016-06-15 22:00:21+00:00,L8,350.20,343.05,342.15,339.28,336.71,340.29,336.48,334.52,336.85,333.30,340.55,343.15
2016-07-01 22:00:54+00:00,L8,351.24,350.92,336.92,343.85,337.15,343.49,342.01,343.56,349.31,344.59,343.94,359.18
2016-09-11 22:03:45+00:00,L7,340.91,334.87,330.71,330.66,330.96,333.91,331.40,322.86,327.30,319.41,322.17,
2016-09-19 22:00:53+00:00,L8,336.68,330.26,326.13,324.02,326.17,328.33,320.68,314.92,317.53,312.57,311.95,321.92
2016-11-22 22:01:23+00:00,L8,346.54,336.09,330.74,328.67,327.30,326.84,326.23,320.02,327.29,319.95,329.54,308.07
2016-12-16 22:03:28+00:00,L7,344.13,336.25,331.07,326.78,,,,330.41,333.71,329.18,322.02,322.48
2017-01-09 22:00:50+00:00,L8,352.56,347.24,339.98,344.97,349.13,342.83,338.99,339.54,341.96,341.17,340.55,340.02
2017-01-17 22:03:09+00:00,L7,329.58,330.72,324.03,322.28,321.97,315.32,314.64,,,321.89,313.82,294.58
2017-02-10 22:01:00+00:00,L8,350.25,343.78,336.27,331.66,332.20,334.55,327.90,327.70,339.61,334.66,339.43,343.72
2017-03-30 22:00:14+00:00,L8,341.21,329.75,322.88,323.29,325.38,325.09,317.74,319.23,328.56,326.85,326.52,320.89
2017-04-15 22:00:30+00:00,L8,322.76,310.71,307.87,315.45,317.61,318.77,316.95,324.11,322.70,322.92,315.97,
