dates,nzd0600-0000,nzd0600-0001,nzd0600-0002,nzd0600-0003,nzd0600-0004,nzd0600-0005,satname
1999-07-18 21:58:49+00:00,238.68,226.55,218.58,,,,L7
1999-09-20 21:58:56+00:00,222.06,216.26,217.32,222.15,223.08,230.22,L7
1999-12-09 21:58:57+00:00,235.03,,,,,,L7
2000-01-10 21:58:52+00:00,234.46,229.09,229.23,217.24,209.69,205.95,L7
2000-05-17 21:58:07+00:00,,,,234.78,,,L7
2000-09-22 21:56:29+00:00,220.60,217.94,204.74,214.32,196.56,210.01,L7
2000-11-25 21:56:23+00:00,245.20,238.68,226.22,227.47,221.93,221.02,L7
2001-03-01 21:56:21+00:00,238.04,244.71,217.07,223.28,211.48,203.39,L7
2001-06-21 21:55:29+00:00,251.55,246.58,219.34,232.34,222.57,216.62,L7
2001-08-08 21:55:01+00:00,227.93,228.76,209.73,213.94,201.76,202.96,L7
2001-09-09 21:54:36+00:00,,254.62,242.97,242.37,,234.02,L7
2001-09-25 21:54:28+00:00,228.51,226.18,204.63,213.64,196.82,205.60,L7
2001-10-11 21:54:09+00:00,220.71,212.31,200.44,209.36,192.37,196.96,L7
2002-01-31 21:54:50+00:00,221.27,221.59,205.80,201.13,197.09,201.71,L7
2002-02-16 21:54:54+00:00,234.44,236.59,229.17,218.89,211.92,214.55,L7
2002-05-07 21:54:52+00:00,206.40,207.14,,181.62,230.27,,L7
2002-06-24 21:54:28+00:00,,250.64,237.95,248.88,258.07,,L7
2002-10-14 21:53:43+00:00,222.43,219.62,209.00,213.16,207.85,211.33,L7
2003-01-02 21:54:22+00:00,253.31,243.74,235.74,236.81,235.11,230.84,L7
2003-01-18 21:54:30+00:00,233.97,229.29,215.46,216.86,205.20,209.71,L7
2003-03-23 21:54:40+00:00,233.78,229.96,220.83,219.18,212.56,211.08,L7
2003-04-24 21:54:46+00:00,,219.78,223.53,233.46,193.99,198.97,L7
2003-05-26 21:54:43+00:00,231.74,218.22,208.44,215.82,205.53,211.25,L7
2003-07-21 21:42:33+00:00,218.50,220.04,187.17,191.58,192.46,205.21,L5
