dates,satname,nzd0600-0000,nzd0600-0001,nzd0600-0002,nzd0600-0003,nzd0600-0004,nzd0600-0005
1999-07-18 21:58:49+00:00,L7,235.29,221.25,212.77,,,
1999-09-20 21:58:56+00:00,L7,226.50,223.22,224.94,226.15,227.65,234.22
1999-12-09 21:58:57+00:00,L7,229.75,,,,,
2000-01-10 21:58:52+00:00,L7,227.85,218.74,217.90,211.29,202.89,200.00
2000-05-17 21:58:07+00:00,L7,,,156.32,234.98,263.76,268.33
2000-09-22 21:56:29+00:00,L7,224.82,224.55,211.98,218.12,200.90,213.81
2000-11-25 21:56:23+00:00,L7,244.20,237.11,224.51,226.57,220.90,220.12
2001-03-01 21:56:21+00:00,L7,234.43,239.06,210.88,220.03,207.77,200.14
2001-06-21 21:55:29+00:00,L7,250.77,245.36,218.01,231.64,221.77,215.92
2001-08-08 21:55:01+00:00,L7,223.04,221.11,201.35,209.54,196.73,198.56
2001-09-09 21:54:36+00:00,L7,276.03,250.88,238.87,240.22,239.48,231.87
2001-09-25 21:54:28+00:00,L7,231.57,230.96,209.87,216.39,199.96,208.35
2001-10-11 21:54:09+00:00,L7,224.82,218.74,207.49,213.06,196.60,200.66
2002-01-31 21:54:50+00:00,L7,211.99,207.07,189.90,192.78,187.55,193.36
2002-02-16 21:54:54+00:00,L7,228.50,227.29,218.98,213.54,205.81,209.20
2002-05-07 21:54:52+00:00,L7,211.01,214.36,188.27,185.77,235.01,
2002-06-24 21:54:28+00:00,L7,262.58,250.29,237.57,248.68,257.84,
2002-10-14 21:53:43+00:00,L7,225.87,225.01,214.90,216.26,211.39,214.43
2003-01-02 21:54:22+00:00,L7,251.03,240.17,231.84,234.76,232.77,228.79
2003-01-18 21:54:30+00:00,L7,230.36,223.64,209.27,213.61,201.49,206.46
2003-03-23 21:54:40+00:00,L7,229.89,223.87,214.16,215.68,208.56,207.58
2003-04-24 21:54:46+00:00,L7,177.83,225.43,229.72,236.71,197.70,202.22
2003-05-26 21:54:43+00:00,L7,236.80,226.13,217.11,220.37,210.73,215.80
2003-07-21 21:42:33+00:00,L5,221.00,223.95,191.46,193.83,195.03,207.46
2003-08-06 21:42:51+00:00,L5,216.19,218.74,200.08,185.73,191.51,212.20
2003-08-22 21:43:08+00:00,L5,234.85,222.90,210.94,211.45,201.32,203.43
2003-10-25 21:44:04+00:00,L5,234.86,233.85,215.46,220.78,212.35,220.86
2003-12-04 21:54:43+00:00,L7,,,,,191.90,202.37
2003-12-12 21:44:34+00:00,L5,227.87,212.61,204.19,205.87,199.00,193.55
2004-01-21 21:55:02+00:00,L7,239.15,227.81,220.22,219.11,214.15,211.40
2004-02-06 21:55:08+00:00,L7,226.97,218.47,209.34,212.88,202.62,
2004-03-09 21:55:15+00:00,L7,227.78,216.04,208.63,212.01,200.00,203.93
2004-03-25 21:55:18+00:00,L7,231.27,226.20,220.27,217.00,203.63,210.57
2004-04-18 21:45:49+00:00,L5,250.52,251.41,233.75,237.99,228.78,223.67
2004-05-20 21:46:44+00:00,L5,226.83,214.11,205.84,207.82,199.08,208.76
2004-05-28 21:55:11+00:00,L7,228.30,258.36,221.50,240.25,246.18,
