,dates,jap0364-0000,jap0364-0001,jap0364-0002,jap0364-0003,jap0364-0004,jap0364-0005,jap0364-0006,jap0364-0007,jap0364-0008,jap0364-0009,jap0364-0010,jap0364-0011,jap0364-0012,jap0364-0013,jap0364-0014,jap0364-0015,jap0364-0016,jap0364-0017,jap0364-0018,jap0364-0019,jap0364-0020,jap0364-0021,jap0364-0022,jap0364-0023,jap0364-0024,jap0364-0025,jap0364-0026,jap0364-0027,jap0364-0028,jap0364-0029,jap0364-0030,jap0364-0031,jap0364-0032,jap0364-0033,jap0364-0034,jap0364-0035,jap0364-0036,jap0364-0037,jap0364-0038,jap0364-0039,jap0364-0040,jap0364-0041,jap0364-0042,jap0364-0043,jap0364-0044,jap0364-0045,jap0364-0046,jap0364-0047,jap0364-0048,jap0364-0049,jap0364-0050,jap0364-0051,jap0364-0052,jap0364-0053,jap0364-0054,jap0364-0055,jap0364-0056,jap0364-0057,jap0364-0058,jap0364-0059,jap0364-0060,jap0364-0061,jap0364-0062,jap0364-0063,jap0364-0064,jap0364-0065,jap0364-0066,jap0364-0067,jap0364-0068,jap0364-0069,jap0364-0070,jap0364-0071,jap0364-0072,jap0364-0073,jap0364-0074,jap0364-0075,jap0364-0076,jap0364-0077,jap0364-0078,jap0364-0079,jap0364-0080,jap0364-0081,jap0364-0082,jap0364-0083,jap0364-0084,jap0364-0085,jap0364-0086,jap0364-0087,jap0364-0088,jap0364-0089,jap0364-0090,jap0364-0091
0,1984-07-02 01:16:26+00:00,,,,,,,,,,,,,187.7361780006582,194.61514418296477,189.51577717290527,189.1953774067254,,191.90448408372606,200.06966319124123,203.00514753490086,205.550517448068,207.58760049419644,192.0461627801083,188.03927632158286,183.22717365231878,184.1173222181634,183.32568476913738,186.91696863772017,183.35847272441094,184.43813586262698,179.56170619125743,179.076769590135,180.47604803800172,180.22006426971666,177.4678422317734,182.9219675741314,190.06500879920048,186.25355665640367,192.07006630475743,190.67848169779685,191.79325250080413,190.37593184874265,186.6008624654714,195.56763011177358,195.14480640139504,186.70003158905052,171.49104225243318,,188.35977464838652,,199.36497735542358,,,,,,,173.33030208985252,169.92156358981362,173.60260582329204,179.56111007931705,180.5917940484453,187.1604201550035,193.79434821496574,193.9448150409176,200.71979175758872,198.91257973650892,205.12605191029476,208.89355140078902,207.11623819972218,210.41115782536278,209.29269154330922,224.97797628494524,230.362783815462,241.36698395382425,229.34643714214263,232.24422261381525,228.45269020321146,225.35714738589238,225.0125237060852,232.73882407420479,234.4700141035312,231.6505336864737,220.98204613787067,215.97321332402154,202.04601471069722,192.56569700822473,188.89547507902682,178.7597761956166,169.74500122499666,157.83397022758618,141.84545011345662
1,1984-10-22 01:17:58+00:00,,,,199.440770751622,189.64603703279315,187.35748667165433,191.68518856774335,190.44009723450907,186.47441774863796,190.8928522907889,197.10185258298299,196.08852063140137,190.3497636556512,193.62811867273348,192.58492744258479,197.43566171271974,196.98613263362952,192.5214451468345,196.2469326861109,196.73378327050347,195.37987636333165,214.0721146672457,206.8931388582749,196.82658792483997,193.6954225840603,184.05123103207478,186.39196377452313,190.06949643880702,192.4689614550585,191.1667645675573,185.21233627515258,178.62726904561828,178.05613555200597,177.23616981561744,180.54173858614917,186.74339572624166,196.91808264204448,194.91316918452014,184.4900161959518,198.8395729310442,198.5346149338207,198.6849970974481,193.3216164293314,186.06155101020568,195.80752437752778,185.7442563050531,182.42844440784515,192.47424469312318,203.64694407762246,213.99625697376345,204.75111114919423,200.63752154850494,192.67642022839044,189.18050362318473,193.26585155105056,189.80743372452855,184.97202012573993,183.06130887753108,179.27050668479706,173.6449612953969,164.51891000481191,169.53313861050322,178.26987578337548,190.50813810082377,193.98771972315802,195.40481194304004,192.2649807727899,194.4952439889105,196.46147843395465,198.53627982256762,205.99363322684806,223.45649386236403,235.9644545974676,247.11715340933983,249.51221537149613,240.44363701150607,245.72252651655512,227.10983474108687,226.92382841251475,224.70913919244256,235.08521105357363,233.7209584072062,238.40020022565687,229.03014375247744,218.92006940132117,215.26253483387455,196.11337098885917,194.00709992987797,181.1715631296496,168.57046449251635,158.98842848786634,136.90559561651781
2,1985-05-18 01:18:02+00:00,,,,210.26629185541424,183.9352762760539,179.6558157887969,175.29717882395983,174.78913483231963,173.4057621634917,172.73832460497493,172.17219939851577,174.88783276143783,,,,,,,,,,,,,,170.56170313887415,,,,199.79998342607112,,,,,,,175.90487463252356,174.5991386419825,177.838669385814,179.62013892254816,183.79380070373048,185.21915678898753,184.0666380361402,176.05791344666338,176.94297763444496,181.01363008397553,179.32871381044393,173.82643247818348,155.49952261838405,,191.1710117156141,183.77420847325783,185.85950416833575,186.00149978329605,184.67159839575697,183.22271647915503,167.66035929115068,173.19053710350744,183.36814508417746,183.44157961445842,183.22592506295885,179.67933532498972,181.30408706522985,185.14922920940967,191.27411099421246,191.95927765350703,197.5827051547123,196.38186407939432,209.18761502061832,216.15424795142167,217.41390544390123,227.5146278424341,236.09525641621252,240.92469336841543,249.00485759434082,242.51415818292247,244.3429409078319,240.38937378680077,240.33622063551434,241.54944037216652,235.18125258218575,238.35707423698886,234.10601102312333,227.29782032682976,221.24088653390774,215.53139150213232,202.3368110996619,196.7767457200501,183.73864849862667,171.5198318639035,157.6633065223662,137.6563446255018
3,1985-10-09 01:16:57+00:00,,,,205.64896712350918,197.49678511433686,196.84985971976278,197.44995681870117,198.1657007079031,190.3526308347945,191.83279511513314,187.6095096123888,182.1039443482802,184.22686389276413,184.84148564873635,186.4874298638852,183.27083386664566,184.8384548347725,185.2915406410227,193.39389185231735,200.19643506700993,196.57990663372715,192.53681230249248,189.3889726205888,187.78427408119248,182.54915506454344,177.2203544741435,181.94068505087492,179.72244459414517,178.54665728005523,178.28541388007145,180.0816234012223,178.17353962898162,177.60391331462753,179.17625976505948,178.6921224795376,175.2138167947861,184.24741642780063,183.6240782687466,185.09478015029381,193.71945682655132,191.2976347402655,191.58773321665421,184.42291200909347,191.25881085156124,187.3262035966678,186.61295904485848,186.5997614813015,192.74327190979886,185.88104705796115,192.01755601990948,193.05066195439866,195.85577838079587,193.17575909951512,192.35911743242798,192.18301001443407,192.9976158312605,192.98283798911905,193.46720530249823,195.16495928945204,199.51414331582455,206.69367366952557,202.7676218606946,207.43967030258915,199.4522199652765,209.76090925735295,207.11350946384036,209.43116727488916,215.34850157332335,218.94824776356214,228.053053506775,231.47402416534982,242.1193817537638,253.1168989422929,257.8786932662471,261.25088556217474,252.33087968291937,256.40340201861875,256.1043178203454,253.89800687476455,255.43477612655823,257.6767122746532,260.3428810246096,257.02337306444355,252.287721184582,241.07342846062681,227.53472030418718,219.8774383271881,211.89101289971958,201.42865974635896,182.85348226707686,172.6414608231638,157.7007602591656
4,1986-08-09 01:09:48+00:00,,,113.30620730342783,,172.5529003561495,203.57939301671013,192.47879170542797,186.73535381160275,190.28471305373589,183.946642519627,180.58693832778087,172.4686752694491,173.41344610760166,180.6734976953806,182.04351473337476,177.16027406015272,176.1644616078332,187.0328394130855,189.75072565617236,191.96991548074507,190.7938049541147,,,,173.81940598834893,173.15232628935723,,,,,,,,,,,,,,,,,,,191.0262371174777,179.45613873851715,170.73957917232312,,,,185.03253514271285,194.08210714967146,186.99628852997148,189.71707912218102,191.0666587704192,,,191.24315553519827,193.04755311825613,195.6231461343531,,,,,,,,,,,,,,,,,246.4331710687684,,,,,,,,,,,,,,,
5,1986-09-26 01:08:08+00:00,167.49838385402086,171.927378254276,112.13690691887624,,188.25744986086357,201.9955592548903,192.28334571565776,183.60267212303745,174.05828951968044,168.91831016189832,180.58507616760153,188.0723431684508,181.4545091085744,179.95206633377902,182.83684874856834,180.7840214786014,183.0576852766666,168.92638678690227,182.10009132304225,185.3448496721203,185.60346802652887,174.83357632932606,174.39863791365048,181.2265195573259,176.74563101378274,169.5195068841984,174.0276140724356,175.09927454419437,173.31595103925565,168.83119952630673,162.07610868795535,164.17314967580867,166.04892731130968,167.06947361542547,164.60819424648122,172.75695961359455,174.52346079980472,172.57194258775783,180.53986265243765,177.74108983509555,185.52861578001566,181.62059767063238,170.23258396578134,168.24495690968763,178.16136557024353,164.56451972890588,158.84472566986574,159.98440900349445,155.58480810554974,171.79037317078888,180.88500411095515,176.7657040826865,179.09249126637133,181.0856222056035,174.13734048974868,173.4179855269128,175.57400860811808,176.88505369837586,177.14006885850733,184.40292121554185,186.46300565202932,182.4033923209403,184.26179459016365,190.04253242758134,196.51702972349142,196.66474881161992,192.92992900561308,191.78093116011289,205.68562349522298,203.9197982144088,210.93495728362117,222.9756042031303,228.16234526201453,237.5522577477881,238.8980634946546,238.58353019875895,235.67568495929058,238.94420490157302,227.4633686047651,228.09223370904257,235.80960764360862,224.84521691884228,230.8710920983437,218.46276926685152,210.64686631599062,202.03149470220367,189.93323928298014,176.72049216101405,166.21464048149565,149.08501886847012,142.4260793117277,129.58015781496894
6,1986-12-15 01:06:42+00:00,193.92470475316483,206.14793849013,,,203.1497475140249,203.3901444473997,203.15596118093515,200.83868036485183,200.55640923529532,199.57175982113347,199.2939373739019,199.04376455098006,193.8707929891351,198.0306209796887,198.30825777599674,202.15998412669904,200.43508528786057,202.1653440502557,208.87125422295017,202.2424396407574,199.97377715101857,207.1902787627275,197.61644022464316,189.9200307950537,186.89341720744898,183.2325029937488,184.34519855897574,181.25437476495114,180.51135260812487,186.33272783156215,190.23372951179678,181.37013853421573,181.77244066558634,183.01577270417908,184.55478770438137,187.90333392897384,185.96214748684807,187.95065121457895,190.3209749716833,196.21640068598322,194.2229152258666,195.18481864326887,192.34751552929933,191.3524422852864,190.5907032910665,195.2860185586244,196.37576879301545,185.763782202388,184.5778595402106,191.0077697769009,202.60008312943177,206.274940044986,198.44903336537683,204.5766276661582,201.40660889980865,202.37492807245673,200.8279908121927,198.11895670477182,203.9882066530175,197.303006392027,201.45816652916895,208.57366106450783,203.4913834937998,208.2802469970493,202.26215311821096,203.9550640442765,205.80364835608876,201.72823135995094,210.84473172646713,221.7160338256646,222.70897004788822,232.92897858418132,239.59149183716696,245.40336819610042,248.91768457983864,243.14570550860074,247.48373795544867,251.66190619782344,247.62156641497953,240.2111843521485,239.25248944425255,242.47386225198892,247.99676594994384,229.87312160205695,224.17488605559635,207.1995106962317,202.9852738280958,186.99108503346815,176.30663680256697,159.22976684546344,148.78878610376506,144.04745810296308
7,1987-01-16 01:07:39+00:00,182.99829715256493,219.0820665073703,,214.5651995127947,212.9253038308855,206.08619540663997,205.03317739357198,208.08990598810846,224.7154046375624,209.55513879219933,206.98811197864725,202.81640333853312,199.11850552429527,202.82256412846803,204.23061988199666,204.40532573572736,200.7726613468404,203.09960399826417,208.8812669768355,205.22343931012188,207.54822968412728,203.25293905963065,205.07208304654768,204.81363673068196,197.87703464573872,197.2309397894491,196.82277646799463,198.35082743899798,200.2034813575265,187.17062293421523,185.67479868023253,184.74048774653374,187.3942112089679,185.93454598182018,187.42988463222628,193.95823703751844,190.50326903287433,188.6939440869342,195.8765034421893,195.3698179467776,199.47027312114673,197.54621320009568,197.94342632154093,204.604188308541,200.37235452001357,205.8818047064696,198.17021515543388,171.10150548004907,200.92267714469418,199.09224991555445,205.33831024364557,207.84996046709162,207.28332546218365,202.87190398263994,198.27410290895958,201.0236723924979,201.30788879893626,201.8939392639789,204.78980337362862,197.78886929974792,195.78771099112294,205.24831182718384,200.51045847753838,207.28074213543755,213.95916826547955,201.84259279352565,197.93366877033122,203.33891882993993,218.50065474354986,228.50752606614196,234.9501072596867,238.9078767506738,251.13010734727993,257.77287557356306,256.9167184177056,258.14834394794684,260.8370445946447,260.85322370827504,260.1227682421253,259.10223860791905,258.268211051681,262.51704026345203,261.17254803835215,249.2480599490459,242.16976482390797,222.24103884513704,216.17917103862428,199.44255572720428,179.46635775850356,169.20958757802518,157.67489219253258,147.77318558367702
8,1987-03-05 01:09:24+00:00,,,117.07832542327708,,191.61003718530446,190.17858756660243,185.90433974247077,192.00540451548284,199.3100980918242,194.5369258071536,193.92865986387457,188.6340734783292,193.62052507214668,200.80138573576917,200.88323090281662,200.0124471599126,197.7072885406176,199.27191042379445,201.0612066201561,200.2540896655313,203.81570736838236,204.4047044320134,195.30455214050073,186.953917848526,184.96581403984297,186.1451262002727,190.65654103788074,187.50191143665586,188.9716277491633,187.14446735888862,191.1019230974954,183.57503656867152,189.3753106318107,193.5406404478437,196.82793411003615,201.27913657193426,193.26077205103223,198.66894410170858,203.76585346931378,201.53427034096583,209.68138450875747,201.82762228979902,202.13563507744487,203.52773898837555,204.0494731235044,203.47728956974257,181.59862678789233,,186.60479789629696,,198.89590022748519,201.3647716541352,208.31875924957384,202.0476006147463,202.83882510701247,205.3458273410587,193.96816910850612,204.59835013502305,199.99530333391434,193.08079855377954,195.52315472764082,200.53566341193235,202.78958566359043,200.01992592585705,201.34710484875586,197.4923337141161,195.13502846910447,204.31834864690003,204.79876414226527,216.54822218653896,227.29417291168576,237.7096229556094,233.3940614227935,241.50541560007449,255.831966795439,248.6483561494005,247.83306042443326,251.96761514789944,247.266672862072,246.53331244074738,246.08962327085086,251.91789957695983,255.71092599273112,238.4916598410595,229.51864873214717,222.17087258735032,208.55893807207707,192.70633939749553,180.6773931228839,171.1312849515194,169.23855698869045,152.68831284414517
9,1987-08-12 01:13:52+00:00,,190.54018094627617,,199.4570581389855,200.02002695546503,195.96675263402295,195.18886131112325,190.05952991364924,190.09828740226124,192.21760483919726,181.56149767908425,184.820908260239,189.6586822144948,193.98383891593863,194.29627501670564,194.0427657158069,192.57228223596033,199.27331823563262,202.8395713820039,207.78095905361812,198.21474490156646,192.40435356980015,192.27704221842757,186.62291346043983,184.42339395971894,183.86145748404508,182.22955876132974,181.2431350008533,183.73304533521997,186.31618369985227,186.11530960939123,186.4796560425449,188.52757104637925,185.9672570575901,186.29711023522813,191.31874655607731,187.17136754180453,189.7986865091003,195.46333779589912,199.83626128217466,201.51232055827361,196.57593017026272,197.0840552332994,194.28423358665734,190.67620696214857,181.23379824255338,186.30979571270694,172.54226243969993,177.28511389403852,189.73594359637076,199.6993741248128,205.88780737394495,203.97051763870974,197.87411900068327,197.11242871245148,198.7948582473308,191.79028312487586,186.43420614540233,191.86374621644353,192.63556805119026,197.29728271171106,191.2832643668521,194.79186284988904,199.88414055877863,204.86642299873404,209.05837214485334,215.29383274823564,223.2648765684231,223.37717658858114,222.9575568485424,229.4403212348184,239.70107492087686,247.58972383882283,253.37542729378012,257.33015937327036,256.87278116856237,260.2885115041901,254.39339773054095,255.0774387450946,252.51963087044422,252.9119748295091,247.076699959571,249.01668785415688,238.21694042886108,225.58993832508855,211.13579262430267,203.7183771328654,186.98544187673156,174.38462313524153,160.79826137654558,154.330204819653,147.17776988486676
