dates,nzd0030-0000,nzd0030-0001,nzd0030-0002,nzd0030-0003,nzd0030-0004,nzd0030-0005,nzd0030-0006,nzd0030-0007,nzd0030-0008,nzd0030-0009,nzd0030-0010,nzd0030-0011,nzd0030-0012,nzd0030-0013,nzd0030-0014,nzd0030-0015,nzd0030-0016,nzd0030-0017,nzd0030-0018,nzd0030-0019,nzd0030-0020,nzd0030-0021,nzd0030-0022,nzd0030-0023,nzd0030-0024,nzd0030-0025,nzd0030-0026,nzd0030-0027,nzd0030-0028,nzd0030-0029,nzd0030-0030,nzd0030-0031,nzd0030-0032,nzd0030-0033,nzd0030-0034,nzd0030-0035,nzd0030-0036,nzd0030-0037,nzd0030-0038,nzd0030-0039,nzd0030-0040,nzd0030-0041,nzd0030-0042,nzd0030-0043,nzd0030-0044,nzd0030-0045,nzd0030-0046,nzd0030-0047,nzd0030-0048,nzd0030-0049,nzd0030-0050,nzd0030-0051,nzd0030-0052,nzd0030-0053,nzd0030-0054,nzd0030-0055,nzd0030-0056,nzd0030-0057,nzd0030-0058,nzd0030-0059,nzd0030-0060,nzd0030-0061,nzd0030-0062,nzd0030-0063,nzd0030-0064,nzd0030-0065,nzd0030-0066,nzd0030-0067,nzd0030-0068,nzd0030-0069,nzd0030-0070,nzd0030-0071,nzd0030-0072,nzd0030-0073,nzd0030-0074,nzd0030-0075,nzd0030-0076,nzd0030-0077,nzd0030-0078,nzd0030-0079,nzd0030-0080,nzd0030-0081,nzd0030-0082,nzd0030-0083,nzd0030-0084,nzd0030-0085,nzd0030-0086,nzd0030-0087,nzd0030-0088,nzd0030-0089,nzd0030-0090,nzd0030-0091,nzd0030-0092,nzd0030-0093,nzd0030-0094,nzd0030-0095,satname
2002-10-28 22:05:22+00:00,401.89,392.74,396.68,393.70,395.95,400.76,391.49,397.11,400.45,398.49,402.72,404.41,406.73,408.92,413.03,422.92,410.65,411.46,406.58,404.18,406.03,399.75,400.67,390.47,389.82,407.69,418.84,422.31,419.23,417.22,417.16,419.91,416.94,420.98,427.66,431.79,436.83,430.31,427.00,427.27,426.20,423.90,421.78,416.15,413.41,414.94,418.73,419.43,421.76,425.83,423.32,427.35,425.20,415.27,406.65,402.92,396.63,399.91,404.76,412.24,411.91,408.76,413.31,412.35,414.65,425.61,428.51,429.66,433.56,436.49,434.06,430.25,422.28,418.34,409.21,408.18,416.28,410.67,411.83,417.63,425.07,427.18,422.55,421.66,420.30,415.43,412.06,417.58,422.97,425.42,422.53,417.42,407.53,403.49,405.67,411.75,L7
2002-11-13 22:05:30+00:00,407.09,402.79,401.59,392.78,393.09,401.76,404.99,408.17,416.28,414.77,408.44,409.59,401.65,397.87,401.65,398.47,395.16,405.59,410.40,411.57,414.74,413.86,406.26,389.45,393.54,399.70,408.35,419.38,416.29,403.45,416.79,423.51,423.19,424.45,414.62,411.87,424.76,430.96,428.73,425.11,429.56,422.72,419.62,421.24,415.84,418.86,416.44,418.78,423.79,421.84,416.09,414.54,419.40,417.45,414.04,408.27,406.02,405.37,402.21,410.43,415.55,419.68,415.52,406.24,395.84,423.36,431.47,412.86,435.62,438.68,430.54,432.98,429.13,433.67,423.64,408.33,410.19,407.30,402.67,408.14,415.82,414.58,420.59,425.55,425.28,424.08,420.67,430.01,427.08,413.14,407.26,407.59,394.98,394.55,388.44,404.22,L7
2003-01-16 22:06:02+00:00,413.28,413.58,417.38,416.23,415.53,414.83,420.78,420.37,420.29,416.21,416.72,418.46,423.42,420.00,413.60,416.77,420.92,427.24,426.99,433.33,429.03,431.40,426.70,430.58,444.43,433.54,432.40,427.53,431.33,434.24,442.63,444.06,442.15,456.87,456.05,449.31,441.16,445.55,439.45,426.82,434.41,438.11,436.45,432.93,435.01,429.03,434.89,438.79,438.46,437.74,434.46,432.39,428.68,435.18,428.43,425.03,435.54,427.35,420.57,424.41,429.68,430.46,431.20,430.77,416.94,430.03,444.32,441.15,446.38,440.55,442.18,434.96,426.39,427.50,432.58,436.31,430.82,440.70,437.84,431.54,427.67,430.73,421.96,425.13,428.77,433.20,433.12,430.00,422.36,427.93,427.13,419.60,416.88,421.78,416.44,424.24,L7
2003-05-24 22:06:17+00:00,401.50,402.04,409.01,416.60,415.19,427.63,428.27,419.22,426.62,429.58,427.22,421.74,426.74,420.92,419.68,416.25,416.27,419.85,414.24,420.44,423.88,432.41,429.34,425.04,425.15,426.29,426.85,423.58,423.91,412.13,410.34,414.25,411.70,424.36,425.12,432.62,421.79,416.86,405.36,416.35,436.30,446.20,445.53,440.64,440.71,439.02,447.03,430.91,417.92,426.87,427.10,418.95,425.50,413.37,418.15,429.03,426.13,426.83,408.50,417.33,414.37,409.69,408.95,416.51,381.87,406.61,415.41,389.34,416.52,426.53,418.40,421.30,400.69,417.36,380.04,,,408.62,,,397.39,417.62,420.56,427.75,431.27,431.22,432.87,435.05,438.88,436.77,441.88,442.21,,395.72,390.38,398.06,L7
2003-08-28 22:05:57+00:00,,,,,,,,,,,,,,,,,,,,,425.23,413.09,401.18,390.92,421.44,425.49,413.87,408.41,417.95,412.51,415.58,418.56,411.72,429.60,436.08,,,428.65,418.05,405.51,423.14,430.17,433.03,427.89,439.36,430.07,431.31,425.85,421.54,417.42,411.82,411.43,,,411.94,410.20,417.48,409.61,399.75,402.51,406.59,408.58,406.84,399.34,386.65,383.76,413.05,407.91,407.24,,426.83,413.16,407.05,407.61,409.87,,,406.17,,,,,,,,,,,,,,,,,,,L7
2003-12-26 21:56:18+00:00,398.63,402.79,408.09,410.02,402.72,404.83,416.89,415.19,412.59,405.81,404.72,409.82,417.28,428.23,411.33,409.46,417.66,419.53,427.67,429.32,430.13,428.46,431.62,,445.13,439.28,443.89,435.12,436.30,436.88,432.58,423.02,424.54,426.86,429.94,433.81,423.41,424.96,422.49,447.34,450.10,445.53,446.14,443.23,447.74,444.35,441.13,426.01,422.18,423.22,417.63,410.52,413.08,417.82,416.49,417.97,432.91,425.49,422.81,428.40,427.35,429.51,427.97,421.27,412.10,420.55,421.71,429.45,431.69,431.33,429.24,423.25,443.18,443.79,442.35,447.67,438.73,437.53,439.94,434.74,428.26,418.74,419.82,418.87,418.82,420.38,422.25,423.88,423.66,441.48,434.29,429.09,428.78,423.26,422.98,425.16,L5
2004-02-04 22:06:41+00:00,417.27,,,415.50,407.33,412.88,419.02,415.88,407.02,401.63,397.92,410.76,418.65,421.28,415.89,418.97,421.42,,,,437.60,431.42,417.35,395.80,439.71,433.50,424.87,434.17,440.68,432.69,423.11,428.81,425.43,442.53,,,439.56,440.42,425.58,411.33,431.85,441.78,450.59,446.21,454.33,445.53,440.72,435.50,431.88,436.14,426.56,,,435.27,424.31,420.20,422.83,423.40,416.66,423.61,429.22,430.64,427.41,429.02,414.52,406.23,428.92,,,,439.31,448.73,432.13,435.30,436.87,416.25,416.27,440.51,433.32,409.31,421.46,426.67,429.38,430.56,429.77,,,433.73,429.46,433.96,430.43,423.72,422.52,429.55,413.95,416.73,L7
2004-05-18 21:58:14+00:00,440.34,436.19,433.53,432.19,427.77,428.41,436.11,428.11,425.60,423.31,420.80,426.36,434.14,442.89,434.80,442.55,446.96,443.30,447.09,452.75,459.89,442.89,437.71,430.17,453.40,446.95,436.69,434.52,441.01,439.58,445.37,456.92,462.85,469.71,474.99,462.55,454.38,458.70,459.89,447.64,460.15,460.94,458.30,458.09,464.73,459.10,458.07,459.19,466.24,468.46,455.73,445.83,451.57,453.20,440.71,440.88,439.50,442.34,438.22,438.18,442.93,442.74,437.30,428.43,421.72,417.79,456.18,434.70,453.92,461.37,457.71,456.44,445.99,450.51,450.35,428.92,431.41,439.74,431.52,415.24,433.31,449.48,459.68,457.55,457.16,453.99,456.28,445.90,436.19,441.94,441.37,442.08,432.47,436.11,420.08,419.87,L5
2004-05-26 22:06:45+00:00,435.14,,,436.93,426.02,429.22,431.79,426.57,434.47,450.28,449.09,449.33,449.32,449.23,448.79,444.62,451.36,461.55,,,463.44,462.13,459.28,453.83,450.55,448.24,455.67,443.18,446.47,441.62,444.15,458.64,466.64,468.93,469.67,,477.59,465.47,470.49,481.78,477.59,484.48,476.79,473.04,463.63,464.45,474.11,479.10,471.02,473.42,469.91,,,448.87,450.07,448.24,446.70,445.40,433.14,441.41,444.88,443.47,438.13,444.48,405.57,,478.51,,,,488.18,482.90,473.42,481.47,466.14,455.59,453.10,448.58,445.53,457.21,456.86,455.51,464.70,470.70,474.97,,,461.88,464.13,463.26,466.07,470.40,464.88,448.01,448.91,445.05,L7
2004-06-11 22:06:38+00:00,429.22,427.17,422.18,418.38,414.56,424.48,425.99,412.93,414.39,421.79,,,435.22,433.89,433.95,425.36,443.90,,,,,,,,,,,,,,419.25,431.89,430.84,441.88,441.18,450.19,440.08,434.35,433.21,431.23,442.37,445.64,442.97,,,441.28,450.34,446.58,438.12,453.22,455.97,455.44,444.11,422.82,435.05,422.43,422.12,417.18,414.84,420.07,,417.17,422.15,428.41,,421.49,430.78,,425.16,450.23,450.03,448.35,429.63,436.03,424.04,,418.59,,423.17,427.74,425.88,432.08,435.25,448.49,436.19,430.93,427.38,431.47,434.47,430.32,439.84,462.21,438.85,423.45,,,L7
2004-08-30 22:06:20+00:00,424.71,421.34,422.05,427.42,417.65,417.19,425.58,420.86,413.59,408.02,,,440.59,454.44,443.84,447.92,449.55,444.83,454.62,463.92,457.83,440.14,430.42,425.52,440.65,445.37,,,,447.98,,457.52,462.20,471.58,465.48,461.43,445.28,445.75,441.94,438.63,455.97,465.76,472.42,474.55,,466.49,460.65,452.08,450.74,446.74,435.61,425.20,425.17,441.00,440.25,446.82,452.98,445.75,438.42,435.65,,,437.52,432.22,432.00,441.28,458.58,451.13,451.56,459.27,465.64,461.80,454.39,454.88,455.51,444.64,427.89,,424.78,404.04,412.97,430.29,425.36,437.87,438.82,446.20,446.08,450.45,437.25,450.18,457.88,452.28,444.75,444.32,,,L7
2004-11-18 22:06:34+00:00,396.74,399.83,405.28,397.90,395.74,397.04,,,383.21,386.20,388.84,400.58,406.44,403.74,409.23,417.37,416.02,417.41,416.29,421.83,428.84,433.85,415.99,,,421.81,417.65,417.18,414.64,409.36,419.83,432.33,435.33,440.64,433.79,425.10,423.25,430.79,437.81,442.34,,,443.29,439.14,438.00,427.92,419.79,427.71,429.69,429.90,423.86,427.37,425.35,427.66,430.36,425.43,,,426.85,420.74,420.20,414.89,415.40,423.04,427.87,440.05,440.54,438.27,442.11,436.61,427.99,431.94,423.65,,,,452.83,442.18,430.08,417.50,417.39,417.85,427.65,437.79,446.02,450.01,434.51,428.83,,,,,,,435.15,436.77,L7
2005-01-13 22:03:41+00:00,420.03,422.12,422.04,416.55,417.17,424.94,429.81,421.89,409.08,406.40,410.90,419.76,431.25,443.25,434.90,431.29,436.22,436.18,450.69,446.68,447.35,439.49,430.32,434.63,437.80,435.57,434.63,443.10,441.05,444.29,439.59,445.21,450.19,456.04,465.51,459.53,444.46,444.29,442.02,444.65,448.12,442.50,447.00,456.69,465.81,455.79,449.58,446.19,442.73,450.42,447.69,439.85,428.77,426.79,420.59,425.15,430.75,428.33,429.44,430.73,438.00,436.74,432.61,437.07,446.32,451.50,451.93,453.26,446.42,447.95,450.64,449.24,451.93,445.66,439.56,444.48,441.86,447.38,442.72,441.04,439.90,446.89,457.64,458.06,450.39,434.79,426.20,419.34,420.37,435.03,440.15,439.46,438.83,444.64,448.99,443.95,L5
2005-01-21 22:06:59+00:00,,403.89,400.21,403.27,402.18,404.15,407.88,406.18,394.85,387.08,379.95,391.81,404.11,413.81,412.88,,,410.42,419.40,416.96,424.16,413.44,416.28,414.08,428.32,418.09,417.26,413.93,419.94,410.34,425.23,,,,431.84,426.67,434.11,435.05,433.75,432.51,431.62,436.47,434.76,437.26,438.13,431.26,431.80,425.46,424.83,,416.45,416.81,415.62,419.61,415.89,414.19,420.04,421.80,419.18,419.05,425.15,417.38,417.51,415.10,416.65,,,,,,,,,,,,,,,,,,,,433.48,430.52,422.30,416.42,416.91,425.71,,,,,,,L7
2005-02-14 22:04:09+00:00,412.46,393.59,406.26,407.63,406.44,413.80,420.35,419.50,428.07,429.23,410.82,399.95,398.90,405.72,410.24,404.53,405.99,415.00,416.16,424.69,427.73,422.52,429.75,432.89,426.63,426.42,423.55,419.48,420.66,424.32,426.37,435.04,426.63,426.96,435.57,442.01,453.01,459.48,458.45,455.70,457.16,449.86,446.24,432.50,431.11,432.40,434.75,435.59,425.30,,404.48,418.71,422.73,423.97,410.75,401.97,407.33,416.97,426.87,423.83,416.93,414.68,407.92,405.14,410.18,416.89,425.15,439.12,454.92,461.10,461.34,460.77,457.12,449.76,450.47,453.64,438.77,416.54,423.42,431.17,440.98,444.65,428.41,427.41,444.92,451.05,445.80,432.47,439.12,444.48,450.93,446.87,440.47,426.00,433.13,437.54,L5
2005-03-02 22:04:24+00:00,435.58,434.11,424.14,419.69,429.17,438.05,439.74,436.55,436.78,441.55,448.98,442.03,447.14,439.61,442.86,431.25,437.01,446.52,436.38,435.93,445.81,449.09,453.87,451.53,455.29,449.74,449.94,442.31,450.76,448.84,439.74,451.74,460.54,457.11,449.77,459.28,464.08,473.05,469.39,476.87,478.80,480.32,476.23,469.00,464.57,449.15,443.15,440.73,440.19,449.03,447.98,445.68,443.79,451.32,455.55,449.37,443.34,439.87,435.74,450.28,449.76,447.60,439.88,445.27,439.17,445.16,445.25,455.19,462.27,470.23,477.31,477.97,485.78,474.88,463.57,465.80,461.32,451.83,444.83,446.38,450.04,451.03,458.78,461.09,454.04,452.31,457.83,467.49,460.89,462.81,465.04,466.30,457.30,456.83,456.34,444.23,L5
2005-04-03 22:04:40+00:00,446.11,427.29,,,,,,,,,419.00,429.21,440.46,443.62,445.33,437.13,434.82,439.79,432.31,436.95,442.92,441.83,431.49,422.08,427.41,440.01,443.71,440.47,443.33,440.27,442.26,452.89,455.34,450.92,450.73,451.76,453.41,445.22,439.92,,444.20,476.18,477.91,464.12,442.21,447.55,451.78,452.40,449.87,452.34,440.61,445.03,449.01,443.40,440.54,431.59,422.66,426.34,431.92,442.26,449.21,446.53,438.74,442.45,437.99,439.32,440.79,441.53,450.11,455.08,454.54,451.83,442.35,449.65,457.35,451.40,454.53,449.21,441.17,447.11,449.36,453.12,454.35,452.13,449.82,454.22,448.30,448.55,446.51,446.59,452.05,455.86,448.94,441.64,438.86,443.60,L5
