dates,nzd0030-0000,nzd0030-0001,nzd0030-0002,nzd0030-0003,nzd0030-0004,nzd0030-0005,nzd0030-0006,nzd0030-0007,nzd0030-0008,nzd0030-0009,nzd0030-0010,nzd0030-0011,nzd0030-0012,nzd0030-0013,nzd0030-0014,nzd0030-0015,nzd0030-0016,nzd0030-0017,nzd0030-0018,nzd0030-0019,nzd0030-0020,nzd0030-0021,nzd0030-0022,nzd0030-0023,nzd0030-0024,nzd0030-0025,nzd0030-0026,nzd0030-0027,nzd0030-0028,nzd0030-0029,nzd0030-0030,nzd0030-0031,nzd0030-0032,nzd0030-0033,nzd0030-0034,nzd0030-0035,nzd0030-0036,nzd0030-0037,nzd0030-0038,nzd0030-0039,nzd0030-0040,nzd0030-0041,nzd0030-0042,nzd0030-0043,nzd0030-0044,nzd0030-0045,nzd0030-0046,nzd0030-0047,nzd0030-0048,nzd0030-0049,nzd0030-0050,nzd0030-0051,nzd0030-0052,nzd0030-0053,nzd0030-0054,nzd0030-0055,nzd0030-0056,nzd0030-0057,nzd0030-0058,nzd0030-0059,nzd0030-0060,nzd0030-0061,nzd0030-0062,nzd0030-0063,nzd0030-0064,nzd0030-0065,nzd0030-0066,nzd0030-0067,nzd0030-0068,nzd0030-0069,nzd0030-0070,nzd0030-0071,nzd0030-0072,nzd0030-0073,nzd0030-0074,nzd0030-0075,nzd0030-0076,nzd0030-0077,nzd0030-0078,nzd0030-0079,nzd0030-0080,nzd0030-0081,nzd0030-0082,nzd0030-0083,nzd0030-0084,nzd0030-0085,nzd0030-0086,nzd0030-0087,nzd0030-0088,nzd0030-0089,nzd0030-0090,nzd0030-0091,nzd0030-0092,nzd0030-0093,nzd0030-0094,nzd0030-0095,satname
2001-12-28 22:06:14+00:00,393.63,392.21,384.44,386.49,386.59,383.38,395.88,398.84,400.01,396.89,395.93,395.94,395.09,401.65,390.89,397.46,402.59,397.85,403.40,412.47,417.89,411.49,412.22,406.45,412.64,415.39,411.27,405.89,413.66,402.67,410.89,415.79,411.94,416.68,413.45,409.02,407.00,415.66,413.74,407.67,420.24,428.06,426.38,424.60,425.88,418.47,419.35,415.54,413.65,408.99,402.50,405.31,404.59,405.25,402.61,397.78,403.08,402.01,397.88,401.57,405.94,410.50,409.58,408.79,391.23,388.67,408.94,401.51,417.30,422.23,424.75,420.10,401.90,407.45,413.75,401.89,405.03,405.84,405.53,388.91,400.81,406.19,406.68,408.42,407.42,404.22,405.47,401.15,396.10,398.70,400.94,396.44,393.61,402.54,392.94,393.60,L7
2002-03-18 22:06:22+00:00,398.30,395.82,391.27,392.84,393.34,392.97,404.61,406.98,409.88,407.04,404.62,402.36,401.25,404.60,392.04,399.12,402.92,402.67,413.45,421.62,430.38,420.69,429.17,406.45,425.63,427.56,420.37,412.34,425.21,410.81,419.42,424.57,421.01,426.77,423.21,416.86,413.63,419.83,415.35,411.51,424.56,430.91,431.56,430.69,435.03,428.26,425.54,421.24,417.93,414.34,407.82,409.76,409.22,411.15,407.16,403.38,408.68,406.80,401.90,405.32,415.15,413.24,410.63,412.07,400.36,399.69,416.86,405.91,420.24,423.82,426.29,426.32,410.70,417.78,421.70,412.67,413.65,416.12,414.31,388.91,413.51,414.25,417.77,416.49,414.03,411.15,414.51,411.02,403.75,409.51,411.14,403.87,398.49,408.82,400.90,399.41,L7
2002-04-03 22:06:21+00:00,409.99,407.62,403.02,403.71,403.97,392.97,416.35,417.15,423.70,407.04,418.15,413.56,412.42,412.51,401.99,406.19,414.95,402.67,426.43,430.49,444.12,436.42,440.29,406.45,437.40,438.44,435.26,424.91,438.66,410.81,430.53,433.57,430.97,434.11,430.65,428.19,426.52,430.50,415.35,411.51,424.56,430.91,442.07,439.57,441.77,434.45,432.05,427.33,425.97,427.01,407.82,409.76,409.22,419.60,418.53,403.38,418.77,415.13,411.38,405.32,424.25,421.53,418.46,420.46,413.14,412.64,425.02,415.30,428.74,423.82,426.29,437.10,410.70,432.08,434.45,427.63,426.39,427.17,426.16,388.91,428.20,414.25,431.47,429.08,414.03,411.15,414.51,422.47,415.53,419.31,422.80,403.87,398.49,420.31,414.19,399.41,L7
2002-05-21 22:06:17+00:00,409.99,407.62,403.02,403.71,403.97,392.97,416.35,417.15,423.70,407.04,418.15,413.56,412.42,412.51,401.99,406.19,414.95,402.67,426.43,430.49,444.12,436.42,440.29,406.45,437.40,438.44,435.26,424.91,438.66,410.81,430.53,433.57,430.97,434.11,430.65,428.19,426.52,430.50,415.35,411.51,424.56,430.91,442.07,439.57,441.77,434.45,432.05,427.33,425.97,427.10,407.82,409.76,407.75,415.46,412.70,400.57,415.75,411.86,407.84,401.78,422.14,416.94,413.45,420.46,413.14,412.64,425.02,415.30,428.74,423.82,426.29,437.10,410.70,432.08,434.45,427.63,426.39,427.17,426.16,388.91,428.20,414.25,431.47,429.08,414.03,411.15,414.51,422.47,415.53,419.31,422.80,403.87,398.49,420.31,414.19,399.41,L7
2002-07-24 22:05:50+00:00,426.35,423.04,421.61,420.93,421.35,412.15,424.64,423.47,429.16,427.32,440.37,431.18,429.75,423.37,413.09,414.92,421.12,407.49,437.95,439.50,457.23,448.89,454.32,,449.79,449.97,430.00,424.43,437.99,412.68,430.46,451.35,450.01,451.54,447.86,447.35,446.04,445.33,418.59,419.20,433.21,436.61,457.76,454.54,457.65,450.44,437.44,430.92,430.37,432.31,408.85,409.13,407.75,418.27,414.76,401.97,418.66,413.40,408.71,398.14,423.24,415.49,412.70,421.00,419.97,436.62,429.40,421.02,440.19,420.73,420.69,436.08,428.29,437.05,438.54,426.96,424.18,429.58,423.65,359.11,455.58,415.98,439.86,437.33,416.33,416.52,418.54,429.22,420.08,426.75,430.35,407.74,408.25,425.95,419.93,402.38,L7
2002-08-09 22:05:46+00:00,426.35,423.04,421.61,401.99,403.03,394.04,416.97,416.67,419.75,403.35,419.91,416.90,418.92,418.43,403.08,408.88,414.52,396.30,423.54,431.51,444.31,432.87,432.73,394.34,435.78,437.06,423.10,417.01,427.71,403.34,430.46,451.35,450.01,451.54,447.86,435.63,433.24,434.84,413.70,405.20,422.58,430.05,447.07,443.90,449.64,441.25,432.56,424.05,420.29,423.26,402.86,400.50,404.74,414.12,412.12,399.70,416.12,410.92,405.23,393.81,417.53,412.04,409.35,412.31,409.37,436.62,420.96,410.61,440.19,412.02,412.77,424.82,428.29,425.48,428.96,417.91,415.37,421.90,412.22,363.51,455.58,411.60,432.26,431.28,413.77,414.23,414.04,421.55,420.08,426.75,424.50,406.32,408.25,418.79,419.93,402.38,L7
2002-10-28 22:05:22+00:00,401.89,392.74,396.68,378.90,381.16,388.35,395.25,397.62,394.88,388.93,390.86,396.38,401.99,408.75,398.05,409.86,405.99,398.28,400.65,409.86,412.25,400.29,395.11,392.40,398.80,409.46,405.58,407.17,409.25,402.77,413.92,419.91,416.94,420.98,427.66,421.99,422.23,422.09,417.91,409.24,419.07,423.69,423.74,419.38,423.51,418.90,419.82,412.46,408.79,413.01,404.48,403.40,406.42,404.48,399.58,396.78,402.08,399.50,395.28,393.66,403.61,400.97,401.35,399.10,394.01,425.61,410.04,404.64,433.56,415.18,414.33,407.10,422.28,402.27,404.91,391.03,394.08,400.42,389.04,381.55,425.07,410.54,413.02,415.77,411.46,411.04,407.20,405.41,406.64,412.92,410.40,405.87,407.53,400.83,397.31,402.74,L7
2002-11-13 22:05:30+00:00,404.49,397.76,399.13,383.53,385.14,392.82,397.68,400.25,400.23,397.54,396.72,400.78,401.87,405.12,399.25,406.06,402.38,400.72,403.90,410.43,413.08,404.81,398.82,391.42,397.05,406.21,406.27,410.22,411.01,402.94,414.88,421.71,420.06,422.72,421.14,418.62,423.07,425.05,421.52,414.53,422.57,423.37,422.36,420.00,420.95,418.89,418.98,414.04,412.54,414.78,407.38,406.19,409.02,407.08,402.47,399.08,402.87,400.67,396.67,397.02,406.00,404.71,404.18,400.88,394.47,424.49,415.40,406.70,434.59,421.06,418.38,413.57,425.70,410.12,409.60,395.36,398.11,402.14,392.45,388.20,420.44,411.55,414.91,418.21,414.92,414.30,410.56,411.56,413.46,412.99,409.61,406.30,401.25,399.26,394.35,403.23,L7
2003-01-16 22:06:02+00:00,407.42,403.04,405.22,391.70,392.74,398.32,402.30,404.28,404.24,402.21,401.72,405.20,407.26,408.84,402.84,408.74,407.01,407.35,409.68,416.15,417.07,411.46,405.79,401.21,408.89,413.04,411.50,413.68,415.08,409.20,421.81,429.16,427.43,434.10,432.78,426.29,427.59,430.17,426.00,417.60,425.53,427.05,425.88,423.24,424.47,421.42,422.16,418.99,417.72,416.84,412.80,411.43,414.08,414.33,410.29,405.66,409.24,406.39,402.05,403.66,409.19,411.08,411.74,406.86,398.96,426.33,421.18,413.59,438.52,424.95,423.14,417.85,425.93,413.60,414.19,403.55,404.65,409.85,401.53,396.87,422.85,415.38,416.32,419.60,417.69,418.08,415.08,415.25,415.68,416.73,413.12,408.96,406.46,403.77,399.87,408.48,L7
2003-05-24 22:06:17+00:00,407.39,407.81,413.19,416.42,415.36,421.23,424.52,419.80,423.46,422.89,421.97,420.10,425.08,420.46,416.64,416.51,418.60,423.55,420.62,426.88,426.45,431.90,428.02,427.81,434.79,429.92,429.62,425.55,427.62,423.19,426.49,429.15,426.92,440.62,440.59,440.97,431.48,431.21,422.40,421.59,435.36,442.15,440.99,436.78,437.86,434.02,440.96,434.85,428.19,432.31,430.78,425.67,427.09,424.27,423.29,427.03,430.84,427.09,414.53,420.87,422.02,420.07,420.07,423.64,399.40,418.32,429.87,415.25,431.45,433.54,430.29,428.13,413.54,422.43,406.31,436.31,430.82,424.66,437.84,431.54,412.53,424.18,421.26,426.44,430.02,432.21,433.00,432.52,430.62,432.35,434.50,430.90,416.88,408.75,403.41,411.15,L7
2003-08-28 22:05:57+00:00,401.50,402.04,409.01,416.60,415.19,427.63,428.27,419.22,426.62,429.58,427.22,421.74,426.74,420.92,419.68,416.25,416.27,419.85,414.24,420.44,424.56,422.75,415.26,407.98,423.29,425.89,420.36,416.00,420.93,412.32,412.96,416.40,411.71,426.98,430.60,432.62,421.79,422.75,411.71,410.93,429.72,438.19,439.28,434.26,440.03,434.54,439.17,428.38,419.73,422.14,419.46,415.19,425.50,413.37,415.04,419.62,421.81,418.22,404.12,409.92,410.48,409.13,407.89,407.92,384.26,395.19,414.23,398.62,411.88,426.53,422.62,417.23,403.87,412.49,394.96,,,407.39,,,397.39,417.62,420.56,427.75,431.27,431.22,432.87,435.05,438.88,436.77,441.88,442.21,,395.72,390.38,398.06,L7
2003-12-26 21:56:18+00:00,398.63,402.79,408.09,410.02,402.72,404.83,416.89,415.19,412.59,405.81,404.72,409.82,417.28,428.23,411.33,409.46,417.66,419.53,427.67,429.32,427.68,420.77,416.40,390.92,433.28,432.38,428.88,421.76,427.12,424.69,424.08,420.79,418.13,428.23,433.01,433.81,423.41,426.80,420.27,426.42,436.62,437.85,439.58,435.56,443.55,437.21,436.22,425.93,421.86,420.32,414.73,410.98,413.08,417.82,414.22,414.09,425.20,417.55,411.28,415.45,416.97,419.04,417.40,410.30,399.38,402.15,417.38,418.68,419.47,431.33,428.03,418.21,425.12,425.70,426.11,447.67,438.73,421.85,439.94,434.74,428.26,418.74,419.82,418.87,418.82,420.38,422.25,423.88,423.66,441.48,434.29,429.09,428.78,423.26,422.98,425.16,L5
2004-02-04 22:06:41+00:00,407.95,402.79,408.09,412.76,405.02,408.86,417.95,415.53,409.80,403.72,401.32,410.29,417.96,424.75,413.61,414.22,419.54,419.53,427.67,429.32,430.99,424.32,416.72,393.36,435.43,432.76,427.54,425.90,431.64,427.36,423.76,423.46,420.56,433.00,433.01,433.81,431.49,431.34,422.04,421.39,435.03,439.16,443.25,439.11,447.14,439.98,437.72,429.12,425.20,425.59,418.67,410.98,413.08,426.54,417.58,416.12,424.41,419.50,413.07,418.17,421.05,422.91,420.74,416.54,404.42,403.51,421.23,418.68,419.47,431.33,431.79,428.38,427.45,428.90,429.70,431.96,427.50,428.07,436.63,422.02,424.86,422.71,424.60,424.72,424.29,420.38,422.25,428.81,426.56,437.72,432.36,426.40,425.65,426.40,418.47,420.95,L7
2004-05-18 21:58:14+00:00,418.75,419.49,420.81,419.24,412.61,415.37,424.01,419.73,415.07,410.25,407.81,415.65,423.36,430.80,420.67,423.66,428.68,431.41,437.38,441.03,442.54,434.26,428.89,412.99,446.08,439.91,435.15,434.60,439.33,436.38,433.69,436.25,437.61,446.37,452.47,448.18,439.12,441.36,435.99,435.44,447.37,449.42,451.68,449.18,455.60,449.66,446.64,440.23,440.10,442.61,433.31,428.17,432.32,435.43,427.17,426.35,431.75,430.41,425.90,430.06,433.17,434.30,430.89,426.24,416.11,414.86,435.60,432.07,442.81,446.35,442.09,442.81,440.43,443.20,443.19,430.95,428.80,439.26,434.93,419.76,427.68,431.63,436.29,435.66,435.25,437.19,439.26,434.50,429.77,439.13,435.36,431.63,427.92,429.64,419.00,420.59,L5
2004-05-26 22:06:45+00:00,422.84,419.49,420.81,423.66,415.96,418.84,425.95,421.44,419.92,420.26,418.13,424.07,429.85,435.41,427.70,428.90,434.35,441.46,437.38,441.03,447.76,441.23,436.49,426.60,447.20,441.99,440.28,436.75,441.12,437.69,436.30,441.85,444.87,452.01,458.20,448.18,448.74,447.39,444.61,447.02,454.92,458.18,457.95,455.14,457.61,453.36,453.51,449.95,447.83,450.31,442.46,428.17,432.32,438.79,432.89,431.82,435.49,434.16,427.71,432.90,436.10,436.59,432.70,430.80,413.48,414.86,446.33,432.07,442.81,446.35,453.61,452.83,448.68,452.77,448.93,437.11,434.88,441.59,437.58,429.12,434.97,437.60,443.39,444.42,445.18,437.19,439.26,441.35,438.36,445.16,443.04,441.32,437.16,434.23,426.48,426.70,L7
2004-06-11 22:06:38+00:00,424.12,422.05,421.27,422.60,415.68,419.96,425.96,419.74,418.81,420.56,418.13,424.07,430.92,435.10,428.95,428.19,436.26,441.46,437.38,441.03,447.76,441.23,436.49,426.60,447.20,441.99,440.28,436.75,441.12,437.69,432.89,439.86,442.06,449.98,453.94,448.85,447.00,444.78,442.33,443.86,452.41,455.67,454.96,455.14,457.61,450.94,452.87,449.28,445.89,450.89,445.16,437.26,436.25,435.60,433.33,429.94,432.81,430.76,425.13,430.33,436.10,432.71,430.59,430.32,413.48,416.51,443.22,432.07,436.92,447.64,452.89,451.93,444.87,449.42,443.95,437.11,431.62,441.59,434.70,428.85,433.15,436.50,441.77,445.23,443.38,435.10,435.30,439.37,437.58,442.19,442.40,445.50,437.50,432.08,426.48,426.70,L7
2004-08-30 22:06:20+00:00,432.35,428.23,425.92,428.73,421.50,424.82,429.87,422.12,422.01,425.85,434.94,437.85,439.82,445.11,440.34,440.11,447.94,449.89,450.86,458.34,460.39,448.39,442.47,436.51,448.20,446.85,446.18,438.85,443.74,443.06,436.26,451.24,455.63,463.03,462.83,458.06,454.33,451.07,451.38,449.82,459.02,464.20,462.62,468.56,464.18,457.83,460.79,459.24,456.53,460.46,454.31,442.16,440.28,441.47,441.52,439.59,440.32,437.67,431.15,433.83,443.90,434.46,433.77,433.39,419.76,426.85,456.01,442.91,443.55,456.96,465.39,462.37,450.86,455.72,449.01,443.05,432.75,444.16,431.25,426.06,432.25,441.84,446.25,453.65,451.79,443.71,443.25,447.42,443.01,446.42,451.29,456.74,445.24,437.97,434.50,432.46,L7
2004-11-18 22:06:34+00:00,421.45,416.11,416.50,420.16,413.49,416.98,427.79,420.12,411.41,416.57,418.96,424.95,432.89,435.32,433.95,433.82,440.21,441.26,435.46,442.88,450.04,445.37,435.23,439.67,445.60,438.47,436.66,430.18,430.56,432.99,427.74,445.10,448.75,455.76,452.53,445.57,446.55,444.09,445.86,448.50,458.64,465.29,458.87,462.24,450.81,450.04,451.22,451.37,447.39,450.82,446.34,436.00,431.54,435.09,438.93,435.73,440.60,436.11,428.31,429.47,432.54,425.18,428.30,432.04,421.81,434.27,452.10,444.70,439.61,448.70,457.96,456.25,445.27,457.46,448.56,450.11,438.10,445.38,430.89,426.62,428.27,433.93,438.24,448.71,449.00,442.38,435.99,443.16,445.28,447.92,454.60,461.63,449.49,438.59,442.03,440.91,L7
2005-01-13 22:03:41+00:00,413.83,414.43,416.46,413.96,410.19,413.06,427.69,421.38,401.96,400.21,399.87,410.17,426.09,433.81,429.32,432.19,433.93,432.81,440.53,444.14,444.67,437.83,425.58,430.07,439.23,434.25,426.14,430.14,427.85,433.88,429.71,445.02,449.24,456.09,454.93,448.69,437.66,440.28,440.59,441.87,452.05,454.13,454.24,456.79,451.90,450.07,443.34,441.99,441.05,442.35,435.72,430.81,426.43,431.82,430.40,432.47,441.87,437.04,431.57,429.04,429.10,425.81,428.51,430.78,435.40,444.28,450.35,447.55,446.70,447.94,448.09,447.66,443.32,450.27,447.53,444.56,440.86,444.78,432.53,420.86,423.42,431.68,436.88,444.57,445.08,443.67,435.60,432.87,428.81,442.61,449.01,445.87,441.79,444.48,442.07,440.36,L5
2005-01-21 22:06:59+00:00,413.83,411.79,412.39,411.28,408.19,410.83,421.09,416.31,400.18,396.93,393.23,404.05,420.60,428.81,425.21,432.19,433.93,427.21,435.25,437.35,439.54,431.73,423.25,424.74,435.59,430.21,423.18,424.74,425.21,427.99,428.22,445.02,449.24,456.09,449.16,443.18,436.77,438.97,438.88,439.53,445.24,448.24,449.37,451.91,447.31,445.37,440.45,437.86,437.00,442.35,430.90,427.31,423.73,428.76,426.77,427.90,434.59,431.96,428.47,426.54,427.78,423.00,425.76,426.86,430.71,444.28,450.35,447.55,446.70,447.94,448.09,447.66,443.32,450.27,447.53,444.56,440.86,444.78,432.53,420.86,423.42,431.68,436.88,444.57,442.18,440.38,432.27,428.76,424.84,436.97,449.01,445.87,441.79,444.48,442.07,440.36,L7
