dates,satname,sar2295-0000,sar2295-0001,sar2295-0002,sar2295-0003
1984-05-06 09:33:03+00:00,L5,213.98,216.38,207.95,231.32
1984-06-07 09:33:54+00:00,L5,,264.55,232.87,56.53
1984-08-26 09:36:09+00:00,L5,179.75,197.07,184.45,187.40
1984-09-11 09:35:50+00:00,L5,,202.90,192.45,212.68
1984-10-13 09:36:13+00:00,L5,211.77,218.17,201.65,221.93
1985-04-23 09:35:59+00:00,L5,208.08,218.47,201.13,227.26
1985-06-10 09:35:50+00:00,L5,194.95,212.06,206.97,211.61
1985-06-26 09:35:47+00:00,L5,202.36,206.57,205.24,205.98
1985-07-12 09:36:05+00:00,L5,205.69,219.64,201.79,227.53
1985-07-28 09:35:58+00:00,L5,,,,
1985-08-13 09:35:48+00:00,L5,214.65,217.87,210.20,230.08
1985-08-29 09:35:38+00:00,L5,,,,
1985-12-03 09:33:55+00:00,L5,218.39,217.25,206.78,229.11
1986-01-20 09:33:00+00:00,L5,216.35,199.18,185.94,197.47
1986-04-10 09:31:17+00:00,L5,179.28,203.97,201.81,207.24
1986-05-12 09:30:53+00:00,L5,218.19,225.39,207.22,229.88
1986-05-28 09:30:26+00:00,L5,207.56,215.49,198.08,226.59
1986-08-16 09:27:20+00:00,L5,220.49,217.60,210.10,234.50
1986-09-17 09:26:13+00:00,L5,219.05,216.58,203.46,229.76
1986-12-22 09:25:09+00:00,L5,,194.36,183.09,191.19
1987-01-23 09:25:40+00:00,L5,209.19,212.77,201.72,225.27
1987-02-08 09:26:31+00:00,L5,189.70,208.76,262.41,
1987-04-29 09:29:06+00:00,L5,215.65,220.39,208.42,229.43
1987-06-16 09:30:19+00:00,L5,161.23,195.04,180.91,188.62
1987-07-18 09:30:57+00:00,L5,218.09,221.81,207.05,231.02
1987-08-03 09:31:49+00:00,L5,202.63,217.07,202.79,220.70
1987-08-19 09:31:54+00:00,L5,203.21,217.07,208.17,221.31
1987-09-04 09:32:19+00:00,L5,207.31,208.28,200.24,205.91
1987-09-20 09:33:05+00:00,L5,217.65,221.69,204.71,
1987-12-25 09:34:25+00:00,L5,218.14,217.31,209.33,228.93
1988-01-10 09:34:42+00:00,L5,209.54,213.65,194.55,218.76
1988-02-11 09:35:17+00:00,L5,179.97,194.18,192.12,205.44
1988-03-14 09:36:03+00:00,L5,206.66,217.92,212.66,225.52
1988-04-15 09:36:14+00:00,L5,211.66,226.36,199.14,226.53
1988-05-01 09:36:21+00:00,L5,,214.26,198.55,226.81
1988-05-17 09:36:08+00:00,L5,217.43,218.52,199.54,231.80
1988-06-02 09:36:14+00:00,L5,188.08,203.49,195.57,198.00
1988-06-18 09:36:19+00:00,L5,222.24,217.91,206.48,
1988-07-04 09:36:24+00:00,L5,220.81,231.68,206.02,238.64
1988-07-20 09:36:27+00:00,L5,218.02,207.83,208.68,227.03
1988-08-05 09:36:28+00:00,L5,201.86,206.37,196.20,206.80
1988-08-21 09:36:29+00:00,L5,202.21,217.90,213.74,218.61
1988-09-06 09:36:31+00:00,L5,231.83,233.41,215.40,245.81
1988-09-22 09:36:26+00:00,L5,206.39,219.45,201.42,227.16
1988-10-08 09:36:21+00:00,L5,172.09,198.26,186.63,185.69
1988-12-11 09:36:09+00:00,L5,210.79,207.30,210.19,222.36
1989-01-12 09:36:20+00:00,L5,211.31,219.31,203.39,229.57
1989-01-28 09:35:43+00:00,L5,222.94,217.55,201.37,231.59
1989-04-02 09:34:48+00:00,L5,220.24,229.20,207.67,237.33
1989-04-18 09:34:43+00:00,L5,204.92,211.89,203.40,221.82
1989-05-20 09:34:32+00:00,L5,216.50,217.84,203.21,233.58
1989-06-21 09:33:31+00:00,L5,218.27,219.60,204.63,228.08
1989-07-07 09:33:16+00:00,L5,198.75,217.91,207.82,223.10
1989-07-23 09:33:21+00:00,L5,207.10,217.10,201.78,225.76
1989-08-24 09:32:39+00:00,L5,207.44,211.70,196.78,222.12
1989-09-09 09:32:15+00:00,L5,215.67,210.00,199.08,227.97
1989-10-11 09:31:06+00:00,L5,216.79,224.52,213.53,221.48
1989-10-27 09:30:51+00:00,L5,224.77,223.79,217.29,229.42
1989-11-12 09:30:07+00:00,L5,215.42,224.20,211.24,229.52
1989-11-28 09:29:40+00:00,L5,213.72,213.92,200.54,223.26
1989-12-14 09:29:14+00:00,L5,,215.34,200.82,223.55
1989-12-30 09:29:08+00:00,L5,211.96,213.55,208.77,228.54
1990-01-31 09:28:06+00:00,L5,192.14,202.91,196.51,220.41
1990-03-04 09:26:38+00:00,L5,221.45,224.50,213.59,232.28
1990-04-21 09:26:22+00:00,L5,206.14,210.15,195.07,225.28
1990-06-08 09:25:55+00:00,L5,,209.32,200.37,206.98
1990-06-24 09:26:18+00:00,L5,203.20,220.20,208.18,219.43
1990-07-10 09:26:16+00:00,L5,233.68,230.85,221.28,247.13
1990-07-26 09:26:12+00:00,L5,220.77,228.38,209.31,232.21
1990-08-11 09:26:07+00:00,L5,224.37,230.72,213.39,236.58
1990-08-27 09:26:01+00:00,L5,205.16,213.51,196.57,219.24
1990-09-12 09:25:59+00:00,L5,203.16,218.05,197.69,224.28
1990-09-28 09:25:50+00:00,L5,217.47,216.39,202.59,228.80
1990-10-14 09:25:44+00:00,L5,215.70,218.22,212.34,223.91
1990-10-30 09:25:11+00:00,L5,195.13,203.53,192.80,210.65
1991-03-23 09:27:19+00:00,L5,201.09,216.74,206.06,224.12
1991-04-08 09:27:30+00:00,L5,203.60,216.11,205.83,222.41
1991-04-24 09:27:46+00:00,L5,180.01,202.60,202.97,207.83
1991-05-26 09:28:46+00:00,L5,226.77,228.47,213.22,242.65
1991-06-11 09:28:57+00:00,L5,191.46,202.91,193.69,217.70
1991-06-27 09:29:13+00:00,L5,210.97,213.68,200.62,219.28
1991-07-13 09:29:21+00:00,L5,190.08,196.95,185.52,200.13
1991-07-29 09:29:13+00:00,L5,218.49,232.93,211.98,
1991-08-14 09:29:15+00:00,L5,220.22,220.65,209.63,232.25
1991-08-30 09:29:49+00:00,L5,219.24,217.53,211.48,222.28
1991-09-15 09:30:02+00:00,L5,207.85,219.81,202.67,230.24
1991-10-01 09:30:07+00:00,L5,205.50,211.50,196.61,218.94
1991-11-02 09:29:52+00:00,L5,219.40,218.61,199.43,224.89
1991-12-04 09:30:12+00:00,L5,218.17,217.36,198.48,229.64
1992-01-05 09:29:59+00:00,L5,203.47,209.02,195.99,215.47
1992-02-06 09:29:56+00:00,L5,189.80,206.10,193.43,201.25
1992-03-09 09:30:19+00:00,L5,202.67,216.36,203.29,218.16
1992-04-10 09:29:42+00:00,L5,173.21,232.39,249.79,
1992-04-26 09:29:58+00:00,L5,220.29,231.30,206.00,236.03
1992-05-12 09:29:27+00:00,L5,208.52,212.71,209.33,218.20
1992-05-28 09:29:42+00:00,L5,202.10,215.48,201.51,222.10
1992-06-13 09:29:31+00:00,L5,204.17,204.97,199.43,220.58
1992-06-29 09:29:20+00:00,L5,225.01,228.78,217.97,246.06
1992-07-15 09:29:08+00:00,L5,216.98,227.09,210.50,230.83
1992-07-31 09:28:56+00:00,L5,219.42,229.67,207.25,237.47
1992-08-16 09:28:41+00:00,L5,217.83,216.61,208.34,222.14
1992-09-01 09:28:26+00:00,L5,,191.12,181.60,191.11
1992-09-17 09:28:12+00:00,L5,217.99,219.94,206.86,230.63
1992-11-04 09:26:58+00:00,L5,175.79,211.44,185.77,
1992-11-20 09:27:06+00:00,L5,,188.09,185.43,184.25
1992-12-22 09:27:31+00:00,L5,209.55,205.53,201.35,230.25
1993-01-07 09:27:16+00:00,L5,206.88,218.15,202.90,224.26
1993-01-23 09:27:27+00:00,L5,194.64,214.31,187.67,199.98
1993-02-08 09:27:38+00:00,L5,,,401.06,
1993-02-24 09:28:05+00:00,L5,219.54,219.66,206.78,196.04
1993-03-12 09:28:18+00:00,L5,212.89,219.21,200.69,228.13
1993-03-28 09:27:56+00:00,L5,187.42,202.90,198.17,207.08
1993-04-13 09:28:04+00:00,L5,,,,
1993-05-15 09:28:37+00:00,L5,209.89,212.68,207.24,231.33
1993-05-31 09:28:40+00:00,L5,201.26,217.79,201.27,219.15
1993-06-16 09:28:14+00:00,L5,204.13,219.94,206.53,222.53
1993-07-18 09:28:08+00:00,L5,211.57,217.92,204.85,234.41
1993-08-03 09:28:32+00:00,L5,220.86,217.90,201.42,228.35
1993-08-19 09:28:08+00:00,L5,218.97,215.21,200.11,228.94
1993-10-06 09:28:23+00:00,L5,218.82,225.34,209.16,230.91
1993-11-07 09:28:10+00:00,L5,196.34,202.91,198.15,227.48
1994-01-10 09:27:12+00:00,L5,205.85,208.95,207.01,223.01
1994-02-27 09:26:35+00:00,L5,217.86,223.70,210.13,231.95
1994-03-31 09:26:06+00:00,L5,229.79,230.04,206.82,236.74
1994-05-02 09:25:29+00:00,L5,205.93,211.22,196.61,225.45
1994-06-19 09:24:34+00:00,L5,229.69,224.73,215.66,237.95
1994-08-22 09:22:53+00:00,L5,215.74,226.19,206.60,232.05
1994-09-07 09:22:29+00:00,L5,220.68,232.94,211.04,235.52
1994-10-25 09:21:04+00:00,L5,193.05,199.17,190.17,197.00
1994-12-12 09:19:28+00:00,L5,209.84,209.49,214.53,232.46
1995-01-13 09:18:22+00:00,L5,,200.58,188.55,204.94
1995-01-29 09:17:46+00:00,L5,171.94,187.90,178.44,174.05
1995-02-14 09:17:31+00:00,L5,199.29,203.62,192.13,217.12
1995-04-19 09:14:30+00:00,L5,219.49,215.57,208.19,227.97
1995-05-05 09:14:11+00:00,L5,229.27,228.49,211.41,235.59
