,dates,per0185-0000,per0185-0001,per0185-0002,per0185-0003,per0185-0004,per0185-0005,per0185-0006,per0185-0007,per0185-0008,per0185-0009,per0185-0010,per0185-0011,per0185-0012,per0185-0013
0,1985-01-10 14:42:03+00:00,222.99820162346532,217.1802979065232,231.1597030483266,227.03068942332314,222.21582838906232,224.25036337134406,221.14971230889353,198.9247112043944,192.2703905012226,193.5165999805426,203.74342772172486,205.80597044218746,203.1184024619263,214.06005704898666
1,1985-01-26 14:42:08+00:00,215.3317917582155,212.6736623572359,228.61548821959838,,,,,,,,,,,
2,1986-04-19 14:37:04+00:00,227.49455261424475,218.49206439564648,227.38366959498765,224.52401417606353,223.0985446808775,,,,,,,,,
3,1986-05-05 14:36:40+00:00,223.87618069009022,216.45206101376414,225.59563242430713,224.52854292851598,,,,,,,,,,207.96361292122288
4,1986-12-15 14:30:32+00:00,225.04322878467065,224.09773676167697,233.92855057536588,236.91486839684904,230.72257365107657,230.33927704577542,235.08120255814953,197.1490775072508,207.08215852677176,197.7423982077201,207.52114266996642,204.34906101504782,205.53962954719788,219.84585092157113
5,1986-12-31 14:31:01+00:00,219.97569837658335,212.89810586506906,218.61752685041438,225.06220701244976,214.4200760573,211.8653545831249,225.52712551852153,193.38641808023934,197.92019357725007,195.7161836636684,201.8443070672352,205.34559699993673,206.01342441242886,216.18226712482084
6,1987-04-06 14:34:23+00:00,213.5549049738053,211.1932628877331,219.81204288549205,221.3336214165223,,,,,,,,,,226.33263148819583
7,1987-05-24 14:35:48+00:00,218.33913866091956,213.54103717856728,226.80134146387033,223.19821474658258,,,,,,,,,,
8,1987-10-31 14:39:29+00:00,213.79675085876602,210.03197671912497,223.11336768717325,220.8990727916903,215.3061304773921,210.2688740722042,215.83625598617897,187.15351367030127,188.50115575349218,191.14956883689283,192.52286396353313,199.9951007490978,199.9881122217015,210.41079462680761
9,1987-11-16 14:39:51+00:00,219.47393153254208,209.71576132522404,,,,,,,,,,,,
