,dates,aus0119-0000,aus0119-0001,aus0119-0002,aus0119-0003,aus0119-0004,aus0119-0005,aus0119-0006,aus0119-0007,aus0119-0008,aus0119-0009,aus0119-0010,aus0119-0011,aus0119-0012,aus0119-0013,aus0119-0014,aus0119-0015,aus0119-0016,aus0119-0017,aus0119-0018,aus0119-0019,aus0119-0020,aus0119-0021,aus0119-0022,aus0119-0023,aus0119-0024,aus0119-0025,aus0119-0026,aus0119-0027,aus0119-0028,aus0119-0029,aus0119-0030,aus0119-0031,aus0119-0032,aus0119-0033,aus0119-0034,aus0119-0035,aus0119-0036,aus0119-0037,aus0119-0038,aus0119-0039,aus0119-0040,aus0119-0041,aus0119-0042,aus0119-0043,aus0119-0044,aus0119-0045,aus0119-0046,aus0119-0047,aus0119-0048
10,1988-06-18 23:07:20+00:00,197.18779158829122,195.1212554818113,175.9445255999485,161.4716163994005,163.64675692592712,175.5169627846303,184.5610458816564,181.9785797400553,176.91702249544514,192.82357627355114,193.41583592615248,209.20746482988173,208.29144567343505,220.80347532484706,221.22575925561574,225.01461996208576,214.11261301776315,199.334451640958,195.58599115522787,202.30722857977457,200.40718878305782,198.08433192459802,164.77184234799418,182.9363998047336,180.58551304375518,180.48796196584482,174.11448428892098,172.08228981652766,171.5792797432141,176.70308905189972,168.67327691065142,161.40334643195575,168.94491030168322,175.26900265290334,182.7247117074734,187.37770071127744,185.99834675296432,188.54307921399766,193.16190149943918,201.57019071005496,184.48622864068963,200.90115847148655,199.63035165663936,195.97800722421184,189.00888056896534,184.80086952285998,163.06025307565912,149.54283092749023,162.20288949969122
11,1988-06-25 23:13:32+00:00,197.4841935929073,206.78452881691234,179.93961910265105,160.93505326967647,155.75868807007743,175.2192515893256,177.678851977388,171.9593932231409,175.90320584738447,190.2517330809032,187.0469769835579,202.6730185268558,210.43516314976364,223.7220656848349,239.3119207951902,222.89405005313563,213.01395408834455,198.71923836884704,193.82069004447837,193.3041239412155,200.15867578822187,207.4897139188057,172.35057362378947,183.30093512514918,182.46331523715676,184.62247225362225,171.4915279123457,168.55206573015954,164.1641030283278,169.32756945238123,167.34707449988045,155.80888758523133,166.7643288300208,174.96625006893453,193.93643797832522,191.01176375998438,194.7788803910714,196.07769076607732,192.66734558285657,197.20739042566046,191.17768887590697,209.01764034375887,206.48289673799084,199.7004065872431,193.2146115895348,180.40528834910677,162.24212557238585,149.86286707988512,166.11550598165152
12,1988-07-27 23:13:38+00:00,182.13793768257094,181.5348664358865,171.88773632347596,162.2589038621896,159.94104045947654,164.77547103869483,178.36549668610655,179.89283732294106,179.18430569678873,194.0512070678015,192.0128695785914,199.47333311214425,211.31670653084853,221.0397468618596,228.77009586764026,221.93159867664727,217.67146852823106,194.16502111749557,193.0468997821748,204.80584520794602,201.46856350896442,200.7070400740653,179.71522719107784,189.67003968427068,179.3641904889547,178.33302371977513,171.15004765469985,169.91260517830366,168.20486988299328,176.62547579300707,170.31365061492892,157.1349897582631,168.79323098995962,169.26537088925136,179.50471489781444,187.05946372229414,176.84463243104014,181.91582401385506,182.25891078340686,194.69335333956036,183.71284835696466,197.0360758791934,194.81105252243,188.24439025036617,182.8123437254289,173.84258932258774,160.67758452401483,141.4508553604078,159.18836539460344
13,1988-08-28 23:13:42+00:00,211.14724173166837,208.3762929002989,190.879701636806,170.6480043654,174.0469086083493,173.97395050696738,193.40218172282974,188.76333830957455,192.5880403604846,206.05239663407164,206.98861900916793,222.16158295894095,224.3657515166737,241.36115974456837,247.00409969869514,230.59907662107364,213.37737735580626,210.093695234129,197.13062691737557,214.54596749445568,222.4616881199902,217.80292978461446,202.12812912960612,196.52118476621297,200.37913476802962,188.999218482901,187.97161079324118,184.63243834265165,175.1949624617971,181.24692779171286,174.82148276114992,176.76041710627777,183.17552515794083,186.37070972394923,194.28360149696638,208.56602304525526,206.2927434452827,208.46391818559502,209.15084537900208,211.10889289681447,208.5848403758587,230.04096325365472,211.41256072174156,204.1287137922015,191.7511570707337,177.02661454793872,156.98569866691764,139.55888694066851,166.97150617717728
14,1988-09-22 23:07:26+00:00,195.49815955855064,196.29058053026367,182.0718805138888,155.03546301081332,165.40524145130956,167.4970078353871,176.98930864133163,178.44158695923534,182.78145975153015,190.07725275012163,193.1744361091078,207.18380998669812,206.84727624512078,227.02080560939834,231.69071684994933,222.44002856223128,209.6489038670742,190.71432221638094,180.3188344577481,189.32841032672493,198.6639223532166,199.24438694902403,186.73680026176612,183.6528547009834,184.07650976974546,187.8380639189859,179.98466904232563,167.39786879956466,180.41191043982764,179.16514789012544,167.42642439771714,167.3044450172479,178.1632490541847,186.9713063610038,190.72886144020282,195.6976051252814,183.21650516044775,180.54902587219075,188.09393390816746,191.6106813610401,177.63853142067975,195.48305892275937,185.39435697493354,177.73079728897693,171.00374667834436,162.9806727177392,143.95231401295962,132.36595602258848,166.6561982549591
15,1988-09-29 23:13:32+00:00,198.154416238837,201.71931630025375,182.2100482685094,170.9294847878845,172.9485464868815,173.28662947973945,180.8977468955284,185.79625806121476,188.3667706440912,204.04985802949912,202.2198617928763,209.99900788172974,222.9035618116505,239.03579346120225,244.5703546223501,242.17433620174504,227.62104904432957,203.24937754794004,193.57003386843846,201.1463352082987,212.793459001775,206.48747582499266,187.81426569472356,189.04757363108354,192.46624745772675,196.2609779990762,184.03835562874363,179.00957592650144,182.3074328209773,180.11439711833637,174.77518312790025,168.2820179359415,186.5420773979394,197.48515003388707,197.93213794189205,207.75715510612415,194.59150360607362,189.1657932669771,195.69155011745374,204.03683632918708,189.86490077309233,210.16425613057444,201.50842302548463,192.59856355348566,184.4390583417435,174.0688272106297,160.81460933763216,153.02477681044087,182.94250833003065
16,1988-12-02 23:13:27+00:00,214.71702619824802,191.14711348254932,178.879574308243,169.26085170448374,168.93285769275946,182.66350278523277,186.9897588693088,191.67833026165872,205.26575521385772,218.8308571233943,209.07213282550407,227.02693550534656,223.32589321350713,225.19947867485527,230.17685924935085,232.51632032631014,221.5507429374525,205.26418308867872,199.58634930293624,213.6853129154199,211.8012689404816,221.1385013964255,211.94230626104329,190.42858065823566,192.1636328169073,193.97390756998038,184.16206850132522,176.4214051580975,184.4829761898372,179.05614608658166,185.3451901004092,185.00942531943195,187.0381235726915,189.98561569339344,194.30351015536257,200.7657680140634,195.32051571594485,183.76253716844903,198.8103439760555,206.73316672067463,185.631142866914,198.39240120234933,195.91895441447568,186.8864164748949,182.9295687528504,188.95049176021047,175.22428684210317,163.57468437331008,178.5737528932499
17,1989-01-03 23:13:14+00:00,202.92831972905606,181.09173305061455,144.89654168670197,136.8353832354174,138.20047204503973,150.1438534652774,164.24544044841585,168.612392430065,171.4110396535746,193.76094626843337,195.06520620399758,197.22823288325873,195.0368539222423,201.69097596081926,210.32391009470453,204.91374908487333,203.4059516371229,198.77005692349184,184.0252961668556,212.87652979194831,208.99000726374237,200.2906548279515,176.1905208447446,184.2446923529891,177.57823949312944,177.62169396433066,175.37679907748358,172.11403962917026,162.53240158239177,169.63950590883556,172.64841465216824,170.49632588377023,166.8150882049879,170.55697376967964,178.47377381382373,184.76249754308742,179.7754924669624,172.59689654422397,181.96539543570128,187.6457406326298,170.07093896761745,183.97341427442464,180.55158492290516,175.29124905979754,171.64238296947153,169.04265573428356,160.44396960785437,160.9655916656523,164.08320516760682
18,1989-03-08 23:12:27+00:00,204.29772144843415,201.8894907801806,181.53609336388718,170.27195052344217,168.00150763128994,182.1880944815459,202.29414851002159,187.66393014850857,185.12572677289148,197.44937257231464,197.5477777332492,207.08177152817169,209.56965958162183,212.05610093735035,223.9725454005915,215.78175812902353,213.40437391803192,210.9440840234978,198.32922829670537,215.28068892947937,207.824764358425,198.20030936478614,,185.715571689001,186.40376717808832,187.52250782495645,180.4999343247341,178.53227887328532,178.30323027859177,172.20440642131467,172.87079136331758,171.74455164333443,177.88676983619797,173.07554165831397,185.60456372810964,192.1451756466974,181.36932655009383,183.43790057285275,186.42304147402328,195.38478908174844,169.4655051895009,203.67470350632797,200.91372367394277,185.91538580236946,180.54168364115222,177.13626437527623,172.3230488722313,148.82630358479898,154.1983149568681
19,1989-07-14 23:10:17+00:00,193.63169817962975,203.05026528443938,185.35869445542133,163.21543160916082,142.68475064683105,158.30308397869027,165.54693524663122,166.80880513174827,160.56854308692817,185.4255874010916,188.49782803333176,196.69817220567515,212.07775690705887,208.1054987346609,195.31233537862988,199.54803167432627,191.42387264826215,185.64580790273254,172.0954840874806,194.14341808023335,185.16729658689871,168.6918970207091,154.869923455485,174.07394854845805,169.9452686508901,175.57863262468942,170.25264768430526,161.51921874741922,162.50742569945126,156.31286996364688,153.13634986347571,161.3135707146629,171.1253106805311,167.55874420222298,173.13092958645987,185.4728311938023,175.42786345737636,173.45713841135574,181.45435107840203,184.32990022714543,167.41747365113935,184.69047322808825,183.1324984537094,178.6490928545107,171.5700776096223,161.9387333928586,141.90417437946292,127.81303034289422,148.22044049665703
20,1989-08-08 23:03:35+00:00,215.75778162242233,216.5681899870602,203.7207313618253,186.25821539890416,184.88047495511057,185.50705022340108,186.18338803894454,177.8203996479985,188.64601750747045,207.52108232189028,201.48842343336105,212.3743171806793,224.22722857518406,220.1742402837844,202.1041493510422,207.4509788326763,201.93087758249442,191.6359167744583,184.80583251971998,199.8849061739784,203.66608280816146,195.83781148924743,186.3368321894743,194.2021958511885,194.43860124379376,189.92039266069665,183.45339458680104,180.62914401950087,183.6740467505761,182.72350664615135,186.9096010825454,183.16475741995038,163.95891343752396,183.7496085384986,196.9973573060205,194.3659999698448,196.61342900446328,199.02718019558472,193.709748542562,188.7795997861878,182.5251157241533,199.47592142938703,199.57159316778737,189.2683227400918,179.82713771018882,172.30173885944083,156.2040153403762,137.17018960580003,149.7516076563206
21,1989-08-15 23:09:35+00:00,211.14701788678678,212.06053010069513,202.11000526755095,186.91148275434122,172.75264334198414,170.68188715996482,174.69283034526975,169.17159675072514,181.6868434396336,195.46434949995307,179.01613586203976,212.94993926314,214.8897506361572,202.62686531463123,205.43776019727102,195.0991875476053,189.0008742657431,170.2900904153375,168.34458147395978,195.61351993907766,192.19419920164484,187.77167194905581,175.71371905646745,183.6212656649455,183.3990797049108,180.00074361355198,175.4323236562135,169.45708229336833,172.91529867119786,173.92146037958221,165.82916350660673,165.0761072598504,165.64279648485015,171.7413966537864,181.33423590582228,194.62213925061957,191.8456177319067,188.89405539165227,187.6415459745455,175.5590900280661,174.40142608558227,193.00271566222065,189.9631259729622,180.73036530310597,174.04025532436827,163.85236788171295,142.19133133570662,123.45171878649934,149.1658357453468
22,1989-08-24 23:03:14+00:00,217.31850233480426,213.35654226931476,189.84935698330324,173.6694951343006,183.18875758165998,177.6667197544832,188.32090016376557,193.29934591560496,198.471386510038,211.80536944744867,202.9927600686248,220.19008742548354,217.6747663653601,210.7364314037013,210.13939076464635,205.71066521423745,195.2404290207338,180.91613479484818,177.56802308808008,194.82942684967512,197.05246101235028,190.34271920651665,187.19172932676116,187.7046399820219,184.22531163977607,176.32740612453026,176.75484244361925,183.59147066601372,182.26829412024847,182.01166232675087,175.30120285833763,174.29712926360295,175.2229765322518,180.7925494574249,193.52516481740145,198.66279337616038,185.22859711073042,190.60590357731516,190.6767122437091,196.4715125817982,176.31591503369313,189.9265663852426,188.49781855851887,179.92311315087315,173.37822426652122,170.25264436699376,152.55614734929486,137.17250852053124,161.48766908451816
23,1989-09-09 23:02:50+00:00,208.4544821916903,216.48104971964483,192.39005193603458,168.78514017412087,174.96029105584134,169.13156739831663,189.77486737507041,194.2802053624556,203.20789826425266,208.59063910783715,194.3317199503992,208.64545264307515,210.29238950395847,204.24770542340758,210.05467021060522,213.00675172348272,206.51074913501068,180.44217907121,173.89205376266597,196.3754098042116,211.26081333276477,201.07480267923043,193.86080799561256,196.42197769506106,201.25834720059817,185.09930611623483,186.97416609308834,187.14187197757553,188.59045527964923,179.64372000245982,177.56281812247846,178.81892980182522,166.6878896797785,177.02128790491403,193.5309373718586,196.05765839680765,185.49302064355274,184.73571263511013,191.7710040315677,184.4434725035749,179.91617003291302,195.8373213241369,185.7397982372037,178.58484571666477,171.7703936079905,161.0861798454738,151.5406622055768,137.0787509952962,161.10453359458882
24,1989-09-16 23:08:43+00:00,208.73580615174842,210.23540423726615,200.1579886298833,181.60964123095005,182.99040810653187,174.65137285017312,189.95785763442936,188.13114745122985,187.79878630604526,211.88619462261198,188.2320279004506,210.99729891920305,219.8991351071861,223.9537103392445,225.65204527857458,211.6799048748993,202.2256141948522,186.81707275740428,183.36457275136166,200.01220730550094,206.96695402046709,185.15885012600026,186.79609749243642,204.15127430017736,194.35802342480315,192.0520016943061,190.7894251561754,187.89339408476135,175.54356670307547,179.76077256533932,173.25097127558735,169.0429928655344,170.4238996450011,183.09057729474836,193.3268046333194,194.4799297275279,182.7072351296763,187.36857576244924,186.84944753164075,184.94943219705203,186.98352228553162,199.81902781278174,192.0403822440673,186.6805653858322,177.6870468136917,169.996959490091,150.21947732770957,124.16276481766533,157.59899141612323
25,1989-10-02 23:08:35+00:00,198.56608375120942,196.0197794227772,183.05505868824864,168.8466094955276,164.47449717111647,172.56080015588194,190.82462185610092,195.59327606627372,177.3620193411984,186.1915706478231,181.2763630208521,199.63589634664794,206.42725828350606,215.08303538202034,215.42161763525766,199.919647943435,193.05565737502303,181.20370125550636,172.7893686148003,189.97172178239467,196.84505321632136,196.7573195872418,190.52187355964278,194.84347732392595,185.35198353019499,189.46338313903277,187.16544914388223,181.13602168398808,169.2812297601491,167.36066384246053,159.0938482205884,165.32194707143563,167.44793238133278,177.97935461545384,185.1177924939348,188.5544209185382,182.59002740936782,184.02504229314488,178.0281243570552,184.82045560549676,172.4194975739115,175.1024488600652,164.86248244651273,179.32512466127773,166.08955515306326,160.4916717940729,146.37678992891176,138.3323341001995,152.81696213858535
26,1989-10-18 23:07:52+00:00,200.80001624512533,199.95448250571667,192.41003319460552,173.57351939441014,169.0849751399305,190.69294860360426,198.01129929301274,185.18619393131,176.73953210495114,196.85736571838225,196.84061241222267,214.66505109544863,207.81475307123438,211.29853185201563,217.40198323216646,203.48002202250458,181.67968896886003,176.1104895639822,177.55524210388026,190.89430041082943,199.88435253552765,210.77696917854865,194.6370819159389,190.07662136014702,194.19393243242368,197.19585109929835,187.29103618879472,182.6247578356531,177.12989046665118,171.32939861217756,168.99786329244654,164.76742075398505,177.1016108924645,181.73055879563674,186.8264752283792,187.75967471802113,173.4492117831373,168.19299857385445,165.2029974367636,166.43757856434078,165.75575405295479,181.37898454877822,170.96145859139315,,,,,,
27,1990-04-12 23:03:06+00:00,214.54329947132757,218.72457280274728,198.51871911210586,193.91000343408035,193.8012359984786,195.41278259865373,208.404491382412,190.3915697432275,190.09909871055189,195.73652591923587,197.82627114402382,213.63171738652505,217.50049227793048,224.69257191452954,225.14959929085995,214.1268094762744,197.79553582194345,202.94694010737504,201.82694119184123,209.58891694497436,207.07915369596697,197.31204914425808,193.53364665490264,200.4608371448863,198.39738500925714,211.44836968971316,185.92036799970344,181.11805915305123,193.73410188784743,191.75238447719224,195.74645805738405,200.10429011860836,190.57498580189454,195.07383864987278,185.7549173917008,205.80392951794266,196.97044591293363,189.0658592658753,205.52260190149082,209.2607496573459,189.9883523644504,208.4285776015036,204.7144857197722,198.1872664383277,189.90754569024534,181.87631675440815,181.0783254400077,169.03727678237266,180.66515898544924
28,1990-04-21 22:56:59+00:00,224.68930260254098,218.46299823743794,195.70599930030593,191.49026256813343,188.2807334149329,188.81467849087068,196.52753302062894,193.14100179777415,190.2744964011688,197.38829347644048,197.09648725784444,217.78653286211963,215.65261603213548,219.73010865728835,217.08249507313744,208.29764738417154,196.0093625595757,203.4546706550663,192.07659924998546,210.18671290161464,211.33300669143776,202.73186821910713,196.24041341895395,204.68979588236533,205.46951449970274,202.97709063810248,184.84546546490412,181.87646403853537,190.08957510580663,190.99930103925269,193.52781038087855,195.37177182794082,189.16426986676754,198.71997395972807,191.30615281311776,204.11354287405845,194.10200486015097,192.68611931454603,197.25791966657349,210.3899748423137,189.33891872511091,208.1828144141664,196.55330882293384,196.63519964664187,185.81449430088543,173.2836612686889,164.80622976701127,157.87954574041163,167.321918962558
29,1990-05-23 22:56:55+00:00,218.9948680683913,208.05214298000976,201.50487310879421,185.2448060033003,185.7823755696765,180.0463397156195,185.6138465637169,185.97646770159642,189.4503257960245,199.37009448834576,197.19458524882,203.83650211162885,205.5541398550696,207.9178007469428,211.4999375280444,195.36962344899203,192.90688274656037,186.33153212601778,180.35242618163036,192.8283345459662,203.44535483057592,200.77520927157727,189.34352900200412,197.04239890919916,211.07730600124364,193.66397690433746,183.68598093205736,177.4812321239542,187.93982338036167,191.55540891851678,190.0931982014679,186.76122555039478,193.19113385286843,195.0266888248948,192.1275873598114,190.67264859613806,178.6063906892379,183.62622409202822,191.3904197410713,207.0985254665493,191.65387582190337,209.61947382915338,193.34488462504837,190.59540634631136,176.98507666084953,163.95401598588478,142.79409470684504,139.73875370351652,156.27723849123095
30,1990-05-30 23:03:05+00:00,217.01854365617078,206.3786424800861,197.26392100454376,177.343560756158,172.37844294034173,177.1492174847723,182.31390482044787,177.2548822311333,185.98329483210426,195.92978693293307,187.47397750686454,204.29443374935477,202.8731900199675,210.99081930236667,199.82767778012857,198.91846072173126,186.07671714861058,176.8201668029993,173.62206925767916,185.3312037010154,183.39614092676726,164.10815056073918,170.5511913062708,180.9409285893614,183.30290094708204,186.92462140075196,173.61952728280943,176.20862442157863,172.51331967006757,176.92638843934296,168.04233132211877,172.7105063827783,177.3240808553909,178.81742478972433,179.4139087762139,188.70415584663021,179.02922856699632,178.17937632268467,192.8796056345538,198.19186225166433,168.7128426034211,190.17939076602897,181.9463186128973,175.1981130359689,167.14377898122885,158.511486528483,140.99462935805445,133.64571372480515,154.77764332356764
31,1990-06-15 23:03:04+00:00,217.44582406023483,204.233828655563,188.07423435827502,166.33203185905478,176.10245294672637,170.19900934165244,174.59220965927307,181.0244526512176,,,,192.82372757296284,192.2115574891712,195.55123687836277,197.99863286561936,197.82915683227714,189.10061302449333,180.60605249853913,172.89431300576763,179.31322052904054,190.08676934534475,173.32549280806887,174.64970674085328,169.05945944004196,177.7329595304592,182.546374249147,174.090723042455,174.31515356676022,179.16458713843735,182.45861446177688,180.17902074752115,171.60656611195998,180.08047127256253,174.79534724887054,185.1679915116977,177.09780264687078,163.6873891396413,171.95248716225336,189.59875532579983,196.9206353212071,175.32956471348118,188.10438162525568,183.01164123170807,178.45828411535282,168.7102976670123,159.12527301550023,148.46873421484486,143.62175620883204,163.71925116749617
