,dates,aus0119-0000,aus0119-0001,aus0119-0002,aus0119-0003,aus0119-0004,aus0119-0005,aus0119-0006,aus0119-0007,aus0119-0008,aus0119-0009,aus0119-0010,aus0119-0011,aus0119-0012,aus0119-0013,aus0119-0014,aus0119-0015,aus0119-0016,aus0119-0017,aus0119-0018,aus0119-0019,aus0119-0020,aus0119-0021,aus0119-0022,aus0119-0023,aus0119-0024,aus0119-0025,aus0119-0026,aus0119-0027,aus0119-0028,aus0119-0029,aus0119-0030,aus0119-0031,aus0119-0032,aus0119-0033,aus0119-0034,aus0119-0035,aus0119-0036,aus0119-0037,aus0119-0038,aus0119-0039,aus0119-0040,aus0119-0041,aus0119-0042,aus0119-0043,aus0119-0044,aus0119-0045,aus0119-0046,aus0119-0047,aus0119-0048
0,1987-05-22 23:06:56+00:00,218.47578786553532,191.61210730843902,178.1655925305719,191.21632653989244,184.81896277488795,187.81603765802703,185.32691478992342,195.3843094890709,197.4648661758877,214.69273078325028,209.75222364962116,219.11784848353005,213.38874512943374,219.3593854871713,230.47776759752375,217.3069260861758,201.38728323820618,203.9742952341246,196.95278756788852,207.36357571340133,205.72256701593335,207.86042602921262,178.92632071558626,186.10501344620462,183.5845465156059,,,,,182.1697545452709,170.58594973960794,174.5275285950413,171.2739121761378,181.01023378898728,185.28969898677664,194.63997122411547,188.22218627329912,185.1994659929788,195.90480858817736,192.81422310690678,193.391381664507,212.0037844617927,198.25309463342415,198.8382866935978,195.32757953746813,189.45194547089238,170.8643968008572,169.73666634341393,173.24400373530648
1,1987-09-11 23:09:41+00:00,204.84627414324274,197.3583598138484,200.22301759146498,187.7363315657173,187.6876998057699,196.10259577170632,204.26471612579996,206.41571728609117,206.4990132812288,221.20644470840313,209.87717787891654,219.0584297379912,214.62605650811747,225.3771247852163,226.69577495807772,220.92515590060634,209.20381308442222,197.9463723353998,189.51660420209856,202.26476151909677,211.02685148605678,202.10602958668076,179.20639939859495,172.40039335085564,179.98597072705343,182.99465042290043,177.28652239567134,177.58415447226344,184.9893926368794,183.0409935653297,177.21857286001736,179.73155578647697,191.6365813284727,193.46054097840266,196.32158876322774,194.3662097720523,184.0136021186378,184.5555863339773,187.7992473230454,188.49318049082405,193.34267670942725,206.56879768464668,189.73140578535182,187.41909139939986,178.4539387950523,173.2301777691111,156.90853698908015,151.59918996331402,171.4905255404674
2,1987-09-27 23:10:03+00:00,218.42467769432034,210.28917096935518,202.55617198517064,192.16163467182918,190.86194638620293,196.24566250995028,206.32924761534002,209.9929202185401,202.95475002827908,220.8170874549686,219.59599272618752,224.81177247364926,219.2544714971611,234.00691245898253,237.7078781943436,231.01999735637025,221.75918683794038,207.88107255169407,194.34572982353149,205.46639828230792,218.7142230504896,216.94232177134035,191.91182088677155,189.47668829568167,190.32014566573545,189.61642400461403,187.9728214782764,188.63081669693207,192.75297664679715,192.57265641853405,191.86171662070288,189.17909374121632,204.18920689427688,208.67192455294852,209.55266530927278,205.96056083192798,190.4591627176486,182.36683652223275,192.97507800323697,192.4213243925724,195.99637228675036,218.29927103235215,203.90126813639634,191.52341150277203,183.39702125559523,168.69457267866835,158.06726837771788,156.12088300511266,170.5522776964358
3,1987-10-06 23:04:03+00:00,208.6226714230087,200.39873184313478,187.75668172023524,178.11498556910482,180.61452276714434,186.51878844730368,194.26564852120856,197.44786382902026,201.8321914126167,206.04517150532743,203.88542939533085,218.56556613335732,212.16904746949044,217.37601279893656,225.7534482755077,222.07276031899804,206.9123796816595,200.5558078676554,184.48425790257556,198.95133564853558,204.27718682071657,206.03918424631394,184.80156984091852,175.51135257761243,183.53566826149452,185.71179902563685,177.00067635873359,174.32599710423744,175.26702140623496,176.21699421199196,168.48247871700232,174.23720809778766,184.67194118306293,190.82092713880306,198.3943858017256,194.210746103646,177.30974335957558,176.1251258170437,178.24318173788495,175.0646913447451,175.34174597747523,202.78510891204854,188.61224004604023,183.94986273121245,177.15672285037292,164.65688211258748,148.58459234907644,141.7616519578639,158.14743372779498
4,1987-11-14 23:10:59+00:00,210.8204624574813,209.38481252980245,197.4706563673704,192.8819278598662,187.6038079863385,193.5106525374592,201.71570916734083,213.66496204019086,210.07217435421973,222.8482576213063,217.58592534299916,220.89005853070154,226.4340636326452,236.96365736265102,235.17013368626903,230.30778607899583,222.56862359788494,204.2276568606163,189.84757806213628,212.28279518220728,213.52602488048586,211.74904065902695,195.28919956847233,193.98294270042902,185.81878842750248,192.17967030358955,184.67316583442016,185.89607202036598,186.2102389470728,184.80058430762588,178.83788823863247,179.94915266516668,192.72472714285897,199.81527389648596,199.9021108640776,204.63004399432822,181.0450798750517,178.95946054176048,178.92129088083522,187.6497764720245,191.1717693422819,203.82105986817322,189.38510628877205,185.67939362292645,169.93953565760785,174.42694144144414,160.21018478076667,171.10069517840031,194.7140579716763
5,1987-12-16 23:11:29+00:00,227.28737486920033,213.56967633854117,203.7989480906034,186.27757377381067,198.9862136593153,202.89432038950758,202.49353000868118,212.6408555175738,214.67912005419055,231.90259882548622,224.7805799514253,231.29785976200296,236.28108258752616,235.37347648461866,245.5535471799016,239.37194831075126,227.47037401594952,216.8573527432482,205.68910834760376,222.40427173774117,226.57430219884003,235.66875261310133,210.9087900589128,197.04431777897855,204.4943324143752,195.5826830836507,191.88964786140843,199.39303924832888,197.4325379267853,197.76546186022335,194.333083844995,192.2256808075936,201.60618609664178,207.0818020473041,208.70388254170862,210.3355761349822,192.49509766799977,189.93860140655795,197.52256577118342,203.13776089924386,203.66901450707644,221.16857634605395,212.06203381098595,199.28261926876047,190.2511508708376,191.19818675075203,180.659926286617,183.50868803087783,201.49935347611705
6,1988-01-17 23:12:02+00:00,173.73381210692446,158.8355760480638,144.5357694146653,,,161.6472376825586,170.9542126495175,169.2719580153098,172.63246938326844,193.29386741707995,181.51281555975194,193.563783604384,192.31262482575403,189.67166361864423,199.5498242498188,200.21933016132013,192.07584309656954,,,183.84999931495594,182.86550615889405,189.7349904867093,177.6902904090381,,164.3416549965996,169.23690551748768,159.7290657574212,149.75467366097735,146.69899658996482,147.52954128162258,140.09677585208632,143.52608456858496,158.9905698419873,164.41710311195328,170.06056577714713,,,,,170.40858763909046,,,173.6821250121422,164.8976819739844,152.4690576664118,156.14123153933667,150.08986924241086,144.25317244027707,158.91116405043556
7,1988-02-18 23:12:35+00:00,174.1964737191719,165.4813680748025,149.65070932570808,,,154.96993846657023,162.18416696607034,171.26550636589508,170.58441180665682,177.1132827505611,176.27306068716143,187.19947405230624,186.53610866328376,189.18416726407918,195.47396988785255,190.0529409521046,188.41250821433601,,173.01079270103907,182.8866660034497,188.69725706037084,184.10948282391257,166.1341730396094,,164.81676562620726,172.62820352593542,150.88948820284526,146.17166692993837,155.33081394781323,148.6346712229531,132.6156451348852,137.07208789264723,146.4447623625004,150.3845512136188,148.29638165278467,,,,,167.1733709291613,,,164.48316315563787,166.5573077938406,160.86909410889373,161.17485219518886,154.4600955811765,155.1713971682127,154.7540509779988
8,1988-05-08 23:13:14+00:00,191.04651105821887,184.08277671972652,175.63754896819455,178.5116431677311,180.45734100941115,182.28636055302647,199.01025715029206,189.5951229007229,189.8598166774816,202.36117465672424,201.4189092632838,212.00293213390498,213.32255417205005,202.80309970698377,224.1914931470709,224.37222746704958,228.5310934565821,233.46527870109145,215.26803386561403,214.6556000089698,208.2372437042334,199.72976980556604,182.58220091907458,185.9758894336011,188.5010745392699,189.16752500237004,168.47797602010456,168.0524755156946,175.0513664869094,172.84250227923576,172.32250689011983,156.3051568074722,174.25550903596883,182.73772168133505,178.9016620244785,194.57302743249784,180.45971144507794,187.9914816861326,201.1515493605528,204.91501152309527,199.01915040667086,212.87133025258564,218.96414186041505,208.9015923602674,198.63160327631743,208.66494563800876,207.441719643821,175.28550279427702,178.7249505219915
9,1988-06-09 23:13:27+00:00,196.61484720609354,205.64809652860396,184.58820065335465,168.61839015652842,164.32317719280715,181.74164986360938,187.54040318997022,187.1439158936089,187.50163616138852,198.41454494381475,200.1368660726285,207.84658644206894,213.4872012742033,220.36434063139583,231.11348023311157,231.47094016812196,220.00800500249545,203.00922722230516,194.37003503368146,204.99660543853105,210.68028539606314,204.32915558082408,172.66636465226532,184.4642671918395,178.5119411525447,182.09366082316336,177.52094559751646,174.1277963876252,167.62721504570214,169.12517077027587,168.53056716231384,167.4139298220776,169.36722279145846,180.85078802336267,191.34099783429446,193.79330826434494,190.9019396094243,192.85741548145023,199.27120159474595,201.1207550054777,192.27048658061113,205.2976327627266,202.05404221737848,201.4326145657324,195.18933357389557,191.9449381797122,173.34757683970213,156.11441226707106,164.2150573457933
