,dates,nzd0360-0000,nzd0360-0001,nzd0360-0002,nzd0360-0003,nzd0360-0004,nzd0360-0005,nzd0360-0006,nzd0360-0007,nzd0360-0008,nzd0360-0009,nzd0360-0010,nzd0360-0011,nzd0360-0012,nzd0360-0013,nzd0360-0014,nzd0360-0015,nzd0360-0016,nzd0360-0017,nzd0360-0018,nzd0360-0019,nzd0360-0020,nzd0360-0021,nzd0360-0022,nzd0360-0023,nzd0360-0024,nzd0360-0025,nzd0360-0026,nzd0360-0027,nzd0360-0028,nzd0360-0029,nzd0360-0030,nzd0360-0031,nzd0360-0032,nzd0360-0033,nzd0360-0034,nzd0360-0035,nzd0360-0036,nzd0360-0037,nzd0360-0038,nzd0360-0039,nzd0360-0040,nzd0360-0041,nzd0360-0042,nzd0360-0043,nzd0360-0044,nzd0360-0045,nzd0360-0046,nzd0360-0047,nzd0360-0048,nzd0360-0049,nzd0360-0050,nzd0360-0051,nzd0360-0052,nzd0360-0053,nzd0360-0054,nzd0360-0055,nzd0360-0056,nzd0360-0057,nzd0360-0058,nzd0360-0059,nzd0360-0060,nzd0360-0061,nzd0360-0062,nzd0360-0063,nzd0360-0064,nzd0360-0065,nzd0360-0066,nzd0360-0067,nzd0360-0068,nzd0360-0069,nzd0360-0070,nzd0360-0071,nzd0360-0072,nzd0360-0073,nzd0360-0074
0,1999-08-03 22:00:08+00:00,182.31132693009948,191.81579964994995,190.1725295157828,192.23203155291682,183.30523131384766,191.45834658040604,191.1279083407433,188.01407106676825,200.55035914766742,,206.06408421230608,212.62182397240144,198.88817215139153,172.1758248178401,,,225.612433104242,,,,,,,236.734940629637,230.48921932052576,213.99472697122343,207.81211585241203,211.72544533381645,,,,,,,232.98914372121274,212.03659215105168,205.41902880246627,,229.3692524288286,,,230.7617555569238,226.1536163703486,221.13010835236156,221.45841576471193,229.14723233989938,227.20758793414097,229.39058194682553,228.74172397121995,240.5899816206103,236.66080585600727,233.18124500701936,241.03569259408803,245.6637880436725,230.89822116475867,213.397094644748,,,,220.78958220921984,213.8736453279321,202.1480371719259,196.8141893620333,191.06889232066467,205.6319989102409,195.5070987112369,199.09952350971443,,197.19684886970106,,,109.66369989471744,,,
1,1999-09-04 22:00:09+00:00,198.33988975936944,208.3388907092689,203.99244400214965,203.68493458599397,194.05528118894026,188.97479640007924,189.93374508077304,185.82799312428756,,199.59660063297363,184.86029856178357,185.44236678587126,188.16861641714706,188.65808354568117,190.02848425559682,184.06075146934685,185.44424621491075,194.16777724009143,,,,225.72910962010286,,228.8404099936007,219.71976783047032,217.8379019852241,212.13421718354385,213.02695910066737,,,202.31968861720887,,,,225.31665629820185,218.88073707100295,218.76149668260263,224.01904620814733,,,233.49954070811467,238.6953970855347,230.60616326525536,223.1688063377292,221.5231653442604,230.76118001170147,229.36433336368447,232.2957810733999,233.21989036156333,239.7292769280118,,235.10877396593153,247.254534317319,259.34839951234596,238.24626080118114,,212.02678155323284,217.51814662346888,215.3556313760751,219.19458468746282,213.45759299283316,208.3638433778517,202.1034429352762,205.06070949731588,214.62146997667153,208.0621440363434,203.3649655127357,201.25827510567402,202.42206012912217,154.1486822002855,,133.20142424544989,157.90505891451977,169.8222112542337,170.36906151281488
2,1999-10-22 22:00:04+00:00,196.96229441880632,206.8743917713549,198.15224308508067,205.45993899662548,199.24420601625962,193.3043196514342,189.2485714370496,193.6716581724592,,193.88374230208797,184.42794582682697,185.89320260669402,185.06133582637307,184.0820864763,187.9926205743604,187.91795841592236,188.77080598953728,,,,,218.1538581121621,,228.58855181765122,221.0654344276986,220.74883672416698,214.64636887632136,,202.816294964453,,200.12519503224837,,,223.33786919708757,233.19464105301293,227.15794898848915,217.2353866499264,,,,230.55023817503778,244.52747402492116,236.33049579810142,231.3480899381501,235.46376332705358,248.33712154640602,,247.96893021967736,244.43580597557815,250.1217232307041,243.11873378319598,250.1203366620068,252.42373265556296,256.3177346033366,240.67431655591975,,,,,227.8486280577745,231.4130386646814,221.1238111063673,212.0725645614006,213.1309091704274,214.7853862719768,207.90336616566773,197.71825628870783,200.0170708861999,179.56410781848916,131.85588858612545,,,160.93104535757993,170.37147345593144,159.61871585909483
3,1999-11-07 22:00:08+00:00,180.56644525256587,195.24259753608658,190.92533890076405,194.29699503237504,189.25568130839804,178.68408279535947,176.64849150980612,175.74090739973803,186.5459528811589,178.59369055611046,166.21614104348245,164.46736745121933,,173.48712058522887,172.28315715179065,180.53033032827227,,,187.01167320232804,,,203.4343450949024,,210.23166597704721,204.16316626098987,204.8095751048942,203.6453253205358,203.80391637462645,,192.89260888027783,,193.80765866572807,198.9225727374823,,219.0398502797278,211.41667416781283,,,221.51987504133572,221.15932275647987,225.97852783081748,234.20355138067836,,217.23587392029523,221.35721523855838,231.11057358196456,235.86730881549894,232.59786686043378,232.12472409883935,241.96155563628616,236.80529551629274,240.15419951575055,242.61619474327495,251.03097127378734,207.26639418380455,202.88229638756604,,,202.38607047252634,214.10135634031602,216.70228671865567,211.6499983158407,200.0058753234764,204.739396873812,208.86773416139343,198.14436886665075,192.54555295895778,188.8318648412771,163.47194789431967,109.94321032040484,91.82507404216955,89.19253339935082,81.186696443739,,
4,1999-12-09 22:00:09+00:00,201.78256203552885,209.2188705279037,206.19721423230015,204.0904955150053,189.88224831374055,185.4267747698695,189.51038901157156,184.80791932129418,195.5732235740689,193.18411798733575,182.79708850378324,187.7855791573853,186.58556025786106,193.99826819712948,198.44913336040864,193.55519114698035,199.93335748828179,197.43670818869228,,,,,,218.87447551440133,219.94431891469614,215.91676847744418,211.24746240042245,210.07255439949927,,,,,,,230.9153428800839,220.37421982841707,208.25313037585983,218.77711216690005,227.74935145059393,231.77697325969538,236.12636345610022,239.781718907514,,225.78407614496243,225.613549892269,239.39114182663184,242.6882538743448,240.96704627198253,241.6287148599558,251.51530308273894,248.14282735662516,248.74314338416912,245.49636319267535,250.19687933629498,231.8890356162222,216.44126415990715,215.65520997761786,210.28702518419158,211.64795313950282,222.16944203036107,226.02256492098616,215.60734413696198,201.28703919993202,203.268594968838,213.72521500771066,210.67677365014714,204.64480494780858,199.5497052752114,187.27299552042578,137.65104210667127,,102.13701965494924,97.47531100381713,184.55025757527036,167.99530367483857
5,2000-01-26 22:00:02+00:00,201.9047488607817,202.1519962551479,203.62569401072716,203.44070682690216,193.99692694966515,191.19021145031567,191.49884777123893,189.0837456551259,195.47521045625356,190.16492066410285,,178.9161444428816,178.88230327234695,183.65601567352687,186.98393311283854,182.32557781691722,,192.88710555949734,,214.60526216990678,,,,228.1312445378479,218.24262813782585,219.30762269054537,214.96363387070835,215.81428575404328,,,,,223.26001196371038,237.02609578771214,264.55673413023607,,,,,,,243.84665073611671,248.11810743422294,234.88620523346486,233.98158700344624,247.6383496249386,250.17329427645393,251.21362626786234,253.61637781627303,267.2937581958468,254.44466927320042,259.8861638511548,251.5781443874642,251.43185135393796,217.85569877627867,215.20056117218525,222.62538140737706,218.7074081837302,225.07697918752422,236.7094772069159,232.74827696651732,222.71117350528544,211.17500884848943,210.70238817889742,220.67346637725075,205.62401634384508,198.51633380889524,196.92506187455453,179.02663900501403,139.5355580641312,113.79294877300332,108.06324811028688,106.9936498424516,,
6,2000-02-11 21:59:57+00:00,192.3690484002379,202.97767190739862,199.15434337378647,201.818012385467,192.88911452545588,187.56071100724446,188.79951239411128,182.71067398660873,,188.535056244682,177.53726243904129,178.30217920493817,183.59844444519138,183.69884334417745,186.01996922294748,182.14623212019245,,191.67625983565713,,213.64395109426945,,,,225.06328801085763,211.27511484538974,208.66461430321152,206.0862304079649,202.8764558353777,,,,200.10645257089516,207.33501168281538,,223.43188301235676,219.34668643916484,,,220.52252101684422,,,232.4688155861927,225.48977682125596,221.67108309969237,223.7744070120318,239.15802734235365,241.6352312313326,250.12010013515052,248.3324731357659,255.92542227780032,251.40418485701068,245.0790031128394,239.10344793737215,245.33648208237085,217.94289640812175,205.67830051906694,,,216.82056500219494,228.36961146473584,226.59736675387487,219.3297498460823,202.79694589545565,202.52872783713596,213.4006057808014,206.6306222260406,190.45853816804018,190.64846263523378,,,115.62908478178666,106.15638495846714,104.71088440865583,,
7,2000-02-27 21:59:52+00:00,201.70829621651325,206.8861904792651,206.0669847189982,207.68694462188787,196.95219644918097,196.63236626337758,193.47701437388227,185.66419524279675,193.511829759374,188.27326697040803,179.42229908075032,180.32801784380794,184.79741614009984,185.69811238733536,189.60688632857006,192.0011667285246,190.79980787718557,199.73878991063765,,,,,225.32449387259487,222.73246226113346,218.4861210913428,213.30832634883637,210.1114623442695,213.47765749842873,207.7607455095638,,205.02335744199962,,218.0664187600129,229.25244989141373,234.2293113599072,223.2075762139141,214.8199872850875,223.37304247838526,,228.91807592659484,231.8083953809721,238.42145819175587,237.1115823742038,233.6954937299247,239.08730037764704,253.549118383369,,255.92155993835757,259.27449701647953,260.86043793081734,254.91785540782612,245.75000491343573,243.9865712931611,245.8535683494778,227.67955505742077,211.00981688118185,214.77395578734613,215.99847204646179,221.34409350337222,233.50867032113968,232.97993136489262,224.30148222193884,210.11476432054107,210.04342520589765,216.82600134432192,211.0761222070754,197.39506084339502,196.53426988650014,187.25766108026642,,,114.6767438356307,165.72213937852132,185.08995052688974,149.85450275376442
8,2000-03-30 21:59:45+00:00,198.2744657593984,204.68064969941514,201.09404661461681,202.68172467695987,197.92101306230435,195.38765911560813,190.9443450305805,,199.0655538405621,191.9356295958332,184.15586550175675,181.48475410874283,185.0858069489128,181.38554745429732,188.4756581426403,188.0296578909697,187.0706957744094,,,,,223.49578736378797,,229.36155778461406,224.88030215210622,224.67300295808965,,,,,,211.6252395916288,218.87965685031617,227.3586017124941,237.1494710028847,228.29215600618926,,221.34188488389557,,,243.65574905653526,252.9008179614529,242.33020355541225,234.9720346046471,237.6318102001827,255.80480208523994,255.00932473192591,253.82440186990544,257.42679943121095,259.8385622673452,246.11661235757745,239.980597908289,241.23577028127443,247.38072034504623,232.05114119811796,,,,224.49737626213158,230.03316252796037,225.81883387800283,218.98917944891153,206.06696536062512,204.3397063184823,212.59308487992158,211.7960313330556,200.97422246534086,196.4104820286364,172.45908892764012,142.08847446912685,139.14808534869397,126.5111218593799,160.17747871463965,180.09464624587275,165.1613890034983
9,2000-04-15 21:59:31+00:00,193.75092698536722,204.8669359717411,198.33625287765673,201.92274489183174,196.84463004701044,190.56404071239052,186.99780261443652,,195.8383308092755,189.35789608281038,176.79636001544614,181.56471375397538,183.39279330936307,185.77282156422496,187.2944342493451,192.32803797077557,187.00488628355677,,,,,220.95368394971462,,226.1149995725398,219.05872485151565,218.235046317011,208.20940699176512,210.2623933034988,202.4765367083347,,,,,223.02204671546244,232.85372336055778,,216.41859569457324,216.1537682566746,,,230.6682727008671,242.50687756121246,229.9584678520794,229.58065853475864,233.7293623952606,246.8030160111654,,250.5986261476051,246.72553068407905,251.24254840164286,236.5666687979166,236.25635033064387,238.27303702154782,246.00877339422965,226.47012698342596,213.12271369437897,208.01514452521548,211.00562346087048,203.30163207197634,218.2259045731273,219.09890574222925,210.9803420896538,198.40567295654077,197.3708744531658,207.78906226600077,200.73678132729125,200.22150027476127,199.15070892887783,180.30385566538808,160.29445446355538,146.81047177291933,137.33147795563534,147.462687011732,172.87476779592592,156.7961952100964
