,dates,nzd0379-0000,nzd0379-0001,nzd0379-0002,nzd0379-0003,nzd0379-0004,nzd0379-0005,nzd0379-0006,nzd0379-0007,nzd0379-0008,nzd0379-0009,nzd0379-0010,nzd0379-0011,nzd0379-0012,nzd0379-0013,nzd0379-0014,nzd0379-0015,nzd0379-0016,nzd0379-0017,nzd0379-0018,nzd0379-0019,nzd0379-0020,nzd0379-0021,nzd0379-0022,nzd0379-0023,nzd0379-0024,nzd0379-0025,nzd0379-0026,nzd0379-0027,nzd0379-0028,nzd0379-0029,nzd0379-0030,nzd0379-0031,nzd0379-0032,nzd0379-0033,nzd0379-0034,nzd0379-0035,nzd0379-0036,nzd0379-0037,nzd0379-0038,nzd0379-0039,nzd0379-0040
0,1999-08-17 22:12:26+00:00,,,,217.50788842113306,210.45320985404774,210.6678078179666,227.2897652915868,230.40040281974547,237.74409452606784,234.13731336163747,230.43691459670237,230.43264102939028,230.305514153892,233.51639884076408,239.4664277758957,240.21263025604216,241.57830864392855,246.49467271910302,250.11785943859175,244.25922484203957,242.22494987142042,,232.3361225016858,236.5809407719781,247.3722309322886,249.61170259368689,239.8549216599044,238.4506145545524,,252.40440035532228,234.45893610893174,229.51917041091042,245.34227668440613,274.1743339856783,265.3486434689049,269.26106072142875,275.6644691540477,,245.35240250674798,253.71613240883497,231.86853041776936
1,1999-08-26 22:06:20+00:00,,235.36702264301644,233.125358274121,225.44640063661066,218.53099990109163,215.56585847429514,235.87075865548437,242.89791160548967,233.89489403800746,232.86216493786156,231.5919818757248,227.1181819973004,,241.6556897480681,234.29723803111787,242.84311274628882,254.79369040388667,248.4087408990782,247.42403410150771,253.86508249644334,248.02845788056675,236.32608239735558,,243.24505428813993,255.10520049179684,252.31383178443215,,,260.0410152176421,270.7746510935536,,252.99219465551764,252.61500396488884,273.1604052500577,274.6177826161751,264.8776284409843,266.4141013754864,239.73003504963688,,262.25379888313097,263.12888895108085
2,1999-09-18 22:12:27+00:00,,224.8063756741601,212.0859236494805,207.77071314045898,205.30734851982768,219.6748739520176,225.97581102230484,235.66447178027238,239.1683749699519,237.17538971247822,231.30937516441833,,222.22376807862202,233.4597764730105,226.24751150762208,,233.51460444368485,,246.4205314152559,240.58404544150275,,223.6670737560736,225.50855036275183,234.43709582971078,241.82015644326486,232.36723767828448,213.80869409763133,,248.23960254459965,239.5939251366671,220.33912734234826,225.2576878467103,,246.61088544351418,252.8059158903847,251.12070068304223,263.6481429988921,226.99515372353252,,245.68097245597053,236.10471043521954
3,1999-10-13 22:06:24+00:00,,,217.45695945364707,206.84596747978185,219.1614423041439,224.5224188855246,232.3458405896062,242.88345339846214,243.98280188904417,238.25213208115085,242.23898217184959,237.36119288528892,240.17581393080323,248.07043900466508,250.4830484065693,253.62177415845963,250.373015371657,247.49733243639326,253.75789240703625,265.5723863174686,249.85473934983835,239.3654105918379,240.95486824726277,249.2911996701735,256.33993780207936,258.01873708731154,254.69110703367065,254.89742542692858,253.94536559835544,256.2636779857486,,,,,267.5078757785301,276.97423505007174,,,,,272.4140761347927
4,1999-11-05 22:12:28+00:00,222.9091178131808,217.69548327737328,208.30253932568746,187.9065788633494,190.9170603446908,200.12469224710068,222.60602061647484,225.18706512678511,222.74741891921286,221.1035818419054,228.9992767939529,225.04859486037265,,238.14633339472795,230.19441873130665,236.42633337324395,240.7853754089513,232.5363879798186,244.70460076731752,241.7838938036216,231.95545924213053,212.78362568086567,223.6804505815228,230.75972091774412,240.3414625155985,247.39177863900505,,247.34573787047498,245.62399456186353,,227.953992253779,228.1527101054911,238.27226616832604,253.7554213299172,249.85445955123083,254.9626315576232,265.1349344766883,246.68481505794702,260.8573393104777,263.07688423653747,279.44094282201957
5,1999-11-21 22:12:24+00:00,211.754867016042,206.28336515704524,209.72402892697448,192.5218652250132,194.10363947688586,201.14361452114332,226.16001094248594,233.27509659509775,227.11616546912694,228.59263469155943,221.9655916389304,224.66601072257805,223.80145793976226,218.208937212872,225.85658223748646,230.80060030346817,246.2463254616065,239.18431693695686,249.60831746579942,264.936090943132,252.40310560900895,235.25561175126964,234.39092733146438,233.72773832892216,243.1389953749674,,242.91563356055582,244.77289416587882,244.11130751105992,252.6152803188589,,237.8506790579257,245.31665781245084,253.8627158030228,245.02965947180502,,,235.3670585485569,245.88796448666037,251.10028871317147,
6,1999-12-07 22:12:29+00:00,209.5028531601405,202.1364636874003,204.83325700056147,191.44212314959321,181.26687853702234,194.0787777617854,218.0822526042466,225.26215326212446,225.37518499003372,222.06936133617324,220.5350073763124,217.93318011395678,214.75738238310913,219.42213905742682,217.1118372288139,211.60874574508435,213.80654398109473,232.80708638326814,243.0190295713871,,243.48381714088777,232.92319546596886,229.1074528816695,,233.0717335228187,238.1087264372442,,225.73184961394895,233.40942877536366,,,220.88050072231027,228.2564356525731,240.44958759984328,239.81012659013948,,263.76302338635827,240.60096985196162,241.9999380040343,254.44375925183024,268.6349758997653
7,2000-01-08 22:12:26+00:00,214.89675321550428,,208.66459227251417,201.41787809015142,206.31193822932232,209.86427663503045,223.4862619017504,234.16159896283426,233.9131818217658,235.72034221923175,242.68410702480622,229.05806194792407,234.30496998309297,236.92679324313667,234.2038270793996,237.26380091739392,245.90031082217047,241.77550880259346,246.752770717885,239.17009634472433,235.41841177266204,225.65885519798553,,246.0610887816411,256.69548504375155,250.8507630723013,246.4505853481375,,,261.90668524318767,,,,243.85587916735358,245.14537870549316,253.58904366055384,,250.55921527741125,255.77309057417074,271.3579216153538,275.16702808867274
8,2000-02-18 22:06:05+00:00,,,,,,,226.504686093874,253.27880815238998,232.86906927628488,222.1026622689193,219.96914490866075,211.00553044534612,218.17097127453565,220.86568836047024,217.1013349894812,,228.27167183801492,227.7052451033627,240.38506344732093,235.01489297621262,229.32719189463248,218.9394620971677,234.98397278165226,,,238.16285928727885,,236.23537727140877,248.6888994927434,261.3446278620639,235.96501353747027,233.1971263260749,240.1558525333058,245.31975126361684,,,251.40824641273684,220.61338018541207,245.36407328683842,257.82817767241585,271.05933219285293
9,2000-03-12 22:12:09+00:00,,,,,212.46729846848993,219.84768856545656,,248.58243853188387,,,,,,,,,,,,,,,,235.06630082554403,239.05451000142654,,239.1881705692847,,,,,,,,,269.88669706941295,,,,,
