,dates,aus0297-0000,aus0297-0001,aus0297-0002,aus0297-0003,aus0297-0004
0,1987-05-22 23:08:32+00:00,,185.99401890065354,181.35443886580182,184.1505648673512,233.2657541483297
1,1987-05-29 23:14:53+00:00,,173.66088438581613,168.03129467921394,174.37611850882138,206.31344653998633
2,1987-09-02 23:17:14+00:00,229.55715612212342,175.1512443072081,172.23758487610365,181.1832424012171,206.65595858049528
3,1987-09-18 23:17:38+00:00,247.55438899229947,192.9148379194922,180.8317559727974,202.32387970830467,231.47423660940245
4,1987-09-27 23:11:39+00:00,249.75588253065717,190.3151522489112,181.3767799759528,199.61185406370237,227.45941542235127
5,1987-10-04 23:17:58+00:00,244.62565608346142,192.58549819932276,172.13177388762398,196.52094543290542,220.30519746135
6,1987-10-13 23:11:57+00:00,235.61281244844193,191.23206408573267,176.60626475426022,197.59976827399996,225.91211879917353
7,1987-10-20 23:18:15+00:00,,169.94371626961822,171.00718672155003,188.36540859988074,222.57322723640962
8,1987-10-29 23:12:13+00:00,252.18590169677682,200.4563616534287,187.25537956551221,205.00074265477903,256.0802212160393
9,1987-11-14 23:12:35+00:00,251.4966747801434,204.20622877519617,184.7485105466402,197.07457602106075,264.90407535095216
10,1987-11-21 23:18:53+00:00,247.43417167039425,184.18842499236277,168.25108406914097,185.85082032000844,224.11582944376715
11,1988-01-17 23:13:38+00:00,,175.93332513853966,166.85504515555743,181.59416372880145,184.33907440783594
12,1988-01-24 23:19:56+00:00,248.00640128905297,190.30756740249305,182.5502177314209,192.5700659909168,216.2648253573556
13,1988-02-25 23:20:26+00:00,244.3767677601549,190.62379263311942,178.2419102156404,188.88003765823882,176.00167022863232
14,1988-03-05 23:14:21+00:00,232.48496438360513,186.28824196451757,160.62494614924765,189.83274608623506,175.8821527994586
15,1988-03-12 23:20:35+00:00,250.19077502831715,200.7416520057503,179.53164532602744,195.8662434943996,196.84570281248688
16,1988-03-21 23:14:29+00:00,249.96060994261927,203.02154200730803,178.75348641543872,192.76675086932084,194.5786100486359
17,1988-03-28 23:20:43+00:00,244.51765650866756,201.89349092505077,175.7837432542909,198.3123322264011,193.26949874300715
18,1988-04-13 23:20:47+00:00,227.96871246289578,190.83726680511853,172.36575519965183,177.093122364768,191.03675888989042
19,1988-04-22 23:14:40+00:00,207.6101877857967,195.81026574512418,179.1127127284829,190.0350936205455,216.17055908689466
20,1988-05-08 23:14:50+00:00,190.33096398130965,183.6728574385599,178.46931372512697,185.92840223045275,148.57275328419428
21,1988-06-09 23:15:03+00:00,199.75163495653743,193.7758077334221,187.35525494127117,192.67384052667336,123.9455353693331
22,1988-06-25 23:15:08+00:00,187.68139087720613,193.0330759169297,182.8313578759761,190.0524788128319,104.68932855886611
23,1988-07-11 23:15:12+00:00,186.5142689400564,194.24330261321586,183.105875505044,196.3080519996396,108.50761540286872
24,1988-07-27 23:15:14+00:00,190.8003506526622,190.34520098410923,179.68396961857303,192.7216643435877,105.30310087241726
25,1988-08-03 23:21:25+00:00,,196.75394645298397,188.86126140874492,200.6683282007332,116.55991546362425
26,1988-08-12 23:15:13+00:00,197.90583501033302,193.64876721025175,170.51365984152824,183.3993968444782,108.68537286281597
27,1988-08-28 23:15:18+00:00,230.23151825962165,184.67221509138565,160.36103449848426,186.50278303291105,106.00452224439175
28,1988-09-04 23:21:29+00:00,243.25540026993826,197.97685465926645,180.92614832961306,197.2000975420141,122.01382477462097
29,1988-09-13 23:15:16+00:00,248.30354907074468,195.2737930552097,165.92940270068075,193.02067667909375,116.8704211290764
30,1988-10-06 23:21:20+00:00,246.70171410196428,197.67371218243198,173.51663728687163,195.42773360825407,112.61977492873699
31,1988-11-23 23:21:17+00:00,245.4076801802292,194.05941808260843,171.39125032284562,187.3808278045954,112.08449048626599
32,1989-01-03 23:14:50+00:00,210.21208933837295,199.28458756610974,166.69284265971288,181.08137578174347,115.89104208324817
33,1989-01-10 23:20:55+00:00,249.94718514698448,207.98509986322355,186.6451759143531,195.98178562842145,126.60133581652033
34,1989-01-19 23:14:30+00:00,257.493514002192,199.85674161440198,171.16407127372776,187.86665098305974,121.24281870868076
35,1989-02-20 23:14:27+00:00,233.99769182583952,200.51755192510674,163.08925321133833,174.18234734839484,106.76088833871667
