dates,nzd0290-0000,nzd0290-0001,nzd0290-0002,nzd0290-0003,nzd0290-0004,nzd0290-0005,satname
1999-08-12 21:53:08+00:00,388.99,400.35,405.15,405.00,400.11,387.93,L7
1999-08-21 21:46:56+00:00,377.71,395.63,399.20,390.29,392.84,377.53,L7
1999-08-28 21:53:11+00:00,378.14,399.91,399.75,390.88,394.79,379.28,L7
1999-09-22 21:47:00+00:00,379.16,401.40,400.83,390.08,394.88,379.37,L7
1999-09-29 21:53:16+00:00,381.99,402.31,401.16,390.71,394.03,379.09,L7
1999-10-24 21:46:56+00:00,381.46,402.92,401.54,389.62,392.78,377.86,L7
1999-11-16 21:53:08+00:00,383.11,403.41,401.95,390.29,393.13,378.64,L7
2000-01-19 21:53:01+00:00,382.57,403.31,401.75,390.28,392.35,377.89,L7
2000-02-04 21:53:01+00:00,383.54,403.89,402.31,389.70,392.28,377.78,L7
2000-02-13 21:46:48+00:00,383.34,403.72,401.70,387.76,391.30,376.52,L7
2000-02-20 21:52:53+00:00,385.67,405.32,403.24,389.65,392.52,378.44,L7
2000-04-01 21:46:34+00:00,384.20,403.15,401.99,388.27,390.42,376.00,L7
2000-04-17 21:46:20+00:00,383.31,401.83,400.97,388.47,390.35,375.97,L7
2000-05-03 21:46:19+00:00,384.00,401.85,401.26,390.75,391.93,376.96,L7
2000-05-19 21:46:07+00:00,384.64,402.89,402.13,392.24,392.50,376.04,L7
2000-05-26 21:52:12+00:00,383.97,401.55,401.10,392.59,391.99,375.67,L7
2000-07-13 21:51:43+00:00,381.76,400.82,401.47,394.02,393.70,376.85,L7
2000-07-29 21:51:26+00:00,381.63,400.19,401.78,395.54,395.71,378.30,L7
2000-08-07 21:45:08+00:00,381.34,398.61,400.51,395.44,395.07,378.29,L7
2000-08-14 21:51:20+00:00,380.52,397.96,400.01,395.29,393.51,376.88,L7
2000-09-15 21:50:49+00:00,380.46,396.79,398.01,393.86,392.95,376.71,L7
2000-10-26 21:44:22+00:00,381.70,397.34,397.88,394.13,393.52,377.10,L7
2000-11-27 21:44:26+00:00,381.10,394.49,394.24,390.20,391.87,376.86,L7
2000-12-13 21:44:28+00:00,382.34,394.19,394.10,389.88,390.64,376.18,L7
2001-01-05 21:50:40+00:00,382.67,394.18,394.53,390.74,391.06,376.82,L7
2001-01-14 21:44:33+00:00,385.90,394.62,393.32,389.15,389.72,376.39,L7
2001-01-21 21:50:46+00:00,384.77,394.10,393.08,388.80,388.88,375.23,L7
2001-04-04 21:44:06+00:00,384.93,394.37,393.14,390.06,389.40,375.23,L7
2001-04-20 21:44:10+00:00,384.77,395.42,393.58,391.35,390.60,376.70,L7
2001-04-27 21:50:19+00:00,383.65,394.62,392.94,391.12,389.67,378.06,L7
2001-05-22 21:43:54+00:00,383.65,394.62,391.61,390.61,389.87,377.76,L7
2001-06-30 21:49:36+00:00,379.20,394.23,390.88,390.98,391.45,379.33,L7
2001-07-25 21:43:18+00:00,375.88,394.54,389.70,390.43,392.54,378.45,L7
2001-08-26 21:42:49+00:00,370.34,389.97,387.84,387.98,391.14,377.14,L7
2001-09-11 21:42:38+00:00,372.01,390.91,388.97,387.32,392.61,378.87,L7
2001-09-18 21:48:41+00:00,371.07,390.22,388.67,386.33,392.58,379.19,L7
2001-10-04 21:48:30+00:00,371.59,390.89,387.80,385.14,392.87,379.75,L7
2001-10-20 21:48:33+00:00,373.36,391.49,388.37,385.16,393.64,380.75,L7
