dates,nzd0290-0000,nzd0290-0001,nzd0290-0002,nzd0290-0003,nzd0290-0004,nzd0290-0005,satname
1999-08-12 21:53:08+00:00,388.99,400.35,405.15,405.00,400.11,387.93,L7
1999-08-21 21:46:56+00:00,366.42,390.91,393.25,375.58,385.56,367.14,L7
1999-08-28 21:53:11+00:00,379.00,408.46,400.85,392.07,398.71,382.76,L7
1999-09-22 21:47:00+00:00,382.22,405.88,404.06,387.67,395.13,379.66,L7
1999-09-29 21:53:16+00:00,393.31,405.93,402.51,393.21,390.62,377.94,L7
1999-10-24 21:46:56+00:00,378.84,406.00,403.43,384.18,386.52,371.73,L7
1999-11-16 21:53:08+00:00,393.02,406.37,404.40,394.29,395.23,383.31,L7
2000-01-19 21:53:01+00:00,378.79,402.62,400.31,390.25,386.88,372.65,L7
2000-02-04 21:53:01+00:00,391.31,408.45,406.79,385.04,391.77,376.94,L7
2000-02-13 21:46:48+00:00,387.16,398.88,399.68,387.59,,,L7
2000-02-20 21:52:53+00:00,387.37,405.29,407.10,392.56,395.29,382.49,L7
2000-04-01 21:46:34+00:00,372.94,394.41,392.20,383.99,386.85,368.87,L7
2000-04-17 21:46:20+00:00,377.02,392.66,393.88,389.86,389.92,375.77,L7
2000-05-03 21:46:19+00:00,384.37,406.14,405.69,402.43,397.60,378.68,L7
2000-05-19 21:46:07+00:00,398.17,414.70,411.39,406.18,399.18,376.91,L7
2000-05-26 21:52:12+00:00,378.61,390.78,392.84,395.40,388.43,373.06,L7
2000-07-13 21:51:43+00:00,361.89,394.29,404.86,406.92,407.42,386.24,L7
2000-07-29 21:51:26+00:00,377.43,396.27,403.36,405.44,404.91,385.74,L7
2000-08-07 21:45:08+00:00,388.47,392.66,394.08,384.05,386.01,376.82,L7
2000-08-14 21:51:20+00:00,378.89,392.42,394.72,386.08,379.52,364.23,L7
2000-09-15 21:50:49+00:00,386.78,393.53,387.07,378.25,389.63,380.75,L7
2000-10-26 21:44:22+00:00,380.71,395.31,386.94,382.41,388.96,371.47,L7
2000-11-27 21:44:26+00:00,393.52,396.94,388.64,388.28,386.62,372.77,L7
2000-12-13 21:44:28+00:00,390.99,392.11,393.15,387.60,382.06,371.43,L7
2001-01-05 21:50:40+00:00,385.34,394.05,397.96,397.65,394.44,381.89,L7
2001-01-14 21:44:33+00:00,390.93,398.27,393.99,392.56,395.33,382.39,L7
2001-01-21 21:50:46+00:00,374.63,389.48,390.92,385.68,381.36,364.79,L7
2001-04-04 21:44:06+00:00,378.40,394.42,400.35,396.24,397.03,381.90,L7
2001-04-20 21:44:10+00:00,383.63,402.81,396.71,400.38,399.02,386.96,L7
2001-04-27 21:50:19+00:00,371.80,388.86,381.84,380.55,381.50,382.32,L7
2001-05-22 21:43:54+00:00,,,380.89,386.55,391.47,375.39,L7
2001-06-30 21:49:36+00:00,369.67,391.75,384.42,388.25,,379.03,L7
2001-07-25 21:43:18+00:00,,394.85,394.02,390.63,393.67,365.12,L7
2001-08-26 21:42:49+00:00,348.19,367.16,376.63,373.26,384.15,369.29,L7
2001-09-11 21:42:38+00:00,380.34,396.53,396.89,382.72,401.42,390.98,L7
2001-09-18 21:48:41+00:00,365.46,385.40,386.29,378.41,392.40,381.71,L7
2001-10-04 21:48:30+00:00,382.03,399.77,392.55,385.54,399.36,386.96,L7
2001-10-20 21:48:33+00:00,396.01,407.61,401.77,400.56,405.19,395.95,L7
2001-10-29 21:42:21+00:00,382.95,395.89,394.63,385.40,391.48,373.82,L7
2002-01-17 21:42:52+00:00,401.28,411.07,405.25,402.38,400.06,383.99,L7
2002-02-02 21:42:54+00:00,393.64,392.72,392.11,382.88,388.93,359.54,L7
2002-02-18 21:42:54+00:00,381.34,385.41,384.58,387.34,378.81,364.26,L7
2002-02-25 21:49:11+00:00,378.74,400.31,402.22,395.60,391.27,364.65,L7
2002-03-13 21:49:08+00:00,374.98,390.85,392.07,388.73,381.22,362.15,L7
2002-03-22 21:42:52+00:00,371.26,384.30,387.47,378.90,370.78,358.99,L7
2002-04-07 21:42:52+00:00,376.06,386.96,389.09,379.36,372.52,351.22,L7
2002-04-14 21:49:02+00:00,385.01,395.15,390.63,385.08,378.98,361.71,L7
2002-05-16 21:48:57+00:00,,385.99,380.31,373.59,365.33,356.45,L7
2002-07-19 21:48:33+00:00,373.80,394.13,394.61,394.82,390.91,369.16,L7
2002-09-05 21:48:14+00:00,386.11,401.22,398.44,393.87,388.24,368.05,L7
2002-09-14 21:41:55+00:00,388.82,387.48,383.87,383.92,381.38,362.12,L7
2002-09-30 21:41:47+00:00,390.94,392.41,390.87,386.95,380.34,352.25,L7
2002-10-16 21:41:48+00:00,372.89,384.91,392.06,383.69,377.09,356.80,L7
2002-10-23 21:48:03+00:00,389.33,396.65,395.39,390.40,387.63,365.30,L7
2002-11-01 21:41:54+00:00,382.57,397.54,395.71,393.56,389.68,365.73,L7
2002-11-17 21:42:06+00:00,381.47,390.24,387.91,385.16,370.29,350.08,L7
2002-11-24 21:48:26+00:00,405.70,409.79,396.61,389.40,377.43,365.21,L7
2002-12-10 21:48:29+00:00,388.85,402.12,391.80,,,,L7
2002-12-26 21:48:36+00:00,387.50,396.28,395.83,394.22,396.81,384.81,L7
2003-01-11 21:48:38+00:00,382.68,390.56,400.47,393.12,392.40,383.91,L7
2003-01-20 21:42:33+00:00,382.95,393.01,393.32,392.18,383.36,372.47,L7
2003-01-27 21:48:45+00:00,387.06,403.01,400.39,400.40,393.18,373.77,L7
2003-02-05 21:42:41+00:00,390.96,391.92,394.16,393.32,382.94,377.23,L7
2003-02-21 21:42:44+00:00,394.78,403.55,398.90,396.75,386.79,368.76,L7
2003-03-16 21:48:58+00:00,363.34,383.36,386.75,384.88,388.77,380.04,L7
2003-03-25 21:42:41+00:00,377.96,382.95,384.83,387.08,393.03,386.23,L7
2003-04-26 21:42:49+00:00,366.28,372.97,387.83,381.23,380.51,361.56,L7
2003-05-03 21:49:01+00:00,382.79,392.01,393.50,388.08,380.82,365.74,L7
2003-05-12 21:42:48+00:00,367.95,395.07,401.37,397.35,390.95,373.47,L7
2003-05-28 21:42:46+00:00,375.73,407.11,403.09,398.40,396.03,375.88,L7
2003-07-30 21:36:57+00:00,384.43,396.51,390.73,397.15,398.53,375.75,L5
2003-08-15 21:37:12+00:00,380.23,391.15,387.90,390.19,393.92,379.07,L5
2003-08-16 21:42:28+00:00,,,,,379.03,361.65,L7
2003-08-24 21:31:12+00:00,364.55,385.01,381.49,377.55,396.56,380.53,L5
2003-09-25 21:31:42+00:00,373.71,398.33,397.29,389.98,387.36,384.73,L5
2003-10-18 21:38:12+00:00,403.13,418.21,410.70,390.23,392.86,391.32,L5
2003-10-19 21:42:20+00:00,388.53,402.80,400.40,383.90,388.78,384.31,L7
2003-10-26 21:48:38+00:00,,,399.74,381.51,384.35,379.15,L7
2003-11-04 21:42:27+00:00,,,,,392.35,385.40,L7
2003-11-12 21:32:17+00:00,,,,398.75,365.03,371.03,L5
2003-11-19 21:38:38+00:00,379.25,399.85,400.10,399.64,400.91,394.62,L5
2003-11-20 21:42:43+00:00,,,401.40,382.27,386.96,381.62,L7
2003-11-28 21:32:34+00:00,395.71,396.28,400.68,394.25,391.19,374.41,L5
2003-12-05 21:38:45+00:00,388.31,411.13,402.01,398.24,378.63,371.87,L5
2003-12-06 21:42:46+00:00,382.05,,,,,,L7
2003-12-13 21:49:01+00:00,409.05,421.44,417.98,404.46,,,L7
2003-12-14 21:32:38+00:00,402.68,416.63,412.46,403.97,401.93,397.42,L5
2003-12-30 21:32:48+00:00,382.88,399.29,397.19,384.93,386.74,378.77,L5
2004-01-22 21:39:04+00:00,378.74,394.85,394.14,388.45,388.77,378.81,L5
2004-02-16 21:33:00+00:00,369.86,393.83,394.48,385.61,385.70,371.52,L5
2004-02-24 21:43:09+00:00,,,,,,380.09,L7
2004-03-18 21:49:31+00:00,374.73,,,,,,L7
2004-03-19 21:33:10+00:00,381.64,407.24,400.98,389.56,403.06,384.20,L5
2004-03-27 21:43:21+00:00,395.30,406.90,396.92,392.69,402.56,398.61,L7
2004-04-03 21:49:30+00:00,383.83,401.83,399.92,396.84,396.59,382.55,L7
2004-05-06 21:34:22+00:00,392.67,401.39,398.62,389.73,396.15,386.95,L5
2004-05-30 21:43:12+00:00,363.62,391.76,393.91,393.42,401.61,384.10,L7
2004-06-06 21:49:20+00:00,,391.09,388.10,386.79,,,L7
2004-06-22 21:49:16+00:00,,393.90,386.70,390.31,393.14,375.23,L7
