,dates,aus0237-0000,aus0237-0001,aus0237-0002,aus0237-0003,aus0237-0004,aus0237-0005,aus0237-0006,aus0237-0007,aus0237-0008,aus0237-0009,aus0237-0010,aus0237-0011,aus0237-0012,aus0237-0013,aus0237-0014,aus0237-0015,aus0237-0016,aus0237-0017,aus0237-0018,aus0237-0019,aus0237-0020,aus0237-0021,aus0237-0022,aus0237-0023,aus0237-0024,aus0237-0025,aus0237-0026
0,1987-05-22 23:08:08+00:00,,,,192.56248706474187,193.85308183165256,,189.69171952215922,194.5355313001046,198.21205923950566,205.01057820005468,210.53502149486417,210.92938307854897,215.8763983775531,213.93725814269158,204.0434288735568,223.81275959599046,245.72383249333518,231.8119280175179,235.1616127934868,233.52173952172453,229.22229213368445,232.4884600609751,232.15924961999536,241.2221531426974,235.41867072775423,242.58743437746844,236.1270567958969
1,1987-09-18 23:17:14+00:00,246.82734345971934,246.3101719122062,231.7277596919427,227.39909268011334,229.69719262295513,229.8726761364674,222.5086998434653,221.04088970045854,221.94333054465136,233.2741829365155,242.78547011450044,245.67556079658505,240.93614529095976,245.25652110428456,235.44322864444302,243.23913738532622,257.42616478068544,250.79991972433692,248.06965121310054,250.13759074184685,243.6670471627154,240.33686989401264,236.3407505637624,244.31078857273275,238.89171403264598,232.51525888327674,218.62633401543434
2,1987-10-04 23:17:34+00:00,223.0695669195537,230.10009927801943,218.65714883985072,209.0202571770828,215.759331334713,207.86583554506103,200.24910015865873,195.8707272164293,205.79511706241854,211.88267457615729,221.70009732351508,224.61442087118456,220.08531546265814,226.56144915857655,210.57457572567563,218.1679661399882,234.59808669380766,225.3165165416792,223.62245782031852,223.18902936037762,220.23997462319898,214.70684783527707,216.0436799155323,220.3540510478774,218.276120585059,206.0271150580994,202.48734400008792
3,1987-10-13 23:11:33+00:00,251.79447588630276,251.85254242534,236.5763776145139,234.37171296901406,232.53019244908626,219.67972322270896,220.02238286942935,214.4043055359981,224.03625990119534,230.82396852735587,237.32772593472356,233.87272199568744,239.93034060010473,241.2689617561679,227.2949174938534,237.20702407371465,250.64416719464748,239.88954311317204,240.77373382627033,247.25458010826975,240.24682333573838,229.36712518264315,232.46930249457506,235.92762495641392,224.22190766089136,224.0772968163455,219.5015833399073
4,1987-11-14 23:12:11+00:00,174.5036895974656,181.88821487763258,188.3184778044506,215.37336462754342,205.4479763421088,207.569197051176,211.15593475645264,200.7974154296103,208.18456924086314,215.22922194905544,,,,,,,204.21567834768666,198.65775836397427,206.82402924980636,224.75348457314004,218.18905437143016,221.69644135961133,220.452621172586,233.32024372329286,219.59061558015713,214.19981426171051,203.541760654378
5,1987-11-21 23:18:29+00:00,194.51026025388268,197.37794440899773,190.17071002566794,191.71018515014342,185.57174682638598,185.9978586818763,182.7998520436483,183.5635790334559,186.88493890352103,189.02167477868977,195.4788873420253,193.85470345969313,197.3889414155489,207.42834174917957,183.29574892900592,197.66477727333734,208.23810094687266,198.6141080085366,207.78905239150225,203.17101523465334,199.92500524827585,196.42921901806974,199.8895201779875,208.51241993509547,200.67253780375302,198.12941224580908,187.6280290052852
6,1987-12-16 23:12:41+00:00,231.3270111576045,235.33186095032056,221.45139153721283,216.47635557789584,219.86913762900994,210.58106028072635,211.92856196656066,215.21296766024574,211.48655961129504,220.49071556921956,224.82743521023752,230.76456815553402,218.6668413740203,230.3941754271561,208.51699575226974,223.79970816567848,230.91299118109055,229.71912585885514,221.825718223283,226.41647994720927,220.77029173407607,224.13442964414253,219.12977675481935,226.39468811238243,218.33788185334507,214.5415700453142,198.83033977428659
7,1988-01-08 23:19:14+00:00,221.8624558892143,231.46932539148355,230.1471351496876,221.7107480711673,220.5842387190885,209.60604965054904,212.18172308425653,204.18234276309005,210.99824143135356,223.96200511384558,229.42637332555256,225.4271699346737,227.74861813088194,237.28495844887945,220.32447711306992,224.32248385737674,237.62678822689855,228.60899284592023,225.9282130256299,232.9177980732233,226.32384912171153,225.09940525834898,222.5771325172642,233.53818566356028,222.9200902130769,212.3357358400861,212.86106975183768
8,1988-01-17 23:13:14+00:00,183.29666467240688,195.62395631872417,193.54814436673124,192.94159351384945,185.227411142214,181.31737240478526,181.00102777919818,184.06867415856846,189.00593582562325,200.04530466287247,198.84768893050182,203.08197159226137,189.4584536933894,198.516026085958,183.2750378709467,201.96271225960342,214.16329604410757,200.46025919697973,207.0460430887016,206.22141746836837,194.7898268366112,198.3306213323389,202.42978430301952,209.01854123912426,197.899891388226,191.66974539052245,189.03753677094852
9,1988-01-24 23:19:32+00:00,210.5799243080524,214.2629669987829,215.3693467833465,216.36283156615104,209.02337632459782,203.6514794184802,204.2224397286983,209.58011187081706,210.17609282516997,215.3506350873919,224.9690791324818,220.54867032769226,212.733454129532,221.77960109988467,210.6479091231423,228.6677776343154,240.0479405023838,219.89746239525667,231.84252987138177,226.60828673875235,225.38197205533552,217.0440813247035,229.24722511915434,223.3296603261092,218.24670184521887,212.67532307581436,218.74125127953272
