dates,sar2521-0000,sar2521-0001,sar2521-0002,sar2521-0003,sar2521-0004,satname
1984-04-13 09:26:43+00:00,214.26,377.12,442.95,217.13,226.26,L5
1984-05-06 09:33:03+00:00,210.62,359.91,441.16,209.04,221.21,L5
1984-07-18 09:28:22+00:00,217.99,396.01,421.59,223.92,234.7,L5
1984-08-19 09:29:27+00:00,217.73,361.62,441.96,210.68,222.36,L5
1984-08-26 09:35:45+00:00,211.35,377.44,443.14,213.54,226.48,L5
1984-09-04 09:29:37+00:00,214.5,377.9,444.54,214.41,230.63,L5
1984-09-11 09:35:50+00:00,214.5,362.46,441.1,213.12,231.96,L5
1984-09-20 09:29:40+00:00,218.75,395.29,443.4,221.19,229.2,L5
1984-10-13 09:35:49+00:00,214.79,379.76,448.28,216.13,227.86,L5
1984-10-22 09:29:36+00:00,217.6,362.07,443.43,212.13,227.2,L5
1984-12-09 09:29:34+00:00,216.56,377.29,464.75,212.91,236.52,L5
1985-01-10 09:29:51+00:00,227.66,,445.85,243.38,,L5
1985-01-17 09:36:05+00:00,211.37,379.06,464.72,215.52,235.95,L5
1985-03-15 09:29:58+00:00,214.44,346.81,460.72,208.43,223.44,L5
1985-04-23 09:35:59+00:00,213.71,348.86,441.31,212.35,231.53,L5
1985-05-02 09:29:43+00:00,215.25,351.48,441.18,206.11,230.09,L5
1985-05-25 09:35:51+00:00,201.0,351.85,466.07,202.41,219.35,L5
1985-06-03 09:29:40+00:00,209.99,360.22,438.2,213.67,222.86,L5
1985-06-10 09:35:50+00:00,205.24,342.97,447.81,199.23,215.52,L5
1985-06-26 09:35:47+00:00,215.04,343.19,444.01,202.01,218.88,L5
1985-07-05 09:29:33+00:00,211.06,343.57,438.34,199.38,218.33,L5
1985-08-06 09:29:18+00:00,221.8,,400.97,192.7,215.88,L5
1985-08-13 09:35:25+00:00,213.22,380.24,444.76,212.45,223.39,L5
1985-08-22 09:29:08+00:00,218.59,360.6,421.98,207.83,225.18,L5
1985-12-03 09:33:55+00:00,211.18,394.36,463.32,220.9,230.97,L5
1986-01-04 09:33:20+00:00,186.76,,440.49,198.59,224.09,L5
1986-01-13 09:26:58+00:00,207.31,360.75,467.32,213.87,232.72,L5
1986-03-25 09:31:37+00:00,212.15,351.77,443.67,207.85,228.92,L5
1986-05-12 09:30:29+00:00,213.92,362.08,437.96,209.55,231.23,L5
1986-05-21 09:24:03+00:00,207.57,360.2,439.37,211.51,219.59,L5
1986-06-06 09:23:35+00:00,215.08,377.88,442.01,214.5,233.25,L5
1986-06-22 09:23:04+00:00,217.89,380.32,446.73,218.33,230.26,L5
1986-07-31 09:27:55+00:00,213.04,377.3,446.14,217.51,226.25,L5
1986-08-16 09:27:20+00:00,219.68,379.14,437.99,219.29,230.61,L5
1986-09-17 09:26:13+00:00,215.42,362.14,444.92,213.79,222.19,L5
1986-09-26 09:19:45+00:00,209.12,361.42,445.84,213.64,222.84,L5
1987-01-16 09:19:18+00:00,214.25,,473.58,226.76,238.01,L5
1987-02-01 09:19:48+00:00,198.0,325.89,467.56,210.32,207.72,L5
1987-02-08 09:26:31+00:00,218.63,378.91,472.2,215.78,228.37,L5
1987-03-21 09:21:38+00:00,221.56,394.14,439.06,219.22,233.23,L5
1987-04-29 09:29:06+00:00,217.25,378.68,443.32,218.1,230.22,L5
1987-05-08 09:23:11+00:00,219.09,394.38,440.95,220.02,236.12,L5
1987-05-15 09:29:33+00:00,210.26,352.53,425.17,205.24,216.71,L5
1987-06-09 09:23:59+00:00,215.77,378.33,441.83,213.91,228.36,L5
1987-06-16 09:30:19+00:00,210.08,325.97,447.07,199.97,217.2,L5
1987-06-25 09:24:20+00:00,219.76,361.11,422.54,212.14,229.04,L5
1987-07-11 09:24:39+00:00,217.09,360.99,440.71,212.18,226.29,L5
1987-07-18 09:30:57+00:00,215.77,379.79,442.09,217.62,232.19,L5
1987-08-03 09:31:25+00:00,224.23,395.54,438.27,223.13,230.38,L5
