dates,sar2521-0000,sar2521-0001,sar2521-0002,sar2521-0003,sar2521-0004,satname
1984-04-13 09:26:43+00:00,214.26,377.12,442.95,217.13,226.26,L5
1984-05-06 09:33:03+00:00,212.44,368.51,442.06,213.08,223.74,L5
1984-07-18 09:28:22+00:00,214.29,377.68,435.23,216.70,227.39,L5
1984-08-19 09:29:27+00:00,215.15,373.67,436.91,215.19,226.13,L5
1984-08-26 09:35:45+00:00,214.39,374.42,438.16,214.86,226.20,L5
1984-09-04 09:29:37+00:00,214.41,375.00,439.22,214.79,226.94,L5
1984-09-11 09:35:50+00:00,214.42,373.21,439.49,214.55,227.66,L5
1984-09-20 09:29:40+00:00,214.96,375.97,439.98,215.38,227.85,L5
1984-10-13 09:35:49+00:00,215.03,376.30,440.65,215.25,228.05,L5
1984-10-22 09:29:36+00:00,215.31,374.72,440.96,214.91,227.96,L5
1984-12-09 09:29:34+00:00,215.97,376.65,443.58,215.34,229.66,L5
1985-01-10 09:29:51+00:00,217.14,376.65,443.80,218.14,229.66,L5
1985-01-17 09:36:05+00:00,216.48,374.77,448.12,217.30,229.80,L5
1985-03-15 09:29:58+00:00,217.31,373.38,453.02,218.53,230.03,L5
1985-04-23 09:35:59+00:00,216.75,363.00,455.47,218.52,231.86,L5
1985-05-02 09:29:43+00:00,216.50,360.70,453.09,216.45,231.51,L5
1985-05-25 09:35:51+00:00,214.28,359.23,454.94,214.44,229.48,L5
1985-06-03 09:29:40+00:00,213.75,359.37,452.85,214.35,228.53,L5
1985-06-10 09:35:50+00:00,212.33,354.46,450.73,212.64,225.53,L5
1985-06-26 09:35:47+00:00,212.63,353.06,449.99,211.46,224.70,L5
1985-07-05 09:29:33+00:00,212.48,352.00,448.82,210.25,223.99,L5
1985-08-06 09:29:18+00:00,211.95,348.62,442.07,204.03,221.76,L5
1985-08-13 09:35:25+00:00,212.07,352.13,442.34,204.87,221.93,L5
1985-08-22 09:29:08+00:00,212.67,352.98,440.49,205.14,222.22,L5
1985-12-03 09:33:55+00:00,213.73,360.82,437.31,204.93,221.16,L5
1986-01-04 09:33:20+00:00,210.31,378.40,434.30,206.49,223.90,L5
1986-01-13 09:26:58+00:00,209.81,373.99,439.81,207.72,225.37,L5
1986-03-25 09:31:37+00:00,204.35,368.96,453.70,210.30,229.18,L5
1986-05-12 09:30:29+00:00,206.26,367.24,450.55,210.15,229.59,L5
1986-05-21 09:24:03+00:00,206.48,365.83,448.69,210.38,227.92,L5
1986-06-06 09:23:35+00:00,207.13,362.54,445.14,209.31,228.30,L5
1986-06-22 09:23:04+00:00,208.67,365.50,445.36,210.60,228.58,L5
1986-07-31 09:27:55+00:00,213.28,368.26,442.65,213.21,228.25,L5
1986-08-16 09:27:20+00:00,214.19,369.81,441.98,214.08,228.59,L5
1986-09-17 09:26:13+00:00,214.34,368.85,442.35,214.04,227.79,L5
1986-09-26 09:19:45+00:00,213.96,370.06,442.62,214.76,227.03,L5
1987-01-16 09:19:18+00:00,214.30,370.00,449.69,218.20,227.98,L5
1987-02-01 09:19:48+00:00,211.29,357.15,453.98,216.76,224.27,L5
1987-02-08 09:26:31+00:00,212.52,361.50,457.02,216.60,224.96,L5
1987-03-21 09:21:38+00:00,212.31,365.09,459.65,217.14,226.03,L5
1987-04-29 09:29:06+00:00,213.94,369.41,459.14,218.04,227.51,L5
1987-05-08 09:23:11+00:00,214.80,374.40,456.11,218.37,228.95,L5
1987-05-15 09:29:33+00:00,214.15,370.76,451.69,216.49,227.20,L5
1987-06-09 09:23:59+00:00,214.35,371.84,450.46,216.17,227.34,L5
1987-06-16 09:30:19+00:00,213.88,366.10,450.08,214.37,226.22,L5
1987-06-25 09:24:20+00:00,214.47,365.55,447.33,214.15,226.50,L5
1987-07-11 09:24:39+00:00,214.70,365.09,446.73,213.97,226.48,L5
1987-07-18 09:30:57+00:00,214.84,366.43,443.86,213.14,225.95,L5
1987-08-03 09:31:25+00:00,217.23,372.76,441.20,214.30,228.01,L5
1987-08-12 09:25:31+00:00,216.88,369.54,438.87,213.31,226.77,L5
1987-08-19 09:31:54+00:00,216.54,368.74,439.45,212.86,226.43,L5
1987-09-04 09:32:19+00:00,215.93,368.11,441.09,212.37,226.30,L5
1987-09-13 09:26:21+00:00,215.78,368.81,441.29,212.50,226.21,L5
1987-09-20 09:32:42+00:00,214.77,366.43,442.88,211.73,225.39,L5
1987-10-06 09:33:02+00:00,214.90,367.31,442.75,212.12,225.47,L5
1987-11-07 09:33:38+00:00,213.38,366.60,441.67,211.87,225.34,L5
1987-11-16 09:27:39+00:00,213.98,367.31,442.94,212.38,226.28,L5
1987-12-02 09:27:54+00:00,213.92,367.31,442.94,213.58,227.53,L5
1988-01-10 09:34:42+00:00,211.26,370.74,446.90,214.27,227.61,L5
1988-01-19 09:28:41+00:00,210.85,372.99,447.38,213.96,227.19,L5
1988-02-11 09:35:17+00:00,208.37,374.16,449.85,213.60,227.94,L5
1988-02-20 09:29:14+00:00,208.83,375.87,450.11,214.19,228.44,L5
1988-04-15 09:35:50+00:00,207.24,379.97,445.05,213.21,229.18,L5
1988-05-01 09:35:57+00:00,208.16,379.79,444.72,213.08,229.23,L5
1988-05-17 09:36:08+00:00,209.00,376.72,447.01,211.39,227.00,L5
1988-06-02 09:36:14+00:00,208.10,369.47,446.80,206.53,222.53,L5
1988-06-11 09:30:05+00:00,210.54,368.32,445.74,206.89,222.44,L5
1988-06-18 09:36:19+00:00,211.00,367.48,444.91,206.71,222.73,L5
1988-07-04 09:36:24+00:00,211.44,366.81,444.48,206.33,221.54,L5
1988-07-13 09:30:15+00:00,214.51,368.36,441.57,207.05,222.34,L5
1988-07-29 09:30:18+00:00,214.21,360.54,442.04,206.72,221.99,L5
1988-08-05 09:36:28+00:00,214.21,360.59,442.19,207.12,222.30,L5
1988-08-14 09:30:16+00:00,214.70,362.07,441.02,207.96,222.34,L5
1988-08-21 09:36:29+00:00,213.83,359.05,441.99,207.16,221.54,L5
1988-08-30 09:30:21+00:00,214.02,357.90,440.73,207.19,221.76,L5
1988-09-06 09:36:31+00:00,214.75,356.92,440.81,207.05,221.24,L5
1988-09-15 09:30:17+00:00,214.61,357.24,439.93,207.44,221.27,L5
1988-09-22 09:36:26+00:00,214.56,358.69,441.17,208.11,222.17,L5
1988-10-01 09:30:34+00:00,214.48,358.85,442.40,208.36,222.38,L5
1988-10-08 09:36:21+00:00,214.41,357.05,442.39,207.93,222.22,L5
1988-12-04 09:30:05+00:00,214.82,357.78,444.72,208.90,222.61,L5
1988-12-11 09:36:09+00:00,213.48,359.15,446.16,209.51,223.28,L5
1989-01-28 09:35:43+00:00,212.64,361.86,449.92,211.38,225.08,L5
1989-02-06 09:29:35+00:00,212.51,363.59,450.35,211.97,226.08,L5
1989-02-13 09:35:45+00:00,211.87,359.56,452.09,210.68,225.60,L5
1989-02-22 09:29:28+00:00,212.43,361.04,451.01,211.28,225.96,L5
1989-03-26 09:28:53+00:00,211.25,361.59,453.01,210.80,226.30,L5
1989-04-02 09:34:48+00:00,211.82,361.66,450.60,210.95,226.13,L5
1989-04-18 09:34:43+00:00,211.47,367.15,450.57,212.71,226.78,L5
1989-05-20 09:34:09+00:00,212.69,366.47,449.32,212.47,227.65,L5
1989-06-14 09:27:46+00:00,212.17,365.28,446.29,210.99,227.05,L5
1989-06-21 09:33:31+00:00,212.38,360.89,445.59,209.95,226.21,L5
1989-06-30 09:27:15+00:00,212.88,359.48,443.50,210.08,225.80,L5
1989-07-23 09:32:57+00:00,212.30,358.65,443.82,210.01,225.35,L5
1989-08-24 09:32:15+00:00,214.64,356.72,436.80,209.02,224.26,L5
1989-09-09 09:31:51+00:00,215.22,357.11,439.48,208.95,223.75,L5
1989-09-25 09:31:28+00:00,215.14,357.67,441.66,210.92,224.76,L5
1989-10-04 09:25:12+00:00,213.90,355.43,442.14,210.57,225.97,L5
1989-10-11 09:31:06+00:00,213.79,358.15,443.82,211.07,226.32,L5
1989-10-20 09:24:27+00:00,214.24,356.40,443.90,210.67,226.77,L5
1989-10-27 09:30:27+00:00,214.17,356.91,444.21,211.08,227.06,L5
1989-11-12 09:30:07+00:00,214.23,360.30,445.60,211.76,227.70,L5
1989-11-28 09:29:40+00:00,212.94,365.09,448.14,213.12,228.03,L5
1989-12-23 09:22:46+00:00,212.97,369.96,450.78,215.80,229.71,L5
1990-02-16 09:27:12+00:00,212.30,373.28,455.42,215.83,230.08,L5
1990-03-04 09:26:38+00:00,211.81,371.62,457.87,215.98,229.25,L5
1990-04-14 09:19:47+00:00,212.95,376.02,456.25,218.15,231.51,L5
1990-04-21 09:25:58+00:00,213.39,380.78,456.24,219.38,231.97,L5
1990-05-16 09:19:49+00:00,214.28,378.54,451.45,218.10,231.14,L5
1990-06-01 09:19:44+00:00,215.94,375.66,447.17,217.52,229.98,L5
1990-06-17 09:20:06+00:00,215.75,376.50,444.42,217.60,229.85,L5
1990-06-24 09:25:54+00:00,216.63,369.15,443.71,215.58,227.85,L5
1990-07-10 09:25:52+00:00,215.90,368.13,445.76,215.11,227.27,L5
1990-07-19 09:19:37+00:00,215.32,368.13,443.32,213.09,225.83,L5
1990-07-26 09:25:48+00:00,215.84,369.48,443.17,213.46,226.77,L5
1990-08-04 09:19:56+00:00,215.95,371.96,441.76,213.90,227.51,L5
1990-08-11 09:25:43+00:00,216.46,372.71,441.56,214.13,228.01,L5
1990-08-20 09:19:30+00:00,217.44,372.84,439.19,214.76,228.58,L5
1990-09-05 09:19:23+00:00,216.64,374.27,437.77,214.82,229.59,L5
1990-09-12 09:25:35+00:00,215.97,373.12,438.31,214.40,228.94,L5
1990-09-21 09:19:19+00:00,214.70,373.12,439.75,213.03,227.69,L5
1990-09-28 09:25:26+00:00,215.21,374.89,439.68,213.72,228.02,L5
1990-10-14 09:25:20+00:00,213.48,373.86,441.26,212.32,226.46,L5
1990-10-30 09:25:11+00:00,213.28,371.34,442.96,211.68,225.98,L5
1990-11-15 09:25:13+00:00,212.00,370.02,444.87,211.64,225.76,L5
1991-01-02 09:25:37+00:00,210.12,368.32,447.73,210.46,225.28,L5
1991-01-11 09:19:39+00:00,210.29,368.99,448.90,211.00,226.36,L5
1991-02-12 09:20:19+00:00,207.80,361.16,456.00,210.54,225.24,L5
1991-04-01 09:21:10+00:00,206.78,352.62,462.19,210.04,226.68,L5
1991-04-08 09:27:30+00:00,208.67,353.77,459.26,209.53,226.13,L5
1991-04-24 09:27:46+00:00,210.40,356.44,458.14,210.68,227.23,L5
1991-05-10 09:28:06+00:00,211.78,355.85,451.97,212.66,229.51,L5
1991-05-26 09:28:22+00:00,213.74,362.47,450.34,213.72,230.36,L5
1991-06-20 09:22:30+00:00,213.04,362.47,447.80,211.40,228.74,L5
1991-06-27 09:28:49+00:00,212.73,362.31,449.05,210.85,227.52,L5
1991-07-06 09:22:46+00:00,214.94,367.43,445.28,211.87,228.40,L5
1991-07-13 09:28:57+00:00,214.20,364.44,443.69,211.12,226.97,L5
1991-07-22 09:22:58+00:00,213.43,363.94,445.16,210.86,227.30,L5
1991-07-29 09:29:13+00:00,213.90,365.41,445.04,211.76,227.91,L5
1991-08-07 09:23:04+00:00,214.23,363.62,443.47,211.61,227.46,L5
1991-08-14 09:29:15+00:00,214.05,365.35,441.95,210.64,226.39,L5
1991-08-23 09:23:10+00:00,213.98,364.18,441.89,210.38,226.21,L5
1991-09-08 09:23:24+00:00,213.85,362.40,442.31,209.63,225.55,L5
1991-09-15 09:29:38+00:00,213.94,361.10,442.21,209.74,225.74,L5
1991-09-24 09:23:31+00:00,214.01,359.94,442.10,209.35,225.19,L5
1991-10-17 09:29:54+00:00,214.21,363.73,441.89,210.38,226.26,L5
1991-11-02 09:29:52+00:00,213.69,363.61,443.27,210.26,226.31,L5
1991-11-11 09:23:45+00:00,213.24,364.80,445.24,209.56,225.55,L5
1991-12-04 09:30:12+00:00,211.99,363.25,446.14,209.62,225.25,L5
1992-01-05 09:29:59+00:00,209.28,361.96,448.42,211.28,226.25,L5
1992-01-14 09:23:49+00:00,208.20,366.35,449.96,212.17,227.00,L5
1992-01-30 09:23:54+00:00,207.50,365.35,449.66,211.91,226.20,L5
1992-02-06 09:29:56+00:00,206.85,368.25,453.52,212.22,226.66,L5
1992-02-15 09:24:02+00:00,207.03,366.20,454.29,212.73,227.04,L5
1992-04-19 09:23:30+00:00,201.77,372.16,460.29,215.46,228.53,L5
1992-04-26 09:29:34+00:00,203.14,372.98,460.34,215.57,228.02,L5
1992-05-12 09:29:27+00:00,202.30,372.28,461.43,215.77,227.33,L5
1992-05-28 09:29:18+00:00,203.80,369.32,458.90,214.80,226.73,L5
1992-06-13 09:29:08+00:00,205.60,369.35,458.08,214.07,226.44,L5
1992-06-29 09:28:56+00:00,206.63,370.34,458.35,214.23,226.74,L5
1992-07-08 09:22:38+00:00,211.91,372.57,454.17,214.62,227.41,L5
1992-07-15 09:28:44+00:00,214.28,370.20,450.23,212.86,226.44,L5
1992-07-31 09:28:32+00:00,214.81,372.04,447.68,212.91,226.38,L5
1992-08-09 09:22:14+00:00,214.68,371.41,445.04,211.54,225.57,L5
