dates,satname,sar2521-0000,sar2521-0001,sar2521-0002,sar2521-0003,sar2521-0004
1990-08-11 09:25:43+00:00,L5,222.60,380.29,439.13,216.95,234.01
1990-08-20 09:19:30+00:00,L5,216.20,361.78,439.54,213.17,223.78
1990-09-05 09:19:23+00:00,L5,206.57,377.58,446.26,217.00,231.95
1990-09-12 09:25:35+00:00,L5,207.32,360.48,445.31,208.94,220.52
1990-09-21 09:19:19+00:00,L5,196.83,194.77,460.01,193.87,210.14
1990-09-28 09:25:26+00:00,L5,222.88,396.05,438.63,224.05,232.99
1990-10-14 09:25:20+00:00,L5,203.45,360.50,449.52,207.01,222.04
1990-10-30 09:25:11+00:00,L5,215.29,359.93,470.08,211.75,226.22
1990-11-15 09:25:13+00:00,L5,200.73,343.00,450.80,206.57,224.37
1991-01-02 09:25:37+00:00,L5,191.50,344.80,477.53,204.98,220.62
1991-01-11 09:19:39+00:00,L5,212.35,394.68,478.52,218.87,237.79
1991-02-12 09:20:19+00:00,L5,212.70,346.36,459.79,209.76,227.23
1991-04-01 09:21:10+00:00,L5,211.43,361.12,449.12,211.36,228.51
1991-04-08 09:27:30+00:00,L5,221.93,360.70,438.72,205.97,222.27
1991-04-24 09:27:46+00:00,L5,217.30,379.14,440.58,216.18,230.81
1991-05-10 09:28:06+00:00,L5,226.32,445.36,420.67,227.57,244.52
1991-05-26 09:28:22+00:00,L5,216.35,382.68,437.82,215.06,231.10
1991-06-20 09:22:30+00:00,L5,207.44,309.45,427.45,192.86,215.78
1991-06-27 09:28:49+00:00,L5,209.98,361.37,460.34,205.93,216.59
1991-07-06 09:22:46+00:00,L5,213.58,380.66,439.81,215.15,229.39
1991-07-13 09:28:57+00:00,L5,204.99,343.47,462.64,211.36,223.47
1991-07-22 09:22:58+00:00,L5,205.76,359.93,459.81,208.21,230.61
1991-07-29 09:29:13+00:00,L5,219.06,378.65,443.71,221.68,234.69
1991-08-07 09:23:04+00:00,L5,218.13,345.74,424.68,209.87,221.95
1991-08-14 09:29:15+00:00,L5,210.44,218.55,439.96,197.15,213.37
1991-08-23 09:23:10+00:00,L5,213.06,352.51,441.13,206.94,223.87
1991-09-08 09:23:24+00:00,L5,212.00,342.86,448.28,199.20,216.28
1991-09-15 09:29:38+00:00,L5,215.30,345.47,440.68,211.38,228.64
1991-09-24 09:23:31+00:00,L5,215.13,344.80,440.26,203.06,216.46
1991-10-17 09:29:54+00:00,L5,222.50,411.21,442.44,224.43,242.68
1991-11-02 09:29:52+00:00,L5,208.96,377.52,462.71,214.32,231.51
1991-11-11 09:23:45+00:00,L5,219.21,380.36,452.07,216.32,232.42
1991-12-04 09:30:12+00:00,L5,196.30,360.99,452.21,215.99,226.30
1992-01-05 09:29:59+00:00,L5,169.03,310.95,467.36,218.01,225.23
1992-01-14 09:23:49+00:00,L5,189.97,396.19,484.16,223.87,234.03
1992-01-30 09:23:54+00:00,L5,,361.21,201.22,214.23,227.92
1992-02-06 09:29:56+00:00,L5,210.26,377.66,471.01,213.91,227.82
1992-02-15 09:24:02+00:00,L5,212.64,343.68,449.20,203.84,218.40
1992-04-19 09:23:30+00:00,L5,207.82,379.69,443.62,218.66,233.17
1992-04-26 09:29:34+00:00,L5,214.09,379.52,460.75,216.51,223.41
1992-05-12 09:29:27+00:00,L5,218.32,379.29,463.10,216.93,229.70
1992-05-28 09:29:18+00:00,L5,215.74,345.66,438.72,206.02,221.31
1992-06-13 09:29:08+00:00,L5,212.51,361.29,444.83,208.73,223.46
1992-06-29 09:28:56+00:00,L5,215.91,379.21,460.71,215.85,229.73
1992-07-08 09:22:38+00:00,L5,221.87,394.84,425.55,222.26,232.53
1992-07-15 09:28:44+00:00,L5,213.64,326.37,444.85,204.52,223.39
1992-07-31 09:28:32+00:00,L5,220.09,379.52,422.13,214.81,227.22
1992-08-09 09:22:14+00:00,L5,208.83,222.40,441.98,198.85,218.96
1992-08-16 09:28:17+00:00,L5,203.56,359.99,447.20,214.01,220.57
1992-09-01 09:28:02+00:00,L5,216.82,377.34,445.82,212.37,219.85
1992-09-10 09:21:44+00:00,L5,208.87,362.01,441.50,214.83,224.49
1992-09-17 09:27:48+00:00,L5,216.77,377.58,439.29,212.93,226.25
1992-10-12 09:21:04+00:00,L5,,304.83,229.01,,
1992-11-04 09:26:58+00:00,L5,210.77,462.75,475.07,236.39,247.91
1992-12-06 09:26:58+00:00,L5,196.61,326.58,473.36,200.36,212.20
1993-01-07 09:27:16+00:00,L5,193.61,377.00,481.55,216.65,225.10
1993-02-08 09:27:38+00:00,L5,205.58,326.49,476.80,202.36,217.26
1993-02-24 09:27:41+00:00,L5,202.82,464.58,484.42,229.81,253.91
1993-03-05 09:21:39+00:00,L5,202.30,208.61,461.77,196.40,218.97
1993-03-12 09:27:54+00:00,L5,215.79,394.49,463.61,220.40,230.93
1993-03-21 09:21:43+00:00,L5,219.74,345.53,444.20,205.36,223.32
1993-03-28 09:27:56+00:00,L5,206.19,352.73,445.13,210.68,222.83
1993-04-13 09:28:04+00:00,L5,220.11,412.45,443.38,227.02,245.65
1993-04-22 09:21:58+00:00,L5,216.31,379.81,428.08,217.10,238.33
1993-05-08 09:22:01+00:00,L5,217.30,379.36,437.87,213.65,229.43
1993-05-15 09:28:13+00:00,L5,216.57,361.69,442.50,211.67,228.14
1993-05-31 09:28:16+00:00,L5,210.84,328.08,444.70,203.66,224.64
1993-06-16 09:28:14+00:00,L5,227.52,394.94,419.12,221.73,237.66
1993-06-25 09:22:00+00:00,L5,,,,,
1993-07-18 09:28:08+00:00,L5,210.06,379.94,441.76,214.88,221.81
1993-07-27 09:21:57+00:00,L5,219.17,382.11,441.15,214.40,230.21
1993-08-03 09:28:08+00:00,L5,214.49,360.71,445.19,208.97,226.16
1993-08-19 09:28:08+00:00,L5,204.88,359.90,447.25,201.34,217.17
1993-10-06 09:27:59+00:00,L5,215.28,361.41,442.25,216.58,235.31
1993-11-07 09:27:46+00:00,L5,209.66,361.01,460.76,208.34,225.18
1993-11-16 09:21:29+00:00,L5,216.45,377.01,461.86,208.72,223.12
1993-12-02 09:21:27+00:00,L5,392.52,532.78,,313.93,306.88
1994-01-03 09:21:08+00:00,L5,206.41,360.33,470.03,206.44,221.47
1994-01-26 09:26:59+00:00,L5,196.55,327.15,467.78,201.13,219.01
1994-02-27 09:26:35+00:00,L5,207.82,378.14,461.14,214.21,227.32
1994-03-08 09:20:16+00:00,L5,213.96,394.39,439.95,221.96,227.26
1994-03-15 09:26:21+00:00,L5,223.69,394.02,441.77,220.25,237.77
1994-03-24 09:20:03+00:00,L5,220.18,378.49,437.79,212.87,226.98
1994-03-31 09:26:06+00:00,L5,219.83,379.96,440.50,216.72,229.63
1994-04-25 09:19:27+00:00,L5,213.33,360.78,438.20,212.00,225.22
1994-05-02 09:25:29+00:00,L5,223.21,379.89,440.10,216.90,232.89
1994-05-11 09:19:08+00:00,L5,220.98,379.86,422.35,217.97,231.81
1994-06-12 09:18:33+00:00,L5,,361.08,323.69,203.32,216.99
1994-06-19 09:24:34+00:00,L5,213.90,378.08,460.60,215.94,228.82
1994-07-14 09:17:44+00:00,L5,213.51,377.39,444.71,217.55,225.42
1994-07-21 09:23:43+00:00,L5,209.68,346.52,461.06,203.92,220.00
1994-08-15 09:16:52+00:00,L5,210.59,345.56,444.40,210.17,222.96
1994-08-22 09:22:53+00:00,L5,218.07,381.93,441.12,216.09,223.71
1994-08-31 09:16:29+00:00,L5,213.26,362.10,439.51,212.96,228.84
1994-09-07 09:22:29+00:00,L5,222.10,378.72,423.37,215.94,229.89
1994-09-16 09:16:04+00:00,L5,216.49,379.90,438.04,218.81,233.67
1994-10-18 09:15:07+00:00,L5,222.37,411.09,445.12,224.18,235.14
1994-10-25 09:21:04+00:00,L5,220.94,379.48,461.21,215.73,232.29
1994-11-03 09:14:33+00:00,L5,205.54,378.81,459.88,212.17,220.94
1994-12-12 09:19:28+00:00,L5,206.42,377.37,466.79,218.23,223.64
1994-12-21 09:13:00+00:00,L5,179.68,192.22,477.56,,
1995-02-23 09:10:36+00:00,L5,,361.28,198.86,209.25,221.22
1995-03-11 09:09:57+00:00,L5,221.16,381.46,428.00,218.06,232.34
1995-04-12 09:08:37+00:00,L5,216.12,362.01,439.47,210.78,223.23
1995-04-19 09:14:30+00:00,L5,213.11,351.21,425.62,211.87,222.51
1995-05-05 09:13:47+00:00,L5,219.92,379.06,439.00,215.19,227.61
1995-05-14 09:07:35+00:00,L5,200.33,326.96,459.45,190.61,200.22
1995-05-21 09:13:04+00:00,L5,212.14,360.00,446.92,201.04,218.07
1995-05-30 09:06:28+00:00,L5,211.06,380.29,438.08,217.61,232.14
1995-06-06 09:12:19+00:00,L5,204.61,327.18,448.10,206.46,215.97
1995-06-15 09:05:44+00:00,L5,212.04,360.94,438.05,206.95,222.69
1995-06-22 09:11:37+00:00,L5,221.28,377.94,422.11,211.82,233.90
1995-07-01 09:05:02+00:00,L5,217.87,394.41,438.48,218.91,230.95
1995-07-08 09:10:53+00:00,L5,213.48,361.04,443.29,209.09,225.99
1995-07-17 09:04:16+00:00,L5,215.33,361.74,441.65,208.76,221.56
1995-07-24 09:10:09+00:00,L5,217.03,379.42,445.58,215.15,225.35
1995-08-02 09:03:34+00:00,L5,210.52,351.28,442.76,206.11,226.40
1995-08-09 09:09:25+00:00,L5,212.63,360.12,426.28,208.95,218.24
1995-09-03 09:02:05+00:00,L5,211.58,361.14,438.18,208.71,219.37
1995-09-10 09:07:55+00:00,L5,215.34,377.00,440.93,218.06,226.20
1995-10-21 08:59:36+00:00,L5,208.81,377.39,446.92,211.38,226.78
1995-11-06 08:59:03+00:00,L5,209.35,345.38,447.46,205.74,226.65
1995-12-24 09:01:17+00:00,L5,202.34,,471.14,,
1996-01-16 09:09:06+00:00,L5,190.65,359.98,487.06,211.36,223.48
1996-02-17 09:11:19+00:00,L5,217.14,394.38,467.64,221.77,233.33
1996-03-13 09:06:48+00:00,L5,227.26,361.84,438.55,215.86,230.23
1996-03-29 09:07:49+00:00,L5,209.33,318.87,459.86,207.35,222.73
1996-04-05 09:14:27+00:00,L5,219.72,379.19,441.80,218.35,229.80
1996-04-21 09:15:25+00:00,L5,220.66,362.57,442.86,212.51,224.66
1996-05-16 09:10:42+00:00,L5,219.03,395.52,439.06,223.90,238.48
1996-05-23 09:17:17+00:00,L5,217.74,361.80,441.80,215.45,234.18
1996-06-01 09:11:36+00:00,L5,219.49,379.19,423.14,216.39,236.09
1996-06-08 09:18:10+00:00,L5,220.60,394.53,439.24,219.32,233.32
1996-06-24 09:19:02+00:00,L5,212.15,311.71,442.85,198.19,221.53
1996-07-03 09:13:19+00:00,L5,207.81,326.41,427.05,202.00,213.98
1996-07-10 09:19:52+00:00,L5,218.20,361.65,446.57,215.55,227.56
1996-07-19 09:14:10+00:00,L5,209.46,345.46,438.48,210.33,226.56
1996-07-26 09:20:43+00:00,L5,208.12,343.57,459.56,204.89,219.38
1996-08-04 09:15:00+00:00,L5,209.25,361.17,438.42,208.21,220.40
1996-08-11 09:21:33+00:00,L5,212.84,343.05,442.85,209.29,225.25
1996-08-20 09:15:50+00:00,L5,,,,,
1996-09-05 09:16:44+00:00,L5,216.43,343.26,438.91,203.44,218.19
1996-09-12 09:23:18+00:00,L5,,322.44,97.62,159.63,120.80
1996-09-21 09:17:36+00:00,L5,211.32,347.91,443.72,212.87,232.94
1996-09-28 09:24:09+00:00,L5,223.22,383.91,365.71,221.41,235.72
1996-10-23 09:19:16+00:00,L5,214.80,394.72,442.08,219.65,232.03
1996-10-30 09:25:47+00:00,L5,202.44,343.95,461.78,207.76,224.05
1996-11-08 09:20:02+00:00,L5,201.04,343.75,460.46,204.85,218.81
1996-12-17 09:28:03+00:00,L5,187.64,412.54,475.02,227.22,241.11
1997-02-03 09:30:16+00:00,L5,207.59,378.65,471.35,217.10,224.93
1997-02-19 09:30:58+00:00,L5,202.99,360.80,448.69,212.36,224.41
1997-03-23 09:32:13+00:00,L5,206.53,361.44,442.74,211.36,226.02
1997-04-01 09:26:22+00:00,L5,213.71,378.80,439.67,218.18,234.15
1997-04-24 09:33:22+00:00,L5,211.75,362.07,443.61,214.78,229.96
1997-05-03 09:27:30+00:00,L5,206.81,352.67,442.92,206.99,226.42
1997-05-10 09:33:55+00:00,L5,218.87,378.72,424.04,216.63,232.40
1997-06-20 09:29:33+00:00,L5,212.59,360.38,445.34,203.65,218.14
1997-07-13 09:36:09+00:00,L5,217.81,378.70,441.17,216.53,229.90
1997-07-22 09:30:16+00:00,L5,216.95,360.15,426.37,208.60,220.87
1997-07-29 09:36:41+00:00,L5,216.18,360.54,446.27,207.10,218.29
1997-08-07 09:30:48+00:00,L5,217.33,379.33,444.65,217.59,235.48
1997-08-14 09:37:12+00:00,L5,213.59,360.07,438.86,209.07,225.45
1997-08-23 09:31:17+00:00,L5,217.23,361.89,443.14,211.69,229.69
1997-08-30 09:37:41+00:00,L5,208.49,360.25,443.67,203.46,218.65
1997-09-08 09:31:46+00:00,L5,216.08,360.66,440.18,206.24,224.69
1997-09-15 09:38:08+00:00,L5,216.09,383.15,461.19,218.58,231.24
1997-10-17 09:39:02+00:00,L5,217.70,394.06,444.51,220.15,228.30
1997-10-26 09:33:07+00:00,L5,210.07,380.40,441.30,217.69,229.50
1997-11-02 09:39:28+00:00,L5,206.38,379.90,470.25,218.45,234.72
1997-11-11 09:33:30+00:00,L5,220.38,382.31,447.23,214.02,231.56
1997-11-27 09:33:52+00:00,L5,214.47,326.16,445.34,209.66,218.22
1997-12-29 09:34:39+00:00,L5,215.56,361.61,466.26,215.93,235.46
1998-01-30 09:35:22+00:00,L5,216.24,394.45,448.10,223.29,227.99
1998-02-06 09:41:42+00:00,L5,211.10,380.35,449.60,219.50,238.15
1998-03-03 09:35:57+00:00,L5,230.10,379.13,441.26,217.56,230.92
1998-03-10 09:42:15+00:00,L5,196.54,208.21,473.12,191.42,204.35
1998-04-04 09:36:24+00:00,L5,215.98,378.25,427.67,211.31,228.64
1998-05-06 09:36:51+00:00,L5,212.60,377.59,441.58,218.11,227.18
1998-05-13 09:43:08+00:00,L5,218.83,394.02,423.18,219.11,231.96
1998-06-14 09:43:37+00:00,L5,212.46,326.97,444.28,202.08,216.43
1998-06-30 09:43:48+00:00,L5,211.32,351.10,437.83,202.35,221.41
1998-07-16 09:44:00+00:00,L5,214.22,361.17,440.55,207.70,220.06
1998-08-17 09:44:12+00:00,L5,,,,,
1998-08-26 09:38:09+00:00,L5,215.01,360.08,424.51,213.90,222.56
1998-09-02 09:44:24+00:00,L5,199.95,320.29,459.68,208.26,218.18
1998-09-18 09:44:32+00:00,L5,218.92,346.58,443.41,211.36,227.80
1998-10-29 09:38:26+00:00,L5,214.89,351.00,460.69,205.72,219.47
1998-12-23 09:44:47+00:00,L5,205.63,395.47,468.35,223.08,232.73
1999-01-17 09:38:31+00:00,L5,201.27,378.72,449.81,217.07,236.28
1999-03-06 09:38:42+00:00,L5,210.77,360.30,444.88,220.63,236.68
1999-03-13 09:44:46+00:00,L5,218.03,394.18,444.05,218.56,239.33
1999-04-07 09:38:14+00:00,L5,212.15,380.65,443.14,217.42,228.27
1999-04-14 09:44:27+00:00,L5,204.72,203.26,446.98,192.94,211.07
1999-04-23 09:38:17+00:00,L5,215.53,395.21,438.26,220.24,231.22
1999-04-30 09:44:26+00:00,L5,213.59,381.83,443.35,219.21,226.57
1999-05-25 09:37:45+00:00,L5,302.61,583.64,287.24,308.75,344.94
1999-06-01 09:43:50+00:00,L5,206.84,377.98,447.82,210.75,224.44
1999-06-17 09:43:41+00:00,L5,207.64,326.15,445.94,200.76,216.37
1999-06-26 09:37:24+00:00,L5,224.04,381.33,421.06,217.79,227.75
1999-07-03 09:43:32+00:00,L5,221.68,362.15,440.97,213.01,226.76
1999-07-12 09:37:17+00:00,L5,217.75,382.14,437.82,216.44,230.84
1999-07-19 09:43:28+00:00,L5,211.88,344.13,442.84,203.17,214.45
1999-08-05 09:52:28+00:00,L7,215.74,352.79,430.97,203.94,223.13
1999-08-12 09:58:37+00:00,L7,214.98,351.69,454.91,206.34,221.27
1999-08-20 09:43:15+00:00,L5,210.36,196.66,460.32,193.09,213.15
1999-08-21 09:52:25+00:00,L7,213.81,352.32,451.30,204.04,220.90
1999-08-28 09:58:41+00:00,L7,214.11,395.21,453.95,219.70,229.51
1999-08-29 09:36:51+00:00,L5,208.06,344.25,439.56,200.92,219.68
1999-09-05 09:42:46+00:00,L5,218.37,377.13,442.41,213.39,229.20
1999-09-13 09:58:35+00:00,L7,212.36,387.87,453.54,218.93,228.95
1999-09-14 09:36:19+00:00,L5,220.03,379.06,440.61,218.24,228.19
1999-09-22 09:52:29+00:00,L7,220.07,372.60,427.79,218.94,233.58
1999-09-29 09:58:45+00:00,L7,210.22,351.58,454.22,205.02,223.04
1999-09-30 09:36:28+00:00,L5,216.21,377.65,442.35,216.67,227.57
1999-10-07 09:42:21+00:00,L5,215.00,380.97,444.70,220.17,233.96
1999-10-31 09:58:37+00:00,L7,212.83,370.56,456.38,211.18,224.67
1999-11-09 09:52:28+00:00,L7,207.17,351.96,455.42,201.51,219.43
1999-11-16 09:58:37+00:00,L7,225.36,403.00,453.84,221.25,240.51
1999-11-25 09:52:19+00:00,L7,212.95,387.81,456.36,218.90,226.33
1999-12-02 09:58:32+00:00,L7,217.66,388.86,458.01,220.17,234.04
1999-12-03 09:34:41+00:00,L5,211.74,395.30,460.42,220.99,233.63
1999-12-11 09:52:29+00:00,L7,214.89,354.36,460.19,204.55,225.46
1999-12-18 09:58:40+00:00,L7,209.22,402.65,463.37,220.48,229.73
2000-01-03 09:58:33+00:00,L7,209.49,387.44,462.48,219.02,233.40
2000-01-11 09:40:43+00:00,L5,,325.23,484.39,351.28,
2000-01-12 09:52:23+00:00,L7,,441.07,452.25,336.05,205.93
2000-01-20 09:34:18+00:00,L5,208.15,362.93,465.69,215.05,230.36
2000-01-27 09:40:13+00:00,L5,201.55,394.40,469.06,220.52,234.70
2000-02-04 09:58:30+00:00,L7,212.03,387.88,457.48,219.06,228.39
2000-02-13 09:52:17+00:00,L7,217.79,386.12,436.08,219.02,233.49
2000-03-07 09:58:18+00:00,L7,213.63,389.23,451.76,220.78,226.67
2000-03-16 09:52:08+00:00,L7,213.56,369.15,456.37,206.23,219.90
2000-03-23 09:58:20+00:00,L7,218.50,386.49,450.69,218.85,227.76
2000-04-01 09:52:04+00:00,L7,182.78,351.62,207.29,204.03,227.99
