,dates,per0041-0000,per0041-0001,per0041-0002,per0041-0003,per0041-0004,per0041-0005,per0041-0006,per0041-0007,per0041-0008,per0041-0009,per0041-0010,per0041-0011,per0041-0012,per0041-0013,per0041-0014,per0041-0015,per0041-0016,per0041-0017,per0041-0018,per0041-0019,per0041-0020,per0041-0021,per0041-0022,per0041-0023,per0041-0024
0,1985-03-27 15:04:27+00:00,,,,,,,,,,,,,,,,397.3788321837682,384.3998906170334,,,,,,,,
1,1985-10-05 15:03:08+00:00,382.7929354175293,367.91124285864703,356.26767636600977,348.8434183352256,353.74658444621423,355.02820318551005,358.3911492177507,359.4789778460258,361.9381546402384,368.19475139730275,,,,,392.0426556230274,376.7231258153224,359.55702245831293,330.70967704895014,310.0111248313905,288.56893458737323,268.47647718999,253.52225986080248,249.21908220840564,243.73945540115898,241.90146462806325
2,1985-12-08 15:02:09+00:00,384.50231991535014,376.0093316026582,357.51258703967574,355.02882942523377,354.7327145330214,350.2732511705253,353.47921831475776,357.34320332667033,363.66328357280463,377.0355303450162,389.35330864588326,,,,,393.961517977762,379.91607315556746,352.69147016175543,317.8516258053381,292.42716046809744,270.1738492343095,262.9549493146384,256.61673301929875,250.94332437010826,247.65710742244386
3,1986-05-17 14:58:41+00:00,,,,,,398.0373723173901,385.56931634886575,373.56724263712846,375.10247881382645,388.0509247775031,392.95721403492854,,,,391.14269433091914,384.44795790458204,385.52513623343845,381.4572426560446,361.65537049245916,341.9470859911531,325.50207278241635,307.6197079189419,293.95843463064807,286.352652486388,274.3518551040719
4,1986-11-09 14:52:45+00:00,348.70074557201895,355.9967664671454,362.35290479799903,371.7688186167341,385.43339220386014,375.0779567372558,383.720646872795,390.68243697316245,391.93358407653557,394.7576120275469,397.7863437333332,,391.61365004643005,378.6595829908779,369.6177804971778,357.15297307947765,347.1967956809733,,325.8639560826642,309.01709358471794,302.8403444447557,292.12366791451643,297.9970561644323,293.5587345814738,285.58131305777613
5,1986-12-11 14:52:44+00:00,,,,,,,,,,,,,,,,395.6746242536152,386.79329601395534,379.86997076884,361.6988911171446,349.361875346033,342.83303171490184,331.93029170594247,331.6943107703122,330.0301631264553,323.4307279636036
6,1989-12-19 14:57:25+00:00,380.9550004621907,370.48404220263933,361.5660763019335,364.71348019250377,377.1209888216571,379.7910785083908,376.21184759202566,379.46115030293845,383.56913577871836,392.4599065055855,392.17746201763805,,,,395.4558238923939,386.56253148200983,382.66257909321206,363.1902554025587,341.4000792892251,319.23147093023687,305.73562942021744,290.0224205390905,279.35228650427126,273.959010071188,261.66458435658853
7,1990-01-20 14:56:25+00:00,382.2802365435774,380.7775955194521,372.53453977651026,376.014179261009,383.31152707881074,384.74869039457485,387.0365793017916,383.3756616755321,390.62169962536564,,,,,,,391.1840601491928,393.4496352088875,381.19707670754457,353.36387525934094,334.15873314730914,318.7151744217326,298.97660197285217,290.762159087486,279.4181106434885,265.59000398520834
8,1990-02-21 14:55:23+00:00,,385.22782752952486,382.8321128922935,384.605364285142,394.1201333517612,395.2037003366338,391.2568115456482,,,,,,,,391.5896468292749,381.5841134871788,385.3163720392731,367.84094688324603,349.8247690776237,336.08022984735845,328.42353214046256,319.146660407139,309.43097633921906,300.8314845700678,276.05183132087836
9,1991-03-12 14:55:24+00:00,,,,,,,,,,,,,,,389.3877793722356,384.17272857651847,377.4835559275922,361.51654353363523,348.4562576665022,331.157261676614,309.88783695595606,304.33554414646204,296.982919311465,291.70171528028305,281.80906644953325
10,1991-03-28 14:55:37+00:00,,,,,,,,,,,,,,,393.49172706601325,386.87365239575854,379.0904551491833,369.1983575690193,351.5140006537464,341.5257253346624,321.2622801575211,306.1999262230132,303.7787502852085,297.34013504723833,286.2335157022632
11,1991-04-13 14:55:59+00:00,,,,,,,,,,,,,,,396.4861573299293,389.1911519052827,373.9583015362498,365.1833068089825,347.7900712863586,341.83307018166613,326.38223988976404,317.65448040202807,315.0546651737751,308.9739272444986,300.75651531302304
12,1991-04-29 14:56:14+00:00,,,,,,,,,,,,,,,393.6433467918201,378.5118941983077,372.56941892118397,366.6048931150237,344.0387020610559,328.0609754110226,322.112883896192,313.7180229946105,311.8110286531347,309.84655856753216,300.3611899651182
13,1991-05-31 14:56:45+00:00,,,,,,,,,,,,,,,389.9305725933627,372.3062473340749,354.82249438020426,339.44918608846217,323.7873428863586,303.17705080943773,296.05479854627106,286.26266380898153,283.2991085021853,272.7468823981073,267.70805585525824
14,1991-06-16 14:56:55+00:00,,397.70061079683074,388.979152713272,388.7019235612589,383.45213257149,387.61725014666433,378.39810531135714,380.46668413150405,389.9065497030266,,,,,396.29942736896214,382.1207101677504,358.59662543102,345.9411066860896,334.4243247867148,311.72957670472664,299.7854534214802,289.2381320639596,287.8376697311285,285.94622496699856,276.0461241575179,266.81138066812935
15,1993-05-20 14:56:34+00:00,,,,387.983168631285,,395.07050379400926,382.55851924501974,374.403792971311,369.8007419669487,379.6185640301952,381.3544726894904,379.8416449560816,376.09809667681293,367.80495922174794,360.7067424697702,348.4924856241455,338.9639225296047,327.49643933670757,304.6347164388008,293.0130994788393,291.8328392451309,285.48833128689625,274.1840122878222,270.2152138197184,265.35478668878113
16,1993-10-11 14:56:18+00:00,382.1292532581939,371.45099017068713,370.99524194601554,375.46022236100606,384.6532160467708,381.63966952944986,380.85413272894476,384.1302113173207,386.3278499765026,395.69468390249557,,,398.7866305423122,393.98989174101223,382.21919084019487,373.24342161072207,355.9765892825933,346.42784429243136,328.8526534040212,304.23421516774636,286.7333592211751,267.5184049168987,265.05416379378414,257.09220581114437,250.4457043999925
17,1993-12-30 14:55:42+00:00,,,,,,,,,,,,,,,396.06066836278166,394.94942951330415,383.5529606679595,356.1354118737695,333.132933060804,307.5123353431999,303.8631047878619,287.0725116665292,282.55321071008575,282.0629929032978,277.363127795251
18,1994-06-08 14:53:09+00:00,,,,,,,,,,,,,,,,392.03392908890135,382.2451887219311,372.4905804661237,349.8316342725956,325.47285069140526,305.5933459739418,291.41623769288464,282.8147939400075,280.48520174451346,273.8209545727679
19,1994-07-10 14:52:21+00:00,392.4885571530597,380.3823166259503,370.84489535776834,372.08139403484483,375.6706007414268,372.3015009448152,380.5684910531121,378.8746385396731,387.7137102101375,389.8344520153465,391.77443564505165,,,,395.75763593373574,382.34577369621087,364.03862075460097,348.47712789218804,318.7484752383739,301.1078777774289,284.8758360930806,275.9797403374764,259.33447045275585,250.80262742616048,245.00690616146306
20,1995-01-02 14:47:07+00:00,388.36487113512874,371.52092801428233,368.8023119018417,385.4757063113285,394.36347537636925,396.7072189746762,395.29014807854344,,,,,,,,,396.29529793613546,397.6792479285699,386.9274880299978,374.28891598878516,352.7070178445934,331.8613458671007,318.97722259885757,312.67260950656765,300.90343754209425,291.35906693202435
21,1996-02-22 14:40:00+00:00,,,375.4679851836933,,,370.33199477930407,375.1058227875536,377.33454193927264,385.34410349472705,379.08145236127234,,,,,377.8865960532398,380.1166589889997,371.04960038929056,359.9693132076629,354.2804403253557,345.2166338320001,330.17733463887384,319.7060545330813,319.2390985453113,304.28001136966645,294.1299451164792
22,1996-03-25 14:42:06+00:00,,,,,,397.64379014172414,383.430847843605,383.09171301719005,381.2460690614718,388.3077017752985,389.8057922610129,,396.2289200272906,394.8427140862041,387.5445967323071,386.93561183693663,384.98532464201026,370.57189470031847,,,,,,,
23,1996-04-10 14:43:06+00:00,,,,,,,,,,,,,,,,400.02495529053544,394.38974895971455,386.7719433259449,372.50205963546125,353.17581730039285,337.071315218496,325.8650029222819,318.6586515112115,309.9418619293606,300.65844290094583
24,1996-04-26 14:44:04+00:00,,,,,,,,,,,,,,,396.882281360585,394.43014153740575,393.51983539063013,384.0594942677278,374.4565538399046,359.45746587877505,342.09134655258674,333.46527845530045,322.13905008907545,316.1483402818437,295.098356718153
25,1996-05-12 14:45:00+00:00,,368.868217480108,376.3848865344004,392.4525714890426,398.6835762828466,,,,,,,,,,393.6296195617679,389.79691040334717,384.4687700816507,379.96544186231074,370.114155755302,350.58944764278044,335.0279651606962,319.6695979761746,314.6250939707053,311.219276457173,295.417603302665
26,1996-09-01 14:51:02+00:00,,,,,,,364.12741102982153,365.0037833898882,370.64955708137165,372.92100852328207,379.45172492299974,389.24760454884796,392.7731093359871,381.1307188384552,366.4576151659338,360.43290960737266,352.4297084456589,347.3192178264121,333.173005170096,325.8362077442621,311.48205582643175,301.53735639294797,297.98590423388396,292.37188137400784,282.7585493759044
27,1996-10-03 14:52:47+00:00,,324.2011978900567,,,,,368.6925304420035,376.65624715560955,381.74833620263996,379.8114586400325,,,,,,353.8246440850985,359.31270495067963,352.275072653027,339.7851524522506,325.8270528752299,309.14525897366684,301.6933855959948,297.07467854565385,298.1464585108161,289.1972001520014
28,1996-12-22 14:56:38+00:00,369.0629131958679,358.691267150524,363.30567163700255,378.3372585744058,389.0623340096487,388.0811559850896,390.9255743463358,,,,,,,,,,,,,,,,,,
