,dates,per0041-0000,per0041-0001,per0041-0002,per0041-0003,per0041-0004,per0041-0005,per0041-0006,per0041-0007,per0041-0008,per0041-0009,per0041-0010,per0041-0011,per0041-0012,per0041-0013,per0041-0014,per0041-0015,per0041-0016,per0041-0017,per0041-0018,per0041-0019,per0041-0020,per0041-0021,per0041-0022,per0041-0023,per0041-0024
0,1985-03-27 15:04:27+00:00,,,,,,,,,,,,,,,,399.35159846270005,386.53705408587626,,,,,,,,
1,1985-10-05 15:03:08+00:00,382.2633575290095,367.38166497012725,355.77592546952707,348.57862939096566,353.31630241179187,354.49862529699027,357.8174398385209,358.9872269495431,361.3122898628968,367.4298055583297,,,,,391.612373588605,376.19354792680264,358.98331307908313,330.08381227160856,309.32267357631474,287.8039887484002,267.71153135101696,252.75731402182942,248.45413636943258,242.97450956218592,241.1365187890902
2,1985-12-08 15:02:09+00:00,383.75290608073567,375.25991776804375,356.8167027646766,354.65412250792656,354.1238157923972,349.52383733591086,352.66735332725875,356.6473190516712,362.7776126773512,375.9530436950175,388.6038948112688,,,,,393.21210414314754,379.10420816806845,351.805799266302,316.87738782033927,291.3446738180988,269.09136258431084,261.8724626646397,255.5342463693001,249.8608377201096,246.5746207724452
3,1986-05-17 14:58:41+00:00,,,,,,403.7139082355508,391.71889692687313,378.83831170399196,381.8111121716527,396.2503655481796,398.6337499530892,,,,395.7548797644247,390.1244938227427,391.6747168114458,388.1658760138709,369.034867186068,350.1465267618296,333.70151355309287,315.81914868961843,302.1578754013246,294.55209325706454,282.5512958747484
4,1986-11-09 14:52:45+00:00,352.0037481473841,359.29976904251055,365.419978617981,373.42031990441666,388.11708179634434,378.380959312621,387.29889966277386,393.7495107931444,395.83713257469435,399.52861574751876,401.08934630869834,,394.680723866412,382.23783578085676,372.301470089662,360.4559756548428,350.7750484709522,,330.15785943063884,313.7880973046898,307.6113481647276,296.8946716344883,302.7680598844042,298.3297383014457,290.352316777748
5,1986-12-11 14:52:44+00:00,,,,,,,,,,,,,,,,393.83206023408616,384.79718499279886,377.69239510939656,359.30355789175684,346.70039398449103,340.17155035335986,329.2688103444005,329.0328294087702,327.36868176491333,320.7692466020616
6,1989-12-19 14:57:25+00:00,383.7597260908519,373.28876783130056,364.17046438569037,366.1158430068344,379.39982839494434,382.595804137052,379.2503003564087,382.0655383866953,386.88381152168165,396.5111768580962,394.9821876462993,,,,397.73466346568114,389.36725711067106,385.70103185759507,366.504931145522,345.0462226064847,323.28274128274757,309.78689977272813,294.0736908916012,283.40355685678196,278.0102804236987,265.71585470909923
7,1990-01-20 14:56:25+00:00,384.14589266086466,382.64325163673936,374.2669347425627,376.94700731965264,384.82737267410664,386.6143465118621,389.05770676218617,385.10805664158454,392.826565945796,,,,,,,393.04971626648006,395.47076266928207,383.40194302797494,355.78922821181436,336.8535697611685,321.410011035592,301.67143858671153,293.45699570134536,282.11294725734786,268.2848405990677
8,1990-02-21 14:55:23+00:00,,382.3302119090644,380.14146981615164,383.1565564749118,391.7658206601371,392.30608471617336,388.11772795681605,,,,,,,,389.2353341376508,378.68649786671835,382.177288450441,364.41649205906555,346.05786877102514,331.89478506224896,324.23808735535306,314.9612156220295,305.24553155410956,296.6460397849583,271.86638653576887
9,1991-03-12 14:55:24+00:00,,,,,,,,,,,,,,,386.7285246431802,380.8997996792195,373.9378829555183,357.6485366550092,344.2014501000136,326.42969771384884,305.1602729931909,299.6079801836969,292.2553553486999,286.9741513175179,277.0815024867681
10,1991-03-28 14:55:37+00:00,,,,,,,,,,,,,,,387.2705731107994,379.216847527803,370.7955832088981,360.14940636143547,341.5601543254042,330.4658960809488,310.2024509038075,295.14009696929963,292.7189210314949,286.28030579352475,275.17368644854963
11,1991-04-13 14:55:59+00:00,,,,,,,,,,,,,,,391.01377451192826,382.4559115138968,366.6617911122484,357.2234772555264,339.03425877755694,332.10438961633093,316.65355932442884,307.9257998366929,305.3259846084399,299.2452466791634,291.02783474768785
12,1991-04-29 14:56:14+00:00,,,,,,,,,,,,,,,388.33137259369323,371.97407980061314,365.4867866570149,358.87838519047557,335.539543344053,318.6174657254638,312.6693742106332,304.2745133090517,302.3675189675759,300.40304888197335,290.91768027955936
13,1991-05-31 14:56:45+00:00,,,,,,,,,,,,,,,388.64633627164636,370.72564878427016,353.1101792845825,337.5812059841475,321.7325647716125,300.89396401527534,293.7717117521087,283.97957701481914,281.0160217080229,270.4637956039449,265.42496906109585
14,1991-06-16 14:56:55+00:00,,401.203461079447,392.2317994042728,390.45334870256704,386.2981984261157,391.12010042928057,382.1928597841914,383.71933082250484,394.04628185520943,,,,,400.0941818417964,384.9667760223761,362.09947571363625,349.73586115892385,338.56405693889764,316.28328207212775,304.8451260519259,294.2978046944053,292.8973423615742,291.00589759744423,281.1057967879636,271.871053298575
15,1993-05-20 14:56:34+00:00,,,,385.27897599226986,,389.66211851597893,376.6994351938202,369.3817209274257,363.40901391109463,371.80645196192916,375.9460874114601,372.8107440946422,371.0760246329276,361.9458751705484,356.3124294313705,343.0841003461152,333.10483847840516,321.1047112808535,297.6038155773614,285.20098741057325,284.02072717686485,277.6762192186302,266.37190021955615,262.4031017514523,257.5426746205151
16,1993-10-11 14:56:18+00:00,383.5466893578779,372.8684262703711,372.3114326100078,376.16894041084805,385.80488287776404,383.05710562913384,382.3896885036024,385.44640198131293,388.00300173067455,397.74209160203907,,,400.10282120630444,395.52544751566984,383.3708576711881,374.66085771040605,357.5121450572509,348.1029960466033,330.69532033361037,306.28162286728985,288.7807669207186,269.5658126164422,267.10157149332764,259.13961351068787,252.493112099536
17,1993-12-30 14:55:42+00:00,,,,,,,,,,,,,,,387.4275624805749,384.3240684275113,372.0421528250172,343.5781669541961,319.3199636492733,292.16459155261015,288.5153609972722,271.72476787593945,267.205466919496,266.7152491127081,262.01538400466126
18,1994-06-08 14:53:09+00:00,,,,,,,,,,,,,,,,386.7039095429391,376.47100088047193,366.19146645725914,342.9026088628446,317.7739335694597,297.8944288519962,283.7173205709391,275.11587681806196,272.7862846225679,266.12203745082235
19,1994-07-10 14:52:21+00:00,387.6820780307097,375.5758375036003,366.38173617272906,369.67815447366985,371.76533645451747,367.4950218224652,375.3614720038996,374.4114793546338,382.03332579281476,382.8917599497299,386.9679565227017,,,,391.8523716468264,377.5392945738609,358.8316017053885,342.7967434748653,312.5000523793189,294.1651857118122,277.9331440274639,269.03704827185976,252.3917783871392,243.85993536054383,238.0642140958464
20,1995-01-02 14:47:07+00:00,375.43199301548407,358.58804989463766,356.7932107907431,379.0092672515062,383.855511904158,383.77434085503154,381.2795301155951,,,,,,,,,383.3624198164908,383.66862996562156,371.6431775249632,357.47617443324714,334.0261938939956,313.18052191650287,300.29639864825975,293.99178555596984,282.22261359149644,272.67824298142654
21,1996-02-22 14:40:00+00:00,,,374.42299764507106,,,369.2066235838647,373.88667065916104,376.2895544006504,384.0141193546624,377.4559161900822,,,,,376.9722319569454,378.99128779356033,369.830448260898,358.6393290675982,352.8174577712846,343.59109766080996,328.5517984676837,318.08051836189117,317.61356237412116,302.6544751984763,292.504408945289
22,1996-03-25 14:42:06+00:00,,,,,,402.50543219649757,388.6976267362762,387.60609492519393,386.99164603529493,395.33007363219343,394.66743431578635,,400.7433019352945,400.1094929788753,391.4946809018105,391.79725389171006,390.25210353468145,376.3174716741416,,,,,,,
23,1996-04-10 14:43:06+00:00,,,,,,,,,,,,,,,,407.2415648858673,402.20774268799073,395.30066375679166,381.8836521093927,363.59980893809444,347.4953068561976,336.2889945599835,329.08264314891306,320.3658535670622,311.0824345386474
24,1996-04-26 14:44:04+00:00,,,,,,,,,,,,,,,400.6887976726249,399.11508469068565,398.59519047335,389.5962452670586,380.5469799391684,366.2246059890682,348.8584866628799,340.2324185655936,328.9061901993686,322.9154803921368,301.86549682844617
