,dates,jap0043-0000,jap0043-0001,jap0043-0002,jap0043-0003,jap0043-0004
0,1984-04-17 00:47:11+00:00,,,,,
1,1984-06-04 00:48:07+00:00,,,,,
2,1984-06-20 00:48:23+00:00,,,,,
3,1984-08-07 00:49:31+00:00,204.40941052102158,148.99921585102558,148.45106820011304,153.82269260792614,149.24144725493662
4,1984-10-10 00:50:07+00:00,201.494743558068,142.27832684220698,139.20959430602585,146.1095234305593,144.9983907084969
5,1985-01-14 00:50:21+00:00,,,,,
6,1985-09-11 00:49:21+00:00,202.767919720512,141.78737611225287,142.01760658831046,147.84594044289526,145.70623332296532
7,1985-10-29 00:48:48+00:00,218.12214255818327,154.30335918307327,152.57968515027997,157.98507002793758,154.28319044699748
8,1986-06-10 00:43:56+00:00,169.70218535299483,136.34742399219363,134.2310726006615,142.89463551773665,134.17745073048422
9,1986-06-26 00:43:25+00:00,202.88196734203922,139.64367038836335,138.97153854598005,144.12856972275085,140.3499535834507
10,1986-08-13 00:41:45+00:00,226.70479394304039,146.7432045927719,141.9267243250897,146.35782996007586,139.537384021836
11,1987-02-05 00:40:24+00:00,232.6606364160095,150.22315204222488,128.92197919025477,146.6690053106727,157.29766265098866
12,1987-03-25 00:42:14+00:00,234.1881295510449,158.3951976623349,143.53335390239224,148.8086638145695,150.05750164748613
13,1987-05-28 00:44:09+00:00,,142.44881176224123,134.163969652575,142.2468997675493,133.00945860140266
14,1987-12-22 00:48:40+00:00,261.19983501032254,126.39198349968959,115.87083201338416,152.71418828389957,165.9938358992144
15,1988-02-24 00:49:44+00:00,,101.1883497665463,,,143.27895883330942
16,1988-08-02 00:50:45+00:00,188.2815005261769,141.32472108645834,142.37092444038754,151.22709945469913,148.9522247275235
17,1988-10-05 00:50:39+00:00,204.02173906409968,150.59830479342682,148.40524868543397,153.09908700373097,147.31830377079993
18,1988-10-21 00:50:33+00:00,219.39908388738246,157.84509536961409,158.73441621379544,155.64287912378515,155.06160847693013
19,1988-11-22 00:50:37+00:00,221.56304533735843,160.08737129939865,153.61690936951388,148.77146084041084,150.78576527209384
20,1989-02-10 00:50:00+00:00,219.36383585544337,124.46297645218553,114.37578277931966,150.00410805839442,151.4885504321198
21,1989-03-30 00:48:59+00:00,190.90136353612212,139.8481232649708,138.95767370711775,137.2045514422919,134.41756602447754
22,1989-05-01 00:48:48+00:00,,139.27544747134513,140.79322293933947,140.38323517391484,133.2732490193601
23,1990-02-13 00:41:35+00:00,,,110.31561654578887,124.24038023424666,110.67642117723126
24,1990-03-17 00:40:31+00:00,203.03578303431905,162.28238189343722,157.40646675032806,158.49735036801437,151.2999958597596
25,1990-04-02 00:40:03+00:00,206.62873290664893,145.12331509425994,140.38689055320899,141.3926320687754,135.7055498674095
26,1990-06-05 00:40:12+00:00,186.5604969890581,137.85836377391283,137.0796115178954,138.33677323783996,132.64240467468176
27,1990-07-23 00:40:05+00:00,183.08050376667066,145.0897313747468,134.5010250608268,143.48589379582538,140.41329837259642
28,1990-08-08 00:40:00+00:00,184.9645221476764,139.23420720567762,138.2890816649652,143.5000344424689,134.7865966733373
29,1990-10-11 00:39:37+00:00,205.14305708330846,154.83487037316755,156.76608465830904,163.00152924997684,156.74977306306477
30,1990-10-27 00:39:31+00:00,,,,,
31,1991-01-15 00:40:16+00:00,,,185.80304752111869,,
32,1991-03-04 00:41:08+00:00,201.12523415160464,149.16088772702912,125.3817600907921,144.57267667909122,143.73687655825265
33,1991-05-07 00:42:20+00:00,190.3180641859458,144.50499411955767,142.0544909155959,142.0301297921256,141.32873752597408
34,1991-05-23 00:42:35+00:00,190.37221209240334,143.3644258676403,140.57340036163635,137.820251726062,139.73145409381277
35,1991-06-08 00:42:48+00:00,205.68065791000566,139.19038228579439,141.4463374955552,145.6094722351507,142.96980848374395
36,1991-08-27 00:43:40+00:00,200.4926788337811,145.0473113321428,142.79852239711653,141.46797564194958,141.27741387639904
37,1991-09-12 00:43:52+00:00,203.7746026829383,129.45627606866265,126.6513802601891,144.99235891851666,140.1215044233724
38,1991-11-15 00:44:12+00:00,221.93727816426969,144.72471623420267,144.14545890495395,150.73861687353647,154.56361261887682
39,1991-12-01 00:44:26+00:00,193.52821951274262,129.33225150332498,132.8634813442056,143.933820465159,144.6886628045436
40,1992-01-02 00:44:17+00:00,242.63054485522605,160.5097676497045,133.16822480767257,154.0081990842384,166.56294510434083
41,1992-03-22 00:44:11+00:00,200.9747705388134,138.53007380876187,138.21196885513976,143.09139030820137,140.56655522785425
42,1992-04-23 00:43:53+00:00,174.24538820929942,125.63843642133165,132.69697794908166,146.12809655009417,143.8769284785061
43,1992-05-09 00:43:45+00:00,190.8824022412709,123.11010232894412,129.76732069555985,128.72826779422135,129.28962462723163
44,1992-05-25 00:43:36+00:00,,,,,
45,1992-06-26 00:43:15+00:00,189.6354610680456,132.67118628686504,137.74136976996706,144.7471117201223,138.69798670595458
46,1992-08-29 00:42:22+00:00,169.24438684260744,129.4527645429037,130.98257638048767,137.72268904158938,131.6365539478607
47,1992-09-30 00:41:47+00:00,,,,,
48,1992-10-16 00:41:30+00:00,204.3998100913565,147.54238663760177,148.28687319263577,142.07017341526046,140.47305995714927
49,1992-12-19 00:41:21+00:00,,,,,
50,1993-01-20 00:41:42+00:00,189.99640106019763,,187.42395521339589,,
51,1993-02-05 00:41:53+00:00,,,,,
52,1993-03-09 00:42:09+00:00,,,,,
53,1993-03-25 00:42:10+00:00,201.26792366628948,147.92325968935097,138.0517344345186,142.27828499722844,136.45075802576972
54,1993-04-10 00:42:18+00:00,,140.9293889221006,134.64943166390628,140.62934244589977,131.30092539702733
55,1993-04-26 00:42:27+00:00,186.45234344647142,143.83407316936345,142.24400331625304,144.95225045557325,138.28759815134626
56,1993-05-28 00:42:32+00:00,175.32811009423992,139.6030201953874,138.87923839936946,143.72209959348322,132.51076181340585
57,1993-06-29 00:42:26+00:00,205.14177418288224,142.73907787459768,141.64539124202358,145.74014194913207,145.0687961983573
58,1993-10-19 00:42:10+00:00,220.77248765851053,150.07864696620157,145.62093100214477,151.55320728283587,145.8112248391164
59,1993-11-04 00:42:05+00:00,220.3000908314127,158.7247064777851,153.6484280658987,154.1699417690076,151.2138537377544
60,1994-01-23 00:41:17+00:00,,,,,
61,1994-02-08 00:41:09+00:00,199.4575249208988,,,,
62,1994-04-13 00:40:07+00:00,148.7023120262599,141.31238880237868,132.53055847903613,135.08298839065847,131.692423592639
63,1994-05-31 00:39:15+00:00,189.48646852695174,143.8543036413037,143.36171566896388,147.38683572059975,143.08544714024993
64,1994-06-16 00:38:55+00:00,205.8263267330641,146.37816486997892,147.5632150620557,147.91790604169265,139.03437093818644
65,1994-07-18 00:38:06+00:00,205.70345522790672,143.06767291513535,146.70552048212346,141.42426490956322,134.0200549476673
66,1994-11-07 00:34:54+00:00,204.72805503083285,164.60309506305782,154.1616063898352,147.63356242557913,144.14278441081572
67,1994-11-23 00:34:20+00:00,221.69779903540777,155.13216472795898,149.88044619952313,153.70382224633354,151.2508307557296
68,1995-01-26 00:32:11+00:00,223.4481325108359,156.6118966339717,152.37740531954677,159.88882432837846,158.0056648441649
69,1995-02-11 00:31:32+00:00,,,,,
70,1995-03-15 00:30:16+00:00,189.27889885326243,148.69535442393916,140.53349604696334,144.87977525873535,136.42292319056625
71,1995-05-18 00:27:30+00:00,185.33786319516037,150.05603368271068,144.13338561798037,146.69581185549643,141.04501021076283
72,1995-07-21 00:24:35+00:00,205.8109823649027,151.70177505427992,154.03990657324385,156.44579481841387,156.65314215781322
73,1995-09-23 00:21:34+00:00,202.31781778337728,145.85212026035518,144.47437963121942,149.96402625965902,147.3421038601279
74,1995-12-12 00:20:50+00:00,205.83151161635388,169.2203984314903,161.04740943713307,159.3888786858405,156.71107912231005
75,1996-05-04 00:30:27+00:00,199.4867898084197,153.96930825888188,145.12041610446173,148.99161068231786,146.20975540622152
76,1996-06-05 00:32:16+00:00,186.75325125370074,143.17912400509525,146.16654106875671,150.49015766654495,144.57609667971718
77,1996-10-27 00:39:54+00:00,,,,,
78,1997-01-31 00:44:24+00:00,,,,,
79,1997-07-26 00:50:51+00:00,191.44994719213443,154.68773154005498,155.4420120181771,153.09013231086288,146.0858306029386
80,1997-12-17 00:54:49+00:00,,,,,
81,1998-02-19 00:56:13+00:00,,,,,
82,1998-11-18 00:59:03+00:00,,156.30295369027834,158.74659885801054,154.3805636451452,158.84381563770688
83,1998-12-20 00:59:01+00:00,,,,,
84,1999-01-05 00:59:05+00:00,235.82016709868884,132.9565524182586,120.69887059234249,155.97830396407355,158.94779483892765
85,1999-01-21 00:59:02+00:00,,,,,
86,1999-02-06 00:59:10+00:00,197.9065527131476,207.22731511470275,,152.86698997280672,146.65644454506528
87,1999-02-22 00:59:16+00:00,236.9258988501689,183.6394102354215,,,162.4162674630173
88,1999-08-09 01:12:55+00:00,209.58351854764538,149.72353456655753,147.40068169425368,151.80392990171015,147.9107013654487
89,1999-09-02 00:57:11+00:00,206.11889577751177,158.28227858179392,144.89556010155636,149.1597500760819,152.46264690473348
90,1999-09-18 00:56:41+00:00,233.41875418550282,162.2243509986282,171.43326669477148,157.29073003561797,153.65510469739675
91,1999-10-12 01:13:02+00:00,206.0304534508797,149.63600237354098,149.00630658649908,153.52379241015478,146.96229302233843
92,1999-10-20 00:56:34+00:00,220.41224542932787,148.84881805827342,145.95414337474412,151.28164051917383,144.57594268181813
93,1999-11-05 00:56:05+00:00,219.09602327795716,164.71639744457292,165.81009027627553,163.76806493006708,164.35860946624254
94,1999-11-13 01:12:54+00:00,214.37750255800032,154.73663901822596,156.13191804088854,153.46261649880717,148.97233760376682
95,1999-11-29 01:12:47+00:00,,,,,
96,1999-12-07 00:55:08+00:00,,139.16227458810351,187.9865433721561,,
97,2000-01-16 01:12:49+00:00,233.87697663261713,127.28693255133784,,159.3939519684345,174.59003594054522
98,2000-01-24 00:54:38+00:00,189.3206978571878,121.55871776026393,,129.66568598880104,147.04529289102663
99,2000-02-09 00:54:07+00:00,,,,,
100,2000-06-16 00:56:23+00:00,199.9717581520661,154.7418353380298,153.3128889699184,155.89562497913866,153.9326156682704
101,2000-07-02 00:56:46+00:00,182.02681973317502,145.86810696000592,141.50035766637438,142.17996069343212,138.00976156236413
102,2000-07-10 01:11:32+00:00,205.01344185228143,153.99489240635543,154.39592968297174,155.7251671286865,148.37472301049166
103,2000-08-03 00:57:15+00:00,200.1218609847542,153.85494655368655,154.94326135664573,150.69006417759928,140.4754220542656
104,2000-08-19 00:57:42+00:00,202.235032898688,146.46717431794454,145.89046784812442,149.79565277426218,144.05942189323036
105,2000-09-04 00:58:05+00:00,204.57139646294786,156.33419323108512,154.98419189995252,161.41686040443855,158.02040850238464
106,2000-09-12 01:10:40+00:00,195.4666099025654,146.954859269985,144.43981338225007,149.64692652142037,145.71945551833306
107,2000-09-20 00:58:15+00:00,221.0325420217571,151.54551668434627,150.47657858744088,156.87233517285625,158.1728866601311
108,2000-10-06 00:58:29+00:00,221.43844366855927,155.20460467321814,155.0191103998339,160.32407624282214,155.02637749739907
109,2000-10-22 00:58:40+00:00,205.50787664361152,157.71804551524025,160.72735058420244,162.67145557008266,156.87759669686545
110,2000-12-09 00:59:17+00:00,205.69388601087195,118.65830104088838,,,161.26363216892628
111,2000-12-25 00:59:41+00:00,199.6056082157814,,,,138.449721925511
112,2001-01-02 01:10:24+00:00,233.00251285747922,162.9686239576933,154.4128537086197,156.19627731383486,168.0160611307645
113,2001-02-27 01:00:08+00:00,,,,,
114,2001-03-23 01:10:12+00:00,191.989431952441,152.3198662093099,137.644813182911,145.69198063044945,137.9131374291445
115,2001-04-16 00:59:59+00:00,205.97118223773026,160.57288825596322,161.517517652298,155.8994529890724,146.26437599285367
116,2001-04-24 01:10:05+00:00,198.62910854845197,159.49336232854623,157.30927928317715,153.7899252855888,142.0444362135566
117,2001-05-18 01:00:10+00:00,,151.32397794063732,141.24968667706804,143.5982566668883,138.26194890836234
118,2001-09-23 01:00:04+00:00,204.99118068887216,158.4370545371885,157.7104799075207,159.906819792468,158.6126967003713
119,2001-10-17 01:08:16+00:00,210.55984310488154,152.0287832417604,144.01308522019104,155.04759562828355,154.68837853546705
120,2001-10-25 00:59:49+00:00,,,,,
121,2002-01-05 01:08:41+00:00,236.8423078419756,136.25241699113982,118.88343794917012,128.21568022331851,156.82075440033213
122,2002-02-06 01:08:52+00:00,218.76584971592047,165.4385254387437,168.54333491094823,163.56854164144121,154.67739763527882
123,2002-03-18 00:58:06+00:00,202.05523285260574,162.90908185640657,149.56729649261356,162.0238464039736,137.29431051121702
124,2002-04-11 01:08:50+00:00,,127.51026729398167,143.28945913253696,146.50876203769405,141.18664460156123
125,2002-04-27 01:08:49+00:00,193.60346596942642,148.02386744744572,138.3989541323639,150.17940172955804,137.52379249241457
126,2002-05-29 01:08:37+00:00,202.34889747405185,148.88321040259444,143.5685291156392,152.0327325911509,140.4783590913183
127,2002-08-17 01:08:10+00:00,199.1804293926725,142.803728135954,145.49083185762342,152.91420821150518,139.51616802563794
128,2002-09-10 00:54:04+00:00,202.32328897788537,140.13849179615113,139.03867556856756,145.42558793181846,141.5533242966258
129,2002-09-26 00:53:36+00:00,203.44538547925148,154.87640632757896,151.7878808752476,156.3884679153571,153.15233782992456
130,2002-10-20 01:07:47+00:00,216.69873720685396,157.48161864272598,160.44372842761305,157.07193807861998,155.7429868382309
131,2002-10-28 00:52:38+00:00,191.5272166962723,144.63425590721153,137.88912050908192,125.61113563357533,125.54207528897906
