,dates,mex0569-0000,mex0569-0001,mex0569-0002,mex0569-0003,mex0569-0004,mex0569-0005,mex0569-0006,mex0569-0007,mex0569-0008,mex0569-0009,mex0569-0010,mex0569-0011,mex0569-0012,mex0569-0013,mex0569-0014,mex0569-0015,mex0569-0016,mex0569-0017,mex0569-0018,mex0569-0019,mex0569-0020,mex0569-0021,mex0569-0022,mex0569-0023,mex0569-0024,mex0569-0025,mex0569-0026,mex0569-0027,mex0569-0028,mex0569-0029,mex0569-0030,mex0569-0031,mex0569-0032,mex0569-0033,mex0569-0034,mex0569-0035,mex0569-0036,mex0569-0037,mex0569-0038
0,1984-04-13 17:44:20+00:00,205.10155797316628,204.41248067845407,199.1969028450815,190.67571214941458,191.16984546177915,185.94353347491938,183.1506321640053,184.4504061667636,186.9541124870469,190.4192952470012,187.04836650817242,187.5025040596603,188.6192921019364,188.1961554158072,186.14073189390098,184.12530637400968,180.29356647517915,179.0591623248321,183.67214169308687,182.44122491940118,181.0765858966626,188.15650887181317,187.7078689794896,189.79374230935073,183.3875727969754,183.19990110006617,188.46359135864122,180.7403971915912,177.87730425844205,179.64277082751755,186.3023505938925,185.9887896054348,179.90134790716093,177.08493443852572,189.1941247377138,193.35959973957213,187.79196094803282,183.6252641570612,180.64860885121007
1,1984-10-22 17:47:12+00:00,209.68629142589543,209.01298473219512,201.78394674212333,194.42644242604752,197.35698156249828,192.92480444898789,193.4077268999481,193.3949391802169,190.3260749531761,186.6077520773831,185.24524084075725,186.7829833574351,186.06573400931705,186.84606268668125,190.11041903784164,185.0250797636182,183.2408689169565,180.03967216157872,182.96484483562804,184.6236798730883,182.8976720849915,187.88340657744118,190.092923288814,193.10177882157484,192.14191358467951,197.3950728998492,200.24681816603467,196.92019517433903,190.91455913926526,187.52216849647135,191.35565595713703,187.63504477416765,183.7997619445475,185.83242672303845,194.47409724240805,196.9253217334932,194.5238939656978,191.48819477704927,186.1622737865702
2,1984-11-23 17:47:03+00:00,207.0692250835064,203.44109595859106,200.67741526501067,198.51056068610916,192.26215494294047,195.79250739916606,191.01116874537257,189.2680054848998,183.35079711255503,188.85184129761893,187.14370356336016,184.61761270626965,188.14668716393848,193.9022546615976,184.3958495222962,186.70994013313054,186.62460935154664,182.0382007758349,183.25122242224205,182.11033734620298,183.30695557252815,188.05985659672703,195.45248033211865,195.5321882790952,197.99654206282375,197.8039187893913,201.679243194748,198.12658641805558,193.83867422739465,189.29180180701408,186.60323926659777,188.99090368760224,185.58844023056005,190.12127858297848,197.20250577895874,206.16645282369174,202.2400823856947,198.89983900553355,194.57624954149594
3,1986-04-03 17:42:51+00:00,188.6291534198486,184.3483979757987,182.8511131672122,179.61982245013672,179.2326139803326,173.54247691635115,174.33689802565692,176.3946361174257,170.0953407545166,173.4943932470437,170.41970480174254,168.53443613962497,167.12807973509504,169.30756885622895,166.6463133834076,162.6098382729646,159.4541489827923,163.20169743718353,163.907768318818,164.2156161082495,166.39707544719232,170.1941026167041,165.49247374151065,167.12183147415445,167.4632502841834,167.8495901206705,168.17801284179532,173.90878506818515,183.9094475337978,172.89883568538903,178.16650736218614,169.25301977288103,165.3003124346926,162.33666853030692,170.8425144880017,177.31433462724027,170.75425849813442,174.29731376162738,172.59935732463714
4,1986-04-19 17:42:29+00:00,199.74518492165026,198.40531277062945,197.35148105882462,189.72792884566653,189.86397459697585,190.64938717705843,194.10890114463564,186.14614833580123,185.11816403741176,187.24308306860283,180.50890633375897,175.7446949118586,175.42768335960702,181.4968370228384,174.84952553356487,176.381030994927,171.8956322464623,171.17943468204578,174.28765707498667,171.15946992465518,174.88833438227036,179.943423665021,175.98726478361363,180.40785471312813,176.04977170539485,177.40777608963796,177.04209146981358,179.60657909383664,185.7026136867746,179.69082321673,181.41817660800916,172.22514172496173,169.03932190482647,163.69913869040204,176.44978631756643,182.10067761610097,173.97381737445411,178.75200177404983,176.24755009083876
5,1986-05-05 17:42:06+00:00,198.50026147948637,198.52732666497727,195.44148611634176,190.99375372010414,187.54821969586592,184.85949000834324,183.83108263603356,179.2767214774612,179.29306400064436,178.70979118519665,179.50871276737348,181.95822011423058,183.52089044053346,183.51272679081438,181.84227344688537,178.2068489543728,171.8788526622228,175.47393923783852,173.9236182649026,175.67156522038562,176.18946337996894,179.99617725876126,183.24099499912572,188.64842636244882,185.59281874089857,184.50254305410658,183.59985603937,177.8571797844571,179.96751518181978,179.45501391717573,186.86376987355715,178.11470642720224,173.21410117661077,174.6045988031218,179.52655678400743,182.12615945537283,176.2710131918184,180.88879202633737,174.65502099407902
6,1986-05-21 17:41:39+00:00,201.82326214915034,197.66945069917887,192.46184275737818,191.2111110230414,188.3182990320885,183.36821301036667,182.22661341022248,183.93652832671162,182.48781969934646,182.79482165514997,180.58234646397545,184.07656614931565,183.85954796115033,182.59524926575264,181.61453739568617,177.3652355273805,173.9153493558353,175.3603667837788,177.40838599773426,175.09142375425805,173.49098794041026,179.3864116071207,184.5180760981961,183.67570044001639,186.20831291544448,183.15560444731182,183.74963985473283,181.5073739359292,183.2819508122622,181.07058007314131,183.49787465289825,177.4830181676744,172.39740381612145,169.4973072420073,177.28036194039908,182.14446343476527,179.2093443789672,180.3734939563041,174.6814152406414
7,1986-09-10 17:37:51+00:00,208.64712980809526,207.86376892567245,201.26205428048758,198.21183414716063,201.85113917576322,195.62769874380785,192.79666372202053,192.50010529972164,187.8274596845612,186.0515483371316,191.91996714635107,189.83862420130276,190.3233754910148,191.55005355734644,192.68455881569076,190.48300741024468,182.31048965453158,185.33257927728155,187.25231300742146,187.4804239158747,187.09418096536845,189.99281815194135,199.5164441899866,194.93726474048438,194.3247223540112,198.49318262413928,198.61705927461946,195.73841736601005,192.87708989772872,196.24956492451312,197.25111197425903,191.83402623472054,189.30866628657765,191.98721892792153,200.00605764904773,205.39337180879826,199.21535889582887,198.95950429189776,191.49499683803427
8,1987-02-17 17:38:03+00:00,204.8486586977518,195.1769007953581,192.91728137595035,198.54364466437298,193.4349850500785,197.85073901995486,190.52413676195957,189.93767061421764,188.72015791955013,190.89209850505108,193.71511441540912,192.3084520260619,194.20602462994697,193.16257656582619,192.8919931069666,190.84170344819768,183.36956186291474,187.44682847327618,186.95071424982268,185.3865846838548,188.6358790053042,192.77687724132323,197.91374871487562,197.3898010928947,198.95291934513426,197.01056737604296,195.67184399601413,196.5351052256168,194.07806146401487,192.78178644497947,186.9473029530726,188.04279571133105,189.23349628382581,190.65911545095088,196.66226617465895,204.12376820921185,196.52909460305764,200.86133509052956,186.6421007649755
9,1987-04-06 17:39:49+00:00,196.34149172393228,193.76256287331054,189.78368829557868,191.5265571933849,193.81492494349797,191.89456775232492,184.43116275363107,184.87794196925594,185.322652354158,177.11728338116376,172.763896161571,176.2022884802393,171.50143819560898,175.43032688588602,176.23792743045337,170.07438479627922,166.99186904363597,168.34291128087418,170.73207219369206,169.63151994918553,173.28490816635767,176.40060407437258,175.20311107020453,179.34208432960529,178.01940015121036,181.4149941113472,184.518547687732,180.78940866157222,184.18678518019482,181.15705966692957,181.03411997912323,172.35113113089645,174.91962791351457,173.0894417495314,176.98341335729137,182.73521075256113,186.2809332114321,184.3778444438807,179.64892270693738
