dates,nzd0341-0000,nzd0341-0001,nzd0341-0002,nzd0341-0003,nzd0341-0004,nzd0341-0005,nzd0341-0006,nzd0341-0007,nzd0341-0008,nzd0341-0009,nzd0341-0010,nzd0341-0011,nzd0341-0012,nzd0341-0013,nzd0341-0014,nzd0341-0015,nzd0341-0016,nzd0341-0017,nzd0341-0018,nzd0341-0019,nzd0341-0020,nzd0341-0021,nzd0341-0022,nzd0341-0023,nzd0341-0024,nzd0341-0025,nzd0341-0026,nzd0341-0027,nzd0341-0028,nzd0341-0029,nzd0341-0030,nzd0341-0031,nzd0341-0032,nzd0341-0033,nzd0341-0034,nzd0341-0035,nzd0341-0036,nzd0341-0037,nzd0341-0038,nzd0341-0039,nzd0341-0040,nzd0341-0041,nzd0341-0042,nzd0341-0043,nzd0341-0044,satname
2000-07-29 21:51:50+00:00,349.18,362.38,354.29,375.80,360.39,329.63,349.73,347.88,351.00,357.09,368.36,383.55,391.90,382.03,363.88,349.06,337.30,326.02,318.91,316.65,321.60,323.67,322.98,322.15,321.48,325.63,332.07,338.38,343.28,340.32,336.66,337.25,337.18,319.75,310.33,304.12,308.76,328.37,340.36,350.02,349.95,343.63,343.19,352.59,357.83,L7
2000-08-14 21:52:08+00:00,347.13,360.25,352.62,371.81,360.36,328.64,346.71,346.76,350.09,353.48,364.13,379.05,387.02,377.22,360.98,346.32,334.36,323.84,316.05,314.05,318.36,320.76,320.28,320.92,321.70,326.74,331.31,336.11,340.44,339.66,336.79,336.54,332.52,316.79,308.85,304.50,310.78,331.21,340.87,351.14,349.68,340.70,341.66,351.98,357.01,L7
2000-09-15 21:51:13+00:00,346.57,358.83,352.22,369.80,359.15,328.57,344.63,345.87,349.61,350.43,356.99,375.83,385.57,374.82,358.91,345.34,332.15,320.93,314.13,312.98,316.33,318.26,317.06,319.79,322.20,327.14,331.31,336.68,341.98,341.11,335.12,334.63,329.30,312.80,306.99,304.02,311.71,332.33,341.47,349.62,347.53,340.39,342.21,351.02,354.03,L7
2000-10-26 21:45:10+00:00,345.81,358.95,352.10,370.42,358.40,328.02,344.63,346.18,351.29,351.64,358.50,374.10,382.61,372.12,356.57,342.37,330.24,321.11,315.62,314.21,316.62,317.10,317.57,320.84,326.38,330.66,330.68,335.18,340.58,343.13,337.59,336.03,327.13,312.21,306.14,305.66,313.13,330.97,341.04,350.40,349.04,341.92,343.20,350.79,352.83,L7
2000-12-04 21:51:22+00:00,343.33,356.93,350.83,368.94,357.33,327.96,343.12,346.30,353.89,346.56,349.88,368.66,375.95,366.09,353.44,339.93,326.50,317.00,310.84,308.79,311.09,315.47,319.70,322.51,327.91,330.36,328.46,332.68,341.66,345.07,339.33,335.79,324.62,310.25,304.15,306.21,316.36,337.44,345.43,351.94,347.66,339.16,341.57,349.52,350.71,L7
2001-01-05 21:51:28+00:00,345.26,356.97,352.24,370.92,359.32,327.63,346.56,349.11,356.93,349.84,353.10,370.14,377.56,368.57,356.12,339.82,328.33,319.20,314.67,313.59,315.42,318.25,323.49,326.08,330.23,330.96,331.43,336.74,345.38,348.80,342.06,338.11,327.21,313.68,308.38,309.02,319.47,340.06,348.47,353.78,348.98,342.22,344.20,351.74,352.40,L7
2001-04-27 21:51:07+00:00,352.66,361.28,362.20,380.76,362.77,324.15,353.95,359.18,367.60,361.92,359.06,377.10,390.08,378.84,364.61,344.37,338.25,331.81,332.93,330.90,330.42,329.27,338.95,340.20,338.86,334.54,342.93,349.45,360.42,358.67,350.15,341.91,333.59,325.22,317.39,317.55,326.43,338.01,348.55,359.15,355.95,359.29,356.36,357.49,351.48,L7
2001-05-13 21:50:33+00:00,348.15,355.58,355.41,374.50,360.55,329.03,350.54,354.28,362.30,358.77,357.45,372.31,381.64,372.47,359.71,339.07,329.99,324.14,325.30,323.34,324.26,325.43,332.19,333.46,333.82,331.87,339.11,345.33,355.53,355.31,346.08,337.35,328.45,319.94,313.63,314.48,323.05,332.31,344.44,353.34,349.46,352.45,352.16,351.04,347.78,L7
2001-05-22 21:44:42+00:00,347.02,354.44,352.71,371.11,361.50,327.98,346.41,352.71,358.07,355.26,355.99,369.19,376.36,368.35,353.53,331.32,324.40,321.46,323.08,323.01,323.42,323.63,329.60,330.61,331.64,330.35,335.76,341.81,352.11,353.46,343.87,334.74,326.75,318.00,312.48,314.58,322.41,330.10,341.06,348.80,346.99,347.99,348.42,349.27,347.96,L7
2001-05-29 21:50:49+00:00,347.02,354.44,352.71,371.11,361.50,327.98,346.41,352.71,358.07,355.26,355.99,365.90,376.36,368.35,353.53,331.32,324.40,321.46,323.08,323.01,323.42,323.63,326.29,325.72,327.59,327.97,332.06,338.47,349.14,350.17,340.43,329.48,322.65,314.12,308.95,310.50,316.93,327.43,338.65,348.80,346.99,347.99,348.42,349.27,347.96,L7
2001-06-14 21:50:14+00:00,350.80,354.06,351.81,369.56,363.81,330.79,347.27,352.87,358.78,357.56,362.98,367.49,376.15,369.46,353.37,327.20,321.57,320.79,324.63,327.64,328.11,323.89,323.67,323.11,325.49,328.18,331.54,337.31,346.59,350.69,340.15,329.67,321.89,312.69,308.75,311.39,316.17,326.89,338.74,348.41,347.02,346.63,349.53,351.26,353.29,L7
2001-07-25 21:44:06+00:00,349.43,353.01,348.85,365.82,362.00,332.51,341.78,348.50,353.32,353.57,359.82,364.62,372.46,364.79,347.09,323.21,315.65,316.92,320.31,322.72,323.69,321.13,319.16,318.24,321.76,326.91,328.01,332.55,341.28,346.83,336.09,324.68,318.63,307.15,303.55,308.85,310.39,320.61,330.07,341.58,343.04,342.06,344.79,343.82,346.89,L7
2001-09-18 21:49:29+00:00,348.02,353.51,349.07,366.15,360.81,332.06,343.40,348.75,355.76,354.94,360.58,366.32,372.25,368.31,348.26,324.85,316.31,317.08,322.00,320.28,320.25,318.12,318.81,319.40,324.14,328.92,329.53,333.46,340.65,345.97,336.58,326.50,318.45,306.45,303.97,307.79,310.43,319.40,329.30,341.32,344.07,340.94,342.72,342.86,345.18,L7
2002-03-06 21:43:47+00:00,345.89,351.53,349.85,367.54,354.70,326.61,341.35,339.94,350.73,351.51,361.06,369.60,369.89,360.30,338.07,324.17,314.46,315.29,317.85,303.84,312.45,312.05,315.78,319.02,326.78,336.19,335.64,338.76,340.84,344.97,341.17,333.13,317.37,302.25,306.55,301.48,310.67,312.11,324.69,340.25,348.19,336.47,334.42,339.02,338.32,L7
2002-05-09 21:43:40+00:00,345.84,352.20,351.53,367.95,351.23,322.23,328.07,329.36,339.32,341.61,356.75,365.10,361.24,342.27,322.56,309.73,309.04,312.37,308.64,303.88,315.44,317.89,316.28,315.94,319.69,330.38,331.76,341.89,350.49,351.22,341.05,329.56,319.15,304.61,295.81,290.23,299.61,298.17,314.41,328.35,336.34,341.42,337.53,341.53,337.47,L7
2002-06-17 21:49:33+00:00,348.15,354.58,350.97,365.11,349.02,320.29,330.17,334.68,343.57,349.92,360.52,367.16,370.20,346.07,326.63,315.58,314.26,315.30,309.87,307.44,315.33,317.90,316.15,317.47,322.34,330.50,333.17,342.92,350.18,351.56,340.08,332.33,325.29,306.75,297.68,295.01,301.13,306.97,317.11,330.00,332.83,330.91,332.17,333.56,334.26,L7
2002-07-19 21:49:21+00:00,349.57,356.88,353.24,369.37,353.73,322.86,338.57,340.16,353.15,354.44,363.76,371.49,375.09,352.86,335.31,322.15,319.21,317.27,312.49,312.36,321.02,321.51,320.03,317.47,322.34,330.50,333.17,342.92,350.18,351.56,340.08,332.33,325.29,306.75,297.68,295.01,301.13,312.28,318.46,331.61,332.03,330.22,332.14,336.51,336.77,L7
2002-08-20 21:48:46+00:00,349.08,356.73,352.51,369.64,353.37,323.43,340.50,340.71,353.21,352.09,361.72,370.92,374.28,355.14,337.90,322.58,315.19,315.46,312.18,312.22,318.82,319.36,318.36,315.35,319.98,327.56,330.31,339.42,347.53,350.43,341.20,332.39,324.67,308.65,303.44,298.22,303.10,314.36,320.46,330.89,330.24,328.61,329.31,332.00,334.00,L7
2002-09-05 21:48:38+00:00,351.02,363.83,353.08,372.47,356.37,325.23,344.94,346.77,356.92,357.61,366.69,374.40,379.86,360.72,343.60,323.52,317.58,317.66,314.43,315.51,318.23,319.69,319.34,316.19,320.78,325.61,335.63,345.31,350.15,351.80,342.00,336.16,326.12,310.48,304.72,301.31,304.71,314.94,322.00,330.45,331.68,327.59,329.03,330.37,333.85,L7
2002-09-14 21:42:42+00:00,349.70,361.95,354.21,373.44,357.22,326.02,343.78,346.42,357.46,357.90,366.97,374.69,381.30,362.52,344.10,322.58,317.65,318.27,315.18,315.48,318.83,320.82,321.08,317.88,321.10,324.64,334.21,343.42,349.19,351.08,343.49,336.81,327.37,314.38,306.59,303.44,305.65,314.50,322.79,330.47,330.90,325.29,327.18,329.71,333.74,L7
2002-10-16 21:42:36+00:00,350.02,361.96,354.61,373.34,356.45,325.86,342.61,346.39,357.74,358.22,366.20,375.09,382.06,363.77,345.18,323.71,316.55,317.50,315.20,315.01,318.95,320.28,320.98,318.76,321.72,328.49,336.12,344.76,349.42,351.01,342.61,333.84,324.72,313.57,305.83,303.53,304.08,312.03,320.90,329.91,330.03,324.34,325.70,328.47,332.64,L7
2002-10-23 21:48:27+00:00,351.46,363.01,356.33,374.73,357.47,327.01,343.99,347.96,359.91,360.26,368.44,378.06,384.96,367.14,347.93,326.08,317.96,318.61,316.68,316.52,320.39,322.36,323.14,322.26,325.59,332.17,339.98,347.28,351.28,352.30,343.56,333.86,325.59,315.95,308.08,305.60,306.59,312.44,321.55,331.00,330.46,325.60,326.36,328.68,333.24,L7
2002-12-26 21:48:59+00:00,351.78,363.77,356.08,375.47,360.43,330.06,348.66,350.89,365.06,363.05,370.85,382.40,391.60,375.62,357.06,332.35,320.50,320.56,319.96,318.22,322.03,323.23,324.11,322.61,325.21,332.09,341.75,347.75,350.31,351.24,343.49,332.68,325.79,319.16,311.34,309.69,308.52,314.05,323.63,331.46,328.51,323.08,323.72,327.42,333.42,L7
2003-01-11 21:49:02+00:00,350.77,362.93,354.74,374.50,360.68,330.93,349.93,351.89,366.02,364.38,371.59,382.89,393.22,379.11,361.85,337.14,325.17,323.51,321.80,319.79,322.64,323.32,323.71,322.96,325.37,331.58,340.52,346.31,349.22,349.99,341.56,331.72,324.10,319.08,311.34,309.69,308.52,314.05,323.63,331.46,328.51,323.08,323.72,327.42,333.42,L7
2003-01-27 21:49:33+00:00,350.23,362.99,354.65,374.15,360.83,330.98,347.66,352.28,363.87,364.97,372.05,382.77,393.20,380.82,363.37,339.09,326.24,324.79,322.65,319.22,321.55,323.05,323.34,323.37,325.11,331.68,339.49,346.22,349.60,350.17,340.79,330.77,323.61,317.80,310.95,309.54,309.21,311.87,323.07,329.52,328.27,322.84,322.85,324.51,331.47,L7
2003-03-16 21:49:46+00:00,349.15,361.36,355.14,373.71,362.22,333.08,349.37,352.97,366.10,367.57,372.24,384.81,395.24,387.16,370.75,346.53,332.80,326.52,325.00,322.11,323.90,323.44,323.19,324.63,326.04,333.77,338.83,345.19,350.57,350.31,338.36,327.49,321.99,315.59,310.60,311.55,312.97,311.13,321.63,329.29,327.18,323.50,325.06,328.06,332.36,L7
2003-05-03 21:49:49+00:00,347.75,359.39,352.96,371.10,365.54,335.12,351.54,352.59,364.87,366.28,370.92,381.09,392.43,386.39,371.25,345.84,335.80,327.19,323.16,323.67,323.62,322.17,320.25,320.34,321.46,328.23,331.98,341.02,350.97,349.30,335.72,328.47,321.61,312.92,308.87,312.72,317.97,317.90,326.70,329.68,326.63,323.15,328.73,330.38,333.02,L7
2003-07-23 21:31:26+00:00,350.61,360.81,358.59,375.66,367.23,333.90,349.58,349.19,359.80,364.19,370.33,378.52,384.19,376.02,360.88,335.04,327.89,320.11,317.31,321.38,322.25,322.94,321.21,320.12,321.80,330.32,330.86,341.78,354.29,352.27,339.81,329.35,323.93,312.81,311.37,313.26,319.27,319.37,325.47,328.89,328.19,326.40,331.80,330.38,331.77,L5
2003-07-30 21:37:21+00:00,352.30,359.47,356.64,374.34,363.31,332.68,348.06,344.11,355.77,360.75,368.33,376.77,384.12,370.68,356.36,328.40,321.63,314.84,314.26,319.52,318.93,318.89,317.87,318.47,321.38,329.28,331.01,341.32,354.14,353.64,340.90,330.88,322.70,313.36,310.48,312.68,316.67,320.63,325.24,331.96,327.37,326.06,333.27,331.54,331.48,L5
2003-08-08 21:31:43+00:00,352.30,355.09,355.89,374.34,363.31,332.68,348.06,344.11,355.77,360.75,368.33,376.77,384.12,370.68,356.36,328.40,321.63,314.84,314.26,319.52,318.93,318.89,317.87,318.47,321.38,329.28,331.01,341.32,350.20,355.03,344.54,330.88,323.72,312.13,312.39,312.07,314.52,317.27,325.24,331.96,327.37,326.06,333.27,331.54,331.48,L5
2003-08-15 21:37:36+00:00,349.46,353.54,353.51,371.28,360.66,332.20,345.55,342.60,354.33,360.70,368.49,378.00,386.14,370.68,353.34,327.70,319.24,311.98,312.55,316.47,317.74,316.79,316.67,316.49,321.06,328.86,331.35,340.70,349.24,354.04,343.38,329.56,322.07,311.69,310.88,312.98,315.49,318.31,324.67,332.67,327.70,324.82,331.30,328.80,329.13,L5
2003-08-24 21:32:00+00:00,348.33,354.94,352.38,370.84,360.46,333.40,346.41,342.78,353.72,359.99,368.07,376.63,387.18,374.51,355.02,328.73,319.50,311.72,310.78,313.33,315.30,316.14,315.35,315.58,318.83,327.62,332.13,341.83,347.86,354.16,344.89,330.52,321.85,312.47,312.68,313.17,317.44,322.51,328.81,335.96,328.80,325.73,331.75,329.38,329.05,L5
2003-09-24 21:48:50+00:00,349.79,354.68,351.80,368.86,359.12,332.43,345.28,342.07,351.85,358.42,367.82,377.21,388.35,375.92,354.10,328.09,318.09,311.20,307.63,309.27,311.77,314.10,313.65,314.96,319.39,327.41,331.70,344.22,348.80,354.81,345.05,329.83,321.66,314.69,312.78,313.22,318.24,324.85,330.08,338.19,328.27,326.14,331.70,327.77,328.12,L7
2003-10-18 21:39:00+00:00,348.73,353.71,350.51,368.65,361.43,332.90,347.49,345.21,354.57,360.17,366.68,374.51,385.31,372.90,353.03,329.87,318.47,311.90,308.66,310.55,311.90,314.67,315.41,316.61,320.91,327.46,331.98,343.87,349.16,355.43,345.89,332.28,325.60,317.86,314.92,315.97,321.63,328.31,332.69,338.49,328.91,326.50,331.52,328.06,328.71,L5
2003-11-19 21:39:26+00:00,347.85,354.13,350.39,370.73,362.46,332.90,347.97,345.25,353.95,359.51,365.80,373.77,383.75,372.14,355.22,334.22,321.32,314.34,310.62,310.29,311.83,312.35,314.26,316.13,320.43,326.02,330.58,341.95,348.91,357.68,350.88,338.56,331.16,321.96,316.34,315.57,321.63,329.59,334.24,338.92,330.73,330.50,334.78,331.43,331.32,L5
2003-11-28 21:33:21+00:00,348.80,355.27,352.25,371.88,362.66,333.42,348.76,346.17,355.47,360.23,364.75,371.74,383.36,372.29,355.40,335.61,322.35,314.75,310.94,310.76,312.71,313.49,314.67,316.56,320.94,327.04,331.48,342.37,349.98,358.29,351.89,339.92,331.92,322.73,316.51,316.32,322.13,330.89,335.05,340.09,331.87,331.58,335.31,332.49,332.66,L5
2003-12-14 21:33:26+00:00,350.41,356.53,354.24,372.80,363.60,334.01,348.85,348.04,357.04,361.93,365.07,371.57,384.16,373.65,356.17,337.62,323.25,315.16,312.60,312.20,314.48,315.65,316.30,318.48,322.58,328.83,332.67,343.38,350.72,359.64,353.15,342.03,333.62,324.14,317.02,317.06,323.86,332.46,337.03,341.43,333.86,333.12,337.23,333.47,335.04,L5
2003-12-30 21:33:36+00:00,350.18,355.75,354.39,372.74,363.00,332.32,348.05,347.92,357.28,361.07,363.25,371.38,384.38,373.40,355.75,337.54,322.84,314.40,312.55,311.87,314.62,316.52,317.74,319.57,323.21,328.93,332.97,343.99,352.28,360.76,353.66,342.93,333.42,324.69,317.10,317.68,324.54,333.32,337.88,342.51,334.98,334.21,338.16,333.89,335.35,L5
2004-01-22 21:39:28+00:00,348.22,355.28,353.76,372.36,363.53,333.16,348.82,348.66,356.62,359.00,359.62,368.70,382.87,372.82,354.29,336.73,322.27,314.40,312.11,311.71,314.70,316.62,316.81,318.57,322.12,327.49,332.68,343.73,352.43,362.73,355.39,345.15,334.66,325.57,318.04,318.39,325.54,334.37,338.28,342.82,335.01,334.49,339.60,336.05,337.05,L5
2004-02-16 21:33:48+00:00,347.61,355.78,354.29,372.74,365.12,332.82,348.93,349.81,356.63,354.36,357.25,364.87,378.00,370.31,352.40,335.37,322.13,314.58,311.66,311.55,313.93,317.07,316.85,318.67,322.01,327.36,332.78,343.96,354.98,364.15,357.16,350.15,338.68,329.56,319.97,320.30,329.64,339.74,340.87,342.80,335.40,336.19,341.34,339.07,340.32,L5
2004-02-23 21:40:02+00:00,346.33,353.40,354.35,372.70,365.10,331.12,347.83,351.05,357.38,352.10,350.71,361.93,375.40,367.27,349.81,333.41,320.56,313.52,313.25,313.25,315.71,317.81,318.16,319.45,324.25,327.37,332.16,343.20,355.65,363.24,354.86,350.35,339.96,329.93,319.83,321.76,329.53,338.06,337.28,339.90,334.60,335.52,340.62,338.67,342.22,L5
2004-03-19 21:33:59+00:00,346.72,353.34,354.17,372.47,364.94,331.02,348.32,351.47,358.30,352.98,350.94,362.29,374.53,366.01,349.68,332.19,320.45,313.57,312.78,313.38,315.23,317.62,318.56,319.85,324.18,327.87,332.74,343.64,355.22,362.79,354.74,349.05,339.20,330.27,319.38,321.28,329.16,336.55,336.35,339.95,335.36,337.07,342.07,339.58,342.30,L5
2004-04-03 21:49:54+00:00,346.71,354.17,354.20,373.78,365.44,330.99,348.02,352.34,359.08,353.32,349.61,362.16,373.03,363.95,348.43,331.57,320.21,313.80,314.48,316.48,317.84,319.23,320.03,320.68,325.47,329.83,334.90,344.92,355.75,363.52,354.70,348.58,339.90,330.15,319.90,321.59,328.85,335.48,336.91,341.43,337.86,340.19,343.29,340.82,343.16,L7
2004-04-20 21:34:43+00:00,346.58,354.34,355.53,374.20,363.68,329.83,345.73,350.54,357.77,351.89,348.47,362.87,372.99,363.65,347.88,329.88,319.44,313.40,313.90,316.00,318.36,319.20,319.42,320.67,324.70,330.18,334.78,344.64,354.80,362.54,353.73,346.65,336.14,326.65,317.73,319.09,325.40,331.37,334.25,340.67,337.95,340.22,343.85,341.89,343.21,L5
2004-06-06 21:50:08+00:00,344.91,352.01,353.94,372.29,361.86,326.33,343.32,350.24,356.90,349.39,344.94,362.93,372.20,362.92,345.50,325.70,316.10,310.08,312.99,315.34,317.41,320.16,319.87,320.25,325.14,330.18,335.50,345.46,352.82,360.84,350.45,342.84,332.57,322.83,317.01,319.03,324.58,328.24,330.15,339.74,336.78,337.77,342.28,340.46,342.74,L7
2004-06-22 21:49:40+00:00,342.11,349.93,351.62,370.28,359.35,324.30,340.56,345.20,348.68,337.95,340.41,361.87,369.58,360.38,343.54,321.87,313.43,308.40,310.41,313.37,315.55,317.14,317.91,317.75,323.28,328.17,334.66,344.71,350.82,358.56,347.31,339.17,328.89,318.95,315.31,316.92,320.98,324.75,325.84,338.19,335.15,336.81,341.02,340.19,340.64,L7
2004-06-23 21:36:34+00:00,342.92,350.22,352.19,370.80,359.35,324.30,340.56,345.20,348.68,337.95,340.41,361.87,369.58,360.38,343.54,321.87,313.43,308.61,310.82,313.38,315.96,317.36,317.68,318.49,323.61,328.39,335.07,345.53,351.03,358.09,347.30,339.13,328.75,318.78,315.35,316.73,321.03,325.42,326.38,338.76,335.90,337.83,341.04,340.60,340.76,L5
2004-07-08 21:49:38+00:00,342.24,351.79,352.24,370.63,359.60,325.35,341.08,345.24,346.61,332.18,339.00,363.27,370.97,358.82,342.48,319.72,313.97,309.92,311.68,314.50,316.40,316.85,317.17,317.98,323.81,329.22,335.77,345.04,349.16,357.14,346.81,338.37,328.68,318.26,315.33,316.52,320.70,325.36,325.55,338.89,334.76,337.05,341.88,341.87,341.56,L7
2004-07-25 21:37:25+00:00,342.99,351.09,352.06,369.50,358.35,323.74,339.27,345.05,347.15,330.31,339.25,364.32,371.48,358.76,342.91,319.62,313.49,309.18,311.75,313.89,315.93,315.93,317.79,318.66,324.54,330.21,336.51,345.49,348.39,355.52,345.20,336.86,327.07,316.76,313.83,316.20,320.67,324.94,327.18,340.46,336.73,337.90,342.08,341.70,341.64,L5
2004-09-18 21:44:34+00:00,345.28,355.65,355.17,371.24,357.01,324.02,339.04,339.50,338.62,328.66,349.80,370.62,378.97,364.66,345.68,310.81,313.31,310.03,311.79,314.76,316.82,315.64,317.05,317.31,323.37,331.75,337.16,345.59,348.02,357.63,346.98,337.58,326.42,313.82,310.45,313.01,317.09,322.80,326.96,343.29,338.97,338.45,343.17,343.50,341.43,L5
2004-09-26 21:49:38+00:00,345.28,355.65,355.17,371.24,357.01,324.02,339.04,339.50,344.95,335.77,356.25,370.62,378.97,364.66,342.64,308.76,313.33,311.45,312.86,314.66,315.07,315.30,318.22,317.32,323.59,331.75,337.16,345.59,348.98,358.30,346.98,337.58,326.42,313.82,310.45,313.01,317.09,322.80,326.96,343.29,338.97,338.45,343.13,343.42,341.14,L7
2004-10-13 21:39:20+00:00,343.86,353.12,352.08,368.35,354.60,322.49,339.04,339.50,344.95,335.77,356.25,368.99,380.81,363.49,341.73,304.47,312.39,310.82,312.24,313.17,314.39,315.30,318.22,317.32,322.43,330.42,336.25,342.89,347.90,356.15,347.87,339.37,326.91,313.25,309.82,310.67,315.29,320.08,323.51,339.71,337.07,336.35,340.73,342.01,339.85,L5
2004-10-20 21:45:40+00:00,346.56,356.71,352.23,369.07,358.60,324.59,342.84,340.51,346.92,339.66,364.53,376.51,387.46,368.60,343.68,302.62,312.32,311.27,313.38,314.93,315.50,315.86,318.52,316.08,322.55,331.08,337.15,344.08,349.41,357.88,350.02,342.26,332.06,317.85,310.64,311.30,315.95,321.40,324.43,340.83,337.88,338.06,340.29,341.69,340.55,L5
2004-11-13 21:49:59+00:00,346.56,356.63,351.66,369.97,358.93,324.58,341.70,340.85,348.13,342.98,364.55,376.89,386.22,368.60,343.68,302.62,312.55,311.88,314.27,315.12,316.61,315.66,317.97,315.63,321.48,329.94,336.64,344.08,349.41,357.73,350.23,342.93,332.82,318.32,310.59,310.60,313.42,319.00,323.58,339.44,337.88,338.06,339.80,341.34,339.71,L7
2004-11-30 21:40:15+00:00,347.13,356.42,351.93,369.67,357.36,324.53,341.16,340.23,346.84,344.28,363.91,376.39,384.51,365.91,342.86,303.11,312.35,311.71,314.39,315.01,316.36,315.14,316.84,314.84,320.79,328.42,336.10,342.78,349.60,357.40,349.55,342.08,332.42,318.49,310.51,310.02,312.62,318.30,322.49,337.84,337.05,336.82,339.18,340.65,339.97,L5
2004-12-16 21:40:34+00:00,348.84,357.25,353.36,370.30,356.95,325.81,340.24,339.65,346.20,345.25,363.78,376.05,383.52,362.66,337.38,302.90,311.92,312.59,314.82,315.35,316.92,314.98,317.40,315.45,320.90,328.07,336.60,342.28,349.86,357.12,349.73,341.75,332.82,319.21,309.41,309.15,311.02,317.11,322.61,336.90,336.95,336.40,339.01,340.98,340.25,L5
