dates,nzd0341-0000,nzd0341-0001,nzd0341-0002,nzd0341-0003,nzd0341-0004,nzd0341-0005,nzd0341-0006,nzd0341-0007,nzd0341-0008,nzd0341-0009,nzd0341-0010,nzd0341-0011,nzd0341-0012,nzd0341-0013,nzd0341-0014,nzd0341-0015,nzd0341-0016,nzd0341-0017,nzd0341-0018,nzd0341-0019,nzd0341-0020,nzd0341-0021,nzd0341-0022,nzd0341-0023,nzd0341-0024,nzd0341-0025,nzd0341-0026,nzd0341-0027,nzd0341-0028,nzd0341-0029,nzd0341-0030,nzd0341-0031,nzd0341-0032,nzd0341-0033,nzd0341-0034,nzd0341-0035,nzd0341-0036,nzd0341-0037,nzd0341-0038,nzd0341-0039,nzd0341-0040,nzd0341-0041,nzd0341-0042,nzd0341-0043,nzd0341-0044,satname
2002-05-09 21:43:40+00:00,343.69,356.35,353.13,,350.30,321.96,321.70,328.32,340.26,339.24,354.25,364.10,354.28,342.84,320.73,300.87,307.44,311.70,308.65,313.07,315.93,317.75,318.12,319.07,321.83,327.35,329.38,344.24,356.15,353.30,339.24,330.27,319.15,304.61,295.81,290.23,299.61,298.17,314.41,328.35,336.34,341.42,337.53,341.53,337.47,L7
2002-06-17 21:49:33+00:00,352.78,359.33,349.85,362.27,344.61,316.42,334.38,345.33,352.07,366.53,368.04,371.27,388.13,353.65,334.78,327.28,324.69,321.18,312.32,314.56,315.09,317.92,315.87,320.53,327.63,330.72,336.00,344.97,349.58,352.25,338.13,337.87,331.43,308.88,299.55,299.80,302.65,315.76,319.81,331.64,329.32,320.40,326.81,325.60,331.06,L7
2002-07-19 21:49:21+00:00,353.82,363.79,360.02,377.89,367.87,330.58,363.75,356.59,381.91,368.02,373.48,384.47,389.76,373.25,361.34,341.85,334.07,323.19,320.35,327.13,338.12,332.36,331.67,,,,,,,,,,,,,,,322.90,321.17,334.85,330.43,328.83,332.09,342.40,341.77,L7
2002-08-20 21:48:46+00:00,347.11,356.13,349.63,370.47,351.90,325.72,348.21,342.92,353.44,342.66,353.57,368.65,371.02,364.24,348.26,324.32,299.11,308.20,310.95,311.65,310.02,310.72,311.71,308.98,312.89,318.77,321.72,328.91,339.56,347.03,344.59,332.57,323.44,312.47,314.96,304.62,307.03,320.62,326.46,328.72,324.85,323.79,320.83,318.48,325.68,L7
2002-09-05 21:48:38+00:00,357.72,383.54,352.78,379.26,367.15,331.49,356.64,360.70,,371.60,384.13,383.52,396.11,369.60,352.88,323.28,322.59,324.04,319.87,311.13,311.98,,,,,,355.44,363.10,355.31,354.62,346.02,343.94,330.47,315.96,308.57,310.59,309.54,317.23,328.14,328.70,337.44,323.49,327.90,323.85,333.27,L7
2002-09-14 21:42:42+00:00,343.08,352.58,359.83,377.30,361.52,329.94,338.00,344.65,359.60,359.38,368.38,376.11,388.49,371.55,346.60,317.86,317.98,321.32,318.91,315.33,321.85,325.34,328.01,322.96,322.03,321.74,328.52,335.90,345.34,348.20,349.47,339.39,332.35,329.96,314.07,311.95,309.42,312.31,326.73,330.54,327.01,313.83,317.90,326.38,333.17,L7
2002-10-16 21:42:36+00:00,351.96,361.98,357.06,372.87,351.83,324.90,335.61,346.19,359.19,360.13,361.55,377.54,386.63,371.24,351.64,330.52,309.98,312.85,315.38,312.20,319.67,317.60,320.48,322.25,324.23,343.87,345.63,351.46,350.60,350.69,338.20,318.98,311.48,309.54,302.05,303.98,296.23,297.25,309.58,326.54,324.83,318.60,316.87,321.03,326.04,L7
2002-10-23 21:48:27+00:00,361.53,370.35,368.38,383.03,364.56,335.05,353.59,358.95,372.92,374.54,384.11,398.80,405.27,390.74,367.22,342.63,327.80,326.42,326.99,327.10,330.46,334.85,336.09,339.78,344.94,350.58,363.17,362.38,362.40,359.98,349.28,334.01,330.80,330.23,321.53,318.00,321.66,315.30,326.10,338.64,333.43,334.45,330.91,330.20,337.47,L7
2002-12-26 21:48:59+00:00,347.26,358.04,344.88,367.46,358.16,332.76,344.82,346.24,363.30,365.00,370.72,387.74,403.92,388.70,371.48,346.01,331.95,327.88,327.27,323.00,322.10,318.53,316.70,319.07,321.94,325.47,336.05,344.77,348.62,346.93,333.38,327.21,326.21,316.79,306.89,309.02,307.21,312.73,327.23,332.22,321.58,318.56,319.56,329.62,336.57,L7
2003-01-11 21:49:02+00:00,343.70,357.05,345.31,367.71,362.44,337.03,358.84,358.90,371.81,373.75,376.80,386.32,404.52,403.54,395.35,370.65,357.90,344.17,334.71,330.81,326.94,323.87,321.33,324.72,326.19,329.04,333.10,337.67,342.73,342.47,330.00,325.96,313.96,318.61,,,,,,,,,,,,L7
2003-01-27 21:49:33+00:00,349.45,364.27,359.32,375.10,369.06,330.93,345.54,359.68,366.81,372.68,377.15,383.47,389.61,386.97,373.56,357.43,342.60,333.48,327.12,322.51,329.40,330.41,329.07,325.84,323.56,332.31,332.32,345.53,352.27,351.45,335.35,324.13,320.14,308.86,308.55,308.61,313.40,307.68,317.28,321.25,328.77,327.17,325.96,322.00,328.07,L7
2003-03-16 21:49:46+00:00,341.02,356.47,355.90,376.12,367.25,337.83,357.79,347.84,362.58,359.33,363.09,374.97,381.50,381.74,365.24,331.95,326.54,314.34,318.52,317.04,314.85,315.37,315.47,316.12,315.36,321.37,322.72,329.30,346.83,350.31,343.97,334.67,329.38,309.50,313.99,318.15,326.35,322.67,327.95,327.80,327.30,318.71,332.00,337.44,333.67,L7
2003-05-03 21:49:49+00:00,357.32,361.10,359.37,369.11,370.77,337.05,350.72,350.30,359.83,360.62,366.82,372.95,382.60,371.00,350.61,323.16,320.02,316.08,308.16,324.98,324.82,322.69,318.70,315.94,320.24,332.95,335.70,347.85,364.41,355.36,335.92,330.37,318.36,310.82,306.04,315.11,324.94,328.52,334.35,337.46,328.88,328.17,337.39,332.48,333.78,L7
2003-07-23 21:31:26+00:00,354.66,361.38,359.76,382.32,361.83,329.80,344.26,338.96,349.99,364.11,374.24,382.68,383.07,364.37,354.10,327.61,322.40,316.54,315.45,320.99,319.91,323.27,321.59,322.59,328.04,334.65,332.70,344.46,353.63,351.98,344.02,328.23,327.84,322.04,316.88,311.18,312.38,318.60,322.30,329.07,327.79,331.54,331.83,329.62,331.56,L5
2003-07-30 21:37:21+00:00,356.21,358.94,351.54,369.81,353.38,326.02,339.48,339.33,350.69,358.93,369.19,376.47,389.33,365.59,355.48,330.89,317.58,312.39,314.91,315.07,316.12,314.24,315.71,319.22,321.86,328.15,332.91,343.69,351.71,356.91,339.69,330.24,315.23,311.08,305.01,306.26,303.00,312.75,316.34,333.52,325.52,325.80,331.86,326.63,326.91,L5
2003-08-08 21:31:43+00:00,,337.54,352.87,,,,,,,,,,,,,,,,,,,,,,,,,,334.42,360.58,359.08,330.90,327.80,307.23,320.04,309.67,305.95,303.79,,,,,,,,L5
2003-08-15 21:37:36+00:00,338.07,345.81,341.62,359.06,350.05,330.30,335.48,336.57,348.55,360.50,369.10,382.92,394.22,,341.25,324.91,309.65,300.57,305.70,304.27,313.01,308.40,311.86,308.59,319.81,327.19,332.70,338.22,344.45,349.08,337.58,322.92,313.79,309.46,303.31,317.52,320.34,323.56,322.43,335.49,329.02,319.86,323.43,317.82,319.75,L5
2003-08-24 21:32:00+00:00,342.69,363.31,345.62,368.62,359.48,339.42,350.75,343.65,350.71,356.43,365.97,369.78,392.33,389.87,363.44,333.86,320.79,310.43,301.92,297.66,303.06,312.90,308.75,311.00,307.66,321.42,336.05,347.47,339.58,354.93,354.00,336.34,320.53,317.14,323.47,314.29,329.10,347.71,349.48,352.43,334.28,330.31,333.98,332.28,328.60,L5
2003-09-24 21:48:50+00:00,,,,364.25,359.18,332.00,350.99,343.64,351.33,349.92,361.59,378.44,388.54,388.78,359.69,,,,299.64,292.66,293.72,303.08,305.30,312.44,318.72,320.09,320.13,343.62,353.42,,,,328.05,325.09,314.68,318.51,331.94,339.02,335.60,341.14,324.16,321.16,,,,L7
2003-10-18 21:39:00+00:00,343.46,347.90,342.76,367.36,375.35,335.73,360.77,364.04,370.87,370.67,359.86,358.33,367.10,357.80,346.64,338.77,320.41,315.41,314.82,318.20,312.67,318.08,325.98,326.47,330.07,327.79,333.67,341.81,351.69,359.15,350.92,346.96,353.19,339.99,329.96,335.19,345.43,352.54,348.35,340.35,332.74,328.68,330.61,329.50,331.68,L5
2003-11-19 21:39:26+00:00,352.00,364.06,358.56,383.70,377.96,337.04,354.04,350.57,355.52,356.02,360.67,367.76,371.66,366.42,365.91,349.28,337.10,330.71,321.91,323.21,324.31,306.48,310.64,312.61,316.84,322.87,325.91,334.40,362.40,371.16,370.86,374.33,362.87,343.66,317.38,311.97,324.94,338.75,345.17,340.46,341.63,356.14,356.96,352.74,349.40,L5
2003-11-28 21:33:21+00:00,354.52,363.26,365.27,379.96,364.03,337.04,354.31,352.63,366.09,365.26,357.38,357.53,380.61,373.18,356.69,343.97,328.52,317.17,313.21,314.04,318.90,321.44,317.50,319.58,324.48,334.13,337.79,345.30,358.51,362.53,359.00,349.42,338.02,328.89,317.89,322.29,326.07,341.31,340.74,348.29,339.82,339.15,338.50,338.83,340.72,L5
2003-12-14 21:33:26+00:00,361.66,366.58,370.17,380.13,371.15,338.71,349.57,362.98,369.59,375.55,367.63,370.24,390.55,383.19,362.29,351.67,329.53,318.09,325.81,323.70,328.60,332.93,329.34,333.85,335.76,343.17,342.21,351.46,357.41,370.47,363.20,358.94,348.93,336.85,321.63,323.73,339.41,346.54,352.83,352.12,349.79,345.41,350.66,340.35,351.69,L5
2003-12-30 21:33:36+00:00,348.36,348.71,355.76,372.16,357.63,317.16,340.83,346.85,359.42,353.28,346.85,369.60,386.36,371.37,352.03,336.90,319.55,308.25,312.10,308.91,315.92,324.43,330.77,329.38,328.84,329.79,335.62,349.45,367.87,370.80,358.21,351.01,331.36,330.19,317.83,323.84,331.37,341.96,345.57,352.22,345.05,344.05,345.58,337.22,337.84,L5
2004-01-22 21:39:28+00:00,336.99,356.66,353.48,378.59,367.09,338.18,351.99,346.37,343.39,343.40,338.01,355.91,367.96,359.18,339.47,320.33,317.34,316.54,311.11,319.39,320.70,324.24,312.25,312.55,317.20,320.29,329.83,341.88,355.31,371.71,361.38,350.46,341.48,331.74,327.29,319.04,323.36,330.12,326.33,332.15,328.07,334.32,344.84,349.06,346.87,L5
2004-02-16 21:33:48+00:00,341.16,335.76,342.72,359.90,354.20,320.06,327.12,337.57,342.78,318.67,,356.20,356.89,343.04,325.44,308.16,303.77,300.01,304.41,306.22,307.49,310.03,311.12,310.15,318.52,326.73,333.82,340.25,348.59,352.46,339.68,333.72,323.72,312.48,309.59,313.84,315.14,319.70,323.76,326.04,323.03,326.45,329.61,332.62,335.75,L5
2004-02-23 21:40:02+00:00,332.48,344.24,346.08,368.26,359.30,324.16,340.86,354.77,357.46,336.14,313.73,343.32,368.92,362.43,340.17,318.22,308.29,302.00,316.23,312.94,319.09,319.60,320.58,318.06,327.86,321.51,330.43,340.60,345.63,347.61,335.60,337.96,332.06,320.45,322.18,327.46,328.12,332.57,317.17,326.33,327.08,324.33,328.21,329.00,343.80,L5
2004-03-19 21:33:59+00:00,349.82,352.87,352.69,370.39,363.47,330.11,352.68,355.29,366.56,360.89,352.76,365.54,366.75,354.73,348.47,322.45,319.56,313.94,308.54,314.54,310.93,315.84,322.08,323.45,323.49,332.33,338.02,347.66,351.34,359.26,353.83,338.68,332.28,333.36,315.35,316.91,325.84,322.97,327.98,340.39,342.20,350.98,353.62,346.91,342.93,L5
2004-04-03 21:49:54+00:00,346.69,361.68,354.47,377.40,364.25,331.68,,,,,,377.14,373.46,368.17,347.21,325.94,318.02,315.91,316.61,323.60,319.81,,,,331.65,339.72,341.71,356.38,358.74,370.06,354.33,344.30,335.12,323.92,,,,328.32,341.22,355.96,349.22,352.34,354.33,351.98,350.90,L7
2004-04-20 21:34:43+00:00,342.09,349.57,356.15,371.51,357.75,324.13,340.18,347.83,359.08,357.79,350.69,365.50,366.71,354.83,341.14,321.91,312.73,311.42,309.08,313.40,317.81,317.84,320.49,326.41,322.38,331.21,332.46,339.06,342.20,349.39,341.20,327.67,315.60,304.97,310.43,312.70,314.34,311.44,321.70,332.70,333.56,328.98,336.23,340.21,332.16,L5
2004-06-06 21:50:08+00:00,,,,,,312.76,,,,,,,,369.33,353.25,,,304.59,,,316.33,316.39,312.36,308.16,320.57,326.88,335.37,342.43,348.26,355.80,346.58,,,311.54,311.75,314.70,319.09,320.54,314.80,339.72,332.99,333.06,337.47,336.81,,L7
2004-06-22 21:49:40+00:00,339.29,,,364.07,351.11,320.49,330.28,327.72,312.07,295.50,,361.72,,,344.68,321.04,308.19,302.96,305.16,307.95,311.90,308.76,313.63,313.87,319.04,325.09,,,339.41,349.94,334.94,329.54,319.54,301.93,308.06,306.87,310.57,315.12,313.99,,,,339.33,337.87,334.87,L7
2004-06-23 21:36:34+00:00,349.40,352.30,356.14,374.95,,,,,,,,,,,,,,310.44,314.16,313.50,319.66,319.08,315.81,324.40,326.54,330.31,338.37,352.05,352.93,353.84,347.29,338.83,327.63,317.22,315.68,315.23,321.45,331.50,331.27,343.32,341.94,345.98,341.13,344.28,341.74,L5
2004-07-08 21:49:38+00:00,,361.22,356.18,,,326.56,344.48,347.14,344.93,312.90,339.83,380.79,396.13,,,,323.87,321.38,319.84,318.97,320.31,319.88,326.23,324.79,330.80,338.15,341.89,,,361.31,353.31,344.19,330.65,324.95,317.63,321.92,328.36,341.31,337.30,353.38,,,354.02,349.99,345.04,L7
2004-07-25 21:37:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.11,325.90,342.61,346.28,343.79,341.05,346.87,347.30,347.59,L5
2004-09-18 21:44:34+00:00,348.91,353.47,352.93,368.25,354.95,328.52,341.22,335.29,338.41,348.46,358.89,367.96,379.59,366.31,342.10,274.37,303.72,303.51,305.91,311.16,311.91,311.92,313.80,306.22,312.59,330.86,333.16,338.01,346.60,363.04,351.22,340.98,329.98,312.21,299.14,306.65,302.74,308.30,312.80,331.68,332.31,329.32,335.94,339.57,337.68,L5
2004-09-26 21:49:38+00:00,,,,,,,,,370.25,364.18,375.60,,,,327.47,300.56,313.44,321.41,319.28,314.02,302.80,313.22,325.23,317.41,325.11,,,,354.69,363.05,,,,,,,,,,,,,342.82,342.76,339.17,L7
2004-10-13 21:39:20+00:00,339.59,349.03,339.02,362.97,,,,,,,,,,,,,,,,,,,,,,,,,351.22,352.83,360.58,355.03,338.05,319.93,306.05,296.60,302.64,306.50,313.58,330.86,337.83,339.71,332.77,339.32,340.54,L5
2004-10-20 21:45:40+00:00,355.60,367.51,356.90,375.10,369.73,334.61,355.36,351.89,368.93,377.27,383.80,395.58,386.65,370.17,350.92,314.53,312.37,314.60,315.94,323.97,325.56,321.79,322.61,317.69,323.20,335.18,336.97,343.83,352.76,363.21,356.22,345.00,346.48,337.14,316.17,317.12,319.65,322.02,329.09,340.60,338.41,339.23,332.30,337.34,337.77,L5
2004-11-13 21:49:59+00:00,,356.27,348.81,374.46,359.94,324.57,337.17,342.22,354.22,359.56,364.62,378.38,382.53,,,,313.73,316.12,319.60,316.24,324.42,314.26,314.11,312.51,313.98,323.11,334.08,,,356.56,351.71,346.91,337.38,321.67,310.24,305.72,293.20,299.80,316.82,329.66,,,335.33,338.20,332.96,L7
2004-11-30 21:40:15+00:00,350.02,355.17,353.52,367.92,351.09,324.20,338.45,337.10,339.10,352.10,360.74,373.90,377.65,357.84,338.72,305.05,311.16,310.41,315.22,314.24,314.36,310.99,307.79,308.54,315.32,317.75,332.84,337.57,350.91,354.43,344.11,336.16,329.68,319.82,309.86,305.34,305.35,312.03,312.67,325.02,332.09,329.37,333.04,333.67,342.37,L5
2004-12-16 21:40:34+00:00,359.06,363.07,363.35,374.65,354.91,321.70,334.75,336.18,341.70,352.07,362.96,374.01,378.57,356.32,320.36,301.84,308.87,312.44,318.24,318.07,321.35,314.90,317.36,313.59,321.52,324.08,338.88,339.96,350.35,352.97,348.17,339.08,335.96,317.98,301.87,306.86,303.17,308.58,315.98,331.33,332.28,330.15,335.51,340.46,342.97,L5
2005-01-17 21:41:01+00:00,357.73,367.79,363.73,373.68,358.89,325.24,347.29,350.93,367.24,370.96,381.58,394.62,401.82,376.01,335.99,334.41,336.02,336.92,328.73,331.78,337.28,339.97,334.44,338.54,338.09,340.98,344.87,346.10,358.44,363.37,355.38,345.39,340.28,335.57,322.86,318.27,319.40,319.12,327.53,337.07,344.98,345.09,339.57,335.24,342.74,L5
2005-02-09 21:47:07+00:00,,,,,,,,,,,,,,356.72,339.80,330.60,320.68,318.61,329.65,326.97,330.22,322.82,308.26,302.34,306.62,305.01,307.28,311.70,337.55,347.14,346.98,345.70,334.77,319.41,318.99,304.05,306.36,305.44,312.31,321.97,320.65,337.92,341.63,346.52,350.07,L5
2005-02-17 21:50:40+00:00,347.55,353.21,,,350.55,327.04,346.14,349.73,357.94,359.31,367.74,383.50,389.30,384.57,342.51,337.69,325.87,,,,327.93,322.58,319.02,314.17,312.41,316.88,324.67,327.69,337.73,347.95,340.64,,,324.66,321.89,325.67,322.98,327.53,324.04,346.90,334.94,332.87,332.96,350.67,,L7
2005-02-18 21:41:30+00:00,350.00,361.86,356.60,377.81,370.06,333.51,355.02,360.89,366.07,361.10,373.37,386.19,386.23,378.28,349.80,339.69,331.76,331.55,338.63,335.52,338.18,334.36,327.57,322.82,320.35,324.60,327.27,334.60,344.51,351.30,345.18,342.20,340.28,326.74,331.36,332.74,332.81,339.78,341.67,351.35,344.73,334.35,341.95,356.55,359.13,L5
2005-02-25 21:47:47+00:00,340.53,343.17,344.28,362.19,350.42,324.04,332.99,340.88,352.64,350.50,358.75,377.36,391.15,376.77,351.67,336.07,329.69,328.45,322.31,325.57,328.62,324.34,318.17,310.17,310.02,315.43,326.74,340.86,346.13,350.31,346.08,343.06,323.32,322.49,319.49,322.52,323.24,327.45,332.85,344.12,342.78,339.98,342.38,354.77,355.10,L5
