,dates,mex0100-0000,mex0100-0001,mex0100-0002,mex0100-0003,mex0100-0004,mex0100-0005,mex0100-0006,mex0100-0007,mex0100-0008,mex0100-0009,mex0100-0010,mex0100-0011,mex0100-0012,mex0100-0013,mex0100-0014,mex0100-0015,mex0100-0016,mex0100-0017,mex0100-0018,mex0100-0019,mex0100-0020,mex0100-0021,mex0100-0022,mex0100-0023,mex0100-0024,mex0100-0025,mex0100-0026,mex0100-0027,mex0100-0028,mex0100-0029,mex0100-0030,mex0100-0031,mex0100-0032,mex0100-0033,mex0100-0034,mex0100-0035,mex0100-0036,mex0100-0037,mex0100-0038,mex0100-0039,mex0100-0040,mex0100-0041,mex0100-0042,mex0100-0043,mex0100-0044,mex0100-0045,mex0100-0046,mex0100-0047,mex0100-0048,mex0100-0049,mex0100-0050,mex0100-0051,mex0100-0052,mex0100-0053,mex0100-0054,mex0100-0055,mex0100-0056,mex0100-0057,mex0100-0058,mex0100-0059,mex0100-0060,mex0100-0061,mex0100-0062,mex0100-0063,mex0100-0064,mex0100-0065,mex0100-0066,mex0100-0067,mex0100-0068,mex0100-0069,mex0100-0070,mex0100-0071,mex0100-0072,mex0100-0073,mex0100-0074,mex0100-0075,mex0100-0076,mex0100-0077,mex0100-0078,mex0100-0079,mex0100-0080,mex0100-0081,mex0100-0082,mex0100-0083
0,1985-02-04 16:06:30+00:00,226.09740484912604,226.00805561211462,220.65986884445675,224.53940927308417,219.02958489235942,215.41661788428075,213.06850880748968,209.9699104541293,208.2210037944265,205.79788025943566,203.86803967770248,205.9426919753589,214.09665640167958,218.2809845846005,219.44665766812562,213.11995048530494,215.48527756053116,211.36237229919072,215.95082485215892,213.3284912225611,217.74393350296697,213.54051206000926,218.54038937318927,207.9488353835466,210.98016115935934,209.81774783011602,211.87908078552482,211.4459348252306,212.99784487899103,212.5997294561193,210.37819261712286,210.61579327395316,209.95292597519892,208.31411424850816,206.35540190383534,206.8013625765521,200.18008686354318,201.36429694630567,198.73045534199184,202.23824464959853,194.55506965049534,205.68282960494793,200.10892173437446,202.1817235599337,203.75589429349287,205.80200273575372,199.10841054113504,199.99595920620231,196.37540209038556,196.7903444542547,194.6413686308517,196.79548894564277,191.23336307067714,194.24557010053732,192.37765368836386,191.17267194953882,193.47207343812894,198.23265595706602,195.97094735345917,198.10671557978628,193.743501909685,190.95449859077377,192.17729136550435,189.61289145317775,190.31649283085522,194.67652348933933,193.36584031357293,188.86053326135536,188.53394258140852,187.20195886329765,190.1480757777028,192.11022569919095,195.7081572303625,195.7021635657543,201.4199910814042,196.55111778416006,195.37630963430775,195.43363553644278,199.08584284126704,197.23729491302527,201.50220109117686,196.14035348885997,195.00448666870238,197.32321776522363
1,1986-01-06 16:03:38+00:00,216.865427553667,215.6515706493149,214.57997774351543,205.97992932852725,210.56391217636593,205.40124440293195,207.67594190402636,199.67789996570093,201.73833256973796,193.9865102342007,198.74515544158774,196.0457986619039,199.53631018601095,205.24269120006505,208.43512984416824,206.30312917719368,212.984373980978,204.90376522404006,208.8322877088556,205.83972329601312,207.23722038152312,203.7357419991989,205.45577931922926,205.45932100349242,204.37529158411684,206.92882360097022,201.92764156844615,201.65602787373894,209.41470177964558,204.32907300462625,202.52697515989053,204.25055423103205,198.4077660632788,197.33187443157655,193.23327229064705,196.95309796208045,195.766388891059,197.204789425533,195.37382732151872,193.933735046586,189.1325202428813,189.70315094375735,187.15115559310314,190.4351283109814,191.41832792451046,194.75694049345648,194.40078882282054,191.681909506567,195.11464492938427,190.431967877774,192.71702808243236,188.9203626218294,187.90851115075895,185.42324422079736,189.0266956680303,185.636105858646,186.12114819220815,186.3204274304105,191.45575802621863,187.13195932124805,193.36854432967917,185.69844328637177,185.92571913261472,184.3982646061076,184.6599558674711,182.9518799416352,180.18173066599635,179.78726814155587,180.72298019705127,182.8556875921171,181.1683065333591,182.87971655833397,182.19824271441843,189.50909655616996,189.1009970579077,192.79668615869187,188.98839432278405,196.22161625142098,190.41240085955124,193.76592960842865,189.1987908751299,193.0613108902355,190.1899443842992,193.51714690919565
2,1986-03-11 16:02:14+00:00,228.89192708193667,229.337713869711,223.03579423092563,223.50329542771007,221.415983796451,220.03963003716476,215.89244401050252,214.6268184793984,213.29786902488047,210.07126585891302,208.43880389918232,208.6432641677816,204.635826982264,206.568230284277,207.61251746395547,210.13078241147062,217.02617176800862,217.2349206464753,218.92946503929218,213.8379667234211,218.67236536900654,215.45254320015349,219.3239192240442,215.83203105289763,216.9676948483785,213.80558434830314,216.85447241245436,212.81223285844325,209.45975690763234,211.65585779616825,211.23398749932386,211.418967811565,209.24792485492878,206.2569529450983,208.14424212027203,204.71900631399237,202.6925400967227,208.66456441684605,203.01665584407604,203.41558382109778,197.6333305169683,200.96842438402982,199.22868893084566,202.57073596584948,196.6588862380587,202.35076045642802,201.91802936837033,200.85345933011516,196.2396838547073,196.07193486904166,198.22270849567872,192.46148161316634,199.8114211961221,191.76880581350073,194.6688925445218,194.77423113431885,199.2861251232906,194.97743011934304,197.66592632354397,192.5307121074994,196.40363514896993,195.02223596456065,195.27160821760802,190.3011597181162,195.67254774737188,193.27945945445956,190.66635033748614,191.61011517577,192.79673358836556,189.54826714229785,191.42988296990936,190.23316513292153,192.30440767898503,195.11881951532715,192.88872381833332,198.1347714855801,200.8092987599752,201.3041550808288,201.1825940731239,201.96480650482764,197.45847188974327,199.39189503138738,198.94246422581162,201.78353433395367
3,1986-03-27 16:01:55+00:00,212.37169772165913,216.78563482548537,211.4533647199397,213.15657483502378,204.56880196573775,207.132276593644,200.9202473501643,202.61731191347718,198.0443410459787,197.40116317110687,202.77640005892908,201.39811016006865,201.33466108660207,198.9963690909767,202.52032622784782,203.41122246132497,205.91448932890995,201.95958791928095,206.3897525674448,203.80570470180098,205.53303614492393,201.2739084871406,202.42635770487743,200.2259432735505,202.64448018012706,198.33725079343677,199.8455620026679,197.4020131331895,194.205197642261,197.7998441595482,204.4161581999981,204.23939098317902,203.94216093317397,200.55592910655338,198.09806837256616,197.03710559860315,191.0114245667849,189.7939844546719,187.06427550852584,194.0273626808484,189.07768386663213,191.7505957780046,186.3878065781493,185.333703787802,182.99480296449792,189.07762119177005,186.71119689005747,189.10691640584758,182.65338413164847,181.5474093813029,178.32394317534013,182.85345035560948,180.81127476138784,183.8141617795094,184.09884561932142,182.27401951601558,182.41605175423268,177.36183892952874,176.04519532577746,170.2570521441051,183.18523106740724,180.75877494174944,186.1115386981578,186.32834772161846,185.84134986319526,178.9043535850687,184.6912647322104,181.59499890249305,181.4073149678831,181.45282948507307,182.007320082956,178.19966337604814,180.32770972298482,176.5843279497761,181.51450577909398,181.17184824059206,182.07374654555878,183.51639026052518,184.55274621593873,186.33644885931045,181.74727781952237,186.72333546738673,187.3450000002639,190.7405201766777
4,1987-07-27 16:07:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.88619967403562,147.1580706474173,151.50196465746188,149.1258504379988,153.31285674885476,144.99918582123007,154.57055116101284,148.63675892851018,154.1504200809933
5,1990-04-23 15:56:19+00:00,213.34900517410122,215.17504743606852,209.37981573537732,206.8250201502142,201.2893277026696,202.66748681039496,199.74432174354658,203.4649626635966,195.74686058222548,197.49208187123062,197.3674231707082,200.45757255595308,197.15375828777402,202.13218627287213,196.52596315617575,205.88858255535538,203.18356218303856,204.41176586501243,205.4868860425307,206.38242324976613,204.84771752989874,208.26373757558042,205.76653250197478,204.2823500076173,207.93957980782668,204.12755182350205,205.72511587842197,201.93749101094662,205.7212477126262,199.0052031351061,198.95906286550368,200.88003524098585,200.31742864147273,202.32328977246058,200.53248778541197,199.47249335008948,194.78044563946068,194.44892257989875,194.26163736460327,191.80178986224385,195.26208691973076,190.80732334504913,193.04523766827788,191.68812185213784,187.49891633093623,188.38400166256392,190.43855778917398,186.13336751565393,188.0896824178909,186.26148497835646,183.87677500841926,180.58319887447539,183.54027247850954,183.8741218506298,182.59454818090714,180.28332331918617,182.13613211413556,178.88615832897653,177.03128720895316,175.15195692742688,183.5654361750742,181.84335988927583,184.58406876762368,183.7190056628628,184.25412486655185,183.26776122586185,181.73143658780018,177.68917107410905,180.0794673069829,177.80251168697086,176.2090252076785,181.22184871814366,180.85117756778476,183.78450133062813,180.6353910030818,183.16872902932417,187.78824375693512,188.33586031326942,187.92368471148367,188.3509119904656,186.82799110242394,190.25945511333254,189.28196068916773,191.16327753373272
6,1992-09-03 15:58:21+00:00,205.27866441567554,204.46381357985848,201.03842849689119,204.08131012888936,196.99601103802868,193.5720619601632,196.14560264692898,192.62059567324442,190.6907005403642,183.4541096590018,190.73601010809952,187.31388015414524,191.2292999694088,181.82594428724562,188.8529577558182,193.7176181742809,194.76213259828685,199.27571335873984,196.74535673108738,193.82518580481386,199.78804662558576,197.99511993755496,193.20342181002772,193.2488353170488,190.68415589272897,193.14368148887684,191.44727217357615,192.7577871011339,192.6121653189268,190.65073927461833,189.266786298268,200.13832897085686,195.29879579174738,195.5747661808124,189.4487268191741,187.01562539417995,186.52932197260637,190.04636272213534,184.83587722362043,186.422646045414,184.22190969640485,180.8664469681985,178.91133268869726,180.143258519727,174.67358653030897,184.51541989487006,180.50890087674597,182.7314669145305,187.6307775058229,181.37650736583709,183.0637425352091,177.42367623062526,179.59193849425944,173.86854065159545,178.06539101251454,176.51828822161877,179.16079472901288,171.84976010029862,177.42360743752718,171.7510300022786,180.29600335870717,177.8007416703954,177.9249988445932,170.96633179093138,179.9472030257035,172.56018200246965,176.369989055287,169.87767953837385,170.83191601293916,171.09647232931343,171.14040075725927,171.05159278741436,166.94891206019807,172.91263976858372,170.48473497241133,168.87235230792479,178.62271401351907,175.8923981828649,178.779692012868,177.95785771172368,179.42881522074393,179.58726984655695,177.28365187560527,184.41951977238986
7,1993-01-09 15:57:39+00:00,216.18746828840534,,,,,,,,205.98481447226058,199.68371551332388,203.08578787999332,202.12779613799125,202.1889632501788,202.43830588026026,204.4631817102688,202.8375829499347,205.9742695443563,203.06790718522288,205.483592257453,206.87890207832086,212.2734945943311,208.72537316309067,212.2727431868557,210.6413843940778,210.65535292925793,206.2268786183343,209.2523233032876,206.98507382553257,208.78954944366725,207.310037786689,206.48225463667092,203.97604954131123,199.30368667217147,197.10321293428836,205.16292033955887,198.29622843154237,205.52268310804888,201.9725681742266,204.4044225939946,202.01246634405544,203.2059995564501,200.36694130200596,201.49487881507372,195.62927782099177,196.00039312440083,205.2477950961052,194.73155363453944,195.2336481750078,194.4250421266976,193.1456615491323,196.26235158877873,198.4991515088752,197.247008283973,192.46147237397898,194.75383119859842,197.0020058930561,199.8685427273007,210.2319622168166,195.9953618952211,196.72337612126503,202.1742882383008,199.90214450104452,187.73561961436772,186.09748307260188,204.54783007792915,,,,,,,,,,,,,206.56508605025354,214.59771619709002,211.55390387345184,207.20296702578952,201.60442358164303,201.17414047678992,207.35118105482562
8,1993-01-25 15:57:49+00:00,228.84832915969935,226.58366585078298,225.7330988395736,224.3383649932729,220.04619868553615,217.50075386685387,215.60377911795538,214.807881259951,211.21780880055968,209.39243223925334,207.27578112693217,212.18298046572323,212.76950224308092,217.6327373697015,217.18061678549293,216.04759156381027,215.83211983152654,215.6475713982623,216.3144348606393,217.7924923066609,218.11044425963098,217.77078662011232,219.3384265960036,214.50112608659745,217.84844440643877,216.50899372226561,215.14278593647376,220.8277279894595,223.34149997875645,220.1004024140597,220.1841000244655,219.32114374825977,220.5284291042316,216.1972779799933,216.6040174314165,211.25691567405028,212.38179297447434,207.09098349838416,209.5260112669827,206.72155573966168,211.22725911522303,207.37082751243517,211.93858712234814,210.21271663565872,209.94294569584184,205.7470788719671,205.66859150641898,203.39328806699237,204.61713741979315,198.25204222996786,200.5410320630769,196.04615284344865,200.24990595149166,196.10670447897263,199.56931774102205,199.05472324737121,199.53895593332206,202.54647907257672,201.9213480153218,199.69720755623806,204.24247238061236,197.93523178248702,201.21465982872024,196.86761697329473,200.16900127118348,195.6424577380299,198.2499407879455,193.76198421164642,193.9077966001794,193.39275673334782,195.9289908643141,193.66809717118892,199.11874263582882,196.50395341470477,200.68427667287136,196.10757736766664,199.3275125052362,195.0173270265493,199.16296386367569,196.8120808612106,200.27753229432886,196.46684966467143,201.1587591746636,203.23570650107555
9,1993-02-10 15:58:00+00:00,222.32555753727394,216.4718715725441,216.1791254946242,216.9982706731425,214.21093014440112,206.22210387946808,210.7312249977192,204.55379450771935,207.0307062853957,205.42204294550328,209.07061967722905,206.98439914243417,210.9664278923459,206.14247874069952,207.49591410251264,204.40200041336365,209.60829650251654,206.49617879352877,208.92121243816086,205.8333997821835,206.86235539170806,209.6228825309857,209.4218775693261,208.7833670644959,215.39730886776402,212.66287576287687,216.05966471954278,212.8850344197806,214.2309979468198,210.5275100964326,210.1605069642099,208.18878001269286,205.631605001041,205.7494050711499,203.07431024696825,202.85675678585292,201.89520966207687,201.72256382602112,203.2439929311065,208.33991485709544,207.93117893771307,205.2638735841271,203.17068503186545,201.68925377498954,194.75568023577696,200.1104768277263,195.87155030971715,199.24850326939628,195.74400053607403,195.67852270918436,190.86682358926026,195.06573758910224,189.35076558564464,193.1363331576314,192.69623374390068,195.37895134756752,191.28614845503444,193.79007178718769,197.15836574195737,195.71861932061,189.75679738379034,196.72395020499448,191.73409935757232,188.57752482313202,186.79551297959512,186.64575962890746,191.6336612649838,191.59580319639701,188.66433694091745,193.77997245989593,191.62926064868162,190.95643910503344,195.11872346907444,195.21920036934338,190.7123024144323,192.34203963794434,194.38587440265337,193.30263949697405,192.5276070911168,195.2419022952086,189.96906506079907,193.4437098890285,196.40785472350012,199.18815507906726
