,dates,per0045-0000,per0045-0001,per0045-0002,per0045-0003,per0045-0004,per0045-0005,per0045-0006,per0045-0007,per0045-0008,per0045-0009,per0045-0010,per0045-0011,per0045-0012,per0045-0013,per0045-0014,per0045-0015,per0045-0016
0,1985-03-27 15:04:27+00:00,248.32464591682427,,252.63770722161573,,,247.8071388580742,250.77289427411284,248.37166911011064,239.41858854893616,229.21209967026516,223.71020975370547,223.3391239990365,224.92445712503124,222.4412388440222,216.54253291106758,215.01908850601518,208.0792405618019
1,1985-12-08 15:02:09+00:00,216.43812733472842,205.96523258063124,211.72077722221988,202.16602137949712,198.48900301219012,215.82698382382168,223.2791287475323,225.90695492921748,218.3458410211338,215.3173307922838,213.5145833286198,212.6578400640035,212.46577329339607,208.62695231539513,202.72591923227264,207.70227608989165,204.46486270841504
2,1986-05-17 14:58:41+00:00,245.00267810496848,241.8602492680807,250.46894964778906,242.22653470822883,235.75656158397186,237.862901569739,249.00436934928064,238.45367856369828,230.1059155669057,220.04986999497322,218.96666757141088,217.1269503574745,217.09815566879988,215.28716568396803,204.89898509677263,203.5698070788242,199.89071941929163
3,1986-12-11 14:52:44+00:00,226.00786644271443,217.20223862295043,235.58935697566517,216.75992065417117,214.8179514861179,215.50961159547765,231.15372712725693,231.01498816377108,224.61268417957697,227.35529797737922,216.4433225598412,220.29184196295893,225.42349195005312,221.57549874781984,222.97748246391942,217.99071695081943,216.58535678720472
4,1986-12-27 14:53:14+00:00,206.60094973183152,213.05513525507928,222.76854450905608,222.39355890869646,212.48393159961648,217.8889050386592,221.0239277027923,224.08969552225506,220.97457807214556,219.25875338314472,212.88233459863858,215.90004155975018,216.28968125546743,206.70330491408757,184.02163227306144,213.78458183978762,
5,1989-12-19 14:57:25+00:00,211.7594174074554,201.83179759433023,208.8181199824464,204.28028838646048,204.79925799499702,212.33095992865594,217.34448190385567,221.8276922812325,215.91905376291965,213.89046648113782,213.42805800026525,211.25378343900434,212.52260025884382,215.7829321970757,215.93254106009908,218.23313486527067,213.1168932735957
6,1990-01-20 14:56:25+00:00,,,,202.73369022311903,208.289572141015,218.85178824045394,224.89901783408402,225.7331127223256,219.93345134910575,,,,,,,,
7,1990-02-21 14:55:23+00:00,225.50225162560724,230.11513585449373,235.48190375009776,224.46001285672358,219.7906452271074,216.75517182188628,226.07604302780814,229.57724392152795,222.41626418885065,217.4688067891986,215.09896467879972,221.7117979816723,220.7108537149342,222.9340374051531,217.9150302907167,217.66681478377095,211.10150181356207
8,1991-03-12 14:55:24+00:00,228.09138075304872,215.56755039799657,218.2821684943098,210.95981092182865,210.39563467063823,217.472448982995,231.44285379435536,228.8008700730698,215.63819030421556,214.72418150436485,217.4191502077711,214.3644847195696,212.3677892714329,212.67222444619784,209.02188515615424,210.37056391570843,207.6924392840777
9,1991-03-28 14:55:37+00:00,224.2609594594557,225.77879522709037,,,,,230.99785174080966,223.21003474900922,221.2774115786373,204.6406658493774,213.92044408623875,213.36516381262422,216.59194713033673,213.09612363022964,215.8777463131448,212.63947786758132,202.03607662829447
10,1991-04-13 14:55:59+00:00,236.90396784224038,244.74561081274462,249.38324662533083,239.49940216309133,226.4772000115707,227.77402762313446,240.32512715497066,237.49060780327923,228.71878775309094,223.30226067222216,220.01697018016714,216.94429058272337,220.51128883589348,221.30797606024254,222.14832953469303,220.39731127693702,212.11482339853254
11,1991-05-31 14:56:45+00:00,215.245000276804,200.0292970590376,207.62058544091633,196.7660415404893,199.4494854512644,213.91297286807531,224.32248791169843,225.52878665618016,214.84767120476604,214.92710039498004,211.32428863510694,210.32903701825117,199.73295344398366,208.3973757507052,203.5343554765446,210.0283277876451,207.38118483843039
12,1991-06-16 14:56:55+00:00,188.0318457746389,202.59485396935867,209.58911790479632,194.34309742395186,200.08778479014651,,,,,,,,,,199.14198337053008,,
