,dates,chi0384-0000,chi0384-0001,chi0384-0002,chi0384-0003,chi0384-0004,chi0384-0005,chi0384-0006,chi0384-0007,chi0384-0008,chi0384-0009,chi0384-0010,chi0384-0011,chi0384-0012,chi0384-0013,chi0384-0014,chi0384-0015,chi0384-0016,chi0384-0017,chi0384-0018,chi0384-0019,chi0384-0020,chi0384-0021,chi0384-0022,chi0384-0023,chi0384-0024,chi0384-0025,chi0384-0026,chi0384-0027,chi0384-0028,chi0384-0029,chi0384-0030,chi0384-0031,chi0384-0032,chi0384-0033,chi0384-0034,chi0384-0035,chi0384-0036,chi0384-0037,chi0384-0038,chi0384-0039,chi0384-0040,chi0384-0041,chi0384-0042,chi0384-0043,chi0384-0044,chi0384-0045,chi0384-0046
0,1986-02-04 14:07:35+00:00,180.8705727849733,162.13718669267104,117.73244026969917,143.68937775394272,177.71333122841787,198.46072640393203,197.00957340923338,186.81723295872953,188.5354127425959,196.94296091238414,192.89533274625302,202.6324317247673,187.63465016520746,190.57700562646176,188.22962938593452,192.75761058165205,,212.49611211110485,216.77461565640857,205.2575469069695,206.1180601109887,192.60241998997142,187.72456913545255,186.32666545329425,179.3401153010794,190.23298137951159,182.3603548819481,197.12946955681306,203.5782135039077,190.04908361211412,,187.51203696139868,188.9181176418775,211.5473552411953,209.58850282228246,215.63444851213686,240.94695832429548,207.42835045619677,219.2335270756164,210.168911790143,214.44344818939493,228.32290177911926,201.95681218159652,194.7998455986899,217.89152646212716,218.3829775522172,211.77898616237422
1,1986-08-15 14:02:17+00:00,165.12336358601314,154.03074806271982,109.99014026468559,135.37179795251944,153.71316398083897,171.3143578323024,172.63037443485462,177.45094248777812,177.6850589354634,181.2534398296108,183.62389284390463,192.8576604310108,178.25803013458392,160.626968242722,,157.3770453165153,175.34630255249553,175.90007403887077,184.76882561264466,181.18584222419884,175.60485639696572,161.84453329309812,159.21133028087328,156.2591181275666,153.1510509635794,156.16548785876296,162.82419822913232,172.65074923884418,183.8274472440796,172.89367345243218,169.7089645216252,180.05102602959894,167.95175592644608,200.62264507110206,201.41932246809904,191.41434743827853,,193.94367993045273,205.46638768757657,200.29168120928108,195.66416858787227,206.5885640445299,169.8063972411183,,186.7856810129472,204.86539036229706,182.11997352989957
2,1986-09-16 14:01:09+00:00,,,,,,,,,,186.08761685574788,183.66986341640725,191.7314871361221,169.0575195145949,164.8364919173257,161.82177960114007,174.01833534397696,185.66342411333602,181.4240513043337,194.5405924072242,197.4906373086954,185.60091355556787,170.5020678584812,159.60696595551158,154.54032900724013,141.37309516007514,155.57513001216398,164.84198746310014,179.59645789048636,178.38529683959004,152.55988118678175,131.3387131459073,173.22837885298068,174.175923947792,195.67619258120817,182.630227983464,181.28929052064484,,176.8321349313645,197.7300684940186,196.91566195813783,179.67046869525478,191.38291377872002,155.71427291649644,159.5421976561278,174.70682321587026,191.3607582069024,166.28855540061195
3,1986-12-14 13:53:13+00:00,168.88332710886039,159.50688361844004,100.93154445659886,111.7343269373995,159.12937922643954,162.4249138468582,170.06025357449997,175.03131632302544,192.32990815997638,187.1771118860363,181.41756574697843,191.24905191666682,170.5780079237458,167.70733009754014,156.8336667668854,168.96218501628422,191.8296198653271,185.98334163676816,183.52489650112116,173.3209826919187,177.82965523421217,182.49286100262728,175.3816594098759,153.5734154299235,140.83169645932514,147.3597317246911,163.3328093055522,174.68114418255482,192.58029012722426,,146.71299696562187,180.33855689330372,172.99476500052918,203.80905682127678,186.59047752898772,194.2545322501266,225.56294592562173,190.4780726598085,208.37360368761875,205.07819699684381,194.66950295891604,196.32398497355325,165.60339448796142,163.698095788523,185.8049068606702,201.8909076618241,185.13110615866714
4,1986-12-21 13:59:37+00:00,172.0704048502428,164.67878534170904,97.17803453543452,119.95529448318997,171.37356690777088,175.2010948368087,173.06546053334384,178.66936839869226,187.1105843370463,190.8711069072786,186.51416647263753,197.6452105196961,180.5093858475782,171.97547947982247,180.17066574963513,182.44628408179562,202.09299826337912,199.87809898911047,200.50608853989394,175.4913474728679,179.9171405226038,188.241078715459,186.87949374462576,172.00510967301295,169.2974926173122,170.9544770577384,174.1688344304374,195.10485337338878,181.21616098551544,178.87221995533736,141.756692115927,185.47475258882523,175.13712721087597,210.77895903056967,207.58192422935696,201.90223380347942,232.7072579044343,196.06605578946704,213.38997622119274,199.13482354283266,189.85294921483592,208.25829182270542,177.43414682867567,171.03135116423397,185.5730974737707,211.9021426588219,191.54118436366588
5,1986-12-30 13:53:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.17231273060955,199.36625283536512,186.39928927397062
6,1987-01-06 14:00:06+00:00,178.57564510437447,156.25901457770752,99.46108415693487,130.28620699829114,167.89228663062465,183.68483652320197,182.57236099819474,186.3906470795987,201.15558980645085,205.09372849047435,198.89793265635222,198.72609106147038,185.47390566181568,182.7260108983303,187.84678983704765,193.8081057527065,206.40420442102516,204.25636391722304,207.53056907178288,194.4073633716649,183.19612956793793,194.12899065726108,188.82608528976948,182.44553706796097,177.35379274503953,176.29456602478714,183.32234432049526,201.0916661029637,194.294109294571,177.73416081619487,,183.82970189675632,172.38161012384114,206.6540457278159,204.90713370678725,199.89310142027023,,202.55039852299456,220.43312443326863,206.64890753411365,200.3335535916363,214.32256627347442,186.5176508516555,183.97846011996376,202.03093227648702,216.23093590688063,184.9555106066808
7,1987-02-07 14:01:09+00:00,185.6201367185429,186.86203628505856,112.41332937853022,130.63097244742977,173.83408196061316,187.31753641314742,196.02287237634715,197.2911337030453,205.10419404514448,207.2475980282847,205.20943079014938,219.2050633689937,203.1463881655771,197.87895540652622,196.5857322680259,196.0264932141215,220.2795264535394,219.7837443427815,231.4511823270547,226.84671613019412,211.62028287279048,196.59648223472186,192.27903250241184,188.89414705932637,183.8116235586224,187.09014087056937,201.35135090835962,215.62340616771434,215.70482665571365,218.45904487472126,,194.7462994088224,183.33193509126897,207.49880301922852,224.27314140409425,221.34874821280465,240.96554251933287,205.37986414265242,222.3336306827881,204.27604768993035,207.1949841285944,214.51868766150244,183.39558098022758,193.61881211865767,221.0206081177389,218.48804278661873,198.78637439280737
8,1998-02-21 14:16:53+00:00,211.94044591438688,190.54332418417653,,166.60067513349722,,209.48854262244294,205.80665895447868,210.09706434776837,217.59509691745225,212.83706360769077,212.80342570075896,210.43944986272595,204.05232661241408,186.18687862410104,185.71377084657013,189.6810294802978,203.93800819683221,215.8982135668947,232.541779082923,215.46704457581475,208.6164018330846,206.4033360281593,187.7845165528492,188.68752550989274,178.4336004887343,184.4068833669496,186.19424058062802,202.82763370080983,198.00675611672958,188.38381227015645,172.65000028830073,192.73387823953755,192.2495709175081,210.99135464625687,204.43157022269048,208.35299826837957,207.4342451257827,206.15783355168497,209.18456111834791,205.08132065774097,205.6212231777345,227.07031510114263,199.06211460943769,197.08711422762656,218.61863368919873,225.62026934450586,219.4939220078187
9,1998-03-25 14:17:23+00:00,181.58633048129073,171.82344732409786,106.93044816625203,130.58632092739504,162.85637744822145,175.1078276050775,205.70969370861482,204.23579275727064,210.01993097521532,209.39428790385404,190.13574432293666,,200.12056407613952,188.75301125624577,183.47609227332967,182.80864222482984,191.3323059192842,204.22854822464362,219.07687288797842,197.01431569206906,189.12594046293268,184.1508027818486,175.68070945950245,168.98781220435478,187.17927633136347,172.6919615983787,176.73029386357706,187.5685815627861,174.83895880801245,201.98295852009653,,182.6728778283343,189.69761289509833,207.49508004889347,195.69346284759607,203.99274619899734,202.0919610873091,202.72901106356898,206.93114568999695,203.7274409679884,204.98908590919723,192.54305170815846,185.10709602935452,183.80811384103072,213.99365881119326,209.42964447898873,175.20602727310902
