,dates,chi0384-0000,chi0384-0001,chi0384-0002,chi0384-0003,chi0384-0004,chi0384-0005,chi0384-0006,chi0384-0007,chi0384-0008,chi0384-0009,chi0384-0010,chi0384-0011,chi0384-0012,chi0384-0013,chi0384-0014,chi0384-0015,chi0384-0016,chi0384-0017,chi0384-0018,chi0384-0019,chi0384-0020,chi0384-0021,chi0384-0022,chi0384-0023,chi0384-0024,chi0384-0025,chi0384-0026,chi0384-0027,chi0384-0028,chi0384-0029,chi0384-0030,chi0384-0031,chi0384-0032,chi0384-0033,chi0384-0034,chi0384-0035,chi0384-0036,chi0384-0037,chi0384-0038,chi0384-0039,chi0384-0040,chi0384-0041,chi0384-0042,chi0384-0043,chi0384-0044,chi0384-0045,chi0384-0046
0,1986-02-04 14:07:35+00:00,178.03362205026232,159.30023595796007,113.12239532579383,141.38435528199005,176.10983733488558,196.85723251039974,195.64363416659475,185.54549642247977,187.0601983605462,195.2665809327822,191.05131476869087,201.028937831235,185.3296276932548,188.7329876488996,186.55324940633258,191.76084410729413,,210.9594304631364,215.09823567680664,203.65405301343722,204.27404213342655,190.99892609643913,185.96836153777434,184.4826474757321,177.92163993372392,187.92795890755892,180.60414728426989,195.1883980014845,201.8220059062295,187.41477221559677,,185.46312809744074,187.07409966431536,209.7911476435171,207.91212284268053,213.87824091445864,238.7775254095165,205.89166880822833,217.18461821165846,208.4127041924648,212.50237663406637,225.4859510444083,199.78737926681754,192.75093673473197,216.04750848456501,216.33406868825926,210.2423045144058
1,1986-08-15 14:02:17+00:00,166.27475674431813,155.1821412210248,111.8611541469312,136.30730489364225,154.3639514181418,171.96514526960522,173.18474891848294,177.9670842483976,178.283783377782,181.93380851406377,184.37229839680288,193.50844786831362,179.19353707570673,161.37537379562025,,157.78158885862246,176.0266712369485,176.52374533295264,185.44919429709762,181.83662966150166,176.35326194986396,162.49532073040095,159.92409747410971,157.00752368046486,153.72674754273189,157.10099479988577,163.53696542236875,173.43854455768445,184.54021443731602,173.9628242422868,170.95630710978895,180.88258775504144,168.70016147934433,201.3354122643385,202.099691152552,192.12711463151496,,194.5673512245346,206.29794941301907,201.0044484025175,196.45196390671254,207.7399572028349,170.68687436217505,,187.53408656584546,205.69695208773956,182.74364482398144
2,1986-09-16 14:01:09+00:00,,,,,,,,,,192.94635975564162,191.21448060629038,198.292023822977,178.4882910019488,172.38110910720883,168.6805225010338,178.09650679796783,192.52216701322976,187.71123229590296,201.39933530711795,204.0511739955503,193.145530745451,177.06260454533611,166.7923156601622,162.08494619712326,147.1766468446006,165.00590149951788,172.02733716775074,187.5381601956265,185.57064654424065,163.33790574375763,143.91307512904584,181.6112868417397,181.72054113767513,202.86154228585877,189.48897088335775,188.47464022529545,,183.11931592293377,206.11297648277764,204.10101166278844,187.6121710003949,202.99001714777097,164.59029313988836,167.92510564488683,182.25144040575339,199.74366619566143,172.57573639218123
3,1986-12-14 13:53:13+00:00,172.57469762301196,163.19825413259161,106.93002154209513,114.73356548014765,161.21580603878607,164.51134065920473,171.83758011835073,176.68606862247267,194.2494208273352,189.35837628076223,183.81695658117692,193.33547872901335,173.57724646649393,170.10672093173864,159.01493116161132,170.2591530347699,194.01088426005302,187.98283399860026,185.7061608958471,175.40740950426522,180.22904606841067,184.5792878149738,177.66679353768401,155.972806264122,142.67738171640093,150.35897026743925,165.6179434333603,177.20681874486905,194.86542425503237,,150.71198168928606,183.00454670907985,175.39415583472768,206.0941909490849,188.77174192371365,196.5396663779347,228.38575867173762,192.4775650216406,211.03959350339488,207.36333112465192,197.19517752123028,200.01535548770482,168.4262072340773,166.36408560429913,188.2042976948687,204.55689747760022,187.13059852049923
4,1986-12-21 13:59:37+00:00,166.93526030153384,159.5436407930001,88.83342464378248,115.78298953736396,168.47109390197886,172.29862183101667,170.5929835284099,176.367407049271,184.44030917171764,187.83670331031422,183.17632251597672,194.74273751390407,176.33708090175216,168.63763552316166,177.13626215267075,180.64204410522223,199.05859466641473,197.0965623585598,197.47168494292956,172.58887446707587,176.579296565943,185.33860570966698,183.70059473828212,168.66726571635215,166.72992034295774,166.78217211191236,170.98993542409377,191.59133341900898,178.0372619791718,174.1038714458219,136.19361885482564,181.76603708142432,171.79928325421517,207.60006002422602,204.54752063239258,198.72333479713578,228.78038266130392,193.28451915891637,209.68126071379183,195.95592453648902,186.33942926045611,203.12314727399647,173.50727158554528,167.32263565683306,182.2352535171099,208.193427151421,188.7596477331152
5,1986-12-30 13:53:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.9428028165654,202.44457515309384,188.70803101226716
6,1987-01-06 14:00:06+00:00,170.6161223549514,148.29949182828443,86.52685968912238,123.81909476438489,163.39342594616812,179.18597583874543,178.73999819291697,182.8225851574435,197.01663797675084,200.39037413854254,193.72424286922723,194.22723037701385,179.00679342790943,177.5523211112053,183.14343548511584,191.01151667858488,201.70085006909335,199.94495576128554,202.82721471985107,189.90850268720837,178.02243978081293,189.63012997280455,183.89876168298377,177.27184728083597,173.374031370328,169.8274537908809,178.39502071370956,195.64567685335842,189.3667856877853,170.3431754060163,,178.08115768883965,167.20792033671614,201.7267221210302,200.20377935485544,194.96577781348452,,198.23899036705706,214.68458022535197,201.72158392732794,194.88756434203103,206.36304352405133,180.4309569844496,178.2299159120471,196.85724248936202,210.48239169896397,180.6441024507433
7,1987-02-07 14:01:09+00:00,183.15873888985425,184.4006384563699,108.41355790691112,128.6310867116202,172.44285710091955,185.92631155345381,194.83775490327483,196.1877484694952,203.82426717422638,205.79313567496865,203.60952220150173,217.8138385093001,201.14650242976754,196.27904681787857,195.13126991470986,195.16167776079845,218.82506410022336,218.45048718557513,229.99671997373866,225.45549127050052,210.02037428414283,195.20525737502825,190.75531003703313,187.29423847067872,182.58092464427804,185.09025513475981,199.8276284429809,213.93929186387473,214.18110419033493,216.1734611766532,,192.9686231992139,181.73202650262132,205.9750805538498,222.8186790507782,219.82502574742594,239.08329712092387,204.04660698544606,220.5559544731796,202.75232522455164,205.5108698247548,212.05728983281378,181.51333558181858,191.84113590904917,219.42069952909125,216.71036657701023,197.453117235601
8,1998-02-21 14:16:53+00:00,209.33547047762121,187.93834874741086,,164.4841325911251,,208.01616520166235,204.5524115219619,208.92931673818376,216.2405096903341,211.29775994051104,211.11019166686128,208.96707244194536,201.93578407004196,184.49364459020336,184.1744671793904,188.7657678403531,202.3987045296525,214.4871852053133,231.00247541574328,213.99466715503416,206.92316779918693,204.9309586073787,186.17191271104187,186.99429147599506,177.13111277035148,182.29034082457747,184.5816367388207,201.0452820861807,196.39415227492225,185.96490650744548,169.82794356513793,190.85250709076234,190.5563368836104,209.37875080444954,202.89226655551076,206.74039442657224,205.44220508590305,204.74680519010357,207.3031899695727,203.46871681593365,203.83887156310536,224.46533966437696,197.07007456955805,195.20574307885136,216.92539965530105,223.73889819573066,218.0828936462373
9,1998-03-25 14:17:23+00:00,185.0236287178094,175.26074556061653,112.5160578005949,133.37912574456647,164.79919819060157,177.0506483474576,207.3646891558275,205.77665058743418,211.80732605820504,211.42541867997872,192.3699881766738,,202.91336889331095,190.9872551099829,185.50722304945435,184.0163416052283,193.3634366954089,206.0904181027579,221.1080036641031,198.95713643444918,191.3601843166698,186.09362352422872,177.80856074877593,171.2220560580919,188.89792544962282,175.48476641555013,178.85814515285054,189.92041719829888,176.96681009728593,205.17473545400674,,185.15537099915335,191.93185674883546,209.62293133816695,197.72459362372075,206.12059748827082,204.72048326817634,204.59088094168325,209.413638860816,205.85529225726188,207.34092154471,195.98034994467713,187.73561821022176,186.29060701184977,216.22790266493038,211.9121376498078,177.0678971512233
