,dates,mex0073-0000,mex0073-0001,mex0073-0002,mex0073-0003,mex0073-0004,mex0073-0005,mex0073-0006,mex0073-0007,mex0073-0008,mex0073-0009,mex0073-0010,mex0073-0011,mex0073-0012,mex0073-0013,mex0073-0014,mex0073-0015,mex0073-0016,mex0073-0017,mex0073-0018,mex0073-0019,mex0073-0020,mex0073-0021,mex0073-0022,mex0073-0023,mex0073-0024,mex0073-0025,mex0073-0026,mex0073-0027,mex0073-0028,mex0073-0029,mex0073-0030,mex0073-0031,mex0073-0032,mex0073-0033,mex0073-0034,mex0073-0035,mex0073-0036,mex0073-0037,mex0073-0038,mex0073-0039,mex0073-0040,mex0073-0041,mex0073-0042,mex0073-0043,mex0073-0044,mex0073-0045,mex0073-0046,mex0073-0047,mex0073-0048,mex0073-0049,mex0073-0050,mex0073-0051,mex0073-0052,mex0073-0053,mex0073-0054,mex0073-0055,mex0073-0056,mex0073-0057,mex0073-0058,mex0073-0059,mex0073-0060,mex0073-0061,mex0073-0062,mex0073-0063,mex0073-0064,mex0073-0065,mex0073-0066,mex0073-0067,mex0073-0068,mex0073-0069,mex0073-0070,mex0073-0071,mex0073-0072,mex0073-0073,mex0073-0074,mex0073-0075,mex0073-0076,mex0073-0077,mex0073-0078
0,1984-12-23 16:24:48+00:00,,,,,,,,,,,,,,,230.9095821293455,229.4782618328059,232.30050676492775,236.02406265408294,240.75849360264857,245.12070457852406,236.83793776112748,241.5319914307574,236.23230948859998,235.51791346271534,228.30417008016244,227.3967122909928,221.78955250105793,224.65048585120124,217.21254720975986,217.8223696926724,213.13491036005698,209.55851617878557,205.38693434397857,206.2511567752077,204.7307537491359,208.07247268894616,206.8339962713041,210.93531396717998,212.57577843677953,209.69082122738337,207.26339714082468,200.5618931782696,201.35763823563462,195.78264942700093,197.35080037660725,194.98244242096268,201.5254573673754,200.50258107873105,201.8054503174177,196.20092148885755,202.81781810761822,202.63458986349008,203.08928027286794,205.93419090080425,214.35163009197697,211.77986988873465,215.0045550323771,208.55613382421163,216.20286866587807,212.95727697087628,215.13950939759556,,223.21292480194688,233.89418908862493,231.35144951673323,231.03606931880108,232.41141642541007,,,252.53822165910327,257.9069520695167,248.71861806469784,242.82522026358453,233.65956214326027,238.6352760455438,234.39853835671343,235.6987926886164,241.91473246479976,252.35641476193717
1,1985-09-30 16:17:33+00:00,197.90773027816653,190.1838061695064,196.25380497398208,194.79641970364696,201.94078667398364,192.68943170722696,185.93631912238652,190.2993163321915,194.1570998402008,192.9708256492932,202.2814043105196,207.01725030714556,205.2348347104821,212.31986601348368,210.7620188593848,216.2241824748875,221.1016313446214,223.35430186273328,230.01615137696717,224.43681677311034,221.89275479431026,218.7517701388353,227.1156184221383,222.27857826990277,221.90073481459643,215.85440015392578,212.18657844458716,212.58758889388838,209.1752010340586,210.40587732681988,199.82569293360663,200.72746939020976,198.5436768032576,202.81969218677023,198.60789744100862,204.3451924226719,201.67891731398922,205.456718590399,202.38845508394752,198.14579431900341,195.26858702757949,193.91122137500085,192.33352593354897,190.26225783131304,193.2456700368329,188.54595202270104,191.76966725450666,184.08953394605965,185.29812918607152,184.01162212137027,188.3432820022516,187.70404317263885,186.70590023422625,193.80499401614875,192.8118640909736,195.7433235531933,200.78522431429104,199.041909139532,197.5153009233336,199.8596979815707,196.69524321706444,199.01529546984443,206.95772758990992,218.02782951547357,216.38217568799575,220.0250787829474,222.1249428510891,,,231.7839171386018,234.85804111344896,237.28676496203508,226.0246341808055,215.56568915302543,206.87766786935651,204.04135672625165,210.9369158425019,221.06847536497895,226.42789813166888
2,1985-10-07 16:23:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-01-20 16:15:42+00:00,212.33324957950703,212.75060633843748,215.4667298993844,202.33998535612895,202.6349094251604,197.33952046106515,206.75341323439812,207.20778158192508,211.63701202244704,209.41876481766846,218.2100180068639,213.9933521231137,218.7686172343395,220.54176142290999,222.16333803126398,229.83139526779212,230.95750603873773,236.56777878694479,233.24581135480562,235.52676394900746,234.21224316711027,236.72037933580356,229.3632316934531,225.9681075808787,221.22184602080793,225.2725830122555,221.95749184561475,220.8303167488518,211.04546680928033,211.71140061773522,214.6506975984581,209.45034607301596,215.29074773457745,213.2216801471292,214.87524351298794,215.54710817504565,219.3189783887828,219.60574682450084,221.30662576878774,212.98968427179912,209.31307332061607,211.79508024361263,205.07914390332013,210.78593763824443,202.95960299114165,208.7919708495848,206.08551009888697,204.66266515972987,202.45573959253238,195.25484796168678,199.79221641315806,200.51116473034153,201.8209273987517,202.75577316449272,208.57829335054709,209.18021714505142,206.43347060026494,211.52805205874003,208.10923311285507,216.5269060527478,213.07144263243902,211.61841986097056,216.6769173288717,225.11657757916498,225.26699861952585,226.79162245573056,231.58171292677474,234.07448407739997,,241.49089096305204,244.22872324512448,239.94254916845313,231.03928531570446,222.6979382340444,222.56386069443724,223.52821332944995,223.0287610629554,226.97658212568285,236.57880116841636
4,1986-01-27 16:21:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-03-25 16:14:19+00:00,212.24980577080203,213.91201256674543,208.10376525861727,210.43924690701212,203.02894185208805,197.51808608464685,196.58523524090762,199.84000313194784,200.34311697119435,203.044617223729,210.65736231207183,212.01071337819164,217.31027203740467,217.47110276549188,225.40483364835558,221.35343698924103,226.78620394920776,226.6262630555517,227.11430704685213,229.37465767733153,227.40575602496668,233.40410310035742,228.59358240123544,226.30619882189956,220.85445159887672,222.6715413423567,221.02334718882912,221.41652838201668,216.80562904855384,212.81723447321184,211.13011203833742,205.9547523295625,209.9008507244198,207.02296171450223,209.35162606782745,209.25596760439873,213.59729246238277,210.6132328599818,208.30152551883177,206.93550111709504,201.4585214202689,203.06214038761996,197.8272230602495,201.8060782315465,199.69395009814178,203.0463009884333,201.64850178846334,205.01166297032267,203.40563375643023,205.43963063127623,201.73220134194864,201.87230365382274,204.03227894500475,206.94464087115153,213.17323225223942,206.829324562917,205.88281813964525,207.6425227940877,210.0298111777013,216.64229863309424,216.35265439278152,211.85591290827855,218.5588369277067,229.2395886977369,227.47586760518644,231.835064545327,230.77643921392212,228.95831469578036,227.72615030555846,234.65883056159728,241.94699628219752,231.04149072663864,224.3172932388863,215.60888816402152,219.2216338847489,221.64521392067695,220.34851546600657,227.64909706834288,233.2377560381138
6,1986-04-10 16:13:58+00:00,216.69000966637103,210.30730034981184,207.0591647299495,199.70321162447712,200.90425849133965,197.2122312866132,201.4327080214899,199.04500741326646,203.6534320164602,204.62743029679618,206.93055629567857,212.01396797293623,211.14469528314288,215.63996418948682,215.60400403667362,222.55266716677392,224.82979161598143,226.1658565220477,225.01360622271068,227.7724627932718,232.03905755360063,228.22586276808948,229.46598741901818,223.29649358423111,223.7547075646748,216.7156277023767,211.6398174328237,206.50564052261734,208.53918907912575,206.17091457293748,207.7531901185311,203.25723799835296,202.73878260602015,203.2581098756545,200.9490360689696,203.08699980990926,201.72988604007884,206.93772413232904,204.48469024563724,204.49832629141565,198.33445502448092,198.4580776928859,196.5990844463238,195.19400563524215,196.61022423437802,192.47286435065737,194.28778154091572,195.67109287617393,197.4380631664846,193.1707819300475,192.62651493056063,198.15873029789154,201.25907456049666,203.10812725381396,202.25347255669467,207.31365999697164,202.19866779104288,198.63036796858086,199.8721705163804,205.44230474805266,207.9898482547374,204.84900385394596,210.36020679694371,220.25295700718902,220.97739542640886,223.81332734645932,228.50951067562858,230.43269802304013,224.68539148854896,229.95826660701618,233.41317924606196,232.79816188805927,222.7574864115283,221.3249277202403,216.5312512121517,209.7467733413943,212.54660787021248,215.11427531201113,233.8091155954088
7,1987-05-31 16:12:40+00:00,204.91491747431223,196.99493193565036,200.1918388925684,200.80150197967825,198.77659102596124,196.41113360755006,190.00520528211143,196.73493926611343,195.01171786236884,200.0665416361674,203.80789380798078,203.01208935458746,202.264612324271,209.1907995943991,210.50065633873768,214.70102878157627,218.2043525807421,222.36272062323195,227.6702762551178,223.17333891238718,222.45865848058384,222.0359918604624,228.82103615710471,222.4951162341503,223.48690090471024,219.45409200174532,217.23421068532662,212.68486383376296,211.80342173955856,209.57647504936318,208.2490260539014,205.3740055627411,203.86519508993965,202.80934637338936,199.47475330437763,202.16352422593246,201.60121811528728,206.78289048628886,203.80810956086464,205.80904490937553,202.22044748452433,197.457109087442,197.43967487594554,193.5606525463959,196.82766274580328,191.14484300212888,193.87725386701476,195.2088685706521,201.5323335668215,193.3453668276531,192.65947476504624,193.37409386419267,202.43392666759073,202.91078212674998,204.56536894823466,210.1017518786432,202.1544930554681,205.24562440589955,203.04827563720863,204.08366994493502,196.35665430310766,198.2562893473733,204.53279658429412,213.71310957904936,212.56293262833867,208.5779499079611,208.29397331570982,211.45260994826265,,226.40794174490878,232.91471275033612,222.33670522812332,206.00956227459653,204.92980265979435,198.70917726521174,200.96566706082356,202.4836726583053,204.20626190950992,214.64304763211766
8,1987-07-18 16:13:40+00:00,192.6298309616793,182.1499757671062,177.00677197548802,179.3806697668886,179.33859741843034,179.99719763574745,182.4239985712838,185.915274734155,184.8804936256098,191.40767050499733,195.60412079330598,195.594694382954,195.24223167483225,195.04290428004504,204.62124707138543,207.02860683456927,209.8256962372714,206.552676592387,210.0533195570203,210.76648686993917,215.21770443249602,212.48707780377464,210.11329480956482,207.1720125299856,207.88753136917006,204.4127990409251,206.067269142878,204.50249897251348,201.5361202755764,192.82450488558797,188.1553379157483,192.66313964468185,186.62205879670705,189.89235607607918,184.98106666081952,184.076399697265,183.9481408346322,189.31339254984664,189.34416737810534,184.2137923774456,184.04874042301745,179.45319995573823,177.47543458708193,173.63888338162704,175.46811452352875,177.21242464570608,180.53739909972938,179.19990872987023,179.74947674533954,179.0035086585313,181.30977327140226,183.08744927634316,180.88048816592737,180.54998039941546,186.8105138037502,189.74013650287054,190.141911320955,190.74425584310444,184.77274559395806,187.8168231735218,189.21775132882752,182.06823351455057,187.40550672029661,202.66543162699367,201.8421314980905,205.02141194496687,199.75788784951925,199.84937141880948,,213.74219877605552,213.16647055289528,214.71688541349587,197.8236965018755,192.0642417152562,192.15277992901386,190.97128496469315,202.1796160822296,203.67891315699256,214.22396673000185
9,1987-08-03 16:14:08+00:00,176.97341765771725,178.32899229818068,173.38604991362237,171.1313733503157,171.6504793420755,166.9833403485567,168.97119789968392,175.68433404595658,172.3631797084082,181.83584742538702,179.493905623603,184.49305083660622,185.52056760142756,189.5466789717505,193.51040959536093,192.6545802733949,198.47639379429802,201.29734519192334,208.15790280982947,204.5275327292725,204.7971447848105,199.55303968343026,205.6568914463649,202.95334205424658,205.33951643326583,199.34785855088938,193.5245041603055,188.87300168370047,182.32248772264023,180.0800767297387,180.90317474716522,181.2273967326226,177.53560031985117,176.86409754040596,177.3345420546869,180.02984874439386,179.74267975481297,181.0878309111283,184.67000960024205,177.2761660773352,178.51763705942062,175.7273987293925,172.52534189275198,171.74638024404751,166.97566979793743,165.81561676600342,171.16152942641776,172.62915789160797,173.75956698924594,166.03560265285495,167.6114905509014,168.33732513034602,172.99288667457756,177.62272958263648,177.17306172183595,185.0301599167215,174.49518654067992,178.4367413843683,178.08755849818,179.27552866675498,177.64572966035138,175.3279543962799,182.1525517977437,188.92420982597304,188.63012368727607,187.24267313393275,190.39599954677533,192.69732473932163,188.50000697891278,189.5000616997316,176.39263971415212,195.91026052334115,192.81660210248134,191.21207565344207,186.81881238722644,183.3231288988841,185.8044152921341,191.97635102081517,196.18398565865155
