,dates,mex0073-0000,mex0073-0001,mex0073-0002,mex0073-0003,mex0073-0004,mex0073-0005,mex0073-0006,mex0073-0007,mex0073-0008,mex0073-0009,mex0073-0010,mex0073-0011,mex0073-0012,mex0073-0013,mex0073-0014,mex0073-0015,mex0073-0016,mex0073-0017,mex0073-0018,mex0073-0019,mex0073-0020,mex0073-0021,mex0073-0022,mex0073-0023,mex0073-0024,mex0073-0025,mex0073-0026,mex0073-0027,mex0073-0028,mex0073-0029,mex0073-0030,mex0073-0031,mex0073-0032,mex0073-0033,mex0073-0034,mex0073-0035,mex0073-0036,mex0073-0037,mex0073-0038,mex0073-0039,mex0073-0040,mex0073-0041,mex0073-0042,mex0073-0043,mex0073-0044,mex0073-0045,mex0073-0046,mex0073-0047,mex0073-0048,mex0073-0049,mex0073-0050,mex0073-0051,mex0073-0052,mex0073-0053,mex0073-0054,mex0073-0055,mex0073-0056,mex0073-0057,mex0073-0058,mex0073-0059,mex0073-0060,mex0073-0061,mex0073-0062,mex0073-0063,mex0073-0064,mex0073-0065,mex0073-0066,mex0073-0067,mex0073-0068,mex0073-0069,mex0073-0070,mex0073-0071,mex0073-0072,mex0073-0073,mex0073-0074,mex0073-0075,mex0073-0076,mex0073-0077,mex0073-0078
0,1984-12-23 16:24:48+00:00,,,,,,,,,,,,,,,226.06012424308145,224.30550675412425,227.4510488786637,231.1746047678189,235.5857385239669,239.9479494998424,231.98847987486343,236.68253354449334,231.05955440991832,230.34515838403368,223.13141500148078,222.54725440472876,216.94009461479388,219.47773077251958,212.0397921310782,212.28013210837062,207.96215528137532,204.3857611001039,200.2141792652969,200.70891919090593,199.18851616483414,202.5302351046444,201.66124119262244,205.3930763828782,207.03354085247776,204.1485836430816,201.7211595565229,195.01965559396783,195.81540065133285,190.60989434831927,192.5013424903432,189.80968734228102,195.98321978307362,194.96034349442928,196.26321273311592,190.65868390455577,197.64506302893656,197.0923522791883,197.12071672054296,200.7614358221226,208.8093925076752,206.23763230443288,209.83179995369545,203.38337874552997,211.0301135871964,207.78452189219462,210.57531373993527,,219.33335849293564,230.19936403242374,227.471883207722,227.3412442625999,227.2386613467284,,,248.45446764961775,253.8231980600312,244.15442240703754,237.28298267928275,228.1173245589585,232.66671249321882,229.22578327803177,231.81922637960517,238.21990740859857,248.27266075245166
1,1985-09-30 16:17:33+00:00,194.10970218317388,186.59677963534668,192.45577687898944,191.20939316948724,198.7124627932399,188.8914036122343,182.53808345844573,185.99488449119983,190.12169498927113,188.66639380830154,198.6943777763599,202.9818454562159,201.19942985955242,208.284461162554,206.72661400845513,211.91975063389583,217.06622649369174,219.3188970118036,225.7117195359755,220.13238493211867,217.8573499433806,214.71636528790563,222.81118658114664,217.9741464289111,217.59630297360476,211.81899530299611,208.1511735936575,208.2831570528967,204.87076919306693,205.79398606861454,195.52126109261496,196.4230375492181,194.23924496226593,198.2078009285649,193.99600618280328,199.73330116446655,197.37448547299755,200.84482733219366,197.7765638257422,193.53390306079808,190.65669576937415,189.29933011679552,187.72163467534364,185.95782599032137,189.21026518590324,184.24152018170938,187.15777599630132,179.4776426878543,180.6862379278662,179.39973086316493,184.03885016125994,183.09215191443352,181.73924811000512,189.50056217515709,188.19997283276825,191.13143229498797,196.48079247329937,194.73747729854034,193.21086908234193,195.55526614057902,192.8972151220718,195.61705980590364,203.72940370916618,214.95323534333667,213.153851807252,216.9504846108105,217.82051101009742,,,228.385681474661,231.45980544950817,233.48873686704243,221.41274292260016,210.9537978948201,201.9110157451354,199.73692488525998,207.70859196175815,217.99388119284205,223.0296624677281
2,1985-10-07 16:23:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-01-20 16:15:42+00:00,213.7934927836394,214.12972492011806,216.9269731035168,203.71910393780954,203.87611614867293,198.79976366519753,208.05994662756922,208.8627238799418,213.1885204268377,211.07370711568518,219.58913658854448,215.54486052750437,220.32012563873016,222.09326982730065,223.71484643565464,231.48633756580884,232.5090144431284,238.11928719133545,234.90075365282235,237.18170624702418,235.76375157150093,238.27188774019422,231.0181739914698,227.62304987889542,222.87678831882465,226.82409141664616,223.5090002500054,222.48525904686852,212.70040910729705,213.484553079896,216.30563989647482,211.10528837103269,216.94569003259417,214.99483260928997,216.6483959751487,217.32026063720642,220.97392068679952,221.3788992866616,223.0797782309485,214.7628367339599,211.08622578277684,213.5682327057734,206.8522963654809,212.44087993626115,204.5111113955323,210.44691314760152,207.85866256104774,206.43581762189064,204.22889205469315,197.02800042384754,201.44715871117478,202.2843171925023,203.7304762041556,204.41071546250944,210.35144581270785,210.95336960721218,208.08841289828166,213.18299435675675,209.7641754108718,218.1818483507645,214.5316858365714,212.92495325414166,217.91812405238423,226.2986792206055,226.50820534303838,227.97372409717107,233.23665522479146,235.53472728153235,,242.79742435622313,245.53525663829558,241.4027923725855,232.81243777786523,224.47109069620515,224.47340949984113,225.18315562746668,224.26996778646793,228.15868376712336,237.88533456158746
4,1986-01-27 16:21:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-03-25 16:14:19+00:00,211.4471941592819,213.15399048919866,207.30115364709715,209.68122482946535,202.34672198229595,196.71547447312673,195.86710906217908,198.93037663889172,199.49034213395421,202.13499073067288,209.89934023452506,211.1579385409515,216.45749720016454,216.61832792825174,224.55205881111544,220.4438104961849,225.93342911196763,225.77348821831157,226.204680553796,228.4650311842754,226.55298118772654,232.55132826311728,227.6839559081793,225.39657232884343,219.9448251058206,221.81876650511657,220.170572351589,220.50690188896056,215.89600255549772,211.84263465922314,210.2204855452813,205.04512583650637,208.99122423136367,206.04836190051353,208.37702625383875,208.28136779041003,212.68766596932664,209.6386330459931,207.32692570484306,205.96090130310634,200.4839216062802,202.08754057363126,196.8526232462608,200.89645173849038,198.84117526090165,202.13667449537718,200.67390197447463,204.03706315633397,202.43103394244153,204.46503081728753,200.82257484889251,200.89770383983404,202.98270991455536,206.0350143780954,212.1986324382507,205.8547247489283,204.97319164658913,206.7328963010316,209.12018468464518,215.73267214003812,215.5500427812614,211.13778672955002,217.8766170579146,228.5898554884111,226.79364773539433,231.18533133600118,229.866812720866,228.15570308426024,226.81652381250234,233.94070438286874,241.22887010346898,230.23887911511852,223.3426934248976,214.63428835003282,218.17206485429952,220.73558742762083,219.66629559621447,226.99936385901708,232.51962985938525
6,1986-04-10 16:13:58+00:00,213.03647040490918,206.85673549176454,203.40562546848764,196.25264676642982,197.79875011909706,193.55869202515134,198.16375184018193,194.9043295836097,199.77154655115697,200.4867524671394,203.47999143763127,208.13208250763302,207.26280981783967,211.7580787241836,211.7221185713704,218.41198933711715,220.94790615067822,222.2839710567445,220.8729283930539,223.63178496361505,228.15717208829741,224.34397730278627,225.3253095893614,219.15581575457435,219.61402973501802,212.8337422370735,207.75793196752048,202.36496269296057,204.39851124946898,201.73447404116237,203.61251228887434,199.1165601686962,198.59810477636339,198.8216693438794,196.5125955371945,198.65055927813415,197.58920821042207,202.50128360055393,200.04824971386213,200.06188575964055,193.8980144927058,194.0216371611108,192.16264391454868,191.05332780558538,192.7283387690748,188.3321865210006,189.8513410091406,191.23465234439882,193.0016226347095,188.7343413982724,188.48583710090386,193.72228976611643,196.48136937243115,198.9674494241572,197.81703202491957,202.87721946519653,198.0579899613861,194.4896901389241,195.73149268672364,201.3016269183959,204.33630899327557,201.580047672638,207.25469842470113,217.2953299860056,217.87188705416628,220.8557003252759,224.3688328459718,226.7791587615783,220.5447136588922,226.68931042570821,230.144223064754,229.14462262659742,218.3210458797532,216.8884871884652,211.75354602408618,205.60609551173752,209.4410994979699,212.15664829082772,230.54015941410083
7,1987-05-31 16:12:40+00:00,201.03310584359284,193.32877650663758,196.310027261849,197.13534655066547,195.47705113984975,192.52932197683066,186.53200540199407,192.3355527512981,190.8872930047295,195.66715512135207,200.141738378968,198.8876644969481,198.14018746663166,205.06637473675974,206.37623148109833,210.30164226676095,214.07992772310274,218.2382957655926,223.2708897403025,218.77395239757186,218.33423362294448,217.91156700282303,224.4216496422894,218.09572971933497,219.08751438989492,215.32966714410597,213.10978582768726,208.28547731894764,207.40403522474324,204.86284664063248,203.84963953908607,200.97461904792578,199.46580857512433,198.09571796465866,194.76112489564693,197.44989581720176,197.20183160047196,202.06926207755816,199.09448115213394,201.09541650064483,197.50681907579363,192.7434806787113,192.72604646721484,189.16126603158057,192.70323788816393,186.74545648731356,189.16362545828406,190.4952401619214,196.8187051580908,188.6317384189224,188.26008825023092,188.66046545546197,197.35771145818845,198.51139561193466,199.85174053950396,205.3881234699125,197.75510654065278,200.84623789108423,198.6488891223933,199.6842834301197,192.47484267238826,194.78308946725593,201.23325669818263,210.57069063989556,209.26339274222718,205.4355309688073,203.8945868008945,207.57079831754325,,222.93474186479142,229.44151287021876,218.45489359740392,201.29593386586583,200.21617425106365,193.63296205580946,196.56628054600824,199.1841327721938,201.06384297035612,211.1698477520003
8,1987-07-18 16:13:40+00:00,197.21637453168708,186.48171136100245,181.5933155454958,183.71240536078483,183.23715945293696,184.58374120575525,186.52774808129075,191.1133574468305,189.7536961687431,196.60575321767283,199.93585638720222,200.4678969260873,200.11543421796554,199.91610682317832,209.49444961451871,212.22668954724477,214.69889878040468,211.4258791355203,215.2514022696958,215.96456958261467,220.0909069756293,217.36028034690793,215.31137752224032,212.3700952426611,213.08561408184556,209.2860015840584,210.94047168601128,209.70058168518898,206.7342029882519,198.39387922059743,193.3534206284238,197.86122235735735,191.82014150938255,195.46173041108864,190.55044099582898,189.64577403227446,189.1462235473077,194.8827668848561,194.9135417131148,189.78316671245506,189.6181147580269,185.02257429074768,183.0448089220914,178.83696609430254,180.34131706666204,182.41050735838158,186.10677343473884,184.7692830648797,185.318851080349,184.57288299354076,186.50785598407776,188.65682361135262,186.8782759113222,185.74806311209096,192.37988813875967,195.30951083788,195.3399940336305,195.94233855577994,189.97082830663356,193.0149058861973,193.8042948988353,186.17198302455753,191.30406875480324,206.3783478503333,205.74069353259713,208.73432816830652,204.95597056219475,204.43591498881727,,217.84594828606248,217.27022006290224,219.30342898350366,203.39307083688496,197.63361605026566,198.15056767440868,196.16936767736865,206.0781781167362,207.3918293803322,218.3277162400088
9,1987-08-03 16:14:08+00:00,181.19645120312438,182.31741286884298,177.6090834590295,175.119793920978,175.24005785567158,171.20637389396384,172.7497015982061,180.47043873075134,176.8501528504033,186.62195211018178,183.4823261942653,188.9800239786013,190.00754074342265,194.0336521137456,197.99738273735602,197.44068495818968,202.9633669362931,205.78431833391843,212.94400749462423,209.31363741406727,209.2841179268056,204.04001282542535,210.44299613115967,207.73944673904134,210.1256211180606,203.83483169288448,198.0114773023006,193.65910636849523,187.108592407435,185.20804603487593,185.68927943196,186.01350141741736,182.32170500464593,181.9920668455432,182.46251135982413,185.1578180495311,184.52878443960773,186.21580021626554,189.7979789053793,182.40413538247245,183.64560636455786,180.85536803452973,177.65331119788922,176.53248492884228,171.46264293993252,170.60172145079818,176.289498731555,177.75712719674522,178.88753629438318,171.1635719579922,172.39759523569617,173.46529443548326,178.51531515703306,182.40883426743125,182.3010310269732,190.15812922185873,179.2812912254747,183.22284606916307,182.87366318297475,184.06163335154974,181.8687632057585,179.10645809480206,185.7421303113398,192.34285602939786,192.21970220087215,190.66131933735758,195.1821042315701,196.92035828472876,193.28611166370754,193.27856539825376,180.1711434126743,200.13329406874828,197.94457140761858,196.3400449585793,192.34124086968194,188.10923358367887,189.3939938057302,195.39499722424,199.96248935717372
