dates,nzd0198-0000,nzd0198-0001,nzd0198-0002,nzd0198-0003,nzd0198-0004,nzd0198-0005,nzd0198-0006,nzd0198-0007,nzd0198-0008,nzd0198-0009,nzd0198-0010,nzd0198-0011,nzd0198-0012,nzd0198-0013,nzd0198-0014,nzd0198-0015,nzd0198-0016,nzd0198-0017,satname
1999-09-29 21:52:52+00:00,385.27153846153846,380.0988235294118,377.7,380.89444444444445,381.99,384.0444444444445,388.81882352941176,393.7388235294118,379.77473684210526,386.3488235294118,375.76882352941175,380.9533333333334,385.43333333333334,380.79333333333335,388.04153846153844,377.84857142857146,378.58153846153846,383.07153846153847,L7
1999-10-15 21:52:49+00:00,381.6146153846154,374.2270588235294,371.24,368.4733333333333,371.48,375.18333333333334,378.67705882352936,379.4470588235294,373.2026315789473,368.8370588235294,363.2470588235294,362.59,372.37,378.42999999999995,370.18461538461537,363.3171428571428,367.46461538461534,371.3046153846154,L7
1999-12-02 21:52:40+00:00,376.9123076923077,370.92705882352936,366.44,366.24,369.06,373.76,378.4570588235294,376.67705882352936,,,,,,374.62,367.71230769230766,369.17571428571426,364.95230769230767,362.33230769230767,L7
2000-01-19 21:52:37+00:00,377.27923076923076,365.9405882352942,363.005,371.0677777777778,374.235,374.03777777777776,377.80058823529413,379.6805882352941,371.41263157894736,376.01058823529416,372.48058823529414,369.67333333333335,374.05333333333334,376.25333333333333,376.04923076923075,368.54571428571427,,,L7
2000-02-04 21:52:37+00:00,389.1569230769231,381.7335294117647,380.965,384.10777777777776,387.685,388.78777777777776,393.0235294117647,397.7935294117647,387.31684210526316,393.2435294117647,386.8135294117647,384.1433333333333,385.8833333333333,390.68333333333334,388.2769230769231,381.09,384.8869230769231,391.0169230769231,L7
2000-02-20 21:52:29+00:00,377.5130769230769,360.1435294117647,365.85,370.21444444444444,376.19,377.52444444444444,380.3135294117647,381.6235294117647,376.84526315789475,374.3635294117647,372.1735294117647,371.27333333333337,380.87333333333333,383.85333333333335,383.1730769230769,379.8857142857143,373.9030769230769,379.4330769230769,L7
2000-03-14 21:58:35+00:00,382.8630769230769,378.5676470588235,376.485,377.1933333333333,383.585,385.80333333333334,389.86764705882354,393.99764705882353,387.9963157894737,388.98764705882354,383.61764705882354,382.53000000000003,384.26000000000005,389.01000000000005,386.8030769230769,373.0157142857143,369.6030769230769,375.3230769230769,L7
2000-03-30 21:58:33+00:00,386.1746153846154,377.0811764705882,371.745,371.8122222222222,372.515,375.28222222222223,376.74117647058824,385.54117647058825,380.2436842105263,381.7211764705882,374.04117647058825,378.33666666666664,381.44666666666666,386.06666666666666,382.66461538461533,375.65714285714284,372.39461538461535,371.96461538461534,L7
2000-05-01 21:58:18+00:00,398.91769230769233,390.8482352941176,373.115,380.11,378.185,387.05,387.7082352941176,388.8582352941176,386.79842105263157,386.94823529411764,380.68823529411765,381.98,385.26000000000005,387.32000000000005,376.3276923076923,368.86,366.41769230769233,368.7076923076923,L7
2000-05-17 21:58:07+00:00,,,,,,376.1,379.69235294117647,383.3023529411765,378.51526315789476,378.34235294117644,373.6823529411765,373.04,374.21000000000004,375.55,373.47076923076924,367.59857142857146,362.8807692307692,368.3107692307692,L7
2000-07-29 21:51:02+00:00,371.5507692307692,362.7947058823529,358.53,362.71222222222224,367.38,360.1122222222222,364.17470588235295,375.9147058823529,387.79157894736846,388.9747058823529,349.37470588235294,349.9766666666667,353.87666666666667,362.8966666666667,354.3807692307692,339.52,334.16076923076923,346.08076923076925,L7
2000-08-05 21:57:08+00:00,361.53615384615387,351.01,350.145,346.5866666666667,359.745,347.19666666666666,362.12,372.93,365.44842105263155,360.2,350.09,347.5,346.90000000000003,360.07,351.22615384615386,331.35571428571427,334.12615384615384,342.8861538461539,L7
2000-08-14 21:50:56+00:00,378.7415384615384,367.2435294117647,356.82,358.2788888888889,365.44,362.3988888888889,367.8935294117647,375.1535294117647,373.7973684210527,370.8735294117647,364.2635294117647,359.8066666666667,364.3066666666667,366.94666666666666,359.95153846153846,346.58142857142855,336.89153846153846,351.86153846153843,L7
2000-09-15 21:50:25+00:00,360.35846153846154,345.9147058823529,349.275,356.3644444444445,361.605,360.38444444444445,363.50470588235294,368.5947058823529,364.9478947368421,364.8547058823529,358.50470588235294,357.3933333333334,350.77333333333337,347.84333333333336,347.22846153846154,344.31,344.30846153846153,351.27846153846156,L7
2000-10-17 21:50:01+00:00,366.9123076923077,350.09058823529415,358.535,358.9988888888889,365.685,374.0088888888889,370.0605882352941,377.70058823529416,372.48842105263157,375.1905882352942,369.08058823529416,368.39666666666665,363.9066666666667,361.18666666666667,358.0023076923077,360.37428571428575,362.2423076923077,360.28230769230765,L7
2000-11-09 21:56:21+00:00,366.66615384615386,354.68470588235294,348.015,346.95111111111106,354.535,356.45111111111106,357.7047058823529,361.43470588235294,352.35105263157897,357.12470588235294,350.4047058823529,349.23333333333335,347.87333333333333,345.80333333333334,341.60615384615386,330.41857142857145,320.04615384615386,320.3261538461539,L7
2000-11-18 21:50:10+00:00,393.83538461538467,377.54,365.395,367.30888888888893,372.185,372.6488888888889,379.57,381.42,375.07947368421054,374.18,376.22,374.74666666666667,371.46666666666664,373.31666666666666,365.28538461538466,357.3285714285714,352.62538461538463,351.84538461538466,L7
2000-12-11 21:56:24+00:00,,,,,,,,,,,345.95411764705887,336.8566666666666,347.88666666666666,347.0466666666666,338.08230769230767,332.43142857142857,319.9423076923077,324.33230769230767,L7
2000-12-20 21:50:16+00:00,,,,368.17777777777775,369.8,363.04777777777775,369.7217647058824,367.3417647058824,373.67526315789473,368.4117647058824,360.4617647058824,350.5033333333334,364.78333333333336,356.0133333333334,343.34461538461534,345.06,337.56461538461537,342.26461538461535,L7
2001-01-05 21:50:16+00:00,374.9876923076923,374.60764705882355,372.9,373.02444444444444,377.36,371.6144444444445,376.27764705882356,374.49764705882353,370.88684210526316,368.15764705882356,365.02764705882356,366.4033333333333,368.2033333333333,366.24333333333334,357.96769230769235,352.58714285714285,346.6276923076923,358.41769230769233,L7
2001-03-10 21:50:10+00:00,393.0230769230769,373.2735294117647,371.8,368.08444444444444,374.71,378.43444444444447,375.9635294117647,378.9735294117647,366.83526315789476,368.7535294117647,360.5635294117647,364.96333333333337,370.28333333333336,370.22333333333336,361.3230769230769,359.8357142857143,355.39307692307693,359.0030769230769,L7
2001-06-21 21:55:29+00:00,,,,362.5077777777778,362.795,365.35777777777776,366.41588235294114,369.79588235294113,367.7821052631579,363.08588235294116,360.6858823529412,351.46333333333337,357.1933333333334,358.2033333333334,357.28769230769234,347.36857142857144,347.85769230769233,339.8376923076923,L7
2001-06-30 21:49:12+00:00,387.6730769230769,,,367.94,365.44,373.33,370.9694117647059,368.51941176470586,372.01105263157893,368.28941176470585,367.8694117647059,350.51,361.62,356.95,363.1630769230769,350.1542857142857,349.0930769230769,345.1230769230769,L7
2001-09-09 21:54:36+00:00,387.90230769230766,370.4829411764706,365.655,363.7511111111111,374.595,372.7511111111111,375.6329411764706,382.1529411764706,370.5547368421053,374.9129411764706,362.7429411764706,366.7633333333333,371.72333333333336,369.2033333333333,369.70230769230767,356.3957142857143,353.4923076923077,359.9123076923077,L7
2001-09-25 21:54:28+00:00,379.65615384615387,369.5135294117647,366.045,370.55,372.115,369.86,374.4935294117647,372.7935294117647,364.5778947368421,369.4035294117647,362.16352941176467,363.92999999999995,366.71999999999997,363.2,357.80615384615385,352.8228571428572,348.7661538461539,351.68615384615384,L7
2001-10-11 21:54:09+00:00,377.33153846153846,366.0447058823529,361.71,360.1,363.43,368.91,367.7647058823529,370.7047058823529,362.2605263157895,364.75470588235294,361.82470588235293,364.22999999999996,360.89,363.72999999999996,365.46153846153845,355.28714285714284,352.04153846153844,354.11153846153843,L7
2001-10-20 21:48:09+00:00,368.65384615384613,355.7035294117647,350.83,354.1222222222222,367.57,368.6022222222222,373.1435294117647,371.0035294117647,361.9242105263158,370.1235294117647,361.5035294117647,365.0566666666667,363.58666666666664,364.32666666666665,361.27384615384614,352.1928571428572,348.12384615384616,359.2838461538461,L7
2001-11-05 21:48:14+00:00,372.08538461538467,358.2570588235294,356.25,351.3511111111111,355.22,356.8511111111111,361.2870588235294,361.7670588235294,356.60157894736847,358.8470588235294,353.79705882352937,353.8933333333333,356.6433333333333,360.22333333333336,357.2053846153846,351.4742857142857,347.3253846153846,355.21538461538466,L7
2002-01-24 21:48:42+00:00,385.35076923076923,386.7635294117647,378.06,387.76111111111106,386.82,388.5211111111111,395.1535294117647,392.1135294117647,386.3384210526316,385.7335294117647,381.2135294117647,386.10333333333335,,,,,,,L7
2002-02-09 21:48:45+00:00,379.7492307692308,371.92,369.39,370.58222222222224,371.76,375.78222222222223,377.8,378.71,376.00105263157894,375.63,371.32,372.94666666666666,,,,,,,L7
2002-02-25 21:48:47+00:00,399.52461538461534,389.3311764705882,384.075,383.88222222222225,385.365,391.1022222222222,391.0911764705882,394.74117647058824,391.4736842105263,392.8211764705882,385.29117647058825,386.50666666666666,387.90666666666664,388.27666666666664,388.78461538461534,377.8671428571428,377.71461538461534,378.25461538461536,L7
2002-03-29 21:48:39+00:00,383.17,381.79764705882354,377.2,379.46777777777777,382.19,383.35777777777776,384.77764705882356,388.3876470588235,379.3336842105263,382.84764705882355,379.27764705882356,384.85333333333335,386.5733333333333,391.7633333333333,390.01,376.03857142857146,372.63,376.62,L7
2002-04-05 21:54:49+00:00,,,,,,,384.2611764705882,384.4711764705882,378.0931578947368,380.0111764705882,378.4511764705882,379.22333333333336,383.37333333333333,386.91333333333336,381.43,372.6557142857143,366.96,371.39,L7
2002-06-01 21:48:28+00:00,376.8784615384615,,,377.17555555555555,377.645,382.09555555555556,383.27588235294115,385.53588235294114,380.92105263157896,379.09588235294115,379.32588235294116,369.6666666666667,379.44666666666666,376.2266666666667,369.63846153846157,364.9557142857143,358.88846153846157,368.26846153846157,L7
2002-08-27 21:54:00+00:00,405.3707692307692,378.63882352941175,380.51,382.9866666666667,381.14,385.2766666666667,385.58882352941174,380.86882352941177,379.4457894736842,384.95882352941175,374.2888235294118,372.07,383.31,386.63,381.6907692307692,372.4814285714286,366.9407692307692,369.6307692307692,L7
2002-10-07 21:47:33+00:00,374.0569230769231,362.9717647058824,357.89,360.8411111111111,361.92,366.45111111111106,375.9017647058824,378.06176470588235,370.6021052631579,370.4617647058824,360.7017647058824,368.3933333333333,370.81333333333333,372.86333333333334,373.3769230769231,364.3014285714286,361.9069230769231,369.3969230769231,L7
2002-10-23 21:47:39+00:00,380.8869230769231,367.54117647058825,363.915,361.56555555555553,361.205,367.18555555555554,377.19117647058823,376.13117647058823,366.60052631578947,372.8311764705882,362.4711764705882,358.4266666666667,367.38666666666666,371.51666666666665,368.8069230769231,364.97857142857146,364.1469230769231,365.0769230769231,L7
2003-01-02 21:54:22+00:00,380.42846153846153,361.3264705882353,354.66,351.4011111111111,359.82,368.19111111111107,371.4664705882353,377.1964705882353,367.8226315789473,369.9564705882353,362.9364705882353,359.8633333333333,359.1033333333333,361.8233333333333,,,,,L7
2003-01-18 21:54:30+00:00,386.67153846153843,371.11176470588236,361.435,358.8522222222222,363.945,370.21222222222224,368.56176470588235,372.86176470588236,366.93263157894734,369.92176470588237,357.12176470588236,355.6066666666667,361.8666666666667,358.6566666666667,347.98153846153843,339.3828571428572,334.52153846153846,338.71153846153845,L7
2003-04-01 21:48:34+00:00,,,,,,,,,351.57947368421054,352.41,344.3,347.38666666666666,345.75666666666666,341.8666666666667,342.79538461538465,322.11857142857144,320.21538461538466,324.48538461538465,L7
2003-04-24 21:54:46+00:00,379.2392307692308,362.02,362.33,363.6122222222222,365.9,369.03222222222223,367.44,371.39,359.331052631579,357.37,346.11,352.62666666666667,357.38666666666666,348.38666666666666,338.84923076923076,332.7528571428572,325.20923076923077,330.9392307692308,L7
2003-05-03 21:48:37+00:00,363.2423076923077,347.76235294117646,352.48,347.79555555555555,348.26,353.0855555555555,359.7323529411765,359.31235294117647,352.1331578947368,339.6823529411765,333.9923529411765,342.8066666666667,346.9266666666667,330.5466666666667,325.89230769230767,322.15285714285716,322.8523076923077,311.53230769230765,L7
2003-05-10 21:54:46+00:00,382.1292307692308,366.61,362.18,359.3022222222222,361.11,363.2922222222222,364.84,365.49,362.07105263157894,359.3,352.55,356.2366666666666,361.84666666666664,359.22666666666663,346.3092307692308,339.9428571428572,330.9992307692308,338.1992307692308,L7
2003-07-21 21:42:33+00:00,400.5192307692308,384.0694117647059,377.115,371.8066666666667,379.295,381.5466666666667,377.0594117647058,377.61941176470583,391.1194736842105,386.79941176470584,376.29941176470584,383.57,382.87,382.94,370.8692307692308,367.53,357.8192307692308,361.72923076923075,L5
2003-08-15 21:36:48+00:00,396.1330769230769,385.4929411764706,375.275,376.3488888888889,371.675,383.8788888888889,375.39294117647063,372.14294117647063,373.0136842105263,373.0429411764706,365.5529411764706,363.93666666666667,357.72666666666663,363.22666666666663,353.9430769230769,342.8828571428572,332.6930769230769,334.5630769230769,L5
2003-08-23 21:48:14+00:00,,,,351.04555555555555,342.31,359.44555555555553,353.58647058823533,352.5764705882353,354.71473684210525,359.8864705882353,356.6364705882353,351.20666666666665,,,,,,,L7
2003-10-18 21:37:48+00:00,389.95,379.08,373.2,371.59,379.57,386.01,380.66,385.28,381.63,379.65,372.32,370.0,367.95,365.22,363.35,353.55,350.63,356.4,L5
2003-10-25 21:44:04+00:00,388.72076923076924,380.23117647058825,369.11,364.9088888888889,361.81,366.42888888888893,366.1511764705882,367.2211764705882,357.06210526315795,367.30117647058825,368.56117647058824,369.59666666666664,365.51666666666665,367.99666666666667,362.0707692307692,352.20285714285717,344.96076923076924,338.97076923076924,L5
2003-10-26 21:48:14+00:00,,,,,356.84,358.6888888888889,357.4564705882353,362.2464705882353,353.5915789473684,358.4664705882353,352.3764705882353,346.64666666666665,345.39666666666665,,,,,,L7
2003-11-19 21:38:14+00:00,387.08230769230767,378.5070588235294,373.57,374.45,372.43,371.6,377.9570588235294,373.4170588235294,358.3357894736842,361.2670588235294,359.8970588235294,370.08,368.5,366.28000000000003,355.84230769230766,332.3457142857143,340.03230769230765,346.03230769230765,L5
2003-12-04 21:54:43+00:00,374.14384615384614,,,,,361.9733333333333,365.32,362.53,350.82157894736844,351.18,,,,,,330.9842857142857,327.6738461538461,335.4338461538461,L7
2003-12-29 21:48:45+00:00,,,,,368.295,379.60888888888894,377.72764705882355,376.6976470588235,368.2542105263158,365.85764705882355,362.6976470588235,367.9766666666667,,,,,,,L7
2004-01-05 21:54:57+00:00,375.25461538461536,362.22,357.855,357.07111111111107,358.325,361.2211111111111,361.82,365.07,,,,,,352.23333333333335,349.38461538461536,334.3514285714285,330.44461538461536,333.4846153846154,L7
2004-01-21 21:55:02+00:00,380.9915384615384,369.26294117647063,363.605,,,,,,361.86578947368423,360.9329411764706,355.3829411764706,354.96,354.83,358.21999999999997,352.7415384615384,339.86857142857144,332.01153846153846,332.58153846153846,L7
2004-02-22 21:55:07+00:00,413.0676923076923,391.8217647058824,389.15,386.60888888888894,,,,,,,,,,,,,,,L7
2004-03-01 21:45:02+00:00,,376.6223529411765,370.695,372.63111111111107,370.555,370.64111111111106,372.44235294117647,382.84235294117644,374.73578947368424,371.32235294117646,361.94235294117647,348.80333333333334,351.68333333333334,357.50333333333333,359.3853846153846,,,,L5
2004-03-09 21:55:15+00:00,,,,,357.765,360.4922222222222,359.17470588235295,360.05470588235295,353.07684210526315,346.9647058823529,339.23470588235296,342.13666666666666,344.82666666666665,345.19666666666666,346.08923076923077,,,,L7
2004-03-17 21:45:08+00:00,392.5869230769231,383.8064705882353,378.66,380.2055555555555,381.31,380.67555555555555,372.5064705882353,374.9464705882353,363.58473684210526,361.4864705882353,349.2064705882353,349.2966666666666,355.32666666666665,364.12666666666667,355.5569230769231,351.2442857142857,347.5669230769231,352.6569230769231,L5
2004-03-25 21:55:18+00:00,388.4315384615385,370.9,367.53,,,,,,357.7778947368421,357.69,350.08,348.3566666666667,350.00666666666666,352.70666666666665,350.04153846153844,342.9942857142857,343.0615384615385,344.07153846153847,L7
2004-04-02 21:45:18+00:00,399.5615384615385,380.9852941176471,374.595,379.02555555555557,378.105,369.41555555555556,372.50529411764705,361.7952941176471,330.7421052631579,327.32529411764705,315.42529411764707,351.52666666666664,,,,,,352.26153846153846,L5
2004-04-03 21:49:06+00:00,,373.6470588235294,372.885,372.5188888888889,372.985,374.1388888888889,376.3670588235294,373.6370588235294,367.57526315789477,367.79705882352937,,,,,,,351.4876923076923,,L7
2004-04-10 21:55:14+00:00,,,372.73,368.4388888888889,379.49,374.04888888888894,372.46411764705886,374.15411764705885,366.2763157894737,366.03411764705885,355.65411764705885,352.95666666666665,355.9866666666667,,,,,361.83846153846156,L7
2004-04-18 21:45:49+00:00,379.4876923076923,374.60588235294114,364.025,365.5777777777778,370.575,372.48777777777775,370.82588235294116,371.46588235294115,360.50210526315794,362.89588235294116,353.26588235294116,343.56333333333333,346.6433333333334,347.55333333333334,343.7376923076923,335.8985714285715,333.85769230769233,339.29769230769233,L5
2004-05-20 21:46:44+00:00,390.46461538461534,368.90764705882356,367.085,376.4388888888889,370.955,374.1888888888889,373.68764705882353,372.65764705882356,363.14421052631576,372.59764705882355,363.24764705882353,358.8566666666667,372.06666666666666,372.1566666666667,367.1046153846154,360.63,345.14461538461535,344.3046153846154,L5
2004-05-28 21:55:11+00:00,,,,,360.145,377.3533333333333,372.40764705882356,352.67764705882354,345.5963157894737,358.58764705882356,340.22764705882355,350.51000000000005,357.36,358.29,350.6330769230769,,,,L7
2004-06-06 21:48:56+00:00,,,,365.69,364.795,,,,,,,,355.58,357.35,,,,,L7
2004-07-07 21:48:09+00:00,401.0684615384615,378.94470588235293,380.315,384.50444444444446,384.235,385.37444444444446,395.2947058823529,397.8347058823529,381.9478947368421,378.6447058823529,376.81470588235294,379.1433333333334,380.24333333333334,385.1333333333334,376.72846153846154,368.9,360.54846153846154,376.30846153846153,L5
2004-07-23 21:48:33+00:00,403.53,391.94823529411764,394.765,380.6633333333333,384.195,384.6733333333333,383.5282352941176,387.2182352941176,383.22526315789474,376.9782352941176,368.8682352941176,367.42,368.87,379.14,375.59,368.27142857142854,368.23,368.03,L5
2004-07-24 21:48:45+00:00,384.5792307692308,380.2576470588235,381.48,,,,,,,369.33764705882356,359.6976470588235,356.77,355.87,369.53999999999996,364.3892307692308,352.1714285714286,349.54923076923075,354.2692307692308,L7
2004-07-31 21:54:51+00:00,382.0369230769231,384.7147058823529,391.915,,,,,381.61470588235295,371.02,364.5447058823529,351.9547058823529,350.89666666666665,357.01666666666665,362.84666666666664,353.9069230769231,349.11571428571426,347.5969230769231,353.9769230769231,L7
2004-08-08 21:48:50+00:00,401.1530769230769,389.1870588235294,385.72,393.30777777777774,,386.90777777777777,391.3970588235294,393.6470588235294,381.9347368421053,371.48705882352937,362.3970588235294,375.3533333333333,379.00333333333333,376.5333333333333,377.9730769230769,361.91285714285715,362.0730769230769,366.0930769230769,L5
2004-08-25 21:48:37+00:00,,,,,374.16,372.57111111111107,374.84588235294115,376.65588235294115,374.9636842105263,378.3158823529412,369.76588235294116,363.04333333333335,364.67333333333335,,,,,,L7
2004-09-18 21:43:46+00:00,,,,,,,,383.7494117647059,377.3463157894737,381.10941176470584,380.36941176470583,377.44,371.92,373.97,376.14153846153846,371.72142857142853,369.63153846153847,380.19153846153847,L5
2004-09-25 21:50:07+00:00,385.99538461538464,388.5741176470588,375.49,370.79777777777775,371.44,366.34777777777776,362.8241176470588,370.76411764705887,362.22052631578947,367.39411764705886,373.59411764705885,360.17333333333335,357.4733333333333,360.00333333333333,364.47538461538466,349.80857142857144,345.72538461538466,341.4453846153846,L5
2004-10-04 21:44:07+00:00,387.04538461538465,380.20882352941175,369.145,371.1377777777778,365.825,360.10777777777776,361.6688235294118,367.44882352941175,358.4063157894737,358.93882352941176,357.8488235294118,,,,,,,,L5
2004-10-20 21:44:28+00:00,399.1884615384615,391.32588235294116,382.355,391.96555555555557,391.025,385.1455555555555,382.52588235294115,386.84588235294115,377.81105263157895,380.72588235294114,376.04588235294113,375.25666666666666,372.94666666666666,375.6166666666667,370.76846153846157,364.17571428571426,360.2584615384616,370.82846153846157,L5
2004-10-27 21:50:47+00:00,395.1892307692308,377.36882352941177,366.58,365.32111111111107,374.33,369.8511111111111,367.43882352941176,371.05882352941177,369.9078947368421,383.30882352941177,375.5988235294118,368.61333333333334,370.24333333333334,373.06333333333333,366.4292307692308,363.54714285714283,354.1292307692308,357.71923076923076,L5
2004-11-12 21:51:03+00:00,387.3015384615384,379.6229411764706,376.645,375.1133333333333,375.285,357.25333333333333,361.70294117647063,356.8129411764706,357.0757894736842,356.64294117647063,351.26294117647063,353.59999999999997,366.44,360.4,359.76153846153846,357.59857142857146,350.84153846153845,366.54153846153844,L5
2005-01-15 21:52:09+00:00,420.4492307692308,405.9652941176471,404.8,399.22777777777776,394.14,384.54777777777775,390.7852941176471,380.5252941176471,363.18842105263155,362.17529411764707,352.4852941176471,353.6733333333333,364.2133333333333,367.7333333333333,366.10923076923075,380.0,384.9292307692308,381.78923076923076,L5
