,dates,usa_CA_0097-0000,usa_CA_0097-0001,usa_CA_0097-0002,usa_CA_0097-0003,usa_CA_0097-0004,usa_CA_0097-0005,usa_CA_0097-0006,usa_CA_0097-0007,usa_CA_0097-0008,usa_CA_0097-0009,usa_CA_0097-0010,usa_CA_0097-0011,usa_CA_0097-0012,usa_CA_0097-0013,usa_CA_0097-0014,usa_CA_0097-0015,usa_CA_0097-0016,usa_CA_0097-0017,usa_CA_0097-0018,usa_CA_0097-0019,usa_CA_0097-0020,usa_CA_0097-0021,usa_CA_0097-0022,usa_CA_0097-0023,usa_CA_0097-0024,usa_CA_0097-0025
0,1984-04-18 18:01:41+00:00,203.84232271990442,209.9662617208038,206.79092621299446,209.43465005789088,202.53245885792018,206.4894726761815,199.49552926000175,198.81149793557822,196.4450341307783,199.36290433999122,196.23112687735338,197.50868303013064,194.1999781385305,196.83613929115478,194.38029396377325,189.90235251807323,186.6359831295315,194.17011650532018,196.02061192079987,195.38106881302318,200.4024849945596,205.98323805058993,201.27501177376368,198.57000022568346,206.749814256596,207.14066968751536
1,1984-05-04 18:01:45+00:00,213.64749605750436,209.1575811410377,205.11230106097378,212.60937066173085,207.48411455572486,205.0530229748573,200.04702042388615,199.18195887306229,203.06762051570067,197.3684305324415,196.35562507848755,195.4745630223933,191.20438508860192,196.78938270349053,199.07459799237787,191.5990557110177,190.10112198992297,200.44042123579862,197.6655287421785,193.15461302403713,194.99591707699412,195.97980318943203,195.96148523291032,208.5528526019058,212.852936697257,208.74332186946123
2,1984-06-05 18:02:38+00:00,221.53376206620095,220.08182267745093,216.01942505507355,217.8762359455935,213.01347621124182,209.1353673137697,205.52758358762446,198.725284609788,194.2486601606544,196.30622054351585,196.0740836783697,190.0828008088549,196.84370495477265,203.6099446625906,201.56776956459146,198.5102036832245,199.24492716928668,199.81844941389323,190.17433281525444,188.3810232602203,185.96356270614103,192.3612943305551,187.11124252007093,189.8484472838364,201.43682053431425,204.86213875995594
3,1984-06-14 17:56:37+00:00,225.66994735208263,227.08531876932685,222.0519501616503,230.5740552798505,205.0559299189023,,,,,,,,,,,,,,,,,,,,,
4,1984-10-27 18:04:31+00:00,225.18669459746744,226.71565994011397,222.05890643190838,223.41205801445048,219.3840968415018,219.11426016383155,205.20098962925735,204.27614547131023,198.48657299312214,204.49586107355094,206.15553600068694,207.58060448545757,202.3901060094767,205.87532114056592,203.74854692825394,201.81120989479123,197.83099289708179,197.42429233242947,193.60469764709995,185.30521147063263,194.5557136261279,206.66743363482962,195.83900601893822,204.27499940718766,227.4986122240836,226.2524697194596
5,1984-12-14 18:04:35+00:00,213.06607006041807,216.24315808724128,215.16402948071024,215.3250460296198,214.1893852282586,219.18019304368673,214.15525447838326,212.84901276998937,210.63046230534792,209.00725084523086,200.32753568162877,196.9893176042184,197.2270065693789,200.08168763905925,198.26854956392359,195.24311597498473,187.8423476648792,193.6542703261589,192.32631742466853,197.6257575401578,205.33829701619192,217.05047698835236,208.78305485975102,211.02021529479362,217.52849543977393,216.34475858309588
6,1984-12-30 18:04:44+00:00,221.87974420356812,231.05618399074257,228.76539160203674,233.5141815566814,231.41479776042186,229.5129382063164,224.78600873427044,224.06971198357184,222.54383130053634,220.4230592255978,213.33188882042663,206.554615137797,198.9143851417931,196.45198630771188,195.0598136567991,200.77766571608785,200.38208087514073,208.0826634479649,207.398242535045,205.88322177229733,211.21909851748998,223.35945203894465,217.67955014924738,223.79609006118088,222.384136760055,216.95812601768404
7,1985-01-15 18:04:51+00:00,209.97402472224385,221.19289907248776,224.35724644225724,226.99402552300134,225.28752615252864,225.74360430696586,219.60518396276615,219.9382734124614,216.56957855010245,207.86967623248367,208.71881777347699,206.91089596535048,201.17489953373897,200.49817908952664,197.4116652130146,197.3036708662392,198.3094386398842,201.41069537509597,200.66727968282987,202.01849846853335,208.092604589566,214.74497426126362,211.181685603936,217.79059358490818,218.06198002596955,218.21851332978707
8,1985-01-31 18:04:55+00:00,219.57582617467955,219.00537837161326,221.6058376388069,225.2729900582345,224.34860058247733,230.6194752246491,223.70703307997326,223.14795283676804,219.06989248441104,215.8868280351036,214.62690090515287,207.55570776268883,194.49777599398624,200.68283324690935,203.506118101432,198.29926111323567,199.98115867804782,199.1965838517344,200.02868227324302,205.82587172027243,215.65513615518046,218.44874284515402,216.0104273135438,218.8888562963136,226.86466612775203,217.9618037060301
9,1985-03-20 18:04:55+00:00,212.40917143666715,216.3891328780951,208.6242293975647,216.5702174967015,212.30900779186584,214.99294521442275,204.9309643349712,204.95673965047155,208.23417376708113,206.0470608075623,203.83684833095097,204.41840661901446,200.42436044461525,205.5833314993669,201.80232403105506,196.20062403626156,190.75288892373746,192.39599463408828,192.76621224075546,196.6188687097797,204.5644004000841,214.59605992047494,209.33115764010176,218.91144281366402,218.388628965969,216.05619055529453
