,dates,nzd0027-0000,nzd0027-0001,nzd0027-0002,nzd0027-0003,nzd0027-0004,nzd0027-0005,nzd0027-0006,nzd0027-0007,nzd0027-0008,nzd0027-0009,nzd0027-0010,nzd0027-0011,nzd0027-0012,nzd0027-0013,nzd0027-0014,nzd0027-0015,nzd0027-0016,nzd0027-0017,nzd0027-0018,nzd0027-0019,nzd0027-0020,nzd0027-0021,nzd0027-0022,nzd0027-0023,nzd0027-0024,nzd0027-0025,nzd0027-0026,nzd0027-0027,nzd0027-0028,nzd0027-0029,nzd0027-0030,nzd0027-0031,nzd0027-0032,nzd0027-0033,nzd0027-0034,nzd0027-0035,nzd0027-0036,nzd0027-0037,nzd0027-0038,nzd0027-0039,nzd0027-0040,nzd0027-0041,nzd0027-0042,nzd0027-0043,nzd0027-0044,nzd0027-0045,nzd0027-0046,nzd0027-0047,nzd0027-0048,nzd0027-0049,nzd0027-0050,nzd0027-0051,nzd0027-0052,nzd0027-0053,nzd0027-0054,nzd0027-0055,nzd0027-0056,nzd0027-0057,nzd0027-0058,nzd0027-0059,nzd0027-0060,nzd0027-0061,nzd0027-0062,nzd0027-0063,nzd0027-0064,nzd0027-0065,nzd0027-0066,nzd0027-0067,nzd0027-0068,nzd0027-0069,nzd0027-0070,nzd0027-0071,nzd0027-0072,nzd0027-0073,nzd0027-0074,nzd0027-0075,nzd0027-0076,nzd0027-0077,nzd0027-0078,nzd0027-0079,nzd0027-0080,nzd0027-0081,nzd0027-0082,nzd0027-0083,nzd0027-0084,nzd0027-0085,nzd0027-0086,nzd0027-0087,nzd0027-0088,nzd0027-0089,nzd0027-0090,nzd0027-0091,nzd0027-0092,nzd0027-0093,nzd0027-0094,nzd0027-0095,nzd0027-0096
0,1999-08-17 22:10:26+00:00,187.33153858154228,176.10296542411314,174.1964540888181,173.43818302164013,,,207.88975546229412,207.73590696777183,204.92472483261432,211.87952952996827,220.33258481728382,220.54075970152584,212.6687649749521,209.4075860129623,223.53801026095542,231.19063270764647,227.41475651509512,232.97360158285858,236.98029430668316,243.41723285351136,241.40876198652361,256.0977252925979,262.36198263695667,263.7535880048306,253.70842296402404,248.13294094261857,247.00305463965114,251.8090075728216,255.25007802105426,249.74620148126345,,,,,247.79645396533166,255.92968442240996,262.520561702896,261.75726342769013,260.1789709997086,248.18925653806386,226.02630444077178,225.16874817419173,220.93816578077474,221.77483053525236,227.28051500908322,224.13853581848056,221.3296188835494,230.56236150546974,221.69712412291346,214.08309227868813,203.66006824807425,,181.4761401106054,187.40014067908828,204.39548635880774,210.00426389144863,201.01191848094484,,212.08591545475002,217.9673185411253,218.67616424255527,214.47553083927943,211.6404732279068,210.23153639517406,215.18108237179152,215.17520938864757,209.14579870923475,209.67599282332438,205.80526574707645,206.8759172563134,206.64715263870576,206.03647209924398,201.11139270250922,206.06988909894963,204.31481310605625,207.1544682539213,201.76948525541715,203.66132771323043,201.7003645516618,207.74419571139958,199.38046546430147,201.6683857576453,197.65125827306179,197.6735151421781,193.97733070396475,191.80644632721558,198.04389866433274,201.03395591755543,200.16567536083863,190.1553174615233,193.5299146174318,172.17880963406716,177.2291141463355,170.4589836678728,179.32362072355173,173.83449133917398,162.142353943613
1,1999-08-26 22:04:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1999-09-27 22:04:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.6281266753119,219.76641228464945,222.46322539871738,220.2320222750096,217.35695200657605,213.5342820634667,212.5553351593423,214.111100942704,210.45010219864866,208.1982254806745,209.69349729379005,206.81924688228753,211.22810203548636,208.00264246031546,206.13391085027175,204.48317606425582,202.29043800262806,204.3058717250268,204.73763454596985,197.3434539569789,198.44570813822833,200.73639675915896,198.88783838746042,199.9880590054363,199.17802885935149,199.0728818636502,197.01830456244454,190.99791961414894,194.4776662785628,190.2543116352991,190.78679676360187,186.78443788201758,190.6891686677104,174.13228351853203,175.99831430384714,172.82262477999203,174.60120081681288,176.08378063544825,174.68401600351086
3,1999-10-04 22:10:38+00:00,189.59551969038097,183.06746261855446,179.52780708856596,183.04713501263367,200.69378426612795,191.89051717773665,218.24364339261203,206.4147451839475,203.702201696905,216.22890222995585,216.20376100708333,216.51514530016274,207.47359749178176,207.70545506719589,218.66062033453593,231.67478414927297,227.5755132932554,232.09643936591826,239.5484912960025,240.74456172464735,238.26555889593396,254.23599363906155,262.1028528871203,257.4222834035257,247.64724208078096,248.74521235375198,248.5916664014045,253.02315823334607,253.0404506585604,248.27555210525705,,,,,271.6711580125672,273.40742872242464,277.072485195456,274.0922686563885,272.30003071703464,260.23449118249323,235.2149593024796,229.95085186706513,221.79026734065792,225.52122134102578,235.36480908530947,232.7893894265007,228.65987935406187,228.38092070724161,219.3824251659423,202.58743551074684,188.89726166217037,,203.0719910065389,179.14926293648583,210.2893808770016,213.31007749084245,218.22778656963635,218.49328793557862,222.35873983460345,225.77630124894083,226.66268604828684,220.93479748548367,217.36655747787,212.46717455822295,215.6223210636154,215.52160737690122,212.94496991827933,211.52591400582833,210.00807641753707,209.8313243795204,,,,206.21973003111506,197.9019896340246,,167.14573196976113,169.02759740129335,176.82656087411857,,,,,,,,,,,,,,,,,,
4,1999-10-13 22:04:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.85682661911727,,,,271.16894893985926,208.84639130641472,214.79174720615387,216.2763106793103,216.26359944111545,214.252199832918,210.32196846378224,209.83177613898962,208.2944054206086,207.09585988713093,205.9615459841235,203.75288418369323,205.02337743966564,208.14634253855144,204.7797202717673,202.83142108185496,198.66142295284493,198.01575953214802,195.96649499380186,196.32707234855656,199.67520812804378,193.06157042364794,193.24978946370834,199.3312723174089,195.12455299431025,,,,,,,187.6934802468412,183.45534118061158,181.67379066000046,183.70757512217304,163.61492828506582,167.673314269702,162.8397431828737,168.1850517159086,162.3468879958811,164.01775956421287
5,1999-11-14 22:04:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.38314395748571,212.86712572785572,216.09590710694658,220.7166189370779,215.58392628466598,210.83225359346545,209.2470989746545,211.96056296558874,210.38578450432271,212.55264612633454,209.8777805750133,210.6959030196383,210.65109282756364,209.45375304339296,202.26453940422363,203.52212821732087,200.15357287990219,201.15322182290075,201.07882645890928,197.1496591949242,196.75749540792395,194.50597633981056,199.71812989489473,198.49438803430186,200.51946122036054,200.7578612535736,194.89661097068597,194.97283056457485,197.40919299044478,197.30461548085472,197.01120756986668,191.53373909640928,184.00251947044777,186.66916626359446,172.25946637577238,168.31889883302097,170.6248260702782,176.77354361602966,172.0689210323686,168.53210510883287
6,1999-12-07 22:10:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.8260267901947,243.4531622041671,253.30832651600733,260.45475871800596,263.0694360273263,265.5272782090825,262.6730007377416,254.29251489254852,230.94287650947734,235.62934151670171,229.34940055052357,235.39035486710438,236.91191373122194,233.62324466840286,233.47301965406263,235.7799198125538,223.8252343129351,214.92433809021645,198.84131030154745,184.84196441092078,163.58537905982664,,191.0584893117605,205.08080844031346,202.17975041335148,210.7520332326707,215.9052858257098,221.38819939020144,223.63569437010372,219.43997171546837,214.59199799728708,210.39484704406695,,205.5249914983419,,,,,,,,,,,,,,,,,197.43020485332985,187.91855598989198,195.74635452092545,191.12589809584875,189.59454653080292,189.09628858524948,190.25307032256018,189.08361203008033,185.12921647836103,165.91715430614704,177.77286418130655,170.66878158151619,165.9780607207191,,
7,2000-02-09 22:10:19+00:00,224.13535077888733,211.2201604798041,209.75059716581623,206.73363552481013,222.1346105106882,205.06028119284417,251.68690887849263,242.2121972397822,239.12339721709705,245.24436338990918,253.1111100512402,253.7807980098564,243.30621551552264,236.49196191522708,258.5249187905818,265.0725044214963,258.45904542531576,261.7464131863009,268.84684885096516,271.262903899605,270.7173263015436,279.83364271780744,288.4179659636537,285.5642780049033,279.0282529620408,262.96039284369505,262.11238331544536,270.76779256641186,270.6410345200817,253.18795551953278,,,249.3892921200539,268.3396761999088,279.73003357054387,290.06420333516326,299.526968747063,303.7804616477583,305.3666707383124,280.32767447539356,253.85936859205785,247.14425135407114,242.50697622381082,248.5581184092874,249.19437273546643,248.83136113764868,252.05367566488343,250.48891923727035,250.4349745058313,245.7204537028821,233.8575314916055,214.57616718667055,180.12186176415256,171.16851002985797,226.45365530574242,233.99010582467727,231.61658393365647,235.62626233040496,232.72907020399617,236.9419855790938,238.47272614253694,233.36704948771936,229.70277862420983,229.70951653673174,229.25122265434635,230.60779733683577,225.89289273771303,228.06086812379667,225.01128568160763,226.9900951564439,222.6924122528587,221.17921828455422,213.51400559231664,216.56011327671374,214.7891981295351,218.23289997502692,210.7413500007083,212.8365863664407,214.12338519141576,210.32490641020442,212.33808513880948,212.7837847434566,215.80329053523002,211.45769760021318,210.1842002038587,204.7185356301179,201.62578559674972,208.69251264788394,196.9967227909128,197.31525048914025,204.68228040060825,190.31608070278884,186.82151030863847,178.3211920313788,195.44004615131354,187.87468847260598,171.75711993981074
8,2000-03-28 22:10:07+00:00,214.85018286306894,208.46674399999867,202.38634402329382,199.9750927323407,204.04651548697117,192.00074911030455,232.08705319385314,229.96210395894866,231.57875971528506,241.27307589963277,246.18485913326333,243.53546157257622,230.385051602968,226.2750653708056,240.20860528564103,250.06744221017027,243.81141735626912,245.81801877213562,253.29230802674482,259.0152021583529,253.6033165971102,266.1269332468068,275.37989535041027,278.4414996528982,272.55316493451016,270.8464012119038,267.79367178491333,273.71576740742927,271.60154564956895,269.10451796948746,268.32216490078804,269.05944799625144,,279.5676395641461,,,,,,,,238.73063874628176,239.0233428294134,,,,,,,,,,,,,261.09878349011194,222.36204559773876,226.33179494734077,222.02547135607293,224.9154013693799,226.41187860131652,222.48327966485073,217.21024856105498,216.2769070658375,215.67286833410932,,,,,,,,,,,,,,,,,,,,,,,186.53979279090908,198.49890035985982,173.98230664735115,172.113034960744,,,,,,
9,2000-04-29 22:09:53+00:00,219.89901750308738,217.29631865883394,209.62646313195725,205.55627109529127,220.55397536969957,203.47419822882603,242.0439101262697,236.57620453233793,238.33065690506368,248.57935712587712,254.21090370995645,251.17218932186123,240.05318887200306,237.82689113402066,250.56012156899234,260.75073719874774,250.6522101255907,257.3502150990844,262.655402975998,265.96210721016104,261.1268567445849,274.00614285123055,286.6660031512201,283.43859339860524,278.09918668806245,272.03029828162107,272.9562457968575,276.1424404623956,278.4941600004458,272.9166163079097,265.5566100193648,264.87257728442216,,281.275012343861,285.0754175865955,287.0655770789454,293.56807634399024,290.03291337564895,285.8866228337043,271.2593762778209,244.26887307333632,246.15527434158489,242.22915978131797,243.07504803976013,244.1978403612608,242.43816674464924,243.2795630634092,246.12134089289228,238.97271454589878,227.06584727506754,221.66718842910768,219.15394902124356,197.45616389397333,,223.0474870674062,226.55613891520454,231.03545383777725,230.07595883336316,231.4397758179821,231.9890489767911,227.79036222822256,223.80851594067187,219.50399394874097,219.38348700582077,219.03603399249252,221.562190856101,216.4303459271134,216.39884693601775,215.28328420671653,209.4524421113667,207.56542948507067,203.3407279080716,203.68178002284182,202.15720554998134,203.72629033958302,205.3098563974723,202.6186909178426,195.32033653726526,201.74347792132534,202.42937493268616,203.0395594016576,199.77082634668292,198.38221732701103,197.31569661372728,195.0460011121521,193.48716461160402,190.32079158266924,192.59983403395822,193.77346490739558,190.46624294403023,191.48200173011142,180.20198729132196,176.88973773380616,181.51625488541447,182.87077094702278,185.70852895678547,163.8606852593123
