,dates,chi0353-0000,chi0353-0001,chi0353-0002,chi0353-0003,chi0353-0004,chi0353-0005,chi0353-0006,chi0353-0007,chi0353-0008,chi0353-0009,chi0353-0010,chi0353-0011,chi0353-0012,chi0353-0013,chi0353-0014,chi0353-0015,chi0353-0016,chi0353-0017,chi0353-0018,chi0353-0019,chi0353-0020,chi0353-0021,chi0353-0022,chi0353-0023,chi0353-0024,chi0353-0025,chi0353-0026,chi0353-0027,chi0353-0028,chi0353-0029
0,1985-01-25 14:04:27+00:00,178.9185037345229,171.45929715453855,183.85033636595625,170.62832836801547,164.31117061310056,175.42247281103127,173.90482316353936,181.21707993719087,163.48860688462662,157.1380379032859,164.81691276143084,210.7584275335209,217.14063272647127,190.39330912938507,190.37382267907358,213.70633445271346,194.85418063338304,179.42840651356443,174.1084766699172,184.01731927815072,193.99421567418355,199.94468961245474,211.22462669436348,214.54709736811753,214.34823161501316,209.34773812975885,,,187.5118193343732,185.96853012948765
1,1986-01-28 14:01:10+00:00,172.69352151606327,160.70118447308596,162.02487096500715,161.86062738911514,143.97203776886778,150.81198871504276,150.8388496541268,156.82045108695462,154.4258029679992,150.85479439420592,166.95620346716322,189.6365189256069,194.44994061522925,169.37770685929576,184.89551597544795,191.34976384224362,189.20270591429053,165.89521872119465,141.75313327083018,149.8652911274547,169.16572309914923,175.6413441609318,177.14421271914443,190.47149936663274,188.16467605006957,179.18528609841036,161.28494639897968,151.3745413803518,157.71887811793735,157.99700835668918
2,1986-03-17 14:00:06+00:00,183.79347564836007,164.6646062745411,179.67605125508717,187.53389519658978,171.39895533288285,173.54450783450793,181.61720660314327,194.47629212719497,181.09436568134785,176.24248703622,174.56516040539657,203.43753145443821,222.67766851828367,185.81253643182484,197.4328029167354,202.68176272750512,200.1402806089775,178.05949209696533,165.80682036947604,165.22348529681295,184.06029911313573,199.40739774681134,,212.6315183175888,188.4048078514045,188.50999223115286,186.69431178185945,187.14774239344163,176.36772968318448,173.21081424218502
3,1986-05-04 13:59:02+00:00,169.46600565466463,152.0261088567909,159.81122163255782,147.49595197336157,134.53365791389152,171.27113230590297,173.42105400717915,171.9300713973743,170.2172955495638,154.49605395663548,151.9973365510332,162.9663367501647,204.7055895873363,168.97255319799095,210.9280511590087,192.13963816228517,193.88098582952452,176.73438614121076,154.07202740605965,160.10519177157585,172.91507787593847,176.8558182046439,178.47404184904855,198.17201923119802,198.11293755345747,177.02570712320394,170.45591053505441,157.8987272574892,147.6388974306191,42.54226764104886
4,1986-08-15 14:01:53+00:00,175.26029484575875,159.6407990836937,165.96022499781554,173.9109486681361,142.9834887331296,152.96309815197344,142.78747397754677,138.2169111423882,149.50899318915222,149.567718573638,148.4967043337647,173.86096568901917,225.879890056514,182.68578889964493,114.87869007772467,178.2018667800937,171.96739851532087,167.7966435518791,165.87594528450452,160.35032194422462,146.93814100660262,185.49887413270298,194.5939745800228,211.00683038935898,203.3341821477092,140.29893178370168,100.45463089006645,119.08121370662643,56.137320746472476,24.40790796549402
5,1986-08-31 14:01:16+00:00,148.50171723381283,136.29200074502901,,116.1840539307433,,,,113.54095933060113,132.08848731219413,,124.83546190172162,150.31998897527276,161.39006837396838,125.9544265266343,120.60209820976429,,176.83373641434602,161.89337837472746,142.11983490603998,,,,,,175.62388125335832,104.17287065790408,96.41914057778561,111.56702283090134,83.02678929101097,59.091166639105296
6,1986-09-16 14:00:46+00:00,162.847646144991,152.7731603612269,146.3765358766864,149.3286530411308,116.27344498972356,139.76123399894826,132.5788972410238,130.14763577433013,140.4671012089645,139.25252836516697,140.80918637415243,162.42970357458685,179.7424292688421,152.20227575669355,125.86465678323599,182.64821423452412,175.78752972864228,161.65263212839795,148.1975610945154,,137.50224173669648,168.33252219754357,,207.0130862889389,165.5374021773644,130.31074884128384,87.63948739636564,111.38146270679877,127.06829111874302,46.216189846203974
7,1986-10-11 13:53:47+00:00,170.5588592736245,160.6694490947186,163.07868978573865,158.51663692040768,147.28169665934325,150.69660245674552,138.02296838913324,145.8430815206172,135.84651403355974,132.90562434092683,141.4125666085622,171.90676966127336,206.02324545876058,173.7153721255581,173.6434934496728,187.02523280421357,183.8909648384782,168.21632304545983,165.87793895485018,163.42188812233488,156.77341854100655,167.18665291537147,178.5359844821188,191.80141734250984,188.46991625472515,150.2989755241836,119.20443030858493,108.07187011643764,117.31960237198398,150.4056665641562
8,1986-11-03 13:59:10+00:00,180.70307118472095,169.1765173349243,178.40317609192817,172.85653835541692,170.63485568380563,169.90008328573205,154.8126788484264,157.50714048670014,155.89739941439788,147.89233069123378,154.03742956901323,181.48290307284805,213.91877864179168,197.15040083647176,219.35306470146224,199.63807748445134,194.99053379354552,180.74199572447682,175.318141690711,173.57690341562937,164.30708232070484,175.35075160777734,186.48428033065028,196.12609996146074,197.86654384023785,157.14776445934294,118.52496760487989,121.2098488682344,137.14936698160176,164.83361640242907
9,1986-12-21 13:59:13+00:00,181.39374567989225,172.7846464956928,187.74382790338444,175.13913342152475,161.85768683448447,158.8449188707105,157.28575325439812,178.72344297764522,176.22276922291618,157.8811493783748,139.48149592416925,163.06359619096128,204.49799807880535,203.99910103437176,209.53004859394622,196.867676801047,190.458743352242,175.32738815587322,163.36854590461456,156.61804997428072,171.64077246083085,174.95267725716545,179.96202582758212,182.32239872949452,190.5386595779032,175.06909722752115,158.74777158633728,161.30100302126652,161.44724476125572,171.35949957628833
10,1986-12-30 13:53:19+00:00,182.54365504216867,174.3297136392228,184.75154183376037,182.75361104250456,166.9374649460299,158.2471462340768,160.59245618232424,180.35186022259361,181.41432109193465,169.14402570646376,151.0978432779735,173.19780230105928,200.69407235914946,195.5035433284415,211.26458986513236,206.0334030779678,194.9514811106871,182.7012040345191,162.89604771686575,170.2405319048986,160.0454957202615,168.2952124315222,171.59375321614144,177.3312879885523,193.96804591867664,180.77334179747663,165.34956265983482,167.5548659067933,161.40612297869927,167.91010417576857
11,1987-01-31 13:54:17+00:00,176.85453779583122,162.17129478738943,179.11316236694648,157.4789453240736,144.4159889362619,167.1267841760101,177.1092475764989,182.4170379214213,179.78191793605015,163.55007383799307,153.7765555854683,181.6615174335009,180.4203800824528,190.44051658581967,202.8465430213562,211.49395587929723,200.99900385760506,178.3557384890294,156.90971408175537,166.83016773619133,167.02119160725152,168.00116234431474,164.79435957989156,189.3101225747441,181.00203957980585,166.47819392260263,171.46167482282613,172.14513256780066,171.348618444586,161.55784830753421
