,dates,jap0324-0000,jap0324-0001,jap0324-0002,jap0324-0003,jap0324-0004,jap0324-0005,jap0324-0006,jap0324-0007,jap0324-0008,jap0324-0009
0,1984-05-24 01:09:12+00:00,190.2045370733203,160.17790971067186,163.25308624278955,167.0233475270724,161.12689343352923,169.01083706107494,177.179137307703,169.40273540352948,161.1234629628456,166.21595571476988
1,1984-07-27 01:10:28+00:00,186.63797544831976,173.2619665043717,169.8897878906621,168.76568369315703,159.31067922703792,,183.31937402208314,177.21162574268013,176.6345471530075,
2,1984-10-31 01:11:19+00:00,195.51871293289736,162.39505337156112,158.98731375067857,144.8667038791585,,158.2952108201559,,170.0658034365497,166.8650060113388,169.20228215294262
3,1985-02-04 01:11:45+00:00,230.1699116947368,196.44329843061053,187.67873559367735,,175.96570445274952,186.74951369005262,197.54878732385842,197.75169658186374,201.40968610513076,
4,1985-04-25 01:11:34+00:00,198.87058095940066,169.2818384614647,163.29099807956874,171.26386274007783,167.46110249078563,169.90340379920292,182.23512897290868,177.7130045041136,173.01525538702822,172.92456940723343
5,1985-10-02 01:10:27+00:00,202.9593990374888,185.05306183478064,191.3400626912589,194.1811490767171,180.78708963868064,187.7744205234286,191.38582582613614,199.58287904751,196.12324830103915,180.36014004744635
6,1985-11-19 01:09:48+00:00,230.88889957796573,205.7429882629205,207.33688624196978,205.2498800205006,209.69735280496138,207.0809270964815,204.66638523575054,,212.85750815636982,205.278805944505
7,1985-12-05 01:09:30+00:00,226.635808622727,212.0275497603338,202.92792725611284,200.03358093273218,206.32224432105096,198.06576116766828,205.54461839268046,203.66362712782245,207.51148938467387,
8,1986-01-22 01:08:35+00:00,227.48233610818434,221.96730143784927,223.19075925833621,211.72014868158223,216.1663367486227,209.11718208112885,220.46244371086422,217.78926751753121,222.98571474329302,
9,1986-02-07 01:08:13+00:00,240.07279514853977,226.57341056096806,228.31548544738206,221.22576679663044,224.07544467639872,214.92632490425214,223.3668129309588,229.01067568034264,228.25292866085408,
10,1986-04-12 01:06:50+00:00,230.076311075738,218.58799018518468,219.1056393611751,218.78266085482056,215.97003905293562,217.12176975441878,215.2414091031366,223.5472447400944,222.2861496492462,216.85028107638155
11,1986-07-01 01:04:35+00:00,206.1841930401838,191.2039837576617,193.51710899917325,190.2442637700851,196.09772519090828,189.07893948310502,196.59360186019475,,204.93279954910966,
12,1986-08-02 01:03:28+00:00,216.1925068358828,210.23442261894502,212.69360824705294,198.92625685920314,198.59966875332958,197.73301064359256,203.93738992199323,200.89184595538273,204.2930398045254,
