dates,nzd0344-0000,nzd0344-0001,nzd0344-0002,nzd0344-0003,nzd0344-0004,nzd0344-0005,satname
1999-08-12 21:53:32+00:00,360.68,371.74,377.93,391.38,,382.20,L7
1999-08-21 21:47:44+00:00,368.61,375.90,377.93,391.38,,382.20,L7
1999-09-22 21:47:48+00:00,373.11,377.83,381.01,386.81,382.78,385.00,L7
1999-09-29 21:54:04+00:00,372.80,377.22,381.38,384.25,377.99,377.20,L7
1999-10-24 21:47:44+00:00,374.25,377.22,381.38,384.25,377.99,377.20,L7
2000-01-19 21:53:49+00:00,374.20,376.85,380.58,385.11,381.36,377.41,L7
2000-05-10 21:53:10+00:00,372.15,377.06,381.10,388.16,388.10,380.65,L7
2000-05-26 21:52:36+00:00,373.23,377.77,381.00,386.10,386.73,379.82,L7
2000-06-20 21:46:40+00:00,373.20,376.76,381.00,386.10,386.73,379.82,L7
2000-07-13 21:52:31+00:00,372.42,375.72,379.28,385.50,385.97,379.26,L7
2000-07-29 21:52:14+00:00,370.28,373.11,373.78,382.18,383.56,379.67,L7
2000-10-01 21:51:05+00:00,372.88,374.14,376.50,383.58,386.24,383.12,L7
2000-10-26 21:45:10+00:00,372.85,374.19,376.08,382.45,384.73,381.93,L7
2000-11-18 21:50:58+00:00,373.27,373.42,374.49,381.22,382.15,381.59,L7
2000-12-04 21:50:58+00:00,373.10,374.13,376.26,381.35,382.04,382.30,L7
2001-01-05 21:51:28+00:00,373.32,374.53,376.66,381.85,382.41,382.48,L7
2001-02-06 21:51:26+00:00,376.83,378.32,382.41,381.22,381.65,382.03,L7
2001-04-27 21:51:07+00:00,371.33,378.49,381.53,379.46,378.14,378.20,L7
2001-05-13 21:50:33+00:00,368.67,374.27,379.55,379.00,377.72,377.82,L7
2001-05-22 21:44:42+00:00,366.45,371.24,376.93,377.78,377.95,377.34,L7
2001-05-29 21:50:49+00:00,366.45,371.24,376.93,377.96,382.22,377.34,L7
2001-06-14 21:50:38+00:00,366.81,370.57,375.04,377.78,382.20,376.66,L7
2001-07-25 21:44:06+00:00,367.36,370.58,376.16,376.75,381.22,373.44,L7
2001-09-18 21:49:05+00:00,367.69,370.08,375.88,377.73,383.08,375.77,L7
2002-02-25 21:49:35+00:00,370.96,371.54,373.80,376.88,380.41,379.25,L7
2002-03-06 21:43:47+00:00,367.06,367.32,369.17,373.10,375.68,373.89,L7
2002-03-29 21:49:27+00:00,365.93,367.17,360.93,364.28,364.46,351.98,L7
2002-05-09 21:43:40+00:00,363.80,363.70,360.45,362.95,362.60,351.98,L7
2002-06-17 21:49:33+00:00,362.19,361.76,362.03,363.84,361.83,349.90,L7
2002-07-19 21:49:21+00:00,365.65,365.61,365.59,366.11,364.16,355.31,L7
2002-08-20 21:49:10+00:00,369.26,368.11,367.06,367.21,365.69,358.67,L7
2002-09-05 21:48:38+00:00,374.94,372.39,369.13,368.37,366.37,360.42,L7
2002-10-16 21:42:36+00:00,375.17,373.54,373.36,371.60,369.58,369.49,L7
2002-10-23 21:48:27+00:00,377.13,375.76,374.97,373.31,371.42,371.00,L7
2002-12-26 21:48:59+00:00,382.98,381.70,379.02,376.84,376.06,374.62,L7
2003-01-11 21:49:02+00:00,381.98,380.94,379.88,377.52,376.46,373.94,L7
2003-01-27 21:49:33+00:00,381.08,379.91,378.73,377.31,375.66,372.81,L7
2003-03-16 21:49:46+00:00,378.11,378.72,380.83,377.66,377.75,370.35,L7
2003-05-03 21:49:49+00:00,375.70,377.40,382.25,379.52,378.58,370.53,L7
2003-07-23 21:31:26+00:00,375.79,378.34,380.51,379.11,379.00,373.84,L5
2003-07-30 21:37:45+00:00,376.25,377.88,380.44,379.45,380.77,374.89,L5
2003-08-15 21:37:36+00:00,374.21,375.81,380.51,380.05,381.80,375.19,L5
2003-08-24 21:32:00+00:00,374.31,375.62,378.81,378.86,380.62,376.82,L5
2003-09-24 21:49:14+00:00,372.00,373.28,375.63,378.68,380.24,379.32,L7
2003-10-18 21:39:00+00:00,371.93,373.22,376.61,379.14,379.93,378.75,L5
2003-11-19 21:39:26+00:00,371.10,370.59,374.15,377.58,378.96,377.61,L5
2003-11-28 21:33:21+00:00,370.73,370.00,374.29,377.42,377.60,375.48,L5
2003-12-14 21:33:26+00:00,371.44,371.30,376.34,379.22,378.88,376.06,L5
2004-01-22 21:39:28+00:00,370.38,370.73,375.52,378.65,378.63,375.40,L5
2004-02-16 21:33:48+00:00,368.67,369.58,373.33,377.44,377.57,375.57,L5
2004-02-23 21:39:37+00:00,367.70,368.09,373.40,378.17,378.19,374.64,L5
2004-03-19 21:33:59+00:00,367.56,368.31,373.73,378.09,377.88,374.54,L5
2004-04-20 21:34:43+00:00,367.74,368.55,373.31,377.60,375.53,371.40,L5
2004-05-21 21:50:13+00:00,365.36,366.88,372.60,376.04,373.86,371.62,L7
2004-06-22 21:49:40+00:00,362.93,364.58,368.79,373.06,369.77,372.02,L7
2004-06-23 21:36:34+00:00,363.50,364.89,369.88,372.90,370.05,370.71,L5
2004-07-08 21:50:02+00:00,364.11,366.01,371.93,374.03,370.60,368.79,L7
2004-09-18 21:44:58+00:00,363.82,366.46,374.87,373.13,366.47,362.82,L5
2004-10-12 21:49:12+00:00,366.34,369.13,374.73,373.06,367.34,365.27,L7
2004-10-13 21:39:20+00:00,367.36,370.18,373.92,372.02,367.14,365.17,L5
2004-10-20 21:45:16+00:00,368.48,371.55,375.01,372.88,368.83,367.02,L5
2004-11-13 21:49:35+00:00,369.05,371.50,374.56,372.40,368.75,367.02,L7
2004-12-16 21:40:34+00:00,371.54,373.97,376.73,373.39,369.21,366.39,L5
2005-01-17 21:41:01+00:00,374.18,375.57,376.10,374.25,372.20,369.45,L5
2005-02-09 21:47:07+00:00,373.10,373.36,373.86,373.12,372.06,368.64,L5
2005-02-17 21:50:40+00:00,373.01,373.76,374.42,373.70,373.05,369.49,L7
2005-02-18 21:41:30+00:00,373.44,374.03,374.27,374.05,373.18,369.59,L5
2005-02-25 21:47:47+00:00,371.64,372.14,372.83,372.75,371.68,367.86,L5
2005-04-06 21:50:40+00:00,372.92,373.40,372.86,373.31,372.53,369.17,L7
2005-04-22 21:50:11+00:00,371.38,370.66,370.61,373.03,370.65,367.62,L7
2005-05-08 21:50:39+00:00,371.38,370.66,370.61,373.03,370.73,367.62,L7
2005-05-09 21:42:07+00:00,371.96,371.32,371.17,373.40,370.76,367.57,L5
2005-05-24 21:50:14+00:00,373.43,372.96,372.85,374.97,371.75,369.07,L7
2005-05-25 21:42:16+00:00,372.69,372.71,373.13,374.50,371.36,368.79,L5
2005-06-01 21:48:06+00:00,372.22,371.98,372.81,373.77,370.89,368.27,L5
2005-06-10 21:42:24+00:00,372.38,372.41,372.74,373.11,370.54,368.27,L5
2005-06-25 21:50:03+00:00,372.58,373.12,372.27,372.95,370.18,367.77,L7
2005-06-26 21:42:28+00:00,372.66,372.87,372.26,372.36,369.77,367.10,L5
2005-07-12 21:42:35+00:00,372.23,372.61,371.95,371.75,369.40,366.01,L5
2005-07-28 21:42:45+00:00,372.91,372.20,371.27,370.61,368.35,365.80,L5
2005-08-12 21:50:23+00:00,374.41,373.88,373.12,372.32,369.25,367.42,L7
2005-08-13 21:42:53+00:00,374.80,374.03,373.57,373.04,369.67,368.33,L5
2005-08-20 21:49:06+00:00,375.12,373.71,373.35,372.30,368.73,368.08,L5
2005-08-29 21:42:58+00:00,377.07,375.32,374.41,373.27,369.70,369.75,L5
2005-09-21 21:49:10+00:00,376.02,374.21,373.89,373.12,369.07,369.02,L5
2005-09-29 21:50:07+00:00,376.02,374.28,373.65,373.10,369.47,369.02,L7
2005-09-30 21:42:58+00:00,376.19,374.53,373.74,373.14,369.85,369.53,L5
2005-10-31 21:50:23+00:00,376.79,374.93,375.20,373.38,371.02,370.11,L7
2005-11-08 21:49:16+00:00,377.51,374.98,374.98,373.23,370.65,369.49,L5
2005-11-16 21:50:33+00:00,377.50,375.14,375.00,373.33,370.88,369.86,L7
2005-11-17 21:43:19+00:00,377.17,375.03,374.74,373.40,370.97,369.93,L5
2006-01-03 21:50:25+00:00,377.97,374.95,374.47,375.11,372.73,371.79,L7
2006-01-19 21:50:34+00:00,378.48,375.02,375.21,376.21,373.53,373.51,L7
2006-01-20 21:44:49+00:00,377.88,374.79,375.22,376.22,373.74,373.17,L5
2006-01-27 21:50:46+00:00,377.58,375.41,375.24,376.06,374.24,373.23,L5
2006-02-20 21:50:43+00:00,376.60,374.75,374.03,374.74,373.35,371.06,L7
2006-02-21 21:45:32+00:00,376.00,374.59,374.21,374.39,372.69,370.08,L5
2006-02-28 21:51:52+00:00,375.40,374.48,374.03,374.43,372.37,369.46,L5
2006-03-09 21:45:52+00:00,375.80,374.69,374.17,374.34,372.53,369.91,L5
2006-04-26 21:46:44+00:00,376.59,375.31,375.00,374.70,373.18,370.27,L5
2006-05-27 21:51:06+00:00,374.80,373.07,374.40,373.77,371.89,368.99,L7
2006-06-04 21:53:28+00:00,372.66,371.20,372.83,373.96,374.00,369.44,L5
2006-06-13 21:47:25+00:00,371.55,370.50,372.11,373.03,372.84,368.34,L5
2006-06-29 21:47:40+00:00,371.98,370.67,372.45,372.58,372.12,368.12,L5
2006-07-15 21:47:54+00:00,372.29,370.46,371.93,372.28,371.49,367.48,L5
2006-07-22 21:54:10+00:00,372.30,370.50,370.10,370.33,369.91,366.74,L5
2006-07-30 21:50:44+00:00,372.02,370.33,370.48,370.56,370.20,367.22,L7
2006-08-15 21:50:43+00:00,372.26,370.92,370.44,370.24,370.26,366.82,L7
2006-08-23 21:54:35+00:00,371.61,370.37,369.28,369.64,370.03,366.54,L5
2006-09-01 21:48:31+00:00,372.22,370.92,369.75,369.77,370.20,366.27,L5
2006-09-16 21:50:34+00:00,370.74,370.31,369.19,369.43,369.57,365.52,L7
2006-09-17 21:48:42+00:00,370.78,370.17,368.83,369.08,368.73,365.43,L5
2006-10-10 21:54:44+00:00,371.53,370.31,369.47,368.91,368.19,364.60,L5
2006-11-27 21:55:35+00:00,370.94,370.66,370.06,369.08,367.69,363.56,L5
2006-12-06 21:49:29+00:00,372.85,372.61,370.88,368.83,366.16,362.70,L5
2006-12-13 21:55:43+00:00,372.26,372.31,370.64,368.92,366.23,362.40,L5
2007-01-22 21:51:19+00:00,371.81,372.71,371.75,369.93,367.18,362.93,L7
2007-01-30 21:55:36+00:00,371.36,371.85,371.30,370.37,367.62,363.59,L5
2007-05-30 21:50:54+00:00,372.01,372.61,372.75,374.06,372.25,367.61,L7
2007-08-02 21:51:09+00:00,379.41,381.64,384.95,383.56,382.62,371.75,L7
2007-08-18 21:51:03+00:00,379.41,381.64,384.95,383.56,378.48,371.75,L7
2007-10-05 21:50:18+00:00,381.53,383.37,385.93,383.87,379.10,375.01,L7
2007-11-06 21:50:41+00:00,381.53,381.31,384.33,381.22,377.69,374.05,L7
2007-11-22 21:51:13+00:00,382.53,382.01,383.93,381.16,377.84,375.53,L7
2008-01-25 21:50:59+00:00,379.87,379.91,383.33,381.26,377.54,373.03,L7
2008-02-26 21:51:16+00:00,379.46,378.44,382.57,379.18,376.04,374.20,L7
2008-05-16 21:50:38+00:00,369.69,374.32,379.34,378.11,374.79,372.55,L7
2008-06-01 21:50:30+00:00,359.20,366.60,375.20,373.17,370.06,368.31,L7
2008-07-03 21:50:11+00:00,359.07,365.24,373.10,372.13,369.50,367.24,L7
2008-08-04 21:49:52+00:00,360.25,364.84,371.50,370.73,368.54,368.29,L7
2008-08-20 21:49:46+00:00,364.49,366.22,373.15,372.38,370.28,369.11,L7
2008-09-21 21:49:53+00:00,365.47,365.47,372.43,371.27,370.27,367.47,L7
2008-11-24 21:50:19+00:00,367.08,364.24,371.11,370.69,370.14,367.36,L7
2008-12-10 21:50:30+00:00,368.30,365.25,370.71,373.08,373.00,368.46,L7
2009-01-27 21:50:48+00:00,370.22,366.33,372.21,374.78,371.21,370.29,L7
2009-02-28 21:51:05+00:00,365.96,363.28,369.69,372.66,370.32,371.72,L7
2009-04-17 21:51:00+00:00,360.49,358.52,364.38,367.34,366.86,368.17,L7
2009-06-04 21:51:05+00:00,351.34,356.64,356.97,363.29,362.98,367.71,L7
