dates,satname,nzd0344-0000,nzd0344-0001,nzd0344-0002,nzd0344-0003,nzd0344-0004,nzd0344-0005
1999-08-12 21:53:32+00:00,L7,365.01,375.74,382.66,395.38,385.24,384.80
1999-08-21 21:47:44+00:00,L7,378.70,382.06,,,,
1999-08-28 21:53:35+00:00,L7,,,,,614.79,
1999-09-22 21:47:48+00:00,L7,390.12,389.07,392.83,389.61,388.78,392.61
1999-09-29 21:54:04+00:00,L7,360.03,364.46,369.19,368.23,364.32,354.50
1999-10-24 21:47:44+00:00,L7,390.72,,,,,
2000-01-19 21:53:49+00:00,L7,387.15,387.52,392.55,399.84,397.98,385.92
2000-05-10 21:53:10+00:00,L7,362.82,371.84,375.83,381.72,382.46,378.79
2000-05-26 21:52:36+00:00,L7,372.22,376.27,377.36,379.06,381.63,376.24
2000-06-20 21:46:40+00:00,L7,367.93,368.97,,,,
2000-07-13 21:52:31+00:00,L7,378.65,380.17,384.29,392.31,390.68,383.18
2000-07-29 21:52:14+00:00,L7,376.76,374.77,370.93,386.86,388.60,
2000-08-14 21:51:44+00:00,L7,,,,,566.48,
2000-10-01 21:51:05+00:00,L7,376.89,370.96,377.55,380.90,390.20,388.09
2000-10-26 21:45:10+00:00,L7,382.98,384.03,385.25,386.35,384.96,383.35
2000-11-11 21:45:12+00:00,L7,,,,,600.95,
2000-11-18 21:50:58+00:00,L7,,,,,364.19,
2000-12-04 21:50:58+00:00,L7,368.70,378.18,383.48,377.39,379.12,377.57
2001-01-05 21:51:28+00:00,L7,377.42,378.89,381.91,387.14,386.89,385.01
2001-02-06 21:51:26+00:00,L7,,,,385.11,384.90,383.12
2001-04-27 21:51:07+00:00,L7,356.87,368.24,367.19,370.05,368.72,368.31
2001-05-13 21:50:33+00:00,L7,353.18,354.70,365.46,370.25,370.00,371.77
2001-05-22 21:44:42+00:00,L7,365.90,366.82,375.50,379.37,380.18,379.96
2001-05-29 21:50:49+00:00,L7,,,,371.95,402.09,435.01
2001-06-14 21:50:38+00:00,L7,374.01,378.04,377.88,379.36,381.65,375.58
2001-07-25 21:44:06+00:00,L7,364.83,364.78,370.77,365.78,368.53,356.52
2001-09-18 21:49:05+00:00,L7,374.00,371.92,379.59,384.31,391.67,392.08
2002-02-25 21:49:35+00:00,L7,384.92,386.85,386.55,385.15,381.90,376.62
2002-03-06 21:43:47+00:00,L7,355.94,355.79,356.27,362.44,363.72,361.16
2002-03-29 21:49:27+00:00,L7,,,354.32,357.39,357.64,326.07
2002-05-09 21:43:40+00:00,L7,368.87,365.39,369.21,367.60,364.02,
2002-06-17 21:49:33+00:00,L7,349.34,348.57,359.63,360.01,352.73,338.86
2002-07-19 21:49:21+00:00,L7,383.02,384.24,387.16,380.66,378.45,379.02
2002-08-20 21:49:10+00:00,L7,397.11,389.68,386.65,382.95,382.28,381.36
2002-09-05 21:48:38+00:00,L7,402.83,398.54,391.30,389.95,386.10,389.57
2002-10-16 21:42:36+00:00,L7,381.54,384.04,380.73,377.69,377.67,372.06
2002-10-23 21:48:27+00:00,L7,386.66,387.12,382.28,381.57,380.84,377.22
2002-12-26 21:48:59+00:00,L7,363.74,362.27,364.57,363.90,363.79,358.72
2003-01-11 21:49:02+00:00,L7,373.30,373.90,382.10,379.18,376.86,368.25
2003-01-27 21:49:33+00:00,L7,376.53,376.90,378.94,379.02,372.72,370.99
2003-03-16 21:49:46+00:00,L7,390.90,391.78,400.73,,397.63,
2003-05-03 21:49:49+00:00,L7,373.53,381.68,384.35,384.90,381.51,376.96
2003-07-23 21:31:26+00:00,L5,379.04,378.57,376.40,378.34,376.77,376.76
2003-07-30 21:37:45+00:00,L5,377.02,373.83,377.21,378.80,378.81,373.36
2003-08-15 21:37:36+00:00,L5,359.40,361.34,373.48,375.72,380.94,372.07
2003-08-24 21:32:00+00:00,L5,382.50,381.76,378.68,381.16,380.48,387.93
2003-09-24 21:49:14+00:00,L7,376.00,376.83,380.56,387.47,394.59,398.16
2003-10-18 21:39:00+00:00,L5,365.17,367.01,375.60,376.08,373.29,371.52
2003-11-19 21:39:26+00:00,L5,371.08,366.33,370.74,377.01,377.25,370.94
2003-11-28 21:33:21+00:00,L5,353.30,352.18,359.12,362.62,356.96,351.72
2003-12-14 21:33:26+00:00,L5,366.32,371.72,380.94,383.64,380.95,374.15
2004-01-22 21:39:28+00:00,L5,368.63,372.69,368.08,372.44,373.92,370.35
2004-02-16 21:33:48+00:00,L5,366.20,367.93,372.72,378.94,382.98,379.67
2004-02-23 21:39:37+00:00,L5,358.39,354.77,361.41,371.92,373.17,370.68
2004-03-19 21:33:59+00:00,L5,375.78,378.68,386.58,386.11,382.42,379.41
2004-04-20 21:34:43+00:00,L5,371.53,374.23,375.29,378.24,368.58,367.87
2004-05-21 21:50:13+00:00,L7,348.42,349.65,361.01,361.16,361.12,
2004-06-22 21:49:40+00:00,L7,,,,,350.16,
2004-06-23 21:36:34+00:00,L5,360.24,360.62,369.19,365.78,367.01,360.16
2004-07-08 21:50:02+00:00,L7,359.71,365.83,376.79,373.94,368.57,352.07
2004-08-26 21:38:11+00:00,L5,,,,,,
2004-09-18 21:44:58+00:00,L5,353.53,358.27,364.07,362.84,359.62,356.86
2004-10-12 21:49:12+00:00,L7,388.26,391.10,384.24,381.31,379.53,380.71
2004-10-13 21:39:20+00:00,L5,382.02,384.33,378.30,373.63,372.16,369.73
2004-10-20 21:45:16+00:00,L5,366.68,372.13,369.10,372.62,372.57,371.40
2004-11-13 21:49:35+00:00,L7,377.33,375.19,376.12,373.05,371.41,
2004-12-16 21:40:34+00:00,L5,355.03,357.06,363.87,356.70,355.22,353.49
2005-01-17 21:41:01+00:00,L5,376.21,372.33,374.97,381.01,379.74,369.83
2005-02-09 21:47:07+00:00,L5,370.06,362.02,363.14,369.37,374.50,366.44
2005-02-17 21:50:40+00:00,L7,372.65,377.29,379.21,378.65,381.15,375.68
2005-02-18 21:41:30+00:00,L5,381.63,380.46,377.66,381.17,377.67,373.01
2005-02-25 21:47:47+00:00,L5,353.24,352.90,358.05,359.39,356.35,352.07
2005-04-06 21:50:40+00:00,L7,389.02,391.84,387.69,388.70,385.07,382.71
