dates,nzd0344-0000,nzd0344-0001,nzd0344-0002,nzd0344-0003,nzd0344-0004,nzd0344-0005,satname
1999-08-12 21:53:32+00:00,360.68,371.74,377.93,391.38,,382.20,L7
1999-08-21 21:47:44+00:00,376.53,380.06,,,,,L7
1999-09-22 21:47:48+00:00,382.12,381.69,384.10,382.23,382.78,387.81,L7
1999-09-29 21:54:04+00:00,371.86,375.38,382.10,379.15,373.19,361.60,L7
1999-10-24 21:47:44+00:00,380.05,,,,,,L7
2000-01-19 21:53:49+00:00,373.98,375.37,378.19,387.69,388.11,378.02,L7
2000-05-10 21:53:10+00:00,370.32,378.76,384.01,388.64,388.08,383.29,L7
2000-05-26 21:52:36+00:00,375.39,379.19,380.81,381.98,384.00,378.14,L7
2000-06-20 21:46:40+00:00,373.10,373.74,,,,,L7
2000-07-13 21:52:31+00:00,369.32,371.55,374.11,383.69,383.68,377.58,L7
2000-07-29 21:52:14+00:00,363.26,362.31,356.20,374.40,378.48,,L7
2000-10-01 21:51:05+00:00,385.89,379.27,387.37,389.21,396.95,393.49,L7
2000-10-26 21:45:10+00:00,372.65,374.49,373.98,376.81,377.21,377.15,L7
2000-11-18 21:50:58+00:00,,,,,372.56,,L7
2000-12-04 21:50:58+00:00,374.37,383.41,389.66,382.62,383.37,380.97,L7
2001-01-05 21:51:28+00:00,374.42,376.12,378.64,384.37,384.64,383.21,L7
2001-02-06 21:51:26+00:00,,,,373.11,375.15,375.32,L7
2001-04-27 21:51:07+00:00,365.20,375.93,376.28,377.74,374.97,373.31,L7
2001-05-13 21:50:33+00:00,360.68,361.62,373.64,377.17,375.62,376.27,L7
2001-05-22 21:44:42+00:00,357.57,359.13,366.41,371.68,373.93,374.96,L7
2001-05-29 21:50:49+00:00,,,,379.03,407.84,,L7
2001-06-14 21:50:38+00:00,376.18,380.04,380.24,381.36,383.27,376.88,L7
2001-07-25 21:44:06+00:00,377.16,376.16,384.22,377.16,377.78,363.92,L7
2001-09-18 21:49:05+00:00,369.33,367.61,374.50,380.00,388.17,389.28,L7
2002-02-25 21:49:35+00:00,372.59,375.47,373.10,373.77,372.65,369.22,L7
2002-03-06 21:43:47+00:00,359.27,358.87,359.91,365.52,366.22,363.16,L7
2002-03-29 21:49:27+00:00,,,349.77,353.54,354.51,323.57,L7
2002-05-09 21:43:40+00:00,359.54,356.77,359.03,358.98,357.02,,L7
2002-06-17 21:49:33+00:00,357.34,355.95,368.36,367.39,358.73,343.66,L7
2002-07-19 21:49:21+00:00,379.52,381.01,383.34,377.43,375.82,376.92,L7
2002-08-20 21:49:10+00:00,387.28,380.60,375.92,373.87,374.90,375.46,L7
2002-09-05 21:48:38+00:00,391.00,387.62,378.39,379.03,377.23,382.47,L7
2002-10-16 21:42:36+00:00,376.37,379.27,375.09,372.92,373.80,368.96,L7
2002-10-23 21:48:27+00:00,388.83,389.12,384.64,383.57,382.46,378.52,L7
2002-12-26 21:48:59+00:00,374.91,372.58,376.75,374.21,372.17,365.42,L7
2003-01-11 21:49:02+00:00,375.97,376.36,385.01,381.64,378.86,369.85,L7
2003-01-27 21:49:33+00:00,373.20,373.82,375.30,375.94,370.22,368.99,L7
2003-03-16 21:49:46+00:00,379.40,381.16,388.18,,389.00,,L7
2003-05-03 21:49:49+00:00,375.03,383.06,385.99,386.28,382.63,377.86,L7
2003-07-23 21:31:26+00:00,375.54,375.34,372.58,375.11,374.14,374.66,L5
2003-07-30 21:37:45+00:00,375.02,371.98,375.03,376.95,377.31,372.16,L5
2003-08-15 21:37:36+00:00,366.07,367.49,380.75,381.87,385.94,376.07,L5
2003-08-24 21:32:00+00:00,374.83,374.68,370.32,374.08,374.73,383.33,L5
2003-09-24 21:49:14+00:00,365.50,367.14,369.11,377.78,386.71,391.86,L7
2003-10-18 21:39:00+00:00,371.50,372.86,382.51,381.93,378.04,375.32,L5
