,dates,chi0363-0000,chi0363-0001,chi0363-0002,chi0363-0003,chi0363-0004,chi0363-0005,chi0363-0006,chi0363-0007,chi0363-0008,chi0363-0009,chi0363-0010,chi0363-0011,chi0363-0012,chi0363-0013,chi0363-0014,chi0363-0015,chi0363-0016,chi0363-0017,chi0363-0018,chi0363-0019,chi0363-0020,chi0363-0021,chi0363-0022,chi0363-0023,chi0363-0024,chi0363-0025,chi0363-0026,chi0363-0027,chi0363-0028,chi0363-0029,chi0363-0030,chi0363-0031,chi0363-0032,chi0363-0033,chi0363-0034
10,1986-12-21 13:59:13+00:00,224.46282864075752,246.70643842598636,260.43866322546364,272.308852888876,277.18626506506416,277.0532259019079,273.209392059684,262.69631673759005,248.4277600854997,236.19656197093542,236.57192948086615,226.94833142667105,213.33221074887123,213.19171407798686,215.1625716055239,224.74963531521703,217.43232910110584,215.17000476684737,218.5058832893908,202.04911525890483,212.66319066913155,209.99102852633357,205.0789961084564,205.68455715558534,217.6863704489554,214.4410509842921,210.05493621993048,203.80623863498218,217.7363065600719,203.69090055306538,201.04591265282014,203.72814453187337,208.45666908427884,203.34907624134297,189.19781878509318
11,1986-12-30 13:53:19+00:00,222.96757336837823,245.94191381248817,261.83684524569924,267.8272233327456,274.88848293325094,272.5440816598761,273.1475552462513,266.081178032907,258.26259338692364,249.39537355883053,237.58098508459753,235.77841188685545,220.18702527973858,210.62051589740068,216.23152511673212,227.49367530120216,217.8019635748034,213.30917091822928,211.71858519728977,208.7924014115276,207.23865691304292,218.25795455636273,207.0379218552624,207.31991022442307,205.64549401233802,205.0941399143238,208.74698471365826,210.50722257065004,221.84589815964546,210.15431949082733,203.9956623196244,209.7999023400296,201.40574105609116,202.7078180658136,197.15239189970112
12,1987-01-31 13:54:17+00:00,222.62336829631494,227.15558204012856,244.50464131053636,250.10884947089744,266.78400475310013,264.59129078997717,263.33520288383164,259.27288284103724,247.2268690718165,226.87206091041162,224.5183320381249,228.5884781314504,219.2300598504553,218.82670484707253,212.8374388330453,214.13702976926837,221.48143477693708,213.9359717852045,204.77090377838016,207.59342754620985,205.78820557750998,212.2453624799398,203.21021507112832,195.88619437627548,201.58715044406802,203.39529515464963,213.69790919173016,207.41341814947185,217.56001084286953,200.48395298706325,208.63008947447568,205.8711444844324,204.19935016974603,210.95324847869844,210.0627616145009
13,1987-02-07 14:00:45+00:00,218.5304968798894,221.93478922353768,241.01091942812482,251.27451324638034,265.842630448302,263.2595419472923,267.01886778515683,266.84202268492345,254.53643301378472,230.63732454364606,230.3377200819921,228.6984918394321,227.95702931893368,234.4758743686354,219.11417456321894,218.87921795263867,217.71853117166168,215.8119883014769,209.42652139511037,207.10472271959003,205.09890157081577,210.86843055675487,209.49945679249046,210.65069570178886,209.29824486972902,211.91064699227954,217.05822821131352,213.3186375013765,220.47972617784146,209.2673958245535,218.5816079668895,227.97274269912208,215.47683618639132,216.18615900953742,217.5377411408292
14,1987-11-15 14:02:09+00:00,225.49477511728233,238.71797788174132,253.3341849116082,264.2076664066107,277.09869407337635,272.6661860182182,265.01422637069396,247.53801527368535,227.25752679157307,219.43586825961904,205.3631445265945,203.0503683056002,205.07087782311908,218.25349508586544,227.98537126650345,229.25301106890242,215.55247116304457,208.98768663140888,210.78519523598078,210.84773887237978,203.85443405072746,204.74797839771693,203.06815784742304,200.728455128797,209.9230542033808,215.77367203217062,211.38115241217122,211.86378299627074,220.63200797320866,217.46537882603704,213.46775526129093,206.3859325901966,211.71261919964115,204.34544136540808,199.7694720141694
15,1987-12-08 14:08:41+00:00,225.20042629848646,233.98374606942028,247.46252974527565,246.1985629222259,251.17603343147314,250.73595552392752,250.97236620815428,242.76785358096836,233.37107531602874,226.69909901119667,226.5349055226001,221.59943147477225,225.6055193959946,222.30578100766104,227.82787234772536,241.27074443046752,222.00917327718872,208.94745540976132,199.07911472052814,199.59031338729997,205.37504769393533,205.12930625031441,216.5151124608185,229.27913162641553,228.80385194944438,230.27414112845747,224.23816156021908,205.95199361742723,222.85956308663805,217.95573804775856,218.7787505356129,207.4862144469988,210.68540164790772,206.20955705395187,196.37937253694236
16,1988-01-02 14:02:54+00:00,208.00750069591606,219.85730916791556,232.42825563637393,239.83838130165077,247.31521276857373,235.53987744900354,238.57307030636372,226.69503718099872,218.56251352317278,215.71662222593358,222.17631933739293,220.7269158787124,223.74912382360682,223.60429364361414,228.70665072309131,231.64474504989553,235.3486803751544,222.806003107082,224.12030085091178,215.52881434673716,209.63482186043328,209.85994117958884,217.75263932496713,221.27198810584073,219.46533104410156,217.34780422138283,217.77255300751497,206.17769080960323,211.0129792922767,214.61047021087455,217.4862065878891,204.8978493217473,200.46772887372092,204.82348713728547,199.84280456353537
17,1988-06-01 14:10:45+00:00,202.2755842530395,212.92722916083366,224.21598632861745,227.47406883667068,228.77820145573338,231.51134819394593,235.21480465112106,230.77769806099752,218.2474597885503,208.60580152239018,200.07357132496207,207.14040589550646,207.86442466642023,,,,216.6696937996863,215.66634969618474,203.60704109774056,210.15144917461697,210.87780530069156,206.89644422829699,211.60176572265144,,187.5230827054524,,,,,,190.69380522924766,,,,
18,1988-07-03 14:10:55+00:00,,,,,239.06511041255888,235.76017287427183,230.7682104903247,227.27177272172236,222.77982287019668,218.22403262693,223.34009612140107,219.22323590177467,224.69330164003682,222.73363226083484,225.23972284498782,237.51175044419202,230.12227925750267,222.6593078857451,218.20525091746543,217.64730180735455,216.85457160131034,217.56297246758095,217.9893159653365,,211.72605290030327,203.53570723053602,,,202.5201146962246,,,,,,
19,1988-08-04 14:10:58+00:00,235.6027289417602,255.14291130504355,275.12166428345444,250.1657693746381,250.20785483379296,244.27399789465508,240.8792026272017,235.7898442078166,233.1026435318528,207.99501574923113,223.8423495163991,215.0577586641654,218.0784908996443,229.63016581070127,234.44900767421612,250.29717677774343,243.50653070310264,242.07826463561491,239.88784541720057,241.44103459546304,230.33089736606718,225.68259061689065,227.04503521546889,216.25584340417726,229.5079073034946,215.79742798667678,,211.6129632725482,223.92661209011845,,219.4204765131588,199.82929717304245,,202.90200787224902,
20,1988-09-05 14:11:03+00:00,255.0958877340223,259.3124581853358,267.72880790059565,261.3029330511749,242.39327236622157,252.15593754826904,250.33565853849055,240.7151367113325,229.82257394869566,226.70067143919417,222.16416006633676,214.95306187161734,218.95819360376333,226.12108594159497,231.78648099239143,239.2824646294485,233.90855491486377,228.57130109001818,229.22805726778793,223.45454543110827,213.69066681195642,224.16306619746794,224.52565105305854,207.04023963898462,201.3906914921724,199.51368311076737,207.65996166129855,197.56892522402677,219.03704743140943,213.79502159524756,208.83076751385414,199.81717091047074,198.10346717751992,193.3052458948673,181.15637815385253
21,1988-09-14 14:04:49+00:00,249.22121073215607,256.8042522011699,265.6042336857073,262.4748554919036,253.27036778736442,246.17671851326952,238.0073687972644,237.27721881319678,219.1297350199094,219.13380493106115,218.69504554238654,220.67452389812726,225.75768449096904,236.06870309647317,244.26556194421445,244.45059397396327,238.3785206460087,229.0535114319016,235.55471797656372,234.40061756998313,219.63208869537777,219.49611640769402,216.66167710630623,205.897587697751,199.86951618226067,204.6531364316043,211.62808997753012,196.28348586536572,209.14200810109085,206.4447216150296,208.53080604793178,195.25741717059879,188.70191891933067,185.73923984153177,169.14730484516716
22,1988-10-16 14:04:38+00:00,244.5013730339812,259.16793932958865,269.53636016773197,266.1146354828388,263.64092645188543,252.34239501155335,244.19060645258037,234.30845635629336,219.84188760518677,207.22588769491765,201.51125496312918,203.77697821699985,208.70542797587615,217.01420505546122,230.64735756363118,229.36110943381942,225.2970063462755,220.09722762103962,223.36206839494818,228.93810994000538,222.80690738596888,217.18483109859284,209.20931579440168,197.33617833633693,198.3144618826097,203.57862865259375,204.19646251441884,183.41100911318287,203.89899236327153,205.74837010323068,210.77648027501087,202.42029366504318,194.0185366362964,191.32913314890456,184.23894815129594
23,1988-11-08 14:10:51+00:00,234.5224225744656,249.43219394391488,258.2677867749666,272.116470383814,265.25677438029925,253.8672016977972,242.6327603945297,232.92986455602656,220.3760102859331,209.81579239254754,202.93987026180986,198.74978044262926,207.07682258853404,210.38165234311893,218.73771546931644,226.21386100040002,217.90232848494247,221.25768122455528,206.40442348636353,208.61519988529105,215.61232860903925,210.1610109739611,211.61972019409015,207.52937933988918,192.03977501748463,196.71044691899908,216.88569178443467,187.19060894740701,199.75993551357445,201.55923209108857,202.18152464173073,193.84107051868006,187.20096308773077,188.84657357073098,181.63413655677357
24,1988-11-17 14:04:38+00:00,204.88564539494809,,261.2860404321846,260.84163876725114,262.9024386812912,254.67292661751924,248.22044776643475,229.64723642348628,206.381586493043,199.65986708364017,199.3682379911283,192.40506253412823,195.2952127896345,199.42643733957271,218.68726355588788,214.67341384052042,207.79927847477762,210.34296402649744,201.62119864941397,198.91163391318162,211.69650477457486,202.2239572821259,207.97462550247428,197.19815822548668,201.10219522455242,190.11835208982575,208.09109425925158,188.9329226387641,209.8412269020473,,200.7000147177399,189.02908429780646,,175.68935652258813,
25,1988-12-19 14:04:24+00:00,222.81009499840516,243.3814823151517,259.654310489064,262.28874022462753,264.185615473196,259.5856193126605,252.5863102349956,247.0498575059608,231.8351931900665,214.0987031965987,204.00457879533013,208.41327817015298,211.14651222687712,215.07745820277168,218.79921814332045,222.90624690487667,215.06960961869896,207.68457954627294,207.88405722544778,200.591027512452,201.8096802137064,212.54043526272972,206.0082019815951,214.05652360108903,214.37845712429416,213.0219969842954,214.84397769825117,199.16959690265602,205.70491341997345,209.64071964864348,201.08514094878507,201.34092691088145,195.1812501482803,188.38229474887936,188.77512571620719
26,1989-01-11 14:10:28+00:00,217.53672824611132,237.52908972620494,243.19767247536313,250.59058206205628,241.05967748075798,254.8229321943165,240.45857666032373,239.00160816746106,220.486107606062,215.5866835623099,204.37990669019186,204.47464887003832,213.6064130811439,216.14464287486206,219.88265441528594,221.03459434861873,221.50394163697226,206.34990673593973,207.46861331492937,210.54258490670605,206.51311272430763,209.18306280366662,219.74481678471398,199.79212665005554,207.26223331654796,213.6063325888106,210.35310469134745,198.66248959419374,215.59367707256283,212.07272135552086,213.22824860893715,197.93901854918363,200.22225329015313,190.27674729391865,181.650029361396
27,1989-01-20 14:04:03+00:00,223.25415062351394,240.61748827587942,255.1131104864744,262.21381676305253,264.6120650730313,257.9446462434584,252.3972581077217,240.82219131034933,231.1503480819203,219.11983832804927,212.76120397676257,207.32317240321524,211.28954706385778,211.76886279395438,216.2217132261277,232.25451941027745,222.03620911905614,214.5071756705724,211.74918525760518,205.3999877861306,209.43204280006125,210.52849362543637,220.95933011373637,210.24741331550825,216.00944735068202,220.851017652655,212.82703017386856,206.71029628051963,223.47870117026505,221.74376147287623,224.24455029535548,212.05261066977246,213.5396617891607,203.64810607110587,203.62013263028555
28,1989-03-25 14:03:00+00:00,209.58114337428853,234.7465153950412,255.07526218198848,257.17211075456527,262.43948702224793,249.38048840769454,251.3419531396628,249.81687320558535,237.86580958078721,221.47291405570672,219.17532884814923,218.36061370465575,210.48910990054435,216.1871890948245,225.13846523060772,227.37441221948853,224.12190616783448,214.3111168488515,206.71185945539617,210.81507398445262,210.88638734169035,214.52744304341522,217.2010435703116,209.65488812694576,208.38838010330355,210.92938560237098,214.8748561564262,208.7233153091673,211.48995271716177,199.63494224496804,209.65756499841044,203.56178902350902,206.26059126489798,203.19595975256553,205.6086292835511
29,1989-10-03 13:59:44+00:00,246.04276958041132,261.8931553082146,268.250779796845,262.6730645760958,264.0862457574906,259.0351885329224,253.9970097108155,240.9151496064813,216.75766051082374,215.94917944209644,206.04846787141892,215.58259861509225,214.06140742339102,220.62696133107312,222.3306245788666,234.3861940832227,229.1318685730295,222.2788090466804,216.3444644318926,217.4965793638845,210.31880160709653,212.61271399853527,213.43643255246263,209.19412211854203,200.05851866427037,206.5548294140218,213.16616507661047,201.7967418704027,214.57005496669692,216.77843185577933,215.06710408956445,194.99451612611452,196.05759496962017,193.59268297234505,187.39181948493373
30,1989-11-04 13:58:44+00:00,249.12673122332458,273.0815602942584,272.3966207120793,275.1358132683039,278.3487828266301,266.42981382967685,263.15807045435713,248.29414373689266,231.52882482028622,220.77548097378804,218.16643052851143,218.44204347467598,219.33904651601327,221.3007919055207,226.1275146066323,227.8099132582719,222.04948598844908,216.75951669365432,213.3081622130575,209.85229585573916,205.5613165685763,206.3494168576478,204.05473099595048,215.98976090751077,206.9580533184546,207.8045536655226,212.89682081921583,205.42655111218062,216.41510335991302,215.1575285479142,214.6800782193261,202.85460143077435,201.18842139771968,206.1634194384331,197.48905752671087
31,1989-12-22 13:57:19+00:00,222.91291806759736,251.633596032866,252.34875006513926,246.84832036993788,252.45172896595784,243.77199014508477,246.55111842830368,229.25903170578292,221.236941171087,211.44377329440576,205.54987788857287,202.92278094653793,202.41539870362328,210.0766781313933,214.39505916549086,214.52331236855554,205.2469537456621,208.28563445292716,207.45644276281666,202.03620545354272,206.7139712974736,204.5642931012434,207.908818353125,204.38295181157525,209.0243562720166,198.49452929819054,205.3527103696868,190.2692266386402,203.69581656960995,186.57178999315914,201.16229506396675,189.60036441741036,189.70904670364655,187.36968796284123,189.42528116141276
32,1990-05-06 14:00:25+00:00,198.56907298885923,221.6489490899988,241.6427198750512,242.11848273799401,260.3065171658023,247.15997079791762,236.81255666499246,226.9868804310471,218.86184922819265,206.5556460807821,210.1330628520779,208.71665454715512,211.28737527568222,217.0274284097137,223.7050637111054,239.51994835898336,231.1708866712677,222.709093498396,222.33250870798756,219.20177339081016,218.66917328978266,226.19633261189037,227.64216594070567,220.9568262062506,217.2703787849341,220.9057857012896,,208.14844355544787,219.1450755765504,211.57953959154275,217.12300706862646,203.1005882244372,,,
33,1990-06-07 14:00:26+00:00,214.48607453647756,234.77331359339502,245.614843379097,246.9124175974228,247.43493254703273,235.93471288514354,239.25489111064914,232.17362930865116,218.95257748099806,215.55430792408777,205.3367467513885,198.58676413588796,211.47328865220788,215.3129860832822,219.93937632638134,223.3862521777541,230.74756518291053,217.72801574028009,217.06957499754805,213.63776252804573,213.81995009434397,212.19918949581063,212.8160387546924,,204.0864401005118,207.30899423909932,,,208.24606955713253,,215.14521546628058,,,,
34,1990-06-23 14:00:25+00:00,195.73533915180244,220.67376333760342,230.43342287197896,225.58412080776904,230.56674035956578,231.97069939638507,227.39515006669345,225.0433245006616,210.87139523453817,210.33029736021425,203.90518328907854,209.5983875751854,201.8783724026205,200.79905698566546,216.89005992682533,226.71089111098016,220.7233325102263,212.04286009457923,213.10795386061793,203.56375668638722,208.7123805706309,216.30376971120137,,,188.26908199098818,,,,,,,,,,
35,1990-09-27 13:59:57+00:00,,242.28365671747906,252.0037358979872,260.3055634813705,,259.72681613076685,257.7204977972604,237.08485886133158,221.6885779321064,230.87023372064323,224.92796608063242,222.14416385285145,218.15177250627858,230.3839746304022,227.2724687698623,238.78176903241723,231.30381472260143,228.60238485872063,213.17910744178002,215.7193195726374,216.6369075171289,209.59110351952336,208.43011910034687,207.3102026693564,199.03807364836007,207.4744265400486,206.35645397676632,200.99154000523612,205.52602513409977,194.01614524458566,203.66118070444202,199.3680944160227,194.65343615315894,189.94637546129132,179.3284292301176
36,1991-02-11 13:54:48+00:00,,270.08961007721314,277.16239927819913,283.73252702125654,,276.2873601738189,256.81890280046605,241.54504074933766,223.89349724304387,208.4011074371974,210.07608482277504,209.21515157957913,213.00609235864536,222.69304190301972,234.2200194609194,232.71562357032695,218.0934917428216,215.53865604569074,212.57093107697182,214.58370334065881,207.71757562405676,211.9205994845212,215.9778880053621,227.7982710497293,219.63562551028332,226.8314587663519,216.57001806774213,210.6327207007342,225.06819540275436,224.89626770896564,231.3878732180567,223.78734173852285,211.71259819939374,210.42537415484682,206.17209971400604
37,1991-07-05 13:57:17+00:00,,258.1607881949477,311.34579125748854,297.9278187096271,,,,,208.78606775720155,210.80587369084557,,221.65457072244718,,211.76947119391858,216.00033553533464,223.05554408731814,218.71094141498398,230.50188275898995,206.3323044225926,206.90704754640905,210.58390803354513,205.09862402976853,210.21227215863274,,179.97078722604985,,,,205.00421124355506,,,,,,
38,1991-08-22 13:57:39+00:00,173.81756421364946,,267.9108649193956,264.4554954957399,231.56778207592552,262.8230237749487,244.28753939185165,238.78963757651647,232.61207549196186,204.25954846706114,217.41574578334777,215.8372564260561,213.06778430329027,214.36970107913433,233.73450627045352,232.833407533552,223.4472359539263,218.98889605296787,211.05226614069812,203.50148950901325,207.4454405022575,203.702619129772,203.62371735053102,204.88145627416995,196.09348319469635,199.2049467757336,,,195.84666310249872,,199.03248602530877,,,,
39,1991-09-07 13:57:54+00:00,,272.9976316690809,289.4311950372284,286.88006206694854,286.31018402065774,269.04042736891864,254.34139502594616,253.3327087646754,245.09382207957398,234.31208755655763,227.77972728440025,232.6300327942427,238.04935051535028,235.80951054957782,249.42912589675214,245.19812957069038,238.46733084039113,218.1694615926098,215.10609420388224,209.24487379467558,207.857630413536,209.6752993433514,210.69980007951835,200.22684571485817,200.1535445492749,200.03173477559085,211.16702142004297,202.51203318772323,210.78890207651273,204.90485855061627,201.04492215226918,195.26756618820565,195.42283604132487,199.08604127156374,
40,1991-12-12 13:58:32+00:00,,278.6460244765265,288.1469033369383,289.5194344605337,280.814270194733,295.25921656806196,,271.9662248286016,248.0317477910669,242.6671948272051,248.40524408981258,239.5316457980163,242.34218232061724,220.89052108784142,229.1121893321428,218.45729039092794,209.3507261206973,204.1840909217151,208.10219340991915,213.24590256841674,209.50302230397492,201.85344251309172,206.17502076543425,198.54860749333545,193.67172807519069,199.05732334923633,208.36122062515417,189.2200283194183,213.06597214471367,189.2322901211089,205.35756736893512,206.58951924802454,204.25503366258343,204.36130903177104,204.4667680900532
41,1992-04-18 13:58:01+00:00,,,,,,283.3475862348995,268.31213369539466,254.41014470676862,236.49436881603947,240.26272398974055,231.18705892276654,225.20777208219246,235.00182289216286,239.40498493394082,238.86304661224858,242.4708114899413,231.75575234610218,238.0713871377617,219.52771128285784,218.35151506609355,220.94578379273403,222.52231663120412,230.68363379459532,232.69207443916753,219.7502727543152,221.44154260804123,221.23791678654894,214.46941446906544,225.43241160652227,215.83741751935693,223.75329981687537,212.0720356378728,211.18106287767463,211.25981981889575,195.3550459269093
42,1992-07-30 14:03:03+00:00,,,,,,,,277.3331194293378,274.54713075813794,253.03075732974025,233.9282841056993,227.64490267373,224.52199218010844,226.32981613028602,246.78432524752031,251.27111745674605,228.9858845708177,227.26331583194636,222.35322954053495,207.92944411352008,220.41905752901147,223.3375744376669,225.47250878396068,,212.68555222539402,215.46930047418766,,,,,217.6630906872972,,,,
43,1992-08-08 13:56:45+00:00,243.10632285086837,289.2972573065096,300.2123022971237,,,290.49901674553433,279.21106879020476,278.45099497045493,264.45729090751155,249.4124012416186,231.93521421935128,230.3282379275521,213.2502357339974,237.6998225498113,231.7560051284115,249.19604981907517,230.08156620145581,235.35413947554645,225.23084134951463,220.70330372139952,219.97115240895067,232.07250236556854,230.4387341140235,,211.63709044157298,211.16805399167552,,207.61182010402396,,,204.79116588498246,,,,
44,1992-11-12 13:55:07+00:00,,276.0478219179539,,,,,,,,215.13723638376513,195.56891406515135,203.96050349135388,211.64296250887608,212.33099170792622,227.38808048851303,228.6624426092256,222.62669074154306,222.60361787726276,226.07596731237345,211.87294614098894,207.38231851503414,212.95927242678064,212.8552940021283,204.87557416717686,202.91308510089073,207.57783042418998,209.75471203094776,187.11340823871166,207.15798285968987,202.54493932114298,202.38178353636206,198.090463832583,196.6568334764521,191.05960196607188,190.65250193383613
45,1992-11-28 13:55:09+00:00,,,,,,,,,,187.50210060116012,180.3935357836665,191.75599998836077,187.08792918867704,205.7501829118316,203.9596504243111,206.99814323356546,212.93253440975565,207.08012281735893,200.45480206226674,201.81318078797025,200.43537624333393,207.86210293462443,201.77382824596148,216.34682354534473,201.0894905218342,194.88862949753013,206.23809063838837,193.45357163016843,212.06708555491934,199.57690823024433,210.31974412553802,197.2708256995844,198.14568800878078,196.9593144873489,194.9771347308849
46,1993-01-15 13:55:43+00:00,201.31597895716448,266.2439065110337,272.14671081678154,279.34299433524154,294.4436251736206,282.87122545672605,279.8681091216849,259.83356447011874,253.435923583051,235.87892544936224,232.36195242030652,229.52713433729292,229.1616191429601,233.17813601401946,231.80474919012337,243.94345797169456,232.4814757277982,232.2446485856451,225.38827328699566,219.55594585922304,213.52367350998216,214.9663449287567,211.04658787811655,207.5137353352847,211.03343683156098,218.0693875316291,215.72733655483532,204.36589795100394,224.88858597152856,217.26771580966545,216.34519360895254,201.2349127943216,197.41356015806787,194.4863581610995,192.61361518647442
47,1993-02-07 14:02:09+00:00,217.25595523787405,244.98194064892525,259.0243354070906,281.95153623522646,287.9724531649247,277.3540382088193,281.9473919233747,270.4247435532745,257.94465143309066,243.87859597506758,225.4341656575202,223.6744221363178,229.63895533783224,218.8721440755507,234.55674978310321,240.02537177325345,228.09007555314685,221.3184256602341,213.2726462166751,198.84650103089558,195.5823844027014,200.2719364277657,211.2325257716548,209.62747863319277,208.48390191386744,210.70765950051867,214.61187036519746,193.70920982921712,202.88851945908584,200.56411281002985,208.09578755845754,196.52660705079498,191.6037201780878,195.54580556093612,202.1140151367674
48,1993-07-10 13:56:28+00:00,,,258.3455737066293,247.9272641120263,,227.45835475673516,229.51515442381407,231.23984315912477,208.41776237313755,,183.7491416068464,214.75098868265692,205.11927478156875,208.23493628575508,,218.28640001926036,214.53343460413703,206.62024632860536,201.16786105492542,201.9230811218634,200.44155761663185,203.95880980200334,197.52217292968206,,156.4672667421533,,,,,,,,,,
