,dates,nzd0098-0000,nzd0098-0001,nzd0098-0002
0,1999-08-26 22:04:44+00:00,,191.82782911539968,194.99297983144112
1,1999-09-27 22:04:48+00:00,205.69509207648184,193.14174847519638,194.93393905545878
2,1999-11-14 22:04:42+00:00,204.27365754224184,191.39827535379524,194.557574092032
3,1999-11-30 22:04:35+00:00,206.7278899089748,187.44108215235093,191.82922633581714
4,2000-01-01 22:04:37+00:00,184.38920452091187,163.86735310159412,183.03314419410398
5,2000-01-17 22:04:35+00:00,201.14036536684978,195.54959303008826,190.31103003448777
6,2000-05-24 22:03:46+00:00,203.25328154174085,195.51335582421575,194.82875762319895
7,2000-07-11 22:03:17+00:00,202.06224350026667,188.59345290313826,203.52354625973547
8,2000-08-12 22:02:54+00:00,208.77172588861043,193.18157676391107,193.27462034376487
9,2000-10-15 22:01:56+00:00,,188.5733125887618,186.02319367503898
10,2001-01-03 22:02:12+00:00,200.51938908684352,194.42471873088505,195.89977066984548
11,2001-03-08 22:02:09+00:00,196.04807354305134,181.12969229777906,178.45188582958383
12,2001-03-24 22:01:59+00:00,200.4413075845409,187.93228044023914,182.98959137982072
13,2001-06-28 22:01:09+00:00,211.01787681025235,192.80849984401044,193.32577309167797
14,2001-08-15 22:00:38+00:00,,189.49917621228076,192.06920750620415
15,2001-10-02 22:00:04+00:00,189.503249197259,180.99877926538343,181.14292169333913
16,2001-12-05 22:00:18+00:00,,,
17,2001-12-21 22:00:29+00:00,201.76652602530004,189.41098069557887,184.50424344775723
18,2002-01-22 22:00:40+00:00,207.40108143276692,191.87318401451108,194.8797700665281
19,2002-03-27 22:00:37+00:00,200.26388979523975,188.39462421601974,181.48970948833107
20,2002-06-15 22:00:19+00:00,,198.24798183086736,201.89830545339026
21,2002-07-17 22:00:08+00:00,219.08065874082726,195.3906415069828,202.77264951135396
22,2002-08-02 22:00:01+00:00,,188.94411696061027,192.49988700627455
23,2002-08-18 21:59:57+00:00,201.07079518019933,202.15573162717033,
24,2003-01-09 22:00:09+00:00,,,
25,2003-03-30 22:00:31+00:00,,,
26,2003-08-05 22:00:11+00:00,204.98297202729137,191.15093001355913,193.05147545807762
27,2003-08-13 21:48:45+00:00,,,
28,2003-09-14 21:49:18+00:00,208.3287680629622,196.62651996751558,196.48920808606488
29,2003-09-30 21:49:30+00:00,207.47126937432623,194.27463957410447,190.70250440090658
