dates,sar1415-0000,satname
2001-05-06 09:49:59+00:00,154.60,L7
2001-06-07 09:49:35+00:00,153.22,L7
2001-06-23 09:49:22+00:00,150.06,L7
2001-07-09 09:49:19+00:00,149.07,L7
2001-07-25 09:49:12+00:00,148.89,L7
2001-08-10 09:48:54+00:00,148.39,L7
2001-08-26 09:48:43+00:00,148.17,L7
2001-09-11 09:48:31+00:00,144.55,L7
2001-09-19 09:40:01+00:00,144.20,L5
2001-09-27 09:48:22+00:00,149.48,L7
2001-10-13 09:48:08+00:00,173.46,L7
2001-10-29 09:48:14+00:00,191.29,L7
2002-01-17 09:48:45+00:00,231.11,L7
2002-01-25 09:38:54+00:00,256.36,L5
2002-02-02 09:48:47+00:00,267.62,L7
2002-02-26 09:38:15+00:00,310.20,L5
2002-03-22 09:48:45+00:00,339.26,L7
2002-04-23 09:48:42+00:00,321.94,L7
2002-05-25 09:48:37+00:00,288.27,L7
2002-06-10 09:48:30+00:00,269.98,L7
2002-07-28 09:48:12+00:00,225.14,L7
2002-08-13 09:48:07+00:00,193.54,L7
2003-01-20 09:48:26+00:00,147.39,L7
2003-03-25 09:48:35+00:00,144.31,L7
2003-04-26 09:48:42+00:00,145.26,L7
2003-05-12 09:48:41+00:00,139.97,L7
2003-05-28 09:48:39+00:00,140.25,L7
2003-09-25 09:37:36+00:00,142.63,L5
2004-03-27 09:49:14+00:00,167.20,L7
2004-05-14 09:49:08+00:00,152.17,L7
2004-07-17 09:48:55+00:00,151.27,L7
2004-10-05 09:48:30+00:00,165.35,L7
2004-10-21 09:48:40+00:00,174.79,L7
2005-03-14 09:49:39+00:00,200.94,L7
2005-10-08 09:48:58+00:00,203.43,L7
2005-10-24 09:49:12+00:00,207.72,L7
2006-11-28 09:50:01+00:00,236.49,L7
2007-03-04 09:50:27+00:00,203.22,L7
2007-03-20 09:50:29+00:00,183.71,L7
2007-10-14 09:49:43+00:00,147.04,L7
2008-03-14 09:50:00+00:00,164.96,L5
2008-04-07 09:50:05+00:00,155.49,L7
2008-04-23 09:50:03+00:00,154.73,L7
2008-08-29 09:49:00+00:00,152.76,L7
2009-03-25 09:50:11+00:00,144.92,L7
2009-06-13 09:50:23+00:00,145.68,L7
2009-06-29 09:50:20+00:00,142.54,L7
2009-10-03 09:50:04+00:00,224.47,L7
2009-10-19 09:50:10+00:00,265.70,L7
2009-11-04 09:50:25+00:00,283.23,L7
2009-11-12 09:50:17+00:00,300.68,L5
2010-11-15 09:49:44+00:00,366.70,L5
2011-02-03 09:49:54+00:00,370.48,L5
2011-02-11 09:53:23+00:00,374.00,L7
2012-02-14 09:54:05+00:00,398.23,L7
2013-01-31 09:56:10+00:00,374.64,L7
2013-06-24 09:55:33+00:00,260.94,L7
2013-07-26 09:55:15+00:00,219.88,L7
2013-08-11 09:55:10+00:00,137.41,L7
2013-08-18 10:01:27+00:00,140.81,L7
2013-09-03 10:01:39+00:00,141.52,L7
2013-09-12 09:55:34+00:00,142.65,L7
2014-03-15 10:00:27+00:00,170.03,L8
2014-04-24 09:57:09+00:00,155.00,L7
2014-06-27 09:57:25+00:00,150.78,L7
2014-08-30 09:57:35+00:00,149.12,L7
2014-10-01 09:57:49+00:00,157.21,L7
2014-10-08 10:04:04+00:00,169.72,L7
2014-10-17 09:57:58+00:00,176.21,L7
2014-10-24 10:04:13+00:00,190.78,L7
2014-11-02 09:58:08+00:00,194.10,L7
2014-11-18 09:58:11+00:00,198.14,L7
2015-03-10 09:58:50+00:00,215.52,L7
2015-04-11 09:59:09+00:00,206.16,L7
2015-06-30 09:59:36+00:00,167.80,L7
2015-08-17 09:59:48+00:00,160.39,L7
2015-09-02 09:59:47+00:00,157.27,L7
2015-09-10 09:59:50+00:00,144.80,L8
2015-11-05 10:00:28+00:00,147.76,L7
2016-02-25 10:01:50+00:00,148.99,L7
2016-05-15 10:02:21+00:00,139.62,L7
2016-07-25 10:08:44+00:00,141.27,L7
2016-08-03 10:02:34+00:00,139.69,L7
2016-09-04 10:02:39+00:00,139.95,L7
2016-09-12 10:00:11+00:00,141.65,L8
2016-09-20 10:02:41+00:00,142.84,L7
2017-01-26 10:01:58+00:00,147.85,L7
2017-03-15 10:02:07+00:00,163.15,L7
2017-03-31 10:02:12+00:00,159.61,L7
2017-05-02 10:02:24+00:00,156.16,L7
2017-06-03 10:02:31+00:00,154.23,L7
2017-07-05 10:02:36+00:00,151.16,L7
2017-07-21 10:02:36+00:00,150.53,L7
2017-08-06 10:02:35+00:00,147.50,L7
2017-08-22 10:02:34+00:00,148.01,L7
2017-09-07 10:02:33+00:00,147.43,L7
2017-12-28 10:02:10+00:00,147.35,L7
2018-03-02 10:01:19+00:00,168.61,L7
2018-03-18 10:01:07+00:00,178.64,L7
2018-04-19 10:00:37+00:00,170.13,L7
2018-06-22 09:59:31+00:00,162.29,L7
2018-07-24 09:58:55+00:00,158.52,L7
2018-08-08 10:05:30+00:00,150.73,L8
2018-08-09 09:58:38+00:00,151.09,L7
2018-08-25 09:58:19+00:00,149.95,L7
2018-10-20 09:59:49+00:00,143.16,L8
2018-11-13 09:56:30+00:00,151.77,L7
2018-11-29 09:56:06+00:00,161.55,L7
2019-02-17 09:53:43+00:00,194.01,L7
2019-03-29 09:59:30+00:00,196.30,L8
2019-05-08 09:50:57+00:00,189.57,L7
2019-07-11 09:48:34+00:00,165.56,L7
2019-07-27 09:47:56+00:00,161.23,L7
2019-08-12 09:47:17+00:00,158.06,L7
2019-09-29 09:45:13+00:00,156.64,L7
2020-01-03 09:40:43+00:00,199.13,L7
2020-01-27 10:00:04+00:00,264.95,L8
2020-02-20 09:38:18+00:00,326.62,L7
2020-02-28 09:59:55+00:00,339.56,L8
2020-03-07 09:37:27+00:00,317.03,L7
2020-04-08 09:35:39+00:00,307.10,L7
2020-04-24 09:34:43+00:00,282.66,L7
2020-05-02 09:59:24+00:00,269.29,L8
2020-05-26 09:32:46+00:00,254.99,L7
2020-06-27 09:30:54+00:00,244.38,L7
2020-07-29 09:28:57+00:00,207.30,L7
2020-08-13 10:06:07+00:00,201.55,L8
2020-08-14 09:27:56+00:00,196.34,L7
2020-09-07 10:00:09+00:00,146.37,L8
2020-09-15 09:25:51+00:00,146.25,L7
2020-10-17 09:23:47+00:00,145.73,L7
2020-10-25 10:00:17+00:00,170.69,L8
2020-11-02 09:22:43+00:00,192.85,L7
2020-11-18 09:21:37+00:00,208.80,L7
2021-01-13 10:00:08+00:00,234.84,L8
2021-03-26 09:12:06+00:00,296.64,L7
2021-04-27 09:09:25+00:00,278.59,L7
2021-05-29 09:06:44+00:00,193.57,L7
2021-06-30 09:04:05+00:00,183.90,L7
2021-08-17 08:59:55+00:00,143.87,L7
2021-09-26 10:00:16+00:00,149.45,L8
2021-10-20 08:54:17+00:00,154.37,L7
2022-01-08 10:00:13+00:00,207.03,L9
2022-01-16 10:00:10+00:00,244.94,L8
2022-01-24 10:00:13+00:00,263.58,L9
2022-02-01 10:00:05+00:00,277.02,L8
2022-02-09 08:43:28+00:00,291.92,L7
2022-02-09 10:00:12+00:00,301.09,L9
2022-02-25 10:00:02+00:00,329.67,L9
2022-03-13 09:59:59+00:00,334.43,L9
2022-03-29 08:38:46+00:00,331.66,L7
2022-06-06 08:28:00+00:00,328.43,L7
2022-06-11 08:33:32+00:00,311.01,L7
2022-07-15 08:31:18+00:00,293.26,L7
2022-07-27 08:24:33+00:00,260.53,L7
2022-08-01 08:29:56+00:00,239.09,L7
2022-08-13 08:23:07+00:00,195.05,L7
2022-09-13 10:00:34+00:00,141.11,L8
2022-09-21 10:00:17+00:00,146.04,L9
2022-11-06 08:13:41+00:00,153.07,L7
2023-03-16 10:00:06+00:00,197.45,L9
2023-04-06 07:59:39+00:00,181.11,L7
2023-04-11 08:03:49+00:00,173.57,L7
2023-04-28 07:57:55+00:00,165.96,L7
2023-06-11 07:52:29+00:00,150.85,L7
2023-06-16 07:56:13+00:00,149.69,L7
2023-07-08 07:52:33+00:00,149.66,L7
2023-07-30 07:48:23+00:00,147.88,L7
2023-08-04 07:51:50+00:00,147.21,L7
2023-08-26 07:46:57+00:00,146.38,L7
2023-10-09 07:35:27+00:00,140.65,L7
2023-10-14 07:38:26+00:00,141.40,L7
2024-01-14 10:00:14+00:00,174.96,L9
2024-01-22 10:00:01+00:00,200.73,L8
2024-01-30 10:00:14+00:00,232.49,L9
2024-03-02 10:00:07+00:00,289.69,L9
2024-12-31 10:00:04+00:00,315.54,L9
2025-01-08 10:00:02+00:00,326.40,L8
2025-01-24 09:59:56+00:00,336.88,L8
2025-10-31 10:00:14+00:00,318.06,L9
